,Fast Foils,Four Outlaws,Badonkidonk,Fifth Husband,Bossy Britches,West Cliff,Red Hot Chillypins,Denominator,Haleakala
04-01-2023 14:39:42.367269,"(31.0, 70.0, 66.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.8)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 156.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:43.858672,"(31.0, 70.0, 66.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.58823529411765)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 156.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:45.373101,"(31.0, 70.0, 66.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.8)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 156.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:46.885043,"(31.0, 70.0, 66.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.8)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 156.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:48.312947,"(31.0, 70.0, 66.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.58823529411765)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:49.737883,"(31.0, 70.0, 60.0)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.90909090909091)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:51.187302,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.90909090909091)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:52.574237,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4419417475728156)","(12.0, 18.0, 16.90909090909091)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:53.884669,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.48, 2.4027906976744187)","(12.0, 18.0, 16.90909090909091)","(6.0, 9.0, 8.492307692307692)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:55.276307,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.95, 3.8227272727272728)","(2.15, 2.44, 2.4327272727272726)","(12.0, 18.0, 17.076923076923077)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:56.690273,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.95, 3.81)","(2.15, 2.44, 2.4327272727272726)","(12.0, 18.0, 17.076923076923077)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:58.069348,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.9, 3.81)","(2.15, 2.44, 2.4327272727272726)","(12.0, 18.0, 16.0)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 42.666666666666664)","(101.0, 180.0, 150.0)","(101.0, 220.0, 170.0)"
04-01-2023 14:39:59.421286,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.9, 3.81)","(2.15, 2.44, 2.425)","(12.0, 18.0, 16.666666666666668)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 39.6)","(101.0, 180.0, 137.14285714285714)","(101.0, 220.0, 170.0)"
04-01-2023 14:40:01.150051,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.9, 3.81)","(2.15, 2.44, 2.425)","(12.0, 18.0, 16.666666666666668)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 40.0)","(101.0, 180.0, 137.14285714285714)","(101.0, 220.0, 170.0)"
04-01-2023 14:40:02.758952,"(31.0, 70.0, 66.33333333333333)","(2.9, 3.9, 3.81)","(2.15, 2.44, 2.425)","(12.0, 18.0, 16.666666666666668)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.625)","(26.0, 46.0, 33.0)","(101.0, 180.0, 134.28571428571428)","(101.0, 220.0, 170.0)"
04-01-2023 14:40:04.134441,"(31.0, 70.0, 60.0)","(2.9, 3.9, 3.87)","(2.15, 2.44, 2.3836363636363633)","(12.0, 18.0, 16.295454545454547)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.622857142857143)","(26.0, 42.0, 32.57142857142857)","(101.0, 170.0, 131.42857142857142)","(101.0, 220.0, 160.0)"
04-01-2023 14:40:05.597772,"(31.0, 70.0, 54.0)","(2.9, 3.9, 3.87)","(2.15, 2.48, 2.387222222222222)","(12.0, 18.0, 16.295454545454547)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.643243243243242)","(26.0, 42.0, 33.2)","(101.0, 160.0, 131.42857142857142)","(101.0, 220.0, 180.0)"
04-01-2023 14:40:07.013589,"(31.0, 70.0, 55.0)","(2.9, 3.9, 3.87)","(2.15, 2.46, 2.386753246753247)","(12.0, 18.0, 16.5)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.643243243243242)","(26.0, 42.0, 32.8235294117647)","(101.0, 160.0, 131.42857142857142)","(101.0, 210.0, 186.66666666666669)"
04-01-2023 14:40:08.438061,"(31.0, 65.0, 52.5)","(2.9, 3.9, 3.87)","(2.15, 2.46, 2.3865822784810127)","(12.0, 18.0, 16.5)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.643243243243242)","(26.0, 42.0, 34.5)","(101.0, 160.0, 131.42857142857142)","(101.0, 220.0, 186.66666666666669)"
04-01-2023 14:40:09.782951,"(31.0, 65.0, 52.5)","(2.9, 3.9, 3.87)","(2.15, 2.46, 2.3865822784810127)","(12.0, 18.0, 16.5)","(6.0, 9.0, 8.533333333333333)","(7.5, 10.0, 9.643243243243242)","(26.0, 40.0, 33.09090909090909)","(101.0, 160.0, 131.42857142857142)","(101.0, 220.0, 160.0)"
04-01-2023 14:40:11.129039,"(31.0, 65.0, 52.5)","(2.9, 3.9, 3.83)","(2.15, 2.46, 2.3840837696335075)","(12.0, 18.0, 16.69047619047619)","(6.0, 9.0, 8.577777777777778)","(7.5, 10.0, 9.866666666666667)","(26.0, 38.0, 28.5)","(101.0, 160.0, 131.42857142857142)","(101.0, 200.0, 160.0)"
04-01-2023 14:40:12.497930,"(31.0, 65.0, 52.5)","(2.9, 3.95, 3.9318181818181817)","(2.15, 2.46, 2.409344978165939)","(12.0, 18.0, 17.166666666666668)","(6.0, 9.2, 8.8)","(7.5, 10.0, 9.911111111111111)","(26.0, 32.0, 31.0)","(101.0, 160.0, 145.0)","(101.0, 200.0, 207.5)"
04-01-2023 14:40:13.848977,"(31.0, 65.0, 52.5)","(2.9, 4.0, 3.965384615384615)","(2.15, 2.46, 2.381195652173913)","(12.0, 18.0, 17.147058823529413)","(6.0, 9.2, 8.8)","(7.5, 10.0, 9.866666666666667)","(26.0, 32.0, 30.666666666666668)","(101.0, 160.0, 156.66666666666666)","(101.0, 220.0, 203.33333333333334)"
04-01-2023 14:40:15.182402,"(31.0, 65.0, 52.5)","(2.9, 4.1, 3.9166666666666665)","(2.15, 2.46, 2.381195652173913)","(13.0, 17.5, 16.810344827586206)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.866666666666667)","(26.0, 32.0, 31.333333333333332)","(101.0, 190.0, 152.22222222222223)","(101.0, 220.0, 205.71428571428572)"
04-01-2023 14:40:16.489731,"(31.0, 65.0, 52.5)","(3.0, 4.0, 3.933333333333333)","(2.15, 2.46, 2.381195652173913)","(13.0, 17.5, 16.810344827586206)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.927272727272728)","(26.0, 32.0, 35.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 210.0)"
04-01-2023 14:40:17.855189,"(31.0, 65.0, 52.5)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 17.5, 16.6875)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 210.0)"
04-01-2023 14:40:19.184449,"(31.0, 65.0, 52.5)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 17.5, 18.35)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 210.0)"
04-01-2023 14:40:20.543893,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 18.5, 17.3)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.927272727272728)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 210.0)"
04-01-2023 14:40:21.893512,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 18.5, 17.5)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 195.0)"
04-01-2023 14:40:23.233376,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 18.5, 17.973684210526315)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 220.0, 201.0)"
04-01-2023 14:40:24.514358,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.381195652173913)","(13.0, 18.5, 17.973684210526315)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 32.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:25.825290,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.5, 18.34375)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:27.174108,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.5, 18.34375)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:28.484065,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.382051282051282)","(13.0, 18.5, 18.34375)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:29.891683,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.382051282051282)","(13.0, 18.5, 18.34375)","(6.0, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:31.211652,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9523809523809526)","(2.15, 2.46, 2.382051282051282)","(13.0, 18.5, 18.34375)","(6.5, 9.2, 8.75)","(8.0, 10.0, 9.927272727272728)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 201.0)"
04-01-2023 14:40:33.121200,"(31.0, 65.0, 53.0)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.5, 18.36842105263158)","(6.5, 9.2, 8.75)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 30.166666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 171.42857142857144)"
04-01-2023 14:40:34.530478,"(31.0, 65.0, 51.42857142857143)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.5, 17.44)","(6.5, 9.2, 8.666666666666666)","(8.0, 10.0, 9.942857142857143)","(26.0, 36.0, 29.625)","(101.0, 180.0, 152.22222222222223)","(101.0, 210.0, 176.0)"
04-01-2023 14:40:35.964296,"(31.0, 60.0, 51.42857142857143)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.0, 17.125)","(6.5, 9.2, 8.666666666666666)","(8.0, 10.0, 9.927272727272728)","(26.0, 34.0, 29.416666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 176.0)"
04-01-2023 14:40:37.455900,"(31.0, 60.0, 51.42857142857143)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.0, 17.34375)","(6.5, 9.2, 8.666666666666666)","(7.5, 10.0, 9.927272727272728)","(26.0, 34.0, 29.416666666666668)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 176.0)"
04-01-2023 14:40:39.009637,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.380418848167539)","(13.0, 18.0, 17.5)","(6.5, 9.2, 8.666666666666666)","(7.5, 10.0, 9.965217391304348)","(26.0, 34.0, 30.25)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:40.405286,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.38)","(13.0, 18.0, 17.38235294117647)","(6.5, 9.2, 8.752)","(7.5, 10.0, 9.97037037037037)","(26.0, 34.0, 31.5)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:41.687955,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.38)","(13.0, 18.0, 17.38235294117647)","(6.5, 9.2, 8.752)","(7.5, 10.0, 9.97037037037037)","(26.0, 34.0, 31.5)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:42.944620,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.0, 3.9444444444444446)","(2.15, 2.46, 2.38)","(13.0, 18.0, 17.5)","(6.5, 9.2, 8.84)","(7.5, 10.0, 9.97037037037037)","(26.0, 34.0, 31.5)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:44.209113,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.0, 3.9928571428571424)","(2.15, 2.46, 2.3796969696969694)","(13.0, 18.0, 17.5)","(6.5, 9.2, 8.88695652173913)","(7.5, 10.0, 9.97037037037037)","(26.0, 34.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:45.490687,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 3.9928571428571424)","(2.15, 2.46, 2.3792118226600985)","(13.0, 18.0, 17.38235294117647)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 9.97037037037037)","(26.0, 32.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:46.846450,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 3.9928571428571424)","(2.15, 2.46, 2.3792118226600985)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 9.97037037037037)","(26.0, 32.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 182.22222222222223)"
04-01-2023 14:40:48.250639,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 3.9499999999999997)","(2.15, 2.46, 2.3792118226600985)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.97037037037037)","(26.0, 32.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 181.25)"
04-01-2023 14:40:49.646877,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 3.907142857142857)","(2.15, 2.46, 2.3794029850746266)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.97037037037037)","(26.0, 32.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 176.0)"
04-01-2023 14:40:51.037045,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 4.016666666666667)","(2.15, 2.46, 2.3448101265822783)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.97037037037037)","(26.0, 32.0, 30.0)","(101.0, 180.0, 152.22222222222223)","(101.0, 190.0, 176.0)"
04-01-2023 14:40:52.530470,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 4.016666666666667)","(2.15, 2.36, 2.352)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 180.0, 146.66666666666666)","(101.0, 190.0, 160.0)"
04-01-2023 14:40:53.944458,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 4.016666666666667)","(2.15, 2.36, 2.352)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 160.0)"
04-01-2023 14:40:55.382240,"(31.0, 60.0, 51.111111111111114)","(3.0, 4.1, 4.016666666666667)","(2.15, 2.36, 2.330731707317073)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.784615384615384)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:40:57.176987,"(31.0, 60.0, 55.294117647058826)","(3.0, 4.1, 4.016666666666667)","(2.15, 2.36, 2.330731707317073)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 180.0, 156.0)","(101.0, 190.0, 155.0)"
04-01-2023 14:40:58.873714,"(31.0, 60.0, 55.0)","(3.0, 4.1, 4.0)","(2.15, 2.36, 2.328)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 180.0, 160.0)","(101.0, 190.0, 155.0)"
04-01-2023 14:41:00.384920,"(31.0, 60.0, 59.0)","(3.0, 4.1, 4.066666666666666)","(2.15, 2.36, 2.3316535433070866)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 190.0, 158.1818181818182)","(101.0, 190.0, 176.0)"
04-01-2023 14:41:01.826151,"(31.0, 60.0, 59.0)","(3.0, 4.1, 4.066666666666666)","(2.15, 2.36, 2.3316535433070866)","(13.0, 18.0, 17.363636363636363)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:41:03.505474,"(31.0, 60.0, 59.23076923076923)","(3.0, 4.1, 4.05)","(2.15, 2.36, 2.3316535433070866)","(13.0, 18.0, 17.583333333333332)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.0, 9.974193548387097)","(26.0, 32.0, 30.0)","(101.0, 190.0, 140.0)","(101.0, 190.0, 160.0)"
04-01-2023 14:41:05.265170,"(31.0, 60.0, 59.23076923076923)","(3.0, 4.1, 3.9214285714285713)","(2.15, 2.36, 2.3309677419354835)","(13.0, 19.5, 17.434782608695652)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.5, 10.441666666666666)","(26.0, 32.0, 30.0)","(101.0, 190.0, 140.0)","(101.0, 190.0, 160.0)"
04-01-2023 14:41:06.680055,"(31.0, 60.0, 57.5)","(3.0, 4.1, 4.032692307692307)","(2.15, 2.36, 2.3309677419354835)","(13.0, 19.5, 18.065217391304348)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.5, 10.422222222222222)","(26.0, 32.0, 33.2)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:41:08.046967,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9949999999999997)","(2.15, 2.36, 2.336923076923077)","(13.0, 19.5, 18.065217391304348)","(6.5, 9.2, 8.96923076923077)","(7.5, 10.5, 10.422222222222222)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:09.440116,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9949999999999997)","(2.15, 2.36, 2.336923076923077)","(13.0, 19.5, 18.065217391304348)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.422222222222222)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:10.790369,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9949999999999997)","(2.15, 2.36, 2.337142857142857)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.422222222222222)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:12.131185,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9949999999999997)","(2.15, 2.36, 2.335652173913043)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:13.438844,"(31.0, 60.0, 57.5)","(3.0, 4.1, 4.00735294117647)","(2.15, 2.36, 2.335652173913043)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:14.790224,"(31.0, 60.0, 57.5)","(3.0, 4.1, 4.00735294117647)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 33.07692307692308)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:16.188261,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.907142857142857)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 34.23529411764706)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:17.545956,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.907142857142857)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 34.23529411764706)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:18.893982,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9499999999999997)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 34.23529411764706)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:20.249256,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9499999999999997)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 34.23529411764706)","(101.0, 190.0, 151.11111111111111)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:21.665630,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.9499999999999997)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.45)","(26.0, 38.0, 34.23529411764706)","(101.0, 190.0, 160.0)","(101.0, 190.0, 172.5)"
04-01-2023 14:41:23.032152,"(31.0, 60.0, 57.5)","(3.0, 4.1, 3.84)","(2.15, 2.36, 2.335126050420168)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 10.5, 10.625)","(26.0, 38.0, 34.23529411764706)","(101.0, 180.0, 146.66666666666666)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:41:24.389379,"(31.0, 60.0, 57.5)","(3.0, 4.0, 3.84)","(2.15, 2.36, 2.3391549295774645)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 11.0, 10.8125)","(26.0, 38.0, 32.666666666666664)","(101.0, 180.0, 146.66666666666666)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:41:25.768838,"(31.0, 60.0, 57.5)","(3.0, 4.0, 3.84)","(2.15, 2.36, 2.3391549295774645)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 11.0, 10.714285714285714)","(26.0, 38.0, 32.666666666666664)","(101.0, 180.0, 146.66666666666666)","(101.0, 190.0, 166.66666666666666)"
04-01-2023 14:41:27.045599,"(31.0, 60.0, 57.5)","(3.0, 4.0, 3.84)","(2.15, 2.36, 2.3391549295774645)","(13.0, 19.5, 18.0625)","(6.5, 9.2, 8.866666666666665)","(7.5, 11.0, 10.714285714285714)","(26.0, 38.0, 32.666666666666664)","(101.0, 180.0, 146.66666666666666)","(101.0, 190.0, 166.66666666666666)"
