,Willina Girl,Mrs Halo,Pay Roll,Cosmic Belle,Style Sensation,Tralee Revenge
11-01-2023 10:23:30.151779,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:31.158445,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:32.100617,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:33.086145,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:34.075960,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:35.099995,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:36.074444,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:37.076969,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:38.060700,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:39.091411,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:40.180814,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:41.212699,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:42.216748,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:43.265334,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:44.246657,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:45.267529,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:46.269732,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:47.299289,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:48.302111,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:49.371387,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:50.439300,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:51.480554,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:52.554256,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:53.657329,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:54.886370,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:56.125329,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:57.248860,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:58.136784,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:59.082301,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:23:59.995631,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:00.945223,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:02.040404,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:03.147195,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:04.087038,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:05.038161,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:06.022804,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:07.188617,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:08.161830,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:09.114550,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:10.121186,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:11.068516,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:12.017168,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:12.967817,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:13.924554,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:14.826855,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:15.831801,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:16.790569,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:17.759532,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:18.759074,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:19.839848,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:20.856810,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:21.823595,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:22.882801,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:23.884866,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:24.886912,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:25.870383,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:26.838882,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:27.893507,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:28.946723,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:30.032626,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:31.177803,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:32.360392,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:33.396263,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:34.394622,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:35.475442,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:36.508380,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:37.492114,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:38.482402,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:39.480096,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:40.470421,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:41.442216,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:42.432320,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:43.392969,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:44.350323,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:45.325119,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:46.253686,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:47.193463,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:48.128362,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:49.056879,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:49.947539,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:50.806857,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:51.762891,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:52.673143,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:53.614040,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:54.581061,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:55.564901,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:56.540968,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:57.503072,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:58.498210,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:24:59.503666,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:00.562870,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:01.597463,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:02.652775,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 3.488)"
11-01-2023 10:25:03.676864,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:04.690793,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:05.662473,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:06.626465,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:07.567611,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:08.537080,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:09.536489,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:10.583378,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:11.647511,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:12.712633,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:13.841212,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 3.488)"
11-01-2023 10:25:14.820589,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.5, 4.04375)"
11-01-2023 10:25:15.801089,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:16.857449,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:17.838116,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:18.835530,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:19.906844,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:20.971553,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:22.016980,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
11-01-2023 10:25:23.121012,"(18.0, 70.0, 44.5)","(17.0, 50.0, 48.857142857142854)","(12.0, 30.0, 28.125)","(4.8, 10.0, 5.078571428571429)","(1.95, 3.05, 3.006)","(2.7, 4.3, 4.04375)"
