,Cellar Champ,Spitfire,Testing The Cugat,Andros,Magnolia Lass,Miss Athena,More Like That,White Glove Test,Exit To Eden
10-01-2023 13:12:36.810827,"(21.0, 34.0, 31.333333333333332)","(1.6, 1.8, 1.775294117647059)","(8.5, 12.0, 11.288461538461538)","(7.5, 15.0, 14.3)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.447058823529412)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:37.940233,"(21.0, 34.0, 31.333333333333332)","(1.6, 1.8, 1.7768807339449542)","(8.5, 12.0, 11.288461538461538)","(7.5, 14.5, 14.3)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:39.094283,"(21.0, 34.0, 30.571428571428573)","(1.6, 1.86, 1.7627027027027027)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:40.256320,"(21.0, 34.0, 30.666666666666668)","(1.6, 1.86, 1.809642857142857)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:41.453587,"(21.0, 34.0, 30.666666666666668)","(1.6, 1.86, 1.809642857142857)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:42.659590,"(21.0, 34.0, 30.666666666666668)","(1.6, 1.86, 1.809642857142857)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:44.074382,"(21.0, 34.0, 31.5)","(1.6, 1.86, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:45.477913,"(21.0, 34.0, 33.166666666666664)","(1.6, 1.83, 1.8245454545454547)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:46.742729,"(21.0, 34.0, 33.166666666666664)","(1.6, 1.83, 1.8245454545454547)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:47.919171,"(21.0, 34.0, 33.166666666666664)","(1.6, 1.83, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.10344827586207)","(81.0, 170.0, 150.0)","(4.8, 7.0, 6.36271186440678)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:49.253236,"(21.0, 34.0, 33.166666666666664)","(1.6, 1.86, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:50.464438,"(21.0, 34.0, 33.166666666666664)","(1.6, 1.86, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:51.676389,"(21.0, 34.0, 32.857142857142854)","(1.6, 1.86, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.970588235294118)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:53.209957,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.8113793103448277)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.807692307692308)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:54.625813,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.811860465116279)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.807692307692308)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:56.057976,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.811860465116279)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.807692307692308)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:57.475904,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.811860465116279)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.970588235294118)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:58.732742,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.842)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 13.970588235294118)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:12:59.885786,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.8549056603773586)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:01.093702,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.86, 1.8549056603773586)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:02.516994,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.85, 1.8366666666666667)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:03.868440,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.85, 1.8255555555555556)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:05.275974,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.8255555555555556)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:06.679018,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.816875)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:08.013050,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.816875)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:09.349237,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.816875)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:10.621471,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.816875)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:11.829936,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.816875)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:13.098414,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.8144444444444445)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.418181818181818)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:14.471595,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.8144444444444445)","(8.5, 12.0, 11.212765957446809)","(7.5, 14.5, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:16.014680,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.8144444444444445)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:17.308770,"(21.0, 34.0, 33.42857142857143)","(1.6, 1.83, 1.8144444444444445)","(8.5, 12.0, 11.212765957446809)","(7.5, 15.0, 14.1)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:18.754751,"(21.0, 38.0, 37.38461538461539)","(1.6, 1.83, 1.821340206185567)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:20.427258,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.821340206185567)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:22.061544,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.821340206185567)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:23.486048,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.821340206185567)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:24.821002,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.821340206185567)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:26.220842,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8216)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:27.595328,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8216)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:28.940045,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8216)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:30.274729,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8154166666666667)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 150.0)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:31.628296,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 170.0, 132.22222222222223)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:32.860575,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 160.0, 132.22222222222223)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:34.124396,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 160.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:35.485027,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:36.783455,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 13.916666666666666)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:37.996651,"(21.0, 38.0, 35.64705882352941)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 15.0, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:39.220571,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.83, 1.8163414634146342)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:40.503720,"(21.0, 36.0, 33.2)","(1.6, 1.83, 1.816)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:41.792654,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.83, 1.816)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:43.129243,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.83, 1.816)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:44.570522,"(21.0, 36.0, 33.2)","(1.6, 1.83, 1.816)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 14.1)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:45.761067,"(21.0, 36.0, 33.2)","(1.6, 1.83, 1.816)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.17741935483871)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:47.011592,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.83, 1.8175000000000001)","(8.5, 12.5, 11.517241379310345)","(7.5, 13.5, 12.85483870967742)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:48.242445,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.83, 1.8175000000000001)","(8.5, 12.5, 11.517241379310345)","(7.5, 13.5, 12.85483870967742)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:49.515147,"(21.0, 36.0, 33.78947368421053)","(1.6, 1.85, 1.8226315789473684)","(8.5, 12.5, 11.517241379310345)","(7.5, 13.5, 12.85483870967742)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:50.827239,"(21.0, 36.0, 33.2)","(1.6, 1.85, 1.8226315789473684)","(8.5, 12.5, 11.517241379310345)","(7.5, 13.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:52.047434,"(21.0, 36.0, 33.2)","(1.6, 1.85, 1.8226315789473684)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:53.280716,"(21.0, 36.0, 33.2)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:54.494653,"(21.0, 36.0, 33.2)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:55.731732,"(21.0, 36.0, 31.8)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:57.066479,"(21.0, 36.0, 33.0)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.517241379310345)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:58.297918,"(21.0, 36.0, 33.0)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.576923076923077)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:13:59.581906,"(21.0, 36.0, 33.0)","(1.6, 1.85, 1.8066666666666666)","(8.5, 12.5, 11.576923076923077)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.2)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:14:00.846715,"(21.0, 36.0, 33.0)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.5, 11.576923076923077)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 14.5, 14.136363636363637)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:14:02.137568,"(21.0, 36.0, 33.0)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.5, 11.576923076923077)","(7.5, 14.5, 13.722222222222221)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 15.5, 14.136363636363637)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:14:03.434999,"(21.0, 36.0, 33.0)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.5, 11.576923076923077)","(7.5, 14.5, 13.772727272727273)","(81.0, 150.0, 136.66666666666666)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 150.0)","(9.0, 15.5, 14.136363636363637)","(91.0, 160.0, 116.66666666666667)"
10-01-2023 13:14:04.678752,"(21.0, 36.0, 31.75)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.5, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 150.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.5, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:05.960548,"(21.0, 34.0, 31.166666666666668)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:07.199752,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:08.473471,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:09.680730,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:10.995264,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:12.247712,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
10-01-2023 13:14:13.497147,"(21.0, 34.0, 30.6)","(1.6, 1.82, 1.800769230769231)","(8.5, 12.0, 11.096385542168674)","(7.5, 14.5, 13.772727272727273)","(81.0, 160.0, 144.6153846153846)","(4.8, 6.8, 6.542857142857143)","(101.0, 170.0, 159.0909090909091)","(9.0, 15.0, 14.25)","(91.0, 160.0, 145.0)"
