,Verbalizer,Call Me Mo,Bonython,On The Tiles,Ma Mas Rose,Mt Peter Miss,Gaius Julius,Sizzling Sun
08-12-2022 16:03:42.052082,"(18.0, 29.0, 28.666666666666668)","(2.6, 2.96, 2.9456756756756755)","(2.6, 2.84, 2.840120481927711)","(5.5, 6.8, 6.756643356643356)","(21.0, 29.0, 28.285714285714285)","(31.0, 55.0, 54.62962962962963)","(13.0, 14.5, 14.1)","(101.0, 430.0, 410.0)"
08-12-2022 16:03:43.378685,"(18.0, 30.0, 29.80952380952381)","(2.6, 2.94, 2.9369072164948453)","(2.6, 2.86, 2.842919254658385)","(5.5, 6.8, 6.699999999999999)","(21.0, 29.0, 28.428571428571427)","(31.0, 55.0, 54.58762886597938)","(13.0, 14.5, 14.4)","(101.0, 430.0, 420.0)"
08-12-2022 16:03:44.817862,"(18.0, 30.0, 29.363636363636363)","(2.6, 2.94, 2.9619607843137254)","(2.6, 2.86, 2.820797342192691)","(5.5, 6.8, 6.713368983957219)","(21.0, 29.0, 28.285714285714285)","(31.0, 55.0, 54.411764705882355)","(13.0, 14.5, 13.837662337662337)","(101.0, 430.0, 420.0)"
08-12-2022 16:03:46.276337,"(18.0, 30.0, 28.916666666666668)","(2.6, 2.98, 2.944140350877193)","(2.6, 2.86, 2.83910447761194)","(5.5, 6.8, 6.754744525547445)","(20.0, 29.0, 28.238095238095237)","(31.0, 55.0, 54.411764705882355)","(12.0, 14.0, 13.908653846153847)","(101.0, 430.0, 420.0)"
08-12-2022 16:03:47.709887,"(19.0, 32.0, 29.11111111111111)","(2.5, 2.96, 2.938095238095238)","(2.6, 2.84, 2.82334693877551)","(5.5, 6.8, 6.753383458646616)","(20.0, 29.0, 28.294117647058822)","(31.0, 55.0, 54.31818181818182)","(12.0, 14.0, 13.94)","(101.0, 430.0, 420.0)"
08-12-2022 16:03:49.132821,"(19.0, 30.0, 28.75)","(2.5, 2.94, 2.9706306306306307)","(2.6, 2.84, 2.793233830845771)","(5.5, 6.8, 6.746666666666666)","(20.0, 29.0, 28.785714285714285)","(31.0, 55.0, 54.593023255813954)","(12.0, 14.0, 14.40960451977401)","(101.0, 430.0, 426.9230769230769)"
08-12-2022 16:03:50.551961,"(19.0, 30.0, 28.923076923076923)","(2.5, 2.98, 2.9560377358490566)","(2.6, 2.8, 2.8168615384615383)","(5.5, 6.8, 6.783333333333333)","(20.0, 29.0, 28.542857142857144)","(31.0, 55.0, 54.662921348314605)","(12.0, 14.5, 14.447368421052632)","(101.0, 430.0, 436.42857142857144)"
08-12-2022 16:03:51.929349,"(19.0, 30.0, 28.9)","(2.6, 2.96, 2.9525)","(2.6, 2.84, 2.806126126126126)","(5.5, 6.8, 6.779999999999999)","(20.0, 30.0, 28.542857142857144)","(31.0, 55.0, 56.81818181818182)","(12.0, 14.5, 13.9140625)","(101.0, 440.0, 437.05882352941177)"
08-12-2022 16:03:53.290172,"(19.0, 29.0, 28.9)","(2.6, 2.96, 2.958974358974359)","(2.6, 2.84, 2.8083185840707965)","(5.5, 6.8, 6.790419161676646)","(20.0, 30.0, 28.619718309859156)","(31.0, 60.0, 57.82608695652174)","(12.0, 14.0, 13.924731182795698)","(101.0, 440.0, 383.3333333333333)"
08-12-2022 16:03:54.535469,"(19.0, 30.0, 28.933333333333334)","(2.6, 2.96, 2.952413793103448)","(2.6, 2.84, 2.8082142857142856)","(5.5, 6.8, 6.672340425531915)","(20.0, 30.0, 28.558823529411764)","(31.0, 60.0, 56.42857142857143)","(12.0, 14.0, 13.926315789473684)","(101.0, 390.0, 385.7142857142857)"
08-12-2022 16:03:55.925205,"(19.0, 30.0, 28.837209302325583)","(2.6, 2.96, 2.957826086956522)","(2.6, 2.84, 2.804926108374384)","(5.5, 6.8, 6.633802816901408)","(20.0, 30.0, 28.558823529411764)","(31.0, 60.0, 56.42857142857143)","(12.0, 14.0, 13.926315789473684)","(101.0, 390.0, 385.7142857142857)"
08-12-2022 16:03:57.270656,"(19.0, 30.0, 28.76595744680851)","(2.6, 2.96, 2.9511627906976745)","(2.6, 2.84, 2.8293236714975842)","(5.5, 6.8, 6.5667953667953665)","(20.0, 30.0, 28.76)","(31.0, 60.0, 56.07142857142857)","(12.0, 14.0, 13.958333333333334)","(101.0, 390.0, 416.6666666666667)"
08-12-2022 16:03:58.538270,"(19.0, 30.0, 28.214285714285715)","(2.6, 2.98, 2.9716262975778545)","(2.6, 2.84, 2.829776536312849)","(5.5, 6.6, 6.548366013071895)","(20.0, 29.0, 28.942857142857143)","(31.0, 60.0, 56.74418604651163)","(12.0, 14.0, 13.99025974025974)","(101.0, 440.0, 430.0)"
08-12-2022 16:04:00.079606,"(19.0, 30.0, 28.864864864864863)","(2.6, 3.0, 2.9775916230366493)","(2.6, 2.84, 2.8327659574468083)","(5.5, 6.6, 6.5521410579345085)","(20.0, 29.0, 28.904761904761905)","(31.0, 60.0, 57.3469387755102)","(12.0, 14.0, 13.887254901960784)","(101.0, 450.0, 401.25)"
08-12-2022 16:04:01.973681,"(19.0, 30.0, 29.043478260869566)","(2.6, 2.98, 2.9494472361809043)","(2.6, 2.86, 2.836574585635359)","(5.5, 6.6, 6.54074074074074)","(20.0, 30.0, 28.91111111111111)","(31.0, 70.0, 61.666666666666664)","(12.0, 14.0, 13.947058823529412)","(101.0, 450.0, 443.6842105263158)"
08-12-2022 16:04:03.465214,"(19.0, 30.0, 28.941176470588236)","(2.6, 2.98, 2.9565217391304346)","(2.6, 2.86, 2.844)","(5.5, 6.6, 6.718518518518518)","(20.0, 30.0, 28.358974358974358)","(31.0, 70.0, 63.333333333333336)","(12.0, 14.0, 13.900602409638553)","(101.0, 450.0, 434.8837209302326)"
08-12-2022 16:04:04.891820,"(19.0, 30.0, 29.49056603773585)","(2.6, 2.96, 2.946644518272425)","(2.6, 2.86, 2.8493486590038315)","(5.5, 6.8, 6.656140350877193)","(20.0, 29.0, 28.41860465116279)","(31.0, 65.0, 63.57142857142857)","(12.0, 14.0, 13.897515527950311)","(101.0, 440.0, 425.0)"
08-12-2022 16:04:06.287553,"(19.0, 30.0, 29.42222222222222)","(2.6, 2.96, 2.9473825503355706)","(2.6, 2.86, 2.8464390243902438)","(5.5, 6.8, 6.70939226519337)","(20.0, 29.0, 28.333333333333332)","(31.0, 65.0, 64.16666666666667)","(12.0, 14.0, 13.897515527950311)","(101.0, 440.0, 339.25)"
08-12-2022 16:04:07.603996,"(19.0, 30.0, 29.42222222222222)","(2.6, 2.96, 2.9558441558441557)","(2.6, 2.86, 2.8478212290502793)","(5.5, 6.8, 6.617999999999999)","(20.0, 29.0, 28.333333333333332)","(31.0, 65.0, 63.35294117647059)","(12.0, 14.0, 13.759109311740891)","(101.0, 340.0, 339.25)"
08-12-2022 16:04:08.898365,"(19.0, 30.0, 29.1875)","(2.6, 2.96, 2.957922077922078)","(2.6, 2.86, 2.849782608695652)","(5.5, 6.8, 6.725)","(20.0, 29.0, 28.419354838709676)","(31.0, 65.0, 63.35443037974684)","(12.0, 14.0, 13.730483271375464)","(101.0, 340.0, 339.7674418604651)"
08-12-2022 16:04:10.183778,"(19.0, 29.0, 28.794871794871796)","(2.6, 2.96, 2.9727272727272727)","(2.6, 2.86, 2.8529496402877697)","(5.5, 6.8, 6.703448275862069)","(20.0, 29.0, 28.42622950819672)","(31.0, 65.0, 63.53333333333333)","(12.0, 14.0, 13.730483271375464)","(101.0, 340.0, 339.7674418604651)"
08-12-2022 16:04:11.445959,"(19.0, 30.0, 28.949152542372882)","(2.6, 2.98, 2.9727272727272727)","(2.5, 2.86, 2.8480487804878045)","(5.5, 6.8, 6.703448275862069)","(20.0, 30.0, 28.472727272727273)","(31.0, 65.0, 63.25396825396825)","(12.0, 14.0, 13.75)","(101.0, 340.0, 339.7674418604651)"
08-12-2022 16:04:12.746674,"(19.0, 30.0, 28.892857142857142)","(2.6, 2.98, 2.9500444444444445)","(2.5, 2.86, 2.8838709677419354)","(5.5, 6.8, 6.713636363636363)","(20.0, 30.0, 28.472727272727273)","(31.0, 65.0, 63.35820895522388)","(12.0, 14.0, 13.442105263157895)","(101.0, 340.0, 339.7674418604651)"
08-12-2022 16:04:14.066385,"(19.0, 29.0, 28.807692307692307)","(2.6, 2.96, 2.93625)","(2.6, 2.92, 2.958893280632411)","(5.5, 6.8, 6.682828282828282)","(20.0, 30.0, 28.17391304347826)","(31.0, 65.0, 62.22222222222222)","(12.0, 13.5, 13.180327868852459)","(101.0, 340.0, 339.7560975609756)"
08-12-2022 16:04:15.310724,"(19.0, 29.0, 28.615384615384617)","(2.6, 2.94, 2.93625)","(2.6, 3.0, 3.0457377049180328)","(5.5, 6.8, 6.659078590785908)","(20.0, 30.0, 28.384615384615383)","(31.0, 65.0, 58.69565217391305)","(12.0, 13.5, 13.120481927710843)","(101.0, 340.0, 485.7894736842105)"
08-12-2022 16:04:16.627589,"(19.0, 29.0, 28.307692307692307)","(2.6, 3.0, 3.1333887043189366)","(2.6, 3.05, 2.542222222222222)","(5.5, 6.8, 6.2)","(20.0, 29.0, 27.0)","(31.0, 65.0, 80.0)","(12.0, 13.5, 12.481481481481481)","(101.0, 490.0, 315.0)"
08-12-2022 16:04:17.872640,"(19.0, 46.0, 33.5)","(2.6, 3.15, 2.899093198992443)","(2.6, 3.6, 2.7560000000000002)","(5.5, 7.4, 6.561538461538461)","(20.0, 32.0, 22.5)","(31.0, 110.0, 60.0)","(12.0, 19.0, 13.133333333333333)","(101.0, 500.0, 378.33333333333337)"
08-12-2022 16:04:19.153170,"(19.0, 40.0, 30.5)","(2.6, 2.94, 3.5758620689655176)","(2.6, 2.9, 3.5112107623318387)","(5.5, 6.6, 5.4)","(20.0, 28.0, 22.545454545454547)","(31.0, 80.0, 60.0)","(12.0, 19.0, 11.78125)","(101.0, 400.0, 378.33333333333337)"
08-12-2022 16:04:20.440997,"(19.0, 40.0, 30.5)","(2.6, 3.7, 3.5813793103448277)","(2.5, 3.6, 3.564516129032258)","(5.5, 5.5, 6.2)","(20.0, 28.0, 22.545454545454547)","(31.0, 80.0, 62.5)","(12.0, 13.5, 11.78125)","(101.0, 400.0, 360.0)"
08-12-2022 16:04:21.641237,"(19.0, 38.0, 32.333333333333336)","(2.6, 3.25, 3.2431558935361218)","(2.5, 3.6, 3.5961538461538463)","(5.5, 6.6, 6.3)","(20.0, 28.0, 22.545454545454547)","(31.0, 75.0, 62.5)","(12.0, 13.5, 11.928571428571429)","(101.0, 400.0, 266.6666666666667)"
08-12-2022 16:04:22.892915,"(19.0, 38.0, 35.33333333333333)","(2.6, 2.52, 2.512)","(2.5, 3.55, 3.3708333333333336)","(5.5, 6.6, 6.9)","(20.0, 28.0, 22.6)","(31.0, 75.0, 62.5)","(12.0, 13.5, 12.071428571428571)","(101.0, 400.0, 247.5)"
08-12-2022 16:04:24.171149,"(19.0, 36.0, 33.66666666666667)","(2.6, 2.42, 2.393913043478261)","(2.5, 3.6, 3.61)","(5.5, 7.0, 5.688888888888889)","(20.0, 28.0, 26.0)","(31.0, 75.0, 70.0)","(12.0, 13.5, 13.0)","(101.0, 390.0, 238.0)"
08-12-2022 16:04:25.488531,"(19.0, 36.0, 28.5)","(2.6, 2.78, 2.102470588235294)","(2.5, 3.65, 3.930434782608696)","(5.5, 7.4, 5.571428571428572)","(20.0, 30.0, 28.57142857142857)","(31.0, 90.0, 57.5)","(12.0, 13.5, 12.23076923076923)","(101.0, 390.0, 247.5)"
08-12-2022 16:04:26.738388,"(19.0, 34.0, 27.5)","(2.6, 2.28, 2.102470588235294)","(2.5, 4.2, 3.7600000000000002)","(5.5, 7.4, 6.7125)","(20.0, 32.0, 23.714285714285715)","(31.0, 95.0, 77.5)","(12.0, 19.0, 14.147058823529411)","(101.0, 390.0, 290.0)"
08-12-2022 16:04:27.907728,"(19.0, 42.0, 38.5)","(2.6, 2.04, 1.9543396226415093)","(2.5, 4.2, 4.132352941176471)","(5.5, 7.4, 6.5200000000000005)","(20.0, 40.0, 34.857142857142854)","(31.0, 100.0, 77.5)","(12.0, 19.0, 17.0)","(101.0, 380.0, 290.0)"
