,Smash Devil,Zipping Chassis,Know Account,Opawa Duchess,Silky Adobe,Go Ivy,Goldstar Austin,Know Grizzles
06-01-2023 09:38:32.048426,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:33.002695,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:33.952816,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:34.954640,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:35.906587,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:36.870802,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:37.859908,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:38.826656,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:39.758798,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:40.729725,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:41.686493,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:42.635125,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:43.602560,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:44.555580,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:45.516080,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:46.456438,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:47.389941,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:48.320954,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:49.282762,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.94642857142857)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:50.214986,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:51.186121,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:52.152743,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:53.131538,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:54.109016,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:55.070346,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.759999999999998)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:56.050548,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 25.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:57.028434,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:57.979877,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:58.942959,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:38:59.914399,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:00.896810,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:01.849677,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:02.828910,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:03.796182,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:04.755362,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 18.604166666666668)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:05.720178,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 24.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:06.692384,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:07.654568,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:08.627794,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:09.572430,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:10.527158,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:11.494309,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:12.435649,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:13.397304,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:14.324719,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:15.271121,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:16.213392,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:17.154588,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:18.122237,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:19.080122,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:20.062504,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:21.014893,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:22.017550,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:23.008316,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:23.987531,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:24.974850,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:25.931336,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:26.915654,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:27.860206,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:28.804066,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:29.756092,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:30.714950,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:31.678441,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:32.656618,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:33.615602,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:34.581052,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:35.550077,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:36.532228,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:37.478984,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:38.427222,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:39.395850,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:40.356611,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:41.326870,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
06-01-2023 09:39:42.300112,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 25.682352941176468)","(6.0, 21.0, 15.168571428571429)","(8.5, 32.0, 21.772727272727273)","(9.0, 38.0, 23.978947368421053)","(6.5, 26.0, 17.517241379310345)","(9.0, 46.0, 33.53333333333333)"
