,Lektra Dish,Zambora Nut,Thai Time,My Maximus,Rock Me Mama,Impactus,Call Me Thor
10-01-2023 16:31:51.322189,"(13.0, 36.0, 34.22222222222222)","(1.7, 1.83, 1.8071428571428572)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.414285714285715)"
10-01-2023 16:31:52.398219,"(13.0, 36.0, 34.22222222222222)","(1.7, 1.83, 1.8038461538461539)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.414285714285715)"
10-01-2023 16:31:53.466966,"(13.0, 36.0, 34.22222222222222)","(1.7, 1.82, 1.8165)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.414285714285715)"
10-01-2023 16:31:54.800638,"(13.0, 36.0, 34.22222222222222)","(1.7, 1.81, 1.8085)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.58)"
10-01-2023 16:31:55.932927,"(13.0, 36.0, 34.22222222222222)","(1.7, 1.81, 1.8085)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.55)"
10-01-2023 16:31:56.913706,"(13.0, 38.0, 34.36363636363636)","(1.7, 1.81, 1.8085)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.625)"
10-01-2023 16:31:57.966046,"(13.0, 38.0, 34.36363636363636)","(1.7, 1.81, 1.8085)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.625)"
10-01-2023 16:31:59.229723,"(13.0, 38.0, 34.36363636363636)","(1.7, 1.81, 1.7813698630136987)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.7, 4.781481481481482)"
10-01-2023 16:32:00.271284,"(13.0, 38.0, 34.36363636363636)","(1.7, 1.8, 1.7813698630136987)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 49.888888888888886)","(8.5, 19.5, 19.0625)","(3.2, 4.8, 4.86875)"
10-01-2023 16:32:01.311789,"(13.0, 38.0, 34.36363636363636)","(1.7, 1.79, 1.786)","(26.0, 55.0, 41.2)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 17.90909090909091)","(3.2, 4.9, 4.82)"
10-01-2023 16:32:02.332206,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7842857142857143)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.8)","(3.2, 4.9, 4.805882352941177)"
10-01-2023 16:32:03.359875,"(13.0, 38.0, 31.333333333333332)","(1.7, 1.79, 1.7733333333333334)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:04.460033,"(13.0, 38.0, 31.333333333333332)","(1.7, 1.79, 1.78)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.210526315789473)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:05.600313,"(13.0, 38.0, 31.333333333333332)","(1.7, 1.79, 1.77)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:06.652989,"(13.0, 38.0, 31.333333333333332)","(1.7, 1.79, 1.78)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:07.620108,"(13.0, 38.0, 31.333333333333332)","(1.7, 1.79, 1.78)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.210526315789473)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:08.577318,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7861290322580645)","(26.0, 55.0, 36.18181818181818)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:09.671845,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7861290322580645)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 19.0625)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:10.781215,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7861290322580645)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.8)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:11.924367,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7861290322580645)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.8)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:12.984619,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7861290322580645)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.210526315789473)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:13.992057,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:14.948812,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.333333333333332)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:15.954978,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.8)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:16.985112,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.57894736842105)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:18.039900,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.8)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:19.032111,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7867567567567568)","(26.0, 55.0, 44.10526315789474)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 19.5)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:20.058622,"(13.0, 38.0, 31.529411764705884)","(1.7, 1.79, 1.7853846153846153)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 20.0, 19.0625)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:21.214438,"(13.0, 38.0, 34.0)","(1.7, 1.79, 1.782857142857143)","(26.0, 55.0, 36.1)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 18.625)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:22.352080,"(13.0, 38.0, 32.0)","(1.7, 1.79, 1.782857142857143)","(26.0, 55.0, 42.82352941176471)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.0, 18.57894736842105)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:23.326287,"(13.0, 38.0, 30.4)","(1.7, 1.79, 1.7763636363636364)","(26.0, 55.0, 37.75)","(9.0, 13.0, 11.285714285714286)","(15.0, 55.0, 51.46153846153846)","(8.5, 19.5, 19.5)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:24.269876,"(13.0, 38.0, 30.4)","(1.7, 1.79, 1.7844444444444445)","(26.0, 55.0, 47.86206896551724)","(9.0, 13.0, 11.736842105263158)","(15.0, 55.0, 53.0)","(8.5, 20.0, 20.375)","(3.2, 4.9, 4.835483870967742)"
10-01-2023 16:32:25.217586,"(13.0, 38.0, 30.4)","(1.7, 1.79, 1.7844444444444445)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.0)","(15.0, 55.0, 51.16666666666667)","(8.5, 21.0, 17.75)","(3.2, 4.9, 4.753658536585366)"
10-01-2023 16:32:26.186166,"(13.0, 38.0, 30.4)","(1.7, 1.79, 1.7844444444444445)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.172413793103448)","(15.0, 55.0, 52.46666666666667)","(8.5, 19.0, 17.448275862068964)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:27.208643,"(13.0, 36.0, 31.428571428571427)","(1.7, 1.79, 1.7841176470588236)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.172413793103448)","(15.0, 55.0, 50.75)","(8.5, 19.0, 17.448275862068964)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:28.207914,"(13.0, 36.0, 33.333333333333336)","(1.7, 1.79, 1.7742105263157895)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.172413793103448)","(15.0, 55.0, 50.75)","(8.5, 19.0, 17.448275862068964)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:29.256049,"(13.0, 36.0, 33.333333333333336)","(1.7, 1.79, 1.7742105263157895)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.172413793103448)","(15.0, 55.0, 46.5)","(8.5, 19.0, 17.448275862068964)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:30.264246,"(13.0, 36.0, 31.428571428571427)","(1.7, 1.79, 1.77125)","(26.0, 55.0, 48.322580645161295)","(9.0, 13.0, 12.275)","(15.0, 55.0, 50.75)","(8.5, 19.0, 17.448275862068964)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:31.302270,"(13.0, 36.0, 33.6)","(1.7, 1.79, 1.77125)","(26.0, 55.0, 35.90909090909091)","(9.0, 12.5, 12.214285714285714)","(15.0, 55.0, 46.5)","(8.5, 19.0, 17.676470588235293)","(3.2, 4.9, 4.763829787234043)"
10-01-2023 16:32:32.387386,"(13.0, 36.0, 33.714285714285715)","(1.7, 1.79, 1.77125)","(26.0, 55.0, 35.90909090909091)","(9.0, 12.5, 12.214285714285714)","(15.0, 55.0, 51.90909090909091)","(8.5, 19.0, 16.65625)","(3.2, 4.9, 4.747619047619048)"
10-01-2023 16:32:33.464053,"(13.0, 36.0, 33.5)","(1.7, 1.79, 1.77125)","(26.0, 55.0, 46.6)","(9.0, 12.5, 12.214285714285714)","(15.0, 55.0, 52.875)","(8.5, 19.0, 16.65625)","(3.2, 4.9, 4.763829787234043)"
10-01-2023 16:32:34.725751,"(14.0, 36.0, 33.142857142857146)","(1.7, 1.79, 1.77125)","(21.0, 50.0, 47.33333333333333)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.38095238095238)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.763829787234043)"
10-01-2023 16:32:35.825635,"(14.0, 36.0, 33.142857142857146)","(1.7, 1.79, 1.77125)","(21.0, 48.0, 47.33333333333333)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.38095238095238)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.763829787234043)"
10-01-2023 16:32:36.838453,"(14.0, 36.0, 33.142857142857146)","(1.7, 1.79, 1.77125)","(21.0, 48.0, 47.33333333333333)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.38095238095238)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.763829787234043)"
10-01-2023 16:32:37.830582,"(14.0, 36.0, 33.142857142857146)","(1.7, 1.79, 1.77125)","(21.0, 48.0, 45.2)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.38095238095238)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.747619047619048)"
10-01-2023 16:32:38.925545,"(14.0, 36.0, 34.23529411764706)","(1.7, 1.79, 1.7592307692307692)","(21.0, 46.0, 45.42857142857143)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.38095238095238)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.763829787234043)"
10-01-2023 16:32:40.012502,"(14.0, 36.0, 34.333333333333336)","(1.7, 1.79, 1.7592307692307692)","(21.0, 46.0, 45.42857142857143)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 51.90909090909091)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.763829787234043)"
10-01-2023 16:32:41.081581,"(14.0, 36.0, 34.333333333333336)","(1.7, 1.79, 1.7592307692307692)","(21.0, 46.0, 45.42857142857143)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:42.125065,"(14.0, 36.0, 34.5)","(1.7, 1.79, 1.7592307692307692)","(21.0, 46.0, 44.0)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:43.177079,"(14.0, 36.0, 34.5)","(1.7, 1.79, 1.7592307692307692)","(21.0, 46.0, 44.0)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:44.276916,"(14.0, 36.0, 34.5)","(1.7, 1.78, 1.76)","(21.0, 46.0, 44.0)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:45.315484,"(14.0, 36.0, 34.125)","(1.7, 1.77, 1.7672727272727273)","(21.0, 46.0, 44.0)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.766666666666667)"
10-01-2023 16:32:46.386075,"(14.0, 36.0, 34.125)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:47.448058,"(14.0, 36.0, 34.125)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:48.528640,"(14.0, 36.0, 34.333333333333336)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:49.642592,"(14.0, 36.0, 34.35294117647059)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:50.808515,"(14.0, 36.0, 34.35294117647059)","(1.7, 1.77, 1.7614285714285713)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:51.937461,"(14.0, 36.0, 34.35294117647059)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(16.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.65625)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:52.985606,"(14.0, 36.0, 34.35294117647059)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 19.0, 16.833333333333332)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:53.952260,"(14.0, 36.0, 34.35294117647059)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.681818181818183)","(3.3, 4.9, 4.766666666666667)"
10-01-2023 16:32:54.984184,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.681818181818183)","(3.3, 4.9, 4.766666666666667)"
10-01-2023 16:32:56.087510,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.681818181818183)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:57.153512,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.681818181818183)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:58.202064,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:32:59.247629,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:00.300703,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:01.393838,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:02.439700,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.766666666666667)"
10-01-2023 16:33:03.515240,"(14.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:04.549399,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:05.612514,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:06.755862,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:07.936409,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:09.036856,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 53.23529411764706)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:10.023124,"(15.0, 36.0, 34.13333333333333)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 46.333333333333336)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.766666666666667)"
10-01-2023 16:33:11.036496,"(15.0, 36.0, 31.0)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 50.666666666666664)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:12.134517,"(15.0, 36.0, 32.72727272727273)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 43.81818181818181)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 46.333333333333336)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:13.227563,"(15.0, 36.0, 32.55172413793103)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.214285714285714)","(17.0, 55.0, 52.4)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:14.271235,"(15.0, 36.0, 32.875)","(1.7, 1.77, 1.7672727272727273)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 55.0, 54.13333333333333)","(9.0, 18.5, 16.595238095238095)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:15.381280,"(15.0, 36.0, 32.875)","(1.7, 1.77, 1.7672727272727273)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 55.0, 54.480000000000004)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.781818181818182)"
10-01-2023 16:33:16.526588,"(15.0, 36.0, 32.875)","(1.7, 1.77, 1.7672727272727273)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 55.0, 52.666666666666664)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:17.583511,"(15.0, 36.0, 32.2962962962963)","(1.7, 1.77, 1.7672727272727273)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 45.44444444444444)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.7122448979591836)"
10-01-2023 16:33:18.723035,"(15.0, 36.0, 32.2962962962963)","(1.7, 1.77, 1.7650000000000001)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 45.18181818181818)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.7122448979591836)"
10-01-2023 16:33:19.781580,"(15.0, 36.0, 32.2962962962963)","(1.7, 1.77, 1.7664705882352942)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 45.18181818181818)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:20.834684,"(15.0, 36.0, 34.214285714285715)","(1.7, 1.77, 1.7664705882352942)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 45.18181818181818)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:21.967280,"(15.0, 36.0, 34.214285714285715)","(1.7, 1.77, 1.7664705882352942)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 55.24324324324324)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:23.079468,"(15.0, 36.0, 34.333333333333336)","(1.7, 1.77, 1.758)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 58.85714285714286)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:24.206892,"(15.0, 36.0, 34.333333333333336)","(1.7, 1.77, 1.7571428571428571)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.306451612903226)","(17.0, 70.0, 58.85714285714286)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:25.260887,"(15.0, 36.0, 34.333333333333336)","(1.7, 1.77, 1.75)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.222222222222221)","(17.0, 70.0, 58.85714285714286)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.729629629629629)"
10-01-2023 16:33:26.287071,"(15.0, 36.0, 34.07692307692308)","(1.7, 1.77, 1.7571428571428571)","(21.0, 46.0, 44.5)","(9.0, 12.5, 12.222222222222221)","(17.0, 70.0, 58.85714285714286)","(9.0, 18.5, 16.56451612903226)","(3.3, 4.9, 4.72608695652174)"
