,Ziggey,Star Lilly,Sunnie Beach,Rattlin Lilly,Novel Approach,Ryleeorielly,Ourcaribbeancruise,American Dutchess,Diamond Dance Nz,Octavia
32,"[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 449950), 101.0, 390.0]"
33,"[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 53, 703773), 101.0, 390.0]"
34,"[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 995085), 101.0, 390.0]"
35,"[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 299102), 101.0, 390.0]"
36,"[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 569188), 101.0, 390.0]"
37,"[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 843642), 101.0, 390.0]"
38,"[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 153367), 101.0, 390.0]"
39,"[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 521985), 101.0, 390.0]"
40,"[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 794021), 101.0, 390.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 108173), 101.0, 390.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 403987), 101.0, 390.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 672804), 101.0, 390.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 927959), 101.0, 390.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 180176), 101.0, 390.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 10, 430361), 101.0, 390.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 675846), 101.0, 390.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 917451), 101.0, 390.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 168491), 101.0, 390.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 495050), 101.0, 390.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 766111), 101.0, 390.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 125665), 101.0, 390.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 406737), 101.0, 390.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 736035), 101.0, 390.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 22, 46802), 101.0, 390.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 298383), 101.0, 390.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 535777), 101.0, 390.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 762863), 101.0, 390.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 33998), 101.0, 390.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 28, 335988), 101.0, 390.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 723758), 101.0, 390.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 14575), 101.0, 390.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 2.8, 5.1]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 1.6, 2.3]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 358057), 101.0, 390.0]"
