,Cruising Cloe,Major Sentence,Pandorica,Zipping Diesel,Wichita Bale,Air Race Ace,Jaggers Lady,Irongate
04-01-2023 15:06:47.426202,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.6, 8.766666666666666)","(4.4, 6.4, 5.894444444444445)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.227272727272727)","(2.8, 3.2, 2.9857142857142858)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:48.748500,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.6, 8.766666666666666)","(4.4, 6.4, 5.894444444444445)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.227272727272727)","(2.8, 3.2, 2.9857142857142858)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:50.119381,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.6, 8.766666666666666)","(4.4, 6.4, 5.894444444444445)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.227272727272727)","(2.8, 3.2, 2.9857142857142858)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:51.459180,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.6, 8.766666666666666)","(4.4, 6.4, 5.894444444444445)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.227272727272727)","(2.8, 3.2, 2.9857142857142858)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:52.856021,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.4, 8.82857142857143)","(4.4, 6.4, 6.1375)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.227272727272727)","(2.8, 3.2, 2.9857142857142858)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:54.353283,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.4, 8.733333333333333)","(4.4, 6.4, 6.294117647058824)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 3.1166666666666667)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:55.845763,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.4, 8.733333333333333)","(4.4, 6.4, 6.294117647058824)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 3.1166666666666667)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:57.644489,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.4, 8.733333333333333)","(4.4, 6.4, 6.294117647058824)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 3.1166666666666667)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:06:59.467857,"(3.2, 5.0, 4.618181818181818)","(31.0, 85.0, 44.166666666666664)","(8.0, 9.4, 9.033333333333333)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 2.9428571428571426)","(20.0, 130.0, 79.0909090909091)"
04-01-2023 15:07:00.793322,"(3.2, 5.0, 4.752941176470588)","(31.0, 85.0, 44.166666666666664)","(8.0, 12.5, 9.166666666666666)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 2.9428571428571426)","(20.0, 130.0, 100.0)"
04-01-2023 15:07:02.334673,"(3.2, 5.0, 4.88)","(31.0, 80.0, 50.666666666666664)","(8.0, 12.0, 9.166666666666666)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 2.9428571428571426)","(20.0, 120.0, 105.0)"
04-01-2023 15:07:03.669369,"(3.2, 5.0, 4.88)","(31.0, 80.0, 44.8)","(8.0, 12.0, 8.721428571428572)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 3.086315789473684)","(20.0, 120.0, 105.0)"
04-01-2023 15:07:04.966276,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 44.8)","(8.0, 12.0, 8.89)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.2, 3.0638888888888887)","(20.0, 120.0, 105.0)"
04-01-2023 15:07:06.317305,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 44.8)","(8.0, 11.5, 9.8)","(4.4, 6.4, 6.181818181818182)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 12.214285714285714)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 105.0)"
04-01-2023 15:07:07.663575,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 44.8)","(8.0, 11.0, 9.8)","(4.4, 6.4, 6.181818181818182)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.5, 11.673913043478262)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 90.0)"
04-01-2023 15:07:08.949710,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 44.8)","(8.0, 11.0, 9.8)","(4.4, 6.4, 5.725)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.673913043478262)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 90.0)"
04-01-2023 15:07:10.235305,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 45.77777777777778)","(8.0, 11.0, 8.76)","(4.4, 6.4, 5.725)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.673913043478262)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:11.550508,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 45.77777777777778)","(8.0, 11.0, 8.67741935483871)","(4.4, 6.4, 6.209090909090909)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.673913043478262)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:12.875653,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.79)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:14.147263,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.679166666666667)","(4.4, 6.4, 6.304545454545455)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:15.419361,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.679166666666667)","(4.4, 6.4, 6.304545454545455)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:16.736811,"(3.2, 5.0, 4.859999999999999)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.104166666666666)","(4.4, 6.4, 6.175)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 68.57142857142857)"
04-01-2023 15:07:18.023701,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.4875)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 120.0, 95.0)"
04-01-2023 15:07:19.349725,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.5, 8.577777777777778)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:20.738255,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.0, 8.577777777777778)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:22.047196,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.0, 8.494117647058824)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:23.324329,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.0, 8.494117647058824)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:24.591475,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.0, 8.494117647058824)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:25.840973,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 10.0, 8.555555555555555)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 95.0)"
04-01-2023 15:07:27.046263,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.8, 8.555555555555555)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:28.306672,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.8, 8.4875)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:29.597689,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.8, 8.4875)","(4.4, 6.4, 6.34)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:31.085612,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.8, 8.4875)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0638888888888887)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:32.943365,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.8, 8.533333333333333)","(4.4, 6.4, 6.28)","(11.0, 21.0, 18.333333333333332)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.15, 3.1742857142857144)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:34.565607,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.0, 9.6, 8.485714285714286)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.0, 12.0, 11.659090909090908)","(2.8, 3.2, 3.0774999999999997)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:36.113505,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.6, 8.485714285714286)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0774999999999997)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:37.538714,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.6, 8.485714285714286)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0774999999999997)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:38.999782,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.6, 8.533333333333333)","(4.4, 6.4, 6.25)","(11.0, 21.0, 19.46153846153846)","(8.5, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0774999999999997)","(20.0, 130.0, 97.5)"
04-01-2023 15:07:40.262458,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.6, 8.525)","(4.4, 6.4, 6.300000000000001)","(11.0, 21.0, 19.46153846153846)","(8.5, 12.0, 11.659090909090908)","(2.8, 3.15, 3.0774999999999997)","(20.0, 130.0, 102.5)"
04-01-2023 15:07:41.286624,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.4, 8.525)","(4.4, 6.4, 6.300000000000001)","(11.0, 21.0, 19.46153846153846)","(8.5, 12.0, 12.86111111111111)","(2.8, 3.15, 3.0774999999999997)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:42.456410,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.4, 8.525)","(4.4, 6.4, 6.300000000000001)","(11.0, 21.0, 19.46153846153846)","(8.5, 13.0, 12.86111111111111)","(2.8, 3.15, 3.0774999999999997)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:43.704010,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.4, 8.525)","(4.4, 6.4, 6.2125)","(11.0, 21.0, 19.46153846153846)","(8.5, 13.0, 12.86111111111111)","(2.8, 3.15, 3.067142857142857)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:44.970500,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.4, 8.566666666666666)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 13.0, 13.571428571428571)","(2.8, 3.15, 3.067142857142857)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:46.249578,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.4, 8.133333333333333)","(4.4, 6.4, 6.28)","(11.0, 21.0, 18.333333333333332)","(8.5, 14.0, 13.571428571428571)","(2.8, 3.15, 3.131875)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:47.562372,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.8, 8.225)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.571428571428571)","(2.8, 3.15, 3.04)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:48.852110,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.8, 8.12)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:50.109868,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.8, 8.12)","(4.4, 6.4, 6.28)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:51.397238,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.8, 8.12)","(4.4, 6.4, 6.466666666666667)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:52.755428,"(3.2, 5.0, 4.817391304347826)","(31.0, 80.0, 41.5)","(8.5, 9.8, 8.18)","(4.4, 6.6, 6.466666666666667)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:54.179353,"(3.2, 5.0, 4.672727272727273)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.8, 8.266666666666666)","(4.4, 6.6, 6.466666666666667)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:55.600985,"(3.2, 5.0, 4.76)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.466666666666667)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 102.5)"
04-01-2023 15:07:57.120811,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.466666666666667)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 140.0, 92.5)"
04-01-2023 15:07:58.717095,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.308333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0076923076923077)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:00.054445,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.233333333333334)","(4.4, 6.6, 6.308333333333334)","(11.0, 21.0, 18.333333333333332)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.042962962962963)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:01.567991,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.308333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.045)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:02.917367,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.308333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.045)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:04.192107,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.308333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.045)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:05.494035,"(3.2, 5.0, 4.88)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.433333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 2.9833333333333334)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:06.791358,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.266666666666666)","(4.4, 6.6, 6.433333333333334)","(11.0, 21.0, 18.333333333333332)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 2.9749999999999996)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:08.057208,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.433333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 2.9749999999999996)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:09.303105,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.433333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 2.9749999999999996)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:10.509630,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.433333333333334)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 2.9749999999999996)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:11.766861,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.5)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 2.9749999999999996)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:13.027726,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.145454545454545)","(4.4, 6.6, 6.541176470588235)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0894736842105264)","(20.0, 120.0, 92.5)"
04-01-2023 15:08:14.180183,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.6, 8.233333333333334)","(4.4, 6.6, 6.541176470588235)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.088235294117647)","(20.0, 120.0, 69.58333333333333)"
04-01-2023 15:08:15.414432,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.541176470588235)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.088235294117647)","(20.0, 120.0, 69.58333333333333)"
04-01-2023 15:08:16.609498,"(3.2, 5.0, 4.856)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.541176470588235)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.088235294117647)","(20.0, 120.0, 69.58333333333333)"
04-01-2023 15:08:17.754123,"(3.2, 5.0, 4.618181818181818)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.541176470588235)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.08)","(20.0, 120.0, 72.85714285714286)"
04-01-2023 15:08:18.950998,"(3.2, 5.0, 4.618181818181818)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.233333333333334)","(4.4, 6.6, 6.3999999999999995)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.1, 3.0307692307692307)","(20.0, 120.0, 75.83333333333333)"
04-01-2023 15:08:20.195791,"(3.2, 5.0, 4.618181818181818)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.4, 8.625)","(4.4, 6.8, 6.677777777777777)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:21.416548,"(3.2, 5.0, 4.618181818181818)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.5, 8.25)","(4.4, 6.8, 6.688888888888888)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:22.584618,"(3.2, 5.0, 4.618181818181818)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.25)","(4.4, 6.8, 6.688888888888888)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:23.817531,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.125)","(4.4, 6.8, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:25.081808,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.125)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:26.330518,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.125)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:27.583466,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.181818181818182)","(4.4, 7.0, 6.325)","(11.0, 21.0, 18.333333333333332)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:28.677332,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 10.0, 8.181818181818182)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:29.694730,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.8, 8.15)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:30.724176,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.8, 8.15)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:31.699838,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.8, 8.15)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.842105263157894)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 75.83333333333333)"
04-01-2023 15:08:32.790438,"(3.2, 5.0, 4.5636363636363635)","(31.0, 80.0, 40.888888888888886)","(8.5, 9.8, 8.15)","(4.4, 7.0, 6.325)","(11.0, 21.0, 19.46153846153846)","(8.5, 14.0, 13.88888888888889)","(2.8, 3.05, 3.0307692307692307)","(20.0, 130.0, 80.0)"
