,Black Power,Galloping Albi,Forcefully,Shanks Pony,Bel Air Storm,Burn Rate,Reloaded
05-01-2023 16:41:59.956980,"(17.0, 110.0, 85.33333333333334)","(21.0, 65.0, 50.769230769230774)","(7.0, 13.5, 12.346153846153847)","(8.0, 13.5, 12.75)","(17.0, 65.0, 46.0)","(2.15, 2.78, 2.695)","(2.45, 2.82, 2.6999999999999997)"
05-01-2023 16:42:01.128948,"(17.0, 110.0, 85.33333333333334)","(21.0, 65.0, 42.095238095238095)","(7.0, 13.5, 12.346153846153847)","(8.0, 13.5, 12.9)","(17.0, 65.0, 57.6)","(2.15, 2.78, 2.695)","(2.45, 2.82, 2.6999999999999997)"
05-01-2023 16:42:02.236365,"(17.0, 110.0, 54.5)","(21.0, 65.0, 39.0)","(7.0, 13.5, 12.0)","(8.0, 13.5, 12.9)","(17.0, 65.0, 47.0)","(2.15, 2.78, 2.695)","(2.45, 2.82, 2.6999999999999997)"
05-01-2023 16:42:03.365240,"(17.0, 95.0, 55.66666666666667)","(21.0, 65.0, 39.0)","(7.0, 13.5, 12.0)","(8.0, 13.5, 11.8125)","(17.0, 65.0, 52.5)","(2.15, 2.78, 2.695)","(2.45, 2.82, 2.620740740740741)"
05-01-2023 16:42:04.501827,"(17.0, 95.0, 63.53333333333333)","(21.0, 65.0, 32.5)","(7.0, 13.5, 12.125)","(8.0, 13.5, 11.8125)","(17.0, 60.0, 46.0)","(2.15, 2.78, 2.5199999999999996)","(2.45, 2.8, 2.687692307692308)"
05-01-2023 16:42:05.577688,"(17.0, 95.0, 63.53333333333333)","(21.0, 65.0, 32.5)","(7.0, 14.0, 12.125)","(8.0, 13.5, 11.571428571428571)","(17.0, 60.0, 46.0)","(2.15, 2.78, 2.49)","(2.45, 2.78, 2.687692307692308)"
05-01-2023 16:42:06.638105,"(17.0, 95.0, 63.53333333333333)","(21.0, 65.0, 32.5)","(7.0, 13.5, 12.38888888888889)","(8.0, 13.5, 11.1)","(17.0, 60.0, 58.44444444444444)","(2.15, 2.74, 2.49)","(2.45, 2.78, 2.687692307692308)"
05-01-2023 16:42:07.673820,"(17.0, 85.0, 78.875)","(21.0, 65.0, 49.833333333333336)","(7.0, 13.5, 12.38888888888889)","(8.0, 13.5, 11.951612903225806)","(17.0, 60.0, 56.57142857142857)","(2.15, 2.74, 2.6900000000000004)","(2.45, 2.78, 2.687692307692308)"
05-01-2023 16:42:08.818254,"(17.0, 85.0, 60.5)","(21.0, 65.0, 41.166666666666664)","(7.0, 13.5, 12.38888888888889)","(8.0, 13.5, 11.951612903225806)","(17.0, 60.0, 57.0)","(2.15, 2.74, 2.6900000000000004)","(2.45, 2.78, 2.687692307692308)"
05-01-2023 16:42:09.961973,"(17.0, 85.0, 60.5)","(21.0, 65.0, 41.166666666666664)","(7.0, 13.5, 13.1875)","(8.0, 13.5, 11.951612903225806)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.74, 2.6900000000000004)","(2.45, 2.78, 2.63)"
05-01-2023 16:42:11.047557,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.1875)","(8.0, 13.5, 11.951612903225806)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.74, 2.6900000000000004)","(2.45, 2.78, 2.63)"
05-01-2023 16:42:12.024521,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.1875)","(8.0, 13.5, 11.951612903225806)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.74, 2.464444444444444)","(2.45, 2.78, 2.6875)"
05-01-2023 16:42:13.103503,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.1875)","(8.0, 13.5, 11.17741935483871)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.72, 2.645)","(2.45, 2.74, 2.6636363636363636)"
05-01-2023 16:42:14.199817,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 12.428571428571429)","(8.0, 13.5, 11.17741935483871)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.645)","(2.45, 2.74, 2.6636363636363636)"
05-01-2023 16:42:15.311416,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 12.428571428571429)","(8.0, 13.5, 12.258620689655173)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.626666666666667)","(2.45, 2.74, 2.68)"
05-01-2023 16:42:16.351066,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 12.5625)","(8.0, 13.5, 12.258620689655173)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.626666666666667)","(2.45, 2.74, 2.68)"
05-01-2023 16:42:17.537759,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 12.258620689655173)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.626666666666667)","(2.45, 2.74, 2.68)"
05-01-2023 16:42:18.870909,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 12.258620689655173)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.626666666666667)","(2.45, 2.74, 2.695555555555556)"
05-01-2023 16:42:20.146726,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 12.258620689655173)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.7, 2.5933333333333333)","(2.45, 2.74, 2.706666666666667)"
05-01-2023 16:42:21.346866,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 11.625)","(17.0, 60.0, 58.400000000000006)","(2.15, 2.66, 2.5933333333333333)","(2.45, 2.74, 2.706666666666667)"
05-01-2023 16:42:22.627996,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 11.625)","(17.0, 60.0, 56.33333333333333)","(2.15, 2.66, 2.5933333333333333)","(2.45, 2.74, 2.706666666666667)"
05-01-2023 16:42:23.784689,"(17.0, 85.0, 60.5)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 11.625)","(17.0, 60.0, 56.33333333333333)","(2.15, 2.66, 2.5933333333333333)","(2.45, 2.74, 2.706666666666667)"
05-01-2023 16:42:24.983203,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.2)","(8.0, 13.5, 11.625)","(17.0, 60.0, 57.55555555555556)","(2.15, 2.66, 2.5933333333333333)","(2.45, 2.74, 2.706666666666667)"
05-01-2023 16:42:26.158319,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 13.5, 13.625)","(8.0, 13.5, 11.625)","(17.0, 60.0, 58.0)","(2.15, 2.66, 2.6075)","(2.45, 2.74, 2.682857142857143)"
05-01-2023 16:42:27.259168,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 14.0, 13.911764705882353)","(8.0, 13.5, 11.625)","(17.0, 60.0, 58.0)","(2.15, 2.66, 2.3400000000000003)","(2.45, 2.74, 2.726666666666667)"
05-01-2023 16:42:28.325987,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 14.0, 13.911764705882353)","(8.0, 13.5, 11.844827586206897)","(17.0, 60.0, 58.0)","(2.15, 2.64, 2.3033333333333337)","(2.45, 2.74, 2.7488888888888887)"
05-01-2023 16:42:29.414384,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 14.0, 14.75)","(8.0, 13.5, 11.844827586206897)","(17.0, 60.0, 58.0)","(2.15, 2.62, 2.2637500000000004)","(2.45, 2.76, 2.7488888888888887)"
05-01-2023 16:42:30.570568,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 16.0, 14.75)","(8.0, 13.5, 11.844827586206897)","(17.0, 60.0, 58.0)","(2.15, 2.62, 2.2637500000000004)","(2.45, 2.76, 2.7488888888888887)"
05-01-2023 16:42:31.716100,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 48.5)","(7.0, 17.0, 14.0)","(8.0, 13.5, 12.25)","(17.0, 60.0, 58.0)","(2.15, 2.62, 2.2572727272727273)","(2.45, 2.76, 2.7488888888888887)"
05-01-2023 16:42:32.893471,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 44.05555555555556)","(7.0, 16.5, 14.0)","(8.0, 13.0, 12.25)","(17.0, 60.0, 58.0)","(2.15, 2.62, 2.2572727272727273)","(2.45, 2.76, 2.7488888888888887)"
05-01-2023 16:42:33.960446,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 44.05555555555556)","(7.0, 16.5, 14.0)","(8.0, 13.0, 12.25)","(17.0, 60.0, 58.0)","(2.15, 2.62, 2.3000000000000003)","(2.45, 2.76, 2.7466666666666666)"
05-01-2023 16:42:35.073417,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 45.15789473684211)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.25)","(17.0, 60.0, 58.0)","(2.15, 2.6, 2.41)","(2.45, 2.76, 2.751111111111111)"
05-01-2023 16:42:36.263303,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.727272727272727)","(17.0, 60.0, 58.0)","(2.15, 2.58, 2.41)","(2.45, 2.76, 2.751111111111111)"
05-01-2023 16:42:37.621988,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.727272727272727)","(17.0, 60.0, 58.0)","(2.15, 2.58, 2.41)","(2.45, 2.76, 2.751111111111111)"
05-01-2023 16:42:38.949802,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.727272727272727)","(17.0, 60.0, 58.0)","(2.15, 2.58, 2.41)","(2.45, 2.76, 2.751111111111111)"
05-01-2023 16:42:40.159491,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.727272727272727)","(17.0, 60.0, 58.0)","(2.15, 2.58, 2.41)","(2.45, 2.76, 2.751111111111111)"
05-01-2023 16:42:41.449756,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.727272727272727)","(17.0, 60.0, 50.0)","(2.15, 2.58, 2.2885714285714287)","(2.45, 2.76, 2.75)"
05-01-2023 16:42:42.704709,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 51.08)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.303030303030303)","(17.0, 60.0, 58.18181818181818)","(2.15, 2.58, 2.39)","(2.45, 2.76, 2.5714285714285716)"
05-01-2023 16:42:43.922594,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.4)","(17.0, 60.0, 65.0)","(2.15, 2.54, 2.39)","(2.45, 2.76, 2.5714285714285716)"
05-01-2023 16:42:45.163793,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.0)","(8.0, 13.0, 11.4)","(17.0, 70.0, 65.0)","(2.15, 2.54, 2.39)","(2.45, 2.76, 2.5714285714285716)"
05-01-2023 16:42:46.394549,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 16.5, 14.083333333333334)","(8.0, 13.0, 11.4)","(17.0, 70.0, 58.75)","(2.15, 2.54, 2.39)","(2.45, 2.76, 2.650909090909091)"
05-01-2023 16:42:47.624061,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.4)","(17.0, 70.0, 58.75)","(2.15, 2.54, 2.39)","(2.45, 2.76, 2.667692307692308)"
05-01-2023 16:42:49.088343,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.4)","(17.0, 70.0, 58.75)","(2.15, 2.54, 2.39)","(2.45, 2.76, 2.667692307692308)"
05-01-2023 16:42:50.380604,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.54, 2.37)","(2.45, 2.76, 2.667692307692308)"
05-01-2023 16:42:51.636946,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.667692307692308)"
05-01-2023 16:42:52.694091,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.667692307692308)"
05-01-2023 16:42:53.795499,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 18.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.650909090909091)"
05-01-2023 16:42:54.964216,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.67)"
05-01-2023 16:42:56.124467,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.67)"
05-01-2023 16:42:57.266418,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.5, 2.37)","(2.45, 2.76, 2.67)"
05-01-2023 16:42:58.372988,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.75)","(2.15, 2.46, 2.35)","(2.45, 2.76, 2.67)"
05-01-2023 16:42:59.541377,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 46.0)","(2.15, 2.46, 2.35)","(2.45, 2.76, 2.67)"
05-01-2023 16:43:00.756084,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 46.0)","(2.15, 2.46, 2.35)","(2.45, 2.76, 2.67)"
05-01-2023 16:43:01.986164,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 46.0)","(2.15, 2.46, 2.35)","(2.45, 2.76, 2.686153846153846)"
05-01-2023 16:43:03.184174,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.46, 2.35)","(2.45, 2.76, 2.7399999999999998)"
05-01-2023 16:43:04.459261,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.46, 2.265)","(2.45, 2.78, 2.69)"
05-01-2023 16:43:05.692962,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.44, 2.33)","(2.45, 2.78, 2.69)"
05-01-2023 16:43:06.879713,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.42, 2.33)","(2.45, 2.78, 2.68)"
05-01-2023 16:43:08.309440,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 17.0, 14.0625)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.42, 2.33)","(2.45, 2.78, 2.707272727272727)"
05-01-2023 16:43:09.483208,"(17.0, 85.0, 58.86666666666667)","(21.0, 65.0, 50.5)","(7.0, 18.0, 14.0625)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.42, 2.33)","(2.45, 2.78, 2.726153846153846)"
05-01-2023 16:43:10.582528,"(17.0, 75.0, 55.5)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.42, 2.33)","(2.45, 2.78, 2.726153846153846)"
05-01-2023 16:43:11.675489,"(17.0, 75.0, 55.5)","(21.0, 65.0, 50.5)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.42, 2.2600000000000002)","(2.45, 2.78, 2.726153846153846)"
05-01-2023 16:43:12.811161,"(17.0, 75.0, 55.5)","(21.0, 65.0, 51.03703703703704)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.4, 2.2600000000000002)","(2.45, 2.78, 2.726153846153846)"
05-01-2023 16:43:13.955792,"(17.0, 75.0, 55.5)","(21.0, 65.0, 51.61538461538461)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.726153846153846)"
05-01-2023 16:43:15.063155,"(17.0, 75.0, 59.4)","(21.0, 65.0, 51.61538461538461)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.71)"
05-01-2023 16:43:16.180687,"(17.0, 70.0, 61.5)","(21.0, 65.0, 51.61538461538461)","(7.0, 17.5, 14.166666666666666)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.71)"
05-01-2023 16:43:17.236768,"(17.0, 70.0, 61.5)","(21.0, 65.0, 51.61538461538461)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.735)"
05-01-2023 16:43:18.414954,"(17.0, 70.0, 53.0)","(21.0, 65.0, 51.61538461538461)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.16)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.7199999999999998)"
05-01-2023 16:43:19.531064,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.29)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:20.645071,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.747272727272727)"
05-01-2023 16:43:21.660303,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.747272727272727)"
05-01-2023 16:43:22.734226,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 14.083333333333334)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.763333333333333)"
05-01-2023 16:43:23.821331,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 18.0, 16.357142857142858)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.7688888888888887)"
05-01-2023 16:43:24.963781,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.357142857142858)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.7688888888888887)"
05-01-2023 16:43:26.075695,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.2933333333333334)","(2.45, 2.78, 2.7688888888888887)"
05-01-2023 16:43:27.134144,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.4, 2.3)","(2.45, 2.78, 2.7688888888888887)"
05-01-2023 16:43:28.107764,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.3)","(2.45, 2.78, 2.7688888888888887)"
05-01-2023 16:43:29.123723,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.3)","(2.45, 2.78, 2.755)"
05-01-2023 16:43:30.181091,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.3)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:31.185051,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.3)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:32.224031,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.3)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:33.255868,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.62)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.36, 2.31)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:34.266237,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.16)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.38, 2.31)","(2.45, 2.78, 2.7666666666666666)"
05-01-2023 16:43:35.369989,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.78, 2.78)"
05-01-2023 16:43:36.382018,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 64.9090909090909)","(2.15, 2.34, 2.29)","(2.45, 2.82, 2.78)"
05-01-2023 16:43:37.404844,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 61.38461538461539)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7745454545454544)"
05-01-2023 16:43:38.331029,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 18.5, 17.38888888888889)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 61.38461538461539)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:39.288973,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 61.38461538461539)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:40.304872,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 61.38461538461539)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:41.317060,"(17.0, 70.0, 53.0)","(21.0, 65.0, 53.652173913043484)","(7.0, 17.5, 16.61111111111111)","(8.0, 13.0, 11.16)","(17.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:42.314045,"(17.0, 70.0, 40.25)","(21.0, 60.0, 57.0)","(7.0, 17.5, 15.833333333333332)","(8.0, 13.0, 11.767857142857142)","(17.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:43.275013,"(17.0, 65.0, 50.5)","(21.0, 60.0, 57.0)","(7.0, 17.5, 15.366666666666667)","(8.0, 13.0, 11.767857142857142)","(18.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:44.300309,"(17.0, 65.0, 50.5)","(21.0, 60.0, 57.0)","(7.0, 17.5, 15.366666666666667)","(8.0, 13.0, 11.767857142857142)","(18.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7600000000000002)"
05-01-2023 16:43:45.332025,"(17.0, 65.0, 50.5)","(21.0, 60.0, 57.0)","(7.0, 17.5, 15.366666666666667)","(8.0, 13.0, 11.767857142857142)","(18.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
05-01-2023 16:43:46.376732,"(17.0, 65.0, 50.5)","(21.0, 60.0, 57.0)","(7.0, 17.0, 15.541666666666668)","(8.0, 13.0, 11.767857142857142)","(18.0, 70.0, 58.8)","(2.15, 2.34, 2.29)","(2.45, 2.84, 2.7866666666666666)"
