,Rock N Roll Doo Nz,Art Tutor,Sicario,A Gs White Socks Nz,Max Delight,Triple Eight Nz,Jilliby Sylvester,Rick Reilly Nz,Torrid Saint,Rackemup Tigerpie,Major Meister Nz,Bernie Winkle Nz
07-01-2023 20:01:43.839921,"(2.15, 99999, 99990)","(101.0, 180.0, 122.5)","(4.6, 6.2, 5.952941176470588)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:45.265000,"(2.15, 99999, 99990)","(101.0, 160.0, 145.0)","(4.6, 6.2, 5.966666666666667)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:46.949953,"(2.15, 99999, 99990)","(101.0, 180.0, 120.0)","(4.6, 6.2, 5.966666666666667)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:48.634261,"(2.15, 99999, 99990)","(101.0, 180.0, 130.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:50.241062,"(2.15, 99999, 99990)","(101.0, 170.0, 145.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:51.771877,"(2.15, 99999, 99990)","(101.0, 180.0, 127.5)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 186.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:53.195707,"(2.15, 99999, 99990)","(101.0, 180.0, 130.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:54.758219,"(2.15, 99999, 99990)","(101.0, 170.0, 122.5)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:56.223153,"(2.15, 99999, 99990)","(101.0, 160.0, 122.5)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 16.714285714285715)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:57.732765,"(2.15, 99999, 99990)","(101.0, 180.0, 133.33333333333334)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 17.025862068965516)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:01:59.565198,"(2.15, 99999, 99990)","(101.0, 170.0, 130.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 17.025862068965516)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:01.439938,"(2.15, 99999, 99990)","(101.0, 160.0, 142.85714285714286)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 17.025862068965516)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:03.091639,"(2.15, 99999, 99990)","(101.0, 180.0, 144.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 17.5, 17.928571428571427)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:04.966334,"(2.15, 99999, 99990)","(101.0, 180.0, 152.0)","(4.6, 6.2, 5.978947368421053)","(21.0, 99999, 99990)","(10.0, 12.5, 11.409090909090908)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 19.0, 17.928571428571427)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:06.626660,"(2.15, 99999, 99990)","(101.0, 180.0, 136.66666666666666)","(4.6, 6.2, 5.82)","(21.0, 99999, 99990)","(10.0, 12.5, 11.7)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 19.0, 18.5)","(101.0, 210.0, 176.66666666666666)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:08.276872,"(2.15, 99999, 99990)","(101.0, 170.0, 133.33333333333334)","(4.6, 6.0, 5.82)","(21.0, 99999, 99990)","(10.0, 12.5, 11.954545454545455)","(21.0, 99999, 99990)","(91.0, 130.0, 121.42857142857143)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:09.747964,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.0, 6.222222222222222)","(21.0, 99999, 99990)","(10.0, 12.5, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 130.0, 110.0)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:11.303928,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 6.222222222222222)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 130.0, 103.0)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:12.846266,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.881081081081081)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 130.0, 94.0)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:14.588023,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.847368421052631)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 130.0, 105.41666666666666)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:16.206409,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.847368421052631)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 120.0, 105.41666666666666)","(71.0, 99999, 99990)","(14.0, 20.0, 18.5)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:17.896117,"(2.15, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.9)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(91.0, 120.0, 106.0)","(71.0, 99999, 99990)","(14.0, 20.0, 19.25)","(101.0, 210.0, 196.66666666666669)","(4.2, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:19.482792,"(2.05, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.847368421052631)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(81.0, 120.0, 108.33333333333333)","(71.0, 99999, 99990)","(13.0, 20.0, 18.5)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:21.202305,"(2.05, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.4, 5.870588235294117)","(21.0, 99999, 99990)","(10.0, 14.0, 13.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 18.5)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:22.890468,"(2.05, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.2, 5.859999999999999)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 18.3)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:24.520106,"(2.05, 99999, 99990)","(101.0, 160.0, 133.33333333333334)","(4.6, 6.2, 5.859999999999999)","(21.0, 99999, 99990)","(10.0, 14.0, 13.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 94.28571428571429)","(71.0, 99999, 99990)","(13.0, 19.5, 18.75)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:26.195840,"(2.05, 99999, 99990)","(101.0, 190.0, 145.0)","(4.6, 6.2, 5.859999999999999)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(81.0, 120.0, 98.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.75)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:27.837881,"(2.05, 99999, 99990)","(101.0, 180.0, 145.0)","(4.6, 6.2, 5.859999999999999)","(21.0, 99999, 99990)","(10.0, 14.0, 13.724489795918368)","(21.0, 99999, 99990)","(81.0, 130.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 19.307692307692307)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:29.478127,"(2.05, 99999, 99990)","(101.0, 180.0, 147.05882352941177)","(4.6, 6.2, 5.942857142857143)","(21.0, 99999, 99990)","(10.0, 14.0, 10.538461538461538)","(21.0, 99999, 99990)","(81.0, 120.0, 94.28571428571429)","(71.0, 99999, 99990)","(13.0, 20.0, 19.285714285714285)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:31.211101,"(2.05, 99999, 99990)","(101.0, 180.0, 147.05882352941177)","(4.6, 6.2, 5.948)","(21.0, 99999, 99990)","(10.0, 14.0, 11.875)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 20.0, 19.1)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:33.251725,"(2.05, 99999, 99990)","(101.0, 170.0, 135.71428571428572)","(4.6, 6.2, 5.92608695652174)","(21.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 19.1)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:35.164934,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.8428571428571425)","(21.0, 99999, 99990)","(10.0, 12.5, 10.988)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 19.1)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:36.871325,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.844444444444444)","(21.0, 99999, 99990)","(10.0, 12.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 19.1)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:38.529670,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.844444444444444)","(21.0, 99999, 99990)","(10.0, 12.5, 10.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.558823529411764)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:40.225909,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.844444444444444)","(21.0, 99999, 99990)","(10.0, 12.0, 10.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.785714285714285)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:41.926941,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.844444444444444)","(21.0, 99999, 99990)","(10.0, 12.0, 10.833333333333334)","(21.0, 99999, 99990)","(81.0, 120.0, 111.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.944444444444443)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:43.663930,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.844444444444444)","(21.0, 99999, 99990)","(10.0, 12.0, 10.25)","(21.0, 99999, 99990)","(81.0, 120.0, 103.63636363636364)","(71.0, 99999, 99990)","(13.0, 19.5, 18.25)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:45.363336,"(2.05, 99999, 99990)","(101.0, 140.0, 132.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 12.0, 11.0)","(21.0, 99999, 99990)","(81.0, 120.0, 103.63636363636364)","(71.0, 99999, 99990)","(13.0, 19.5, 18.25)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:47.083994,"(2.05, 99999, 99990)","(101.0, 140.0, 132.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 12.0, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 94.28571428571429)","(71.0, 99999, 99990)","(13.0, 19.5, 18.973684210526315)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:48.692722,"(2.05, 99999, 99990)","(101.0, 140.0, 125.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 18.5625)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:50.349382,"(2.05, 99999, 99990)","(101.0, 140.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 18.428571428571427)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:51.981280,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 18.428571428571427)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:53.656916,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 18.428571428571427)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:55.313497,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 19.045454545454547)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:56.911866,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 19.039473684210527)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:02:58.492060,"(2.05, 99999, 99990)","(101.0, 150.0, 120.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.75)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.5, 19.039473684210527)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:00.129664,"(2.05, 99999, 99990)","(101.0, 150.0, 132.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.1)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:01.779715,"(2.05, 99999, 99990)","(101.0, 150.0, 140.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 17.875)","(101.0, 210.0, 198.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:03.478821,"(2.05, 99999, 99990)","(101.0, 150.0, 126.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 120.0, 94.28571428571429)","(71.0, 99999, 99990)","(13.0, 19.0, 18.1)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:05.139581,"(2.05, 99999, 99990)","(101.0, 150.0, 126.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 120.0, 94.28571428571429)","(71.0, 99999, 99990)","(13.0, 19.0, 18.1)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:06.749790,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.2, 5.8428571428571425)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 120.0, 100.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.333333333333332)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:08.457539,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.2, 5.838709677419355)","(21.0, 99999, 99990)","(10.0, 11.5, 10.552631578947368)","(21.0, 99999, 99990)","(81.0, 110.0, 110.0)","(71.0, 99999, 99990)","(13.0, 19.0, 18.571428571428573)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:10.092576,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.2, 5.72)","(21.0, 99999, 99990)","(10.0, 11.5, 10.807692307692308)","(21.0, 99999, 99990)","(81.0, 130.0, 97.14285714285714)","(71.0, 99999, 99990)","(13.0, 19.0, 18.647058823529413)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:11.791180,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.2, 5.72)","(21.0, 99999, 99990)","(10.0, 11.5, 10.807692307692308)","(21.0, 99999, 99990)","(81.0, 140.0, 97.14285714285714)","(71.0, 99999, 99990)","(13.0, 19.0, 18.647058823529413)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:13.464078,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.2, 5.72)","(21.0, 99999, 99990)","(10.0, 11.5, 10.807692307692308)","(21.0, 99999, 99990)","(81.0, 140.0, 97.14285714285714)","(71.0, 99999, 99990)","(13.0, 19.0, 18.1)","(101.0, 210.0, 176.66666666666666)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:15.065950,"(2.05, 99999, 99990)","(101.0, 150.0, 127.14285714285714)","(4.6, 6.2, 5.834782608695652)","(21.0, 99999, 99990)","(10.0, 11.5, 10.807692307692308)","(21.0, 99999, 99990)","(81.0, 140.0, 97.14285714285714)","(71.0, 99999, 99990)","(13.0, 19.0, 18.4)","(101.0, 210.0, 176.66666666666666)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:16.916585,"(2.05, 99999, 99990)","(101.0, 150.0, 127.14285714285714)","(4.6, 6.2, 5.72)","(21.0, 99999, 99990)","(10.0, 11.5, 10.681818181818182)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.0, 17.735294117647058)","(101.0, 210.0, 176.66666666666666)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:18.738582,"(2.05, 99999, 99990)","(101.0, 150.0, 127.14285714285714)","(4.6, 6.2, 5.72)","(21.0, 99999, 99990)","(10.0, 11.5, 10.681818181818182)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.551724137931036)","(101.0, 210.0, 176.66666666666666)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:20.856505,"(2.05, 99999, 99990)","(101.0, 150.0, 130.0)","(4.6, 6.0, 5.8133333333333335)","(21.0, 99999, 99990)","(10.0, 11.5, 10.882352941176471)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.875)","(101.0, 210.0, 176.66666666666666)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:22.944825,"(2.05, 99999, 99990)","(101.0, 150.0, 126.0)","(4.6, 6.0, 5.25)","(21.0, 99999, 99990)","(10.0, 11.5, 11.722222222222221)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.5, 18.6)","(101.0, 210.0, 185.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:24.664629,"(2.05, 99999, 99990)","(101.0, 180.0, 136.66666666666666)","(4.6, 5.4, 5.3)","(21.0, 99999, 99990)","(10.0, 12.5, 11.722222222222221)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.0, 18.6)","(101.0, 210.0, 185.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:26.344852,"(2.05, 99999, 99990)","(101.0, 170.0, 136.0)","(4.6, 5.4, 5.3500000000000005)","(21.0, 99999, 99990)","(10.0, 12.5, 11.722222222222221)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 19.0, 17.035714285714285)","(101.0, 210.0, 185.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:28.023354,"(2.05, 99999, 99990)","(101.0, 200.0, 142.5)","(4.6, 5.4, 5.357142857142858)","(21.0, 99999, 99990)","(10.0, 12.5, 11.722222222222221)","(21.0, 99999, 99990)","(81.0, 140.0, 105.71428571428571)","(71.0, 99999, 99990)","(13.0, 17.5, 18.3125)","(101.0, 210.0, 190.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:29.768441,"(2.05, 99999, 99990)","(101.0, 180.0, 144.0)","(4.6, 5.4, 5.357142857142858)","(21.0, 99999, 99990)","(10.0, 12.5, 11.722222222222221)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 20.0, 18.333333333333332)","(101.0, 210.0, 218.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:03:31.401294,"(2.05, 99999, 99990)","(101.0, 180.0, 144.0)","(4.6, 5.4, 5.357142857142858)","(21.0, 99999, 99990)","(10.0, 12.5, 11.653846153846153)","(21.0, 99999, 99990)","(81.0, 140.0, 101.42857142857143)","(71.0, 99999, 99990)","(13.0, 20.0, 18.333333333333332)","(101.0, 230.0, 218.0)","(4.4, 99999, 99990)","(101.0, 99999, 99990)"
