,Inner Light,Three Putt Par,Tobias,Georges Luck,Jens Sapphire,Sketchy In By,Angry Firestorm,Zsa Zsa Express
11-01-2023 11:12:53.634977,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:54.648546,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:55.710683,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:56.741444,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:57.775748,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:58.814454,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:12:59.835145,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:00.864756,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:01.882736,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:02.875575,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:03.868929,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:04.912346,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:05.904588,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:06.913224,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:07.951374,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:08.995114,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:09.997947,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:11.078426,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:12.149866,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:13.232489,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:14.318218,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:15.336141,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:16.405241,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:17.435155,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:18.531012,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:19.600032,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:20.710873,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:21.829765,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:22.862997,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:23.967700,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:25.047353,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:26.101916,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:27.181556,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:28.235696,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:29.277822,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:30.331046,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:31.384700,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:32.466667,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:33.525652,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:34.581611,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:35.700766,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:36.785836,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:37.848453,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:38.936049,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:40.040310,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:41.201734,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:42.291710,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:43.361147,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:44.423750,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:45.475778,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:46.525801,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:47.578621,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:48.641638,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:49.691019,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:50.759450,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:51.794826,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:52.798782,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:53.735714,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 19.5, 18.813333333333333)"
11-01-2023 11:13:54.736322,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 20.0, 17.157894736842103)"
11-01-2023 11:13:55.746614,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 20.0, 25.16)"
11-01-2023 11:13:56.763486,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 32.0, 19.36842105263158)"
11-01-2023 11:13:57.848952,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 23.0, 19.36842105263158)"
11-01-2023 11:13:58.894557,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 23.0, 19.36842105263158)"
11-01-2023 11:13:59.933891,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 23.0, 18.75)"
11-01-2023 11:14:00.978209,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 49.193548387096776)","(31.0, 220.0, 117.77777777777777)","(7.0, 13.5, 13.335443037974683)","(15.0, 42.0, 30.958333333333336)","(9.0, 23.0, 18.75)"
11-01-2023 11:14:02.049576,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 57.241379310344826)","(7.5, 16.0, 10.666666666666666)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 23.090909090909093)","(9.0, 23.0, 14.066666666666666)"
11-01-2023 11:14:03.160722,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 11.555555555555555)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 23.090909090909093)","(9.0, 23.0, 14.066666666666666)"
11-01-2023 11:14:04.285106,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 11.555555555555555)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 23.090909090909093)","(9.0, 23.0, 14.066666666666666)"
11-01-2023 11:14:05.397099,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 11.555555555555555)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 23.090909090909093)","(9.0, 23.0, 14.066666666666666)"
11-01-2023 11:14:06.506116,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 13.333333333333332)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 24.333333333333336)","(9.0, 23.0, 13.10909090909091)"
11-01-2023 11:14:07.655423,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 13.333333333333332)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 24.333333333333336)","(9.0, 23.0, 13.10909090909091)"
11-01-2023 11:14:08.794936,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 13.333333333333332)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 24.333333333333336)","(9.0, 23.0, 16.788235294117648)"
11-01-2023 11:14:09.830818,"(1.4, 1.9, 1.664705882352941)","(20.0, 65.0, 33.0)","(7.5, 16.0, 13.333333333333332)","(19.0, 55.0, 46.529411764705884)","(31.0, 220.0, 116.5)","(7.0, 13.5, 12.53076923076923)","(15.0, 42.0, 24.333333333333336)","(9.0, 23.0, 16.788235294117648)"
