,Joe Gem,Black Eyed Peas,After Hours,Lucretia Ann,Dr Jaylen,Aston Director,Madalia Patch,Billy Bob Jordan
11-01-2023 19:56:34.212784,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:35.548517,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:36.812039,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:38.112662,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:39.291116,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:40.553483,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:41.891643,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:43.119876,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:44.384971,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 16.5, 10.242857142857142)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 48.0, 27.0)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:56:45.692163,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 10.644444444444446)","(19.0, 48.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.0, 10.425)"
11-01-2023 19:56:47.042448,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 46.666666666666664)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:48.344650,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 46.666666666666664)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:49.633226,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 46.666666666666664)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:50.884528,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 46.666666666666664)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:52.202767,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 46.666666666666664)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:53.541719,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:54.879243,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:56.166823,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:57.445718,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:58.669947,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:56:59.898074,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:01.177433,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:02.417801,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:03.652789,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:04.898080,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:06.104852,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:07.314827,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:08.550748,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:09.846510,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:11.136516,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:12.428165,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:13.732952,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.925)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.375)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:14.985427,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.414285714285715)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 12.583333333333334)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:16.412215,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 16.5, 10.4125)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.675)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:17.809448,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 45.0)","(8.0, 17.5, 10.4125)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 10.644444444444446)","(19.0, 55.0, 25.833333333333332)","(7.0, 13.5, 9.675)","(8.0, 16.5, 10.425)"
11-01-2023 19:57:19.127816,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 40.0)","(8.0, 17.5, 10.4125)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.5, 11.6)","(19.0, 55.0, 42.63636363636364)","(7.0, 13.5, 12.529411764705882)","(8.0, 16.5, 10.933333333333334)"
11-01-2023 19:57:20.674892,"(1.5, 1.95, 1.557391304347826)","(31.0, 120.0, 71.0)","(8.0, 17.5, 10.4125)","(19.0, 75.0, 30.833333333333336)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.524999999999999)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:22.063797,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 75.0, 43.125)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.524999999999999)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:23.374062,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 75.0, 31.090909090909093)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.524999999999999)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:24.686799,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 31.090909090909093)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.524999999999999)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:25.967049,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:27.300423,"(1.5, 1.95, 1.5825)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:28.606148,"(1.5, 1.95, 1.5825)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:29.837555,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:31.062805,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:32.392921,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:33.711056,"(1.5, 1.95, 1.557391304347826)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:35.058360,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.5875)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 11.6)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:36.397908,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.5, 10.525)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:37.712523,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 28.666666666666668)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:39.042817,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:40.301108,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:41.478071,"(1.5, 1.95, 1.565)","(31.0, 110.0, 71.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:42.743701,"(1.5, 1.95, 1.565)","(31.0, 110.0, 96.5)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:43.974675,"(1.5, 1.95, 1.565)","(31.0, 110.0, 96.5)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:45.249637,"(1.5, 1.95, 1.59125)","(31.0, 110.0, 70.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:46.572050,"(1.5, 1.95, 1.5586363636363636)","(31.0, 110.0, 70.0)","(8.0, 17.0, 10.525)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:47.880128,"(1.5, 1.95, 1.5777272727272729)","(31.0, 110.0, 70.0)","(8.0, 17.0, 10.35)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:49.235418,"(1.5, 1.95, 1.8464788732394366)","(31.0, 110.0, 70.0)","(8.0, 17.0, 12.26153846153846)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:50.559175,"(1.5, 1.95, 1.8464788732394366)","(31.0, 110.0, 70.0)","(8.0, 17.0, 12.26153846153846)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 11.5125)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:51.896820,"(1.5, 1.95, 1.5748)","(31.0, 110.0, 70.0)","(8.0, 17.0, 11.527272727272727)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.675)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:53.176689,"(1.5, 1.93, 1.5748)","(31.0, 110.0, 70.0)","(8.0, 17.0, 9.65)","(19.0, 50.0, 29.0)","(9.0, 18.0, 10.0)","(19.0, 55.0, 25.666666666666668)","(7.0, 13.5, 9.675)","(8.0, 16.0, 10.933333333333334)"
11-01-2023 19:57:54.437870,"(1.5, 1.93, 1.8633333333333333)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 50.0, 33.333333333333336)","(9.0, 18.0, 10.0)","(19.0, 55.0, 31.333333333333336)","(7.0, 13.5, 9.25)","(8.0, 16.0, 11.95)"
11-01-2023 19:57:55.664694,"(1.5, 1.93, 1.8633333333333333)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 48.0, 33.333333333333336)","(9.0, 18.0, 11.84)","(19.0, 50.0, 28.5)","(7.0, 13.5, 9.25)","(8.0, 15.5, 11.95)"
11-01-2023 19:57:56.868156,"(1.5, 1.9, 1.8969421487603304)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 48.0, 33.333333333333336)","(9.0, 17.0, 11.84)","(19.0, 48.0, 28.5)","(7.0, 13.5, 9.25)","(8.0, 15.5, 11.95)"
11-01-2023 19:57:58.232094,"(1.5, 1.9, 1.8969421487603304)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 48.0, 33.333333333333336)","(9.0, 17.0, 11.84)","(19.0, 48.0, 28.5)","(7.0, 13.5, 9.25)","(8.0, 15.5, 11.95)"
11-01-2023 19:57:59.625470,"(1.5, 1.9, 1.8969421487603304)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 48.0, 33.333333333333336)","(9.0, 17.0, 11.84)","(19.0, 48.0, 26.333333333333332)","(7.0, 13.5, 9.25)","(8.0, 15.5, 11.95)"
11-01-2023 19:58:00.929332,"(1.5, 1.9, 1.8969421487603304)","(31.0, 110.0, 50.0)","(8.0, 17.0, 9.65)","(19.0, 48.0, 33.333333333333336)","(9.0, 17.0, 11.84)","(19.0, 48.0, 26.333333333333332)","(7.0, 13.5, 9.25)","(8.0, 15.5, 11.95)"
11-01-2023 19:58:02.477675,"(1.5, 1.9, 1.8638345864661654)","(31.0, 110.0, 90.0)","(8.0, 17.0, 12.55)","(19.0, 48.0, 31.5)","(9.0, 17.0, 13.8)","(19.0, 48.0, 34.0)","(7.0, 13.5, 10.7)","(8.0, 15.5, 10.766666666666667)"
11-01-2023 19:58:03.902161,"(1.5, 1.9, 1.8638345864661654)","(31.0, 100.0, 94.61538461538461)","(8.0, 16.5, 12.55)","(19.0, 48.0, 31.5)","(9.0, 16.5, 14.525)","(19.0, 46.0, 34.0)","(7.0, 13.0, 10.95)","(8.0, 15.5, 12.344444444444445)"
11-01-2023 19:58:05.236605,"(1.5, 1.9, 1.7928571428571427)","(31.0, 100.0, 67.0)","(8.0, 16.5, 12.55)","(19.0, 48.0, 31.5)","(9.0, 16.5, 15.216666666666667)","(19.0, 46.0, 34.0)","(7.0, 13.5, 10.95)","(8.0, 15.5, 12.74)"
11-01-2023 19:58:06.464579,"(1.5, 1.9, 1.7928571428571427)","(31.0, 100.0, 67.0)","(8.0, 16.5, 9.775)","(19.0, 48.0, 31.5)","(9.0, 16.5, 15.216666666666667)","(19.0, 46.0, 34.0)","(7.0, 13.5, 10.95)","(8.0, 15.5, 12.522222222222222)"
11-01-2023 19:58:07.714561,"(1.5, 1.9, 1.7928571428571427)","(31.0, 100.0, 93.4)","(8.0, 18.0, 11.566666666666666)","(19.0, 48.0, 31.5)","(9.0, 16.5, 14.3125)","(19.0, 46.0, 38.0)","(7.0, 13.5, 11.8)","(8.0, 15.5, 12.61111111111111)"
11-01-2023 19:58:08.938105,"(1.5, 1.9, 1.625)","(31.0, 100.0, 68.0)","(8.0, 17.5, 11.566666666666666)","(19.0, 48.0, 31.5)","(9.0, 17.5, 11.274999999999999)","(19.0, 46.0, 38.0)","(7.0, 13.5, 12.225)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:10.213196,"(1.5, 1.9, 1.6542105263157896)","(31.0, 100.0, 68.0)","(8.0, 17.5, 11.566666666666666)","(19.0, 48.0, 31.5)","(9.0, 17.5, 13.45)","(19.0, 46.0, 38.0)","(7.0, 13.5, 12.225)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:11.525075,"(1.5, 1.89, 1.6542105263157896)","(31.0, 100.0, 68.0)","(8.0, 17.5, 12.233333333333333)","(19.0, 48.0, 31.5)","(9.0, 17.5, 16.183333333333334)","(19.0, 46.0, 31.6)","(7.0, 13.5, 12.225)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:12.826721,"(1.5, 1.89, 1.6542105263157896)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 31.5)","(9.0, 17.5, 17.02857142857143)","(19.0, 46.0, 38.0)","(7.0, 13.5, 12.225)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:14.170502,"(1.5, 1.89, 1.6542105263157896)","(31.0, 100.0, 68.0)","(8.0, 19.5, 14.05)","(19.0, 48.0, 31.5)","(9.0, 20.0, 18.266666666666666)","(19.0, 46.0, 40.66666666666667)","(7.0, 13.5, 12.225)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:15.598612,"(1.5, 1.89, 1.7208333333333334)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 40.66666666666667)","(7.0, 13.5, 12.36)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:17.062486,"(1.5, 1.89, 1.7208333333333334)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 40.66666666666667)","(7.0, 15.0, 12.36)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:18.442790,"(1.5, 1.89, 1.7208333333333334)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 43.0)","(7.0, 15.0, 12.36)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:19.815481,"(1.5, 1.89, 1.7208333333333334)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 43.0)","(7.0, 15.0, 12.36)","(8.0, 15.5, 13.399999999999999)"
11-01-2023 19:58:21.069033,"(1.5, 1.89, 1.7208333333333334)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 43.0)","(7.0, 15.0, 12.36)","(8.0, 15.5, 11.0)"
11-01-2023 19:58:22.401612,"(1.5, 1.89, 1.8250000000000002)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 43.0)","(7.0, 15.0, 12.36)","(8.0, 15.5, 10.727272727272727)"
11-01-2023 19:58:23.768897,"(1.5, 1.87, 1.8250000000000002)","(31.0, 100.0, 68.0)","(8.0, 19.5, 12.233333333333333)","(19.0, 48.0, 34.8)","(8.5, 20.0, 17.02857142857143)","(19.0, 50.0, 43.0)","(7.0, 15.0, 12.36)","(8.0, 15.5, 11.852631578947367)"
