,Werina Express,Herculean Zeal,Slick Town,Dont Tell Helen,Darryls Girl,Book Of Love,Rochill Amy,Bernie Boom
11-01-2023 14:49:06.350596,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.87875)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:08.260328,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.91375)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:09.822298,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:11.784557,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:13.136822,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:14.516044,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:15.911534,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:17.350041,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:18.693858,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.8477272727272727)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:20.103901,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.91375)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:21.385031,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:22.677039,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:23.968971,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:25.243504,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:26.538923,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 276.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:27.861314,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:29.156194,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:30.388504,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:31.641561,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:32.877456,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:34.199961,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:35.712045,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:37.033113,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:38.294497,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:39.623247,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:41.066059,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 252.8)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:42.327608,"(2.9, 8.4, 4.494)","(21.0, 210.0, 190.85)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:43.737540,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 220.79999999999998)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:45.150174,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 350.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:46.516360,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:47.887680,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:49.204926,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:50.497263,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:49:51.745658,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:52.988974,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:54.320629,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:55.625494,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:57.114807,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:58.460304,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:49:59.763131,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:01.255338,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:02.764382,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:04.110120,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 2.9373076923076926)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:05.544847,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:06.818998,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:08.092830,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:09.426715,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:10.802396,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:12.213399,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:13.559835,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:14.992470,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 239.25)","(15.0, 160.0, 110.83333333333333)"
11-01-2023 14:50:16.413632,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 310.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:50:17.763252,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.1908333333333334)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:50:19.455950,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.85, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 261.75)","(15.0, 160.0, 130.5)"
11-01-2023 14:50:20.915496,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:22.324455,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:23.700486,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 141.4375)"
11-01-2023 14:50:25.090404,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:26.449916,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:27.793792,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:29.105737,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.7, 3.032765957446809)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:30.729727,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:32.254935,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:33.723515,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:35.135761,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 86.5)"
11-01-2023 14:50:36.515132,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.7)","(31.0, 340.0, 242.33333333333334)","(15.0, 160.0, 98.125)"
11-01-2023 14:50:37.915706,"(2.9, 8.4, 4.494)","(21.0, 210.0, 171.7)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.7)","(31.0, 350.0, 242.33333333333334)","(15.0, 160.0, 36.66666666666667)"
11-01-2023 14:50:39.252035,"(2.9, 8.4, 4.494)","(21.0, 210.0, 190.85)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 134.5)","(31.0, 350.0, 277.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:40.580940,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:42.113335,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 340.0, 277.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:43.500380,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 340.0, 253.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:45.037182,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.3265217391304347)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 253.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:46.775495,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 253.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:48.145305,"(2.9, 8.4, 4.494)","(21.0, 210.0, 175.1818181818182)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 253.4)","(15.0, 160.0, 37.5)"
11-01-2023 14:50:50.028211,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 284.0909090909091)","(15.0, 160.0, 127.0)"
11-01-2023 14:50:51.375596,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 284.0909090909091)","(15.0, 160.0, 61.333333333333336)"
11-01-2023 14:50:52.971340,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.266666666666667)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 284.0909090909091)","(15.0, 160.0, 61.333333333333336)"
11-01-2023 14:50:54.323490,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 5.8)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 284.0909090909091)","(15.0, 160.0, 86.0)"
11-01-2023 14:50:55.700874,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 3.468536585365854)","(5.0, 9.0, 6.95)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 284.0909090909091)","(15.0, 160.0, 86.0)"
11-01-2023 14:50:57.030846,"(2.9, 8.4, 4.494)","(21.0, 210.0, 155.28571428571428)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.714285714285714)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 168.0)","(15.0, 160.0, 86.0)"
11-01-2023 14:50:58.363898,"(2.9, 8.4, 4.494)","(21.0, 210.0, 82.66666666666666)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.3999999999999995)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 134.5)","(31.0, 310.0, 168.0)","(15.0, 160.0, 86.0)"
11-01-2023 14:50:59.704686,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 82.66666666666666)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.3999999999999995)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 173.0)","(31.0, 310.0, 134.0)","(15.0, 160.0, 86.25)"
11-01-2023 14:51:00.977262,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 82.66666666666666)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.3999999999999995)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 173.0)","(31.0, 350.0, 183.0)","(15.0, 160.0, 61.666666666666664)"
11-01-2023 14:51:02.224426,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 82.66666666666666)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.828571428571429)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 173.0)","(31.0, 340.0, 183.0)","(15.0, 160.0, 61.666666666666664)"
11-01-2023 14:51:03.401300,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 82.66666666666666)","(2.8, 3.65, 2.841111111111111)","(5.0, 9.0, 6.828571428571429)","(4.2, 7.0, 5.1875)","(21.0, 250.0, 173.0)","(31.0, 340.0, 183.0)","(15.0, 160.0, 61.666666666666664)"
