,Rocking Tiff,Jordie Dee,Courtney Katarina,Dougs Cino,Stylish Heaven,Tell Us We Dream,Beaudacious,Woody Nightshade,Lorne Beach,Valbarann
32,"[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 48, 466836), 19.0, 30.0]"
33,"[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 49, 723617), 19.0, 30.0]"
34,"[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 50, 988757), 19.0, 30.0]"
35,"[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 52, 221201), 19.0, 30.0]"
36,"[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 53, 464148), 19.0, 30.0]"
37,"[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 54, 710328), 19.0, 30.0]"
38,"[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 55, 950824), 19.0, 30.0]"
39,"[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 57, 205679), 19.0, 30.0]"
40,"[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 58, 499534), 19.0, 30.0]"
41,"[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 51, 59, 751818), 19.0, 30.0]"
42,"[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 0, 996271), 19.0, 30.0]"
43,"[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 2, 248120), 19.0, 30.0]"
44,"[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 3, 483957), 19.0, 30.0]"
45,"[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 4, 712533), 19.0, 30.0]"
46,"[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 5, 965785), 19.0, 30.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 7, 244164), 19.0, 30.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 8, 537517), 19.0, 30.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 9, 773417), 19.0, 30.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 11, 11733), 19.0, 30.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 12, 251088), 19.0, 30.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 13, 485427), 19.0, 30.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 14, 715686), 19.0, 30.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 15, 939049), 19.0, 30.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 17, 169891), 19.0, 30.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 18, 401243), 19.0, 30.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 19, 651591), 19.0, 30.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 20, 890313), 19.0, 30.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 22, 120081), 19.0, 30.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 23, 344663), 19.0, 30.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 24, 582464), 19.0, 30.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 25, 821306), 19.0, 30.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 1.6, 2.28]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 66888), 19.0, 30.0]"
