,Secret Jack,Bee Gees Bandit,Star Writer,Arthur Lowe Nz,Crookwell Jake,Mr Kiwi Nz
09-01-2023 13:41:15.080527,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:15.961757,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:16.945237,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:18.006228,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:19.148926,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:20.278779,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:21.289097,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:22.205794,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:23.135484,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:24.174498,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:25.273710,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:26.425556,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:27.433719,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:28.432580,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:29.363705,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:30.272580,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:31.170520,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.9616666666666667)","(7.5, 99999, 99990)"
09-01-2023 13:41:32.204235,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:33.352872,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:34.772619,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:35.851470,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:37.035793,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:38.076964,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:39.114495,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:40.163141,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:41.224701,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:42.383833,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.9616666666666667)","(7.5, 99999, 99990)"
09-01-2023 13:41:43.564107,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:44.504762,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:45.434427,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:46.449607,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:47.579516,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:48.578762,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:49.550506,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:50.439402,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:51.501983,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:52.454930,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:53.610382,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.83)","(7.5, 99999, 99990)"
09-01-2023 13:41:54.623703,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:41:55.883694,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:41:56.881556,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:41:57.894226,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:41:58.973498,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:00.046970,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:01.197486,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:02.394408,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:03.528849,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:04.521433,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:05.456083,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:06.490147,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.928)","(7.5, 99999, 99990)"
09-01-2023 13:42:07.651141,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.9383333333333332)","(7.5, 99999, 99990)"
09-01-2023 13:42:09.082533,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.9383333333333332)","(7.5, 99999, 99990)"
09-01-2023 13:42:11.188798,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.835)","(7.5, 99999, 99990)"
09-01-2023 13:42:12.688984,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.835)","(7.5, 99999, 99990)"
09-01-2023 13:42:14.006103,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.835)","(7.5, 99999, 99990)"
09-01-2023 13:42:15.392501,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:16.643988,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:17.868507,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:19.137869,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:20.325141,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:21.410740,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:22.462258,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:23.598739,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:24.710381,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:25.861299,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:26.985829,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:28.095894,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:29.238703,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:30.433178,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:31.671501,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:32.872086,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:34.047039,"(7.0, 10.5, 9.807692307692307)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:35.198591,"(7.0, 10.5, 9.807692307692307)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.93)","(7.5, 99999, 99990)"
09-01-2023 13:42:36.379306,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:37.558648,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:38.741271,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:39.846868,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:40.933490,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:42.098685,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:43.211698,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:44.348654,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:45.566316,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:46.739017,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:47.921221,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:48.965162,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:50.036717,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:51.092823,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:52.220792,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:53.310549,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:54.351759,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:55.305137,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:56.298512,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:57.412057,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:58.470921,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:42:59.541314,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:00.572048,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:01.547865,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:02.601776,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:03.639164,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:04.741953,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:05.849795,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:06.947361,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:07.894990,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:09.100185,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:10.314486,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:11.556356,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:12.852244,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:14.454999,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:15.889418,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:17.022315,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:18.076075,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:19.208566,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:20.388769,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:21.454363,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:22.467578,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:23.507456,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
09-01-2023 13:43:24.472125,"(7.0, 10.5, 9.857142857142858)","(10.0, 15.0, 10.6)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.845)","(7.5, 99999, 99990)"
