,Know Grizzles,Opawa Anita,Goldstar Carlito,Centurion,Humbling,Opawa Chrissy
12-01-2023 15:37:07.904811,"(7.0, 18.5, 17.0)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.76, 2.679047619047619)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.06)"
12-01-2023 15:37:08.979249,"(7.0, 18.5, 15.928571428571429)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.76, 2.6742857142857144)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.06)"
12-01-2023 15:37:10.031025,"(7.0, 18.5, 17.68181818181818)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.76, 2.6742857142857144)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.06)"
12-01-2023 15:37:11.022080,"(7.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.76, 2.6742857142857144)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.06)"
12-01-2023 15:37:11.987162,"(7.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.76, 2.6742857142857144)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.06)"
12-01-2023 15:37:13.055316,"(8.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.76, 2.7279999999999998)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.142857142857143)"
12-01-2023 15:37:14.037073,"(8.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.76, 2.7150000000000003)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.4, 7.142857142857143)"
12-01-2023 15:37:15.045710,"(8.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.74, 2.7150000000000003)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.4, 7.0)"
12-01-2023 15:37:16.115760,"(8.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.74, 2.7150000000000003)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.4, 7.142857142857143)"
12-01-2023 15:37:17.143690,"(8.0, 18.5, 17.9375)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.74, 2.6964705882352944)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.530434782608696)","(5.0, 7.4, 7.153846153846154)"
12-01-2023 15:37:18.144540,"(8.0, 18.5, 16.357142857142858)","(7.5, 9.0, 8.576470588235294)","(2.5, 2.72, 2.6964705882352944)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.671428571428572)","(5.0, 7.4, 7.25)"
12-01-2023 15:37:19.152073,"(8.0, 18.5, 16.142857142857142)","(7.5, 9.0, 8.623529411764705)","(2.5, 2.72, 2.6971428571428575)","(4.8, 6.0, 5.9)","(5.5, 7.8, 7.692857142857143)","(5.0, 7.4, 7.25)"
12-01-2023 15:37:20.096491,"(8.0, 18.5, 17.61764705882353)","(7.5, 9.0, 8.5875)","(2.45, 2.72, 2.6929411764705886)","(4.8, 6.0, 5.9)","(5.5, 7.8, 7.68)","(5.0, 7.4, 7.094117647058823)"
12-01-2023 15:37:21.125551,"(8.0, 18.5, 17.375)","(7.5, 9.0, 8.5875)","(2.45, 2.7, 2.6873684210526316)","(4.8, 6.0, 5.9)","(5.5, 7.8, 7.7)","(5.0, 7.4, 6.966666666666667)"
12-01-2023 15:37:22.131426,"(8.0, 18.5, 16.571428571428573)","(7.5, 9.0, 8.5875)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.492307692307692)","(5.0, 7.4, 6.966666666666667)"
12-01-2023 15:37:23.062420,"(8.0, 18.5, 17.375)","(7.5, 9.0, 8.5875)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.640000000000001)","(5.0, 7.2, 7.085714285714285)"
12-01-2023 15:37:24.064435,"(8.0, 18.5, 16.571428571428573)","(7.5, 9.6, 9.356521739130434)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.82)","(5.0, 7.2, 7.085714285714285)"
12-01-2023 15:37:25.090772,"(8.0, 18.5, 17.375)","(7.5, 9.4, 9.215384615384616)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.640000000000001)","(5.0, 7.2, 6.966666666666667)"
12-01-2023 15:37:26.050529,"(8.0, 18.5, 17.375)","(7.5, 9.4, 9.215384615384616)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.82)","(5.0, 7.2, 7.085714285714285)"
12-01-2023 15:37:26.985733,"(8.0, 18.5, 16.571428571428573)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.8)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:27.951475,"(8.0, 18.5, 17.886363636363637)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.8)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:28.899519,"(8.0, 18.5, 18.078125)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.925)","(5.5, 7.2, 6.925)"
12-01-2023 15:37:29.898229,"(8.0, 18.5, 17.728571428571428)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.947058823529412)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:30.902714,"(8.0, 18.5, 17.728571428571428)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.9)","(5.5, 8.0, 7.947058823529412)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:31.829020,"(8.0, 18.5, 17.728571428571428)","(7.5, 9.4, 9.171428571428573)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.855172413793103)","(5.5, 8.0, 7.947058823529412)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:32.780639,"(8.0, 18.5, 16.785714285714285)","(7.5, 9.4, 9.08)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.855172413793103)","(5.5, 8.0, 7.947058823529412)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:33.750634,"(8.0, 18.5, 17.236842105263158)","(7.5, 9.4, 9.08)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.855172413793103)","(5.5, 8.0, 7.947058823529412)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:34.685109,"(8.0, 18.5, 17.236842105263158)","(7.5, 9.4, 9.08)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.855172413793103)","(5.5, 8.0, 8.194871794871796)","(5.5, 7.2, 6.925)"
12-01-2023 15:37:35.614241,"(8.0, 18.5, 17.67241379310345)","(7.5, 9.4, 9.08)","(2.45, 2.7, 2.6765853658536587)","(4.8, 6.0, 5.855172413793103)","(5.5, 8.4, 8.072727272727272)","(5.5, 7.2, 6.9)"
12-01-2023 15:37:36.586992,"(8.0, 18.5, 17.884615384615383)","(7.5, 9.4, 9.08)","(2.45, 2.66, 2.566666666666667)","(4.8, 5.9, 5.828571428571428)","(5.5, 8.4, 8.057142857142857)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:37.507453,"(8.0, 18.5, 17.884615384615383)","(7.5, 9.4, 9.08)","(2.45, 2.66, 2.566666666666667)","(4.8, 5.9, 5.828571428571428)","(5.5, 8.4, 8.273684210526316)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:38.514836,"(8.0, 18.5, 17.833333333333332)","(7.5, 9.4, 9.08)","(2.45, 2.64, 2.553793103448276)","(4.8, 5.9, 5.844444444444444)","(5.5, 8.4, 8.311111111111112)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:39.497286,"(8.0, 18.5, 18.136363636363637)","(7.5, 9.4, 9.08)","(2.45, 2.64, 2.5825)","(4.8, 5.9, 5.844444444444444)","(5.5, 8.4, 8.415384615384616)","(5.5, 7.2, 7.1)"
12-01-2023 15:37:40.403163,"(8.0, 18.5, 16.4)","(7.5, 9.4, 9.08)","(2.45, 2.62, 2.575)","(4.8, 5.9, 5.844444444444444)","(5.5, 8.6, 8.371428571428572)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:41.342585,"(8.0, 18.5, 18.11111111111111)","(7.5, 9.4, 9.08)","(2.45, 2.62, 2.5163636363636366)","(4.8, 5.9, 5.844444444444444)","(5.5, 8.8, 8.777777777777779)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:42.352702,"(8.0, 18.5, 18.15)","(7.5, 9.4, 9.08)","(2.45, 2.6, 2.5115384615384615)","(4.8, 5.9, 5.844444444444444)","(5.5, 9.4, 9.114285714285714)","(5.5, 7.2, 6.925)"
12-01-2023 15:37:43.300606,"(8.0, 18.5, 18.15)","(7.5, 9.4, 9.08)","(2.45, 2.6, 2.5115384615384615)","(4.8, 5.9, 5.844444444444444)","(5.5, 9.8, 9.16)","(5.5, 7.2, 6.925)"
12-01-2023 15:37:44.279815,"(8.0, 18.5, 18.11111111111111)","(7.5, 9.4, 9.08)","(2.45, 2.6, 2.509677419354839)","(4.8, 5.9, 5.844444444444444)","(5.5, 9.4, 9.2)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:45.258081,"(8.0, 18.5, 17.75)","(7.5, 9.4, 9.181818181818182)","(2.45, 2.58, 2.505)","(4.8, 5.9, 5.844444444444444)","(5.5, 9.4, 9.16)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:46.177727,"(8.0, 24.0, 19.75)","(7.5, 9.4, 9.26086956521739)","(2.45, 2.58, 2.532)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.16)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:47.148120,"(8.0, 23.0, 22.166666666666668)","(7.5, 9.4, 9.323809523809524)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.16)","(5.5, 7.2, 6.925)"
12-01-2023 15:37:48.153798,"(8.0, 23.0, 17.4)","(7.5, 9.4, 9.305882352941177)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.2)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:49.130100,"(8.0, 23.0, 19.18181818181818)","(7.5, 9.4, 9.133333333333333)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.25)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:50.021333,"(8.0, 23.0, 20.9)","(7.5, 9.4, 9.133333333333333)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.25)","(5.5, 7.2, 6.966666666666667)"
12-01-2023 15:37:51.004975,"(8.0, 18.5, 18.333333333333332)","(7.5, 9.4, 9.133333333333333)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.296551724137931)","(5.5, 7.2, 7.085714285714285)"
12-01-2023 15:37:51.994502,"(8.0, 18.5, 18.333333333333332)","(7.5, 9.4, 9.133333333333333)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.16470588235294)","(5.5, 7.2, 6.835714285714285)"
12-01-2023 15:37:52.919462,"(8.0, 18.5, 18.3)","(7.5, 9.4, 9.133333333333333)","(2.45, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.16470588235294)","(5.5, 7.2, 6.8)"
12-01-2023 15:37:54.117645,"(8.5, 18.5, 18.0)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.56, 2.5083870967741935)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 8.973333333333333)","(5.5, 7.2, 6.8)"
12-01-2023 15:37:55.304744,"(8.5, 18.5, 18.1)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.56, 2.5207843137254904)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 8.973333333333333)","(5.5, 7.2, 6.8)"
12-01-2023 15:37:56.302775,"(8.5, 18.5, 18.36842105263158)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.56, 2.5207843137254904)","(4.8, 5.9, 5.828571428571428)","(5.5, 9.4, 9.153846153846153)","(5.5, 7.2, 6.8068965517241375)"
12-01-2023 15:37:57.338255,"(8.5, 18.5, 18.27777777777778)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.52, 2.4963636363636366)","(4.8, 5.9, 5.844)","(5.5, 9.4, 9.222222222222221)","(5.5, 7.0, 6.84)"
12-01-2023 15:37:58.448192,"(8.5, 18.5, 18.42)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.52, 2.463076923076923)","(4.8, 5.9, 5.844)","(5.5, 9.4, 9.200000000000001)","(5.5, 7.0, 6.84)"
12-01-2023 15:37:59.454708,"(8.5, 18.5, 18.428571428571427)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.5, 2.463076923076923)","(4.8, 5.9, 5.833333333333333)","(5.5, 9.4, 9.057142857142857)","(5.5, 7.0, 6.84)"
12-01-2023 15:38:00.463004,"(9.0, 18.5, 18.428571428571427)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.5, 2.463076923076923)","(4.8, 5.9, 5.844)","(5.5, 9.4, 9.25)","(5.5, 7.0, 6.84)"
12-01-2023 15:38:01.434414,"(9.0, 18.5, 18.428571428571427)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.5, 2.463076923076923)","(4.8, 5.9, 5.888)","(5.5, 9.4, 9.057142857142857)","(5.5, 7.0, 6.692307692307692)"
12-01-2023 15:38:02.346795,"(9.0, 18.5, 18.428571428571427)","(7.5, 9.4, 9.133333333333333)","(2.4, 2.5, 2.4858823529411764)","(4.8, 6.0, 5.91764705882353)","(5.5, 9.4, 9.142857142857142)","(5.5, 7.0, 6.551515151515152)"
12-01-2023 15:38:03.313618,"(9.0, 18.5, 18.428571428571427)","(7.5, 10.0, 9.733333333333334)","(2.4, 2.44, 2.43125)","(4.8, 6.2, 5.969767441860466)","(5.5, 9.6, 9.411764705882353)","(5.5, 6.6, 6.568421052631579)"
12-01-2023 15:38:04.305594,"(9.0, 18.5, 18.428571428571427)","(7.5, 10.5, 9.9)","(2.4, 2.44, 2.429333333333333)","(4.8, 6.2, 5.952500000000001)","(5.5, 9.6, 9.2)","(5.5, 6.6, 6.56)"
12-01-2023 15:38:05.198864,"(9.0, 18.5, 18.25)","(7.5, 10.5, 9.876923076923077)","(2.4, 2.44, 2.415652173913043)","(4.8, 6.2, 5.952500000000001)","(5.5, 9.6, 9.2)","(5.5, 6.6, 6.72)"
12-01-2023 15:38:06.209071,"(9.0, 18.5, 18.3)","(7.5, 10.5, 10.114285714285714)","(2.4, 2.44, 2.415652173913043)","(4.8, 6.0, 5.927272727272727)","(5.5, 9.6, 9.373333333333333)","(5.5, 6.8, 6.527272727272727)"
12-01-2023 15:38:07.200101,"(9.0, 18.5, 18.3)","(7.5, 10.5, 9.87)","(2.4, 2.44, 2.415652173913043)","(4.8, 6.0, 5.942857142857143)","(5.5, 9.8, 9.444444444444445)","(5.5, 6.8, 6.535294117647059)"
12-01-2023 15:38:08.300155,"(9.0, 18.5, 18.392857142857142)","(7.5, 10.5, 9.87)","(2.4, 2.44, 2.415652173913043)","(4.8, 6.0, 5.9375)","(5.5, 9.8, 9.444444444444445)","(5.5, 6.8, 6.478571428571429)"
12-01-2023 15:38:09.257594,"(9.0, 18.5, 18.375)","(7.5, 10.5, 9.87)","(2.4, 2.44, 2.415652173913043)","(4.8, 6.2, 5.9375)","(5.5, 9.8, 9.50909090909091)","(5.5, 6.8, 6.312)"
12-01-2023 15:38:10.293458,"(9.0, 18.5, 18.375)","(7.5, 10.5, 9.87)","(2.4, 2.44, 2.4064)","(4.8, 6.2, 5.955813953488373)","(5.5, 9.8, 9.50909090909091)","(5.5, 6.6, 6.236363636363636)"
12-01-2023 15:38:11.365761,"(9.0, 18.5, 18.453125)","(7.5, 10.5, 10.08)","(2.4, 2.44, 2.408888888888889)","(4.8, 6.2, 6.010000000000001)","(5.5, 9.8, 9.5)","(5.5, 6.4, 6.254545454545455)"
12-01-2023 15:38:12.434253,"(9.0, 18.5, 18.453125)","(7.5, 10.5, 10.08)","(2.4, 2.44, 2.408888888888889)","(4.8, 6.2, 6.036363636363637)","(5.5, 9.8, 9.571428571428571)","(5.5, 6.4, 6.133333333333334)"
12-01-2023 15:38:13.472306,"(9.0, 18.5, 18.453125)","(7.5, 10.5, 10.213636363636363)","(2.4, 2.44, 2.408888888888889)","(4.8, 6.2, 5.96875)","(5.5, 9.8, 10.285714285714286)","(5.5, 6.4, 6.1085714285714285)"
12-01-2023 15:38:14.451795,"(9.0, 18.5, 18.453125)","(7.5, 10.5, 10.129411764705882)","(2.4, 2.44, 2.408888888888889)","(4.8, 6.2, 5.96875)","(5.5, 10.5, 10.254545454545454)","(5.5, 6.4, 6.011111111111111)"
12-01-2023 15:38:15.528187,"(9.0, 18.5, 18.357142857142858)","(7.5, 10.5, 10.2)","(2.4, 2.42, 2.378181818181818)","(4.8, 6.2, 5.986538461538462)","(5.5, 10.5, 10.254545454545454)","(5.5, 6.4, 6.011111111111111)"
12-01-2023 15:38:16.563617,"(9.0, 20.0, 19.714285714285715)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.378181818181818)","(4.8, 6.2, 6.002272727272728)","(5.5, 10.5, 11.45)","(5.5, 6.4, 6.081818181818182)"
12-01-2023 15:38:17.573048,"(9.0, 26.0, 22.266666666666666)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.378181818181818)","(4.8, 6.2, 5.666666666666666)","(5.5, 12.0, 11.0375)","(5.5, 6.4, 6.081818181818182)"
12-01-2023 15:38:18.604915,"(9.0, 24.0, 22.625)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.3771428571428572)","(4.8, 5.8, 5.666666666666666)","(5.5, 12.0, 11.0)","(5.5, 6.4, 6.081818181818182)"
12-01-2023 15:38:19.666444,"(9.0, 24.0, 22.38235294117647)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.3771428571428572)","(4.8, 5.8, 5.666666666666666)","(5.5, 13.0, 11.714285714285714)","(5.5, 6.4, 6.081818181818182)"
12-01-2023 15:38:20.706356,"(9.0, 24.0, 21.973684210526315)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.3771428571428572)","(4.8, 5.8, 5.678260869565217)","(5.5, 13.0, 11.333333333333334)","(5.5, 6.4, 6.081818181818182)"
12-01-2023 15:38:21.733072,"(9.0, 22.0, 21.666666666666668)","(7.5, 10.5, 10.05)","(2.4, 2.4, 2.3771428571428572)","(4.8, 5.7, 5.6375)","(5.5, 13.0, 11.1953125)","(5.5, 6.4, 6.1454545454545455)"
12-01-2023 15:38:22.840052,"(9.0, 22.0, 21.75)","(7.5, 10.5, 10.05)","(2.4, 2.38, 2.333846153846154)","(4.8, 5.7, 5.62)","(5.5, 13.5, 13.0)","(5.5, 6.4, 6.542857142857143)"
12-01-2023 15:38:23.883555,"(9.0, 22.0, 21.666666666666668)","(7.5, 10.5, 10.05)","(2.4, 2.32, 2.3)","(4.8, 5.7, 5.62)","(5.5, 13.5, 13.666666666666666)","(5.5, 6.6, 6.542857142857143)"
12-01-2023 15:38:24.841568,"(9.0, 22.0, 21.357142857142858)","(7.5, 10.5, 10.16842105263158)","(2.3, 2.32, 2.2680000000000002)","(4.8, 5.7, 5.628571428571428)","(6.0, 14.0, 11.5)","(5.5, 6.6, 6.699999999999999)"
12-01-2023 15:38:25.865567,"(9.0, 22.0, 21.166666666666668)","(7.5, 10.5, 10.16842105263158)","(2.3, 2.32, 2.2680000000000002)","(4.8, 5.8, 5.6189189189189195)","(6.0, 14.0, 12.363636363636363)","(5.5, 7.0, 6.75)"
12-01-2023 15:38:26.981299,"(9.0, 19.0, 18.166666666666668)","(7.5, 10.5, 9.95)","(2.3, 2.46, 2.4253846153846155)","(4.8, 5.7, 5.473684210526316)","(6.0, 12.5, 12.03448275862069)","(5.5, 6.8, 6.55)"
12-01-2023 15:38:27.969080,"(9.0, 19.0, 18.333333333333332)","(7.5, 10.5, 9.893103448275863)","(2.3, 2.46, 2.4253846153846155)","(4.8, 5.6, 5.473684210526316)","(6.0, 12.5, 12.03448275862069)","(5.5, 6.6, 6.55)"
12-01-2023 15:38:28.952898,"(9.0, 19.0, 18.6)","(7.5, 10.0, 9.914285714285715)","(2.3, 2.44, 2.4175999999999997)","(4.8, 5.6, 5.458620689655173)","(6.0, 12.5, 12.03448275862069)","(5.5, 6.6, 6.7)"
12-01-2023 15:38:30.033720,"(9.0, 19.0, 18.6)","(7.5, 10.0, 9.914285714285715)","(2.3, 2.44, 2.406875)","(4.8, 5.5, 5.428571428571429)","(6.0, 12.5, 12.03448275862069)","(5.5, 6.8, 6.7)"
12-01-2023 15:38:31.036898,"(9.0, 19.0, 18.6)","(7.5, 10.0, 9.727272727272727)","(2.3, 2.44, 2.42018691588785)","(4.8, 5.5, 5.388888888888888)","(6.0, 12.5, 12.03448275862069)","(5.5, 6.8, 6.7)"
12-01-2023 15:38:31.993677,"(9.0, 19.0, 18.23076923076923)","(7.5, 10.0, 9.8)","(2.3, 2.44, 2.42018691588785)","(4.8, 5.5, 5.388888888888888)","(6.0, 12.5, 12.09090909090909)","(5.5, 6.8, 6.660869565217391)"
12-01-2023 15:38:33.076297,"(9.0, 19.0, 18.23076923076923)","(7.5, 10.0, 9.6)","(2.3, 2.44, 2.419459459459459)","(4.8, 5.5, 5.413043478260869)","(6.0, 12.5, 11.807692307692308)","(5.5, 6.8, 6.660869565217391)"
12-01-2023 15:38:34.107178,"(11.0, 19.0, 18.142857142857142)","(7.5, 9.8, 9.533333333333333)","(2.15, 2.44, 2.419459459459459)","(4.8, 5.5, 5.359090909090909)","(6.5, 12.5, 11.807692307692308)","(5.0, 6.8, 6.660869565217391)"
12-01-2023 15:38:35.061233,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.4187826086956523)","(4.8, 5.5, 5.359090909090909)","(6.5, 12.5, 12.108695652173914)","(5.0, 6.8, 6.660869565217391)"
12-01-2023 15:38:36.074987,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.4187826086956523)","(4.8, 5.5, 5.359090909090909)","(6.5, 12.5, 12.236842105263158)","(5.0, 6.8, 6.660869565217391)"
12-01-2023 15:38:37.075098,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.42)","(4.8, 5.5, 5.359090909090909)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.8, 6.48)"
12-01-2023 15:38:38.114202,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.4215999999999998)","(4.8, 5.5, 5.368181818181818)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.8, 6.377777777777778)"
12-01-2023 15:38:39.059636,"(11.0, 19.0, 18.142857142857142)","(7.5, 9.8, 9.533333333333333)","(2.15, 2.44, 2.4228037383177567)","(4.8, 5.5, 5.368181818181818)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.4, 6.383333333333334)"
12-01-2023 15:38:40.011167,"(11.0, 19.0, 18.142857142857142)","(7.5, 9.8, 9.533333333333333)","(2.15, 2.44, 2.4236893203883496)","(4.8, 5.5, 5.368181818181818)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.4, 6.383333333333334)"
12-01-2023 15:38:41.019677,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.420854700854701)","(4.8, 5.5, 5.412121212121212)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.4, 6.383333333333334)"
12-01-2023 15:38:42.036107,"(11.0, 19.0, 18.142857142857142)","(7.5, 10.0, 9.485714285714286)","(2.15, 2.44, 2.4214035087719297)","(4.8, 5.5, 5.484210526315789)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.4, 6.257142857142857)"
12-01-2023 15:38:42.980542,"(11.0, 19.0, 18.23076923076923)","(7.5, 10.0, 9.69032258064516)","(2.15, 2.44, 2.42018691588785)","(4.8, 5.6, 5.484210526315789)","(6.5, 12.5, 12.291666666666666)","(5.0, 6.4, 6.2444444444444445)"
12-01-2023 15:38:43.987309,"(11.0, 19.0, 18.23076923076923)","(7.5, 9.8, 9.695652173913043)","(2.15, 2.44, 2.42018691588785)","(4.8, 5.6, 5.411111111111111)","(6.5, 12.5, 11.851851851851851)","(5.0, 6.4, 6.302040816326531)"
12-01-2023 15:38:45.010096,"(11.0, 19.0, 17.571428571428573)","(7.5, 9.8, 9.628571428571428)","(2.15, 2.54, 2.5054545454545454)","(4.8, 5.5, 5.411111111111111)","(6.5, 12.0, 11.851851851851851)","(5.0, 6.4, 6.340740740740741)"
12-01-2023 15:38:46.022225,"(11.0, 19.0, 18.142857142857142)","(7.5, 9.8, 9.628571428571428)","(2.15, 2.52, 2.5033333333333334)","(4.8, 5.5, 5.37)","(6.5, 12.0, 11.851851851851851)","(5.0, 6.4, 6.347169811320755)"
12-01-2023 15:38:47.103442,"(11.0, 19.0, 18.6)","(7.5, 9.8, 9.628571428571428)","(2.15, 2.52, 2.483835616438356)","(4.8, 5.5, 5.41)","(6.5, 12.0, 10.8125)","(5.0, 6.4, 6.322222222222223)"
12-01-2023 15:38:48.144527,"(11.0, 19.0, 18.333333333333332)","(7.5, 9.8, 9.547368421052632)","(2.15, 2.52, 2.483835616438356)","(4.8, 5.5, 5.41)","(6.5, 11.0, 10.8125)","(5.0, 6.4, 6.322222222222223)"
12-01-2023 15:38:49.109447,"(11.0, 19.0, 18.333333333333332)","(7.5, 9.8, 9.591304347826087)","(2.15, 2.52, 2.484)","(4.8, 5.5, 5.4125000000000005)","(6.5, 11.0, 10.4)","(5.0, 6.4, 6.297435897435898)"
12-01-2023 15:38:50.233882,"(11.0, 19.0, 18.333333333333332)","(7.5, 9.8, 9.591304347826087)","(2.15, 2.52, 2.484)","(4.8, 5.5, 5.4125000000000005)","(6.5, 11.0, 10.538461538461538)","(5.0, 6.4, 6.297435897435898)"
12-01-2023 15:38:51.337590,"(11.0, 19.0, 17.88888888888889)","(7.5, 9.8, 9.591304347826087)","(2.15, 2.52, 2.484)","(4.8, 5.5, 5.4125000000000005)","(6.5, 11.0, 10.583333333333334)","(5.0, 6.4, 6.297435897435898)"
12-01-2023 15:38:52.253894,"(11.0, 19.0, 18.142857142857142)","(7.5, 9.8, 9.581818181818182)","(2.15, 2.52, 2.484)","(4.8, 5.5, 5.4125000000000005)","(6.5, 11.0, 10.583333333333334)","(5.0, 6.4, 6.322222222222223)"
