,Hooded Monkey,In The Orange,Magic Eyeliner,Bang On Blue,Elanga,Gunai Rumours,Kintsugi,Bok Choy
12-01-2023 08:36:50.587224,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:51.657000,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:52.688224,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:53.767413,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:54.909641,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:55.967137,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:57.079872,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:58.177999,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:36:59.396484,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:00.530370,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:01.652771,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:02.796991,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:03.906546,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:04.932257,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:05.964260,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:07.024195,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:08.118560,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:09.261837,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:10.385299,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:11.507034,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:12.597569,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:13.689478,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:14.735939,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:15.723753,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:16.798294,"(16.0, 16.5, 15.0)","(7.0, 19.0, 11.114285714285716)","(8.5, 8.4, 8.266666666666666)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 6.4)","(7.0, 19.5, 12.71)"
12-01-2023 08:37:17.908802,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.981818181818182)","(8.5, 8.4, 14.011111111111111)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.733333333333333)","(7.0, 19.5, 13.6)"
12-01-2023 08:37:19.004955,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.0)","(8.5, 18.5, 14.011111111111111)","(8.0, 9.8, 8.514285714285714)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.788888888888889)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:20.120239,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 14.899999999999999)","(8.0, 9.8, 8.0)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:21.262635,"(16.0, 16.5, 15.0)","(7.0, 19.0, 14.37142857142857)","(8.5, 18.5, 14.899999999999999)","(8.0, 9.8, 8.0)","(2.3, 2.38, 2.3465714285714285)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:22.465773,"(16.0, 16.5, 15.0)","(7.0, 19.0, 14.37142857142857)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.38, 2.966551724137931)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:23.603824,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:24.759127,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:25.844486,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:26.919400,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:27.968459,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:29.026476,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.8533333333333335)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:30.128312,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.98, 2.670434782608696)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:31.215874,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.670434782608696)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:32.372022,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:33.496509,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:34.624348,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:35.720318,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:36.867326,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:38.035743,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:39.176789,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.53)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:40.380864,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 13.75)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:41.570346,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:42.747988,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:43.901784,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.555)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:45.014655,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.51)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:46.112402,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.96, 2.51)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:47.180675,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.94, 2.396470588235294)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:48.272992,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.94, 2.396470588235294)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:49.344584,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.9, 2.8225)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:50.450940,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.9, 2.8225)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:51.535165,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.9, 2.8225)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:52.795527,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.9, 2.8225)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:54.107990,"(16.0, 16.5, 15.0)","(7.0, 19.0, 13.10909090909091)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.430769230769231)","(2.3, 2.9, 2.8635294117647057)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 13.6)"
12-01-2023 08:37:55.350688,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 15.649999999999999)","(8.0, 9.8, 9.607692307692307)","(2.3, 2.9, 2.5999999999999996)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 16.84)"
12-01-2023 08:37:56.797115,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 15.649999999999999)","(8.0, 10.0, 9.607692307692307)","(2.3, 2.9, 2.4866666666666664)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 16.84)"
12-01-2023 08:37:58.167393,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 15.649999999999999)","(8.0, 10.0, 9.607692307692307)","(2.3, 2.9, 2.4866666666666664)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:37:59.320627,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 15.649999999999999)","(8.0, 10.0, 9.607692307692307)","(2.3, 2.9, 2.4866666666666664)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:00.440135,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 13.95)","(8.0, 10.0, 9.607692307692307)","(2.3, 2.9, 2.55)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:01.589150,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 13.95)","(8.0, 10.0, 8.08)","(2.3, 2.88, 2.732)","(21.0, 110.0, 57.5)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.233333333333334)"
12-01-2023 08:38:02.734242,"(16.0, 16.5, 15.0)","(7.0, 18.5, 14.6375)","(8.5, 18.5, 13.95)","(8.0, 10.0, 8.6)","(2.3, 2.86, 2.732)","(21.0, 110.0, 89.42857142857143)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:03.868059,"(16.0, 16.5, 14.9375)","(7.0, 18.5, 15.690909090909091)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.86, 2.732)","(21.0, 100.0, 89.42857142857143)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:05.052272,"(16.0, 16.5, 14.9375)","(7.0, 18.5, 15.690909090909091)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.86, 2.753333333333333)","(21.0, 100.0, 89.42857142857143)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:06.146042,"(16.0, 16.5, 14.9375)","(7.0, 18.5, 15.690909090909091)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 89.42857142857143)","(4.4, 7.4, 5.15)","(7.0, 19.0, 17.822222222222223)"
12-01-2023 08:38:07.298354,"(16.0, 16.5, 14.9375)","(7.0, 18.5, 15.690909090909091)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 7.4, 6.050000000000001)","(7.0, 19.0, 16.4)"
12-01-2023 08:38:08.433751,"(16.0, 16.5, 15.363636363636363)","(7.0, 18.0, 14.16)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 7.4, 6.050000000000001)","(7.0, 19.0, 16.4)"
12-01-2023 08:38:09.607322,"(16.0, 16.5, 15.363636363636363)","(7.0, 18.0, 14.16)","(8.5, 18.5, 14.685714285714287)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 7.4, 6.95)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:10.703220,"(16.0, 16.5, 15.363636363636363)","(7.0, 18.0, 16.12)","(8.5, 18.5, 13.2)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 7.4, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:11.785642,"(16.0, 16.5, 15.363636363636363)","(7.0, 16.5, 14.92)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:12.860692,"(16.0, 16.5, 15.363636363636363)","(7.0, 16.5, 14.92)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:13.903189,"(16.0, 16.5, 15.363636363636363)","(7.0, 16.5, 14.92)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:14.980003,"(16.0, 16.5, 15.363636363636363)","(7.0, 16.5, 14.92)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.6)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:16.098796,"(16.0, 40.0, 23.75)","(7.0, 16.5, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:17.225542,"(16.0, 36.0, 32.85714285714286)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.82, 2.62)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:18.293760,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.82, 2.7603389830508474)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:19.415361,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.7603389830508474)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
12-01-2023 08:38:20.496287,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.7603389830508474)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:21.664422,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.0)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.7603389830508474)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:22.772222,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.0)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.693432835820895)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:23.896954,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.693432835820895)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:24.949645,"(16.0, 34.0, 31.142857142857142)","(7.0, 16.0, 14.52)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.78, 2.730689655172414)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 17.866666666666667)"
12-01-2023 08:38:25.999638,"(16.0, 34.0, 31.142857142857142)","(7.0, 18.5, 14.692307692307693)","(8.5, 15.0, 13.2)","(8.0, 10.0, 8.4)","(2.3, 2.74, 2.730689655172414)","(21.0, 100.0, 81.75)","(4.4, 6.8, 6.449999999999999)","(7.0, 19.0, 16.21818181818182)"
