,Golden Bullet,Super Fab,Jeanie Cargo,Arrogant Suzy,Elsie Bay,Lieutenant Dan,Hit It Benny,Kaidee Dixie
05-01-2023 15:06:14.370396,"(1.18, 1.37, 1.3639516129032259)","(26.0, 70.0, 61.25)","(5.0, 6.4, 6.291666666666667)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.28571428571429)","(21.0, 38.0, 37.09090909090909)","(51.0, 160.0, 135.2941176470588)","(15.0, 21.0, 19.375)"
05-01-2023 15:06:15.663266,"(1.18, 1.37, 1.3687777777777779)","(26.0, 75.0, 66.25)","(5.0, 6.4, 6.286956521739131)","(101.0, 590.0, 445.0)","(31.0, 130.0, 88.46153846153847)","(21.0, 38.0, 33.0)","(51.0, 160.0, 134.0)","(15.0, 19.5, 18.75)"
05-01-2023 15:06:16.860354,"(1.18, 1.37, 1.3687777777777779)","(26.0, 75.0, 66.25)","(5.0, 6.4, 6.2700000000000005)","(101.0, 590.0, 445.0)","(31.0, 130.0, 88.46153846153847)","(21.0, 38.0, 34.625)","(51.0, 160.0, 134.0)","(15.0, 19.5, 19.25)"
05-01-2023 15:06:18.060442,"(1.18, 1.38, 1.3710869565217392)","(26.0, 75.0, 66.25)","(5.0, 6.4, 6.2700000000000005)","(101.0, 590.0, 440.0)","(31.0, 130.0, 88.46153846153847)","(21.0, 38.0, 34.333333333333336)","(51.0, 160.0, 118.0)","(15.0, 19.5, 19.166666666666668)"
05-01-2023 15:06:19.303791,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.231578947368421)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.0)","(21.0, 36.0, 34.333333333333336)","(51.0, 160.0, 125.0)","(15.0, 19.5, 18.27777777777778)"
05-01-2023 15:06:20.540309,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.0)","(21.0, 36.0, 34.333333333333336)","(51.0, 160.0, 125.33333333333333)","(15.0, 19.5, 18.66)"
05-01-2023 15:06:21.728753,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.0)","(21.0, 36.0, 34.333333333333336)","(51.0, 160.0, 125.33333333333333)","(15.0, 19.5, 18.72222222222222)"
05-01-2023 15:06:22.993542,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 61.25)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 480.0)","(41.0, 130.0, 104.28571428571429)","(21.0, 36.0, 34.15384615384615)","(51.0, 160.0, 132.6315789473684)","(15.0, 19.5, 19.043478260869566)"
05-01-2023 15:06:24.071950,"(1.18, 1.39, 1.3822077922077922)","(26.0, 75.0, 61.25)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 480.0)","(41.0, 130.0, 88.46153846153847)","(21.0, 36.0, 34.285714285714285)","(51.0, 160.0, 123.88888888888889)","(15.0, 19.5, 19.625)"
05-01-2023 15:06:25.106779,"(1.18, 1.39, 1.3822077922077922)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 430.0)","(41.0, 130.0, 88.46153846153847)","(21.0, 36.0, 34.285714285714285)","(51.0, 160.0, 123.88888888888889)","(15.0, 20.0, 20.666666666666668)"
05-01-2023 15:06:26.178997,"(1.18, 1.39, 1.3822077922077922)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.2375)","(101.0, 590.0, 430.0)","(41.0, 130.0, 88.21428571428571)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 123.88888888888889)","(15.0, 22.0, 20.75)"
05-01-2023 15:06:27.262137,"(1.18, 1.39, 1.3822077922077922)","(26.0, 75.0, 61.25)","(5.0, 6.4, 6.32)","(101.0, 590.0, 480.0)","(41.0, 130.0, 104.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 132.14285714285714)","(15.0, 21.0, 20.636363636363637)"
05-01-2023 15:06:28.495523,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.2, 6.102857142857143)","(101.0, 590.0, 480.0)","(41.0, 130.0, 104.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.625)","(15.0, 21.0, 21.846153846153847)"
05-01-2023 15:06:29.734722,"(1.18, 1.39, 1.3832394366197183)","(26.0, 75.0, 63.333333333333336)","(5.0, 6.2, 6.094736842105263)","(101.0, 590.0, 445.0)","(41.0, 130.0, 104.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.625)","(15.0, 23.0, 21.444444444444443)"
05-01-2023 15:06:30.967014,"(1.18, 1.39, 1.3814634146341462)","(26.0, 75.0, 61.25)","(5.0, 6.2, 6.131578947368421)","(101.0, 590.0, 480.0)","(41.0, 130.0, 104.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.625)","(15.0, 23.0, 21.25)"
05-01-2023 15:06:32.138773,"(1.18, 1.38, 1.3720754716981132)","(26.0, 75.0, 61.25)","(5.0, 6.2, 6.131578947368421)","(101.0, 590.0, 480.0)","(41.0, 130.0, 104.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 134.0)","(15.0, 23.0, 21.714285714285715)"
05-01-2023 15:06:33.335497,"(1.18, 1.38, 1.372027972027972)","(26.0, 75.0, 61.25)","(5.0, 6.4, 6.206060606060606)","(101.0, 580.0, 447.1428571428571)","(41.0, 130.0, 88.46153846153847)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 126.66666666666667)","(15.0, 22.0, 21.5)"
05-01-2023 15:06:34.464377,"(1.18, 1.38, 1.372027972027972)","(26.0, 75.0, 53.84615384615385)","(5.0, 6.4, 6.206060606060606)","(101.0, 580.0, 518.0)","(41.0, 130.0, 88.46153846153847)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 133.68421052631578)","(15.0, 22.0, 21.05263157894737)"
05-01-2023 15:06:35.658513,"(1.18, 1.38, 1.3728358208955223)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.4, 6.206060606060606)","(101.0, 580.0, 518.0)","(41.0, 130.0, 88.46153846153847)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 132.72727272727272)","(15.0, 22.0, 21.05263157894737)"
05-01-2023 15:06:36.874000,"(1.18, 1.38, 1.3728358208955223)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.4, 6.16)","(101.0, 580.0, 422.5)","(41.0, 130.0, 104.28571428571429)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 132.72727272727272)","(15.0, 22.0, 21.157894736842106)"
05-01-2023 15:06:37.993673,"(1.18, 1.38, 1.3735570469798657)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 580.0, 400.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 136.92307692307693)","(15.0, 22.0, 21.0)"
05-01-2023 15:06:39.324279,"(1.18, 1.38, 1.379074074074074)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 580.0, 501.25)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 136.92307692307693)","(15.0, 22.0, 21.217391304347828)"
05-01-2023 15:06:40.420844,"(1.18, 1.38, 1.379074074074074)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 580.0, 553.3333333333333)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 136.92307692307693)","(15.0, 22.0, 21.53846153846154)"
05-01-2023 15:06:41.492092,"(1.18, 1.38, 1.379074074074074)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 553.3333333333333)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.0)","(15.0, 22.0, 21.05263157894737)"
05-01-2023 15:06:42.537563,"(1.18, 1.38, 1.3790384615384614)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 546.0)","(41.0, 130.0, 89.0909090909091)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.0)","(15.0, 22.0, 21.25)"
05-01-2023 15:06:43.571249,"(1.18, 1.38, 1.3790384615384614)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 546.0)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 133.68421052631578)","(15.0, 22.0, 21.692307692307693)"
05-01-2023 15:06:44.619236,"(1.18, 1.38, 1.3790384615384614)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 546.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 133.75)","(15.0, 22.0, 21.5)"
05-01-2023 15:06:45.916855,"(1.18, 1.38, 1.3790384615384614)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 485.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.0)","(15.0, 22.0, 21.0)"
05-01-2023 15:06:47.060992,"(1.18, 1.38, 1.3790384615384614)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.126315789473685)","(101.0, 590.0, 485.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.0)","(15.0, 22.0, 21.5)"
05-01-2023 15:06:48.314557,"(1.18, 1.38, 1.3789583333333333)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.180645161290323)","(101.0, 590.0, 485.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 140.9090909090909)","(15.0, 22.0, 21.2)"
05-01-2023 15:06:49.504666,"(1.18, 1.38, 1.3733333333333333)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.4, 6.180645161290323)","(101.0, 590.0, 485.0)","(41.0, 130.0, 100.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 135.0)","(15.0, 22.0, 21.636363636363637)"
05-01-2023 15:06:50.458025,"(1.18, 1.38, 1.3744186046511628)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.1647058823529415)","(101.0, 590.0, 557.7777777777778)","(41.0, 130.0, 100.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 137.5)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:06:51.644168,"(1.18, 1.38, 1.372142857142857)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.1647058823529415)","(101.0, 590.0, 565.8333333333334)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 137.5)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:06:52.785313,"(1.18, 1.38, 1.3710810810810812)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.1647058823529415)","(101.0, 590.0, 445.0)","(41.0, 130.0, 107.5)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 145.0)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:06:53.824858,"(1.18, 1.38, 1.3732653061224491)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.1647058823529415)","(101.0, 580.0, 392.5)","(41.0, 120.0, 107.5)","(20.0, 36.0, 34.285714285714285)","(51.0, 160.0, 145.0)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:06:54.897123,"(1.18, 1.38, 1.3732653061224491)","(26.0, 75.0, 65.27777777777777)","(5.0, 6.2, 6.16)","(101.0, 580.0, 365.7142857142857)","(41.0, 120.0, 107.5)","(20.0, 36.0, 34.73684210526316)","(51.0, 160.0, 145.0)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:06:55.981295,"(1.18, 1.38, 1.3728260869565219)","(26.0, 75.0, 65.27777777777777)","(4.8, 6.2, 6.16)","(101.0, 580.0, 436.0)","(41.0, 120.0, 101.36363636363636)","(20.0, 36.0, 34.73684210526316)","(51.0, 160.0, 145.0)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:06:57.019579,"(1.18, 1.38, 1.3728260869565219)","(26.0, 75.0, 63.333333333333336)","(4.8, 6.2, 6.16)","(101.0, 580.0, 436.0)","(41.0, 130.0, 101.36363636363636)","(20.0, 36.0, 34.73684210526316)","(51.0, 160.0, 145.0)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:06:58.068779,"(1.18, 1.38, 1.3728260869565219)","(26.0, 75.0, 63.333333333333336)","(4.8, 6.2, 6.16)","(101.0, 580.0, 436.0)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.8)","(51.0, 160.0, 126.66666666666667)","(15.0, 22.0, 21.692307692307693)"
05-01-2023 15:06:59.128799,"(1.2, 1.37, 1.3652356020942409)","(26.0, 75.0, 63.333333333333336)","(4.8, 6.2, 6.175)","(101.0, 580.0, 556.25)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.888888888888886)","(51.0, 160.0, 140.0)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:07:00.129862,"(1.2, 1.37, 1.3638095238095238)","(26.0, 75.0, 63.333333333333336)","(4.8, 6.4, 6.174545454545455)","(101.0, 590.0, 556.25)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.888888888888886)","(51.0, 160.0, 140.0)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:07:01.130779,"(1.2, 1.37, 1.3623529411764708)","(26.0, 75.0, 62.5)","(4.8, 6.4, 6.170370370370371)","(101.0, 590.0, 556.25)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.888888888888886)","(51.0, 160.0, 133.68421052631578)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:07:02.188524,"(1.2, 1.37, 1.3623529411764708)","(26.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.170370370370371)","(101.0, 620.0, 515.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 160.0, 138.57142857142858)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:07:03.232485,"(1.2, 1.37, 1.3623529411764708)","(26.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.170370370370371)","(101.0, 620.0, 515.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 160.0, 138.57142857142858)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:07:04.323028,"(1.2, 1.37, 1.3612820512820514)","(26.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.248780487804878)","(101.0, 620.0, 475.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 160.0, 135.625)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:07:05.743281,"(1.2, 1.37, 1.3612820512820514)","(26.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.248780487804878)","(101.0, 590.0, 556.25)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 160.0, 135.625)","(15.0, 22.0, 21.666666666666668)"
05-01-2023 15:07:06.987440,"(1.2, 1.37, 1.3615503875968993)","(26.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.248780487804878)","(101.0, 590.0, 556.25)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.46153846153846)","(51.0, 160.0, 155.0)","(15.0, 22.0, 21.333333333333332)"
05-01-2023 15:07:08.164048,"(1.2, 1.37, 1.3615503875968993)","(21.0, 75.0, 66.66666666666667)","(4.8, 6.4, 6.248780487804878)","(101.0, 590.0, 556.25)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.46153846153846)","(51.0, 180.0, 165.0)","(15.0, 22.0, 23.11111111111111)"
05-01-2023 15:07:09.479572,"(1.2, 1.37, 1.3614492753623189)","(21.0, 75.0, 66.66666666666667)","(4.8, 6.2, 6.178571428571429)","(101.0, 590.0, 556.25)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 160.0)","(15.0, 24.0, 23.846153846153847)"
05-01-2023 15:07:10.739015,"(1.2, 1.37, 1.3614492753623189)","(21.0, 75.0, 66.66666666666667)","(4.8, 6.2, 6.178571428571429)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 160.0)","(15.0, 24.0, 23.22222222222222)"
05-01-2023 15:07:11.945362,"(1.2, 1.37, 1.3614492753623189)","(21.0, 75.0, 66.66666666666667)","(4.8, 6.2, 6.178571428571429)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 160.0)","(15.0, 24.0, 23.22222222222222)"
05-01-2023 15:07:13.067255,"(1.2, 1.37, 1.3613235294117647)","(21.0, 75.0, 64.0)","(4.8, 6.2, 6.268085106382979)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 160.0)","(15.0, 24.0, 23.333333333333332)"
05-01-2023 15:07:14.139809,"(1.2, 1.36, 1.3575000000000002)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.241025641025641)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 160.0)","(15.0, 24.0, 23.466666666666665)"
05-01-2023 15:07:15.192121,"(1.2, 1.36, 1.3575000000000002)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.241025641025641)","(101.0, 590.0, 465.0)","(41.0, 130.0, 89.0909090909091)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 167.14285714285714)","(15.0, 24.0, 22.22222222222222)"
05-01-2023 15:07:16.243281,"(1.2, 1.37, 1.3607051282051283)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.178571428571429)","(101.0, 590.0, 465.0)","(41.0, 130.0, 89.0909090909091)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 166.0)","(15.0, 24.0, 22.22222222222222)"
05-01-2023 15:07:17.339961,"(1.2, 1.36, 1.3566304347826088)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.252380952380952)","(101.0, 590.0, 465.0)","(41.0, 130.0, 89.5)","(20.0, 36.0, 34.46153846153846)","(51.0, 170.0, 166.0)","(15.0, 24.0, 22.22222222222222)"
05-01-2023 15:07:18.520114,"(1.2, 1.36, 1.3566304347826088)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.252380952380952)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 24.0, 22.4)"
05-01-2023 15:07:19.637909,"(1.2, 1.36, 1.3566304347826088)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.252380952380952)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 24.0, 22.4)"
05-01-2023 15:07:20.882567,"(1.2, 1.36, 1.3566304347826088)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.252380952380952)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 24.0, 22.4)"
05-01-2023 15:07:21.960244,"(1.2, 1.36, 1.3566304347826088)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.4, 6.232432432432432)","(101.0, 590.0, 465.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 24.0, 22.4)"
05-01-2023 15:07:23.014123,"(1.2, 1.37, 1.3607051282051283)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.2, 6.178571428571429)","(101.0, 620.0, 480.0)","(41.0, 130.0, 105.45454545454545)","(20.0, 36.0, 34.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 23.0, 21.923076923076923)"
05-01-2023 15:07:24.075834,"(1.2, 1.37, 1.3605228758169936)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.2, 6.178571428571429)","(101.0, 620.0, 460.0)","(41.0, 130.0, 109.0)","(20.0, 36.0, 34.46153846153846)","(51.0, 180.0, 150.83333333333334)","(15.0, 23.0, 21.823529411764707)"
05-01-2023 15:07:25.186629,"(1.2, 1.37, 1.3612121212121213)","(21.0, 75.0, 56.666666666666664)","(4.8, 6.2, 6.121739130434783)","(101.0, 590.0, 460.0)","(41.0, 130.0, 118.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 170.0, 166.0)","(15.0, 23.0, 21.875)"
05-01-2023 15:07:26.259318,"(1.2, 1.37, 1.3653731343283584)","(21.0, 75.0, 57.5)","(4.8, 6.2, 6.121739130434783)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.875)"
05-01-2023 15:07:27.421301,"(1.2, 1.38, 1.3773170731707316)","(21.0, 75.0, 57.5)","(4.8, 6.0, 5.947058823529412)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.363636363636363)"
05-01-2023 15:07:28.584524,"(1.2, 1.38, 1.3796273291925465)","(21.0, 75.0, 57.5)","(4.8, 6.2, 6.010526315789473)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.285714285714285)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.363636363636363)"
05-01-2023 15:07:29.713126,"(1.2, 1.38, 1.3796273291925465)","(21.0, 75.0, 65.27777777777777)","(4.8, 6.2, 6.010526315789473)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.13333333333333)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.2)"
05-01-2023 15:07:30.759900,"(1.2, 1.39, 1.383287197231834)","(21.0, 75.0, 65.27777777777777)","(4.8, 6.2, 6.008695652173913)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.13333333333333)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.2)"
05-01-2023 15:07:31.776101,"(1.2, 1.39, 1.383287197231834)","(21.0, 75.0, 65.27777777777777)","(4.8, 6.2, 6.008695652173913)","(101.0, 590.0, 460.0)","(41.0, 130.0, 120.0)","(20.0, 36.0, 34.13333333333333)","(51.0, 170.0, 160.0)","(15.0, 23.0, 21.2)"
05-01-2023 15:07:32.981374,"(1.2, 1.39, 1.383287197231834)","(26.0, 75.0, 65.27777777777777)","(4.8, 6.2, 6.008695652173913)","(101.0, 590.0, 371.6666666666667)","(51.0, 130.0, 100.0)","(21.0, 36.0, 33.23076923076923)","(51.0, 170.0, 163.33333333333334)","(15.0, 23.0, 23.0)"
05-01-2023 15:07:34.133456,"(1.22, 1.38, 1.3789138576779025)","(26.0, 75.0, 72.91666666666667)","(4.8, 6.2, 6.037037037037037)","(101.0, 570.0, 455.0)","(51.0, 130.0, 117.14285714285714)","(21.0, 34.0, 33.23076923076923)","(51.0, 170.0, 166.0)","(15.0, 24.0, 22.666666666666668)"
05-01-2023 15:07:35.199124,"(1.22, 1.37, 1.363098591549296)","(26.0, 80.0, 67.5)","(4.8, 6.2, 6.128)","(101.0, 580.0, 407.5)","(51.0, 130.0, 122.5)","(21.0, 34.0, 36.57142857142857)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.25)"
05-01-2023 15:07:36.322101,"(1.22, 1.36, 1.357777777777778)","(26.0, 80.0, 65.0)","(4.8, 6.2, 6.130769230769231)","(101.0, 640.0, 407.5)","(51.0, 130.0, 122.5)","(21.0, 40.0, 37.53846153846154)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.25)"
05-01-2023 15:07:37.483182,"(1.22, 1.36, 1.3548201438848921)","(26.0, 75.0, 63.75)","(4.8, 6.2, 6.133333333333334)","(101.0, 640.0, 450.0)","(51.0, 130.0, 122.5)","(21.0, 38.0, 37.53846153846154)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.25)"
05-01-2023 15:07:38.621631,"(1.22, 1.36, 1.3526404494382023)","(26.0, 80.0, 62.857142857142854)","(4.8, 6.2, 6.135714285714286)","(101.0, 570.0, 450.0)","(51.0, 130.0, 122.5)","(21.0, 38.0, 37.53846153846154)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.25)"
05-01-2023 15:07:39.733020,"(1.22, 1.36, 1.3522485207100592)","(26.0, 80.0, 62.857142857142854)","(4.8, 6.2, 6.135714285714286)","(101.0, 570.0, 450.0)","(51.0, 130.0, 122.5)","(21.0, 38.0, 37.53846153846154)","(51.0, 170.0, 156.66666666666666)","(15.0, 25.0, 22.25)"
05-01-2023 15:07:40.794543,"(1.22, 1.36, 1.3523899371069183)","(26.0, 80.0, 62.857142857142854)","(4.8, 6.2, 6.121739130434783)","(101.0, 570.0, 450.0)","(51.0, 130.0, 118.0)","(21.0, 38.0, 37.333333333333336)","(51.0, 180.0, 163.33333333333334)","(15.0, 25.0, 22.46153846153846)"
05-01-2023 15:07:41.873897,"(1.22, 1.36, 1.3536723163841808)","(26.0, 80.0, 66.36363636363636)","(4.8, 6.2, 6.121739130434783)","(101.0, 570.0, 450.0)","(51.0, 130.0, 118.0)","(21.0, 38.0, 37.333333333333336)","(51.0, 170.0, 166.0)","(15.0, 25.0, 22.46153846153846)"
05-01-2023 15:07:42.894757,"(1.22, 1.36, 1.353494623655914)","(26.0, 80.0, 61.94444444444444)","(4.8, 6.2, 6.121739130434783)","(101.0, 570.0, 508.0)","(51.0, 130.0, 118.0)","(21.0, 38.0, 37.333333333333336)","(51.0, 170.0, 156.66666666666666)","(15.0, 25.0, 22.46153846153846)"
05-01-2023 15:07:44.008137,"(1.22, 1.36, 1.3531707317073172)","(26.0, 80.0, 62.142857142857146)","(4.8, 6.2, 6.11)","(101.0, 490.0, 444.0)","(51.0, 130.0, 122.0)","(21.0, 40.0, 37.333333333333336)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.46153846153846)"
05-01-2023 15:07:45.104512,"(1.22, 1.36, 1.3534117647058825)","(26.0, 80.0, 62.142857142857146)","(4.8, 6.2, 6.11)","(101.0, 490.0, 444.0)","(51.0, 130.0, 122.0)","(21.0, 40.0, 37.333333333333336)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.428571428571427)"
05-01-2023 15:07:46.275448,"(1.22, 1.38, 1.371256830601093)","(26.0, 80.0, 62.142857142857146)","(4.8, 6.2, 6.048)","(101.0, 490.0, 444.0)","(51.0, 130.0, 122.0)","(21.0, 40.0, 37.333333333333336)","(51.0, 170.0, 163.33333333333334)","(15.0, 25.0, 22.46153846153846)"
