,Willows Pride,Amendola,Shes Got Moves,Locked On Scotch,Replication,Teddy Box,Princess Penny,Special Thunder
07-01-2023 19:46:51.604520,"(21.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.466666666666667)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:52.724991,"(21.0, 29.0, 26.257142857142856)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.466666666666667)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:53.804712,"(21.0, 29.0, 26.6)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.466666666666667)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:54.841000,"(21.0, 29.0, 26.6)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.576470588235295)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:55.849002,"(21.0, 28.0, 26.26086956521739)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.576470588235295)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:56.855563,"(21.0, 28.0, 26.26086956521739)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.576470588235295)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:57.935770,"(21.0, 28.0, 26.571428571428573)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.083333333333334)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.525)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:59.008597,"(21.0, 28.0, 26.26086956521739)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.083333333333334)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.576470588235295)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:47:00.085760,"(21.0, 28.0, 26.27777777777778)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.083333333333334)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.525)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:47:01.076881,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.083333333333334)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.525)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:47:02.137991,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.192307692307692)","(1.9, 2.36, 2.313333333333333)","(31.0, 40.0, 35.111111111111114)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.525)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:47:03.193635,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3)","(31.0, 40.0, 34.8235294117647)","(10.0, 17.5, 15.5)","(4.6, 5.7, 5.6625000000000005)","(31.0, 38.0, 31.696969696969695)"
07-01-2023 19:47:04.285300,"(21.0, 28.0, 25.181818181818183)","(4.8, 6.6, 6.390909090909091)","(10.0, 12.5, 10.988888888888889)","(1.9, 2.36, 2.328)","(31.0, 40.0, 33.0)","(10.0, 17.5, 15.428571428571429)","(4.6, 5.7, 5.5625)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:47:05.436905,"(21.0, 28.0, 25.55263157894737)","(4.8, 6.6, 6.390909090909091)","(10.0, 12.5, 10.988888888888889)","(1.9, 2.34, 2.328)","(31.0, 40.0, 33.0)","(10.0, 17.5, 15.428571428571429)","(4.6, 6.0, 5.5625)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:47:06.617410,"(21.0, 28.0, 25.181818181818183)","(4.8, 6.6, 6.390909090909091)","(10.0, 12.5, 11.14)","(1.9, 2.34, 2.312)","(31.0, 40.0, 34.18181818181818)","(10.0, 17.5, 15.648936170212766)","(4.6, 6.0, 5.705263157894737)","(31.0, 38.0, 31.473684210526315)"
07-01-2023 19:47:07.765200,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.32, 2.3125)","(31.0, 38.0, 34.0)","(10.0, 17.5, 15.648936170212766)","(4.6, 6.0, 5.818181818181818)","(31.0, 38.0, 31.5)"
07-01-2023 19:47:08.895289,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.32, 2.3125)","(31.0, 38.0, 33.2)","(10.0, 17.5, 15.648936170212766)","(4.6, 6.0, 6.044444444444444)","(31.0, 38.0, 31.5)"
07-01-2023 19:47:09.958910,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.32, 2.295)","(31.0, 38.0, 34.0)","(10.0, 17.5, 15.592105263157894)","(4.6, 6.4, 5.993548387096774)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:11.040433,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.3, 2.295)","(31.0, 38.0, 33.2)","(10.0, 17.5, 15.989583333333334)","(4.6, 6.4, 6.04)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:12.017890,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.3, 2.295)","(31.0, 38.0, 33.2)","(10.0, 17.5, 15.989583333333334)","(4.6, 6.4, 6.0625)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:13.032798,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.412244897959184)","(10.0, 12.5, 11.14)","(1.9, 2.3, 2.294285714285714)","(31.0, 38.0, 33.26315789473684)","(10.0, 17.5, 15.773809523809524)","(4.6, 6.4, 6.0625)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:14.103527,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.14)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(10.0, 17.5, 15.773809523809524)","(4.6, 6.4, 6.153846153846154)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:15.282799,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 33.26315789473684)","(10.0, 17.5, 15.773809523809524)","(4.6, 6.4, 6.181818181818182)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:16.521473,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 33.26315789473684)","(10.0, 17.5, 15.989583333333334)","(4.6, 6.4, 6.181818181818182)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:17.682923,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.5, 16.01063829787234)","(4.6, 6.4, 6.181818181818182)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:18.897846,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.5, 16.01063829787234)","(4.6, 6.4, 6.181818181818182)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:20.016420,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.5, 16.01063829787234)","(4.6, 6.4, 6.142857142857143)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:21.072640,"(21.0, 28.0, 25.837209302325583)","(4.8, 6.6, 6.426086956521739)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.3, 2.292)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.5, 16.01063829787234)","(4.6, 6.4, 6.142857142857143)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:22.171339,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.377777777777777)","(10.0, 12.0, 11.25)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.0, 16.46153846153846)","(4.6, 6.4, 6.30344827586207)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:23.199114,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.378723404255319)","(10.0, 12.0, 10.991379310344827)","(1.9, 2.3, 2.292)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.0, 16.266666666666666)","(4.6, 6.4, 6.31764705882353)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:24.260115,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.378723404255319)","(10.0, 12.0, 10.991379310344827)","(1.9, 2.3, 2.292)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.0, 16.266666666666666)","(4.6, 6.4, 6.31764705882353)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:25.325018,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.991379310344827)","(1.9, 2.3, 2.26)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.0, 16.266666666666666)","(4.6, 6.8, 6.613793103448276)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:26.390164,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.991379310344827)","(1.9, 2.28, 2.27037037037037)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.0, 16.266666666666666)","(4.6, 6.8, 6.725)","(31.0, 38.0, 30.82758620689655)"
07-01-2023 19:47:27.433447,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.852941176470589)","(1.9, 2.3, 2.27037037037037)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.0, 16.266666666666666)","(4.6, 6.8, 6.725)","(31.0, 38.0, 32.18181818181818)"
07-01-2023 19:47:28.502876,"(21.0, 28.0, 25.785714285714285)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.852941176470589)","(1.9, 2.28, 2.276)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.0, 16.46153846153846)","(4.6, 6.8, 6.907692307692308)","(31.0, 38.0, 32.18181818181818)"
07-01-2023 19:47:29.584852,"(21.0, 28.0, 24.509090909090908)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.851063829787234)","(1.9, 2.28, 2.229655172413793)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.0, 16.46153846153846)","(4.6, 7.4, 6.848)","(31.0, 38.0, 32.18181818181818)"
07-01-2023 19:47:30.596925,"(21.0, 28.0, 24.4)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.851063829787234)","(1.9, 2.26, 2.2404444444444445)","(31.0, 38.0, 33.26315789473684)","(11.0, 17.0, 16.52)","(4.6, 7.4, 6.84)","(31.0, 38.0, 32.18181818181818)"
07-01-2023 19:47:31.687047,"(21.0, 27.0, 25.38235294117647)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.851063829787234)","(1.9, 2.26, 2.2134328358208957)","(31.0, 38.0, 32.705882352941174)","(11.0, 17.0, 16.357142857142858)","(4.6, 7.4, 6.721212121212121)","(31.0, 38.0, 32.18181818181818)"
07-01-2023 19:47:32.852498,"(21.0, 26.0, 24.42105263157895)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 10.851063829787234)","(1.9, 2.26, 2.209677419354839)","(31.0, 38.0, 32.61538461538461)","(11.0, 17.0, 16.652173913043477)","(4.8, 7.4, 6.820689655172414)","(31.0, 38.0, 31.894736842105264)"
07-01-2023 19:47:33.989511,"(21.0, 26.0, 24.358974358974358)","(4.8, 6.6, 6.404878048780487)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.225)","(31.0, 36.0, 33.23076923076923)","(11.0, 17.0, 16.652173913043477)","(4.8, 7.4, 6.825641025641025)","(31.0, 36.0, 31.714285714285715)"
07-01-2023 19:47:35.144563,"(21.0, 26.0, 23.80392156862745)","(4.8, 6.6, 6.3584905660377355)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.2233333333333336)","(31.0, 36.0, 33.6)","(11.0, 17.0, 16.692307692307693)","(4.8, 7.4, 6.82)","(31.0, 36.0, 31.714285714285715)"
07-01-2023 19:47:36.317641,"(21.0, 26.0, 23.511111111111113)","(4.8, 6.6, 6.3584905660377355)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.2233333333333336)","(31.0, 36.0, 33.6)","(11.0, 17.0, 16.692307692307693)","(4.8, 7.4, 6.766666666666667)","(31.0, 36.0, 31.714285714285715)"
07-01-2023 19:47:37.402698,"(21.0, 25.0, 23.37837837837838)","(4.8, 6.6, 6.3584905660377355)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.2233333333333336)","(31.0, 36.0, 33.6)","(11.0, 17.0, 16.692307692307693)","(4.8, 7.0, 6.7555555555555555)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:38.420562,"(21.0, 25.0, 23.37837837837838)","(4.8, 6.6, 6.3584905660377355)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.2233333333333336)","(31.0, 36.0, 33.6)","(11.0, 17.0, 16.692307692307693)","(4.8, 7.0, 6.7555555555555555)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:39.454142,"(21.0, 25.0, 23.37837837837838)","(4.8, 6.6, 6.3584905660377355)","(10.0, 12.0, 11.129032258064516)","(1.9, 2.26, 2.2470588235294118)","(31.0, 36.0, 33.6)","(11.0, 17.0, 16.692307692307693)","(4.8, 7.0, 6.7555555555555555)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:40.470249,"(21.0, 25.0, 23.37837837837838)","(4.8, 6.6, 6.4270270270270276)","(10.0, 12.0, 11.027027027027026)","(1.9, 2.3, 2.28)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.652173913043477)","(4.8, 6.8, 6.6)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:41.496106,"(21.0, 25.0, 23.384615384615383)","(4.8, 6.6, 6.465217391304348)","(10.0, 12.0, 11.027027027027026)","(1.9, 2.3, 2.2779999999999996)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.476923076923077)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:42.603333,"(21.0, 25.0, 23.285714285714285)","(4.8, 6.6, 6.488235294117647)","(10.0, 12.0, 11.027027027027026)","(1.9, 2.3, 2.2516666666666665)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.389473684210526)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:43.711368,"(21.0, 25.0, 22.98181818181818)","(4.8, 6.6, 6.488235294117647)","(10.0, 12.0, 11.027027027027026)","(1.9, 2.26, 2.271111111111111)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.389473684210526)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:44.807051,"(21.0, 25.0, 22.98181818181818)","(4.8, 7.0, 6.642857142857143)","(10.0, 12.0, 11.28)","(1.9, 2.28, 2.254736842105263)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.389473684210526)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:45.992223,"(21.0, 25.0, 22.78)","(4.8, 7.0, 6.561904761904763)","(10.0, 12.0, 11.28888888888889)","(1.9, 2.28, 2.248)","(31.0, 36.0, 34.0)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.389473684210526)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:47.070193,"(21.0, 25.0, 22.823529411764707)","(4.8, 7.0, 6.515789473684211)","(10.0, 12.0, 11.28888888888889)","(1.9, 2.28, 2.248)","(31.0, 36.0, 32.76923076923077)","(11.0, 17.0, 16.714285714285715)","(4.8, 6.8, 6.344)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:48.071223,"(21.0, 25.0, 22.823529411764707)","(4.8, 6.8, 6.763636363636364)","(10.0, 12.0, 11.457627118644067)","(1.9, 2.28, 2.248)","(31.0, 36.0, 32.76923076923077)","(11.0, 17.0, 15.8)","(4.8, 6.8, 6.344)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:49.128258,"(21.0, 25.0, 22.823529411764707)","(4.8, 6.4, 6.315384615384616)","(10.0, 12.0, 11.46031746031746)","(1.9, 2.28, 2.2485714285714287)","(31.0, 36.0, 34.0)","(11.0, 17.0, 15.8)","(4.8, 6.8, 6.325)","(31.0, 36.0, 32.0)"
07-01-2023 19:47:50.213016,"(21.0, 24.0, 22.823529411764707)","(4.8, 6.4, 6.329032258064516)","(10.0, 12.0, 11.46031746031746)","(1.9, 2.28, 2.2485714285714287)","(31.0, 36.0, 33.42857142857143)","(11.0, 17.0, 15.8)","(4.8, 6.8, 6.392857142857143)","(31.0, 36.0, 30.705882352941178)"
07-01-2023 19:47:51.309388,"(21.0, 24.0, 22.823529411764707)","(4.8, 6.4, 6.329032258064516)","(10.0, 12.0, 11.483333333333333)","(1.9, 2.28, 2.289189189189189)","(31.0, 36.0, 33.42857142857143)","(11.0, 17.0, 15.8)","(4.8, 6.8, 6.4)","(31.0, 36.0, 30.42105263157895)"
07-01-2023 19:47:52.443540,"(21.0, 24.0, 22.823529411764707)","(4.8, 6.4, 6.2745098039215685)","(10.0, 12.0, 11.483333333333333)","(1.9, 2.3, 2.296)","(31.0, 36.0, 30.857142857142858)","(11.0, 17.0, 15.8)","(4.8, 6.8, 6.4)","(31.0, 34.0, 30.42105263157895)"
07-01-2023 19:47:53.448603,"(21.0, 24.0, 22.608695652173914)","(4.8, 6.4, 6.273076923076923)","(10.0, 12.0, 11.483333333333333)","(1.9, 2.28, 2.279142857142857)","(31.0, 36.0, 30.857142857142858)","(11.0, 17.0, 15.595238095238095)","(4.8, 6.8, 6.344)","(31.0, 34.0, 30.5)"
07-01-2023 19:47:54.533213,"(21.0, 24.0, 22.666666666666668)","(4.8, 6.4, 6.2745098039215685)","(10.0, 12.0, 11.483333333333333)","(1.9, 2.3, 2.2943589743589743)","(31.0, 36.0, 30.363636363636363)","(11.0, 17.5, 15.595238095238095)","(4.8, 6.8, 6.967567567567568)","(31.0, 34.0, 30.307692307692307)"
07-01-2023 19:47:55.592094,"(21.0, 24.0, 22.666666666666668)","(4.8, 6.4, 6.260869565217392)","(10.0, 12.0, 11.483333333333333)","(1.9, 2.3, 2.2943589743589743)","(31.0, 34.0, 30.363636363636363)","(11.0, 17.5, 15.595238095238095)","(4.8, 7.0, 6.967567567567568)","(31.0, 34.0, 30.307692307692307)"
07-01-2023 19:47:56.620722,"(21.0, 24.0, 22.666666666666668)","(4.8, 6.4, 6.277777777777778)","(10.0, 12.0, 11.46551724137931)","(1.9, 2.28, 2.2754166666666666)","(31.0, 34.0, 30.5)","(11.0, 17.5, 15.590909090909092)","(4.8, 7.0, 6.775)","(31.0, 34.0, 30.5)"
07-01-2023 19:47:57.661453,"(21.0, 24.0, 22.666666666666668)","(4.8, 6.4, 6.277777777777778)","(10.0, 12.0, 11.46551724137931)","(1.9, 2.28, 2.2754166666666666)","(31.0, 34.0, 30.5)","(11.0, 17.5, 16.06)","(4.8, 7.0, 6.822222222222222)","(31.0, 34.0, 30.5)"
07-01-2023 19:47:58.865770,"(21.0, 24.0, 22.97674418604651)","(4.8, 6.8, 6.5)","(10.0, 12.0, 11.46875)","(1.9, 2.2, 2.191851851851852)","(31.0, 32.0, 31.6)","(11.0, 17.5, 17.02777777777778)","(4.8, 7.2, 6.947368421052632)","(31.0, 34.0, 31.05263157894737)"
07-01-2023 19:47:59.962129,"(21.0, 24.0, 23.0)","(4.8, 6.8, 6.585714285714285)","(10.0, 12.0, 11.46875)","(1.9, 2.2, 2.1929411764705886)","(31.0, 32.0, 31.8)","(11.0, 17.5, 20.5)","(4.8, 7.2, 6.96)","(31.0, 34.0, 31.73913043478261)"
07-01-2023 19:48:01.043543,"(21.0, 26.0, 25.25)","(4.8, 6.6, 6.590909090909091)","(10.0, 12.0, 11.46875)","(1.9, 2.2, 2.1873684210526316)","(31.0, 32.0, 31.8)","(11.0, 21.0, 19.9)","(4.8, 7.2, 6.969230769230769)","(31.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:02.056471,"(20.0, 28.0, 26.529411764705884)","(5.0, 6.6, 6.587878787878788)","(9.0, 12.0, 11.648936170212766)","(1.95, 2.2, 2.18)","(26.0, 32.0, 31.333333333333332)","(12.0, 21.0, 19.434782608695652)","(5.0, 7.2, 6.925714285714285)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:03.185867,"(20.0, 28.0, 26.529411764705884)","(5.0, 6.6, 6.477551020408163)","(9.0, 12.0, 11.66326530612245)","(1.95, 2.18, 2.1786813186813188)","(26.0, 32.0, 31.6)","(12.0, 21.0, 19.413793103448278)","(5.0, 7.2, 6.925714285714285)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:04.199520,"(20.0, 28.0, 26.529411764705884)","(5.0, 6.6, 6.451851851851852)","(9.0, 12.0, 11.66326530612245)","(1.95, 2.18, 2.162666666666667)","(26.0, 32.0, 31.333333333333332)","(12.0, 19.5, 18.6)","(5.0, 7.2, 6.951351351351351)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:05.210620,"(20.0, 27.0, 26.11111111111111)","(5.0, 6.6, 6.451851851851852)","(9.0, 12.0, 11.68867924528302)","(1.95, 2.18, 2.162666666666667)","(26.0, 32.0, 31.333333333333332)","(12.0, 19.0, 18.608695652173914)","(5.0, 7.2, 6.878048780487805)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:06.229591,"(20.0, 27.0, 26.0)","(5.0, 6.6, 6.415384615384616)","(9.0, 12.0, 11.676470588235293)","(1.95, 2.18, 2.1743589743589746)","(26.0, 32.0, 31.6)","(12.0, 19.0, 18.608695652173914)","(5.0, 7.2, 6.832432432432432)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:07.256693,"(20.0, 27.0, 26.47826086956522)","(5.0, 6.6, 6.415384615384616)","(9.0, 12.0, 11.676470588235293)","(1.95, 2.18, 2.1642857142857146)","(26.0, 32.0, 31.6)","(12.0, 19.5, 19.423076923076923)","(5.0, 7.2, 6.832432432432432)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:08.271581,"(20.0, 27.0, 26.47826086956522)","(5.0, 6.6, 6.380645161290323)","(9.0, 12.0, 11.765625)","(1.95, 2.18, 2.1642857142857146)","(26.0, 32.0, 30.5)","(12.0, 19.5, 18.863636363636363)","(5.0, 7.2, 6.766666666666667)","(26.0, 34.0, 31.11111111111111)"
07-01-2023 19:48:09.330519,"(20.0, 27.0, 25.92)","(5.0, 6.6, 6.416216216216216)","(9.0, 12.0, 11.798507462686567)","(1.95, 2.18, 2.164615384615385)","(26.0, 34.0, 31.6)","(12.0, 19.0, 18.823529411764707)","(5.0, 7.0, 6.745454545454545)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:10.379435,"(20.0, 27.0, 24.75)","(5.0, 6.6, 6.409230769230769)","(9.0, 12.0, 11.798507462686567)","(1.95, 2.18, 2.164615384615385)","(26.0, 34.0, 31.142857142857142)","(12.0, 19.0, 18.555555555555557)","(5.0, 7.0, 6.682051282051281)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:11.678846,"(20.0, 27.0, 25.56)","(5.0, 6.6, 6.3933333333333335)","(9.0, 12.0, 11.798507462686567)","(1.95, 2.2, 2.1816)","(26.0, 34.0, 30.727272727272727)","(12.0, 19.0, 18.714285714285715)","(5.0, 7.0, 6.805714285714285)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:12.765492,"(20.0, 27.0, 25.434782608695652)","(5.0, 6.6, 6.3933333333333335)","(9.0, 12.0, 11.798507462686567)","(1.95, 2.2, 2.1816)","(26.0, 34.0, 30.727272727272727)","(12.0, 19.0, 18.952380952380953)","(5.0, 7.0, 6.805714285714285)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:13.789079,"(20.0, 27.0, 25.714285714285715)","(5.0, 6.6, 6.418867924528302)","(9.0, 12.0, 11.7890625)","(1.95, 2.18, 2.172)","(26.0, 34.0, 31.23076923076923)","(12.0, 19.0, 18.96)","(5.0, 7.0, 6.657142857142857)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:14.991466,"(20.0, 27.0, 25.714285714285715)","(5.0, 6.6, 6.418867924528302)","(9.0, 12.0, 11.793650793650794)","(1.95, 2.18, 2.1733333333333333)","(26.0, 34.0, 31.23076923076923)","(12.0, 19.0, 18.96)","(5.0, 7.0, 6.657142857142857)","(26.0, 34.0, 30.903225806451612)"
07-01-2023 19:48:16.116330,"(20.0, 27.0, 25.714285714285715)","(5.0, 6.6, 6.447272727272727)","(9.0, 12.0, 11.75)","(1.95, 2.18, 2.1733333333333333)","(26.0, 34.0, 30.666666666666668)","(12.0, 19.0, 18.923076923076923)","(5.0, 7.0, 6.7043478260869565)","(26.0, 34.0, 31.037037037037038)"
07-01-2023 19:48:17.136294,"(20.0, 27.0, 25.714285714285715)","(5.0, 6.6, 6.447272727272727)","(9.0, 12.0, 11.75)","(1.95, 2.18, 2.1733333333333333)","(26.0, 34.0, 30.666666666666668)","(12.0, 19.0, 18.923076923076923)","(5.0, 7.0, 6.7043478260869565)","(26.0, 34.0, 31.037037037037038)"
07-01-2023 19:48:18.238635,"(20.0, 27.0, 25.714285714285715)","(5.0, 6.6, 6.447272727272727)","(9.0, 12.0, 11.75)","(1.95, 2.18, 2.176)","(26.0, 34.0, 30.666666666666668)","(12.0, 19.0, 18.923076923076923)","(5.0, 7.0, 6.708474576271186)","(26.0, 34.0, 31.037037037037038)"
