,Pocket Rox,Komachi,Dance Of Thunder,Hot Seat,Numpty,Bronski,Nerrivik,Rogers Day,Strawberry Moon,Fiji,More Than Discreet,Sheeza Tilly,Masina
06-01-2023 15:20:40.967074,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.3, 4.376190476190477)","(5.5, 9.4, 9.1)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9488151658767774)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:42.566404,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.942857142857143)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:44.173661,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.6)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:45.851769,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:47.479647,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
06-01-2023 15:20:49.151559,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
06-01-2023 15:20:50.807306,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
06-01-2023 15:20:52.560163,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
06-01-2023 15:20:54.281577,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
06-01-2023 15:20:56.099647,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 14.0, 14.290322580645162)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:57.871992,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.376190476190477)","(5.5, 9.2, 8.6)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 13.921052631578947)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:59.587407,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.370967741935484)","(5.5, 9.2, 8.6)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 13.880952380952381)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 195.0)"
06-01-2023 15:21:01.405465,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.370967741935484)","(5.5, 9.2, 8.95)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 13.880952380952381)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 195.0)"
06-01-2023 15:21:03.154105,"(18.0, 29.0, 26.166666666666668)","(4.0, 4.4, 4.370967741935484)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 14.14)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 195.0)"
06-01-2023 15:21:04.845641,"(18.0, 29.0, 26.333333333333332)","(4.0, 4.4, 4.370967741935484)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.083333333333333)","(51.0, 160.0, 134.0)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 14.157894736842104)","(31.0, 48.0, 46.666666666666664)","(18.0, 32.0, 31.0)","(101.0, 230.0, 195.0)"
06-01-2023 15:21:06.577025,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.4, 4.485585585585586)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.378947368421052)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 14.157894736842104)","(31.0, 48.0, 46.666666666666664)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:08.412470,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.485585585585586)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.6, 7.378947368421052)","(51.0, 160.0, 149.33333333333331)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 14.157894736842104)","(31.0, 48.0, 46.666666666666664)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:10.110784,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.486666666666666)","(5.5, 9.2, 8.866666666666665)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.6, 7.473684210526315)","(51.0, 160.0, 135.71428571428572)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9544973544973545)","(10.0, 15.5, 14.157894736842104)","(31.0, 48.0, 46.666666666666664)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:11.876276,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.465753424657534)","(5.5, 9.2, 8.7)","(71.0, 170.0, 145.0)","(6.5, 7.6, 7.473684210526315)","(51.0, 140.0, 126.42857142857143)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.957843137254902)","(10.0, 15.5, 14.340909090909092)","(31.0, 48.0, 44.5)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:13.596890,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.465753424657534)","(5.5, 9.2, 8.7)","(71.0, 170.0, 145.0)","(6.5, 7.6, 7.473684210526315)","(51.0, 130.0, 112.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.957843137254902)","(10.0, 15.5, 14.340909090909092)","(31.0, 48.0, 44.5)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:15.701182,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.470068027210885)","(5.5, 9.2, 8.6)","(71.0, 170.0, 130.0)","(6.5, 7.6, 7.473684210526315)","(51.0, 130.0, 112.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.957843137254902)","(10.0, 15.5, 14.25)","(31.0, 48.0, 44.5)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:17.679057,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.5, 4.371428571428572)","(5.5, 9.2, 8.6)","(71.0, 170.0, 130.0)","(6.5, 7.6, 7.384615384615385)","(51.0, 130.0, 112.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.97375)","(10.0, 15.0, 14.307692307692308)","(31.0, 48.0, 44.5)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:19.556478,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.4, 4.371428571428572)","(5.5, 9.2, 8.7)","(71.0, 170.0, 130.0)","(6.5, 7.8, 7.384615384615385)","(51.0, 130.0, 112.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.97375)","(10.0, 15.0, 14.307692307692308)","(31.0, 48.0, 44.5)","(18.0, 32.0, 31.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:21.440614,"(18.0, 29.0, 26.333333333333332)","(3.9, 4.4, 4.371428571428572)","(5.5, 9.2, 8.7)","(71.0, 170.0, 130.0)","(6.5, 7.8, 7.384615384615385)","(51.0, 130.0, 126.42857142857143)","(26.0, 48.0, 44.285714285714285)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9742138364779875)","(10.0, 15.0, 14.8)","(31.0, 48.0, 44.53333333333333)","(18.0, 32.0, 30.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:23.195611,"(18.0, 29.0, 27.25)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 9.292307692307691)","(71.0, 170.0, 130.0)","(6.5, 6.8, 6.363636363636363)","(51.0, 130.0, 123.57142857142857)","(26.0, 50.0, 46.36363636363636)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9742138364779875)","(10.0, 15.0, 14.8)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 30.0)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:25.102955,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 9.292307692307691)","(71.0, 170.0, 135.78947368421052)","(6.5, 6.8, 6.44)","(51.0, 130.0, 111.42857142857143)","(26.0, 50.0, 46.36363636363636)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9742138364779875)","(10.0, 15.0, 14.8)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 29.608695652173914)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:26.741638,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 9.292307692307691)","(71.0, 180.0, 135.78947368421052)","(6.5, 6.8, 6.44)","(51.0, 120.0, 111.42857142857143)","(26.0, 50.0, 46.36363636363636)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.8)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 29.875)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:28.408749,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 9.292307692307691)","(71.0, 180.0, 135.78947368421052)","(6.5, 6.8, 6.44)","(51.0, 120.0, 111.42857142857143)","(26.0, 50.0, 46.36363636363636)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 29.875)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:30.169381,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 9.292307692307691)","(71.0, 180.0, 135.78947368421052)","(6.5, 6.8, 6.44)","(51.0, 120.0, 111.42857142857143)","(26.0, 50.0, 45.714285714285715)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:32.245802,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.375757575757576)","(5.5, 9.6, 8.978947368421053)","(71.0, 180.0, 135.78947368421052)","(6.5, 6.8, 6.44)","(51.0, 120.0, 111.42857142857143)","(26.0, 50.0, 45.714285714285715)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:34.021391,"(18.0, 29.0, 27.25)","(3.9, 4.4, 4.351351351351352)","(5.5, 9.4, 8.978947368421053)","(71.0, 180.0, 135.78947368421052)","(6.5, 6.8, 6.5)","(51.0, 120.0, 102.0)","(26.0, 50.0, 42.53333333333333)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:35.766225,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.37037037037037)","(5.5, 9.4, 9.31891891891892)","(71.0, 180.0, 145.0)","(6.5, 6.8, 6.735135135135135)","(51.0, 110.0, 102.0)","(26.0, 50.0, 40.4)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 220.0)"
06-01-2023 15:21:37.507913,"(18.0, 29.0, 26.666666666666668)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.64)","(51.0, 110.0, 102.0)","(26.0, 50.0, 43.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 218.0)"
06-01-2023 15:21:39.308994,"(17.0, 29.0, 27.444444444444443)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.68)","(51.0, 110.0, 102.0)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.9714285714285715)","(10.0, 15.0, 14.1)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 218.0)"
06-01-2023 15:21:41.056121,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.200000000000001)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.3)","(51.0, 110.0, 102.0)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.984313725490196)","(10.0, 15.0, 13.96875)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 218.0)"
06-01-2023 15:21:42.821110,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.254545454545455)","(51.0, 110.0, 96.0)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.984313725490196)","(10.0, 15.0, 13.96875)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 218.0)"
06-01-2023 15:21:44.647746,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.275)","(51.0, 100.0, 96.0)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 3.984313725490196)","(10.0, 15.0, 14.181818181818182)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 218.0)"
06-01-2023 15:21:46.369429,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.272)","(51.0, 100.0, 97.5)","(26.0, 48.0, 42.0)","(11.0, 17.0, 16.6)","(3.7, 4.0, 4.091525423728814)","(10.0, 15.0, 14.181818181818182)","(31.0, 48.0, 44.53333333333333)","(18.0, 36.0, 31.5)","(101.0, 230.0, 200.0)"
06-01-2023 15:21:48.082309,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.272)","(51.0, 100.0, 92.5)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.2, 4.084375)","(10.0, 15.0, 14.333333333333334)","(31.0, 48.0, 40.888888888888886)","(18.0, 36.0, 31.5)","(101.0, 230.0, 200.0)"
06-01-2023 15:21:49.955568,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 141.11111111111111)","(6.5, 6.8, 6.272)","(51.0, 100.0, 88.33333333333333)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.2, 4.084375)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 40.888888888888886)","(18.0, 36.0, 31.5)","(101.0, 230.0, 200.0)"
06-01-2023 15:21:51.868133,"(17.0, 29.0, 26.375)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 138.8235294117647)","(6.5, 6.8, 6.24)","(51.0, 95.0, 88.33333333333333)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.2, 4.276404494382023)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 40.72727272727273)","(18.0, 36.0, 31.5)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:53.965307,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 138.8235294117647)","(6.5, 6.8, 6.3304347826086955)","(51.0, 95.0, 88.33333333333333)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.3, 4.507894736842105)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 40.72727272727273)","(18.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:55.970872,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 138.0)","(6.5, 6.8, 6.3304347826086955)","(51.0, 95.0, 88.33333333333333)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.6, 4.540425531914893)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 40.72727272727273)","(18.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:58.071558,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 130.58823529411765)","(6.5, 6.8, 6.3304347826086955)","(51.0, 95.0, 93.42105263157895)","(26.0, 46.0, 40.666666666666664)","(11.0, 17.0, 16.6)","(3.7, 4.6, 4.540425531914893)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 40.72727272727273)","(20.0, 36.0, 30.75)","(101.0, 230.0, 216.0)"
06-01-2023 15:21:59.904472,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394202898550725)","(5.5, 9.4, 9.127272727272727)","(71.0, 180.0, 145.71428571428572)","(6.0, 6.8, 6.4)","(51.0, 95.0, 92.1875)","(26.0, 46.0, 40.19047619047619)","(11.0, 17.0, 16.6)","(3.7, 4.6, 4.372131147540983)","(10.0, 14.5, 14.333333333333334)","(31.0, 48.0, 41.27272727272727)","(20.0, 36.0, 30.75)","(101.0, 220.0, 200.0)"
06-01-2023 15:22:01.680911,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394029850746269)","(5.5, 9.4, 9.040000000000001)","(71.0, 160.0, 145.71428571428572)","(6.0, 6.8, 6.484210526315789)","(51.0, 95.0, 92.1875)","(26.0, 44.0, 36.72727272727273)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.354411764705882)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.0)","(20.0, 36.0, 30.75)","(101.0, 220.0, 200.0)"
06-01-2023 15:22:03.420291,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394029850746269)","(5.5, 9.4, 9.040000000000001)","(71.0, 160.0, 145.71428571428572)","(6.0, 6.8, 6.434782608695652)","(51.0, 95.0, 92.1875)","(26.0, 44.0, 36.72727272727273)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.354411764705882)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 30.75)","(101.0, 220.0, 200.0)"
06-01-2023 15:22:05.092724,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394029850746269)","(5.5, 9.4, 9.040000000000001)","(71.0, 160.0, 152.85714285714286)","(6.0, 6.8, 6.701754385964913)","(51.0, 95.0, 92.1875)","(26.0, 44.0, 37.75)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.354411764705882)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.27272727272727)","(20.0, 36.0, 31.0)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 15:22:07.094122,"(17.0, 29.0, 26.272727272727273)","(3.9, 4.4, 4.394029850746269)","(5.5, 9.4, 9.040000000000001)","(71.0, 170.0, 152.85714285714286)","(6.0, 6.8, 6.776470588235294)","(51.0, 95.0, 92.1875)","(26.0, 44.0, 37.75)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.0)","(101.0, 220.0, 200.0)"
06-01-2023 15:22:10.281956,"(17.0, 29.0, 26.166666666666668)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.4, 8.8)","(71.0, 160.0, 140.0)","(6.0, 6.8, 6.776470588235294)","(51.0, 120.0, 114.0)","(26.0, 44.0, 37.75)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.0)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:13.090286,"(17.0, 27.0, 25.533333333333335)","(3.9, 4.4, 4.393388429752067)","(5.5, 9.4, 8.8)","(71.0, 160.0, 150.0)","(6.0, 6.8, 6.776470588235294)","(51.0, 120.0, 114.0)","(26.0, 44.0, 40.15384615384615)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 41.27272727272727)","(20.0, 34.0, 31.0)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:15.736632,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.3133333333333335)","(5.5, 9.4, 8.677777777777779)","(71.0, 160.0, 150.0)","(6.0, 7.0, 6.901639344262295)","(51.0, 120.0, 114.0)","(26.0, 44.0, 40.15384615384615)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.0)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:17.857082,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.3133333333333335)","(5.5, 9.4, 8.763636363636364)","(71.0, 160.0, 142.5)","(6.0, 7.0, 6.959322033898305)","(51.0, 120.0, 112.5)","(26.0, 44.0, 37.75)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.0)","(101.0, 230.0, 215.0)"
06-01-2023 15:22:19.869302,"(17.0, 27.0, 24.666666666666668)","(3.9, 4.4, 4.3133333333333335)","(5.5, 9.2, 8.763636363636364)","(71.0, 150.0, 135.0)","(6.0, 7.0, 6.956363636363636)","(51.0, 120.0, 112.5)","(26.0, 44.0, 41.391304347826086)","(11.0, 17.0, 16.6)","(3.7, 4.5, 4.32962962962963)","(10.0, 14.5, 14.333333333333334)","(31.0, 44.0, 42.0)","(20.0, 34.0, 31.5)","(101.0, 230.0, 215.0)"
