,Fentons Rise,Not Afraid,Perfect Stranger,Bells Galore,Pumper
11-01-2023 13:20:48.352354,"(1.8, 1.86, 1.857777777777778)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.31578947368421)","(2.8, 3.55, 3.4413793103448276)","(5.0, 9.0, 8.563636363636364)"
11-01-2023 13:20:49.252555,"(1.8, 1.86, 1.8587500000000001)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.31578947368421)","(2.8, 3.55, 3.458333333333333)","(5.0, 9.0, 8.632)"
11-01-2023 13:20:50.131534,"(1.8, 1.86, 1.8587500000000001)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.31578947368421)","(2.8, 3.55, 3.458333333333333)","(5.0, 9.0, 8.632)"
11-01-2023 13:20:50.954240,"(1.8, 1.85, 1.8491666666666668)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.31578947368421)","(2.8, 3.55, 3.4869999999999997)","(5.0, 9.0, 8.682758620689654)"
11-01-2023 13:20:51.811280,"(1.8, 1.86, 1.8576000000000001)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.11764705882353)","(2.8, 3.55, 3.4815217391304345)","(5.0, 9.0, 8.682758620689654)"
11-01-2023 13:20:52.837370,"(1.8, 1.86, 1.8530000000000002)","(21.0, 42.0, 34.8)","(21.0, 34.0, 30.8)","(2.8, 3.55, 3.4815217391304345)","(5.0, 9.0, 8.682758620689654)"
11-01-2023 13:20:53.858513,"(1.8, 1.85, 1.8491666666666668)","(21.0, 42.0, 34.8)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.468518518518519)","(5.0, 9.0, 8.632)"
11-01-2023 13:20:54.664023,"(1.8, 1.84, 1.8382142857142858)","(21.0, 42.0, 34.8)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.468518518518519)","(5.0, 9.0, 8.632)"
11-01-2023 13:20:55.478260,"(1.8, 1.85, 1.8453333333333335)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.5012195121951217)","(5.0, 9.0, 8.115384615384615)"
11-01-2023 13:20:56.376945,"(1.8, 1.85, 1.8484)","(21.0, 42.0, 34.61538461538461)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.51078431372549)","(5.0, 9.0, 8.488888888888889)"
11-01-2023 13:20:57.275655,"(1.8, 1.85, 1.8453333333333335)","(21.0, 42.0, 34.5)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.51078431372549)","(5.0, 9.0, 8.488888888888889)"
11-01-2023 13:20:58.203401,"(1.8, 1.85, 1.8484)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.51078431372549)","(5.0, 9.0, 8.488888888888889)"
11-01-2023 13:20:59.120359,"(1.8, 1.85, 1.844375)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.51078431372549)","(5.0, 9.0, 8.488888888888889)"
11-01-2023 13:20:59.920080,"(1.8, 1.85, 1.847037037037037)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.952380952380953)","(2.8, 3.55, 3.51078431372549)","(5.0, 9.0, 8.55483870967742)"
11-01-2023 13:21:00.812081,"(1.8, 1.85, 1.844375)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.8)","(2.8, 3.55, 3.506521739130435)","(5.0, 9.0, 8.55483870967742)"
11-01-2023 13:21:01.735578,"(1.8, 1.85, 1.847037037037037)","(21.0, 42.0, 34.666666666666664)","(21.0, 34.0, 30.8)","(2.8, 3.55, 3.506521739130435)","(5.0, 9.0, 8.703225806451613)"
11-01-2023 13:21:02.624953,"(1.8, 1.82, 1.8101834862385322)","(21.0, 42.0, 35.714285714285715)","(21.0, 34.0, 30.8)","(2.8, 3.55, 3.5045454545454544)","(5.0, 9.0, 8.683333333333334)"
11-01-2023 13:21:03.479337,"(1.8, 1.81, 1.8039622641509434)","(21.0, 42.0, 36.666666666666664)","(21.0, 34.0, 32.125)","(2.8, 3.7, 3.6176470588235294)","(5.0, 9.0, 8.683333333333334)"
11-01-2023 13:21:04.319950,"(1.8, 1.8, 1.7992857142857144)","(21.0, 42.0, 38.0)","(21.0, 34.0, 32.125)","(2.8, 3.7, 3.5607142857142855)","(5.0, 9.0, 8.683333333333334)"
11-01-2023 13:21:05.216137,"(1.8, 1.8, 1.7964130434782608)","(21.0, 40.0, 38.61538461538461)","(21.0, 34.0, 32.125)","(2.8, 3.75, 3.716666666666667)","(5.0, 9.0, 8.683333333333334)"
11-01-2023 13:21:06.097978,"(1.8, 1.8, 1.79390625)","(21.0, 40.0, 37.75)","(21.0, 34.0, 32.125)","(2.8, 3.8, 3.7333333333333334)","(5.0, 9.0, 8.68695652173913)"
11-01-2023 13:21:06.938718,"(1.8, 1.79, 1.7642857142857142)","(21.0, 40.0, 37.529411764705884)","(21.0, 34.0, 32.5)","(2.8, 3.8, 3.7615384615384615)","(5.0, 9.0, 8.717647058823529)"
11-01-2023 13:21:07.801673,"(1.8, 1.79, 1.7455555555555555)","(21.0, 40.0, 37.529411764705884)","(21.0, 38.0, 35.0)","(2.8, 3.8, 3.7888888888888888)","(5.0, 9.4, 9.0)"
11-01-2023 13:21:08.686920,"(1.8, 1.78, 1.7725)","(21.0, 40.0, 37.375)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.74375)","(5.0, 9.2, 9.0)"
11-01-2023 13:21:09.532003,"(1.8, 1.78, 1.76)","(21.0, 40.0, 39.4)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.7423076923076923)","(5.0, 9.2, 8.942857142857143)"
11-01-2023 13:21:10.421197,"(1.7, 1.78, 1.76)","(21.0, 40.0, 39.4)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.745)","(6.0, 9.2, 8.942857142857143)"
11-01-2023 13:21:11.413430,"(1.7, 1.78, 1.76)","(21.0, 40.0, 39.4)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.74)","(6.0, 9.2, 8.933333333333334)"
11-01-2023 13:21:12.314170,"(1.7, 1.76, 1.7564285714285715)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.74)","(6.0, 9.2, 9.0)"
11-01-2023 13:21:13.158230,"(1.7, 1.78, 1.7512)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.85, 3.835)","(6.0, 9.2, 9.0)"
11-01-2023 13:21:14.003026,"(1.7, 1.78, 1.7542857142857142)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.7466666666666666)","(6.0, 9.2, 9.0)"
11-01-2023 13:21:14.939419,"(1.7, 1.78, 1.7542857142857142)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 37.27272727272727)","(2.8, 3.75, 3.795)","(6.0, 9.2, 9.033333333333333)"
11-01-2023 13:21:15.768894,"(1.7, 1.78, 1.7551724137931035)","(21.0, 40.0, 39.45454545454545)","(21.0, 40.0, 39.09090909090909)","(2.8, 3.8, 3.795)","(6.0, 9.2, 9.033333333333333)"
11-01-2023 13:21:16.528380,"(1.7, 1.78, 1.7551724137931035)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 35.714285714285715)","(2.8, 3.8, 3.75)","(6.0, 9.2, 9.033333333333333)"
11-01-2023 13:21:17.329765,"(1.7, 1.78, 1.7551724137931035)","(21.0, 40.0, 39.45454545454545)","(21.0, 38.0, 33.8)","(2.8, 3.8, 3.75)","(6.0, 9.2, 9.088888888888889)"
11-01-2023 13:21:18.121700,"(1.7, 1.78, 1.7551724137931035)","(21.0, 40.0, 39.4)","(21.0, 38.0, 33.38461538461539)","(2.8, 3.8, 3.7916666666666665)","(6.0, 9.2, 9.075)"
11-01-2023 13:21:18.959168,"(1.7, 1.78, 1.75)","(21.0, 40.0, 39.4)","(21.0, 38.0, 33.38461538461539)","(2.8, 3.85, 3.821875)","(6.0, 9.2, 9.075)"
11-01-2023 13:21:19.759811,"(1.7, 1.78, 1.75)","(21.0, 40.0, 39.4)","(21.0, 38.0, 33.0)","(2.8, 3.85, 3.821875)","(6.0, 9.2, 9.075)"
11-01-2023 13:21:20.542994,"(1.7, 1.76, 1.750909090909091)","(21.0, 40.0, 39.4)","(21.0, 36.0, 35.25)","(2.8, 3.85, 3.7642857142857142)","(6.0, 9.2, 9.093333333333334)"
11-01-2023 13:21:21.680745,"(1.7, 1.78, 1.7466666666666666)","(21.0, 40.0, 39.6)","(21.0, 36.0, 35.53846153846154)","(2.8, 3.85, 3.7964285714285713)","(6.0, 9.2, 9.116666666666667)"
11-01-2023 13:21:22.515806,"(1.7, 1.77, 1.749)","(21.0, 40.0, 39.6)","(21.0, 36.0, 35.53846153846154)","(2.8, 3.8, 3.7964285714285713)","(6.0, 9.2, 9.116666666666667)"
11-01-2023 13:21:23.370772,"(1.7, 1.77, 1.753076923076923)","(21.0, 40.0, 39.6)","(21.0, 34.0, 33.2)","(2.8, 3.75, 3.746)","(6.0, 9.2, 9.123076923076923)"
11-01-2023 13:21:24.318107,"(1.7, 1.77, 1.7524)","(21.0, 40.0, 39.6)","(21.0, 36.0, 34.36363636363636)","(2.8, 3.75, 3.7473684210526317)","(6.0, 9.2, 9.10909090909091)"
11-01-2023 13:21:25.124243,"(1.7, 1.77, 1.7524)","(21.0, 40.0, 39.6)","(21.0, 36.0, 34.36363636363636)","(2.8, 3.75, 3.7473684210526317)","(6.0, 9.2, 9.10909090909091)"
11-01-2023 13:21:26.074194,"(1.65, 1.77, 1.7524)","(21.0, 40.0, 39.6)","(21.0, 36.0, 34.0)","(2.9, 3.75, 3.74375)","(6.0, 9.2, 9.10909090909091)"
11-01-2023 13:21:27.023278,"(1.65, 1.77, 1.7524)","(21.0, 40.0, 39.6)","(21.0, 36.0, 34.0)","(2.9, 3.75, 3.74375)","(6.0, 9.2, 9.072)"
11-01-2023 13:21:27.884463,"(1.65, 1.77, 1.7547058823529411)","(21.0, 40.0, 39.6)","(21.0, 36.0, 32.333333333333336)","(2.9, 3.75, 3.727777777777778)","(6.0, 9.2, 9.10909090909091)"
11-01-2023 13:21:28.781782,"(1.65, 1.77, 1.7546153846153847)","(21.0, 40.0, 39.6)","(21.0, 36.0, 31.6)","(2.9, 3.75, 3.7363636363636363)","(6.0, 9.2, 9.10909090909091)"
11-01-2023 13:21:29.575225,"(1.65, 1.76, 1.75125)","(21.0, 42.0, 39.45454545454545)","(21.0, 36.0, 32.61538461538461)","(2.9, 3.75, 3.71)","(6.0, 9.2, 9.05)"
11-01-2023 13:21:30.427070,"(1.65, 1.76, 1.7441666666666666)","(21.0, 42.0, 40.285714285714285)","(21.0, 36.0, 33.25)","(2.9, 3.75, 3.725)","(6.0, 9.6, 9.257142857142856)"
11-01-2023 13:21:31.266262,"(1.65, 1.76, 1.7467441860465116)","(21.0, 42.0, 39.9)","(21.0, 36.0, 33.0)","(2.9, 3.75, 3.69)","(6.0, 9.6, 9.226666666666667)"
11-01-2023 13:21:32.096399,"(1.65, 1.76, 1.7478723404255319)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 33.46153846153846)","(2.9, 3.75, 3.6973684210526314)","(6.0, 9.6, 9.163636363636364)"
11-01-2023 13:21:32.939186,"(1.65, 1.76, 1.7514285714285713)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 33.46153846153846)","(2.9, 3.75, 3.67)","(6.0, 9.6, 9.2)"
11-01-2023 13:21:33.739345,"(1.65, 1.76, 1.7457142857142858)","(21.0, 46.0, 43.2)","(21.0, 36.0, 32.7)","(2.9, 3.75, 3.698)","(6.0, 9.6, 9.024)"
11-01-2023 13:21:34.577007,"(1.65, 1.77, 1.7508)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 32.7)","(2.9, 3.75, 3.6687499999999997)","(6.0, 9.6, 9.191489361702128)"
11-01-2023 13:21:35.434387,"(1.65, 1.77, 1.7554545454545454)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 32.7)","(2.9, 3.7, 3.677777777777778)","(6.0, 9.6, 9.024)"
11-01-2023 13:21:36.225764,"(1.65, 1.77, 1.7554545454545454)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 32.7)","(2.9, 3.7, 3.6583333333333337)","(6.0, 9.6, 9.024)"
11-01-2023 13:21:37.080872,"(1.65, 1.77, 1.7554545454545454)","(21.0, 46.0, 44.18181818181818)","(21.0, 36.0, 32.7)","(2.9, 3.7, 3.6608695652173915)","(6.0, 9.6, 9.3)"
11-01-2023 13:21:38.046292,"(1.65, 1.77, 1.7534482758620689)","(21.0, 46.0, 43.30769230769231)","(21.0, 36.0, 32.7)","(2.9, 3.7, 3.655555555555556)","(6.0, 9.6, 9.221052631578948)"
11-01-2023 13:21:38.885666,"(1.65, 1.78, 1.7575)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 32.7)","(2.9, 3.7, 3.655555555555556)","(6.0, 9.6, 9.24)"
11-01-2023 13:21:39.736151,"(1.65, 1.78, 1.762)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 32.61538461538461)","(2.9, 3.7, 3.6681818181818184)","(6.0, 9.6, 9.24)"
11-01-2023 13:21:40.623226,"(1.65, 1.78, 1.76)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 32.92307692307692)","(2.9, 3.7, 3.64)","(6.0, 9.6, 9.284210526315789)"
11-01-2023 13:21:41.633729,"(1.65, 1.76, 1.7523076923076923)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 33.0)","(2.9, 3.7, 3.64)","(6.0, 9.6, 9.35)"
11-01-2023 13:21:42.516700,"(1.65, 1.76, 1.7533333333333334)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 33.0)","(2.9, 3.7, 3.64)","(6.0, 9.6, 9.35)"
11-01-2023 13:21:43.337687,"(1.65, 1.77, 1.7629032258064516)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 33.78947368421053)","(2.9, 3.65, 3.6185714285714283)","(6.0, 9.6, 9.377777777777776)"
11-01-2023 13:21:44.289381,"(1.65, 1.77, 1.7692760180995475)","(21.0, 46.0, 41.806451612903224)","(21.0, 36.0, 33.78947368421053)","(2.9, 3.65, 3.59)","(6.0, 9.6, 9.415384615384616)"
11-01-2023 13:21:45.317440,"(1.65, 1.78, 1.7733333333333334)","(21.0, 46.0, 42.42857142857143)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.6, 3.8236363636363633)","(6.0, 9.6, 8.381818181818181)"
11-01-2023 13:21:46.290794,"(1.65, 1.77, 1.7611764705882353)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.9, 3.8515625)","(6.0, 8.6, 8.470967741935484)"
11-01-2023 13:21:47.282630,"(1.65, 1.77, 1.768709677419355)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.9, 3.8295454545454546)","(6.0, 8.6, 8.48)"
11-01-2023 13:21:48.276613,"(1.65, 1.77, 1.768709677419355)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.9, 3.836734693877551)","(6.0, 8.6, 8.494117647058824)"
11-01-2023 13:21:49.058113,"(1.65, 1.77, 1.7683561643835617)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.9, 3.836734693877551)","(6.0, 8.6, 8.494117647058824)"
11-01-2023 13:21:49.926921,"(1.65, 1.77, 1.763968253968254)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.529411764705884)","(2.9, 3.9, 3.8375)","(6.0, 8.6, 8.502702702702702)"
11-01-2023 13:21:50.847337,"(1.65, 1.75, 1.7405940594059406)","(21.0, 46.0, 42.0)","(21.0, 36.0, 33.666666666666664)","(2.9, 3.9, 3.935294117647059)","(6.0, 8.6, 8.838095238095239)"
11-01-2023 13:21:51.726756,"(1.65, 1.72, 1.7164)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 33.0)","(2.9, 3.95, 3.935294117647059)","(6.0, 9.0, 8.89)"
11-01-2023 13:21:52.555909,"(1.65, 1.71, 1.709)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 33.0)","(2.9, 4.0, 3.958139534883721)","(6.0, 9.0, 8.89)"
11-01-2023 13:21:53.362682,"(1.6, 1.71, 1.7067857142857144)","(21.0, 46.0, 42.666666666666664)","(21.0, 36.0, 33.0)","(3.0, 4.0, 3.9785714285714286)","(6.0, 9.0, 8.850000000000001)"
11-01-2023 13:21:54.251405,"(1.6, 1.71, 1.705049504950495)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 33.0)","(3.0, 4.0, 3.99)","(6.0, 9.0, 8.88421052631579)"
11-01-2023 13:21:55.155742,"(1.6, 1.72, 1.714)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 33.0)","(3.0, 4.0, 3.9535714285714287)","(6.0, 9.0, 8.904347826086957)"
11-01-2023 13:21:55.988116,"(1.6, 1.72, 1.7073684210526316)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 33.0)","(3.0, 4.0, 3.9682926829268292)","(6.0, 9.0, 8.904347826086957)"
11-01-2023 13:21:57.005299,"(1.6, 1.72, 1.7061538461538461)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 34.5)","(3.0, 4.0, 3.9682926829268292)","(6.0, 9.0, 8.725)"
11-01-2023 13:21:57.945314,"(1.6, 1.72, 1.7149532710280373)","(21.0, 44.0, 43.6)","(21.0, 36.0, 34.94736842105263)","(3.0, 4.0, 3.9718750000000003)","(6.0, 9.0, 8.790909090909091)"
11-01-2023 13:21:58.787522,"(1.6, 1.73, 1.714)","(21.0, 46.0, 42.55172413793103)","(21.0, 36.0, 35.368421052631575)","(3.0, 4.0, 3.955)","(6.0, 8.8, 8.790909090909091)"
11-01-2023 13:21:59.668588,"(1.6, 1.76, 1.7585535714285714)","(21.0, 40.0, 39.75)","(21.0, 32.0, 31.96153846153846)","(3.0, 4.0, 3.9586206896551728)","(6.0, 8.8, 8.761538461538462)"
11-01-2023 13:22:00.499087,"(1.6, 1.78, 1.7660869565217392)","(21.0, 46.0, 42.333333333333336)","(21.0, 36.0, 35.464285714285715)","(3.0, 3.9, 3.875)","(6.0, 8.8, 8.761904761904763)"
11-01-2023 13:22:01.390850,"(1.6, 1.77, 1.7581481481481482)","(21.0, 46.0, 42.333333333333336)","(21.0, 36.0, 35.464285714285715)","(3.0, 3.9, 3.88)","(6.0, 8.8, 8.761904761904763)"
11-01-2023 13:22:02.267828,"(1.6, 1.76, 1.7464516129032257)","(21.0, 46.0, 40.76190476190476)","(21.0, 36.0, 35.464285714285715)","(3.0, 3.9, 3.8911764705882352)","(6.0, 8.8, 8.790476190476191)"
11-01-2023 13:22:03.121776,"(1.6, 1.75, 1.7414285714285713)","(21.0, 46.0, 41.625)","(21.0, 36.0, 35.333333333333336)","(3.0, 3.95, 3.9108695652173915)","(6.0, 9.0, 8.823255813953487)"
11-01-2023 13:22:04.040336,"(1.6, 1.74, 1.734)","(21.0, 46.0, 41.625)","(21.0, 36.0, 34.83870967741935)","(3.0, 3.95, 3.927777777777778)","(6.0, 9.0, 8.823255813953487)"
11-01-2023 13:22:04.890848,"(1.6, 1.74, 1.7372727272727273)","(21.0, 46.0, 41.625)","(21.0, 36.0, 34.83870967741935)","(3.0, 3.95, 3.9108695652173915)","(6.0, 9.0, 8.823255813953487)"
11-01-2023 13:22:05.748633,"(1.6, 1.75, 1.7366666666666666)","(21.0, 46.0, 41.625)","(21.0, 30.0, 25.32894736842105)","(3.0, 4.0, 3.9148148148148145)","(6.0, 9.0, 8.823255813953487)"
11-01-2023 13:22:06.584013,"(1.6, 1.75, 1.7417460317460318)","(21.0, 46.0, 41.625)","(21.0, 29.0, 28.25)","(3.0, 4.0, 3.946341463414634)","(6.0, 9.0, 8.808695652173913)"
11-01-2023 13:22:07.424788,"(1.6, 1.75, 1.7413333333333334)","(21.0, 46.0, 41.625)","(21.0, 29.0, 27.857142857142858)","(3.0, 4.0, 3.946341463414634)","(6.0, 9.0, 8.808695652173913)"
11-01-2023 13:22:08.343035,"(1.6, 1.75, 1.7420689655172414)","(21.0, 46.0, 42.42857142857143)","(21.0, 29.0, 28.3)","(3.0, 4.0, 3.912)","(6.0, 9.0, 8.808695652173913)"
11-01-2023 13:22:09.205457,"(1.6, 1.76, 1.7517777777777779)","(21.0, 42.0, 41.14285714285714)","(21.0, 28.0, 25.51923076923077)","(3.0, 4.0, 3.9076923076923076)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:10.110911,"(1.6, 1.76, 1.7513157894736842)","(21.0, 42.0, 38.55)","(21.0, 28.0, 25.25531914893617)","(3.0, 3.95, 3.902)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:11.003222,"(1.6, 1.76, 1.7513157894736842)","(21.0, 42.0, 38.63414634146341)","(21.0, 28.0, 25.51923076923077)","(3.0, 3.95, 3.923913043478261)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:11.815845,"(1.6, 1.76, 1.7508620689655172)","(21.0, 42.0, 38.63414634146341)","(21.0, 28.0, 25.25531914893617)","(3.0, 3.95, 3.9375)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:12.709422,"(1.6, 1.76, 1.7476744186046511)","(21.0, 42.0, 38.63414634146341)","(21.0, 28.0, 25.529411764705884)","(3.0, 3.95, 3.9375)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:13.566963,"(1.6, 1.76, 1.7521739130434784)","(21.0, 42.0, 38.57142857142857)","(21.0, 27.0, 26.333333333333332)","(3.0, 4.0, 3.915625)","(6.0, 9.0, 8.762162162162163)"
11-01-2023 13:22:14.478504,"(1.6, 1.76, 1.7532142857142856)","(21.0, 40.0, 39.78947368421053)","(21.0, 27.0, 26.142857142857142)","(3.0, 4.0, 3.94375)","(6.0, 9.0, 8.76842105263158)"
11-01-2023 13:22:15.482608,"(1.6, 1.76, 1.7532142857142856)","(21.0, 40.0, 39.78947368421053)","(21.0, 27.0, 26.142857142857142)","(3.0, 3.95, 3.947619047619048)","(6.0, 9.0, 8.76842105263158)"
11-01-2023 13:22:16.347331,"(1.6, 1.76, 1.7561111111111112)","(21.0, 40.0, 39.78947368421053)","(21.0, 27.0, 26.142857142857142)","(3.0, 3.95, 3.947619047619048)","(6.0, 9.0, 8.782857142857143)"
11-01-2023 13:22:17.190610,"(1.6, 1.76, 1.7561111111111112)","(21.0, 40.0, 39.78947368421053)","(21.0, 27.0, 26.1)","(3.0, 3.95, 3.947619047619048)","(6.0, 9.0, 8.782857142857143)"
11-01-2023 13:22:18.065783,"(1.6, 1.76, 1.7545882352941176)","(21.0, 40.0, 39.78947368421053)","(21.0, 27.0, 26.1)","(3.0, 3.95, 3.947619047619048)","(6.0, 9.0, 8.782857142857143)"
11-01-2023 13:22:19.008348,"(1.6, 1.78, 1.7735483870967743)","(21.0, 40.0, 39.77777777777778)","(21.0, 27.0, 25.5)","(3.0, 3.9, 3.86)","(6.0, 9.0, 8.737931034482758)"
11-01-2023 13:22:19.927075,"(1.6, 1.78, 1.7766666666666666)","(21.0, 40.0, 39.733333333333334)","(21.0, 27.0, 25.941176470588236)","(3.0, 3.9, 3.86)","(6.0, 9.0, 8.709090909090909)"
11-01-2023 13:22:20.782270,"(1.6, 1.77, 1.7619402985074626)","(21.0, 42.0, 38.048780487804876)","(21.0, 27.0, 26.166666666666668)","(3.0, 4.0, 3.9541666666666666)","(6.0, 8.8, 8.625)"
11-01-2023 13:22:21.670063,"(1.6, 1.76, 1.7563636363636363)","(21.0, 38.0, 37.294117647058826)","(21.0, 28.0, 25.8135593220339)","(3.0, 3.95, 3.9136363636363636)","(6.0, 9.0, 8.76969696969697)"
11-01-2023 13:22:22.717482,"(1.6, 1.77, 1.7642222222222221)","(21.0, 38.0, 37.333333333333336)","(21.0, 27.0, 26.142857142857142)","(3.0, 3.95, 3.96)","(6.0, 9.0, 8.772972972972973)"
11-01-2023 13:22:23.587918,"(1.6, 1.77, 1.7635)","(21.0, 36.0, 34.75)","(21.0, 27.0, 26.142857142857142)","(3.0, 4.0, 3.96)","(6.0, 9.0, 8.737499999999999)"
11-01-2023 13:22:24.473243,"(1.6, 1.77, 1.7685714285714287)","(21.0, 36.0, 33.84615384615385)","(21.0, 27.0, 26.6)","(3.0, 3.95, 3.8975)","(6.0, 9.0, 8.766666666666666)"
11-01-2023 13:22:25.381343,"(1.6, 1.78, 1.7723076923076924)","(21.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.6)","(3.0, 3.95, 3.8947368421052633)","(6.0, 9.0, 8.766666666666666)"
11-01-2023 13:22:26.315942,"(1.6, 1.78, 1.7742307692307693)","(21.0, 36.0, 33.84615384615385)","(21.0, 27.0, 26.5)","(3.0, 3.95, 3.9325)","(6.0, 9.0, 8.59047619047619)"
11-01-2023 13:22:27.291494,"(1.6, 1.78, 1.7746428571428572)","(21.0, 36.0, 33.84615384615385)","(21.0, 27.0, 26.5)","(3.0, 3.95, 3.9699999999999998)","(6.0, 8.8, 8.552941176470588)"
11-01-2023 13:22:28.192033,"(1.6, 1.78, 1.7753125)","(21.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.5)","(3.0, 4.0, 3.9699999999999998)","(6.0, 8.6, 8.552941176470588)"
11-01-2023 13:22:29.087843,"(1.6, 1.79, 1.776)","(21.0, 36.0, 34.857142857142854)","(21.0, 27.0, 26.142857142857142)","(3.0, 4.0, 3.9514285714285715)","(6.0, 8.6, 8.600000000000001)"
11-01-2023 13:22:29.985066,"(1.6, 1.78, 1.7764285714285715)","(26.0, 36.0, 33.84615384615385)","(21.0, 27.0, 25.823529411764707)","(3.1, 3.95, 3.9166666666666665)","(6.5, 8.8, 8.607407407407408)"
11-01-2023 13:22:30.870938,"(1.6, 1.79, 1.776)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.46153846153846)","(3.1, 4.0, 3.915151515151515)","(6.5, 8.8, 8.607407407407408)"
11-01-2023 13:22:31.869107,"(1.6, 1.78, 1.7728125000000001)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.181818181818183)","(3.1, 4.1, 3.9743243243243245)","(6.5, 8.6, 8.432558139534883)"
11-01-2023 13:22:32.752433,"(1.6, 1.78, 1.7714814814814814)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.181818181818183)","(3.1, 4.1, 3.9743243243243245)","(6.5, 8.6, 8.432558139534883)"
11-01-2023 13:22:33.597544,"(1.6, 1.77, 1.768936170212766)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.181818181818183)","(3.1, 4.1, 4.010576923076923)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:34.473791,"(1.6, 1.78, 1.7745161290322582)","(26.0, 36.0, 34.4)","(21.0, 27.0, 25.166666666666668)","(3.1, 4.1, 4.0)","(6.5, 8.6, 8.379999999999999)"
11-01-2023 13:22:35.438739,"(1.6, 1.77, 1.765774647887324)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 26.0)","(3.1, 4.1, 4.071171171171171)","(6.5, 8.6, 8.385365853658536)"
11-01-2023 13:22:36.443325,"(1.6, 1.76, 1.7548387096774194)","(26.0, 36.0, 34.35294117647059)","(21.0, 27.0, 25.285714285714285)","(3.1, 4.1, 4.077981651376146)","(6.5, 8.6, 8.385365853658536)"
