,Ansons Bay,Blue Title,Coconut Cutie,Star Of The Arts,Shezamaterialgirl,Mullum Doc,Outer Change,Royal Winkle,Feelin Flirty
12-01-2023 13:15:27.176996,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:28.448895,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:29.709838,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:30.948241,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:32.263390,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:33.498937,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:34.768047,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:36.316700,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:37.885485,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:39.282258,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:40.636505,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:42.001898,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:43.147723,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:44.392041,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:45.589592,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:46.815298,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:48.050266,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:49.175569,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:50.378221,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:51.744752,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:52.960047,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:54.151574,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:55.341591,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:56.597012,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:57.894362,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:15:59.228924,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 12.25)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:00.600826,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 14.0, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:01.913895,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:03.189795,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:04.400660,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:05.664010,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:07.005554,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:08.240047,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:09.584876,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:10.908060,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:12.114911,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:13.258792,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:14.442884,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:15.660906,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:17.087033,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:18.280718,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:19.497330,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:20.855485,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:22.092769,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:23.622554,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:24.926488,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:26.097442,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:27.320025,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:28.610755,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:29.924910,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:31.190478,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:32.431452,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:33.672321,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:34.876828,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:36.088252,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:37.716902,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:39.042079,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:40.361807,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:41.839877,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:43.185352,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:44.505697,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:45.833298,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:47.093627,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:48.343094,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:49.666932,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:50.902044,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:52.215992,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:53.612330,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:55.086060,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:56.460455,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:57.856267,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:16:59.182763,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:00.515971,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 171.25)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:01.841192,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 151.875)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:03.168613,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 151.875)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:04.506828,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 151.875)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:05.822758,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 151.875)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
12-01-2023 13:17:07.236664,"(7.0, 11.5, 9.65)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 106.66666666666666)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 152.0)","(4.0, 6.2, 5.054545454545455)","(51.0, 210.0, 151.875)","(1.55, 2.12, 2.08)","(26.0, 50.0, 46.75)"
