,Soda Nemo,Ha Hanna,Inter Raven,Olive Bale,Cindys Pride,Run Topper,Hot Fudge,Prince Of Egypt
15-12-2022 14:01:52.716676,"(5.0, 9.2, 8.4)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.6, 8.066666666666666)"
15-12-2022 14:01:53.977593,"(5.0, 9.2, 8.4)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.6, 7.4)"
15-12-2022 14:01:55.290427,"(5.0, 9.2, 8.852173913043478)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:01:56.522485,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:01:57.653279,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:01:58.719862,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.4)"
15-12-2022 14:01:59.942383,"(5.0, 9.2, 8.557142857142857)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:02:01.195903,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9454545454545453)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:02:02.527493,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 3.9454545454545453)","(12.0, 27.0, 23.18181818181818)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.727272727272727)","(5.0, 8.4, 7.9)"
15-12-2022 14:02:03.982098,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.341666666666667)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.4, 7.4)"
15-12-2022 14:02:05.217932,"(5.0, 9.2, 8.557142857142857)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.4, 7.977777777777778)"
15-12-2022 14:02:06.552719,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.6, 7.977777777777778)"
15-12-2022 14:02:07.788916,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.1, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.6, 7.977777777777778)"
15-12-2022 14:02:09.099223,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.066666666666666)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.2, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.6, 7.571428571428571)"
15-12-2022 14:02:10.416547,"(5.0, 9.2, 7.914285714285715)","(3.1, 4.2, 3.8857142857142857)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.2, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.22222222222222)","(5.0, 8.6, 7.7)"
15-12-2022 14:02:11.818489,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.2, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 14.25)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:13.145652,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.2, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 15.5, 22.333333333333332)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:14.489646,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8857142857142857)","(12.0, 27.0, 23.85)","(7.0, 12.5, 10.75)","(3.2, 3.9, 3.723529411764706)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 22.333333333333332)","(5.0, 8.4, 7.4)"
15-12-2022 14:02:15.981410,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.8613636363636363)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:17.204599,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9541666666666666)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:18.471344,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9541666666666666)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:19.696007,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9541666666666666)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.4)"
15-12-2022 14:02:20.982958,"(5.0, 9.2, 8.557142857142857)","(3.1, 4.1, 3.9541666666666666)","(12.0, 27.0, 21.75)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.7)"
15-12-2022 14:02:22.185084,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9541666666666666)","(12.0, 27.0, 21.75)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.4, 7.96)"
15-12-2022 14:02:23.360763,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.808333333333333)","(12.0, 27.0, 21.75)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:02:24.552044,"(5.0, 9.2, 8.347368421052632)","(3.1, 4.1, 3.808333333333333)","(12.0, 27.0, 21.75)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.6, 7.571428571428571)"
15-12-2022 14:02:25.861337,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.36111111111111)","(3.2, 3.9, 3.823076923076923)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.6, 7.571428571428571)"
15-12-2022 14:02:27.180222,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.826086956521738)","(3.2, 3.9, 3.7055555555555553)","(51.0, 260.0, 170.3125)","(12.0, 25.0, 21.714285714285715)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:02:28.458753,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.826086956521738)","(3.2, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 25.0, 18.75)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:02:29.655003,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.826086956521738)","(3.2, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 18.75)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:02:30.783866,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 22.0)","(7.0, 12.5, 10.826086956521738)","(3.2, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 18.75)","(5.0, 8.6, 7.4)"
15-12-2022 14:02:31.923389,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.1, 3.9499999999999997)","(12.0, 27.0, 24.15)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.6, 7.246153846153846)"
15-12-2022 14:02:33.206680,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 24.15)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.6, 7.246153846153846)"
15-12-2022 14:02:34.464754,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 24.15)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.6, 7.4)"
15-12-2022 14:02:35.730728,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 24.15)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.4, 7.553846153846154)"
15-12-2022 14:02:36.950997,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 24.15)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.4, 7.553846153846154)"
15-12-2022 14:02:37.957684,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 19.833333333333336)","(5.0, 8.4, 7.553846153846154)"
15-12-2022 14:02:39.164746,"(5.0, 9.2, 8.042857142857143)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.553846153846154)"
15-12-2022 14:02:40.483140,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 191.66666666666669)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.733333333333333)"
15-12-2022 14:02:41.720902,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 260.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.733333333333333)"
15-12-2022 14:02:42.802657,"(5.0, 9.2, 8.17142857142857)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.4)"
15-12-2022 14:02:43.838329,"(5.0, 11.5, 9.9625)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.707692307692308)"
15-12-2022 14:02:44.989366,"(5.0, 11.5, 9.263636363636364)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.707692307692308)"
15-12-2022 14:02:46.170807,"(5.0, 11.5, 9.263636363636364)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.707692307692308)"
15-12-2022 14:02:47.382054,"(5.0, 11.0, 9.65)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.933333333333333)"
15-12-2022 14:02:48.523225,"(5.0, 11.0, 9.65)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.6, 7.933333333333333)"
15-12-2022 14:02:49.591868,"(5.0, 11.0, 9.65)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.6, 7.7846153846153845)"
15-12-2022 14:02:50.676993,"(5.0, 11.0, 9.65)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.7846153846153845)"
15-12-2022 14:02:51.792841,"(5.0, 10.5, 9.84)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.7846153846153845)"
15-12-2022 14:02:53.085708,"(5.0, 10.5, 9.84)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.4)"
15-12-2022 14:02:54.517146,"(5.0, 10.5, 9.84)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.707692307692308)"
15-12-2022 14:02:55.768155,"(5.0, 10.5, 9.84)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.707692307692308)"
15-12-2022 14:02:57.100603,"(5.0, 10.5, 9.84)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.6)"
15-12-2022 14:02:58.299258,"(5.0, 10.5, 9.84)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 240.0, 150.92592592592592)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.7846153846153845)"
15-12-2022 14:02:59.516490,"(5.0, 10.5, 9.84)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.826086956521738)","(3.1, 3.9, 3.7055555555555553)","(51.0, 230.0, 218.33333333333331)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.7846153846153845)"
15-12-2022 14:03:00.623844,"(5.0, 10.5, 8.777777777777779)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 25.1)","(7.0, 12.5, 10.605555555555556)","(3.1, 3.9, 3.7055555555555553)","(51.0, 230.0, 201.66666666666666)","(12.0, 24.0, 18.11764705882353)","(5.0, 8.4, 7.7846153846153845)"
15-12-2022 14:03:01.910419,"(5.0, 10.5, 10.236363636363636)","(3.1, 4.2, 4.085714285714285)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.55)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 23.0, 17.5)","(5.0, 8.4, 7.8)"
15-12-2022 14:03:03.419959,"(5.0, 10.5, 9.56)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 23.96)","(7.0, 12.5, 10.4875)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 18.0)","(5.0, 8.6, 8.085714285714285)"
15-12-2022 14:03:04.692955,"(5.0, 10.0, 9.56)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.4875)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 8.221052631578948)"
15-12-2022 14:03:05.982185,"(5.0, 10.5, 9.0625)","(3.1, 4.2, 4.085714285714285)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.777777777777779)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 7.8)"
15-12-2022 14:03:07.075058,"(5.0, 10.5, 9.615384615384615)","(3.1, 4.2, 4.085714285714285)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.777777777777779)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:03:08.275143,"(5.0, 10.5, 9.0625)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.777777777777779)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:03:09.522709,"(5.0, 10.5, 9.0625)","(3.1, 4.2, 4.010526315789473)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.777777777777779)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 8.142857142857142)"
15-12-2022 14:03:10.755596,"(5.0, 10.5, 9.615384615384615)","(3.1, 4.2, 4.022222222222222)","(12.0, 27.0, 23.96)","(7.0, 12.0, 10.777777777777779)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 7.8)"
15-12-2022 14:03:12.008769,"(5.0, 10.5, 9.0625)","(3.1, 4.2, 3.9428571428571426)","(12.0, 27.0, 23.96)","(7.0, 12.0, 11.043478260869565)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 7.977777777777778)"
15-12-2022 14:03:13.260971,"(5.0, 10.5, 9.0625)","(3.1, 4.2, 4.010526315789473)","(12.0, 27.0, 23.96)","(7.0, 12.0, 11.043478260869565)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 16.94736842105263)","(5.0, 8.6, 8.2)"
15-12-2022 14:03:14.354920,"(5.0, 10.5, 9.615384615384615)","(3.1, 4.2, 4.010526315789473)","(12.0, 27.0, 23.96)","(7.0, 12.0, 11.043478260869565)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 22.0, 17.0625)","(5.0, 8.6, 8.2)"
15-12-2022 14:03:15.503678,"(5.0, 9.4, 9.021052631578947)","(3.1, 4.2, 4.11578947368421)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.043478260869565)","(3.1, 3.9, 3.6857142857142855)","(51.0, 210.0, 185.0)","(12.0, 21.0, 16.333333333333332)","(5.0, 8.6, 8.085714285714285)"
15-12-2022 14:03:16.716351,"(5.0, 9.4, 9.025)","(3.1, 4.2, 4.11578947368421)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.043478260869565)","(3.1, 3.9, 3.6424242424242426)","(51.0, 210.0, 185.0)","(12.0, 20.0, 16.333333333333332)","(5.0, 8.6, 7.8)"
15-12-2022 14:03:17.975043,"(5.0, 9.4, 8.854545454545455)","(3.1, 4.2, 3.9714285714285715)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.6424242424242426)","(51.0, 210.0, 185.0)","(12.0, 20.0, 16.333333333333332)","(5.0, 8.6, 8.142857142857142)"
15-12-2022 14:03:19.214491,"(5.0, 9.4, 8.854545454545455)","(3.1, 4.2, 3.9)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.6424242424242426)","(51.0, 210.0, 185.0)","(12.0, 20.0, 17.5)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:03:20.409629,"(5.0, 9.4, 9.04)","(3.1, 4.2, 3.988235294117647)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.585185185185185)","(51.0, 210.0, 185.0)","(12.0, 19.0, 16.333333333333332)","(5.0, 8.6, 7.888888888888888)"
15-12-2022 14:03:21.539978,"(5.0, 9.4, 9.1)","(3.1, 4.2, 3.988235294117647)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.585185185185185)","(51.0, 210.0, 185.0)","(12.0, 19.0, 14.9375)","(5.0, 8.6, 8.142857142857142)"
15-12-2022 14:03:22.692260,"(5.0, 9.4, 8.963636363636363)","(3.1, 4.2, 3.9714285714285715)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.585185185185185)","(51.0, 210.0, 185.0)","(12.0, 19.0, 14.9375)","(5.0, 8.6, 8.270588235294117)"
15-12-2022 14:03:23.859578,"(5.0, 9.4, 8.963636363636363)","(3.1, 4.2, 3.9)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.585185185185185)","(51.0, 210.0, 185.0)","(12.0, 19.0, 17.0)","(5.0, 8.6, 8.25)"
15-12-2022 14:03:25.092827,"(5.0, 9.4, 8.963636363636363)","(3.1, 4.2, 3.988235294117647)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.5923076923076924)","(51.0, 210.0, 185.0)","(12.0, 18.0, 14.923076923076923)","(5.0, 8.6, 8.25)"
15-12-2022 14:03:26.260123,"(5.0, 9.4, 9.072727272727274)","(3.1, 4.2, 3.9)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.667741935483871)","(51.0, 210.0, 185.0)","(12.0, 18.0, 14.923076923076923)","(5.0, 8.6, 7.8)"
15-12-2022 14:03:27.359900,"(5.0, 9.4, 9.072727272727274)","(3.1, 4.2, 3.9714285714285715)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 11.214285714285714)","(3.1, 3.9, 3.667741935483871)","(51.0, 210.0, 185.0)","(12.0, 18.0, 14.923076923076923)","(5.0, 8.6, 7.977777777777778)"
15-12-2022 14:03:28.461751,"(5.0, 9.4, 9.072727272727274)","(3.1, 4.2, 3.988235294117647)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 10.971428571428572)","(3.1, 3.9, 3.667741935483871)","(51.0, 210.0, 185.0)","(12.0, 18.0, 14.666666666666666)","(5.0, 8.6, 8.305263157894736)"
15-12-2022 14:03:29.517173,"(5.0, 9.4, 9.072727272727274)","(3.1, 4.2, 3.9)","(12.0, 27.0, 24.46666666666667)","(7.0, 12.0, 10.98076923076923)","(3.1, 3.9, 3.667741935483871)","(51.0, 210.0, 185.0)","(12.0, 18.0, 15.3125)","(5.0, 8.6, 8.2)"
15-12-2022 14:03:30.642500,"(5.0, 9.4, 8.963636363636363)","(3.1, 4.2, 3.9)","(12.0, 27.0, 24.46666666666667)","(7.0, 11.5, 10.910714285714286)","(3.1, 3.9, 3.7096153846153848)","(51.0, 210.0, 185.0)","(12.0, 17.5, 14.456521739130435)","(5.0, 8.6, 8.2)"
15-12-2022 14:03:31.814978,"(5.0, 10.5, 10.0)","(3.1, 4.2, 3.9714285714285715)","(12.0, 27.0, 24.46666666666667)","(7.0, 11.5, 10.910714285714286)","(3.1, 3.9, 3.7096153846153848)","(51.0, 210.0, 185.0)","(12.0, 17.5, 14.456521739130435)","(5.0, 8.6, 8.11304347826087)"
