,My Boy Mo,Battle Talent,Go Ellie Go,Kappys Angel,Clever Choice,I Did A Thing,Soul Benefit,Luna One,Fifi Girl
05-01-2023 13:57:40.902622,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.2, 5.035294117647059)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:42.206556,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.2, 5.035294117647059)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:43.628076,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.2, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:45.027946,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:46.343523,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:47.798466,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:49.257997,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 106.0)","(14.0, 34.0, 31.2)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 165.0)"
05-01-2023 13:57:50.496321,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 34.0, 34.666666666666664)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:51.636026,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 48.0, 34.666666666666664)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:52.794177,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 48.0, 37.0)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:54.041016,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 55.0, 37.0)","(15.0, 28.0, 25.77777777777778)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:55.299885,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 117.5)","(14.0, 55.0, 37.0)","(15.0, 28.0, 25.142857142857142)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:56.534879,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 120.0)","(14.0, 55.0, 44.2)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:57.916715,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 120.0)","(14.0, 55.0, 44.2)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:57:59.398287,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.5)","(26.0, 140.0, 120.0)","(14.0, 55.0, 44.2)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:00.675841,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 7.8, 7.285714285714286)","(26.0, 140.0, 120.0)","(14.0, 55.0, 44.2)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:01.867730,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 76.25)","(14.0, 55.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:03.084758,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 76.25)","(14.0, 55.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:04.532825,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 76.25)","(14.0, 55.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:05.843890,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 55.0, 41.2)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:07.192116,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 50.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:08.373630,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 38.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:09.544506,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 38.0, 35.5)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:10.688362,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 36.0, 32.8)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:11.923234,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.285714285714286)","(26.0, 140.0, 89.0)","(14.0, 36.0, 32.8)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 172.0)"
05-01-2023 13:58:13.145330,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 89.0)","(14.0, 36.0, 32.8)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:14.438605,"(7.0, 10.5, 9.924)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 108.125)","(14.0, 36.0, 30.857142857142858)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 172.0)"
05-01-2023 13:58:15.675273,"(7.0, 10.5, 9.985714285714286)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 108.125)","(14.0, 36.0, 32.0)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:16.978188,"(7.0, 10.5, 9.985714285714286)","(5.5, 7.8, 7.6)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 115.71428571428571)","(14.0, 36.0, 32.0)","(15.0, 28.0, 25.857142857142858)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:18.246362,"(7.0, 10.5, 9.985714285714286)","(5.5, 7.8, 7.6000000000000005)","(4.6, 5.1, 5.025)","(2.6, 2.92, 2.8408247422680413)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 28.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:19.580032,"(7.0, 10.5, 9.985714285714286)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.1, 5.15)","(2.6, 2.92, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 80.0, 50.714285714285715)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:20.936489,"(7.0, 10.5, 9.924)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.3, 5.24)","(2.6, 2.9, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 70.0, 50.714285714285715)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:22.195390,"(7.0, 10.5, 9.924)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.3, 5.15)","(2.6, 2.9, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 70.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:23.423579,"(7.0, 10.5, 9.924)","(5.5, 8.8, 7.866666666666667)","(4.6, 5.6, 5.3)","(2.6, 2.9, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:24.668087,"(7.0, 10.5, 9.924)","(5.5, 8.8, 7.866666666666667)","(4.6, 5.6, 5.3)","(2.6, 2.9, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:25.853111,"(7.0, 10.5, 9.924)","(5.5, 8.8, 7.866666666666667)","(4.6, 5.6, 5.184615384615385)","(2.6, 2.9, 2.889189189189189)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:27.085242,"(7.0, 10.5, 9.924)","(5.5, 8.8, 7.6000000000000005)","(4.6, 5.6, 5.15)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 32.0)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:28.531270,"(7.0, 10.5, 9.924)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.6, 5.15)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 29.4)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:29.923649,"(7.0, 10.5, 9.924)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.6, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 29.4)","(15.0, 65.0, 51.66666666666667)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:31.218568,"(7.0, 10.0, 9.3)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.5, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 97.5)","(14.0, 36.0, 29.4)","(15.0, 65.0, 48.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:32.561654,"(7.0, 10.0, 9.253333333333334)","(5.5, 8.0, 7.6000000000000005)","(4.6, 5.5, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 104.0)","(14.0, 36.0, 29.4)","(15.0, 60.0, 48.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:34.095219,"(7.0, 10.0, 9.32)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:35.286720,"(7.0, 9.8, 9.32)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:36.563866,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:37.777193,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:39.030668,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:40.443014,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 55.0, 45.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:41.873316,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:43.294859,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:44.545940,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.140000000000001)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:46.161732,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.140000000000001)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:47.617109,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.140000000000001)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:49.111644,"(7.0, 9.8, 9.615384615384617)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.0200000000000005)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:50.614769,"(7.0, 9.8, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.0200000000000005)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:52.350020,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.130769230769231)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:54.003601,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 40.5)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:55.539251,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.275)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 55.0, 55.33333333333333)","(101.0, 220.0, 130.0)"
05-01-2023 13:58:57.029099,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.285714285714286)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 70.0, 55.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:58.501896,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.285714285714286)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 70.0, 55.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:58:59.776871,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 70.0, 55.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:01.048784,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 86.66666666666667)","(14.0, 36.0, 30.0)","(15.0, 70.0, 55.33333333333333)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:02.295535,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 70.0, 48.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:03.580737,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 7.7)","(4.6, 5.5, 5.2)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 70.0, 48.0)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:05.097877,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.0, 8.100000000000001)","(4.6, 5.5, 5.285714285714286)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 80.0)","(14.0, 36.0, 30.0)","(15.0, 70.0, 45.5)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:06.585273,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 8.0)","(4.6, 5.5, 5.15)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 65.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:08.065809,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.15)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:09.551185,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.15)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:11.328486,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:13.252204,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:14.850907,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 140.0)"
05-01-2023 13:59:16.416230,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 76.25)","(14.0, 36.0, 30.0)","(15.0, 40.0, 35.333333333333336)","(101.0, 220.0, 130.0)"
05-01-2023 13:59:17.966926,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 40.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:19.277524,"(7.0, 10.0, 9.280000000000001)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:20.749532,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:22.082401,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:23.617546,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:25.138119,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 32.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:26.754950,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 33.0)","(101.0, 220.0, 152.5)"
05-01-2023 13:59:28.323290,"(7.0, 9.8, 9.3)","(5.5, 8.8, 7.84)","(4.6, 5.3, 5.133333333333333)","(2.6, 2.9, 2.8825)","(5.5, 8.0, 7.333333333333334)","(26.0, 140.0, 83.33333333333333)","(14.0, 36.0, 30.0)","(15.0, 38.0, 33.0)","(101.0, 220.0, 152.5)"
