,Quincee Bale,Heffernan Bale,Rita Bale,Settlement Day,Tails Of Woe,Arts Inferno
07-01-2023 20:36:13.735907,"(3.3, 4.3, 4.0265625)","(2.2, 2.64, 2.4388571428571426)","(4.8, 5.4, 5.083823529411765)","(5.5, 10.5, 10.047619047619047)","(20.0, 42.0, 37.92857142857143)","(19.0, 46.0, 44.0)"
07-01-2023 20:36:14.871482,"(3.3, 4.3, 4.023684210526316)","(2.2, 2.62, 2.505714285714286)","(4.8, 5.4, 5.051612903225807)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 37.92857142857143)","(19.0, 46.0, 44.0)"
07-01-2023 20:36:15.946710,"(3.3, 4.3, 4.023684210526316)","(2.2, 2.62, 2.505714285714286)","(4.8, 5.4, 5.051612903225807)","(5.5, 10.5, 10.047619047619047)","(20.0, 42.0, 38.7)","(19.0, 46.0, 43.94117647058823)"
07-01-2023 20:36:17.051995,"(3.3, 4.3, 4.023684210526316)","(2.2, 2.62, 2.4745454545454546)","(4.8, 5.4, 5.1)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 40.0)"
07-01-2023 20:36:18.048410,"(3.3, 4.3, 4.023684210526316)","(2.2, 2.62, 2.4745454545454546)","(4.8, 5.4, 5.1)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 43.6)"
07-01-2023 20:36:19.117256,"(3.3, 4.3, 4.023684210526316)","(2.2, 2.62, 2.443076923076923)","(4.8, 5.4, 5.051612903225807)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 43.6)"
07-01-2023 20:36:20.178278,"(3.3, 4.5, 4.046491228070176)","(2.2, 2.62, 2.443076923076923)","(4.8, 5.4, 5.2)","(5.5, 10.5, 10.23611111111111)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.666666666666664)"
07-01-2023 20:36:21.232993,"(3.3, 4.5, 4.046491228070176)","(2.2, 2.6, 2.4615384615384617)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.23611111111111)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.666666666666664)"
07-01-2023 20:36:22.290243,"(3.3, 4.4, 4.207142857142857)","(2.2, 2.6, 2.44)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.036585365853659)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:23.346491,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.58, 2.516)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.036585365853659)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:24.394150,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.58, 2.4885714285714284)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.23611111111111)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:25.415715,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.58, 2.4885714285714284)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.036585365853659)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:26.448268,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.58, 2.4885714285714284)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.23611111111111)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:27.525881,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.58, 2.441818181818182)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.036585365853659)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:28.611008,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.56, 2.504)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.23611111111111)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:29.613121,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.56, 2.455)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:30.765086,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.56, 2.455)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:31.912006,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.56, 2.439090909090909)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 10.243243243243244)","(20.0, 42.0, 38.7)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:32.974328,"(3.3, 4.4, 4.180769230769231)","(2.2, 2.56, 2.439090909090909)","(4.8, 5.4, 5.19622641509434)","(5.5, 10.5, 9.418181818181818)","(20.0, 42.0, 37.875)","(19.0, 46.0, 44.875)"
07-01-2023 20:36:34.022970,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.439090909090909)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.264705882352942)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:35.052068,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.433125)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.264705882352942)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:36.125115,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.433125)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.264705882352942)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:37.135695,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.433125)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.722222222222221)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:38.165761,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.433125)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.722222222222221)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:39.251978,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.56, 2.433125)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.722222222222221)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.875)"
07-01-2023 20:36:40.371712,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.54, 2.428888888888889)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.84375)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 43.85714285714286)"
07-01-2023 20:36:41.383916,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.54, 2.428888888888889)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 10.071428571428571)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.75)"
07-01-2023 20:36:42.462294,"(3.3, 4.4, 4.180769230769231)","(2.15, 2.54, 2.428888888888889)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 10.071428571428571)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.75)"
07-01-2023 20:36:43.704901,"(3.3, 4.4, 4.378571428571429)","(2.15, 2.52, 2.4295238095238094)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.633333333333333)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.75)"
07-01-2023 20:36:44.802142,"(3.3, 4.2, 4.190384615384615)","(2.15, 2.52, 2.4295238095238094)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.633333333333333)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.75)"
07-01-2023 20:36:45.948856,"(3.3, 4.3, 4.287037037037037)","(2.15, 2.52, 2.4295238095238094)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 45.11764705882353)"
07-01-2023 20:36:47.124918,"(3.3, 4.3, 4.15)","(2.15, 2.52, 2.4295238095238094)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 45.11764705882353)"
07-01-2023 20:36:48.260845,"(3.3, 4.3, 4.15)","(2.15, 2.52, 2.4295238095238094)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:49.353935,"(3.3, 4.3, 4.2749999999999995)","(2.15, 2.5, 2.452)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:50.433969,"(3.3, 4.3, 4.2823529411764705)","(2.15, 2.48, 2.45)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:51.584730,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.48, 2.426)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:52.707076,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.48, 2.426)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:53.778000,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.48, 2.426)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:54.774625,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.48, 2.426)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:55.829940,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.428888888888889)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:56.952782,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.425)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.96551724137931)"
07-01-2023 20:36:58.100702,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.4324324324324325)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.769230769230774)"
07-01-2023 20:36:59.133541,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.4324324324324325)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 44.769230769230774)"
07-01-2023 20:37:00.218788,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.4324324324324325)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 46.0, 45.333333333333336)"
07-01-2023 20:37:01.347622,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.46, 2.4114285714285715)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 46.705882352941174)"
07-01-2023 20:37:02.386632,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.44, 2.4145454545454546)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:03.373439,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.44, 2.41)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:04.420103,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.44, 2.4076190476190473)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:05.528901,"(3.3, 4.3, 4.288888888888889)","(2.15, 2.44, 2.4076190476190473)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:06.597253,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.4076190476190473)","(4.6, 5.4, 5.19622641509434)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:07.692597,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.4051612903225807)","(4.6, 5.4, 5.2)","(6.0, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(20.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:08.808629,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.4051612903225807)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:09.883751,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.4051612903225807)","(4.4, 5.4, 5.196363636363636)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:10.954107,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.4051612903225807)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:12.053850,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:13.196734,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:14.301274,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:15.317529,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:16.402207,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:17.525873,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:18.565595,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.51724137931035)"
07-01-2023 20:37:19.539593,"(3.3, 4.3, 4.252)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.484615384615385)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:20.657349,"(3.3, 4.3, 4.26)","(2.15, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.871428571428572)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:21.729803,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.9)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:22.768631,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.9)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:23.811178,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 10.185714285714285)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:24.928044,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 9.978947368421053)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:26.046432,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 10.185714285714285)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:27.170634,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 10.5, 10.854545454545455)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:28.227865,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.0, 9.682608695652174)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:29.400833,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.5, 9.654285714285715)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:30.482223,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.5, 9.654285714285715)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:31.639504,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.5, 10.051851851851852)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:32.982435,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.0, 10.028571428571428)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:34.210590,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.0, 9.91764705882353)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:35.549424,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(21.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:36.786259,"(3.3, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(6.5, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:37.942790,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:39.240106,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:40.514234,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:41.737410,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:42.928618,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:44.068993,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:45.162424,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:46.372674,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:47.621877,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3745454545454545)","(4.4, 5.4, 5.2)","(7.0, 11.0, 9.731034482758622)","(21.0, 42.0, 38.526315789473685)","(26.0, 50.0, 47.333333333333336)"
07-01-2023 20:37:48.844790,"(3.4, 4.3, 4.26)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 11.0, 9.8125)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:50.044611,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:51.254335,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:52.489963,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:53.785279,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:54.961024,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:56.107426,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:57.154562,"(3.4, 4.3, 4.265714285714285)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:58.184520,"(3.4, 4.3, 4.266666666666667)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.714285714285715)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:37:59.368285,"(3.4, 4.3, 4.266666666666667)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.75)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:00.515324,"(3.4, 4.3, 4.266666666666667)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.75)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:01.533675,"(3.4, 4.3, 4.266666666666667)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.216949152542373)","(7.0, 10.5, 9.75)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:02.695961,"(3.4, 4.3, 4.266666666666667)","(2.1, 2.44, 2.3726315789473684)","(4.4, 5.4, 5.234920634920635)","(7.0, 10.5, 9.75)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:03.881297,"(3.4, 4.2, 4.15609756097561)","(2.1, 2.44, 2.373333333333333)","(4.4, 5.4, 5.234920634920635)","(7.0, 10.5, 9.708)","(21.0, 42.0, 38.857142857142854)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:04.986086,"(3.4, 4.2, 4.1571428571428575)","(2.1, 2.44, 2.373333333333333)","(4.4, 5.4, 5.234920634920635)","(7.0, 10.5, 9.708)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:06.009526,"(3.4, 4.2, 4.1571428571428575)","(2.1, 2.44, 2.3717073170731706)","(4.4, 5.4, 5.234920634920635)","(7.0, 10.5, 9.708)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:07.181446,"(3.4, 4.2, 4.1571428571428575)","(2.1, 2.36, 2.3203861003861004)","(4.4, 5.4, 5.214285714285714)","(7.0, 10.5, 9.73846153846154)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:08.343613,"(3.4, 4.2, 4.1571428571428575)","(2.1, 2.36, 2.323652173913043)","(4.4, 5.4, 5.207407407407407)","(7.0, 10.5, 9.73846153846154)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
07-01-2023 20:38:09.399120,"(3.4, 4.2, 4.1571428571428575)","(2.1, 2.36, 2.323652173913043)","(4.4, 5.4, 5.207407407407407)","(7.0, 10.5, 9.792857142857143)","(21.0, 42.0, 39.25)","(26.0, 50.0, 47.714285714285715)"
