,Nockatunga,Aston Hayato,All Show,Charlie Brother,Craggy Island
09-01-2023 18:25:42.192590,"(5.5, 9.0, 8.885714285714286)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 32.588235294117645)","(5.5, 6.4, 5.675)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:43.153823,"(5.5, 9.2, 8.628571428571428)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 32.588235294117645)","(5.5, 6.2, 5.675)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:44.051962,"(5.5, 9.2, 8.628571428571428)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 32.588235294117645)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:44.932795,"(5.5, 9.2, 8.628571428571428)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 32.588235294117645)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:45.984505,"(5.5, 9.2, 8.628571428571428)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 32.588235294117645)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:47.016117,"(5.5, 9.2, 8.628571428571428)","(8.5, 15.5, 15.214285714285714)","(20.0, 34.0, 39.06666666666666)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:48.012692,"(5.5, 9.0, 8.8)","(8.5, 15.5, 14.833333333333334)","(20.0, 40.0, 36.75)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:49.014800,"(5.5, 9.0, 8.5)","(8.5, 15.5, 14.833333333333334)","(20.0, 40.0, 36.0)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:49.912932,"(5.5, 9.2, 8.472727272727273)","(8.5, 15.5, 14.833333333333334)","(20.0, 40.0, 38.5)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.5964285714285715)"
09-01-2023 18:25:50.895089,"(5.5, 9.0, 8.8)","(8.5, 15.5, 14.833333333333334)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.68, 1.61)"
09-01-2023 18:25:51.830222,"(5.5, 9.0, 8.8)","(8.5, 15.5, 14.5)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:52.765820,"(5.5, 9.0, 8.8)","(8.5, 15.5, 14.5)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:53.608911,"(5.5, 9.0, 8.5)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:54.515900,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:55.478391,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:56.494299,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:57.410211,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:58.377253,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:25:59.348112,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:26:00.345843,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:26:01.400057,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:26:02.262950,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.61)"
09-01-2023 18:26:03.140111,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.66325)"
09-01-2023 18:26:04.108726,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.05)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:05.081429,"(5.5, 9.0, 8.6)","(8.5, 15.5, 15.166666666666666)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:05.872964,"(5.5, 9.2, 8.472727272727273)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.866666666666666)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:06.719806,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:07.623720,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:08.522767,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:09.378174,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:10.217139,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:11.023682,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:11.862761,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:12.748342,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:13.631548,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:14.432530,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:15.281735,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:16.123243,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:16.992573,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:17.945207,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:18.813993,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:19.627684,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:20.524141,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6166666666666667)"
09-01-2023 18:26:21.411169,"(5.5, 9.0, 8.8)","(8.5, 16.0, 15.866666666666667)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.67, 1.6133333333333333)"
09-01-2023 18:26:22.406731,"(5.5, 9.0, 8.8)","(8.5, 16.5, 14.9)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:23.315123,"(5.5, 9.0, 8.8)","(8.5, 16.5, 14.9)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:24.159071,"(5.5, 9.0, 8.8)","(8.5, 16.5, 15.088235294117647)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:24.994186,"(5.5, 9.0, 8.8)","(8.5, 16.5, 15.088235294117647)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:25.968127,"(5.5, 9.0, 8.8)","(8.5, 16.5, 15.576923076923077)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:26.963631,"(5.5, 9.0, 8.8)","(8.5, 16.5, 15.576923076923077)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:27.869925,"(5.5, 9.0, 8.8)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:28.711494,"(5.5, 9.0, 8.32)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:29.622711,"(5.5, 9.0, 8.32)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:30.591429,"(5.5, 9.0, 8.32)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:31.513784,"(5.5, 9.0, 8.32)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:32.337377,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:33.154655,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.717391304347826)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.66, 1.6133333333333333)"
09-01-2023 18:26:34.011113,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.375)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:34.908329,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.375)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:35.725385,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.375)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:36.529056,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.375)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:37.393991,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.375)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 5.699999999999999)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:38.340220,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.0125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:39.321748,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.042105263157895)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:40.209928,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:41.002806,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:41.951621,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:42.898466,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:43.933221,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:44.746880,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:45.547859,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.61)"
09-01-2023 18:26:46.392496,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:47.273258,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:48.156044,"(5.5, 9.0, 8.299999999999999)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:48.952161,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:49.810557,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:50.736951,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:51.723611,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:52.583766,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:53.452114,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:54.344338,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:55.282195,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:56.208181,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.605)"
09-01-2023 18:26:57.068009,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.645135135135135)"
09-01-2023 18:26:57.853643,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6443243243243242)"
09-01-2023 18:26:58.677853,"(5.5, 9.0, 8.418181818181818)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6443243243243242)"
09-01-2023 18:26:59.590855,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6443243243243242)"
09-01-2023 18:27:00.442061,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6443243243243242)"
09-01-2023 18:27:01.260665,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.857142857142858)","(20.0, 40.0, 39.294117647058826)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6443243243243242)"
09-01-2023 18:27:02.066241,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.98076923076923)","(20.0, 40.0, 39.42857142857143)","(5.5, 6.2, 6.125)","(1.45, 1.65, 1.6225)"
09-01-2023 18:27:03.205157,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 15.98076923076923)","(20.0, 40.0, 39.45454545454545)","(5.5, 6.2, 6.038461538461538)","(1.45, 1.64, 1.5992307692307692)"
09-01-2023 18:27:04.312551,"(5.5, 9.0, 8.542857142857143)","(8.5, 16.5, 16.0625)","(20.0, 40.0, 39.45454545454545)","(5.5, 6.2, 6.038461538461538)","(1.45, 1.65, 1.605)"
09-01-2023 18:27:05.329620,"(5.5, 9.0, 8.11111111111111)","(8.5, 16.5, 16.0625)","(20.0, 40.0, 39.45454545454545)","(5.5, 6.2, 6.038461538461538)","(1.45, 1.65, 1.5976923076923077)"
09-01-2023 18:27:06.375017,"(5.5, 9.0, 8.6)","(8.5, 16.5, 16.0625)","(20.0, 42.0, 38.5)","(5.5, 6.2, 6.038461538461538)","(1.45, 1.64, 1.6171153846153845)"
09-01-2023 18:27:07.254134,"(5.5, 9.0, 8.6)","(8.5, 16.5, 16.0625)","(20.0, 42.0, 38.5)","(5.5, 6.2, 6.038461538461538)","(1.45, 1.64, 1.6171153846153845)"
09-01-2023 18:27:08.211291,"(5.5, 9.0, 8.7)","(8.5, 16.5, 16.0625)","(20.0, 42.0, 38.5)","(5.5, 6.2, 6.044444444444444)","(1.45, 1.64, 1.621566265060241)"
09-01-2023 18:27:09.264789,"(5.5, 9.0, 8.7)","(8.5, 16.5, 16.0625)","(20.0, 42.0, 38.5)","(5.5, 6.2, 6.044444444444444)","(1.45, 1.64, 1.621566265060241)"
09-01-2023 18:27:10.301679,"(5.5, 9.0, 8.7)","(8.5, 16.5, 16.0625)","(20.0, 42.0, 38.5)","(5.5, 6.2, 6.044444444444444)","(1.45, 1.64, 1.6136206896551724)"
09-01-2023 18:27:11.189711,"(5.5, 9.0, 8.789473684210526)","(8.5, 18.0, 16.8)","(20.0, 42.0, 31.5)","(5.5, 6.2, 6.1000000000000005)","(1.45, 1.64, 1.616551724137931)"
09-01-2023 18:27:12.109663,"(5.5, 9.0, 8.826086956521738)","(8.5, 18.0, 16.333333333333332)","(20.0, 50.0, 46.0)","(5.5, 6.2, 6.088888888888889)","(1.45, 1.64, 1.616551724137931)"
09-01-2023 18:27:13.005305,"(5.5, 9.0, 8.709090909090909)","(8.5, 18.0, 16.5)","(20.0, 50.0, 46.0)","(5.5, 6.2, 6.1000000000000005)","(1.45, 1.64, 1.6091525423728814)"
09-01-2023 18:27:13.911658,"(5.5, 9.0, 8.466666666666667)","(8.5, 18.0, 16.5)","(20.0, 50.0, 47.5)","(5.5, 6.2, 6.0)","(1.45, 1.63, 1.6099999999999999)"
09-01-2023 18:27:14.809145,"(5.5, 9.0, 8.709090909090909)","(8.5, 18.0, 16.44)","(20.0, 50.0, 46.0)","(5.5, 6.2, 6.1000000000000005)","(1.45, 1.63, 1.575)"
09-01-2023 18:27:15.744898,"(5.5, 9.0, 8.466666666666667)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.6004347826086958)"
09-01-2023 18:27:16.632151,"(5.5, 9.0, 8.466666666666667)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:17.600676,"(5.5, 9.0, 8.709090909090909)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:18.607630,"(5.5, 9.0, 8.466666666666667)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:19.460750,"(5.5, 9.0, 8.709090909090909)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:20.283250,"(5.5, 9.0, 8.466666666666667)","(8.5, 18.0, 16.44)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:21.197893,"(5.5, 9.0, 8.709090909090909)","(8.5, 18.0, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5620689655172415)"
09-01-2023 18:27:22.090994,"(5.5, 9.0, 8.345454545454546)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5620689655172415)"
09-01-2023 18:27:23.026085,"(5.5, 9.0, 8.82857142857143)","(8.5, 16.5, 16.285714285714285)","(20.0, 50.0, 48.82352941176471)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5958620689655174)"
09-01-2023 18:27:23.864045,"(5.5, 9.0, 8.657142857142857)","(8.5, 16.5, 16.375)","(20.0, 44.0, 41.78947368421053)","(5.5, 6.4, 6.241509433962264)","(1.45, 1.62, 1.5958620689655174)"
09-01-2023 18:27:24.675671,"(5.5, 9.0, 8.657142857142857)","(9.0, 16.5, 16.375)","(20.0, 44.0, 39.73913043478261)","(5.0, 6.2, 6.101960784313726)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:25.561011,"(5.5, 9.0, 8.8)","(9.0, 16.5, 16.375)","(20.0, 44.0, 39.73913043478261)","(5.0, 6.2, 6.101960784313726)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:26.515353,"(5.5, 9.0, 8.657142857142857)","(9.0, 16.5, 16.375)","(20.0, 44.0, 39.73913043478261)","(5.0, 6.2, 6.101960784313726)","(1.45, 1.62, 1.5950000000000002)"
09-01-2023 18:27:27.410955,"(5.5, 9.0, 8.8)","(9.0, 16.5, 16.375)","(20.0, 44.0, 39.73913043478261)","(5.0, 6.2, 6.101960784313726)","(1.45, 1.62, 1.5623529411764707)"
09-01-2023 18:27:28.285934,"(5.5, 9.0, 8.657142857142857)","(9.0, 17.0, 16.833333333333332)","(20.0, 44.0, 39.73913043478261)","(5.0, 6.2, 6.101960784313726)","(1.45, 1.62, 1.5623529411764707)"
09-01-2023 18:27:29.106273,"(5.5, 9.0, 8.8)","(9.0, 17.0, 16.833333333333332)","(20.0, 44.0, 40.18181818181818)","(5.0, 6.2, 6.0181818181818185)","(1.45, 1.62, 1.5623529411764707)"
09-01-2023 18:27:29.962780,"(5.5, 9.0, 8.657142857142857)","(9.0, 17.0, 16.833333333333332)","(20.0, 44.0, 37.724137931034484)","(5.0, 6.2, 6.051851851851852)","(1.45, 1.62, 1.5713333333333335)"
09-01-2023 18:27:30.832322,"(5.5, 9.0, 8.8)","(9.0, 17.0, 16.833333333333332)","(20.0, 44.0, 37.724137931034484)","(5.0, 6.4, 6.355555555555556)","(1.45, 1.62, 1.5761333333333334)"
09-01-2023 18:27:31.703991,"(5.5, 9.0, 8.657142857142857)","(9.0, 17.5, 17.037037037037038)","(20.0, 44.0, 37.724137931034484)","(5.0, 6.6, 6.386046511627907)","(1.45, 1.62, 1.59)"
09-01-2023 18:27:32.487248,"(5.5, 9.0, 8.8)","(9.0, 17.5, 17.037037037037038)","(20.0, 44.0, 37.724137931034484)","(5.0, 6.6, 6.416216216216216)","(1.45, 1.61, 1.59)"
