,Tommy Fumble,Travers Mania,Speed Freak,Aussie Jake,Sunset Louie,Copper,Ballistic Ant,Travers Time
11-01-2023 21:52:51.046998,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 7.819230769230769)","(2.2, 2.94, 2.856923076923077)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:52.258746,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 7.819230769230769)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:53.458662,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 7.819230769230769)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:54.691488,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 7.819230769230769)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:55.887843,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:57.078729,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.583333333333334)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:58.214361,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.832)","(11.0, 24.0, 13.416666666666666)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:52:59.404478,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 23.0, 14.125)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:00.472080,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 22.0, 14.125)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:01.611473,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 22.0, 14.125)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:02.758214,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 12.1)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 22.0, 14.125)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:03.969011,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 11.875)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 22.0, 12.75)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:05.174090,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 20.125)","(12.0, 13.0, 11.875)","(21.0, 55.0, 34.0)","(6.5, 10.5, 6.816666666666666)","(2.2, 2.94, 2.6895652173913045)","(11.0, 24.0, 12.75)","(15.0, 42.0, 36.80769230769231)"
11-01-2023 21:53:06.315188,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 17.041666666666668)","(12.0, 13.0, 11.875)","(21.0, 55.0, 44.85)","(6.5, 10.5, 6.755999999999999)","(2.2, 2.94, 2.6895652173913045)","(11.0, 24.0, 15.333333333333334)","(15.0, 42.0, 33.73076923076923)"
11-01-2023 21:53:07.495259,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 17.041666666666668)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 40.5)","(6.5, 10.5, 9.32)","(2.2, 2.94, 2.748)","(11.0, 23.0, 14.125)","(15.0, 38.0, 33.73076923076923)"
11-01-2023 21:53:08.597058,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 17.041666666666668)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 33.75)","(6.5, 10.0, 9.32)","(2.2, 2.94, 2.748)","(11.0, 22.0, 13.8)","(15.0, 38.0, 33.73076923076923)"
11-01-2023 21:53:09.772293,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 17.041666666666668)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 33.75)","(6.5, 10.0, 9.32)","(2.2, 2.94, 2.748)","(11.0, 23.0, 13.875)","(15.0, 38.0, 28.30952380952381)"
11-01-2023 21:53:10.920434,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 18.346153846153847)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 8.5)","(2.2, 2.94, 2.748)","(11.0, 21.0, 16.92857142857143)","(15.0, 38.0, 28.75)"
11-01-2023 21:53:12.052282,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 18.346153846153847)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.25)","(2.2, 2.94, 2.748)","(11.0, 21.0, 16.92857142857143)","(15.0, 38.0, 30.892857142857146)"
11-01-2023 21:53:13.249776,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 18.346153846153847)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.25)","(2.2, 2.94, 2.804)","(11.0, 21.0, 16.357142857142858)","(15.0, 34.0, 30.892857142857146)"
11-01-2023 21:53:14.378857,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 18.346153846153847)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.68888888888889)","(2.2, 2.9, 2.804)","(11.0, 20.0, 16.357142857142858)","(15.0, 34.0, 30.892857142857146)"
11-01-2023 21:53:15.535523,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 22.352941176470587)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.35)","(2.2, 2.9, 2.804)","(11.0, 20.0, 16.357142857142858)","(15.0, 34.0, 30.892857142857146)"
11-01-2023 21:53:16.674312,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 23.57894736842105)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.35)","(2.2, 2.9, 2.804)","(11.0, 20.0, 16.07142857142857)","(15.0, 34.0, 26.434782608695652)"
11-01-2023 21:53:17.769560,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 25.0)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.48)","(2.2, 2.9, 2.804)","(11.0, 19.5, 17.25)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:18.892267,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 25.391304347826086)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.48)","(2.2, 2.9, 2.804)","(11.0, 19.5, 14.25)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:19.937454,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 25.391304347826086)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.48)","(2.2, 2.9, 2.804)","(11.0, 19.5, 14.125)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:20.993468,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 23.305555555555557)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.881818181818183)","(2.2, 2.9, 2.804)","(11.0, 19.0, 14.125)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:22.099318,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 24.157894736842106)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.881818181818183)","(2.2, 2.9, 2.804)","(11.0, 19.0, 14.125)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:23.256076,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 21.035714285714285)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 9.870000000000001)","(2.2, 2.9, 2.804)","(11.0, 19.0, 14.0)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:24.386634,"(2.8, 5.0, 3.2514285714285713)","(16.0, 34.0, 24.736842105263158)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.3)","(6.5, 10.0, 8.73)","(2.2, 2.9, 2.818)","(11.0, 18.5, 14.0)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:25.592242,"(2.8, 5.0, 3.6666666666666665)","(16.0, 34.0, 24.736842105263158)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 32.57142857142857)","(6.5, 8.8, 8.73)","(2.2, 2.92, 2.818)","(11.0, 18.5, 14.0)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:26.823782,"(2.8, 5.0, 3.6666666666666665)","(16.0, 34.0, 24.52777777777778)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 32.57142857142857)","(6.5, 8.8, 8.556521739130435)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:28.006495,"(2.8, 5.0, 3.6666666666666665)","(16.0, 34.0, 24.52777777777778)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 32.57142857142857)","(6.5, 8.8, 8.73)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:29.230938,"(2.8, 5.0, 3.6666666666666665)","(16.0, 34.0, 25.75)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.8, 8.73)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:30.440427,"(2.8, 5.0, 3.6666666666666665)","(16.0, 34.0, 25.75)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.8, 8.191666666666666)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:31.557322,"(2.8, 5.0, 3.6999999999999997)","(16.0, 34.0, 25.75)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.191666666666666)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:32.663655,"(2.8, 5.0, 3.6999999999999997)","(16.0, 34.0, 25.75)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.191666666666666)","(2.2, 2.92, 2.818)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:33.829498,"(2.8, 5.0, 3.6999999999999997)","(16.0, 34.0, 22.607142857142858)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.042857142857143)","(2.2, 2.92, 2.665)","(11.0, 18.5, 12.785714285714286)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:34.903323,"(2.8, 5.0, 4.442857142857143)","(16.0, 34.0, 24.941176470588236)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.042857142857143)","(2.2, 2.92, 2.6225)","(11.0, 18.5, 13.75)","(15.0, 34.0, 26.145833333333332)"
11-01-2023 21:53:35.950510,"(2.8, 5.0, 3.8600000000000003)","(16.0, 34.0, 24.941176470588236)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.92, 2.6225)","(11.0, 17.5, 13.214285714285714)","(15.0, 34.0, 30.076923076923077)"
11-01-2023 21:53:37.050065,"(2.8, 4.8, 3.6)","(16.0, 32.0, 29.0)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.92, 2.612)","(11.0, 17.5, 14.75)","(15.0, 32.0, 30.076923076923077)"
11-01-2023 21:53:38.178183,"(2.8, 4.7, 4.325)","(16.0, 32.0, 29.0)","(12.0, 13.0, 12.333333333333334)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.9, 2.6133333333333333)","(11.0, 17.0, 14.75)","(15.0, 32.0, 30.076923076923077)"
11-01-2023 21:53:39.344012,"(2.8, 4.6, 3.953846153846154)","(16.0, 32.0, 28.0)","(12.0, 13.0, 12.357142857142858)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.6014285714285714)","(11.0, 17.0, 14.75)","(15.0, 32.0, 25.47826086956522)"
11-01-2023 21:53:40.485829,"(2.8, 4.4, 3.8461538461538467)","(16.0, 32.0, 26.0)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.6014285714285714)","(11.0, 17.0, 14.75)","(15.0, 32.0, 27.75)"
11-01-2023 21:53:41.680317,"(2.8, 4.2, 3.8200000000000003)","(16.0, 30.0, 27.333333333333332)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.0, 12.692307692307692)","(15.0, 30.0, 26.71875)"
11-01-2023 21:53:42.826419,"(2.8, 4.2, 3.8200000000000003)","(16.0, 30.0, 27.333333333333332)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 30.0, 24.3125)"
11-01-2023 21:53:44.026424,"(2.8, 4.2, 3.8200000000000003)","(16.0, 29.0, 26.666666666666668)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 30.0, 27.53846153846154)"
11-01-2023 21:53:45.152166,"(2.8, 4.2, 3.63)","(16.0, 29.0, 26.666666666666668)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 29.0, 27.53846153846154)"
11-01-2023 21:53:46.284279,"(2.8, 4.2, 3.63)","(16.0, 29.0, 26.666666666666668)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 29.0, 26.178571428571427)"
11-01-2023 21:53:47.438283,"(2.8, 4.2, 3.9625000000000004)","(16.0, 28.0, 26.0)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 28.0, 25.34375)"
11-01-2023 21:53:48.559543,"(2.8, 4.2, 3.9625000000000004)","(16.0, 28.0, 26.0)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 28.0, 25.34375)"
11-01-2023 21:53:49.711782,"(2.8, 4.2, 3.9625000000000004)","(16.0, 28.0, 26.0)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.692307692307692)","(15.0, 28.0, 22.839285714285715)"
11-01-2023 21:53:50.808663,"(2.8, 4.2, 3.9625000000000004)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.7)","(15.0, 28.0, 22.839285714285715)"
11-01-2023 21:53:51.838269,"(2.8, 4.2, 3.9625000000000004)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 8.0)","(2.2, 2.88, 2.5925000000000002)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:52.981130,"(2.8, 4.2, 4.041176470588235)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 7.685714285714286)","(2.2, 2.88, 2.592)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:54.054292,"(2.8, 4.2, 4.0125)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 7.5)","(2.2, 2.88, 2.592)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:55.237014,"(2.8, 4.2, 4.115217391304348)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.4, 7.2)","(2.2, 2.88, 2.617142857142857)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:56.333853,"(2.8, 4.2, 4.0200000000000005)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 8.2, 7.133333333333333)","(2.2, 2.84, 2.7)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:57.488378,"(2.8, 4.2, 4.0200000000000005)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 42.0)","(6.5, 7.8, 7.228571428571429)","(2.2, 2.82, 2.626666666666667)","(11.0, 17.5, 12.727272727272727)","(15.0, 28.0, 23.240000000000002)"
11-01-2023 21:53:58.608733,"(2.8, 4.2, 4.0200000000000005)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 43.5)","(6.5, 8.6, 7.5)","(2.2, 2.86, 2.65)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:53:59.759732,"(2.8, 4.2, 4.0200000000000005)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.526315789473685)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.133333333333333)","(2.2, 2.86, 2.65)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:00.856154,"(2.8, 4.2, 4.0636363636363635)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 7.8, 7.133333333333333)","(2.2, 2.86, 2.65)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:01.962341,"(2.8, 4.2, 4.05)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.86, 2.6233333333333335)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:03.018533,"(2.8, 4.2, 4.08)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.84, 2.6233333333333335)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:04.129646,"(2.8, 4.2, 4.083333333333334)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.7)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:05.528980,"(2.8, 4.2, 4.083333333333334)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.7)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:06.716909,"(2.8, 4.2, 4.083333333333334)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.7)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:07.908533,"(2.8, 4.3, 4.242857142857143)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.4375)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.7)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:09.228109,"(2.8, 4.3, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.7)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:10.415730,"(2.8, 4.3, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.5984615384615384)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:11.619572,"(2.8, 4.3, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.597142857142857)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:12.876990,"(2.8, 4.3, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.606666666666667)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:13.949737,"(2.8, 4.3, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.606666666666667)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:15.094754,"(2.8, 4.5, 4.1)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.606666666666667)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:16.307240,"(2.8, 4.5, 4.1)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.6142857142857143)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:17.418993,"(2.8, 4.5, 4.1)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.6142857142857143)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:18.574979,"(2.8, 4.5, 4.1)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.175)","(2.2, 2.82, 2.6142857142857143)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.565217391304348)"
11-01-2023 21:54:19.638977,"(2.8, 4.5, 4.1)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.4, 7.24)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:20.871206,"(2.8, 4.5, 4.388888888888889)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.2, 7.166666666666667)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:22.030684,"(2.8, 4.5, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.166666666666667)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:23.124969,"(2.8, 4.5, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.166666666666667)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:24.317313,"(2.8, 4.5, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.166666666666667)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:25.462961,"(2.8, 4.5, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.166666666666667)","(2.2, 2.82, 2.6)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
11-01-2023 21:54:26.529654,"(2.8, 4.5, 4.233333333333333)","(16.0, 28.0, 24.11764705882353)","(12.0, 13.0, 12.59090909090909)","(21.0, 48.0, 43.5)","(6.5, 8.0, 7.166666666666667)","(2.2, 2.82, 2.6044444444444443)","(11.0, 17.5, 12.75)","(15.0, 28.0, 23.363636363636363)"
