,Aston General,Gyarados,Sugar Freak,Myola Pocket,Quinnley Bale,Scott To Burn,Extremely
07-01-2023 20:41:38.787870,"(6.0, 10.0, 9.589473684210526)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.2615384615384615)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.3671875)","(3.7, 4.9, 4.825)","(3.7, 4.9, 4.8933333333333335)"
07-01-2023 20:41:39.707108,"(6.0, 10.0, 9.589473684210526)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.154545454545454)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.353846153846154)","(3.7, 4.9, 4.825)","(3.7, 4.9, 4.892)"
07-01-2023 20:41:40.666267,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.228571428571429)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.771428571428571)","(3.7, 4.9, 4.883333333333333)"
07-01-2023 20:41:41.632214,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.228571428571429)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.825)","(3.7, 5.0, 4.883333333333334)"
07-01-2023 20:41:42.581723,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.228571428571429)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.771428571428571)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:43.525863,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.228571428571429)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.825)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:44.501706,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.486486486486484)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.771428571428571)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:45.520658,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.52)","(4.2, 5.1, 4.99)","(21.0, 36.0, 34.193548387096776)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.825)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:46.538025,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.0375)","(21.0, 36.0, 34.193548387096776)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.771428571428571)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:47.553371,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.216666666666667)","(21.0, 36.0, 34.193548387096776)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.825)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:48.492522,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.188888888888889)","(21.0, 36.0, 34.193548387096776)","(10.0, 12.0, 11.373134328358208)","(3.7, 4.9, 4.828571428571428)","(3.7, 4.9, 4.883333333333334)"
07-01-2023 20:41:49.636761,"(6.5, 10.0, 9.485714285714286)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.140000000000001)","(21.0, 36.0, 34.03125)","(9.0, 12.0, 11.373134328358208)","(3.7, 5.0, 4.975)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:50.700618,"(6.5, 10.0, 9.485714285714286)","(5.5, 6.6, 6.52)","(4.2, 5.2, 5.118181818181818)","(21.0, 36.0, 34.03125)","(9.0, 12.0, 11.096774193548388)","(3.7, 5.1, 4.885714285714285)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:51.753256,"(6.5, 10.0, 9.485714285714286)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.118181818181818)","(21.0, 36.0, 34.03125)","(9.0, 12.0, 11.142857142857142)","(3.7, 5.1, 4.781818181818181)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:52.821149,"(6.5, 10.0, 9.419354838709678)","(5.5, 6.6, 6.52)","(4.2, 5.3, 5.0600000000000005)","(21.0, 36.0, 34.03125)","(9.0, 12.0, 11.142857142857142)","(3.7, 5.1, 4.781818181818181)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:53.797479,"(6.5, 10.0, 9.419354838709678)","(5.5, 6.6, 6.52)","(4.2, 5.2, 5.1571428571428575)","(21.0, 36.0, 34.03125)","(9.0, 12.0, 11.272727272727273)","(3.7, 5.1, 4.804545454545454)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:54.818273,"(6.5, 10.0, 9.4)","(5.5, 6.8, 6.3)","(4.2, 5.2, 4.9375)","(21.0, 36.0, 30.6)","(9.0, 12.0, 11.142857142857142)","(3.7, 5.1, 4.717647058823529)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:55.801724,"(6.5, 10.0, 9.4)","(5.5, 6.8, 6.3)","(4.2, 5.2, 4.9375)","(21.0, 36.0, 33.96774193548387)","(9.0, 12.0, 11.142857142857142)","(3.7, 5.1, 4.731578947368421)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:56.832548,"(6.5, 10.0, 9.4)","(5.5, 6.8, 6.3)","(4.2, 5.2, 4.9375)","(21.0, 36.0, 33.96774193548387)","(9.0, 12.0, 11.333333333333334)","(3.7, 5.1, 4.735135135135135)","(3.8, 4.9, 4.883333333333334)"
07-01-2023 20:41:57.969325,"(6.5, 10.0, 9.485714285714286)","(5.5, 6.8, 6.386206896551724)","(4.2, 5.2, 5.038461538461538)","(21.0, 36.0, 32.142857142857146)","(9.0, 12.0, 11.414634146341463)","(3.7, 5.0, 4.810526315789474)","(3.8, 4.9, 4.795238095238095)"
07-01-2023 20:41:59.040133,"(6.5, 9.8, 9.466666666666667)","(5.5, 6.8, 6.3)","(4.2, 5.2, 5.025)","(21.0, 36.0, 32.5)","(9.0, 12.0, 11.414634146341463)","(3.7, 5.0, 4.75)","(3.8, 4.8, 4.795238095238095)"
07-01-2023 20:42:00.107329,"(6.5, 9.8, 9.466666666666667)","(5.5, 6.8, 6.386206896551724)","(4.2, 5.2, 5.038461538461538)","(21.0, 36.0, 32.5)","(9.0, 12.0, 11.414634146341463)","(3.7, 5.0, 4.6909090909090905)","(3.8, 4.8, 4.829411764705882)"
07-01-2023 20:42:01.056550,"(6.5, 9.8, 9.355555555555556)","(5.5, 6.8, 6.386206896551724)","(4.2, 5.2, 5.038461538461538)","(21.0, 36.0, 32.5)","(9.0, 12.0, 11.414634146341463)","(3.7, 4.8, 4.575)","(3.8, 4.9, 4.829411764705882)"
07-01-2023 20:42:02.017628,"(6.5, 9.8, 9.266666666666667)","(5.5, 6.8, 6.3)","(4.2, 5.2, 4.99)","(21.0, 36.0, 32.5)","(9.0, 12.0, 11.414634146341463)","(3.7, 4.8, 4.6)","(3.8, 4.9, 4.966666666666667)"
07-01-2023 20:42:03.065437,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.414814814814815)","(4.2, 5.2, 5.125)","(21.0, 36.0, 32.2)","(9.0, 12.0, 11.44186046511628)","(3.7, 4.7, 4.671428571428572)","(3.8, 5.0, 4.895238095238095)"
07-01-2023 20:42:04.109198,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.28)","(4.2, 5.2, 5.125)","(21.0, 36.0, 32.2)","(9.0, 12.0, 11.44186046511628)","(3.7, 4.7, 4.672727272727273)","(3.8, 5.0, 4.895238095238095)"
07-01-2023 20:42:05.145663,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.354285714285714)","(4.2, 5.3, 5.05)","(21.0, 36.0, 32.54545454545455)","(9.0, 12.0, 11.44186046511628)","(3.8, 4.7, 4.67)","(3.8, 5.0, 4.895238095238095)"
07-01-2023 20:42:06.159596,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.28)","(4.2, 5.3, 5.03)","(21.0, 36.0, 32.54545454545455)","(9.0, 12.0, 11.44186046511628)","(3.8, 4.7, 4.65)","(3.8, 5.0, 4.8625)"
07-01-2023 20:42:07.173994,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.28)","(4.2, 5.2, 5.1)","(21.0, 38.0, 32.73170731707317)","(9.0, 12.0, 11.44186046511628)","(3.8, 4.7, 4.672727272727273)","(3.8, 5.0, 4.8625)"
07-01-2023 20:42:08.241160,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.389473684210526)","(4.2, 5.2, 5.1)","(21.0, 38.0, 32.24)","(9.0, 12.0, 11.4)","(3.8, 4.7, 4.65)","(3.8, 5.0, 4.8625)"
07-01-2023 20:42:09.284174,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.389473684210526)","(4.2, 5.2, 5.1)","(21.0, 38.0, 32.24)","(9.0, 12.0, 11.68918918918919)","(3.8, 4.7, 4.490909090909091)","(3.8, 5.0, 4.890909090909091)"
07-01-2023 20:42:10.233764,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.8, 6.546666666666667)","(4.2, 5.3, 5.05)","(21.0, 38.0, 32.24)","(9.0, 12.0, 11.68918918918919)","(3.8, 4.5, 4.527272727272727)","(3.8, 5.0, 4.966666666666667)"
07-01-2023 20:42:11.244169,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.6, 6.522222222222222)","(4.2, 5.2, 5.1)","(21.0, 38.0, 32.24)","(9.0, 12.0, 11.705128205128204)","(3.8, 4.6, 4.316666666666666)","(3.8, 5.0, 4.890909090909091)"
07-01-2023 20:42:12.283106,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.6, 6.522222222222222)","(4.2, 5.2, 5.025)","(21.0, 38.0, 32.2)","(9.0, 12.0, 11.82)","(3.8, 4.6, 4.316666666666666)","(3.8, 5.0, 4.909090909090909)"
07-01-2023 20:42:13.395074,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.6, 6.522222222222222)","(4.2, 5.2, 5.025)","(21.0, 38.0, 32.2)","(9.0, 12.0, 12.928571428571429)","(3.8, 4.6, 4.466666666666667)","(3.8, 5.0, 4.9)"
07-01-2023 20:42:14.513130,"(6.5, 9.8, 9.211764705882354)","(5.5, 6.6, 6.522222222222222)","(4.2, 5.2, 4.9375)","(21.0, 38.0, 32.2)","(9.0, 13.5, 12.662790697674419)","(3.8, 4.5, 4.375)","(3.8, 5.0, 5.0)"
07-01-2023 20:42:15.604045,"(6.5, 9.8, 8.966666666666667)","(5.5, 6.6, 6.472727272727273)","(4.2, 5.2, 4.9375)","(21.0, 38.0, 32.2)","(9.0, 13.5, 12.662790697674419)","(3.8, 4.6, 4.325)","(3.8, 5.1, 4.977777777777778)"
07-01-2023 20:42:16.644300,"(6.5, 9.8, 9.266666666666667)","(5.5, 6.6, 6.54)","(4.2, 5.2, 4.9375)","(21.0, 38.0, 32.604651162790695)","(9.0, 13.5, 12.662790697674419)","(3.8, 4.5, 4.325)","(3.8, 5.1, 4.9625)"
07-01-2023 20:42:17.643267,"(6.5, 9.8, 9.3)","(5.5, 6.6, 6.553846153846154)","(4.2, 5.2, 4.9375)","(21.0, 38.0, 33.2)","(9.0, 13.5, 12.6)","(3.8, 4.5, 4.34)","(3.8, 5.1, 4.9625)"
07-01-2023 20:42:18.585095,"(6.5, 9.8, 9.420689655172415)","(5.5, 6.8, 6.526315789473684)","(4.2, 5.2, 4.9375)","(21.0, 38.0, 33.2)","(9.0, 13.5, 12.6)","(3.8, 4.5, 4.34)","(3.8, 5.1, 4.9625)"
07-01-2023 20:42:19.577270,"(6.5, 9.8, 9.420689655172415)","(5.5, 6.8, 6.537142857142857)","(4.2, 5.2, 5.1066666666666665)","(21.0, 38.0, 34.57142857142857)","(9.0, 13.5, 12.6)","(3.8, 4.5, 4.315384615384615)","(3.8, 5.1, 4.9625)"
07-01-2023 20:42:20.597322,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.537142857142857)","(4.2, 5.2, 5.1066666666666665)","(21.0, 38.0, 34.57142857142857)","(9.0, 13.5, 12.6)","(3.8, 4.5, 4.322222222222222)","(3.8, 5.1, 4.9625)"
07-01-2023 20:42:21.581880,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.537142857142857)","(4.2, 5.2, 5.1066666666666665)","(21.0, 38.0, 34.72727272727273)","(9.0, 13.5, 12.552631578947368)","(3.8, 4.5, 4.463636363636364)","(3.8, 5.1, 4.905882352941176)"
07-01-2023 20:42:22.543136,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.537142857142857)","(4.2, 5.2, 5.1125)","(21.0, 38.0, 34.4)","(9.0, 12.5, 12.452380952380953)","(3.8, 4.5, 4.4)","(3.8, 5.1, 4.905882352941176)"
07-01-2023 20:42:23.530960,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.493333333333333)","(4.2, 5.2, 5.125)","(21.0, 38.0, 33.285714285714285)","(9.0, 12.5, 12.7)","(3.8, 4.5, 4.344444444444444)","(3.8, 5.1, 4.905882352941176)"
07-01-2023 20:42:24.570100,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.416666666666667)","(4.2, 5.2, 5.125)","(21.0, 38.0, 33.285714285714285)","(9.0, 13.0, 12.7)","(3.8, 4.5, 4.386666666666667)","(3.8, 5.1, 4.930769230769231)"
07-01-2023 20:42:25.624134,"(6.5, 9.8, 9.360000000000001)","(5.5, 6.8, 6.416666666666667)","(4.2, 5.2, 5.125)","(21.0, 38.0, 33.285714285714285)","(9.0, 13.0, 12.75)","(3.8, 4.4, 4.316666666666667)","(3.8, 5.1, 4.930769230769231)"
07-01-2023 20:42:26.659552,"(6.5, 9.8, 9.17837837837838)","(5.5, 6.8, 6.544444444444444)","(4.2, 5.2, 5.125)","(21.0, 38.0, 34.25)","(9.0, 13.0, 12.462962962962964)","(3.8, 4.4, 4.347368421052632)","(3.8, 5.1, 4.930769230769231)"
07-01-2023 20:42:27.738422,"(6.5, 9.8, 9.17837837837838)","(5.5, 6.8, 6.605128205128205)","(4.2, 5.2, 5.1125)","(21.0, 38.0, 35.27272727272727)","(9.0, 12.5, 12.462962962962964)","(3.8, 4.4, 4.316666666666667)","(3.8, 5.1, 4.930769230769231)"
07-01-2023 20:42:28.832569,"(6.5, 9.8, 9.15)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.2, 5.1066666666666665)","(21.0, 38.0, 37.833333333333336)","(9.0, 12.5, 12.8)","(3.8, 4.4, 4.321739130434783)","(3.8, 5.1, 4.930769230769231)"
07-01-2023 20:42:29.945619,"(6.5, 9.8, 9.15)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.2, 5.1066666666666665)","(21.0, 42.0, 37.38461538461539)","(9.0, 13.0, 12.462962962962964)","(3.8, 4.4, 4.296551724137931)","(3.8, 5.1, 5.033333333333333)"
07-01-2023 20:42:31.030330,"(6.5, 9.8, 9.15)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.2, 5.1066666666666665)","(21.0, 42.0, 36.11764705882353)","(9.0, 12.5, 13.25)","(3.8, 4.4, 4.318918918918919)","(3.8, 5.1, 5.033333333333333)"
07-01-2023 20:42:32.167944,"(6.5, 9.8, 9.15)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.2, 5.12)","(21.0, 42.0, 34.30769230769231)","(9.0, 14.0, 12.833333333333334)","(3.8, 4.4, 4.309677419354839)","(3.8, 5.1, 5.033333333333333)"
07-01-2023 20:42:33.282310,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.0, 4.92)","(21.0, 42.0, 34.30769230769231)","(9.0, 13.0, 12.916666666666666)","(3.8, 4.4, 4.309677419354839)","(3.8, 5.1, 5.033333333333333)"
07-01-2023 20:42:34.250956,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.0, 4.905555555555556)","(21.0, 40.0, 35.5)","(9.0, 13.0, 12.933333333333334)","(3.8, 4.4, 4.294444444444444)","(3.8, 5.1, 4.94)"
07-01-2023 20:42:35.305018,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.6, 6.576470588235294)","(4.2, 5.0, 4.9071428571428575)","(21.0, 40.0, 35.294117647058826)","(9.0, 13.0, 13.222222222222221)","(3.8, 4.3, 4.19)","(3.8, 5.2, 4.94)"
07-01-2023 20:42:36.396692,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.609999999999999)","(4.2, 5.0, 4.9071428571428575)","(21.0, 40.0, 33.84615384615385)","(10.0, 14.0, 12.916666666666666)","(3.8, 4.2, 4.276470588235294)","(4.0, 5.2, 4.94)"
07-01-2023 20:42:37.598542,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.615384615384615)","(4.2, 5.1, 4.990909090909091)","(21.0, 40.0, 33.84615384615385)","(10.0, 13.0, 12.9)","(3.8, 4.3, 4.122222222222222)","(4.0, 5.2, 4.94)"
07-01-2023 20:42:38.760397,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.615384615384615)","(4.2, 5.1, 4.990909090909091)","(21.0, 40.0, 33.84615384615385)","(10.0, 13.0, 12.9)","(3.8, 4.2, 4.122222222222222)","(4.0, 5.2, 4.94)"
07-01-2023 20:42:39.859908,"(6.5, 9.8, 9.16842105263158)","(5.5, 6.8, 6.615384615384615)","(4.2, 5.2, 5.0285714285714285)","(21.0, 40.0, 33.84615384615385)","(10.0, 13.5, 13.4)","(3.8, 4.2, 4.125)","(4.0, 5.2, 4.942857142857143)"
07-01-2023 20:42:40.889580,"(6.5, 9.6, 9.28695652173913)","(5.5, 6.8, 6.64)","(4.2, 5.2, 5.090909090909091)","(21.0, 40.0, 33.84615384615385)","(10.0, 13.0, 12.95)","(3.8, 4.2, 4.075862068965518)","(4.0, 5.2, 4.942857142857143)"
07-01-2023 20:42:41.895168,"(6.5, 9.6, 9.28695652173913)","(5.5, 6.8, 6.685714285714285)","(4.2, 5.2, 5.1625000000000005)","(21.0, 40.0, 33.84615384615385)","(10.0, 13.5, 13.3)","(3.8, 4.2, 4.090909090909091)","(4.0, 4.9, 4.807142857142857)"
07-01-2023 20:42:43.073615,"(6.5, 9.4, 9.2)","(5.5, 6.8, 6.779999999999999)","(4.2, 5.3, 5.199999999999999)","(21.0, 40.0, 35.714285714285715)","(10.0, 13.5, 13.4)","(3.8, 4.1, 4.097560975609756)","(4.0, 5.2, 4.933333333333334)"
07-01-2023 20:42:44.189052,"(6.5, 9.4, 9.266666666666667)","(5.5, 6.8, 6.786666666666666)","(4.2, 5.3, 5.22)","(21.0, 40.0, 36.18181818181818)","(10.0, 13.5, 12.970588235294118)","(3.8, 4.2, 4.110204081632653)","(4.0, 5.1, 4.906060606060606)"
07-01-2023 20:42:45.142989,"(6.5, 9.6, 9.471428571428572)","(5.5, 6.8, 6.786666666666666)","(4.2, 5.3, 5.22)","(21.0, 40.0, 36.18181818181818)","(10.0, 13.0, 12.970588235294118)","(3.8, 4.2, 4.110204081632653)","(4.0, 5.1, 4.906060606060606)"
07-01-2023 20:42:46.321776,"(6.5, 9.6, 9.4)","(5.5, 6.8, 6.786666666666666)","(4.2, 5.3, 5.226315789473684)","(21.0, 40.0, 36.0)","(10.0, 13.0, 13.071428571428571)","(3.8, 4.1, 4.087179487179487)","(4.0, 5.1, 4.712121212121212)"
07-01-2023 20:42:47.458519,"(6.5, 9.4, 9.283870967741937)","(5.5, 7.0, 6.783333333333333)","(4.2, 5.3, 5.26)","(21.0, 40.0, 35.5)","(10.0, 13.5, 13.166666666666666)","(3.8, 4.2, 4.087179487179487)","(4.0, 5.1, 4.838461538461538)"
07-01-2023 20:42:48.637455,"(6.5, 9.4, 9.283870967741937)","(5.5, 7.0, 6.795555555555556)","(4.2, 5.3, 5.285714285714286)","(21.0, 38.0, 37.0)","(10.0, 13.5, 13.195652173913043)","(3.7, 4.2, 4.069999999999999)","(4.0, 5.0, 4.734615384615385)"
07-01-2023 20:42:49.823103,"(6.5, 9.4, 9.283870967741937)","(5.5, 7.0, 6.816)","(4.2, 5.3, 5.285714285714286)","(21.0, 38.0, 37.0)","(10.0, 13.5, 13.227272727272727)","(3.7, 4.1, 4.105263157894737)","(4.0, 5.0, 4.6947368421052635)"
07-01-2023 20:42:50.927566,"(6.5, 9.4, 9.283870967741937)","(5.5, 7.0, 6.727659574468085)","(4.2, 5.4, 5.325)","(21.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(3.7, 4.2, 4.141176470588236)","(4.0, 4.7, 4.690322580645161)"
07-01-2023 20:42:52.133793,"(6.5, 9.6, 9.471428571428572)","(5.5, 7.0, 6.736363636363636)","(4.2, 5.4, 5.2615384615384615)","(21.0, 40.0, 37.294117647058826)","(10.0, 13.5, 13.291666666666666)","(3.7, 4.2, 4.185714285714286)","(4.0, 4.8, 4.675675675675675)"
07-01-2023 20:42:53.340257,"(6.5, 9.6, 9.52258064516129)","(5.5, 7.0, 6.736363636363636)","(4.2, 5.4, 5.175)","(21.0, 42.0, 37.23076923076923)","(10.0, 13.5, 13.368421052631579)","(3.7, 4.2, 4.15)","(4.0, 4.8, 4.674418604651162)"
07-01-2023 20:42:54.634476,"(6.5, 11.0, 10.497142857142858)","(5.5, 7.0, 6.736363636363636)","(4.2, 5.2, 5.168)","(21.0, 40.0, 37.23076923076923)","(10.0, 13.5, 13.34375)","(3.7, 4.2, 4.15)","(4.0, 4.8, 4.657894736842105)"
07-01-2023 20:42:55.839905,"(6.5, 11.0, 10.56)","(5.5, 7.0, 6.663157894736842)","(4.2, 5.2, 5.188888888888889)","(21.0, 40.0, 39.14285714285714)","(10.0, 13.5, 13.34375)","(3.7, 4.2, 4.141176470588236)","(4.0, 4.8, 4.641176470588235)"
07-01-2023 20:42:56.846482,"(6.5, 11.0, 10.066666666666666)","(5.5, 7.0, 6.663157894736842)","(4.2, 5.2, 5.188888888888889)","(21.0, 40.0, 35.38461538461539)","(10.0, 13.5, 13.705882352941176)","(3.7, 4.2, 4.19)","(4.0, 4.8, 4.3625)"
07-01-2023 20:42:57.922296,"(6.5, 11.0, 10.3125)","(5.5, 7.0, 6.807142857142857)","(4.2, 5.3, 5.28)","(21.0, 40.0, 35.38461538461539)","(10.0, 14.0, 13.521739130434783)","(3.7, 4.2, 4.19)","(4.0, 4.8, 4.441379310344828)"
07-01-2023 20:42:59.009519,"(6.5, 11.0, 10.38888888888889)","(5.5, 7.0, 6.699999999999999)","(4.2, 5.3, 5.29375)","(21.0, 40.0, 36.4)","(10.0, 14.5, 13.910714285714286)","(3.7, 4.2, 4.19)","(4.0, 4.7, 4.441379310344828)"
07-01-2023 20:43:00.069937,"(6.5, 11.0, 10.45)","(5.5, 7.0, 6.68780487804878)","(4.2, 5.3, 5.277777777777778)","(21.0, 40.0, 36.4)","(10.0, 14.5, 14.02)","(3.7, 4.2, 4.1461538461538465)","(4.0, 4.6, 4.387096774193548)"
07-01-2023 20:43:01.105161,"(6.5, 11.0, 10.346153846153847)","(5.5, 7.0, 6.738775510204081)","(4.2, 5.4, 5.292857142857143)","(21.0, 40.0, 36.4)","(10.0, 14.0, 13.88888888888889)","(3.7, 4.2, 4.15483870967742)","(4.0, 4.6, 4.42)"
07-01-2023 20:43:02.167090,"(7.0, 11.0, 10.513157894736842)","(5.5, 7.0, 6.844444444444444)","(4.2, 5.4, 5.36923076923077)","(21.0, 40.0, 36.4)","(10.0, 14.0, 13.666666666666666)","(3.7, 4.1, 4.025)","(4.0, 4.6, 4.503448275862069)"
07-01-2023 20:43:03.283484,"(7.0, 11.0, 10.513157894736842)","(5.5, 7.0, 6.82)","(4.2, 5.4, 5.383333333333334)","(21.0, 40.0, 36.4)","(10.0, 14.0, 13.846153846153847)","(3.7, 4.1, 3.9941176470588236)","(3.9, 4.6, 4.52)"
07-01-2023 20:43:04.443038,"(7.0, 11.0, 10.61111111111111)","(5.5, 7.0, 6.7970149253731345)","(4.2, 5.4, 5.383333333333334)","(21.0, 38.0, 35.45454545454545)","(10.0, 14.0, 13.870967741935484)","(3.7, 4.0, 3.96046511627907)","(3.9, 4.6, 4.496774193548387)"
07-01-2023 20:43:05.637047,"(7.0, 11.0, 10.677083333333334)","(5.5, 7.0, 6.809523809523809)","(4.2, 5.4, 5.383333333333334)","(21.0, 38.0, 35.45454545454545)","(10.0, 14.0, 13.84375)","(3.7, 4.1, 3.984210526315789)","(3.9, 4.6, 4.506122448979592)"
07-01-2023 20:43:06.704341,"(7.0, 11.0, 10.66304347826087)","(5.5, 7.0, 6.773584905660377)","(4.2, 5.4, 5.383333333333334)","(21.0, 38.0, 35.45454545454545)","(10.0, 14.0, 13.478260869565217)","(3.7, 4.1, 4.003370786516854)","(3.9, 4.6, 4.514814814814815)"
07-01-2023 20:43:07.783122,"(7.0, 11.0, 10.66304347826087)","(5.5, 7.0, 6.731343283582089)","(4.2, 5.4, 5.4)","(21.0, 38.0, 37.1764705882353)","(10.0, 13.5, 13.733333333333333)","(3.7, 4.1, 4.018)","(3.9, 4.6, 4.427027027027027)"
07-01-2023 20:43:08.879156,"(7.0, 11.0, 10.666666666666666)","(5.5, 7.0, 6.731343283582089)","(4.2, 5.5, 5.364705882352941)","(21.0, 38.0, 37.666666666666664)","(10.0, 14.0, 13.8125)","(3.7, 4.1, 4.009558823529412)","(3.9, 4.6, 4.321052631578947)"
07-01-2023 20:43:09.931165,"(7.0, 11.0, 10.727272727272727)","(5.5, 7.0, 6.819354838709677)","(4.2, 5.5, 5.364705882352941)","(21.0, 38.0, 37.42857142857143)","(10.0, 14.0, 13.8125)","(3.7, 4.1, 4.006818181818182)","(3.9, 4.4, 4.315384615384615)"
07-01-2023 20:43:10.997405,"(7.0, 11.0, 10.727272727272727)","(5.5, 7.0, 6.856410256410256)","(4.2, 5.5, 5.364705882352941)","(21.0, 38.0, 37.5)","(10.0, 14.0, 14.25)","(3.7, 4.1, 4.00820895522388)","(3.9, 4.4, 4.33125)"
07-01-2023 20:43:11.994132,"(7.0, 11.0, 10.727272727272727)","(5.5, 7.0, 6.832432432432432)","(4.2, 5.5, 5.364705882352941)","(21.0, 38.0, 37.5)","(10.0, 14.5, 14.166666666666666)","(3.7, 4.1, 4.00820895522388)","(3.9, 4.4, 4.316949152542373)"
07-01-2023 20:43:12.935917,"(7.0, 11.0, 10.727272727272727)","(5.5, 7.0, 6.8307692307692305)","(4.2, 5.5, 5.391666666666667)","(21.0, 38.0, 37.5)","(10.0, 14.5, 14.166666666666666)","(3.7, 4.1, 4.055405405405406)","(3.9, 4.4, 4.34375)"
07-01-2023 20:43:14.070842,"(7.0, 11.0, 10.784090909090908)","(5.5, 7.0, 6.8625)","(4.2, 5.5, 5.118518518518519)","(21.0, 42.0, 38.625)","(10.0, 14.5, 14.285714285714286)","(3.7, 4.1, 4.065217391304348)","(3.9, 4.4, 4.3612244897959185)"
07-01-2023 20:43:15.177093,"(7.0, 11.0, 10.953125)","(5.5, 7.0, 6.93448275862069)","(4.2, 5.2, 5.081395348837209)","(21.0, 42.0, 39.0)","(10.0, 14.5, 14.392857142857142)","(3.7, 4.1, 4.098245614035087)","(3.9, 4.4, 4.37375)"
