,Jackie Rose,Burn Rate,Pacific Rock,Baggys Gold,Merinda,Exiled,Pancho Tommy,Kiwi Turtle
11-01-2023 21:01:09.611480,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.166666666666666)","(31.0, 160.0, 138.16666666666666)","(10.0, 23.0, 17.25)","(12.0, 28.0, 14.285714285714285)","(18.0, 55.0, 24.166666666666668)","(19.0, 70.0, 28.333333333333336)"
11-01-2023 21:01:10.960800,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 17.355555555555554)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 55.0, 39.166666666666664)","(19.0, 70.0, 52.96875)"
11-01-2023 21:01:12.207130,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 55.0, 42.083333333333336)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:13.421449,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 30.357142857142858)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:14.732811,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 30.357142857142858)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:15.933869,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 30.357142857142858)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:17.150819,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 30.357142857142858)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:18.483663,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 95.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 30.357142857142858)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:19.681982,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 160.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:20.887344,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 12.433333333333334)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:22.011980,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:23.194904,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:24.426768,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:25.633549,"(1.95, 3.2, 2.4184615384615387)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:26.882156,"(1.95, 3.2, 2.9097142857142857)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 25.416666666666668)","(19.0, 70.0, 29.166666666666664)"
11-01-2023 21:01:28.118680,"(1.95, 3.2, 2.9097142857142857)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 37.75)","(19.0, 70.0, 52.96875)"
11-01-2023 21:01:29.351726,"(1.95, 3.25, 2.8678947368421053)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 110.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 28.57142857142857)","(19.0, 70.0, 30.0)"
11-01-2023 21:01:30.570201,"(1.95, 3.25, 2.8678947368421053)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 111.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 23.333333333333332)","(19.0, 70.0, 30.0)"
11-01-2023 21:01:31.807418,"(1.95, 3.25, 2.8678947368421053)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 190.0, 111.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 23.333333333333332)","(19.0, 70.0, 29.166666666666668)"
11-01-2023 21:01:33.022567,"(1.95, 3.25, 2.6725)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 180.0, 101.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 23.333333333333332)","(19.0, 65.0, 29.166666666666668)"
11-01-2023 21:01:34.233949,"(1.95, 3.25, 2.8678947368421053)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 23.333333333333332)","(19.0, 65.0, 49.166666666666664)"
11-01-2023 21:01:35.399651,"(1.95, 3.25, 2.704782608695652)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 35.83333333333333)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:36.602109,"(1.95, 3.25, 2.478307692307692)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:37.839801,"(1.95, 3.25, 2.478307692307692)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:39.020476,"(1.95, 3.25, 2.478307692307692)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 10.5375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:40.169938,"(1.95, 3.25, 2.478307692307692)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 9.6625)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.714285714285715)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:41.326375,"(1.95, 3.25, 2.478307692307692)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 9.6625)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 13.333333333333334)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:42.548865,"(1.95, 3.25, 2.638292682926829)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 9.8375)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 13.5625)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:43.812023,"(1.95, 3.25, 2.4588524590163936)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 9.7)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:45.032974,"(1.95, 3.25, 2.682235294117647)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.5, 9.7)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:46.434389,"(1.95, 3.25, 2.682235294117647)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:47.761024,"(1.95, 3.25, 2.0515384615384615)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:48.965494,"(1.95, 3.25, 2.1630232558139535)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:50.195459,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:51.372795,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:52.605934,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:53.749340,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 30.0)"
11-01-2023 21:01:55.252913,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 48.75)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 50.3125)"
11-01-2023 21:01:56.724649,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 180.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 26.25)"
11-01-2023 21:01:58.139258,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 48.75)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 26.25)"
11-01-2023 21:01:59.463481,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 180.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 26.25)"
11-01-2023 21:02:00.839418,"(1.95, 3.25, 2.2961224489795917)","(2.8, 4.4, 2.8775000000000004)","(9.0, 13.0, 9.333333333333332)","(31.0, 170.0, 100.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 14.875)","(18.0, 60.0, 24.166666666666668)","(19.0, 65.0, 26.25)"
11-01-2023 21:02:02.287300,"(1.95, 3.25, 2.2293548387096775)","(2.8, 4.4, 3.0700000000000003)","(9.0, 13.0, 9.575)","(31.0, 170.0, 90.0)","(10.0, 23.0, 15.333333333333334)","(12.0, 28.0, 15.8)","(18.0, 60.0, 46.75)","(19.0, 65.0, 35.1)"
11-01-2023 21:02:03.683591,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.3, 3.0700000000000003)","(9.0, 12.5, 9.575)","(31.0, 170.0, 85.38461538461539)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.8)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:05.079083,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.3, 3.5300000000000002)","(9.0, 12.5, 9.575)","(31.0, 150.0, 124.28571428571428)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.8)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:06.546676,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.575)","(31.0, 140.0, 124.28571428571428)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.8)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:07.906746,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.575)","(31.0, 140.0, 107.14285714285714)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.8)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:09.410593,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.575)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 14.6)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:10.731882,"(1.95, 3.2, 2.2293548387096775)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.575)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.0)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:12.100025,"(1.95, 3.1, 2.6452631578947368)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.575)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 15.333333333333334)","(12.0, 27.0, 15.0)","(18.0, 55.0, 26.5)","(19.0, 60.0, 29.25)"
11-01-2023 21:02:13.471094,"(1.95, 3.1, 2.6452631578947368)","(2.8, 4.4, 2.908571428571429)","(9.0, 12.5, 9.425)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.0)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:14.754957,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 17.25)","(12.0, 27.0, 20.333333333333336)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:16.057907,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:17.382481,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:18.741310,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 107.14285714285714)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:20.016440,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 84.0)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:21.283414,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 120.0, 66.92307692307693)","(10.0, 23.0, 17.25)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:22.575535,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 110.0, 55.714285714285715)","(10.0, 23.0, 17.0)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:23.851959,"(1.95, 3.1, 2.58)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 90.0, 51.42857142857143)","(10.0, 23.0, 17.5)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:25.154815,"(1.95, 3.1, 2.476)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 80.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:26.454493,"(1.95, 3.1, 2.476)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 9.425)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:27.946479,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 12.5, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.230769230769226)","(19.0, 60.0, 50.53846153846153)"
11-01-2023 21:02:29.430088,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 22.384615384615383)","(18.0, 55.0, 46.85714285714286)","(19.0, 60.0, 51.214285714285715)"
11-01-2023 21:02:30.747024,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 15.4)","(18.0, 55.0, 46.85714285714286)","(19.0, 60.0, 51.214285714285715)"
11-01-2023 21:02:32.053618,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 27.0, 14.75)","(18.0, 55.0, 46.85714285714286)","(19.0, 60.0, 51.214285714285715)"
11-01-2023 21:02:33.381463,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 26.0, 15.625)","(18.0, 55.0, 46.85714285714286)","(19.0, 60.0, 51.214285714285715)"
11-01-2023 21:02:34.719565,"(1.95, 3.1, 2.4561904761904763)","(2.8, 4.4, 3.8200000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 25.0, 15.625)","(18.0, 55.0, 38.0)","(19.0, 60.0, 52.40625)"
11-01-2023 21:02:36.186350,"(1.95, 3.1, 2.2875)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 25.0, 21.875)","(18.0, 48.0, 38.0)","(19.0, 60.0, 30.0)"
11-01-2023 21:02:37.525158,"(1.95, 3.1, 2.5583333333333336)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 25.0, 21.875)","(18.0, 48.0, 39.81818181818181)","(19.0, 60.0, 30.0)"
11-01-2023 21:02:38.830460,"(1.95, 3.1, 2.5583333333333336)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 17.5)","(12.0, 25.0, 21.875)","(18.0, 48.0, 39.81818181818181)","(19.0, 60.0, 30.0)"
11-01-2023 21:02:40.077387,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 13.416666666666666)","(12.0, 25.0, 19.53125)","(18.0, 48.0, 33.25)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:41.311996,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 13.416666666666666)","(12.0, 25.0, 14.75)","(18.0, 48.0, 25.444444444444443)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:42.588206,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 13.416666666666666)","(12.0, 16.5, 15.045454545454545)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:43.882411,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 13.416666666666666)","(12.0, 16.0, 14.5)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:45.284144,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 13.416666666666666)","(12.0, 16.0, 14.5)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:46.581430,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6714285714285717)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 60.0)","(10.0, 23.0, 14.125)","(12.0, 16.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:47.860394,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 22.0, 12.047619047619047)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:49.163341,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 23.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:50.495493,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 20.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:51.918173,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 20.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:53.286671,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.5500000000000003)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 20.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:54.716472,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 20.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
11-01-2023 21:02:56.000823,"(1.95, 3.1, 2.2085714285714286)","(2.8, 4.4, 3.6)","(9.0, 13.0, 12.038461538461538)","(31.0, 70.0, 62.0)","(10.0, 20.0, 13.625)","(12.0, 20.0, 16.25)","(18.0, 48.0, 27.7)","(19.0, 60.0, 40.0)"
