,Busters Choice,Gunfighter,Lee Haitch Oh,Uplink,Fort Jefferson,Silver Onyx,Skyforger,Electric Daisy,Secia,Firey Panz,Mean Girls
12-01-2023 15:23:13.399735,"(101.0, 350.0, 305.0)","(14.0, 19.5, 19.43069306930693)","(101.0, 210.0, 202.22222222222223)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.715094339622642)","(1.7, 1.95, 1.9431378299120234)","(101.0, 160.0, 141.05263157894737)","(51.0, 100.0, 90.76923076923077)","(5.0, 6.2, 6.054166666666667)","(31.0, 40.0, 36.4)"
12-01-2023 15:23:14.647743,"(101.0, 350.0, 284.0)","(14.0, 19.5, 19.43069306930693)","(101.0, 220.0, 202.5)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.715094339622642)","(1.7, 1.95, 1.9493103448275861)","(101.0, 160.0, 141.05263157894737)","(51.0, 100.0, 84.375)","(5.0, 6.2, 5.953773584905661)","(31.0, 40.0, 37.3)"
12-01-2023 15:23:15.976220,"(101.0, 350.0, 284.0)","(14.0, 19.5, 19.43069306930693)","(101.0, 210.0, 202.5)","(91.0, 130.0, 120.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.7153846153846155)","(1.7, 1.95, 1.9493248945147679)","(101.0, 160.0, 141.05263157894737)","(51.0, 85.0, 84.375)","(5.0, 6.0, 6.109302325581395)","(31.0, 40.0, 37.3)"
12-01-2023 15:23:17.414834,"(101.0, 320.0, 260.0)","(14.0, 19.5, 19.43069306930693)","(101.0, 210.0, 202.5)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.716666666666667)","(1.7, 1.95, 1.949322033898305)","(101.0, 160.0, 144.11764705882354)","(51.0, 85.0, 84.44444444444444)","(5.0, 6.2, 6.131550802139038)","(31.0, 40.0, 35.833333333333336)"
12-01-2023 15:23:18.846864,"(101.0, 320.0, 260.0)","(14.0, 19.5, 19.43069306930693)","(101.0, 210.0, 202.5)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.716666666666667)","(1.7, 1.95, 1.94931914893617)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 84.375)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.833333333333336)"
12-01-2023 15:23:20.205662,"(101.0, 310.0, 268.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.5)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.717021276595744)","(1.7, 1.95, 1.94931914893617)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 84.375)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.833333333333336)"
12-01-2023 15:23:21.512366,"(101.0, 310.0, 264.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.5)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.717021276595744)","(1.7, 1.95, 1.958753462603878)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 84.375)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.0)"
12-01-2023 15:23:22.863697,"(101.0, 300.0, 264.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.22222222222223)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.717021276595744)","(1.7, 1.96, 1.9525)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 84.375)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:24.144254,"(101.0, 300.0, 264.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 220.0, 202.22222222222223)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.724827586206897)","(1.7, 1.96, 1.946398891966759)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 84.375)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:25.463366,"(101.0, 390.0, 333.3333333333333)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.22222222222223)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.724827586206897)","(1.7, 1.95, 1.9429411764705882)","(101.0, 160.0, 147.14285714285714)","(51.0, 85.0, 93.33333333333333)","(5.0, 6.2, 6.131550802139038)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:26.703590,"(101.0, 380.0, 333.3333333333333)","(14.0, 19.5, 19.11111111111111)","(101.0, 220.0, 202.22222222222223)","(91.0, 130.0, 118.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.724827586206897)","(1.7, 1.95, 1.9418518518518517)","(101.0, 160.0, 147.14285714285714)","(51.0, 100.0, 90.0)","(5.0, 6.2, 6.13502538071066)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:27.971654,"(101.0, 380.0, 280.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.5)","(91.0, 120.0, 115.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.724827586206897)","(1.7, 1.95, 1.9418518518518517)","(101.0, 160.0, 147.14285714285714)","(51.0, 100.0, 91.25)","(5.0, 6.2, 6.07)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:29.220047,"(101.0, 360.0, 300.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.5)","(91.0, 120.0, 115.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.69608938547486)","(1.7, 1.95, 1.9468794326241134)","(101.0, 160.0, 147.14285714285714)","(51.0, 95.0, 87.5)","(5.0, 6.2, 6.082926829268293)","(31.0, 36.0, 35.55555555555556)"
12-01-2023 15:23:30.444950,"(101.0, 360.0, 270.0)","(14.0, 19.5, 19.11111111111111)","(101.0, 210.0, 202.5)","(91.0, 120.0, 114.54545454545455)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.709090909090909)","(1.7, 1.95, 1.945111111111111)","(101.0, 160.0, 147.14285714285714)","(51.0, 95.0, 89.54545454545455)","(5.0, 6.2, 6.082926829268293)","(31.0, 36.0, 35.0)"
12-01-2023 15:23:31.693702,"(101.0, 350.0, 284.0)","(14.0, 20.0, 19.754464285714285)","(101.0, 210.0, 202.5)","(91.0, 120.0, 114.54545454545455)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.692655367231638)","(1.7, 1.95, 1.9528571428571428)","(101.0, 160.0, 145.0)","(51.0, 95.0, 92.14285714285714)","(5.0, 6.2, 6.114285714285715)","(31.0, 36.0, 35.42857142857143)"
12-01-2023 15:23:33.014247,"(101.0, 340.0, 306.6666666666667)","(15.0, 20.0, 19.754464285714285)","(101.0, 220.0, 202.5)","(91.0, 120.0, 115.83333333333333)","(21.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.624827586206896)","(1.7, 1.96, 1.9580263157894737)","(101.0, 160.0, 140.0)","(51.0, 95.0, 92.0)","(5.0, 6.2, 6.111111111111112)","(31.0, 36.0, 35.42857142857143)"
12-01-2023 15:23:34.204317,"(101.0, 340.0, 306.6666666666667)","(15.0, 20.0, 19.607142857142858)","(101.0, 210.0, 202.22222222222223)","(91.0, 120.0, 115.83333333333333)","(21.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.8125)","(1.7, 1.96, 1.9502173913043477)","(101.0, 160.0, 142.85714285714286)","(51.0, 95.0, 92.0)","(5.0, 6.2, 6.152)","(31.0, 36.0, 32.8)"
12-01-2023 15:23:35.541074,"(101.0, 340.0, 273.3333333333333)","(15.0, 20.0, 19.607142857142858)","(101.0, 220.0, 202.22222222222223)","(91.0, 120.0, 115.83333333333333)","(21.0, 34.0, 32.81481481481482)","(5.0, 5.9, 5.796153846153846)","(1.7, 1.96, 1.9502173913043477)","(101.0, 160.0, 142.85714285714286)","(51.0, 95.0, 92.0)","(5.0, 6.2, 6.06046511627907)","(31.0, 36.0, 32.25)"
12-01-2023 15:23:36.758476,"(101.0, 340.0, 306.6666666666667)","(15.0, 20.0, 19.607142857142858)","(101.0, 220.0, 202.22222222222223)","(91.0, 120.0, 128.57142857142858)","(21.0, 34.0, 33.30434782608695)","(5.0, 5.9, 5.653125)","(1.7, 1.96, 1.9511363636363637)","(101.0, 160.0, 142.85714285714286)","(51.0, 95.0, 98.75)","(5.0, 6.2, 5.936305732484077)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:37.912470,"(101.0, 730.0, 632.5)","(15.0, 20.0, 19.607142857142858)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 128.57142857142858)","(21.0, 34.0, 33.30434782608695)","(5.0, 5.9, 5.6255319148936165)","(1.7, 1.96, 1.9472222222222222)","(101.0, 160.0, 142.85714285714286)","(51.0, 110.0, 97.14285714285714)","(5.0, 6.0, 5.9324324324324325)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:39.153903,"(101.0, 1000.0, 566.6666666666666)","(15.0, 20.0, 19.633928571428573)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 128.57142857142858)","(21.0, 34.0, 33.30434782608695)","(5.0, 5.9, 5.6255319148936165)","(1.7, 1.96, 1.9472222222222222)","(101.0, 160.0, 147.14285714285714)","(51.0, 110.0, 97.14285714285714)","(5.0, 6.0, 5.9324324324324325)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:40.395728,"(101.0, 1000.0, 566.6666666666666)","(15.0, 20.0, 19.633928571428573)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 135.83333333333334)","(21.0, 34.0, 33.30434782608695)","(5.0, 5.9, 5.796078431372549)","(1.7, 1.96, 1.94453125)","(101.0, 160.0, 147.14285714285714)","(51.0, 110.0, 104.70588235294117)","(5.0, 6.0, 5.932885906040268)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:41.831427,"(101.0, 1000.0, 566.6666666666666)","(15.0, 20.0, 19.633928571428573)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 135.83333333333334)","(21.0, 34.0, 33.30434782608695)","(5.0, 5.8, 5.796078431372549)","(1.7, 1.96, 1.94453125)","(101.0, 160.0, 146.0)","(51.0, 110.0, 106.78571428571428)","(5.0, 6.0, 5.9324324324324325)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:43.314370,"(101.0, 1000.0, 566.6666666666666)","(15.0, 20.0, 19.633928571428573)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 127.5)","(21.0, 34.0, 33.333333333333336)","(5.0, 5.8, 5.824719101123596)","(1.7, 1.96, 1.9369767441860464)","(101.0, 160.0, 146.0)","(51.0, 110.0, 106.78571428571428)","(5.0, 6.0, 5.931034482758621)","(31.0, 36.0, 32.19047619047619)"
12-01-2023 15:23:44.882845,"(101.0, 630.0, 490.0)","(15.0, 20.0, 18.744897959183675)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 132.85714285714286)","(21.0, 34.0, 33.333333333333336)","(5.0, 6.0, 5.7176470588235295)","(1.7, 1.96, 1.9369767441860464)","(101.0, 160.0, 146.0)","(51.0, 110.0, 105.13157894736842)","(5.0, 6.0, 5.931034482758621)","(31.0, 36.0, 31.92)"
12-01-2023 15:23:46.135080,"(101.0, 630.0, 490.0)","(15.0, 20.0, 18.744897959183675)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 132.85714285714286)","(21.0, 34.0, 34.90909090909091)","(5.0, 5.8, 5.7146853146853145)","(1.7, 1.96, 1.9455474452554744)","(101.0, 160.0, 146.875)","(51.0, 130.0, 112.85714285714286)","(5.0, 6.0, 5.857432432432432)","(31.0, 36.0, 32.12903225806451)"
12-01-2023 15:23:47.510581,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.008064516129032)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 132.85714285714286)","(21.0, 40.0, 35.666666666666664)","(5.0, 5.8, 5.7146853146853145)","(1.7, 1.96, 1.9455474452554744)","(101.0, 160.0, 146.875)","(51.0, 120.0, 112.85714285714286)","(5.0, 5.9, 5.840682414698163)","(31.0, 36.0, 32.12903225806451)"
12-01-2023 15:23:48.848843,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.008064516129032)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 131.11111111111111)","(21.0, 38.0, 36.0)","(5.0, 5.8, 5.7081081081081075)","(1.7, 1.96, 1.9448275862068964)","(101.0, 160.0, 146.875)","(51.0, 120.0, 112.85714285714286)","(5.0, 5.9, 5.830386740331492)","(31.0, 36.0, 32.12903225806451)"
12-01-2023 15:23:50.051990,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.008064516129032)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 131.11111111111111)","(21.0, 38.0, 36.0)","(5.0, 5.8, 5.7081081081081075)","(1.7, 1.96, 1.9448275862068964)","(101.0, 160.0, 146.875)","(51.0, 120.0, 112.85714285714286)","(5.0, 5.9, 5.830386740331492)","(31.0, 36.0, 32.285714285714285)"
12-01-2023 15:23:51.255504,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.541666666666668)","(101.0, 220.0, 202.22222222222223)","(91.0, 150.0, 139.5)","(21.0, 38.0, 35.69230769230769)","(5.0, 5.8, 5.71060606060606)","(1.7, 1.96, 1.9494252873563218)","(101.0, 160.0, 150.0)","(51.0, 120.0, 112.85714285714286)","(5.0, 5.9, 5.83)","(31.0, 36.0, 32.285714285714285)"
12-01-2023 15:23:52.575017,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.541666666666668)","(101.0, 220.0, 202.22222222222223)","(91.0, 150.0, 135.3846153846154)","(21.0, 38.0, 36.125)","(5.0, 5.8, 5.608)","(1.7, 1.96, 1.9494252873563218)","(101.0, 160.0, 150.0)","(61.0, 120.0, 113.18181818181819)","(5.0, 5.9, 5.8271676300578035)","(31.0, 36.0, 32.285714285714285)"
12-01-2023 15:23:53.838654,"(101.0, 630.0, 572.0)","(15.0, 20.0, 19.541666666666668)","(101.0, 220.0, 202.22222222222223)","(91.0, 150.0, 135.3846153846154)","(21.0, 38.0, 35.69230769230769)","(5.0, 5.8, 5.608)","(1.7, 1.96, 1.9476635514018692)","(101.0, 160.0, 142.5)","(61.0, 120.0, 113.18181818181819)","(5.0, 5.9, 5.828409090909091)","(31.0, 36.0, 32.666666666666664)"
12-01-2023 15:23:55.107677,"(101.0, 630.0, 490.0)","(15.0, 20.0, 19.282608695652172)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 135.71428571428572)","(21.0, 38.0, 35.5)","(5.0, 5.8, 5.605882352941176)","(1.7, 1.96, 1.966842105263158)","(101.0, 160.0, 143.84615384615384)","(61.0, 120.0, 113.47826086956522)","(5.0, 5.9, 5.835051546391752)","(31.0, 36.0, 33.5625)"
12-01-2023 15:23:56.317861,"(101.0, 630.0, 490.0)","(15.0, 19.5, 19.282608695652172)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 140.0)","(21.0, 38.0, 35.5)","(5.0, 5.8, 5.736231884057971)","(1.7, 1.97, 1.966842105263158)","(101.0, 160.0, 143.84615384615384)","(61.0, 120.0, 92.5)","(5.0, 5.9, 5.837640449438203)","(31.0, 36.0, 33.5625)"
12-01-2023 15:23:57.621104,"(101.0, 630.0, 490.0)","(15.0, 19.5, 19.282608695652172)","(101.0, 220.0, 202.22222222222223)","(91.0, 150.0, 131.57894736842104)","(21.0, 38.0, 35.5)","(5.0, 5.8, 5.632911392405063)","(1.7, 1.97, 1.9663636363636363)","(101.0, 160.0, 143.84615384615384)","(61.0, 95.0, 87.14285714285714)","(5.0, 5.9, 5.837640449438203)","(31.0, 36.0, 35.86666666666667)"
12-01-2023 15:23:58.866618,"(101.0, 620.0, 440.0)","(15.0, 20.0, 18.833333333333332)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 133.75)","(21.0, 38.0, 35.5)","(5.0, 5.8, 5.6947368421052635)","(1.7, 1.97, 1.9592105263157895)","(101.0, 160.0, 143.84615384615384)","(61.0, 90.0, 80.0)","(5.0, 5.9, 5.83728813559322)","(31.0, 38.0, 35.86666666666667)"
12-01-2023 15:24:00.138600,"(101.0, 620.0, 440.0)","(15.0, 19.0, 18.8125)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 131.57894736842104)","(21.0, 38.0, 35.5)","(5.0, 5.7, 5.694871794871795)","(1.7, 1.96, 1.9579411764705883)","(101.0, 160.0, 143.84615384615384)","(61.0, 85.0, 76.4)","(5.0, 5.9, 5.837640449438203)","(31.0, 38.0, 35.86666666666667)"
12-01-2023 15:24:01.817734,"(101.0, 620.0, 395.0)","(15.0, 19.0, 18.5)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 131.57894736842104)","(21.0, 38.0, 35.5)","(5.0, 5.7, 5.702222222222223)","(1.7, 1.96, 1.9497945205479452)","(101.0, 160.0, 143.84615384615384)","(61.0, 80.0, 76.4)","(5.0, 5.9, 5.841176470588235)","(31.0, 38.0, 35.86666666666667)"
12-01-2023 15:24:03.240336,"(101.0, 620.0, 485.0)","(15.0, 18.5, 18.33695652173913)","(101.0, 220.0, 202.5)","(91.0, 140.0, 135.2941176470588)","(21.0, 38.0, 34.8)","(5.0, 5.8, 5.646875)","(1.7, 1.95, 1.9595333333333333)","(101.0, 160.0, 146.15384615384616)","(61.0, 80.0, 73.69565217391305)","(5.0, 5.9, 5.838888888888889)","(31.0, 38.0, 35.714285714285715)"
12-01-2023 15:24:04.572670,"(101.0, 610.0, 480.0)","(15.0, 18.5, 18.317073170731707)","(101.0, 220.0, 202.5)","(91.0, 140.0, 135.2941176470588)","(21.0, 38.0, 36.54545454545455)","(5.0, 5.8, 5.644444444444444)","(1.7, 1.96, 1.959485294117647)","(101.0, 160.0, 147.14285714285714)","(51.0, 75.0, 77.93103448275862)","(5.0, 5.9, 5.8386046511627905)","(31.0, 38.0, 36.4)"
12-01-2023 15:24:06.055047,"(101.0, 610.0, 440.0)","(15.0, 18.5, 18.317073170731707)","(101.0, 220.0, 202.5)","(91.0, 140.0, 135.2941176470588)","(21.0, 38.0, 36.54545454545455)","(5.0, 5.8, 5.6466666666666665)","(1.7, 1.96, 1.9561111111111111)","(101.0, 160.0, 147.14285714285714)","(51.0, 80.0, 72.0)","(5.0, 5.9, 5.828648648648649)","(31.0, 38.0, 36.4)"
12-01-2023 15:24:07.346217,"(101.0, 530.0, 440.0)","(15.0, 18.5, 18.317073170731707)","(101.0, 220.0, 202.5)","(91.0, 140.0, 135.2941176470588)","(21.0, 38.0, 37.63636363636364)","(5.0, 5.8, 5.614814814814815)","(1.7, 1.96, 1.9566666666666666)","(101.0, 160.0, 147.14285714285714)","(51.0, 80.0, 74.0)","(5.0, 5.9, 5.871264367816092)","(31.0, 38.0, 37.23809523809524)"
12-01-2023 15:24:08.735992,"(101.0, 530.0, 440.0)","(15.0, 18.5, 18.317073170731707)","(101.0, 220.0, 202.5)","(91.0, 140.0, 125.0)","(21.0, 38.0, 37.333333333333336)","(5.0, 5.8, 5.65974025974026)","(1.7, 1.96, 1.955)","(101.0, 160.0, 147.14285714285714)","(51.0, 80.0, 73.57142857142857)","(5.0, 6.0, 5.870056497175141)","(31.0, 38.0, 36.72)"
12-01-2023 15:24:10.037563,"(101.0, 530.0, 440.0)","(15.0, 18.5, 18.317073170731707)","(101.0, 220.0, 202.5)","(91.0, 130.0, 125.0)","(21.0, 38.0, 37.333333333333336)","(5.0, 5.8, 5.612173913043478)","(1.7, 1.96, 1.9590775681341719)","(101.0, 160.0, 147.14285714285714)","(51.0, 75.0, 73.57142857142857)","(5.0, 6.0, 5.907534246575342)","(31.0, 38.0, 36.72)"
12-01-2023 15:24:11.281065,"(101.0, 530.0, 440.0)","(15.0, 18.5, 18.333333333333332)","(101.0, 220.0, 202.5)","(91.0, 130.0, 125.0)","(21.0, 38.0, 37.8)","(5.0, 5.8, 5.668292682926829)","(1.7, 1.96, 1.9376799999999998)","(101.0, 160.0, 140.0)","(51.0, 80.0, 72.94117647058823)","(5.0, 6.0, 5.855789473684211)","(31.0, 38.0, 37.666666666666664)"
12-01-2023 15:24:12.546231,"(101.0, 530.0, 440.0)","(15.0, 18.5, 18.364583333333332)","(101.0, 220.0, 202.5)","(91.0, 130.0, 126.0)","(21.0, 38.0, 37.62264150943396)","(5.0, 5.8, 5.604651162790698)","(1.7, 1.95, 1.9596666666666667)","(101.0, 160.0, 142.35294117647058)","(51.0, 80.0, 73.33333333333333)","(5.0, 6.0, 5.964285714285714)","(31.0, 40.0, 36.44444444444444)"
12-01-2023 15:24:13.900885,"(101.0, 530.0, 440.0)","(15.0, 18.5, 19.685714285714287)","(101.0, 220.0, 202.5)","(91.0, 130.0, 126.3157894736842)","(21.0, 40.0, 37.888888888888886)","(5.0, 5.8, 5.176642335766423)","(1.7, 1.96, 1.9496774193548387)","(101.0, 160.0, 143.33333333333334)","(51.0, 80.0, 75.41666666666667)","(5.0, 6.0, 5.944)","(31.0, 40.0, 37.0)"
12-01-2023 15:24:15.215918,"(101.0, 530.0, 440.0)","(15.0, 20.0, 20.814814814814813)","(101.0, 220.0, 211.42857142857142)","(91.0, 130.0, 127.5)","(21.0, 40.0, 38.76190476190476)","(5.0, 5.8, 5.163440860215054)","(1.7, 1.99, 1.981504854368932)","(101.0, 160.0, 158.0)","(51.0, 80.0, 77.5)","(5.0, 6.0, 6.131521739130435)","(31.0, 40.0, 43.333333333333336)"
12-01-2023 15:24:16.529603,"(101.0, 610.0, 393.3333333333333)","(15.0, 22.0, 20.735294117647058)","(101.0, 220.0, 211.42857142857142)","(91.0, 130.0, 127.5)","(21.0, 40.0, 37.4)","(5.0, 5.6, 5.011111111111111)","(1.7, 2.0, 1.981384248210024)","(101.0, 170.0, 158.0)","(51.0, 80.0, 77.5)","(5.0, 6.2, 6.151351351351352)","(31.0, 46.0, 43.05263157894737)"
12-01-2023 15:24:17.867005,"(101.0, 610.0, 393.3333333333333)","(15.0, 21.0, 20.735294117647058)","(101.0, 220.0, 211.42857142857142)","(91.0, 130.0, 127.5)","(21.0, 40.0, 37.4)","(5.0, 5.4, 5.1127659574468085)","(1.7, 2.0, 1.9795710455764075)","(101.0, 170.0, 158.0)","(51.0, 80.0, 77.5)","(5.0, 6.2, 6.073333333333333)","(31.0, 44.0, 43.05263157894737)"
12-01-2023 15:24:19.312599,"(101.0, 610.0, 393.3333333333333)","(15.0, 21.0, 20.47826086956522)","(101.0, 220.0, 215.71428571428572)","(91.0, 130.0, 123.33333333333333)","(21.0, 40.0, 38.18867924528302)","(5.0, 5.4, 5.088888888888889)","(1.7, 2.0, 1.9866202090592335)","(101.0, 170.0, 161.42857142857142)","(51.0, 80.0, 78.61111111111111)","(5.0, 6.2, 6.116788321167883)","(31.0, 44.0, 43.357142857142854)"
12-01-2023 15:24:20.716377,"(101.0, 610.0, 393.3333333333333)","(15.0, 21.0, 20.47826086956522)","(101.0, 220.0, 215.71428571428572)","(91.0, 130.0, 116.0)","(21.0, 40.0, 38.18867924528302)","(4.8, 5.4, 5.183783783783784)","(1.7, 2.0, 1.9827858627858628)","(101.0, 170.0, 157.27272727272728)","(61.0, 80.0, 78.25)","(5.0, 6.2, 6.119718309859155)","(31.0, 44.0, 43.357142857142854)"
12-01-2023 15:24:22.057388,"(101.0, 610.0, 436.6666666666667)","(15.0, 21.0, 20.47826086956522)","(101.0, 220.0, 215.71428571428572)","(91.0, 120.0, 116.0)","(21.0, 40.0, 38.285714285714285)","(4.8, 5.4, 5.231578947368421)","(1.7, 2.0, 1.9853061224489796)","(101.0, 170.0, 160.66666666666666)","(61.0, 85.0, 78.125)","(5.0, 6.2, 6.13968253968254)","(31.0, 44.0, 43.4)"
12-01-2023 15:24:23.382872,"(101.0, 610.0, 393.3333333333333)","(15.0, 21.0, 19.5)","(101.0, 220.0, 216.0)","(91.0, 120.0, 117.33333333333333)","(21.0, 40.0, 38.4)","(4.8, 5.4, 5.163157894736842)","(1.7, 2.0, 1.986337760910816)","(101.0, 170.0, 160.66666666666666)","(61.0, 85.0, 78.125)","(5.0, 6.2, 6.1359550561797755)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:24.748419,"(101.0, 610.0, 436.6666666666667)","(15.0, 21.0, 19.125)","(101.0, 220.0, 216.0)","(91.0, 120.0, 101.76470588235294)","(21.0, 40.0, 38.4)","(4.8, 5.5, 5.136666666666667)","(1.7, 2.0, 1.9972115384615385)","(101.0, 170.0, 160.66666666666666)","(61.0, 85.0, 78.57142857142857)","(5.0, 6.2, 6.122972972972973)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:26.159702,"(101.0, 610.0, 393.3333333333333)","(15.0, 21.0, 19.125)","(101.0, 220.0, 216.0)","(91.0, 110.0, 101.76470588235294)","(21.0, 40.0, 38.4)","(4.8, 5.5, 5.329019607843137)","(1.7, 2.0, 1.9976294277929156)","(101.0, 170.0, 160.66666666666666)","(51.0, 85.0, 78.57142857142857)","(5.0, 6.2, 6.122972972972973)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:27.502467,"(101.0, 610.0, 436.6666666666667)","(15.0, 21.0, 18.692307692307693)","(101.0, 220.0, 216.0)","(91.0, 110.0, 101.76470588235294)","(21.0, 40.0, 38.4)","(4.8, 5.5, 5.374766355140187)","(1.7, 2.0, 1.9951666666666668)","(101.0, 170.0, 160.66666666666666)","(51.0, 85.0, 78.57142857142857)","(5.0, 6.2, 6.122972972972973)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:28.833425,"(101.0, 610.0, 526.6666666666666)","(15.0, 21.0, 20.46268656716418)","(101.0, 220.0, 206.36363636363637)","(91.0, 110.0, 101.76470588235294)","(21.0, 40.0, 38.4)","(4.8, 5.5, 5.220588235294118)","(1.7, 2.0, 1.997808564231738)","(101.0, 170.0, 160.66666666666666)","(51.0, 85.0, 78.57142857142857)","(5.0, 6.2, 6.089855072463768)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:30.187200,"(101.0, 610.0, 568.3333333333333)","(15.0, 21.0, 20.46268656716418)","(101.0, 220.0, 205.0)","(91.0, 110.0, 102.63157894736842)","(21.0, 40.0, 37.666666666666664)","(4.8, 5.4, 5.311842105263158)","(1.7, 2.0, 1.9806666666666666)","(101.0, 170.0, 160.66666666666666)","(51.0, 85.0, 79.62962962962963)","(5.0, 6.2, 6.0)","(31.0, 44.0, 43.41935483870968)"
12-01-2023 15:24:31.588242,"(101.0, 610.0, 490.0)","(15.0, 21.0, 20.26530612244898)","(101.0, 220.0, 206.36363636363637)","(91.0, 110.0, 105.33333333333333)","(21.0, 40.0, 37.2)","(4.8, 5.4, 5.31908713692946)","(1.7, 2.0, 1.9816666666666667)","(101.0, 170.0, 164.6153846153846)","(51.0, 80.0, 81.0)","(5.0, 6.2, 6.04)","(31.0, 44.0, 43.45454545454545)"
12-01-2023 15:24:32.881735,"(101.0, 610.0, 490.0)","(15.0, 21.0, 20.26530612244898)","(101.0, 220.0, 206.36363636363637)","(91.0, 110.0, 105.48387096774194)","(21.0, 40.0, 36.76923076923077)","(4.8, 5.4, 5.293103448275862)","(1.7, 2.0, 1.989787234042553)","(101.0, 170.0, 164.6153846153846)","(51.0, 85.0, 80.2)","(5.0, 6.2, 6.103389830508474)","(31.0, 44.0, 43.45454545454545)"
