,Cesar Bessan,Hypocrite,Mac Kalhoun,Sunday Bowler,Haather,Pariah Conviction,Supertremendous,Divine Charm
07-01-2023 11:48:14.325329,"(8.5, 11.0, 10.590909090909092)","(13.0, 19.5, 19.295454545454547)","(1.8, 2.04, 2.0232846715328465)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 10.659090909090908)","(4.8, 6.0, 5.906122448979592)","(21.0, 34.0, 29.517241379310345)","(11.0, 15.5, 14.51)"
07-01-2023 11:48:15.504296,"(8.5, 11.0, 10.678571428571429)","(13.0, 19.5, 19.304347826086957)","(1.8, 2.04, 2.031764705882353)","(51.0, 140.0, 127.5)","(8.0, 11.0, 10.641975308641975)","(4.8, 6.0, 5.958064516129032)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:16.631478,"(8.5, 11.0, 10.794871794871796)","(13.0, 19.5, 19.363636363636363)","(1.8, 2.04, 2.031764705882353)","(51.0, 140.0, 127.5)","(8.0, 11.0, 10.615384615384615)","(4.8, 6.2, 5.96)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:17.854994,"(8.5, 11.0, 10.794871794871796)","(13.0, 19.5, 19.363636363636363)","(1.8, 2.04, 2.0335593220338986)","(51.0, 140.0, 124.73684210526315)","(8.0, 11.0, 10.52020202020202)","(4.8, 6.2, 5.96)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:19.036563,"(8.5, 11.0, 10.68)","(13.0, 19.5, 19.363636363636363)","(1.8, 2.04, 2.0335593220338986)","(51.0, 150.0, 130.0)","(8.0, 11.0, 10.55188679245283)","(4.8, 6.2, 5.96)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:20.204922,"(8.5, 11.0, 10.636363636363637)","(13.0, 19.5, 19.870689655172413)","(1.8, 2.04, 2.0344927536231885)","(51.0, 140.0, 128.57142857142858)","(8.0, 11.0, 10.55188679245283)","(4.8, 6.2, 6.051851851851852)","(21.0, 32.0, 29.555555555555557)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:21.404492,"(8.5, 11.0, 10.789473684210526)","(13.0, 20.0, 19.870689655172413)","(1.8, 2.04, 2.0357303370786517)","(51.0, 140.0, 132.0)","(8.0, 11.0, 10.514705882352942)","(4.8, 6.2, 6.029166666666667)","(21.0, 30.0, 29.64864864864865)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:22.530363,"(8.5, 11.0, 10.789473684210526)","(13.0, 20.0, 19.870689655172413)","(1.8, 2.04, 2.0357303370786517)","(51.0, 140.0, 127.5)","(8.0, 11.0, 10.514705882352942)","(4.8, 6.2, 6.029166666666667)","(21.0, 32.0, 29.64864864864865)","(11.0, 15.0, 14.588888888888889)"
07-01-2023 11:48:23.774148,"(8.5, 11.0, 10.789473684210526)","(13.0, 20.0, 19.85)","(1.8, 2.04, 2.0401438848920863)","(51.0, 140.0, 132.0)","(8.0, 11.0, 10.514705882352942)","(4.8, 6.2, 6.029166666666667)","(21.0, 32.0, 29.28125)","(11.0, 15.0, 14.513157894736842)"
07-01-2023 11:48:24.952736,"(8.5, 11.0, 10.652173913043478)","(13.0, 20.0, 19.85)","(1.8, 2.06, 2.0364705882352943)","(51.0, 140.0, 130.9090909090909)","(8.0, 11.0, 10.600806451612904)","(4.8, 6.2, 6.045945945945946)","(21.0, 32.0, 29.514285714285712)","(11.0, 15.0, 14.50925925925926)"
07-01-2023 11:48:26.059973,"(8.5, 11.5, 10.891304347826088)","(13.0, 20.0, 19.85)","(1.8, 2.04, 2.0362025316455696)","(51.0, 140.0, 130.9090909090909)","(8.0, 11.0, 10.600806451612904)","(4.8, 6.2, 6.045945945945946)","(21.0, 32.0, 29.514285714285712)","(11.0, 15.0, 14.50925925925926)"
07-01-2023 11:48:27.301866,"(8.5, 11.5, 10.875)","(13.0, 20.0, 19.85)","(1.8, 2.04, 2.0362025316455696)","(51.0, 140.0, 135.0)","(8.0, 11.0, 10.600806451612904)","(4.8, 6.2, 6.045945945945946)","(21.0, 32.0, 29.514285714285712)","(11.0, 15.0, 14.50925925925926)"
07-01-2023 11:48:28.699315,"(8.5, 11.5, 10.95)","(13.0, 20.0, 19.67391304347826)","(1.8, 2.04, 2.0392481203007518)","(51.0, 140.0, 130.9090909090909)","(8.0, 11.0, 10.545871559633028)","(4.8, 6.2, 6.0125)","(21.0, 32.0, 29.6)","(11.0, 15.0, 14.422222222222222)"
07-01-2023 11:48:29.955690,"(8.5, 11.0, 10.925)","(13.0, 20.0, 19.67391304347826)","(1.8, 2.06, 2.0364102564102566)","(51.0, 140.0, 135.0)","(8.0, 11.0, 10.584033613445378)","(4.8, 6.2, 6.358260869565218)","(21.0, 30.0, 29.6)","(11.0, 14.5, 14.472972972972974)"
07-01-2023 11:48:31.324399,"(8.5, 10.5, 10.230434782608695)","(13.0, 20.0, 19.67391304347826)","(1.8, 2.04, 2.0300000000000002)","(51.0, 140.0, 125.45454545454545)","(8.0, 11.0, 10.631782945736434)","(4.8, 6.4, 6.402020202020203)","(21.0, 30.0, 29.428571428571427)","(11.0, 14.5, 14.472972972972974)"
07-01-2023 11:48:32.953466,"(8.5, 10.5, 10.215596330275229)","(13.0, 20.0, 19.67391304347826)","(1.8, 2.04, 2.0300000000000002)","(51.0, 130.0, 125.45454545454545)","(8.0, 11.0, 10.631782945736434)","(4.8, 6.6, 6.403125)","(21.0, 30.0, 29.428571428571427)","(11.0, 14.5, 14.472972972972974)"
07-01-2023 11:48:34.413045,"(8.5, 10.5, 10.215596330275229)","(13.0, 20.0, 19.545454545454547)","(1.8, 2.04, 2.0339024390243905)","(51.0, 130.0, 133.33333333333334)","(8.0, 11.0, 11.095238095238095)","(4.8, 6.6, 6.419178082191781)","(21.0, 30.0, 31.916666666666668)","(11.0, 14.5, 14.444444444444445)"
07-01-2023 11:48:35.763760,"(8.5, 10.5, 10.44186046511628)","(13.0, 21.0, 19.545454545454547)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 133.33333333333334)","(8.0, 11.5, 11.095238095238095)","(4.8, 6.6, 6.419178082191781)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.444444444444445)"
07-01-2023 11:48:36.966878,"(8.5, 10.5, 10.372549019607844)","(13.0, 21.0, 19.545454545454547)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 133.33333333333334)","(8.0, 11.5, 11.179245283018869)","(4.8, 6.6, 6.452)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.38888888888889)"
07-01-2023 11:48:38.118168,"(8.5, 10.5, 10.372549019607844)","(13.0, 21.0, 19.545454545454547)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 130.0)","(8.0, 11.5, 11.085365853658537)","(4.8, 6.6, 6.361290322580645)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.148148148148149)"
07-01-2023 11:48:39.315166,"(8.5, 10.5, 10.258620689655173)","(13.0, 21.0, 19.896551724137932)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 127.82608695652173)","(8.0, 11.5, 11.085365853658537)","(4.8, 6.6, 6.3863013698630136)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.160714285714286)"
07-01-2023 11:48:40.497455,"(8.5, 10.5, 10.22)","(13.0, 21.0, 20.0)","(1.8, 2.04, 2.031869918699187)","(51.0, 150.0, 133.33333333333334)","(8.0, 11.5, 11.085365853658537)","(4.8, 6.6, 6.3863013698630136)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.160714285714286)"
07-01-2023 11:48:41.806669,"(8.5, 10.5, 10.22)","(13.0, 21.0, 20.0)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 133.33333333333334)","(8.0, 11.5, 10.982758620689655)","(4.8, 6.6, 6.3863013698630136)","(21.0, 34.0, 31.5)","(11.0, 14.5, 14.160714285714286)"
07-01-2023 11:48:43.068749,"(8.5, 10.5, 10.11)","(13.0, 21.0, 20.0)","(1.8, 2.04, 2.031869918699187)","(51.0, 140.0, 133.33333333333334)","(8.0, 11.0, 10.958333333333334)","(4.8, 6.6, 6.305660377358491)","(21.0, 34.0, 31.789473684210527)","(11.0, 14.5, 14.068181818181818)"
07-01-2023 11:48:44.311980,"(8.5, 10.5, 10.11)","(13.0, 21.0, 20.0)","(1.8, 2.04, 2.0056565656565657)","(51.0, 140.0, 133.33333333333334)","(8.0, 11.0, 10.887931034482758)","(4.8, 6.6, 6.336363636363636)","(21.0, 34.0, 29.416666666666668)","(11.0, 14.5, 14.344262295081966)"
07-01-2023 11:48:45.615991,"(8.5, 10.5, 10.217391304347826)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.04, 2.009714285714286)","(51.0, 140.0, 128.07692307692307)","(8.0, 11.0, 11.055555555555555)","(4.8, 6.6, 6.509677419354839)","(21.0, 34.0, 31.142857142857142)","(11.0, 14.5, 14.160714285714286)"
07-01-2023 11:48:46.789702,"(8.5, 10.5, 10.217391304347826)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.009714285714286)","(51.0, 150.0, 134.0)","(8.0, 11.5, 11.055555555555555)","(4.8, 6.6, 6.509677419354839)","(21.0, 32.0, 31.142857142857142)","(11.0, 14.5, 14.160714285714286)"
07-01-2023 11:48:47.958482,"(8.5, 10.5, 10.217391304347826)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.010886075949367)","(51.0, 140.0, 134.0)","(8.0, 11.5, 10.96875)","(4.8, 6.6, 6.448148148148149)","(21.0, 32.0, 31.6)","(11.0, 14.5, 14.375)"
07-01-2023 11:48:49.196894,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.0082692307692307)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.5, 11.155405405405405)","(4.8, 6.6, 6.307142857142857)","(21.0, 34.0, 31.142857142857142)","(11.0, 14.5, 14.264705882352942)"
07-01-2023 11:48:50.328228,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.0082692307692307)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.5, 11.155405405405405)","(4.8, 6.6, 6.307142857142857)","(21.0, 34.0, 31.142857142857142)","(11.0, 14.5, 14.73134328358209)"
07-01-2023 11:48:51.502825,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.005923076923077)","(51.0, 140.0, 134.0)","(8.0, 11.5, 11.155405405405405)","(4.8, 6.6, 6.307142857142857)","(21.0, 34.0, 31.142857142857142)","(11.0, 15.0, 14.636363636363637)"
07-01-2023 11:48:52.734359,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.0078807947019865)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.5, 10.966346153846153)","(4.8, 6.6, 6.307142857142857)","(21.0, 34.0, 31.142857142857142)","(11.0, 15.0, 14.636363636363637)"
07-01-2023 11:48:53.942020,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.0078807947019865)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.0, 10.856060606060606)","(4.8, 6.6, 6.369014084507042)","(21.0, 34.0, 31.142857142857142)","(11.0, 15.0, 14.395833333333334)"
07-01-2023 11:48:55.149046,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.225806451612904)","(1.8, 2.02, 2.0078807947019865)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.0, 10.856060606060606)","(4.8, 6.6, 6.369014084507042)","(21.0, 34.0, 31.142857142857142)","(11.0, 15.0, 14.395833333333334)"
07-01-2023 11:48:56.276627,"(8.5, 10.5, 10.117647058823529)","(13.0, 21.0, 20.294117647058822)","(1.8, 2.02, 2.0078807947019865)","(51.0, 140.0, 130.76923076923077)","(8.0, 11.0, 10.776470588235295)","(4.8, 6.6, 6.607017543859649)","(21.0, 34.0, 35.2)","(11.0, 15.0, 14.457627118644067)"
07-01-2023 11:48:57.386214,"(8.5, 10.5, 10.117647058823529)","(13.0, 23.0, 20.083333333333332)","(1.8, 1.97, 1.9447999999999999)","(51.0, 140.0, 134.0)","(8.0, 11.0, 10.776470588235295)","(4.8, 6.8, 6.655813953488372)","(21.0, 36.0, 34.857142857142854)","(11.0, 15.0, 14.457627118644067)"
07-01-2023 11:48:58.474630,"(8.5, 10.5, 10.175)","(13.0, 22.0, 21.714285714285715)","(1.8, 1.97, 1.9447999999999999)","(51.0, 140.0, 134.54545454545453)","(8.0, 11.0, 10.540322580645162)","(4.8, 6.8, 6.7727272727272725)","(21.0, 36.0, 34.0)","(11.0, 15.0, 14.384615384615385)"
07-01-2023 11:48:59.567548,"(8.5, 10.5, 10.045454545454545)","(13.0, 22.0, 21.2)","(1.8, 1.97, 1.961111111111111)","(51.0, 140.0, 134.54545454545453)","(8.0, 11.0, 10.788235294117648)","(4.8, 6.8, 6.769014084507042)","(21.0, 36.0, 34.0)","(11.0, 15.0, 14.428571428571429)"
07-01-2023 11:49:00.809362,"(8.5, 10.5, 10.045454545454545)","(13.0, 22.0, 20.08450704225352)","(1.8, 1.97, 1.952888888888889)","(51.0, 140.0, 130.0)","(8.0, 11.0, 10.558333333333334)","(4.8, 7.0, 6.727659574468085)","(21.0, 36.0, 34.0)","(11.0, 15.0, 14.357142857142858)"
07-01-2023 11:49:02.000737,"(8.5, 10.5, 10.045454545454545)","(13.0, 24.0, 20.16)","(1.8, 1.96, 1.9547967479674797)","(51.0, 150.0, 134.54545454545453)","(8.0, 11.0, 10.122222222222222)","(4.8, 7.0, 6.736082474226804)","(21.0, 36.0, 34.0)","(11.0, 15.0, 14.205882352941176)"
07-01-2023 11:49:03.264047,"(8.5, 10.5, 10.045454545454545)","(13.0, 24.0, 21.068181818181817)","(1.8, 1.96, 1.9523809523809523)","(51.0, 140.0, 130.8)","(8.0, 10.5, 10.220149253731343)","(4.8, 7.0, 6.8677419354838705)","(21.0, 36.0, 34.0)","(11.0, 15.0, 14.947368421052632)"
07-01-2023 11:49:04.392632,"(8.5, 10.5, 10.115384615384615)","(13.0, 24.0, 21.068181818181817)","(1.8, 1.96, 1.9523809523809523)","(51.0, 150.0, 135.0)","(8.0, 10.5, 10.209302325581396)","(4.8, 7.0, 6.901694915254237)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.5, 14.955555555555556)"
07-01-2023 11:49:05.491963,"(8.5, 10.5, 10.115384615384615)","(13.0, 23.0, 22.125)","(1.8, 1.96, 1.9530434782608694)","(51.0, 140.0, 135.0)","(8.0, 10.5, 10.209302325581396)","(4.8, 7.0, 6.872289156626506)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.0, 14.680555555555555)"
07-01-2023 11:49:06.683759,"(8.5, 10.5, 10.115384615384615)","(13.0, 23.0, 22.09090909090909)","(1.8, 1.96, 1.9488679245283018)","(51.0, 140.0, 130.0)","(8.0, 10.5, 10.2)","(5.5, 7.0, 6.875)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.0, 14.666666666666666)"
07-01-2023 11:49:07.896302,"(8.5, 10.5, 10.115384615384615)","(13.0, 23.0, 22.09090909090909)","(1.8, 1.95, 1.9488679245283018)","(51.0, 150.0, 134.54545454545453)","(8.0, 10.5, 10.137755102040817)","(5.5, 7.0, 6.872289156626506)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.0, 14.666666666666666)"
07-01-2023 11:49:09.087174,"(8.5, 10.5, 10.115384615384615)","(13.0, 23.0, 22.09090909090909)","(1.8, 1.95, 1.9390697674418604)","(51.0, 140.0, 126.66666666666667)","(8.0, 10.5, 10.139593908629442)","(5.5, 7.0, 6.858666666666666)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.0, 14.472727272727273)"
07-01-2023 11:49:10.323561,"(8.5, 10.5, 10.055555555555555)","(13.0, 23.0, 22.09090909090909)","(1.8, 1.94, 1.945897435897436)","(51.0, 140.0, 130.0)","(8.0, 10.5, 10.184444444444445)","(5.5, 7.0, 6.871794871794871)","(21.0, 36.0, 33.333333333333336)","(11.0, 15.0, 14.475)"
07-01-2023 11:49:11.603750,"(8.5, 10.5, 10.091836734693878)","(13.0, 23.0, 21.8)","(1.8, 1.95, 1.945897435897436)","(51.0, 140.0, 130.0)","(8.0, 10.5, 10.184444444444445)","(5.5, 7.0, 6.871794871794871)","(21.0, 36.0, 33.86666666666667)","(11.0, 14.5, 14.475)"
07-01-2023 11:49:12.851506,"(8.5, 10.5, 10.091836734693878)","(13.0, 23.0, 21.8)","(1.8, 1.95, 1.9306666666666665)","(51.0, 140.0, 130.0)","(8.0, 10.5, 10.18859649122807)","(5.5, 7.0, 6.871794871794871)","(21.0, 36.0, 33.86666666666667)","(11.0, 14.5, 14.475)"
07-01-2023 11:49:14.007173,"(8.5, 10.5, 10.091836734693878)","(13.0, 23.0, 22.05263157894737)","(1.8, 1.95, 1.9445454545454546)","(51.0, 140.0, 130.0)","(8.0, 10.5, 10.217299578059071)","(5.5, 7.0, 6.836065573770492)","(21.0, 36.0, 33.86666666666667)","(11.0, 14.5, 14.202970297029703)"
07-01-2023 11:49:15.179087,"(8.5, 10.5, 10.055555555555555)","(13.0, 23.0, 22.05263157894737)","(1.8, 1.95, 1.94625)","(51.0, 140.0, 120.71428571428572)","(8.0, 10.5, 10.21369294605809)","(5.5, 7.0, 6.836065573770492)","(21.0, 36.0, 33.86666666666667)","(11.0, 14.5, 14.12280701754386)"
07-01-2023 11:49:16.273956,"(8.5, 10.5, 10.055555555555555)","(15.0, 23.0, 22.05263157894737)","(1.75, 1.95, 1.94625)","(61.0, 140.0, 120.71428571428572)","(8.5, 10.5, 10.225099601593625)","(5.5, 7.0, 6.886363636363637)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.016853932584269)"
07-01-2023 11:49:17.444173,"(8.5, 10.5, 10.136363636363637)","(15.0, 23.0, 22.4)","(1.75, 1.95, 1.9466666666666665)","(61.0, 130.0, 116.875)","(8.5, 10.5, 10.06875)","(5.5, 7.0, 6.910714285714286)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.307017543859649)"
07-01-2023 11:49:18.724816,"(8.5, 10.5, 10.027777777777779)","(15.0, 23.0, 22.217391304347828)","(1.75, 1.95, 1.9443835616438356)","(61.0, 130.0, 112.5)","(8.5, 10.5, 10.107954545454545)","(5.5, 7.0, 6.95)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.336538461538462)"
07-01-2023 11:49:19.890398,"(8.5, 10.0, 9.979310344827587)","(15.0, 23.0, 21.363636363636363)","(1.75, 1.96, 1.9534285714285713)","(61.0, 130.0, 112.5)","(8.5, 10.5, 10.207171314741036)","(5.5, 7.2, 7.020689655172414)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.303030303030303)"
07-01-2023 11:49:21.090360,"(8.5, 10.0, 9.88034188034188)","(15.0, 23.0, 22.125)","(1.75, 1.96, 1.955157894736842)","(61.0, 130.0, 103.75)","(8.5, 10.5, 10.188559322033898)","(5.5, 7.2, 7.131034482758621)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.303030303030303)"
07-01-2023 11:49:22.340442,"(8.5, 10.0, 9.872727272727273)","(15.0, 23.0, 22.125)","(1.75, 1.96, 1.955157894736842)","(61.0, 130.0, 103.75)","(8.5, 10.5, 10.195020746887966)","(5.5, 7.2, 7.152380952380953)","(21.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.303030303030303)"
07-01-2023 11:49:23.453186,"(8.5, 9.8, 9.702631578947368)","(15.0, 23.0, 22.125)","(1.75, 1.96, 1.955157894736842)","(61.0, 130.0, 103.75)","(8.5, 10.5, 9.98046875)","(5.5, 7.2, 7.133333333333334)","(21.0, 36.0, 33.23076923076923)","(12.0, 14.5, 14.19047619047619)"
07-01-2023 11:49:24.602480,"(8.5, 9.8, 9.65939393939394)","(15.0, 23.0, 22.88)","(1.75, 1.97, 1.9625)","(61.0, 130.0, 112.5)","(8.5, 10.5, 10.06140350877193)","(5.5, 7.2, 7.102970297029703)","(21.0, 36.0, 34.10526315789474)","(12.0, 14.5, 14.25)"
07-01-2023 11:49:25.724078,"(8.5, 9.6, 9.575714285714286)","(15.0, 24.0, 23.025641025641026)","(1.75, 1.97, 1.96390625)","(61.0, 130.0, 120.0)","(8.5, 10.5, 10.063636363636364)","(5.5, 7.2, 7.102970297029703)","(21.0, 36.0, 34.10526315789474)","(12.0, 14.5, 14.25)"
07-01-2023 11:49:26.850829,"(8.5, 9.6, 9.536296296296296)","(15.0, 24.0, 23.09090909090909)","(1.75, 1.97, 1.9645070422535211)","(61.0, 130.0, 116.0)","(8.5, 10.5, 10.063636363636364)","(5.5, 7.2, 7.104854368932039)","(21.0, 36.0, 34.10526315789474)","(12.0, 14.5, 14.25)"
07-01-2023 11:49:28.051745,"(8.5, 9.6, 9.533333333333333)","(15.0, 24.0, 23.166666666666668)","(1.75, 1.97, 1.9586378737541528)","(61.0, 130.0, 108.88888888888889)","(8.5, 10.5, 10.031818181818181)","(5.5, 7.2, 7.104854368932039)","(21.0, 36.0, 34.61538461538461)","(12.0, 14.5, 14.28)"
07-01-2023 11:49:29.189258,"(8.0, 9.6, 9.533333333333333)","(15.0, 24.0, 23.166666666666668)","(1.75, 1.97, 1.9626582278481013)","(61.0, 120.0, 104.0909090909091)","(8.5, 10.5, 10.028)","(5.5, 7.2, 7.063888888888889)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.060975609756097)"
07-01-2023 11:49:30.409796,"(8.0, 9.4, 9.32)","(15.0, 24.0, 23.686274509803923)","(1.75, 1.97, 1.9603333333333333)","(61.0, 120.0, 104.375)","(8.5, 10.5, 10.070370370370371)","(5.5, 7.2, 7.125)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.060975609756097)"
07-01-2023 11:49:31.601233,"(8.0, 9.4, 9.383505154639176)","(15.0, 24.0, 23.714285714285715)","(1.75, 1.97, 1.9543548387096774)","(61.0, 120.0, 102.5)","(8.5, 10.5, 10.113793103448277)","(5.5, 7.2, 7.116279069767442)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.152173913043478)"
07-01-2023 11:49:32.705810,"(8.0, 9.6, 9.56734693877551)","(15.0, 24.0, 23.714285714285715)","(1.75, 1.97, 1.9543548387096774)","(61.0, 110.0, 102.5)","(8.5, 10.5, 10.046099290780141)","(5.5, 7.2, 7.136842105263158)","(21.0, 36.0, 34.434782608695656)","(12.0, 14.5, 14.17420814479638)"
07-01-2023 11:49:33.878061,"(8.0, 9.6, 9.556756756756757)","(15.0, 24.0, 23.57894736842105)","(1.75, 1.96, 1.95)","(61.0, 110.0, 112.72727272727272)","(8.5, 10.5, 10.060283687943262)","(5.5, 7.2, 7.184210526315789)","(21.0, 36.0, 33.333333333333336)","(12.0, 14.5, 14.060975609756097)"
07-01-2023 11:49:35.010991,"(8.0, 9.6, 9.5)","(15.0, 24.0, 23.6)","(1.75, 1.95, 1.9470731707317073)","(61.0, 120.0, 115.55555555555556)","(8.5, 10.5, 10.169491525423728)","(5.5, 7.2, 7.163157894736842)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.117021276595745)"
07-01-2023 11:49:36.102129,"(8.0, 9.6, 9.581818181818182)","(15.0, 25.0, 24.066666666666666)","(1.75, 1.95, 1.949090909090909)","(61.0, 120.0, 115.55555555555556)","(8.5, 10.5, 10.169491525423728)","(5.5, 7.2, 7.194366197183099)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.117021276595745)"
07-01-2023 11:49:37.326674,"(8.0, 9.6, 9.581818181818182)","(15.0, 25.0, 24.07843137254902)","(1.75, 1.95, 1.9326053639846743)","(61.0, 120.0, 118.33333333333333)","(8.5, 10.5, 10.182065217391305)","(5.5, 7.2, 7.1940298507462686)","(21.0, 36.0, 34.2)","(12.0, 14.5, 14.117021276595745)"
07-01-2023 11:49:38.397841,"(8.0, 9.6, 9.591836734693878)","(15.0, 26.0, 24.07843137254902)","(1.75, 1.95, 1.935151515151515)","(61.0, 120.0, 136.66666666666666)","(8.5, 10.5, 10.182065217391305)","(5.5, 7.2, 7.091803278688524)","(21.0, 36.0, 33.23076923076923)","(12.0, 14.5, 14.055555555555555)"
07-01-2023 11:49:39.538569,"(8.0, 9.6, 9.58095238095238)","(15.0, 26.0, 24.074074074074073)","(1.75, 1.94, 1.932289156626506)","(61.0, 140.0, 130.76923076923077)","(8.5, 10.5, 10.202631578947368)","(5.5, 7.4, 7.120863309352518)","(21.0, 36.0, 33.6)","(12.0, 14.5, 14.066265060240964)"
07-01-2023 11:49:40.989224,"(8.0, 9.6, 9.59047619047619)","(15.0, 26.0, 25.333333333333332)","(1.75, 1.94, 1.931111111111111)","(61.0, 140.0, 120.0)","(8.5, 10.5, 10.202631578947368)","(5.5, 7.4, 7.10381679389313)","(21.0, 36.0, 33.6)","(12.0, 14.5, 14.074324324324325)"
07-01-2023 11:49:42.305270,"(8.0, 9.6, 9.59047619047619)","(15.0, 26.0, 25.333333333333332)","(1.75, 1.94, 1.931)","(61.0, 140.0, 120.0)","(8.5, 10.5, 10.198453608247423)","(5.5, 7.4, 7.10381679389313)","(21.0, 36.0, 33.6)","(12.0, 14.5, 14.1010101010101)"
07-01-2023 11:49:43.494541,"(8.0, 9.6, 9.59047619047619)","(15.0, 26.0, 25.333333333333332)","(1.75, 1.94, 1.9339)","(61.0, 140.0, 111.5)","(8.5, 10.5, 10.165714285714285)","(5.5, 7.4, 7.094736842105263)","(21.0, 36.0, 33.6)","(12.0, 14.5, 14.045977011494253)"
07-01-2023 11:49:44.670818,"(8.5, 9.6, 9.571428571428571)","(17.0, 26.0, 25.2)","(1.75, 1.94, 1.9348366013071896)","(61.0, 140.0, 111.30434782608695)","(8.5, 10.5, 10.601449275362318)","(5.5, 7.2, 7.113333333333333)","(26.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.112745098039216)"
07-01-2023 11:49:46.017098,"(8.5, 9.6, 9.455555555555556)","(17.0, 26.0, 25.2)","(1.75, 1.94, 1.933779527559055)","(61.0, 140.0, 111.30434782608695)","(8.5, 11.0, 10.601449275362318)","(5.5, 7.2, 7.125925925925926)","(26.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.112745098039216)"
07-01-2023 11:49:47.331335,"(8.0, 9.6, 9.447619047619048)","(17.0, 26.0, 25.2)","(1.75, 1.94, 1.9332203389830507)","(61.0, 140.0, 100.625)","(8.5, 11.0, 10.601449275362318)","(5.5, 7.2, 7.125925925925926)","(26.0, 36.0, 34.22222222222222)","(12.0, 14.5, 14.112745098039216)"
07-01-2023 11:49:48.467351,"(8.0, 9.6, 9.447619047619048)","(17.0, 26.0, 25.2)","(1.75, 1.94, 1.9331932773109244)","(61.0, 110.0, 100.35714285714286)","(8.5, 11.0, 10.551470588235293)","(5.5, 7.2, 7.135483870967742)","(26.0, 36.0, 33.333333333333336)","(12.0, 14.5, 14.051136363636363)"
07-01-2023 11:49:49.588308,"(8.0, 9.6, 9.447619047619048)","(17.0, 26.0, 24.75862068965517)","(1.75, 1.94, 1.9393859649122807)","(61.0, 110.0, 101.0)","(8.5, 11.0, 10.716279069767442)","(5.5, 7.2, 7.144262295081967)","(26.0, 36.0, 33.714285714285715)","(12.0, 14.5, 14.061111111111112)"
