,Modulating,Zambora Lola,Kingsbrae Monica,Cherry Chunker,Burn The Edge,Tranquil Lindy,Nangar Candy,Esthers Rose
12-01-2023 11:03:10.790747,"(4.0, 8.0, 5.277777777777778)","(5.5, 7.0, 5.8244897959183675)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.3428571428571425)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:11.959316,"(4.0, 8.0, 5.199999999999999)","(5.5, 6.8, 6.717272727272727)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:13.444074,"(4.0, 8.0, 4.8500000000000005)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:14.682560,"(4.0, 8.0, 4.8500000000000005)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:15.924970,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:17.247245,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:18.486022,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:19.800743,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 14.5, 10.299999999999999)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:21.001904,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 14.5, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:22.143532,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:23.200019,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:24.317060,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:25.406886,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:26.533918,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.2)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:27.751303,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.285714285714285)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 2.5314285714285716)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:28.969156,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.0)","(7.0, 15.0, 10.466666666666667)","(2.4, 2.72, 3.3575)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:30.097260,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.044444444444444)","(7.0, 15.0, 10.466666666666667)","(2.4, 3.65, 3.4828571428571427)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:31.454799,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.044444444444444)","(7.0, 15.0, 10.466666666666667)","(2.4, 3.65, 2.816)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:03:32.673538,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.044444444444444)","(7.0, 15.0, 10.299999999999999)","(2.4, 3.6, 2.816)","(31.0, 180.0, 67.33333333333333)"
12-01-2023 11:03:34.108054,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.044444444444444)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.6, 2.786)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:35.331691,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 2.786)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:36.505371,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 2.786)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:37.789116,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.2685714285714287)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:39.141090,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.2685714285714287)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:40.465420,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.2685714285714287)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:41.683172,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.0)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.2199999999999998)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:42.962562,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.4, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 2.784)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:44.236686,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:45.469264,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:46.826635,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:48.000426,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:49.451439,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.239999999999999)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:50.789774,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.2, 7.56)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:52.132007,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 9.0, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:53.417468,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 32.0)","(16.0, 48.0, 44.0625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:54.768393,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 46.0, 24.4)","(16.0, 48.0, 37.150000000000006)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:56.081439,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 46.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:57.350789,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:58.585830,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:03:59.817146,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:01.036027,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:02.250531,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.2314285714285713)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:03.533250,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.35, 3.274285714285714)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:04.802099,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.274285714285714)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:06.153655,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.4, 3.36)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:07.487249,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 2.829473684210526)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:08.774735,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:09.999771,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:11.207395,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 160.0, 99.0)"
12-01-2023 11:04:12.478662,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 160.0, 75.33333333333334)"
12-01-2023 11:04:13.680594,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 8.4)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 150.0, 106.0)"
12-01-2023 11:04:14.921822,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 40.5625)","(5.5, 8.6, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:16.176746,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 31.307692307692307)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:17.336542,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 29.333333333333332)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:18.619783,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 35.75)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:19.833217,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 35.75)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:21.032017,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 35.75)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:22.197702,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 44.0, 32.13333333333333)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.299999999999999)","(2.4, 3.5, 3.36)","(31.0, 140.0, 106.0)"
12-01-2023 11:04:23.649636,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 50.0, 44.0625)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 3.36)","(31.0, 140.0, 89.0)"
12-01-2023 11:04:24.866944,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 48.0, 44.0625)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 3.36)","(31.0, 140.0, 119.33333333333333)"
12-01-2023 11:04:26.014259,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 24.4)","(16.0, 48.0, 44.0625)","(5.5, 8.8, 7.514285714285714)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 3.36)","(31.0, 160.0, 119.33333333333333)"
12-01-2023 11:04:27.267573,"(4.0, 8.0, 5.117647058823529)","(5.5, 6.8, 5.866666666666666)","(16.0, 42.0, 20.0)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 3.02)","(31.0, 160.0, 119.33333333333333)"
12-01-2023 11:04:28.407417,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 2.66)","(31.0, 160.0, 119.33333333333333)"
12-01-2023 11:04:29.657107,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.5, 2.9699999999999998)","(31.0, 160.0, 119.33333333333333)"
12-01-2023 11:04:30.929907,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.4, 2.995)","(31.0, 160.0, 119.33333333333333)"
12-01-2023 11:04:32.308244,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.45, 2.995)","(31.0, 160.0, 114.0)"
12-01-2023 11:04:33.663929,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.45, 2.995)","(31.0, 190.0, 132.66666666666669)"
12-01-2023 11:04:34.998629,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.675000000000001)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.45, 2.995)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:36.310248,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.981818181818182)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.45, 2.995)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:37.500835,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.458333333333332)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.981818181818182)","(7.0, 14.5, 10.433333333333334)","(2.4, 3.45, 2.6014285714285714)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:38.717317,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.981818181818182)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.4, 2.590666666666667)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:40.019458,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.981818181818182)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.3, 2.590666666666667)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:41.275310,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.981818181818182)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.3, 2.584)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:42.581916,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.8, 6.466666666666667)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.2, 2.584)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:43.880804,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.8, 7.3)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.2, 2.575)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:45.184972,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 20.307692307692307)","(16.0, 48.0, 32.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.1, 2.575)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:46.489595,"(4.0, 8.0, 4.826666666666666)","(5.5, 6.8, 5.96)","(16.0, 42.0, 39.0)","(16.0, 48.0, 24.25)","(5.5, 8.6, 7.3)","(7.0, 14.5, 10.566666666666666)","(2.4, 3.1, 2.625)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:47.754941,"(4.0, 8.0, 5.2823529411764705)","(5.5, 6.8, 5.96)","(16.0, 42.0, 41.111111111111114)","(16.0, 46.0, 24.25)","(5.5, 8.6, 8.366666666666667)","(7.0, 14.5, 11.55)","(2.4, 3.05, 2.625)","(31.0, 180.0, 114.0)"
12-01-2023 11:04:48.950017,"(4.0, 8.0, 5.013333333333333)","(5.5, 6.8, 5.96)","(16.0, 44.0, 41.111111111111114)","(16.0, 46.0, 24.25)","(5.5, 8.6, 8.34)","(7.0, 14.5, 12.814285714285713)","(2.4, 3.05, 2.625)","(31.0, 190.0, 132.66666666666669)"
12-01-2023 11:04:50.172715,"(4.0, 8.0, 5.013333333333333)","(5.5, 6.8, 5.96)","(16.0, 44.0, 34.0)","(16.0, 46.0, 30.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 13.125)","(2.4, 3.05, 2.625)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:51.439874,"(4.0, 8.0, 5.013333333333333)","(5.5, 6.8, 5.96)","(16.0, 36.0, 34.0)","(16.0, 44.0, 30.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 12.871428571428572)","(2.4, 3.05, 2.625)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:52.648066,"(4.0, 8.0, 5.013333333333333)","(5.5, 6.8, 5.96)","(16.0, 36.0, 34.0)","(16.0, 44.0, 30.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 12.814285714285713)","(2.4, 3.05, 2.625)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:53.881577,"(4.0, 8.0, 6.966666666666667)","(5.5, 6.8, 5.96)","(16.0, 36.0, 34.0)","(16.0, 44.0, 30.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 12.814285714285713)","(2.4, 3.05, 2.8200000000000003)","(31.0, 180.0, 132.66666666666669)"
12-01-2023 11:04:55.419153,"(4.0, 8.0, 5.933333333333334)","(5.5, 6.8, 5.96)","(16.0, 36.0, 34.0)","(16.0, 44.0, 30.5)","(5.5, 8.6, 7.3)","(7.0, 14.5, 12.814285714285713)","(2.4, 3.1, 2.61)","(31.0, 180.0, 132.66666666666669)"
