,Almighty Mack,Octare Stride,Phantom Rex,Mt View Buck,Good Boy Colombo,Blazin Sushi,Jay Jay Lopez
15-12-2022 15:46:02.899355,"(2.4, 2.44, 2.4185714285714286)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.233333333333333)"
15-12-2022 15:46:03.848198,"(2.4, 2.44, 2.4185714285714286)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:04.763349,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 95.0)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:05.752555,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 95.0)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:06.827824,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 95.0)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:07.818188,"(2.4, 2.44, 2.4185714285714286)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 95.0)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:08.804524,"(2.4, 2.44, 2.4185714285714286)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.257142857142857)"
15-12-2022 15:46:09.829083,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.133333333333333)"
15-12-2022 15:46:10.793259,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.550000000000001)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:11.789597,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.550000000000001)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:12.718555,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.550000000000001)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:13.998879,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.7)","(4.6, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:15.054237,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 130.0, 109.11111111111111)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:16.143559,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.4)","(31.0, 50.0, 47.55555555555556)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 92.0)","(3.2, 5.3, 5.257142857142857)"
15-12-2022 15:46:17.246194,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.781818181818182)","(31.0, 50.0, 48.166666666666664)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.266666666666667)"
15-12-2022 15:46:18.251607,"(2.4, 2.44, 2.421818181818182)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.816666666666666)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.133333333333333)"
15-12-2022 15:46:19.266694,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:20.317252,"(2.4, 2.44, 2.433103448275862)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:21.419160,"(2.4, 2.44, 2.428235294117647)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.233333333333333)"
15-12-2022 15:46:22.522082,"(2.4, 2.44, 2.4114285714285715)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.233333333333333)"
15-12-2022 15:46:23.647101,"(2.4, 2.44, 2.4114285714285715)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:24.675652,"(2.4, 2.44, 2.428235294117647)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:25.691817,"(2.4, 2.44, 2.428235294117647)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 65.86666666666667)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:26.632581,"(2.4, 2.44, 2.428235294117647)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 61.84615384615385)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:27.651013,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.333333333333333)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 64.57142857142857)","(3.2, 5.3, 5.25)"
15-12-2022 15:46:28.700924,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 64.57142857142857)","(3.2, 5.3, 5.133333333333333)"
15-12-2022 15:46:29.763031,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 62.800000000000004)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:30.848655,"(2.4, 2.44, 2.4316666666666666)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 62.800000000000004)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:31.815164,"(2.4, 2.44, 2.4066666666666667)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 47.14285714285714)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 62.800000000000004)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:32.828051,"(2.4, 2.44, 2.4066666666666667)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 62.800000000000004)","(3.2, 5.3, 5.1)"
15-12-2022 15:46:33.912343,"(2.4, 2.44, 2.4066666666666667)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.18)"
15-12-2022 15:46:34.938298,"(2.4, 2.44, 2.4294736842105262)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:36.009127,"(2.4, 2.44, 2.421818181818182)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:37.088964,"(2.4, 2.44, 2.421818181818182)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:38.111691,"(2.4, 2.44, 2.421818181818182)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.15)"
15-12-2022 15:46:39.116338,"(2.4, 2.44, 2.421818181818182)","(4.0, 6.6, 5.550000000000001)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.228571428571429)"
15-12-2022 15:46:40.047503,"(2.4, 2.42, 2.369090909090909)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.228571428571429)"
15-12-2022 15:46:41.137054,"(2.4, 2.4, 2.38)","(4.0, 6.6, 5.7)","(4.8, 7.0, 6.777777777777778)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.266666666666667)"
15-12-2022 15:46:42.180116,"(2.4, 2.4, 2.38)","(4.0, 6.6, 6.157894736842105)","(4.8, 7.0, 6.8545454545454545)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.266666666666667)"
15-12-2022 15:46:43.230479,"(2.4, 2.4, 2.38)","(4.0, 6.6, 6.157894736842105)","(4.8, 7.0, 6.8545454545454545)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.266666666666667)"
15-12-2022 15:46:44.257891,"(2.4, 2.4, 2.38)","(4.0, 6.6, 6.157894736842105)","(4.8, 7.0, 6.8545454545454545)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.266666666666667)"
15-12-2022 15:46:45.139025,"(2.4, 2.4, 2.378181818181818)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.0, 6.8)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.228571428571429)"
15-12-2022 15:46:46.194628,"(2.4, 2.4, 2.391111111111111)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.0, 7.0)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.3, 5.283333333333333)"
15-12-2022 15:46:47.300225,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.157894736842105)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.45)"
15-12-2022 15:46:48.369707,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.45)"
15-12-2022 15:46:49.480467,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.140000000000001)"
15-12-2022 15:46:50.575989,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.2, 7.111111111111112)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.416666666666667)"
15-12-2022 15:46:51.619618,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.359999999999999)","(4.8, 7.4, 6.9)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.333333333333333)"
15-12-2022 15:46:52.620165,"(2.4, 2.34, 2.3316666666666666)","(4.0, 6.6, 6.1187499999999995)","(4.8, 7.4, 6.9)","(31.0, 50.0, 43.333333333333336)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.333333333333333)"
15-12-2022 15:46:53.627264,"(2.4, 2.34, 2.326363636363636)","(4.0, 6.6, 5.85)","(4.8, 7.4, 6.9)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.25)"
15-12-2022 15:46:54.623303,"(2.4, 2.34, 2.326363636363636)","(4.0, 6.6, 5.85)","(4.8, 7.4, 7.127272727272728)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.25)"
15-12-2022 15:46:55.615612,"(2.4, 2.34, 2.3233333333333333)","(4.0, 6.6, 5.85)","(4.8, 7.4, 7.127272727272728)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.25)"
15-12-2022 15:46:56.655828,"(2.4, 2.34, 2.3233333333333333)","(4.0, 6.6, 5.85)","(4.8, 7.4, 7.127272727272728)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.3)"
15-12-2022 15:46:57.694167,"(2.4, 2.32, 2.2800000000000002)","(4.0, 6.6, 5.725)","(4.8, 7.4, 6.583333333333334)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.3)"
15-12-2022 15:46:58.663083,"(2.4, 2.32, 2.3085714285714283)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.433333333333334)"
15-12-2022 15:46:59.658594,"(2.4, 2.32, 2.3085714285714283)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 47.42857142857143)","(81.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.433333333333334)"
15-12-2022 15:47:00.734175,"(2.4, 2.32, 2.3107692307692305)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 47.42857142857143)","(61.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.433333333333334)"
15-12-2022 15:47:01.757386,"(2.4, 2.34, 2.3)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 47.42857142857143)","(61.0, 110.0, 92.27272727272727)","(21.0, 100.0, 57.07692307692308)","(3.2, 5.5, 5.416666666666667)"
15-12-2022 15:47:02.890205,"(2.4, 2.34, 2.2958823529411765)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.2, 6.485714285714286)","(31.0, 50.0, 48.2)","(61.0, 110.0, 93.75)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.6, 5.381818181818182)"
15-12-2022 15:47:04.002851,"(2.4, 2.32, 2.29)","(4.0, 6.6, 5.725)","(4.8, 7.2, 6.6000000000000005)","(31.0, 50.0, 48.2)","(61.0, 110.0, 93.75)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.6, 5.45)"
15-12-2022 15:47:05.039523,"(2.4, 2.32, 2.2800000000000002)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.6000000000000005)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.6, 5.45)"
15-12-2022 15:47:06.032352,"(2.4, 2.34, 2.2916129032258064)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.6, 5.45)"
15-12-2022 15:47:06.987676,"(2.4, 2.34, 2.2775)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.6, 5.533333333333333)"
15-12-2022 15:47:08.031871,"(2.4, 2.34, 2.2733333333333334)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.4)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:09.194766,"(2.4, 2.34, 2.2733333333333334)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.2, 6.6000000000000005)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.7, 5.566666666666666)"
15-12-2022 15:47:10.226057,"(2.4, 2.34, 2.2775)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.4)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:11.284609,"(2.4, 2.34, 2.256666666666667)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.2, 6.4)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.28571428571428)","(3.2, 5.7, 5.2)"
15-12-2022 15:47:12.366000,"(2.4, 2.34, 2.256666666666667)","(4.0, 6.6, 5.85)","(4.8, 7.4, 6.44)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 72.52631578947368)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:13.321420,"(2.4, 2.36, 2.2945454545454544)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.4, 6.326315789473685)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 72.52631578947368)","(3.2, 5.7, 5.45)"
15-12-2022 15:47:14.365232,"(2.4, 2.36, 2.2880000000000003)","(4.0, 6.6, 5.725)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.8)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:15.428219,"(2.4, 2.36, 2.265263157894737)","(4.0, 6.6, 5.71111111111111)","(4.8, 7.2, 6.4)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.8)","(3.2, 5.7, 5.116666666666667)"
15-12-2022 15:47:16.486548,"(2.4, 2.36, 2.2742857142857145)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.485714285714286)","(31.0, 50.0, 48.2)","(61.0, 110.0, 96.5)","(21.0, 100.0, 74.8)","(3.2, 5.7, 5.48125)"
15-12-2022 15:47:17.594592,"(2.4, 2.36, 2.307826086956522)","(4.0, 6.6, 5.85)","(4.8, 7.2, 6.485714285714286)","(31.0, 50.0, 48.2)","(61.0, 110.0, 94.11764705882354)","(21.0, 100.0, 74.8)","(3.2, 5.7, 5.566666666666666)"
15-12-2022 15:47:18.676282,"(2.4, 2.36, 2.3453658536585364)","(4.0, 6.6, 5.6)","(4.8, 7.4, 6.36)","(31.0, 50.0, 48.2)","(61.0, 110.0, 94.11764705882354)","(21.0, 100.0, 74.8)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:19.697756,"(2.4, 2.36, 2.348888888888889)","(4.0, 6.6, 5.573333333333333)","(4.8, 7.2, 6.866666666666667)","(31.0, 50.0, 48.2)","(61.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:20.706704,"(2.4, 2.36, 2.353548387096774)","(4.0, 6.6, 5.573333333333333)","(4.8, 7.2, 6.4)","(31.0, 50.0, 48.2)","(61.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:21.654396,"(2.4, 2.36, 2.349473684210526)","(4.0, 6.6, 5.573333333333333)","(4.8, 7.2, 6.6000000000000005)","(31.0, 50.0, 48.2)","(61.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.2, 5.7, 5.5)"
15-12-2022 15:47:22.659063,"(2.3, 2.36, 2.3389473684210524)","(4.4, 6.6, 5.573333333333333)","(5.0, 7.2, 6.6000000000000005)","(31.0, 50.0, 48.2)","(81.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.4, 5.7, 5.550000000000001)"
15-12-2022 15:47:23.709461,"(2.3, 2.36, 2.355)","(4.4, 6.4, 5.65)","(5.0, 7.2, 6.742857142857143)","(31.0, 50.0, 48.2)","(81.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.4, 5.6, 5.553846153846154)"
15-12-2022 15:47:24.738657,"(2.3, 2.36, 2.3454545454545452)","(4.4, 6.4, 5.68)","(5.0, 7.2, 6.933333333333334)","(31.0, 50.0, 48.2)","(81.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.4, 5.6, 5.525)"
15-12-2022 15:47:25.741591,"(2.3, 2.36, 2.3529411764705883)","(4.4, 6.4, 5.65)","(5.0, 7.2, 6.863157894736842)","(31.0, 50.0, 41.0)","(81.0, 110.0, 94.11764705882354)","(21.0, 100.0, 82.5)","(3.4, 5.6, 5.553846153846154)"
15-12-2022 15:47:26.793569,"(2.3, 2.36, 2.3454545454545452)","(4.4, 6.6, 5.561111111111111)","(5.0, 7.4, 6.95)","(31.0, 48.0, 46.4)","(81.0, 110.0, 97.72727272727272)","(21.0, 100.0, 86.66666666666666)","(3.4, 5.6, 5.5)"
15-12-2022 15:47:27.842513,"(2.3, 2.36, 2.3499999999999996)","(4.4, 6.4, 5.725)","(5.0, 7.4, 7.185714285714286)","(31.0, 48.0, 46.4)","(81.0, 110.0, 97.72727272727272)","(21.0, 100.0, 89.55555555555556)","(3.4, 5.6, 5.553846153846154)"
15-12-2022 15:47:28.922403,"(2.3, 2.36, 2.3499999999999996)","(4.4, 6.0, 5.535714285714286)","(5.0, 7.4, 6.9789473684210535)","(31.0, 38.0, 37.4)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 82.75)","(3.4, 5.6, 5.525)"
15-12-2022 15:47:29.962409,"(2.3, 2.36, 2.341176470588235)","(4.4, 6.0, 5.53125)","(5.0, 7.4, 6.9)","(31.0, 38.0, 37.4)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 89.55555555555556)","(3.4, 5.6, 5.553846153846154)"
15-12-2022 15:47:30.981587,"(2.3, 2.36, 2.3499999999999996)","(4.4, 6.0, 5.53125)","(5.0, 7.4, 7.025)","(31.0, 38.0, 37.4)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 82.75)","(3.4, 5.6, 5.525)"
15-12-2022 15:47:32.094976,"(2.3, 2.36, 2.341176470588235)","(4.4, 6.0, 5.53125)","(5.0, 7.4, 6.694117647058824)","(31.0, 38.0, 37.25)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 82.75)","(3.4, 5.6, 5.642857142857143)"
15-12-2022 15:47:33.197473,"(2.3, 2.36, 2.333333333333333)","(4.4, 6.0, 5.53125)","(5.0, 7.2, 7.066666666666666)","(31.0, 38.0, 46.0)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 89.55555555555556)","(3.4, 5.7, 5.681818181818182)"
15-12-2022 15:47:34.191808,"(2.3, 2.36, 2.3428571428571425)","(4.4, 6.0, 5.55)","(5.0, 7.2, 7.066666666666666)","(31.0, 48.0, 45.714285714285715)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 89.55555555555556)","(3.4, 5.7, 5.785714285714286)"
15-12-2022 15:47:35.289577,"(2.3, 2.36, 2.3411764705882354)","(4.4, 5.9, 5.550000000000001)","(5.0, 7.4, 7.266666666666667)","(31.0, 38.0, 36.0)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 91.5)","(3.4, 5.9, 5.681818181818182)"
15-12-2022 15:47:36.250358,"(2.3, 2.36, 2.3327272727272725)","(4.4, 5.9, 5.512903225806451)","(5.0, 7.6, 7.4125)","(31.0, 38.0, 36.0)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 91.5)","(3.4, 5.9, 5.75)"
15-12-2022 15:47:37.255333,"(2.3, 2.36, 2.3385714285714285)","(4.4, 5.5, 5.423076923076923)","(5.0, 7.6, 7.485714285714286)","(31.0, 34.0, 33.5)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 91.5)","(3.4, 5.9, 5.681818181818182)"
15-12-2022 15:47:38.249350,"(2.3, 2.36, 2.30375)","(4.4, 5.4, 5.383333333333334)","(5.0, 7.6, 7.485714285714286)","(31.0, 34.0, 33.75)","(81.0, 110.0, 97.72727272727272)","(21.0, 95.0, 91.5)","(3.4, 5.9, 5.833333333333334)"
