,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:18:30.815287,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 27.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 12.0, 9.75)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:18:32.332968,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 10.5, 10.028571428571428)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:18:33.906655,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 28.0, 20.4)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 10.5, 10.028571428571428)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:18:35.523665,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 28.0, 20.4)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 10.5, 10.028571428571428)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:18:37.000306,"(13.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 121.68)","(13.0, 28.0, 20.4)","(13.0, 24.0, 23.227272727272727)","(1.9, 2.32, 2.244271844660194)","(7.5, 10.5, 10.028571428571428)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:18:38.831415,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.2052941176470586)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:40.385335,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.2052941176470586)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:42.063702,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:44.085496,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:45.707550,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:47.153237,"(12.0, 18.5, 16.75)","(31.0, 230.0, 212.9090909090909)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 121.33333333333333)","(14.0, 28.0, 21.294117647058822)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:18:48.851145,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 20.666666666666668)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:50.264852,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:51.618256,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:52.957331,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.1986666666666665)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:54.333693,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:55.649665,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.214814814814815)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:56.942630,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(14.0, 28.0, 19.6)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 58.4)"
05-01-2023 14:18:58.296404,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(14.0, 28.0, 20.5)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:18:59.632558,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(14.0, 28.0, 20.5)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:19:00.928708,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(14.0, 28.0, 20.5)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.244271844660194)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:19:02.672436,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(14.0, 28.0, 20.0)","(13.0, 24.0, 23.15)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:19:04.251486,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(14.0, 28.0, 20.5)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:19:06.453403,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.03448275862067)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 865.0)","(21.0, 130.0, 119.05263157894737)","(15.0, 28.0, 20.5)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 61.7)"
05-01-2023 14:19:08.188392,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 21.684210526315788)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 58.4)"
05-01-2023 14:19:09.767875,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:11.322546,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:12.712842,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:14.141506,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.1875)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:15.599104,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.5, 4.048979591836734)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:17.015557,"(12.0, 18.5, 16.75)","(31.0, 230.0, 211.20000000000002)","(3.3, 4.6, 4.048979591836734)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 121.33333333333333)","(15.0, 28.0, 24.842105263157894)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 62.46153846153846)"
05-01-2023 14:19:18.493790,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.6, 4.048979591836734)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:20.156398,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.6, 4.048979591836734)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:22.095998,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.6, 4.048979591836734)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:23.844307,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.6, 4.0375)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:25.392025,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.6, 4.136363636363637)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:26.939491,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 911.851851851852)","(21.0, 130.0, 120.54545454545455)","(15.0, 28.0, 20.941176470588236)","(13.0, 24.0, 23.227272727272727)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.26315789473684)"
05-01-2023 14:19:28.721299,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 24.0, 19.105263157894736)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:30.535395,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 21.0, 19.642857142857142)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:32.090957,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 20.0, 19.642857142857142)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:33.612267,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:35.161855,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:36.918391,"(12.0, 18.5, 16.75)","(31.0, 230.0, 213.6521739130435)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 865.0)","(21.0, 130.0, 117.76470588235293)","(15.0, 28.0, 22.782608695652172)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.625)"
05-01-2023 14:19:38.577737,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 23.384615384615387)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:40.182528,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:41.753715,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 10.203846153846154)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:43.207588,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.241212121212121)","(7.5, 10.5, 9.706666666666667)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:44.678891,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.240408163265306)","(7.5, 10.5, 9.706666666666667)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:46.243532,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.240408163265306)","(7.5, 10.5, 9.706666666666667)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:47.878314,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 123.29032258064517)","(15.0, 28.0, 20.4)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.240408163265306)","(7.5, 10.5, 9.706666666666667)","(31.0, 65.0, 63.349999999999994)"
05-01-2023 14:19:49.411745,"(12.0, 18.5, 16.75)","(31.0, 230.0, 209.11111111111111)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.0)","(15.0, 28.0, 21.294117647058822)","(13.0, 20.0, 18.823529411764707)","(1.85, 2.32, 2.240408163265306)","(7.5, 10.5, 9.706666666666667)","(31.0, 65.0, 62.25)"
05-01-2023 14:19:51.411265,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.0)","(15.0, 28.0, 22.3)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 10.5, 10.652631578947368)","(31.0, 65.0, 62.25)"
05-01-2023 14:19:53.181274,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.0)","(15.0, 28.0, 21.294117647058822)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 62.25)"
05-01-2023 14:19:54.850192,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.0)","(15.0, 28.0, 21.294117647058822)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 62.25)"
05-01-2023 14:19:56.485612,"(12.0, 18.5, 16.75)","(31.0, 230.0, 216.57142857142858)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 122.0)","(15.0, 28.0, 21.294117647058822)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 62.25)"
05-01-2023 14:19:58.123487,"(12.0, 18.5, 16.75)","(31.0, 230.0, 195.8181818181818)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 717.1428571428571)","(21.0, 130.0, 111.0909090909091)","(15.0, 28.0, 20.666666666666668)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:19:59.689145,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.166666666666667)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.5)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:01.428432,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.076923076923077)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.5)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:03.066718,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.057142857142857)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.5)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:05.022115,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.057142857142857)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.72)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:06.660874,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.057142857142857)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.72)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 61.7)"
05-01-2023 14:20:08.410990,"(12.0, 18.5, 16.75)","(31.0, 230.0, 217.8709677419355)","(3.3, 4.5, 4.222222222222222)","(51.0, 980.0, 903.3333333333334)","(21.0, 130.0, 120.0952380952381)","(15.0, 28.0, 22.72)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 58.4)"
05-01-2023 14:20:10.012731,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.117647058823529)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 24.700000000000003)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
05-01-2023 14:20:11.551959,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.088235294117647)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 19.6)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
05-01-2023 14:20:13.061312,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.088235294117647)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 19.6)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
05-01-2023 14:20:14.575763,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.088235294117647)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 19.6)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
05-01-2023 14:20:16.061327,"(12.0, 18.5, 16.75)","(31.0, 230.0, 210.21052631578948)","(3.3, 4.5, 4.088235294117647)","(51.0, 980.0, 900.0)","(21.0, 130.0, 121.68)","(15.0, 28.0, 19.6)","(13.0, 20.0, 17.82608695652174)","(1.85, 2.32, 2.240408163265306)","(7.5, 12.0, 9.818181818181818)","(31.0, 65.0, 63.5)"
