,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:45:24.323851,"(18.0, 23.0, 20.11111111111111)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.0)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 27.8)","(18.0, 24.0, 27.5)","(6.5, 7.8, 7.65)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:26.131288,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 28.5)","(18.0, 28.0, 23.333333333333332)","(6.5, 7.8, 7.65)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:27.847476,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 28.5)","(18.0, 28.0, 24.0)","(6.5, 7.8, 7.65)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:29.627210,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 12.555555555555555)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 27.0)","(18.0, 27.0, 24.0)","(6.5, 7.8, 7.65)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:31.354398,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.0)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 27.0)","(18.0, 27.0, 22.2)","(6.5, 7.8, 7.65)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:33.112432,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.0)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.785714285714286)","(15.0, 32.0, 27.0)","(18.0, 27.0, 23.666666666666668)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:34.988157,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.0)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.5, 11.785714285714286)","(15.0, 32.0, 27.0)","(18.0, 27.0, 23.666666666666668)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:36.949729,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.0)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.5, 11.785714285714286)","(15.0, 32.0, 27.0)","(18.0, 27.0, 23.666666666666668)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:39.008414,"(18.0, 24.0, 20.11111111111111)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.0, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 27.0)","(18.0, 27.0, 25.333333333333332)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:40.951463,"(18.0, 24.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 28.5)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 28.5)","(18.0, 27.0, 25.333333333333332)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:42.737813,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 12.5)","(15.0, 32.0, 28.5)","(18.0, 27.0, 25.333333333333332)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:44.488159,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 28.5)","(18.0, 27.0, 25.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:46.228523,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 28.5)","(18.0, 27.0, 23.5625)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:48.019370,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 28.5)","(18.0, 26.0, 23.5625)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:50.272633,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.325)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 27.0)","(18.0, 26.0, 23.5625)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:52.546408,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 27.0)","(18.0, 26.0, 23.5625)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:54.447271,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 27.0)","(18.0, 26.0, 23.5625)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:56.239657,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 32.0, 27.5)","(18.0, 26.0, 23.833333333333332)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:58.009783,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 30.0, 27.5)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:45:59.706852,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 30.0, 27.5)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:01.470872,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 30.0, 27.5)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:03.171977,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.0)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.25)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 30.0, 27.5)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:04.955574,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.272727272727273)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.0)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:06.724556,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 31.22222222222222)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.0)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:08.438411,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 28.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.0)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:10.128511,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 28.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.142857142857142)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:11.798951,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 30.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.142857142857142)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:13.468957,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 30.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.142857142857142)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:15.127995,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.285714285714286)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 30.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.142857142857142)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:16.758127,"(18.0, 23.0, 21.0)","(9.0, 17.0, 15.666666666666666)","(8.5, 12.0, 11.5)","(9.0, 14.5, 13.666666666666666)","(8.0, 9.8, 9.4)","(4.4, 5.6, 5.428571428571429)","(21.0, 32.0, 30.0)","(8.5, 10.5, 10.44375)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.142857142857142)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:18.340650,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.466666666666667)","(21.0, 32.0, 34.0)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 26.77777777777778)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.5)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:20.480170,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.466666666666667)","(21.0, 38.0, 33.333333333333336)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.666666666666668)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:23.128452,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.466666666666667)","(21.0, 36.0, 30.0)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.666666666666668)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:25.069914,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.466666666666667)","(21.0, 36.0, 32.46153846153846)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:27.178394,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.466666666666667)","(21.0, 34.0, 32.36363636363637)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 11.714285714285714)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:29.036166,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.4363636363636365)","(21.0, 34.0, 29.5)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.944444444444445)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:30.764931,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.514285714285714)","(21.0, 34.0, 29.5)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.944444444444445)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:32.600045,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.6, 5.34)","(21.0, 34.0, 29.5)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.944444444444445)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:34.380094,"(18.0, 23.0, 20.6)","(9.0, 17.0, 16.11111111111111)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.3125)","(21.0, 34.0, 29.5)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.944444444444445)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:36.225288,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.392857142857143)","(21.0, 34.0, 32.30769230769231)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.944444444444445)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.75)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:38.054410,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.392857142857143)","(21.0, 34.0, 32.30769230769231)","(8.5, 10.5, 10.394117647058824)","(9.0, 13.0, 12.8)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:39.833785,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.392857142857143)","(21.0, 34.0, 30.615384615384613)","(8.5, 10.5, 10.394117647058824)","(9.0, 14.0, 12.8)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:41.619837,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.392857142857143)","(21.0, 32.0, 30.615384615384613)","(8.5, 10.5, 10.394117647058824)","(9.0, 14.0, 12.8)","(15.0, 29.0, 27.4)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:43.426913,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.299999999999999)","(4.4, 5.5, 5.392857142857143)","(21.0, 32.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 14.0, 16.25)","(15.0, 29.0, 27.4)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:45.191043,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 17.0, 14.666666666666666)","(15.0, 29.0, 27.4)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:46.908156,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 17.0, 15.25)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:48.655449,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 17.0, 15.5)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:50.462470,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 17.0, 14.5)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:52.328571,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.923076923076923)","(8.5, 10.5, 10.394117647058824)","(9.0, 15.5, 14.25)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:54.140163,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 30.0, 28.076923076923077)","(8.5, 10.5, 10.394117647058824)","(9.0, 15.5, 15.0)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.0)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:55.997882,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 29.0, 28.076923076923077)","(8.5, 10.5, 10.394117647058824)","(9.0, 15.5, 15.0)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.0)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:57.912580,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 29.0, 28.076923076923077)","(8.5, 10.5, 10.394117647058824)","(9.0, 15.5, 15.0)","(15.0, 29.0, 26.5)","(18.0, 25.0, 24.0)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:46:59.950025,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 29.0, 27.23076923076923)","(8.5, 10.5, 10.392307692307693)","(9.0, 15.5, 15.0)","(15.0, 29.0, 26.5)","(18.0, 25.0, 23.5)","(6.5, 7.8, 7.2375)","(101.0, 220.0, 180.0)"
06-01-2023 14:47:01.786834,"(18.0, 23.0, 20.6)","(9.0, 17.0, 15.857142857142858)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 28.0, 27.23076923076923)","(8.5, 10.5, 10.014285714285714)","(9.0, 15.5, 15.0)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
06-01-2023 14:47:03.691477,"(18.0, 23.0, 20.6)","(9.0, 17.0, 14.666666666666666)","(8.5, 12.0, 11.454545454545455)","(9.0, 14.5, 14.083333333333334)","(8.0, 9.8, 9.371428571428572)","(4.4, 5.5, 5.392857142857143)","(21.0, 28.0, 27.23076923076923)","(8.5, 10.5, 10.014285714285714)","(9.0, 15.5, 15.2)","(15.0, 29.0, 27.4)","(18.0, 25.0, 24.57894736842105)","(6.5, 7.8, 7.4)","(101.0, 220.0, 180.0)"
