,Levings,Brockton Bomber,Kingsbrae Beach,Flyaway Matty,Zeal Surprise,His Keen,Monkey Paw,Durwood
08-12-2022 14:12:44.589559,"(1.8, 2.2, 1.9181818181818182)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 39.5)","(3.0, 4.7, 4.633333333333334)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:45.860634,"(1.8, 2.18, 1.93)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 35.625)","(3.0, 4.7, 4.550000000000001)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:47.188677,"(1.8, 2.18, 1.93)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 35.625)","(3.0, 4.7, 4.452173913043478)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:48.424928,"(1.8, 2.18, 1.93)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 37.35294117647059)","(3.0, 5.0, 4.625)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:49.616862,"(1.8, 2.18, 1.93)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 37.35294117647059)","(3.0, 5.0, 4.766666666666667)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:50.742484,"(1.8, 2.16, 1.9649999999999999)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 33.57142857142857)","(3.0, 4.9, 4.766666666666667)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:51.884267,"(1.8, 2.16, 1.9649999999999999)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 43.2)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 37.94117647058823)","(3.0, 4.9, 4.671428571428572)","(4.8, 7.8, 6.6)","(31.0, 590.0, 514.2857142857142)"
08-12-2022 14:12:53.331763,"(1.8, 2.16, 1.9626315789473683)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 37.94117647058823)","(3.0, 4.9, 4.6375)","(4.8, 7.8, 6.6)","(31.0, 590.0, 497.14285714285717)"
08-12-2022 14:12:54.504302,"(1.8, 2.16, 1.9626315789473683)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 52.66666666666667)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 30.833333333333332)","(3.0, 4.9, 4.3909090909090915)","(4.8, 7.8, 6.2)","(31.0, 570.0, 497.14285714285717)"
08-12-2022 14:12:55.724075,"(1.8, 2.14, 2.045909090909091)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 36.875)","(3.0, 4.9, 4.3909090909090915)","(4.8, 7.8, 6.314285714285714)","(31.0, 570.0, 277.5)"
08-12-2022 14:12:56.892640,"(1.8, 2.14, 2.1334375000000003)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 36.875)","(3.0, 4.9, 4.3909090909090915)","(4.8, 7.8, 6.314285714285714)","(31.0, 350.0, 277.5)"
08-12-2022 14:12:58.131125,"(1.8, 2.14, 2.1086274509803924)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 26.4)","(26.0, 55.0, 40.5)","(3.0, 4.9, 4.6)","(4.8, 7.8, 6.314285714285714)","(31.0, 350.0, 277.5)"
08-12-2022 14:12:59.474899,"(1.8, 2.14, 2.1142857142857143)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 40.5)","(3.0, 4.9, 4.6)","(4.8, 7.8, 6.314285714285714)","(31.0, 350.0, 277.5)"
08-12-2022 14:13:00.750931,"(1.8, 2.14, 2.1142857142857143)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 40.5)","(3.0, 4.9, 4.6)","(4.8, 7.8, 6.314285714285714)","(31.0, 350.0, 277.5)"
08-12-2022 14:13:01.894308,"(1.8, 2.14, 2.095)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.666666666666664)","(26.0, 55.0, 40.5)","(3.0, 4.9, 4.34)","(4.8, 7.8, 6.314285714285714)","(31.0, 350.0, 277.5)"
08-12-2022 14:13:03.012226,"(1.8, 2.14, 2.1197014925373137)","(26.0, 85.0, 76.71428571428572)","(26.0, 100.0, 64.5)","(13.0, 29.0, 24.8)","(26.0, 55.0, 35.66666666666667)","(3.0, 4.9, 4.530769230769231)","(4.8, 7.8, 6.047058823529412)","(31.0, 350.0, 301.6666666666667)"
08-12-2022 14:13:04.099261,"(1.8, 2.14, 2.012)","(26.0, 85.0, 70.75)","(26.0, 95.0, 87.77777777777777)","(13.0, 27.0, 24.8)","(26.0, 55.0, 35.66666666666667)","(3.0, 4.9, 4.530769230769231)","(4.8, 7.6, 6.2105263157894735)","(31.0, 350.0, 301.6666666666667)"
08-12-2022 14:13:05.565783,"(1.8, 2.14, 2.012)","(26.0, 85.0, 77.875)","(26.0, 95.0, 87.77777777777777)","(13.0, 26.0, 24.0)","(26.0, 55.0, 35.66666666666667)","(3.0, 4.9, 4.530769230769231)","(4.8, 7.6, 6.24)","(31.0, 350.0, 301.6666666666667)"
08-12-2022 14:13:06.972398,"(1.8, 2.14, 2.0236363636363635)","(26.0, 85.0, 77.875)","(26.0, 95.0, 72.5)","(13.0, 26.0, 23.2)","(26.0, 55.0, 35.66666666666667)","(3.0, 4.9, 4.469230769230769)","(4.8, 7.2, 5.778947368421053)","(31.0, 350.0, 301.6666666666667)"
08-12-2022 14:13:08.345361,"(1.8, 1.97, 1.9619081779053085)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 23.2)","(26.0, 55.0, 35.66666666666667)","(3.0, 4.9, 4.530769230769231)","(4.8, 7.2, 5.778947368421053)","(31.0, 350.0, 325.83333333333337)"
08-12-2022 14:13:09.709560,"(1.8, 1.97, 1.961884892086331)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.633333333333334)","(4.8, 7.2, 5.5125)","(31.0, 350.0, 318.33333333333337)"
08-12-2022 14:13:10.985493,"(1.8, 1.97, 1.9600704225352112)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.5888888888888895)","(4.8, 7.2, 5.690909090909091)","(31.0, 350.0, 293.0)"
08-12-2022 14:13:12.147958,"(1.8, 1.97, 1.9600704225352112)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.6)","(4.8, 7.0, 5.491428571428572)","(31.0, 350.0, 293.0)"
08-12-2022 14:13:13.532976,"(1.8, 1.97, 1.9619658119658119)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.8090909090909095)","(4.8, 7.0, 5.48)","(31.0, 350.0, 240.3846153846154)"
08-12-2022 14:13:14.760546,"(1.8, 2.06, 2.059148936170213)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.833333333333334)","(4.8, 7.0, 5.491428571428572)","(31.0, 350.0, 240.3846153846154)"
08-12-2022 14:13:15.878010,"(1.8, 2.06, 2.05830985915493)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.833333333333334)","(4.8, 7.0, 5.506666666666667)","(31.0, 350.0, 240.3846153846154)"
08-12-2022 14:13:17.240955,"(1.8, 2.06, 2.033)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.766666666666667)","(4.8, 7.0, 5.506666666666667)","(31.0, 350.0, 240.3846153846154)"
08-12-2022 14:13:18.591775,"(1.8, 2.06, 2.0657894736842106)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 19.0)","(26.0, 55.0, 34.77777777777778)","(3.0, 4.9, 4.785714285714286)","(4.8, 7.0, 5.654545454545455)","(31.0, 350.0, 240.3846153846154)"
08-12-2022 14:13:20.055501,"(1.8, 2.1, 1.9769731800766284)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 19.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.863636363636364)","(4.8, 6.8, 5.494915254237289)","(31.0, 350.0, 268.33333333333337)"
08-12-2022 14:13:21.420616,"(1.8, 1.97, 1.9528472222222222)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 20.041666666666668)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.833333333333334)","(4.8, 6.8, 5.514285714285714)","(31.0, 370.0, 268.33333333333337)"
08-12-2022 14:13:22.830565,"(1.8, 1.97, 1.9303212851405622)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.0)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.561538461538461)","(4.8, 6.8, 5.514285714285714)","(31.0, 370.0, 268.33333333333337)"
08-12-2022 14:13:24.090740,"(1.8, 1.97, 1.9303212851405622)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 18.77777777777778)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.7, 4.58)","(4.8, 6.8, 5.628571428571429)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:25.347020,"(1.8, 1.97, 1.9304020100502512)","(26.0, 85.0, 81.64705882352942)","(26.0, 95.0, 72.5)","(13.0, 25.0, 21.444444444444443)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.7, 4.566666666666666)","(4.8, 6.6, 5.472727272727273)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:26.893941,"(1.8, 2.1, 1.998)","(26.0, 85.0, 75.66666666666667)","(26.0, 95.0, 51.38461538461539)","(13.0, 25.0, 22.272727272727273)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.7, 4.566666666666666)","(4.8, 6.6, 5.622222222222223)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:28.419931,"(1.8, 2.1, 1.9677777777777778)","(26.0, 85.0, 75.66666666666667)","(26.0, 95.0, 51.38461538461539)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.7, 4.566666666666666)","(4.8, 6.4, 5.622222222222223)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:29.721932,"(1.8, 2.08, 1.95)","(26.0, 85.0, 81.76470588235294)","(26.0, 95.0, 60.6875)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.7, 4.604166666666667)","(4.8, 6.4, 5.577777777777778)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:31.150354,"(1.8, 2.08, 1.9608333333333332)","(26.0, 85.0, 82.88461538461539)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.514285714285714)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:32.530528,"(1.8, 2.08, 1.9608333333333332)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.514285714285714)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:33.866226,"(1.8, 2.08, 1.9608333333333332)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.577777777777778)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:35.133714,"(1.8, 2.08, 1.9608333333333332)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:36.432307,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:37.668002,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.604166666666667)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:38.924611,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:40.240314,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:41.488418,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:42.740217,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:44.070301,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:45.360368,"(1.8, 2.08, 1.9791666666666667)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 5.0, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:46.625011,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:47.852377,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:49.047310,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:50.252114,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:51.627351,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:53.078185,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:54.373999,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 81.5625)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.23529411764706)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:55.749710,"(1.8, 2.06, 1.9838461538461538)","(26.0, 85.0, 67.5)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:57.021997,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:58.244196,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:13:59.403452,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:00.625825,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:01.824710,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:03.057008,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 35.75)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:04.280952,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:05.464364,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.9, 4.7)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:06.570696,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.9, 4.653846153846154)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:07.805139,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:09.045505,"(1.8, 2.06, 1.9838461538461538)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:10.343792,"(1.8, 2.06, 1.9925)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:11.712969,"(1.8, 2.06, 1.9925)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:13.081201,"(1.8, 2.06, 1.9925)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:14.510665,"(1.8, 2.06, 1.9925)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.576923076923077)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:15.896519,"(1.8, 2.06, 1.9925)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 20.333333333333332)","(26.0, 55.0, 31.307692307692307)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 227.66666666666666)"
08-12-2022 14:14:17.231973,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 224.1304347826087)"
08-12-2022 14:14:18.522407,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:19.747308,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:21.038386,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 72.125)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:22.359094,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:23.677307,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:24.913720,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:26.240902,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 257.63157894736844)"
08-12-2022 14:14:27.601676,"(1.8, 2.06, 2.015)","(26.0, 90.0, 70.9090909090909)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 370.0, 328.0769230769231)"
08-12-2022 14:14:29.025457,"(1.8, 2.06, 2.015)","(26.0, 90.0, 48.75)","(26.0, 95.0, 73.03999999999999)","(13.0, 25.0, 21.23076923076923)","(26.0, 55.0, 30.5)","(3.0, 4.7, 4.5625)","(4.8, 6.2, 5.800000000000001)","(26.0, 350.0, 328.0769230769231)"
