,Big Time Brielle,Check Me Out,Big Time May,Big Time Punga,Big Time Brynley,Big Time Dora
04-01-2023 09:57:43.082315,"(10.0, 20.0, 19.11111111111111)","(8.5, 12.5, 11.970588235294118)","(12.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.0, 7.4, 6.45)"
04-01-2023 09:57:43.916098,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:44.740233,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:45.544813,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:46.367207,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:47.213065,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:48.025497,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 6.45)"
04-01-2023 09:57:48.859913,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.118181818181818)"
04-01-2023 09:57:49.705198,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.406666666666666)"
04-01-2023 09:57:50.549729,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:51.398118,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:52.251565,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:53.111441,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:53.940585,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:54.759445,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:55.593728,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.2, 6.5)"
04-01-2023 09:57:56.403105,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.083333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 8.0, 7.233333333333333)"
04-01-2023 09:57:57.224701,"(10.0, 16.5, 15.272727272727273)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.433333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:57:58.035565,"(10.0, 16.5, 15.272727272727273)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.433333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:57:58.855232,"(10.0, 16.5, 15.272727272727273)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.433333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:57:59.688298,"(10.0, 16.5, 15.272727272727273)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.433333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:58:00.527553,"(10.0, 16.5, 15.272727272727273)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.433333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:58:01.369418,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:58:02.213082,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.3933333333333335)"
04-01-2023 09:58:03.075656,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.575)"
04-01-2023 09:58:03.892650,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.0, 6.575)"
04-01-2023 09:58:04.752234,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.2444444444444445)"
04-01-2023 09:58:05.619534,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.161111111111111)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.6, 7.231999999999999)"
04-01-2023 09:58:06.450880,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.083333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 8.0, 7.568)"
04-01-2023 09:58:07.285845,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.083333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 8.0, 7.568)"
04-01-2023 09:58:08.111877,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.083333333333334)","(1.8, 2.18, 2.1500000000000004)","(6.5, 8.0, 7.568)"
04-01-2023 09:58:08.955679,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.6, 7.304545454545455)"
04-01-2023 09:58:09.771675,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.304545454545455)"
04-01-2023 09:58:10.581140,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.304545454545455)"
04-01-2023 09:58:11.398558,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.304545454545455)"
04-01-2023 09:58:12.207948,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.304545454545455)"
04-01-2023 09:58:13.033805,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.304545454545455)"
04-01-2023 09:58:13.873381,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.2)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.4, 7.175)"
04-01-2023 09:58:14.691283,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.175)"
04-01-2023 09:58:15.542680,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:16.409842,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.082758620689655)"
04-01-2023 09:58:17.252273,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.082758620689655)"
04-01-2023 09:58:18.138444,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.082758620689655)"
04-01-2023 09:58:18.977375,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.082758620689655)"
04-01-2023 09:58:19.826733,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:20.666895,"(10.0, 16.5, 15.0)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:21.487885,"(10.0, 16.5, 15.0)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:22.317974,"(10.0, 16.5, 15.0)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.1500000000000004)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:23.135367,"(10.0, 16.5, 15.0)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.277777777777778)","(1.8, 2.18, 2.133846153846154)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:23.955852,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.133846153846154)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:24.781197,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.133846153846154)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:25.611016,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.133846153846154)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:26.430469,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:27.258647,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:28.092331,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:28.934442,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:29.784186,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:30.619514,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1425)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:31.489516,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:32.322622,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:33.151439,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:33.974288,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.4, 5.122222222222222)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:34.785064,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.2, 7.433333333333333)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:35.616398,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.2, 7.433333333333333)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:36.434880,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.2, 7.433333333333333)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:37.260974,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 6.75)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:38.079662,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 6.75)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:38.908499,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 5.8)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:39.739812,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 5.8)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:40.580801,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 5.8)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.3574468085106375)"
04-01-2023 09:58:41.417134,"(10.0, 20.0, 19.11111111111111)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 30.57142857142857)","(3.7, 9.6, 5.8)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 7.188235294117646)"
04-01-2023 09:58:42.268205,"(10.0, 20.0, 19.46666666666667)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.04)","(1.8, 2.18, 2.1228571428571428)","(6.5, 7.8, 6.55)"
04-01-2023 09:58:43.116812,"(10.0, 20.0, 19.46666666666667)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.44)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.55)"
04-01-2023 09:58:43.960193,"(10.0, 20.0, 19.46666666666667)","(9.0, 12.5, 11.970588235294118)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.44)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:44.815204,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:45.661826,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:46.493464,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:47.321327,"(10.0, 20.0, 19.46666666666667)","(9.0, 14.5, 13.13888888888889)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.28)","(1.8, 2.06, 2.05808)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:48.143324,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:48.971312,"(10.0, 16.5, 15.15)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.199999999999999)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:49.785486,"(10.0, 16.5, 15.15)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.199999999999999)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:50.600762,"(10.0, 16.5, 15.15)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.199999999999999)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:51.407075,"(10.0, 16.5, 15.15)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.199999999999999)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:52.236192,"(10.0, 16.5, 15.15)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.199999999999999)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:53.050281,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:53.905646,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:54.755416,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:55.582244,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:56.448164,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 5.12)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:57.277141,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:58.140173,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:58.982271,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:58:59.811256,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:00.655095,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:01.464301,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:02.280479,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 6.0)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:03.122497,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:03.938763,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:04.762927,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.06, 2.0568)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:05.574776,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:06.395501,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 6.516666666666667)"
04-01-2023 09:59:07.244401,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.673170731707317)"
04-01-2023 09:59:08.083753,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
04-01-2023 09:59:08.905514,"(10.0, 20.0, 19.46666666666667)","(9.0, 17.5, 16.5)","(13.0, 34.0, 31.913043478260867)","(3.7, 9.6, 7.927272727272728)","(1.8, 2.02, 2.0189333333333335)","(6.5, 7.8, 7.442857142857143)"
