,Bold Hunter,Kick On Command,Highground,Denims,Kaboom,Magic Palace,Gypsy Rozay,Motherlode
10-01-2023 15:26:27.853997,"(9.0, 18.0, 17.4375)","(1.85, 1.94, 1.9026666666666665)","(2.6, 3.65, 3.5)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:28.988484,"(9.0, 18.0, 17.4375)","(1.85, 1.94, 1.9026666666666665)","(2.6, 3.65, 3.5)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:30.057740,"(9.0, 18.0, 17.4375)","(1.85, 1.94, 1.9026666666666665)","(2.6, 3.65, 3.5)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:31.091075,"(9.0, 18.0, 17.0625)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4375)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:32.141012,"(9.0, 18.0, 17.0625)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.42)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:33.214516,"(9.0, 18.0, 17.0625)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.42)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:34.331795,"(9.0, 18.0, 17.0625)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4454545454545453)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:35.431765,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.44)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:36.511349,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.44)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:37.683755,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.44)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 100.0)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:38.735647,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.44)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 130.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:39.861194,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4428571428571426)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:40.874369,"(9.0, 18.0, 17.318181818181817)","(1.85, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4428571428571426)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:42.021500,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4428571428571426)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:43.251057,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4428571428571426)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:44.415991,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4176470588235293)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:45.416161,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4176470588235293)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:46.462313,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9018181818181816)","(2.6, 3.5, 3.4428571428571426)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:47.559571,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9026666666666665)","(2.6, 3.5, 3.4411764705882355)","(15.0, 32.0, 29.428571428571427)","(11.0, 18.0, 16.666666666666668)","(71.0, 120.0, 101.25)","(31.0, 60.0, 57.6)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:48.682511,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.94, 1.9026666666666665)","(2.6, 3.5, 3.4125)","(15.0, 32.0, 32.666666666666664)","(11.0, 18.0, 17.0)","(71.0, 120.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:49.784309,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.91)","(2.6, 3.5, 3.3727272727272726)","(15.0, 44.0, 37.0)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:50.854706,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.9024999999999999)","(2.6, 3.5, 3.3727272727272726)","(15.0, 42.0, 37.0)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:51.951755,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.9024999999999999)","(2.6, 3.5, 3.3727272727272726)","(15.0, 40.0, 30.142857142857142)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:53.049979,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.9024999999999999)","(2.6, 3.5, 3.3727272727272726)","(15.0, 38.0, 33.0)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:54.103457,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.91)","(2.6, 3.5, 3.3727272727272726)","(15.0, 36.0, 29.571428571428573)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:55.111042,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.9024999999999999)","(2.6, 3.5, 3.3727272727272726)","(15.0, 36.0, 28.8)","(11.0, 18.0, 17.0)","(71.0, 130.0, 106.66666666666667)","(31.0, 60.0, 54.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:56.223683,"(9.0, 18.0, 17.318181818181817)","(1.8, 1.93, 1.9024999999999999)","(2.6, 3.5, 3.3727272727272726)","(15.0, 36.0, 29.25)","(11.0, 18.0, 17.6)","(71.0, 130.0, 112.5)","(31.0, 60.0, 53.666666666666664)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:57.327170,"(9.0, 19.0, 18.61111111111111)","(1.8, 1.95, 1.9004901960784313)","(2.6, 3.5, 3.38)","(15.0, 36.0, 33.0)","(11.0, 18.0, 17.25)","(71.0, 130.0, 112.5)","(31.0, 65.0, 56.5)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:58.475217,"(9.0, 19.0, 17.6)","(1.8, 1.94, 1.9057142857142857)","(2.6, 3.45, 3.3249999999999997)","(15.0, 36.0, 32.0)","(11.0, 18.0, 17.25)","(71.0, 130.0, 124.16666666666666)","(31.0, 65.0, 58.2)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:26:59.558984,"(9.0, 19.0, 17.5)","(1.8, 1.94, 1.9057142857142857)","(2.6, 3.45, 3.3249999999999997)","(15.0, 36.0, 33.473684210526315)","(11.0, 18.0, 17.25)","(71.0, 130.0, 124.16666666666666)","(31.0, 65.0, 88.28571428571428)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:00.615307,"(9.0, 19.0, 17.5)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2551724137931037)","(15.0, 36.0, 33.473684210526315)","(11.0, 18.0, 17.25)","(71.0, 130.0, 124.16666666666666)","(31.0, 95.0, 73.63636363636363)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:01.682855,"(9.0, 19.0, 17.5)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2125)","(15.0, 36.0, 34.93333333333334)","(11.0, 18.0, 17.25)","(71.0, 130.0, 124.16666666666666)","(31.0, 95.0, 78.0)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:02.755477,"(9.0, 19.0, 17.5)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2125)","(15.0, 36.0, 34.93333333333334)","(11.0, 18.0, 17.25)","(71.0, 130.0, 124.16666666666666)","(31.0, 85.0, 68.84615384615384)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:03.822700,"(9.0, 19.0, 18.125)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2392857142857143)","(15.0, 36.0, 34.25)","(11.0, 18.0, 17.25)","(71.0, 130.0, 165.83333333333331)","(31.0, 85.0, 67.5)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:04.837426,"(9.0, 19.0, 18.2)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2392857142857143)","(15.0, 36.0, 34.25)","(11.0, 18.0, 17.25)","(71.0, 180.0, 165.83333333333331)","(31.0, 80.0, 62.142857142857146)","(71.0, 150.0, 136.66666666666666)"
10-01-2023 15:27:05.948738,"(9.0, 19.0, 18.53846153846154)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.223529411764706)","(15.0, 36.0, 34.25)","(11.0, 18.0, 17.3)","(71.0, 180.0, 165.83333333333331)","(31.0, 80.0, 62.142857142857146)","(71.0, 150.0, 145.3846153846154)"
10-01-2023 15:27:07.096476,"(9.0, 19.0, 18.454545454545453)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2676470588235293)","(15.0, 36.0, 33.6)","(11.0, 18.0, 17.3)","(71.0, 180.0, 136.66666666666666)","(31.0, 80.0, 72.0)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:08.237807,"(9.0, 19.0, 18.916666666666668)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.4, 3.2676470588235293)","(15.0, 36.0, 33.6)","(11.0, 18.0, 17.3)","(71.0, 170.0, 125.55555555555556)","(31.0, 75.0, 71.66666666666667)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:09.274093,"(9.0, 19.0, 17.75)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.276315789473684)","(15.0, 36.0, 33.6)","(11.0, 18.0, 15.375)","(71.0, 170.0, 125.55555555555556)","(31.0, 75.0, 73.33333333333333)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:10.308369,"(9.0, 19.0, 17.75)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.2543478260869567)","(15.0, 36.0, 34.6)","(11.0, 18.0, 14.818181818181818)","(71.0, 170.0, 130.0)","(31.0, 75.0, 73.33333333333333)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:11.408210,"(9.0, 19.0, 17.75)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.2327586206896552)","(15.0, 36.0, 34.6)","(11.0, 18.0, 14.818181818181818)","(71.0, 170.0, 140.0)","(31.0, 75.0, 73.33333333333333)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:12.531056,"(9.0, 19.0, 18.375)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.3)","(15.0, 36.0, 34.5)","(11.0, 18.0, 14.818181818181818)","(71.0, 160.0, 131.42857142857142)","(31.0, 75.0, 73.33333333333333)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:13.572660,"(9.0, 19.0, 18.375)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.3)","(15.0, 36.0, 34.5)","(11.0, 18.0, 14.818181818181818)","(71.0, 160.0, 131.42857142857142)","(31.0, 75.0, 76.66666666666667)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:14.618685,"(9.0, 19.0, 18.375)","(1.8, 1.95, 1.900537634408602)","(2.6, 3.45, 3.416666666666667)","(15.0, 36.0, 34.5)","(11.0, 18.0, 14.818181818181818)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 78.57142857142857)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:15.691888,"(9.0, 19.0, 18.375)","(1.8, 1.95, 1.9076576576576576)","(2.6, 3.45, 3.342857142857143)","(15.0, 36.0, 34.5)","(11.0, 18.0, 14.818181818181818)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 78.57142857142857)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:16.814203,"(9.0, 19.0, 18.375)","(1.8, 1.94, 1.8907692307692308)","(2.6, 3.55, 3.466666666666667)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 77.5)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:17.865315,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.881875)","(2.6, 3.5, 3.466666666666667)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 77.5)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:18.936625,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.8794444444444445)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 77.5)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:20.074533,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.8996666666666666)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 77.5)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:21.235110,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.9155555555555555)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 77.5)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:22.298169,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.9155555555555555)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 100.0, 83.33333333333333)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:23.346523,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.9155555555555555)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 15.6)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 78.0)","(71.0, 150.0, 140.0)"
10-01-2023 15:27:24.408289,"(9.0, 19.0, 18.375)","(1.8, 1.93, 1.9227777777777777)","(2.6, 3.5, 3.4181818181818184)","(15.0, 36.0, 34.5)","(11.0, 18.0, 16.333333333333332)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 150.0, 138.57142857142858)"
10-01-2023 15:27:25.538852,"(9.0, 19.0, 18.375)","(1.8, 1.9, 1.8840425531914893)","(2.6, 3.5, 3.466666666666667)","(15.0, 36.0, 34.5)","(11.0, 18.0, 16.5)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:26.673504,"(9.0, 19.0, 18.375)","(1.8, 1.9, 1.8840425531914893)","(2.6, 3.5, 3.45)","(15.0, 36.0, 34.5)","(11.0, 17.5, 16.227272727272727)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:27.760116,"(9.0, 19.0, 18.375)","(1.8, 1.9, 1.8840425531914893)","(2.6, 3.5, 3.4681818181818183)","(15.0, 36.0, 34.5)","(11.0, 17.5, 16.033333333333335)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:28.864502,"(9.0, 19.0, 18.375)","(1.8, 1.9, 1.8763358778625954)","(2.6, 3.55, 3.5176470588235293)","(15.0, 36.0, 34.5)","(11.0, 17.5, 16.033333333333335)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:30.030693,"(9.0, 19.0, 18.375)","(1.8, 1.9, 1.8763358778625954)","(2.6, 3.6, 3.5047619047619047)","(15.0, 36.0, 34.5)","(11.0, 17.5, 16.033333333333335)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:31.216592,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.85, 1.8406474820143885)","(2.6, 3.6, 3.5655172413793106)","(15.0, 36.0, 34.5)","(11.0, 17.5, 16.166666666666668)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:32.310527,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.85, 1.8404411764705884)","(2.6, 3.6, 3.5655172413793106)","(15.0, 36.0, 34.5)","(11.0, 17.0, 15.961538461538462)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:33.411098,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.85, 1.825925925925926)","(2.6, 3.6, 3.570588235294118)","(15.0, 36.0, 34.5)","(11.0, 17.0, 15.961538461538462)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:34.445648,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.85, 1.8208955223880599)","(2.6, 3.6, 3.577777777777778)","(15.0, 36.0, 34.5)","(11.0, 17.0, 15.961538461538462)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:35.531458,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.84, 1.8219512195121952)","(2.6, 3.6, 3.552941176470588)","(15.0, 36.0, 34.5)","(11.0, 17.0, 16.25)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:36.648528,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.84, 1.8219512195121952)","(2.6, 3.6, 3.552941176470588)","(15.0, 36.0, 34.5)","(11.0, 17.0, 16.25)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:37.724761,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.84, 1.8219512195121952)","(2.6, 3.6, 3.552941176470588)","(15.0, 36.0, 34.5)","(11.0, 17.0, 16.25)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:38.822272,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.84, 1.8219512195121952)","(2.6, 3.8, 3.780952380952381)","(15.0, 36.0, 34.5)","(11.0, 17.0, 16.25)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:39.916658,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.84, 1.8219512195121952)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.5)","(11.0, 17.0, 16.25)","(71.0, 160.0, 131.42857142857142)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:41.082664,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8178)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 33.6)","(11.0, 17.0, 16.25)","(71.0, 160.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:42.216476,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8178)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:43.272997,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8178)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:44.263625,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:45.313429,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:46.443482,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:47.486538,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:48.517884,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 145.0)","(31.0, 90.0, 76.66666666666667)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:49.576886,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.84, 1.8035087719298246)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.25)","(71.0, 170.0, 117.5)","(31.0, 85.0, 68.33333333333333)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:50.577336,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.83, 1.8055555555555556)","(2.6, 3.8, 3.760869565217391)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 80.0, 70.0)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:51.588247,"(9.0, 19.0, 18.666666666666668)","(1.8, 1.83, 1.8042857142857143)","(2.6, 3.8, 3.7547169811320753)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 80.0, 80.0)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:52.610968,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.83, 1.8055555555555556)","(2.6, 3.8, 3.684931506849315)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 110.0, 70.0)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:53.642467,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.83, 1.8055555555555556)","(2.6, 3.8, 3.684931506849315)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 100.0, 70.0)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:54.655358,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.83, 1.8055555555555556)","(2.6, 3.8, 3.690909090909091)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 95.0, 70.0)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:55.738427,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.83, 1.8055555555555556)","(2.6, 3.8, 3.675)","(15.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 95.0, 73.33333333333333)","(71.0, 190.0, 138.57142857142858)"
10-01-2023 15:27:56.718037,"(9.0, 19.0, 18.545454545454547)","(1.8, 1.83, 1.8134782608695652)","(2.6, 3.75, 3.65)","(16.0, 36.0, 34.8)","(11.0, 17.0, 16.7)","(71.0, 170.0, 117.5)","(31.0, 90.0, 68.57142857142857)","(71.0, 190.0, 138.57142857142858)"
