,Maxima,Diamond Neena,Clarks A Lark,Nighthawk Jink,Homebush Sparkle,Homebush Bentley,Know Gloating,Sozins Royal
05-01-2023 13:50:46.897650,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:47.997685,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:49.178227,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:50.301466,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:51.433233,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:52.564119,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:53.663948,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:54.773594,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:55.825573,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:56.899667,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:57.992165,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:50:59.033063,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:51:00.086507,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:51:01.102379,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:51:02.136221,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 17.4)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:03.186661,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:04.240594,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:05.309707,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:06.405379,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:07.522875,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:08.662326,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:09.838488,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:10.951938,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:12.094464,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:13.264220,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:14.331617,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:15.410991,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:16.533206,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:17.627217,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.733333333333334)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:18.716275,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.03076923076923)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:19.692362,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.03076923076923)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:20.731692,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:21.761967,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:22.853318,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:23.925787,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:25.106853,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:26.245824,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:27.359034,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:28.462070,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:29.570321,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:30.640909,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:31.779052,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:32.917971,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:33.993953,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:35.125133,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:36.220110,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:37.276926,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:38.388730,"(2.3, 3.6, 3.471578947368421)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 43.6)","(26.0, 210.0, 116.0)","(26.0, 220.0, 56.666666666666664)"
05-01-2023 13:51:39.475661,"(2.3, 3.6, 3.478)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:40.567811,"(2.3, 3.6, 2.475)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:41.627646,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 7.125)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:42.669250,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:43.683962,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:44.678535,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:45.714961,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:46.745190,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:47.900211,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.425)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 12.866666666666667)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:49.019612,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.338461538461538)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 19.293333333333333)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:50.193350,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.338461538461538)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 17.85)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:51.303823,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.338461538461538)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:52.426149,"(2.3, 3.6, 2.8)","(3.3, 6.0, 5.290322580645162)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:53.619395,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:54.742464,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 210.0, 116.0)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:55.877846,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 210.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:57.077322,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:58.102864,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:51:59.175762,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:00.208182,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:01.201078,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:02.305950,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:03.435845,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:04.480197,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:05.504127,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:06.653761,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:07.700034,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:08.737123,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:09.791333,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.379999999999999)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:10.914510,"(2.3, 3.6, 2.8)","(3.3, 6.0, 3.5999999999999996)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 9.125)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:12.072934,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:13.150276,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:14.209394,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:15.230166,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:16.260389,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:17.355903,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
05-01-2023 13:52:18.431023,"(2.3, 3.6, 2.8)","(3.3, 6.0, 4.5600000000000005)","(5.5, 10.0, 6.857142857142857)","(5.5, 10.5, 8.7)","(10.0, 21.0, 13.0)","(26.0, 220.0, 73.0)","(26.0, 200.0, 120.88888888888889)","(26.0, 220.0, 97.5)"
