,Our Cheeky Devil,Just As Well Nz,El Boston,Lord Verde Nz,Modern Bliss,Balenciago,Gottahaveahobbie,Our Madiba Nz,Duffy Hollow Nz
11-01-2023 18:49:14.056043,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:15.522143,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:17.043947,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:18.693807,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:20.178149,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:21.934202,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:23.763002,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.4, 3.8400000000000003)","(5.0, 99999, 99990)","(8.5, 16.5, 14.25)","(18.0, 42.0, 30.75)","(26.0, 30.0, 24.166666666666668)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:25.335182,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 16.5, 12.714285714285714)","(18.0, 42.0, 34.666666666666664)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:27.033677,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.0, 12.714285714285714)","(18.0, 42.0, 34.666666666666664)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:28.553990,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.0, 12.714285714285714)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:30.024011,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.0, 12.714285714285714)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:31.576196,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.0, 12.714285714285714)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:33.221902,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.0, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:34.712527,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:36.220453,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:37.789137,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:39.278079,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:40.785422,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:42.287670,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:43.904955,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:45.463760,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.4, 3.975)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:46.856758,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.1)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:48.711848,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:50.203695,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:51.604058,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:53.058627,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:54.485137,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:56.086619,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:57.548520,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:49:58.946785,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:00.400643,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:01.826762,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.833333333333334)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:03.216698,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.5, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:04.564264,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:06.024351,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 3.9125)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:07.388709,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.7, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:08.769238,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:10.470882,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:11.912290,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:13.391279,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:14.940637,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:16.386055,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 12.555555555555555)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:17.824511,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 17.0, 13.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:19.216842,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.5, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:20.547595,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:21.963048,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:23.532742,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:24.981266,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:26.486783,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:27.993911,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:29.510669,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.278947368421052)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:31.301841,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:32.942963,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:34.509881,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:35.998478,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:37.481913,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:38.979317,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:40.354177,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 12.666666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:41.736112,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 16.0, 13.166666666666666)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:43.257146,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.5, 13.0)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:44.673838,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:46.147459,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:47.648207,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:49.162997,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:50.700380,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:52.119123,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 28.0)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:53.627628,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 42.0, 30.5)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:55.071620,"(15.0, 30.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.8, 4.280555555555556)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 40.0, 27.333333333333332)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:56.501132,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.213333333333333)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 40.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:57.915175,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.311111111111111)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:50:59.332504,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.311111111111111)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:00.815435,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.311111111111111)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:02.264995,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.311111111111111)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:03.789138,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:05.249009,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.5)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:06.749467,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.3)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:08.194437,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.375)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:09.590162,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.375)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:11.014497,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.375)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:12.618461,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.375)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:14.308771,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.0, 12.875)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:16.134588,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.5, 12.875)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:17.727849,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.5, 12.875)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:51:19.297665,"(15.0, 29.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.8, 4.266666666666667)","(5.0, 99999, 99990)","(8.5, 15.5, 12.875)","(18.0, 38.0, 26.666666666666668)","(26.0, 30.0, 24.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
