,Pepper Spray,Barossa,Midnight Mojo,The Black Strat,Pure Rocket,Forgotten Vows,The Green Crusader,Exxel
10-01-2023 08:39:36.122246,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.575833333333333)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.527777777777778)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.2)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:37.169693,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5789855072463768)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.527777777777778)","(18.0, 30.0, 28.5)","(26.0, 70.0, 59.09090909090909)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:38.181437,"(3.9, 4.7, 4.566666666666666)","(3.0, 3.6, 3.5698412698412696)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.527777777777778)","(18.0, 30.0, 28.5)","(26.0, 70.0, 59.09090909090909)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:39.174810,"(3.9, 4.7, 4.566666666666666)","(3.0, 3.6, 3.5698412698412696)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.527777777777778)","(18.0, 30.0, 28.5)","(26.0, 70.0, 59.09090909090909)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:40.217540,"(3.9, 4.7, 4.566666666666666)","(3.0, 3.6, 3.5698412698412696)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.536363636363636)","(18.0, 30.0, 28.5)","(26.0, 70.0, 59.09090909090909)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:41.227368,"(3.9, 4.7, 4.566666666666666)","(3.0, 3.6, 3.5737704918032787)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 59.09090909090909)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:42.219699,"(3.9, 4.7, 4.566666666666666)","(3.0, 3.6, 3.5737704918032787)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.42857142857143)","(6.5, 7.6, 7.497142857142856)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:43.224897,"(3.9, 4.7, 4.634831460674157)","(3.0, 3.6, 3.5737704918032787)","(31.0, 65.0, 56.16)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.42857142857143)","(6.5, 7.6, 7.497142857142856)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:44.182803,"(3.9, 4.7, 4.634831460674157)","(3.0, 3.6, 3.5526785714285714)","(31.0, 65.0, 55.391304347826086)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.42857142857143)","(6.5, 7.6, 7.497142857142856)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:45.178969,"(3.9, 4.7, 4.621621621621621)","(3.0, 3.6, 3.552542372881356)","(31.0, 65.0, 55.391304347826086)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.42857142857143)","(6.5, 7.6, 7.497142857142856)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:46.158634,"(3.9, 4.7, 4.621621621621621)","(3.0, 3.6, 3.552542372881356)","(31.0, 65.0, 55.391304347826086)","(4.6, 5.6, 5.54776119402985)","(18.0, 30.0, 28.5)","(26.0, 70.0, 61.42857142857143)","(6.5, 7.6, 7.497142857142856)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:47.149351,"(3.9, 4.7, 4.6)","(3.0, 3.55, 3.517391304347826)","(31.0, 65.0, 55.791666666666664)","(4.6, 5.6, 5.559701492537314)","(18.0, 30.0, 28.285714285714285)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.51)","(6.5, 9.0, 8.678048780487805)"
10-01-2023 08:39:48.154595,"(3.9, 4.7, 4.604918032786886)","(3.0, 3.55, 3.517391304347826)","(31.0, 65.0, 55.791666666666664)","(4.6, 5.6, 5.559701492537314)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.491891891891892)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:49.180205,"(3.9, 4.7, 4.604918032786886)","(3.0, 3.55, 3.526923076923077)","(31.0, 65.0, 56.130434782608695)","(4.6, 5.6, 5.563513513513513)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.491891891891892)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:50.189445,"(3.9, 4.7, 4.604918032786886)","(3.0, 3.55, 3.526923076923077)","(31.0, 65.0, 56.130434782608695)","(4.6, 5.6, 5.52972972972973)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.475)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:51.204513,"(3.9, 4.7, 4.625641025641025)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.505454545454546)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.475)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:52.211136,"(3.9, 4.7, 4.625641025641025)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.505454545454546)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.475)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:53.219575,"(3.9, 4.7, 4.625641025641025)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.505454545454546)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.475)","(6.5, 9.0, 8.651612903225805)"
10-01-2023 08:39:54.205966,"(3.9, 4.7, 4.625641025641025)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.505454545454546)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.6, 7.28)","(6.5, 9.0, 8.715789473684211)"
10-01-2023 08:39:55.188456,"(3.9, 4.7, 4.65952380952381)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.507894736842105)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.4, 7.28)","(6.5, 9.0, 8.715789473684211)"
10-01-2023 08:39:56.188214,"(3.9, 4.7, 4.65952380952381)","(3.0, 3.55, 3.521153846153846)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.507894736842105)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.0)","(6.5, 7.4, 7.28)","(6.5, 9.0, 8.715789473684211)"
10-01-2023 08:39:57.152212,"(3.9, 4.7, 4.65952380952381)","(3.0, 3.55, 3.5134146341463413)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.505454545454546)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.54545454545455)","(6.5, 7.4, 7.319266055045872)","(6.5, 9.0, 8.69142857142857)"
10-01-2023 08:39:58.141978,"(3.9, 4.7, 4.663043478260869)","(3.0, 3.55, 3.5236842105263158)","(31.0, 65.0, 56.130434782608695)","(4.6, 5.6, 5.507894736842105)","(18.0, 30.0, 28.5)","(26.0, 70.0, 64.54545454545455)","(6.5, 7.4, 7.224)","(6.5, 9.0, 8.68235294117647)"
10-01-2023 08:39:59.117660,"(3.9, 4.7, 4.663043478260869)","(3.0, 3.55, 3.5236842105263158)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.516666666666667)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.0)","(6.5, 7.4, 7.304347826086957)","(6.5, 9.0, 8.73846153846154)"
10-01-2023 08:40:00.104919,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.55, 3.5305194805194806)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5453125)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.0)","(6.5, 7.4, 7.32972972972973)","(6.5, 8.8, 8.666666666666668)"
10-01-2023 08:40:01.093114,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.55, 3.5305194805194806)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.535185185185185)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.0)","(6.5, 7.4, 7.645714285714285)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:02.114799,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.55, 3.5305194805194806)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.526760563380281)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 56.25)","(6.5, 7.8, 7.645714285714285)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:03.108852,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.55, 3.5255434782608694)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.511594202898551)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 56.25)","(6.5, 7.8, 7.645714285714285)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:04.120133,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.6, 3.5526785714285714)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 55.333333333333336)","(6.5, 7.8, 7.645714285714285)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:05.132411,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.6, 3.5645985401459854)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 55.333333333333336)","(6.5, 7.8, 7.645714285714285)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:06.146562,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.6, 3.5563063063063063)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 60.57142857142857)","(6.5, 7.8, 7.706666666666666)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:07.118640,"(3.9, 4.7, 4.672131147540983)","(3.0, 3.6, 3.5533653846153843)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 60.57142857142857)","(6.5, 7.8, 7.706666666666666)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:08.113500,"(3.9, 4.7, 4.644)","(3.0, 3.55, 3.536619718309859)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 60.57142857142857)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:09.144089,"(3.9, 4.7, 4.644)","(3.0, 3.55, 3.536619718309859)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.5294797687861275)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 58.46153846153846)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:10.136669,"(3.9, 4.7, 4.644)","(3.0, 3.55, 3.536619718309859)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.531460674157303)","(18.0, 30.0, 29.142857142857142)","(26.0, 65.0, 58.46153846153846)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.8, 8.723809523809525)"
10-01-2023 08:40:11.115420,"(3.9, 4.7, 4.6685185185185185)","(3.0, 3.55, 3.528021978021978)","(31.0, 65.0, 56.5)","(4.8, 5.6, 5.5286549707602335)","(18.0, 30.0, 29.142857142857142)","(31.0, 65.0, 57.06666666666666)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.6, 8.44)"
10-01-2023 08:40:12.138630,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5217948717948717)","(31.0, 65.0, 56.5)","(4.8, 5.5, 5.46)","(18.0, 30.0, 29.142857142857142)","(31.0, 65.0, 57.06666666666666)","(6.5, 7.8, 7.725)","(6.5, 8.6, 8.466666666666667)"
10-01-2023 08:40:13.151698,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5217948717948717)","(31.0, 65.0, 56.5)","(4.8, 5.5, 5.484)","(18.0, 30.0, 29.142857142857142)","(31.0, 65.0, 57.06666666666666)","(6.5, 7.8, 7.676923076923076)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:14.169892,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5217948717948717)","(31.0, 65.0, 56.5)","(4.8, 5.5, 5.475)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 55.84615384615385)","(6.5, 7.8, 7.676923076923076)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:15.177943,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5217948717948717)","(31.0, 60.0, 56.0)","(4.8, 5.5, 5.485714285714286)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 55.84615384615385)","(6.5, 7.8, 7.676923076923076)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:16.223013,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5398437499999997)","(31.0, 60.0, 56.0)","(4.8, 5.5, 5.485714285714286)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 50.125)","(6.5, 7.8, 7.676923076923076)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:17.273615,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5310975609756095)","(31.0, 60.0, 56.0)","(4.8, 5.5, 5.4875)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.703030303030303)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:18.327342,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.527840909090909)","(31.0, 60.0, 56.0)","(4.8, 5.5, 5.48)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.672)","(6.5, 8.6, 8.5)"
10-01-2023 08:40:19.390737,"(3.9, 4.7, 4.645)","(3.0, 3.55, 3.5225961538461537)","(31.0, 60.0, 56.0)","(4.8, 5.5, 5.444036697247706)","(18.0, 30.0, 29.647058823529413)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.672)","(6.5, 8.6, 8.303703703703704)"
10-01-2023 08:40:20.429013,"(3.9, 4.6, 4.555555555555555)","(3.0, 3.55, 3.5008620689655174)","(31.0, 60.0, 56.0)","(4.8, 5.6, 5.492982456140351)","(18.0, 30.0, 29.666666666666668)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.72)","(6.5, 8.4, 8.6875)"
10-01-2023 08:40:21.481375,"(3.9, 4.7, 4.615942028985508)","(3.0, 3.55, 3.514130434782609)","(31.0, 60.0, 56.0)","(4.8, 5.6, 5.516564417177914)","(18.0, 30.0, 29.684210526315788)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.72)","(6.5, 8.8, 8.6875)"
10-01-2023 08:40:22.497956,"(3.9, 4.7, 4.619512195121951)","(3.0, 3.55, 3.5044827586206897)","(31.0, 60.0, 56.21052631578947)","(4.8, 5.6, 5.516564417177914)","(18.0, 30.0, 29.684210526315788)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.72)","(6.5, 8.8, 8.702702702702704)"
10-01-2023 08:40:23.514968,"(3.9, 4.7, 4.619512195121951)","(3.0, 3.55, 3.502666666666667)","(31.0, 60.0, 56.21052631578947)","(4.8, 5.6, 5.493877551020408)","(18.0, 30.0, 29.6)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.72)","(6.5, 8.8, 8.654545454545454)"
10-01-2023 08:40:24.542653,"(3.9, 4.7, 4.619512195121951)","(3.0, 3.5, 3.4720338983050847)","(31.0, 60.0, 56.21052631578947)","(4.8, 5.5, 5.465789473684211)","(18.0, 30.0, 29.57894736842105)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.72)","(6.5, 8.8, 8.654545454545454)"
10-01-2023 08:40:25.581613,"(3.9, 4.7, 4.635555555555555)","(3.0, 3.5, 3.4716666666666667)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.442372881355932)","(18.0, 30.0, 29.6)","(31.0, 65.0, 58.388888888888886)","(6.5, 7.8, 7.77)","(6.5, 8.8, 8.711111111111112)"
10-01-2023 08:40:26.633817,"(3.9, 4.7, 4.640816326530612)","(3.0, 3.5, 3.468543046357616)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.6, 5.50354609929078)","(18.0, 30.0, 29.6)","(31.0, 65.0, 55.84615384615385)","(6.5, 7.8, 7.77)","(6.5, 8.8, 8.711111111111112)"
10-01-2023 08:40:27.695573,"(3.9, 4.7, 4.665909090909091)","(3.0, 3.5, 3.4535398230088497)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.6, 5.534193548387097)","(18.0, 30.0, 29.636363636363637)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.8, 7.7625)","(6.5, 8.8, 8.711111111111112)"
10-01-2023 08:40:28.797252,"(3.9, 4.8, 4.6690476190476184)","(3.0, 3.5, 3.457661290322581)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.6, 5.544155844155844)","(18.0, 30.0, 29.636363636363637)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.8, 7.7124999999999995)","(6.5, 8.8, 8.711111111111112)"
10-01-2023 08:40:29.847232,"(3.9, 4.8, 4.6690476190476184)","(3.0, 3.5, 3.457661290322581)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.6, 5.544155844155844)","(18.0, 30.0, 29.636363636363637)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.8, 7.7124999999999995)","(6.5, 8.8, 8.711111111111112)"
10-01-2023 08:40:30.863555,"(3.9, 4.7, 4.682857142857143)","(3.0, 3.5, 3.4535398230088497)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.475)","(18.0, 30.0, 29.636363636363637)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.8, 7.642857142857142)","(6.5, 9.6, 9.454545454545455)"
10-01-2023 08:40:31.843325,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.4535398230088497)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.41875)","(18.0, 30.0, 29.304347826086957)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.8, 7.642857142857142)","(6.5, 9.6, 9.454545454545455)"
10-01-2023 08:40:32.874174,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.453448275862069)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 29.238095238095237)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.6, 7.4714285714285715)","(6.5, 9.6, 9.283870967741935)"
10-01-2023 08:40:33.909528,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.453448275862069)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 29.238095238095237)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.6, 7.503703703703704)","(6.5, 9.4, 9.368141592920354)"
10-01-2023 08:40:34.948910,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.453448275862069)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 29.157894736842106)","(31.0, 65.0, 55.083333333333336)","(6.5, 7.6, 7.503703703703704)","(6.5, 9.4, 9.368141592920354)"
10-01-2023 08:40:35.996502,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.4702702702702704)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 29.157894736842106)","(31.0, 65.0, 59.45833333333333)","(6.5, 7.6, 7.48695652173913)","(6.5, 9.4, 9.368141592920354)"
10-01-2023 08:40:37.013307,"(3.9, 4.7, 4.639473684210526)","(3.0, 3.5, 3.476086956521739)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 29.157894736842106)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.6, 7.536842105263158)","(6.5, 9.4, 9.228571428571428)"
10-01-2023 08:40:38.045810,"(3.9, 4.7, 4.646875)","(3.0, 3.5, 3.473809523809524)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 28.933333333333334)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.6, 7.536842105263158)","(6.5, 9.4, 9.368141592920354)"
10-01-2023 08:40:39.024112,"(3.9, 4.7, 4.646875)","(3.0, 3.5, 3.481645569620253)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 28.933333333333334)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.6, 7.536842105263158)","(6.5, 9.4, 9.236363636363636)"
10-01-2023 08:40:40.047228,"(3.9, 4.7, 4.646875)","(3.0, 3.5, 3.481645569620253)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.416)","(18.0, 30.0, 28.933333333333334)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.6, 7.536842105263158)","(6.5, 9.4, 9.236363636363636)"
10-01-2023 08:40:41.139306,"(3.9, 4.7, 4.461146496815287)","(3.0, 3.5, 3.510431654676259)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.5, 5.443362831858407)","(18.0, 30.0, 29.058823529411764)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.8, 7.672727272727273)","(6.5, 9.4, 9.248275862068965)"
10-01-2023 08:40:42.195986,"(3.9, 4.6, 4.454180602006689)","(3.0, 3.55, 3.5116)","(31.0, 60.0, 54.857142857142854)","(4.8, 5.5, 5.331111111111111)","(18.0, 30.0, 29.058823529411764)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.8, 7.75)","(6.5, 9.4, 9.24375)"
10-01-2023 08:40:43.232840,"(3.9, 4.7, 4.569230769230769)","(3.0, 3.6, 3.5655172413793106)","(31.0, 60.0, 54.857142857142854)","(4.8, 5.4, 5.318421052631579)","(18.0, 30.0, 28.4)","(31.0, 65.0, 60.42307692307692)","(6.5, 7.8, 7.616666666666667)","(6.5, 9.4, 9.357081545064379)"
10-01-2023 08:40:44.245103,"(3.9, 4.7, 4.622727272727273)","(3.0, 3.6, 3.563235294117647)","(31.0, 60.0, 55.76470588235294)","(4.8, 5.4, 5.307142857142857)","(18.0, 30.0, 28.4)","(31.0, 65.0, 54.5)","(6.5, 7.8, 7.616666666666667)","(6.5, 9.4, 9.357081545064379)"
10-01-2023 08:40:45.224253,"(3.9, 4.7, 4.585714285714285)","(2.9, 3.6, 3.5649532710280374)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.4, 5.307142857142857)","(18.0, 30.0, 28.4)","(31.0, 65.0, 54.5)","(6.5, 7.8, 7.616666666666667)","(7.0, 9.4, 9.357081545064379)"
10-01-2023 08:40:46.244250,"(3.9, 4.7, 4.585714285714285)","(2.9, 3.6, 3.5649532710280374)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.4, 5.307142857142857)","(18.0, 30.0, 28.4)","(31.0, 65.0, 54.5)","(6.5, 7.8, 7.616666666666667)","(7.0, 9.4, 9.357081545064379)"
10-01-2023 08:40:47.255138,"(3.9, 4.7, 4.631707317073171)","(2.9, 3.6, 3.5531249999999996)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.4)","(31.0, 60.0, 55.714285714285715)","(6.5, 7.8, 7.636363636363637)","(7.0, 9.4, 9.345991561181435)"
10-01-2023 08:40:48.255192,"(3.9, 4.7, 4.631707317073171)","(2.9, 3.6, 3.5531249999999996)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.4)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.636363636363637)","(7.0, 9.4, 9.351931330472103)"
10-01-2023 08:40:49.315179,"(3.9, 4.7, 4.631707317073171)","(2.9, 3.6, 3.5521505376344082)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.25)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.636363636363637)","(7.0, 9.4, 8.925)"
10-01-2023 08:40:50.307069,"(3.9, 4.7, 4.673529411764706)","(2.9, 3.6, 3.5521505376344082)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.25)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.636363636363637)","(7.0, 9.0, 8.925)"
10-01-2023 08:40:51.300978,"(3.9, 4.7, 4.689285714285714)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.307692307692307)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.636363636363637)","(7.0, 9.0, 8.908108108108108)"
10-01-2023 08:40:52.311297,"(3.9, 4.7, 4.689285714285714)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.26984126984127)","(18.0, 30.0, 28.307692307692307)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.896969696969697)"
10-01-2023 08:40:53.314592,"(3.9, 4.7, 4.671428571428572)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.3, 5.2656716417910445)","(18.0, 30.0, 28.4)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.876190476190477)"
10-01-2023 08:40:54.290685,"(3.9, 4.7, 4.671428571428572)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 55.76470588235294)","(4.6, 5.4, 5.240677966101695)","(18.0, 30.0, 28.4)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.876190476190477)"
10-01-2023 08:40:55.321089,"(3.9, 4.7, 4.671428571428572)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 54.6)","(4.6, 5.4, 5.2844444444444445)","(18.0, 30.0, 28.285714285714285)","(31.0, 60.0, 54.54545454545455)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.946666666666667)"
10-01-2023 08:40:56.302907,"(3.9, 4.7, 4.671428571428572)","(2.9, 3.6, 3.5649606299212597)","(31.0, 60.0, 54.6)","(4.4, 5.4, 5.2844444444444445)","(18.0, 30.0, 29.0)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.946666666666667)"
10-01-2023 08:40:57.306018,"(3.9, 4.7, 4.68)","(2.9, 3.6, 3.558796296296296)","(31.0, 60.0, 54.6)","(4.4, 5.3, 5.2825)","(18.0, 30.0, 29.333333333333332)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.68)","(7.0, 9.0, 8.946666666666667)"
