,Tri For Us,Big Screen,Megazone,Bold Success,Downforce,Hardly Ever,Sentimental Hero,Knot Secret,Hear Me Sing,Sketta
07-01-2023 17:38:46.014685,"(17.0, 24.0, 23.121951219512194)","(17.0, 25.0, 24.145454545454545)","(21.0, 26.0, 25.370967741935484)","(71.0, 110.0, 101.42857142857143)","(26.0, 32.0, 31.595238095238095)","(2.5, 2.74, 2.713414634146342)","(3.5, 4.0, 4.036507936507936)","(5.0, 5.8, 5.710651828298888)","(21.0, 27.0, 26.44047619047619)","(61.0, 95.0, 89.51612903225806)"
07-01-2023 17:38:47.087478,"(17.0, 24.0, 23.029411764705884)","(17.0, 25.0, 24.149532710280372)","(21.0, 26.0, 25.314814814814813)","(71.0, 110.0, 101.42857142857143)","(26.0, 32.0, 31.595238095238095)","(2.5, 2.72, 2.697241379310345)","(3.5, 4.1, 4.0520481927710845)","(5.0, 5.8, 5.714155251141553)","(21.0, 27.0, 26.430232558139537)","(61.0, 95.0, 89.51612903225806)"
07-01-2023 17:38:48.157580,"(17.0, 24.0, 23.029411764705884)","(17.0, 25.0, 24.153846153846153)","(21.0, 26.0, 25.314814814814813)","(71.0, 110.0, 101.42857142857143)","(26.0, 32.0, 31.440860215053764)","(2.5, 2.7, 2.6879375000000003)","(3.5, 4.1, 4.061804222648752)","(5.0, 5.8, 5.722420907840441)","(21.0, 27.0, 26.430232558139537)","(61.0, 95.0, 89.51612903225806)"
07-01-2023 17:38:49.245505,"(17.0, 24.0, 23.023255813953487)","(17.0, 25.0, 24.01123595505618)","(21.0, 26.0, 25.314814814814813)","(71.0, 110.0, 101.42857142857143)","(26.0, 32.0, 31.440860215053764)","(2.5, 2.7, 2.6879375000000003)","(3.5, 4.1, 4.061804222648752)","(5.0, 5.8, 5.722420907840441)","(21.0, 27.0, 26.40268456375839)","(61.0, 95.0, 89.51612903225806)"
07-01-2023 17:38:50.300319,"(17.0, 24.0, 23.023255813953487)","(17.0, 25.0, 24.06382978723404)","(21.0, 26.0, 25.314814814814813)","(71.0, 110.0, 101.42857142857143)","(26.0, 32.0, 31.373493975903614)","(2.5, 2.7, 2.685695364238411)","(3.5, 4.1, 4.074137931034483)","(5.0, 5.8, 5.711459968602826)","(21.0, 27.0, 26.41830065359477)","(61.0, 95.0, 89.6875)"
07-01-2023 17:38:51.410316,"(17.0, 24.0, 23.023255813953487)","(17.0, 25.0, 24.11111111111111)","(21.0, 26.0, 25.362068965517242)","(71.0, 110.0, 102.14285714285714)","(26.0, 32.0, 31.59223300970874)","(2.5, 2.7, 2.690198675496689)","(3.5, 4.1, 4.075545851528384)","(5.0, 5.8, 5.68006329113924)","(21.0, 27.0, 26.444444444444443)","(61.0, 95.0, 87.77777777777777)"
07-01-2023 17:38:52.496532,"(17.0, 24.0, 23.5)","(17.0, 25.0, 24.118279569892472)","(21.0, 26.0, 25.362068965517242)","(81.0, 110.0, 100.9090909090909)","(26.0, 32.0, 31.636363636363637)","(2.45, 2.7, 2.6838545454545457)","(3.5, 4.1, 4.0814814814814815)","(5.0, 5.7, 5.6945295404814)","(21.0, 27.0, 26.463768115942027)","(61.0, 90.0, 88.0)"
07-01-2023 17:38:53.567196,"(17.0, 24.0, 23.431372549019606)","(17.0, 25.0, 24.126436781609197)","(21.0, 26.0, 25.403846153846153)","(81.0, 110.0, 100.9090909090909)","(26.0, 32.0, 32.80373831775701)","(2.45, 2.7, 2.6830215827338133)","(3.5, 4.1, 4.098591549295774)","(5.0, 5.7, 5.683736263736264)","(21.0, 27.0, 26.752688172043012)","(61.0, 90.0, 88.46153846153847)"
07-01-2023 17:38:54.635619,"(17.0, 24.0, 23.452830188679247)","(17.0, 25.0, 24.21875)","(21.0, 26.0, 25.491525423728813)","(81.0, 110.0, 101.66666666666667)","(26.0, 34.0, 32.666666666666664)","(2.45, 2.7, 2.682480620155039)","(3.5, 4.1, 4.095977011494252)","(5.0, 5.7, 5.711737089201878)","(21.0, 27.0, 26.752688172043012)","(61.0, 90.0, 88.0)"
07-01-2023 17:38:55.699327,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.278846153846153)","(21.0, 26.0, 25.491525423728813)","(81.0, 110.0, 105.71428571428571)","(26.0, 34.0, 32.473684210526315)","(2.45, 2.7, 2.682967741935484)","(3.5, 4.1, 4.095977011494252)","(5.0, 5.8, 5.721008403361345)","(21.0, 27.0, 27.185185185185187)","(61.0, 90.0, 88.0)"
07-01-2023 17:38:56.771722,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.14864864864865)","(21.0, 26.0, 25.491525423728813)","(81.0, 110.0, 105.71428571428571)","(26.0, 34.0, 32.473684210526315)","(2.45, 2.7, 2.6874285714285717)","(3.5, 4.1, 4.073245614035088)","(5.0, 5.8, 5.712116316639742)","(21.0, 28.0, 26.89308176100629)","(61.0, 90.0, 87.6923076923077)"
07-01-2023 17:38:57.847386,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.14864864864865)","(21.0, 26.0, 25.473684210526315)","(81.0, 110.0, 105.71428571428571)","(26.0, 34.0, 32.473684210526315)","(2.45, 2.7, 2.6894400000000003)","(3.5, 4.1, 4.073245614035088)","(5.0, 5.8, 5.712116316639742)","(21.0, 28.0, 26.818791946308725)","(61.0, 90.0, 87.41379310344827)"
07-01-2023 17:38:58.921928,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.14864864864865)","(21.0, 26.0, 25.473684210526315)","(81.0, 110.0, 105.71428571428571)","(26.0, 34.0, 32.651162790697676)","(2.45, 2.7, 2.6532338308457715)","(3.5, 4.1, 4.094017094017094)","(5.0, 5.8, 5.7259863945578235)","(21.0, 28.0, 27.17910447761194)","(61.0, 90.0, 88.0)"
07-01-2023 17:38:59.981445,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.159420289855074)","(21.0, 26.0, 25.473684210526315)","(81.0, 110.0, 105.71428571428571)","(26.0, 34.0, 32.61904761904762)","(2.45, 2.66, 2.6551552795031057)","(3.5, 4.1, 4.099570815450644)","(5.0, 5.8, 5.728421052631579)","(21.0, 28.0, 27.166666666666668)","(61.0, 90.0, 88.0)"
07-01-2023 17:39:01.084089,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.159420289855074)","(21.0, 26.0, 25.473684210526315)","(81.0, 110.0, 102.0)","(26.0, 34.0, 32.59615384615385)","(2.45, 2.66, 2.642066420664207)","(3.5, 4.2, 4.112851405622489)","(5.0, 5.8, 5.728421052631579)","(21.0, 28.0, 27.166666666666668)","(61.0, 90.0, 87.3913043478261)"
07-01-2023 17:39:02.181013,"(17.0, 24.0, 23.532258064516128)","(17.0, 25.0, 24.154929577464788)","(21.0, 26.0, 25.508196721311474)","(81.0, 110.0, 102.0)","(26.0, 34.0, 32.719298245614034)","(2.45, 2.66, 2.6388039867109634)","(3.5, 4.2, 4.121522309711286)","(5.0, 5.8, 5.72925877763329)","(21.0, 28.0, 27.414893617021278)","(61.0, 90.0, 81.76470588235294)"
07-01-2023 17:39:03.248754,"(17.0, 24.0, 23.71641791044776)","(17.0, 25.0, 24.305882352941175)","(21.0, 26.0, 25.584415584415584)","(81.0, 100.0, 91.66666666666667)","(26.0, 34.0, 32.719298245614034)","(2.45, 2.64, 2.6282560706401767)","(3.5, 4.2, 4.134967320261437)","(5.0, 5.8, 5.72925877763329)","(21.0, 28.0, 27.414893617021278)","(61.0, 90.0, 80.17241379310344)"
07-01-2023 17:39:04.312174,"(17.0, 24.0, 23.348837209302324)","(17.0, 25.0, 24.305882352941175)","(21.0, 26.0, 25.57894736842105)","(81.0, 100.0, 92.22222222222223)","(26.0, 34.0, 32.832)","(2.45, 2.66, 2.6278688524590166)","(3.5, 4.2, 4.160515873015873)","(5.0, 5.8, 5.729871645274212)","(21.0, 28.0, 27.485981308411215)","(61.0, 90.0, 82.6923076923077)"
07-01-2023 17:39:05.385727,"(17.0, 24.0, 23.380281690140844)","(17.0, 25.0, 24.404040404040405)","(21.0, 26.0, 25.82)","(81.0, 100.0, 96.5)","(26.0, 34.0, 32.82258064516129)","(2.45, 2.64, 2.6319270833333333)","(3.5, 4.2, 4.160749506903353)","(5.0, 5.8, 5.730188679245283)","(21.0, 28.0, 27.12)","(61.0, 85.0, 83.0)"
07-01-2023 17:39:06.445348,"(17.0, 24.0, 23.380281690140844)","(17.0, 25.0, 24.44859813084112)","(21.0, 26.0, 25.82)","(81.0, 100.0, 97.08333333333333)","(26.0, 34.0, 32.99029126213592)","(2.45, 2.64, 2.6224793388429752)","(3.5, 4.2, 4.173103448275862)","(5.0, 5.8, 5.729345088161209)","(21.0, 28.0, 26.985915492957748)","(61.0, 85.0, 83.33333333333333)"
07-01-2023 17:39:07.500847,"(17.0, 24.0, 23.162790697674417)","(17.0, 25.0, 24.514018691588785)","(21.0, 26.0, 25.514705882352942)","(81.0, 100.0, 97.72727272727273)","(26.0, 34.0, 33.02040816326531)","(2.45, 2.64, 2.63140562248996)","(3.5, 4.2, 4.266981132075472)","(5.0, 5.8, 5.731761786600496)","(21.0, 27.0, 26.864197530864196)","(61.0, 85.0, 84.0)"
07-01-2023 17:39:08.591138,"(17.0, 23.0, 22.854545454545455)","(17.0, 27.0, 26.428571428571427)","(21.0, 26.0, 25.678571428571427)","(81.0, 100.0, 99.44444444444444)","(26.0, 34.0, 33.02040816326531)","(2.45, 2.64, 2.6134920634920635)","(3.6, 4.3, 4.266981132075472)","(5.0, 5.8, 5.731761786600496)","(21.0, 27.0, 26.795454545454547)","(61.0, 85.0, 84.0)"
07-01-2023 17:39:09.657967,"(17.0, 23.0, 22.854545454545455)","(17.0, 27.0, 26.6)","(21.0, 26.0, 25.59375)","(81.0, 100.0, 99.44444444444444)","(26.0, 34.0, 33.02040816326531)","(2.45, 2.62, 2.612085308056872)","(3.6, 4.3, 4.266981132075472)","(5.0, 5.8, 5.731761786600496)","(21.0, 27.0, 26.795454545454547)","(61.0, 85.0, 84.0)"
07-01-2023 17:39:10.734172,"(17.0, 23.0, 22.854545454545455)","(17.0, 27.0, 26.6)","(21.0, 26.0, 25.59375)","(81.0, 100.0, 99.44444444444444)","(26.0, 34.0, 32.8)","(2.45, 2.62, 2.5972701949860726)","(3.6, 4.3, 4.299145299145299)","(5.0, 5.8, 5.738275862068965)","(21.0, 27.0, 26.66412213740458)","(61.0, 85.0, 82.04545454545455)"
07-01-2023 17:39:11.802486,"(17.0, 23.0, 22.817073170731707)","(17.0, 27.0, 26.58)","(21.0, 26.0, 25.682926829268293)","(71.0, 110.0, 103.57142857142857)","(26.0, 34.0, 32.8)","(2.45, 2.6, 2.602107843137255)","(3.6, 4.3, 4.299373040752351)","(5.0, 5.8, 5.7380571428571425)","(21.0, 27.0, 26.588785046728972)","(61.0, 85.0, 82.04545454545455)"
07-01-2023 17:39:12.852898,"(17.0, 23.0, 22.831460674157302)","(17.0, 27.0, 26.783783783783782)","(21.0, 26.0, 25.788732394366196)","(71.0, 110.0, 103.57142857142857)","(26.0, 34.0, 32.8)","(2.45, 2.62, 2.602107843137255)","(3.6, 4.3, 4.299373040752351)","(5.0, 5.8, 5.7380571428571425)","(21.0, 27.0, 26.588785046728972)","(61.0, 85.0, 82.04545454545455)"
07-01-2023 17:39:13.959402,"(17.0, 23.0, 22.724137931034484)","(17.0, 27.0, 26.783783783783782)","(21.0, 26.0, 25.788732394366196)","(71.0, 110.0, 103.25)","(26.0, 34.0, 32.848)","(2.45, 2.6, 2.5985714285714288)","(3.6, 4.3, 4.288323353293413)","(5.0, 5.8, 5.744014510278114)","(21.0, 27.0, 26.229166666666668)","(61.0, 85.0, 81.7741935483871)"
07-01-2023 17:39:15.031135,"(17.0, 23.0, 22.7875)","(17.0, 27.0, 26.966666666666665)","(21.0, 26.0, 25.933333333333334)","(81.0, 110.0, 101.0)","(26.0, 34.0, 32.900763358778626)","(2.45, 2.6, 2.5806769230769233)","(3.6, 4.3, 4.267857142857142)","(5.0, 5.8, 5.750953389830508)","(21.0, 27.0, 26.229166666666668)","(61.0, 85.0, 82.03703703703704)"
07-01-2023 17:39:16.091165,"(17.0, 23.0, 22.875)","(17.0, 28.0, 27.5)","(21.0, 26.0, 25.558823529411764)","(81.0, 110.0, 102.5)","(26.0, 34.0, 32.88590604026846)","(2.45, 2.6, 2.5893959731543625)","(3.6, 4.3, 4.286434108527132)","(5.0, 5.8, 5.747109826589595)","(21.0, 27.0, 26.415730337078653)","(61.0, 85.0, 82.24137931034483)"
07-01-2023 17:39:17.153838,"(17.0, 23.0, 22.87323943661972)","(17.0, 28.0, 27.5)","(21.0, 26.0, 25.558823529411764)","(81.0, 110.0, 102.5)","(26.0, 34.0, 32.88590604026846)","(2.45, 2.58, 2.574680134680135)","(3.6, 4.3, 4.286434108527132)","(5.0, 5.8, 5.747109826589595)","(21.0, 27.0, 26.415730337078653)","(61.0, 85.0, 82.24137931034483)"
07-01-2023 17:39:18.264095,"(17.0, 24.0, 23.313953488372093)","(18.0, 29.0, 28.764705882352942)","(20.0, 26.0, 25.43661971830986)","(81.0, 110.0, 106.11111111111111)","(26.0, 34.0, 32.839285714285715)","(2.4, 2.56, 2.5590281329923275)","(3.6, 4.4, 4.36606334841629)","(5.0, 5.7, 5.6803977272727275)","(21.0, 27.0, 26.63157894736842)","(61.0, 85.0, 82.3913043478261)"
07-01-2023 17:39:19.320594,"(17.0, 24.0, 23.243589743589745)","(18.0, 29.0, 28.87878787878788)","(20.0, 26.0, 25.43661971830986)","(81.0, 110.0, 109.16666666666667)","(26.0, 34.0, 32.96)","(2.4, 2.56, 2.5544444444444445)","(3.6, 4.4, 4.374636174636175)","(5.0, 5.7, 5.681971465629053)","(21.0, 27.0, 25.581818181818182)","(61.0, 85.0, 83.4)"
07-01-2023 17:39:20.386174,"(17.0, 23.0, 22.681818181818183)","(18.0, 29.0, 28.85)","(20.0, 26.0, 25.55056179775281)","(81.0, 120.0, 117.87234042553192)","(26.0, 34.0, 32.984375)","(2.4, 2.56, 2.5538871473354234)","(3.6, 4.4, 4.37737556561086)","(5.0, 5.7, 5.68178243774574)","(21.0, 26.0, 25.288888888888888)","(61.0, 85.0, 82.77777777777777)"
07-01-2023 17:39:21.465542,"(17.0, 23.0, 22.714285714285715)","(18.0, 29.0, 28.944444444444443)","(21.0, 26.0, 25.565217391304348)","(81.0, 130.0, 125.9090909090909)","(26.0, 34.0, 32.984375)","(2.4, 2.56, 2.54860510805501)","(3.6, 4.4, 4.375728155339806)","(5.0, 5.7, 5.68033946251768)","(21.0, 26.0, 25.19298245614035)","(61.0, 85.0, 82.77777777777777)"
07-01-2023 17:39:22.535984,"(17.0, 23.0, 22.714285714285715)","(18.0, 29.0, 28.894736842105264)","(21.0, 26.0, 25.571428571428573)","(81.0, 130.0, 126.19047619047619)","(26.0, 34.0, 32.21333333333333)","(2.4, 2.56, 2.5235425101214575)","(3.6, 4.4, 4.3873156342182895)","(5.0, 5.7, 5.715794223826715)","(21.0, 26.0, 25.027972027972027)","(61.0, 85.0, 82.77777777777777)"
07-01-2023 17:39:23.660672,"(17.0, 23.0, 22.77777777777778)","(18.0, 29.0, 28.894736842105264)","(20.0, 26.0, 25.59090909090909)","(81.0, 130.0, 126.84210526315789)","(26.0, 34.0, 32.22222222222222)","(2.35, 2.54, 2.5236656389174374)","(3.6, 4.4, 4.449428571428571)","(5.0, 5.8, 5.678901734104047)","(21.0, 26.0, 24.834862385321102)","(61.0, 85.0, 84.375)"
07-01-2023 17:39:24.717581,"(17.0, 23.0, 22.866666666666667)","(18.0, 30.0, 29.6)","(20.0, 26.0, 25.59090909090909)","(81.0, 130.0, 126.84210526315789)","(26.0, 34.0, 32.65263157894737)","(2.35, 2.54, 2.522879893828799)","(3.6, 4.5, 4.474)","(5.0, 5.7, 5.500806451612903)","(21.0, 25.0, 25.4)","(61.0, 85.0, 85.09615384615384)"
07-01-2023 17:39:25.785112,"(17.0, 24.0, 23.256756756756758)","(18.0, 32.0, 30.571428571428573)","(20.0, 26.0, 25.25531914893617)","(81.0, 130.0, 115.71428571428571)","(26.0, 34.0, 32.65263157894737)","(2.35, 2.54, 2.5225416036308626)","(3.6, 4.5, 4.467770419426048)","(5.0, 5.6, 5.477752293577982)","(21.0, 26.0, 25.391705069124423)","(61.0, 90.0, 85.09433962264151)"
07-01-2023 17:39:26.896926,"(17.0, 24.0, 23.256756756756758)","(18.0, 32.0, 30.638297872340427)","(20.0, 26.0, 25.326923076923077)","(81.0, 130.0, 114.70588235294117)","(26.0, 34.0, 32.836363636363636)","(2.35, 2.54, 2.5228194993412383)","(3.6, 4.5, 4.536950904392764)","(5.0, 5.5, 5.52183908045977)","(21.0, 26.0, 25.428571428571427)","(61.0, 90.0, 82.23880597014926)"
07-01-2023 17:39:28.007153,"(17.0, 24.0, 23.427083333333332)","(18.0, 32.0, 31.014492753623188)","(20.0, 25.0, 24.81981981981982)","(81.0, 130.0, 120.37037037037037)","(26.0, 34.0, 32.836363636363636)","(2.35, 2.54, 2.558987341772152)","(3.6, 4.6, 4.557735849056604)","(5.0, 5.6, 5.454773082942097)","(21.0, 26.0, 25.414634146341463)","(61.0, 90.0, 83.4090909090909)"
07-01-2023 17:39:29.173547,"(17.0, 24.0, 23.427083333333332)","(18.0, 32.0, 30.77777777777778)","(20.0, 25.0, 24.81981981981982)","(81.0, 130.0, 133.1818181818182)","(26.0, 34.0, 33.31111111111111)","(2.35, 2.56, 2.6125757575757578)","(3.6, 4.6, 4.265789473684211)","(5.0, 5.5, 5.518837209302325)","(21.0, 26.0, 25.875)","(61.0, 85.0, 83.14814814814815)"
07-01-2023 17:39:30.272728,"(17.0, 25.0, 24.157894736842106)","(18.0, 32.0, 30.88888888888889)","(20.0, 24.0, 23.984615384615385)","(81.0, 140.0, 132.17391304347825)","(26.0, 34.0, 31.703703703703702)","(2.35, 2.62, 2.6200869565217393)","(3.6, 4.3, 4.206476683937824)","(5.0, 5.6, 5.523880597014926)","(21.0, 26.0, 25.88135593220339)","(61.0, 90.0, 83.16666666666667)"
07-01-2023 17:39:31.361321,"(17.0, 25.0, 24.157894736842106)","(18.0, 32.0, 31.333333333333332)","(20.0, 25.0, 24.646153846153847)","(81.0, 130.0, 122.94117647058823)","(26.0, 32.0, 32.41379310344828)","(2.35, 2.64, 2.6364705882352943)","(3.6, 4.3, 4.134096692111959)","(5.0, 5.6, 5.591044776119403)","(21.0, 26.0, 25.74074074074074)","(61.0, 90.0, 87.5)"
07-01-2023 17:39:32.402762,"(17.0, 25.0, 24.333333333333332)","(18.0, 32.0, 30.425)","(20.0, 25.0, 24.666666666666668)","(81.0, 130.0, 122.5)","(26.0, 34.0, 32.41379310344828)","(2.35, 2.64, 2.6364705882352943)","(3.6, 4.2, 4.134096692111959)","(5.0, 5.6, 5.591044776119403)","(21.0, 26.0, 25.74074074074074)","(61.0, 90.0, 87.5)"
07-01-2023 17:39:33.586552,"(17.0, 25.0, 24.333333333333332)","(18.0, 32.0, 30.425)","(20.0, 25.0, 24.61764705882353)","(81.0, 130.0, 122.5)","(26.0, 34.0, 32.7027027027027)","(2.35, 2.66, 2.6512101910828028)","(3.6, 4.2, 4.132603406326034)","(5.0, 5.6, 5.561619718309859)","(21.0, 25.0, 24.813333333333333)","(61.0, 90.0, 87.36842105263158)"
07-01-2023 17:39:34.690404,"(17.0, 25.0, 24.184615384615384)","(18.0, 32.0, 30.425)","(20.0, 25.0, 24.61764705882353)","(81.0, 110.0, 100.27777777777777)","(26.0, 34.0, 33.02040816326531)","(2.35, 2.68, 2.666350364963504)","(3.6, 4.2, 4.132603406326034)","(5.0, 5.6, 5.561619718309859)","(21.0, 25.0, 24.813333333333333)","(61.0, 90.0, 86.25)"
07-01-2023 17:39:35.781277,"(17.0, 25.0, 24.3375)","(18.0, 32.0, 30.14)","(20.0, 25.0, 24.697674418604652)","(81.0, 110.0, 100.27777777777777)","(26.0, 32.0, 31.5)","(2.35, 2.7, 2.6988444444444446)","(3.6, 4.2, 4.134903047091413)","(5.0, 5.6, 5.564066852367688)","(21.0, 25.0, 24.849462365591396)","(61.0, 90.0, 86.25)"
07-01-2023 17:39:36.867527,"(17.0, 25.0, 24.46031746031746)","(18.0, 32.0, 30.625)","(20.0, 25.0, 24.35185185185185)","(81.0, 130.0, 107.5)","(26.0, 34.0, 32.421052631578945)","(2.35, 2.76, 2.740053050397878)","(3.6, 4.2, 4.1866666666666665)","(5.0, 5.3, 5.263516483516483)","(21.0, 26.0, 25.243697478991596)","(61.0, 90.0, 88.23529411764706)"
07-01-2023 17:39:37.937534,"(17.0, 25.0, 24.5177304964539)","(18.0, 32.0, 30.36842105263158)","(20.0, 25.0, 23.775862068965516)","(81.0, 140.0, 108.0)","(26.0, 34.0, 32.55555555555556)","(2.35, 2.76, 2.7531386861313867)","(3.6, 4.2, 4.171904761904762)","(5.0, 5.3, 5.2072)","(21.0, 26.0, 25.08)","(61.0, 90.0, 86.25)"
07-01-2023 17:39:39.060505,"(17.0, 25.0, 24.5177304964539)","(18.0, 30.0, 29.78787878787879)","(20.0, 25.0, 23.775862068965516)","(81.0, 130.0, 123.33333333333334)","(26.0, 34.0, 32.88235294117647)","(2.35, 2.76, 2.7621097046413503)","(3.6, 4.2, 4.169949916527546)","(5.0, 5.3, 5.193537414965987)","(21.0, 26.0, 24.68888888888889)","(61.0, 90.0, 83.33333333333333)"
07-01-2023 17:39:40.165093,"(17.0, 25.0, 24.34517766497462)","(18.0, 30.0, 29.037037037037038)","(20.0, 25.0, 23.80168776371308)","(81.0, 120.0, 115.71428571428571)","(26.0, 34.0, 32.75)","(2.35, 2.78, 2.7658666666666663)","(3.6, 4.2, 4.138080495356037)","(5.0, 5.2, 5.1824587706146925)","(21.0, 25.0, 23.76271186440678)","(61.0, 85.0, 84.375)"
07-01-2023 17:39:41.248637,"(17.0, 25.0, 24.35820895522388)","(18.0, 30.0, 28.52173913043478)","(20.0, 25.0, 23.80168776371308)","(81.0, 120.0, 118.0)","(26.0, 34.0, 33.371428571428574)","(2.35, 2.78, 2.7640601503759394)","(3.6, 4.2, 4.121709006928406)","(5.0, 5.2, 5.232627118644068)","(21.0, 24.0, 23.47826086956522)","(61.0, 85.0, 81.75)"
07-01-2023 17:39:42.397672,"(17.0, 25.0, 24.367149758454108)","(18.0, 29.0, 28.307692307692307)","(20.0, 25.0, 23.842105263157894)","(81.0, 120.0, 117.5)","(26.0, 34.0, 33.6)","(2.45, 2.78, 2.7699999999999996)","(3.6, 4.2, 4.141247833622184)","(5.0, 5.3, 5.260365853658537)","(21.0, 24.0, 23.6)","(61.0, 85.0, 80.51724137931035)"
07-01-2023 17:39:43.707584,"(17.0, 25.0, 24.31)","(18.0, 29.0, 28.043478260869566)","(20.0, 25.0, 24.22748815165877)","(81.0, 130.0, 132.5)","(26.0, 34.0, 33.42857142857143)","(2.45, 2.78, 2.770149253731343)","(3.6, 4.2, 4.139258114374034)","(5.0, 5.3, 5.275257731958763)","(21.0, 24.0, 23.594594594594593)","(61.0, 85.0, 78.6)"
07-01-2023 17:39:44.790508,"(17.0, 25.0, 24.31)","(18.0, 29.0, 28.043478260869566)","(20.0, 25.0, 24.22748815165877)","(81.0, 140.0, 132.5)","(26.0, 34.0, 33.42857142857143)","(2.45, 2.78, 2.7644836272040303)","(3.6, 4.2, 4.130071174377224)","(5.0, 5.3, 5.401946902654868)","(21.0, 24.0, 23.771929824561404)","(61.0, 85.0, 78.84615384615384)"
07-01-2023 17:39:45.843436,"(18.0, 24.0, 23.7319587628866)","(18.0, 28.0, 27.166666666666668)","(20.0, 25.0, 24.22707423580786)","(81.0, 120.0, 112.92682926829268)","(26.0, 34.0, 33.42857142857143)","(2.45, 2.78, 2.7644836272040303)","(3.6, 4.2, 4.130071174377224)","(5.0, 5.5, 5.401946902654868)","(21.0, 24.0, 23.771929824561404)","(61.0, 85.0, 78.84615384615384)"
07-01-2023 17:39:46.903675,"(18.0, 24.0, 23.682692307692307)","(18.0, 28.0, 27.65)","(20.0, 24.0, 23.82300884955752)","(81.0, 120.0, 113.0)","(26.0, 34.0, 31.752808988764045)","(2.45, 2.76, 2.757737226277372)","(3.6, 4.2, 4.127958579881657)","(5.0, 5.6, 5.470188679245283)","(21.0, 24.0, 23.098591549295776)","(61.0, 80.0, 76.66666666666667)"
07-01-2023 17:39:48.002782,"(18.0, 23.0, 22.944444444444443)","(18.0, 29.0, 28.3)","(20.0, 24.0, 23.663265306122447)","(81.0, 120.0, 113.63636363636364)","(26.0, 32.0, 32.68181818181818)","(2.45, 2.76, 2.7517514124293787)","(3.6, 4.2, 4.1193700787401575)","(5.0, 5.5, 5.4625)","(21.0, 24.0, 23.558823529411764)","(61.0, 80.0, 77.77777777777777)"
07-01-2023 17:39:49.090268,"(18.0, 24.0, 22.97142857142857)","(18.0, 29.0, 28.692307692307693)","(20.0, 24.0, 23.605504587155963)","(81.0, 120.0, 111.76470588235294)","(26.0, 34.0, 32.87378640776699)","(2.45, 2.76, 2.759074074074074)","(3.6, 4.2, 4.126647564469914)","(5.0, 5.5, 5.446448087431694)","(21.0, 24.0, 24.181818181818183)","(61.0, 80.0, 78.10810810810811)"
07-01-2023 17:39:50.192772,"(18.0, 24.0, 22.829268292682926)","(18.0, 29.0, 28.05263157894737)","(20.0, 24.0, 23.640776699029125)","(81.0, 120.0, 112.82051282051282)","(26.0, 34.0, 32.58536585365854)","(2.45, 2.76, 2.7559887005649717)","(3.6, 4.2, 4.139479905437352)","(5.0, 5.5, 5.45879218472469)","(21.0, 25.0, 23.755555555555556)","(61.0, 80.0, 78.18181818181819)"
07-01-2023 17:39:51.264933,"(18.0, 23.0, 22.71264367816092)","(18.0, 29.0, 28.7)","(20.0, 24.0, 23.736363636363635)","(81.0, 120.0, 113.33333333333333)","(26.0, 34.0, 33.422222222222224)","(2.45, 2.76, 2.768018018018018)","(3.6, 4.2, 3.990266666666667)","(5.0, 5.5, 5.527118644067796)","(21.0, 24.0, 24.71014492753623)","(61.0, 80.0, 78.51851851851852)"
07-01-2023 17:39:52.458235,"(18.0, 24.0, 23.305882352941175)","(19.0, 30.0, 29.142857142857142)","(20.0, 25.0, 24.07741935483871)","(81.0, 120.0, 114.24242424242425)","(26.0, 34.0, 33.6)","(2.4, 2.78, 2.757177914110429)","(3.6, 4.0, 3.984659090909091)","(5.0, 5.6, 5.5532051282051285)","(21.0, 25.0, 25.76051779935275)","(61.0, 80.0, 78.27586206896552)"
07-01-2023 17:39:53.522980,"(18.0, 24.0, 23.523809523809526)","(19.0, 30.0, 29.142857142857142)","(20.0, 25.0, 24.07741935483871)","(81.0, 120.0, 114.86486486486487)","(26.0, 36.0, 34.22857142857143)","(2.4, 2.76, 2.764310954063604)","(3.6, 4.0, 3.9709163346613545)","(5.0, 5.6, 5.557827476038338)","(21.0, 26.0, 25.604938271604937)","(61.0, 80.0, 77.22222222222223)"
07-01-2023 17:39:54.581067,"(18.0, 24.0, 23.701492537313435)","(19.0, 30.0, 29.352941176470587)","(20.0, 24.0, 23.910112359550563)","(81.0, 120.0, 115.45454545454545)","(26.0, 36.0, 33.6078431372549)","(2.4, 2.78, 2.756463768115942)","(3.6, 4.0, 4.022641509433962)","(5.0, 5.6, 5.577868852459016)","(21.0, 26.0, 22.803571428571427)","(61.0, 80.0, 74.21052631578948)"
