,Newtons Law,Bree Fury,Bermuda Sky,On The Deck,Uncle Bertie,Coal Island
54,"[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 516079), 3.2, 5.4]"
55,"[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 653834), 3.2, 5.4]"
56,"[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 766052), 3.2, 5.4]"
57,"[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 887787), 3.2, 5.4]"
58,"[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 2520), 3.2, 5.4]"
59,"[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 151805), 3.2, 5.4]"
60,"[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 286765), 3.2, 5.4]"
61,"[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 399866), 3.2, 5.4]"
62,"[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 502086), 3.2, 5.4]"
63,"[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 621932), 3.2, 5.4]"
64,"[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 730820), 3.2, 5.4]"
65,"[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 847625), 3.2, 5.4]"
66,"[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 968279), 3.2, 5.4]"
67,"[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 76772), 3.2, 5.4]"
68,"[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 213192), 3.2, 5.4]"
69,"[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 330160), 3.2, 5.4]"
70,"[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 446045), 3.2, 5.4]"
71,"[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 549805), 3.2, 5.4]"
72,"[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 686564), 3.2, 5.4]"
73,"[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 817809), 3.2, 5.4]"
74,"[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 940022), 3.2, 5.4]"
75,"[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 61623), 3.2, 5.4]"
76,"[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 177518), 3.2, 5.4]"
77,"[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 308664), 3.2, 5.4]"
78,"[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 443249), 3.2, 5.4]"
79,"[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 582012), 3.2, 5.4]"
80,"[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 710037), 3.2, 5.4]"
81,"[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 854941), 3.2, 5.4]"
82,"[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 991080), 3.2, 5.4]"
83,"[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 127514), 3.2, 5.4]"
84,"[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 242368), 3.2, 5.4]"
85,"[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 392354), 3.2, 5.4]"
86,"[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 535051), 3.2, 5.4]"
87,"[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 652826), 3.2, 5.4]"
88,"[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 774390), 3.2, 5.4]"
89,"[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 887289), 3.2, 5.4]"
90,"[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 5, 9845), 3.2, 5.4]"
91,"[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 202178), 3.2, 5.4]"
92,"[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 360005), 3.2, 5.4]"
93,"[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 515771), 3.2, 5.4]"
94,"[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 673712), 3.2, 5.4]"
95,"[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 784722), 3.2, 5.4]"
96,"[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 11, 902456), 3.2, 5.4]"
97,"[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 63931), 3.2, 5.4]"
98,"[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 14, 230012), 3.2, 5.4]"
99,"[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 15, 341250), 3.2, 5.4]"
100,"[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 16, 473262), 3.2, 5.4]"
101,"[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 17, 590443), 3.2, 5.4]"
102,"[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 18, 703661), 3.2, 5.4]"
103,"[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 19, 829717), 3.2, 5.4]"
104,"[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 20, 982575), 3.2, 5.4]"
105,"[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 22, 122612), 3.2, 5.4]"
106,"[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 23, 250676), 3.2, 5.4]"
107,"[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 6, 24, 401674), 3.2, 5.4]"
