,Lizzie Lou,Winlock Tilly,Magic Avenue,Another Fay,Optimus Bruce,Pinned,My Luck Many,Tralee Wolf
11-01-2023 13:53:24.124838,"(6.5, 9.2, 8.266666666666666)","(8.0, 12.5, 11.091304347826087)","(5.0, 11.0, 10.040000000000001)","(61.0, 340.0, 214.28571428571428)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(16.0, 36.0, 35.25)","(26.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:25.359853,"(6.5, 9.2, 8.266666666666666)","(8.0, 12.5, 11.091304347826087)","(5.0, 11.0, 10.040000000000001)","(61.0, 340.0, 214.28571428571428)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(16.0, 36.0, 35.25)","(26.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:26.437767,"(6.5, 8.8, 8.447058823529412)","(8.0, 12.5, 11.204)","(5.0, 11.0, 10.040000000000001)","(61.0, 340.0, 214.28571428571428)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(16.0, 36.0, 35.25)","(26.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:27.519710,"(6.0, 8.8, 8.447058823529412)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 214.28571428571428)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:28.618505,"(6.0, 8.8, 8.447058823529412)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:29.724623,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:30.728449,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:31.862534,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:32.928247,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:33.972210,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 11.204)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 180.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:35.069127,"(6.0, 8.8, 8.333333333333334)","(8.0, 12.5, 11.262500000000001)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:36.221396,"(6.0, 8.8, 8.333333333333334)","(8.0, 12.5, 10.882352941176471)","(5.5, 11.0, 10.040000000000001)","(61.0, 330.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:37.444058,"(6.0, 8.8, 8.333333333333334)","(8.0, 12.5, 10.882352941176471)","(5.5, 11.0, 10.040000000000001)","(61.0, 330.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:38.668605,"(6.0, 8.8, 8.333333333333334)","(8.0, 12.5, 10.882352941176471)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:39.908175,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 12.083333333333334)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:41.092561,"(6.0, 8.8, 8.411111111111111)","(8.0, 12.5, 12.083333333333334)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:42.274965,"(6.0, 8.8, 8.221052631578948)","(8.0, 12.5, 12.055555555555555)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:43.494184,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:44.665322,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:45.864274,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:47.313770,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:48.590222,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:50.101240,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.192307692307693)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 235.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:51.704929,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 320.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:53.002831,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:54.402881,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:55.622030,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:56.755666,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:57.946346,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.6015151515151516)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:53:59.163975,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.65, 1.600967741935484)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:54:00.558675,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.5)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.25)","(21.0, 75.0, 49.73684210526316)"
11-01-2023 13:54:01.733917,"(6.0, 8.8, 8.066666666666666)","(8.0, 12.5, 12.1)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 240.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.6075)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:02.877998,"(6.0, 8.8, 8.0)","(8.0, 12.5, 11.566666666666666)","(5.5, 10.5, 10.040000000000001)","(61.0, 340.0, 245.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:04.293267,"(6.0, 8.8, 8.0)","(8.0, 12.5, 11.75)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 245.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:05.832757,"(6.0, 8.8, 8.0)","(8.0, 12.5, 11.333333333333334)","(5.5, 11.0, 10.040000000000001)","(61.0, 340.0, 235.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:07.363037,"(6.0, 8.8, 8.18888888888889)","(8.0, 12.5, 11.333333333333334)","(5.5, 11.0, 9.755555555555556)","(61.0, 320.0, 235.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:08.808993,"(6.0, 8.8, 8.18888888888889)","(8.0, 12.5, 11.23076923076923)","(5.5, 11.0, 9.755555555555556)","(61.0, 320.0, 235.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:10.121640,"(6.0, 8.8, 8.18888888888889)","(8.0, 12.5, 12.071428571428571)","(5.5, 11.0, 9.755555555555556)","(61.0, 320.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:11.209059,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.071428571428571)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:12.453857,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 11.882352941176471)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:13.685816,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 11.789473684210526)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:14.796282,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 11.789473684210526)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:15.881840,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.153846153846153)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:16.936655,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.153846153846153)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 230.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.470588235294116)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:18.359921,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.153846153846153)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 225.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.30769230769231)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:19.653604,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.153846153846153)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 225.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.30769230769231)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:21.018507,"(6.0, 8.8, 8.18888888888889)","(8.0, 13.5, 12.153846153846153)","(5.5, 11.0, 9.755555555555556)","(61.0, 310.0, 240.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.30769230769231)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:22.279464,"(6.0, 8.8, 8.05)","(8.0, 13.5, 11.652173913043478)","(5.5, 11.0, 9.755555555555556)","(61.0, 340.0, 240.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.30769230769231)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:23.642651,"(6.0, 8.8, 8.05)","(8.0, 13.5, 11.652173913043478)","(5.5, 11.0, 10.410526315789474)","(61.0, 340.0, 240.0)","(21.0, 42.0, 32.714285714285715)","(1.5, 1.63, 1.600967741935484)","(17.0, 36.0, 35.30769230769231)","(21.0, 75.0, 43.69565217391305)"
11-01-2023 13:54:25.022113,"(6.0, 8.8, 8.05)","(8.0, 13.5, 11.652173913043478)","(5.5, 11.0, 10.410526315789474)","(61.0, 340.0, 240.0)","(21.0, 42.0, 34.92307692307692)","(1.5, 1.63, 1.608048780487805)","(17.0, 36.0, 35.0)","(21.0, 75.0, 30.9375)"
11-01-2023 13:54:26.244355,"(6.0, 8.8, 8.315384615384614)","(8.0, 13.5, 12.5)","(5.5, 11.0, 10.833333333333334)","(61.0, 340.0, 235.0)","(21.0, 42.0, 34.92307692307692)","(1.5, 1.63, 1.6072727272727274)","(17.0, 36.0, 32.857142857142854)","(21.0, 75.0, 30.764705882352942)"
11-01-2023 13:54:27.439942,"(6.0, 8.8, 8.315384615384614)","(8.0, 13.5, 12.416666666666666)","(5.5, 11.5, 10.75)","(61.0, 310.0, 230.0)","(21.0, 42.0, 34.92307692307692)","(1.5, 1.62, 1.6072727272727274)","(17.0, 36.0, 33.55555555555556)","(21.0, 75.0, 31.0)"
11-01-2023 13:54:28.812212,"(6.0, 8.8, 8.315384615384614)","(8.0, 13.5, 12.416666666666666)","(5.5, 11.5, 10.75)","(61.0, 300.0, 236.66666666666669)","(21.0, 42.0, 34.92307692307692)","(1.5, 1.62, 1.6072727272727274)","(17.0, 36.0, 33.55555555555556)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:30.105894,"(6.0, 8.8, 8.315384615384614)","(8.0, 13.5, 12.416666666666666)","(5.5, 11.5, 10.75)","(61.0, 300.0, 277.77777777777777)","(21.0, 42.0, 34.92307692307692)","(1.5, 1.62, 1.6025)","(17.0, 36.0, 33.333333333333336)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:31.464865,"(6.0, 8.8, 8.306666666666667)","(8.0, 13.5, 12.45)","(5.5, 11.5, 11.0)","(61.0, 300.0, 277.77777777777777)","(21.0, 42.0, 28.782608695652172)","(1.5, 1.62, 1.6025)","(17.0, 36.0, 31.09090909090909)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:32.578654,"(6.0, 8.4, 8.120000000000001)","(8.0, 13.5, 12.45)","(5.5, 11.5, 11.0)","(61.0, 300.0, 277.77777777777777)","(21.0, 42.0, 32.22222222222222)","(1.5, 1.62, 1.604864864864865)","(17.0, 36.0, 32.4)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:33.698112,"(6.0, 8.4, 8.169230769230769)","(8.0, 13.5, 12.45)","(5.5, 11.5, 11.0)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.62, 1.6012121212121213)","(17.0, 36.0, 34.0)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:34.841265,"(6.0, 8.4, 8.15)","(8.0, 13.5, 12.916666666666666)","(5.5, 11.5, 11.083333333333334)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.61, 1.60375)","(17.0, 36.0, 34.0)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:35.997055,"(6.0, 8.4, 8.218181818181819)","(8.0, 13.5, 12.916666666666666)","(5.5, 11.5, 11.142857142857142)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.63, 1.612857142857143)","(17.0, 36.0, 34.2)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:37.170427,"(6.0, 8.4, 8.218181818181819)","(8.0, 13.5, 12.916666666666666)","(5.5, 11.5, 11.142857142857142)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.62, 1.612857142857143)","(17.0, 36.0, 34.2)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:38.172808,"(6.0, 8.4, 8.15)","(8.0, 13.5, 12.916666666666666)","(5.5, 11.5, 11.142857142857142)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 34.69230769230769)","(1.5, 1.61, 1.6012121212121213)","(17.0, 36.0, 34.2)","(21.0, 70.0, 31.0)"
11-01-2023 13:54:39.200256,"(6.0, 8.4, 8.15)","(8.0, 13.5, 12.916666666666666)","(5.5, 11.5, 11.142857142857142)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.61, 1.6023684210526317)","(17.0, 36.0, 33.75)","(21.0, 70.0, 39.64705882352941)"
11-01-2023 13:54:40.405373,"(6.0, 8.4, 7.878260869565217)","(8.0, 13.5, 11.75)","(5.5, 11.5, 10.944444444444445)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.61, 1.6012121212121213)","(17.0, 36.0, 33.75)","(21.0, 70.0, 39.64705882352941)"
11-01-2023 13:54:41.862229,"(6.0, 8.4, 7.828571428571428)","(8.0, 13.5, 11.75)","(5.5, 11.5, 11.4)","(61.0, 300.0, 277.77777777777777)","(21.0, 40.0, 33.42857142857143)","(1.5, 1.61, 1.6023684210526317)","(17.0, 36.0, 33.75)","(21.0, 70.0, 39.64705882352941)"
11-01-2023 13:54:43.067371,"(6.0, 8.4, 7.828571428571428)","(8.0, 13.5, 11.75)","(5.5, 12.5, 11.583333333333334)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 36.46153846153846)","(1.5, 1.61, 1.6)","(17.0, 36.0, 33.333333333333336)","(21.0, 70.0, 40.46153846153846)"
11-01-2023 13:54:44.410197,"(6.0, 8.4, 8.08)","(8.0, 13.5, 12.625)","(5.5, 12.5, 11.166666666666666)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 36.827586206896555)","(1.5, 1.65, 1.5956)","(17.0, 36.0, 33.333333333333336)","(21.0, 70.0, 40.46153846153846)"
11-01-2023 13:54:45.823064,"(6.0, 8.4, 8.08)","(8.0, 13.5, 12.625)","(5.5, 12.5, 11.166666666666666)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 36.827586206896555)","(1.5, 1.65, 1.5956)","(17.0, 36.0, 34.285714285714285)","(21.0, 70.0, 40.46153846153846)"
11-01-2023 13:54:47.372889,"(6.0, 8.4, 8.08)","(8.0, 13.5, 12.84375)","(5.5, 12.5, 11.166666666666666)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 36.827586206896555)","(1.5, 1.65, 1.5956)","(17.0, 36.0, 34.285714285714285)","(21.0, 70.0, 40.285714285714285)"
11-01-2023 13:54:48.653010,"(5.5, 8.4, 8.08)","(8.5, 13.5, 11.882352941176471)","(6.0, 12.5, 11.166666666666666)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 36.46153846153846)","(1.45, 1.65, 1.631860465116279)","(17.0, 36.0, 33.1578947368421)","(21.0, 70.0, 32.111111111111114)"
11-01-2023 13:54:49.829622,"(5.5, 8.0, 7.515151515151516)","(8.5, 13.5, 12.153846153846153)","(6.0, 12.5, 11.428571428571429)","(61.0, 340.0, 313.33333333333337)","(21.0, 40.0, 28.896551724137932)","(1.45, 1.64, 1.631860465116279)","(17.0, 36.0, 33.1578947368421)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:50.895749,"(5.5, 8.0, 7.515151515151516)","(8.5, 13.5, 12.153846153846153)","(6.0, 12.5, 11.428571428571429)","(61.0, 340.0, 277.77777777777777)","(21.0, 40.0, 32.92307692307692)","(1.45, 1.64, 1.5965116279069769)","(17.0, 36.0, 34.0)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:52.146129,"(5.5, 8.0, 7.68)","(8.5, 13.5, 12.625)","(6.0, 12.5, 11.75)","(61.0, 300.0, 268.8888888888889)","(21.0, 40.0, 32.92307692307692)","(1.45, 1.6, 1.5965116279069769)","(17.0, 36.0, 34.285714285714285)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:53.270942,"(5.5, 8.0, 7.68)","(8.5, 13.5, 12.625)","(6.0, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 32.92307692307692)","(1.45, 1.6, 1.5965116279069769)","(17.0, 36.0, 34.285714285714285)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:54.341530,"(5.5, 8.0, 7.68)","(9.0, 13.5, 12.625)","(6.5, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 32.92307692307692)","(1.4, 1.6, 1.5965116279069769)","(18.0, 36.0, 34.285714285714285)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:55.350541,"(5.5, 8.0, 7.68)","(9.0, 13.5, 12.625)","(6.5, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 32.92307692307692)","(1.4, 1.6, 1.6290624999999999)","(18.0, 36.0, 33.75)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:56.410043,"(5.5, 8.0, 7.448275862068965)","(9.0, 13.5, 11.576923076923077)","(6.5, 12.5, 11.25)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 32.92307692307692)","(1.4, 1.64, 1.6043636363636364)","(18.0, 36.0, 33.75)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:57.528764,"(5.5, 8.0, 7.515151515151516)","(9.0, 13.5, 12.363636363636363)","(6.5, 12.5, 11.428571428571429)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 28.896551724137932)","(1.4, 1.63, 1.5994545454545455)","(18.0, 36.0, 33.75)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:58.592869,"(5.5, 8.0, 7.515151515151516)","(9.0, 13.5, 12.363636363636363)","(6.5, 12.5, 11.428571428571429)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 30.8)","(1.4, 1.63, 1.5994545454545455)","(18.0, 36.0, 33.75)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:54:59.704802,"(5.5, 8.0, 7.515151515151516)","(9.0, 13.5, 11.9375)","(6.5, 12.5, 11.428571428571429)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 29.612903225806452)","(1.4, 1.63, 1.5953125000000001)","(18.0, 36.0, 34.588235294117645)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:55:00.853082,"(5.5, 8.0, 7.68)","(9.0, 13.5, 12.75)","(6.5, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 34.064516129032256)","(1.4, 1.6, 1.5953125000000001)","(18.0, 36.0, 33.333333333333336)","(21.0, 65.0, 30.642857142857142)"
11-01-2023 13:55:01.923931,"(5.5, 8.0, 7.652173913043478)","(9.0, 13.5, 12.5)","(6.5, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 34.064516129032256)","(1.4, 1.6, 1.5953125000000001)","(18.0, 36.0, 34.15384615384615)","(21.0, 65.0, 30.846153846153847)"
11-01-2023 13:55:03.399460,"(5.5, 8.0, 7.644444444444444)","(9.0, 13.5, 12.75)","(6.5, 12.5, 11.75)","(61.0, 290.0, 268.8888888888889)","(21.0, 40.0, 34.064516129032256)","(1.4, 1.6, 1.5953125000000001)","(18.0, 36.0, 34.15384615384615)","(21.0, 65.0, 38.17647058823529)"
