,Winlock On Top,Aston Ulysses,High Expectation,Zipper Rogue,Pacific Hill,Metro Mike,Flashing Oscar
10-01-2023 19:23:32.678394,"(6.5, 12.5, 12.157894736842104)","(1.22, 1.29, 1.2858620689655174)","(15.0, 44.0, 41.73913043478261)","(10.0, 17.0, 16.333333333333332)","(81.0, 650.0, 560.0)","(31.0, 90.0, 89.16666666666667)","(11.0, 25.0, 22.923076923076923)"
10-01-2023 19:23:33.787192,"(6.5, 12.5, 12.157894736842104)","(1.22, 1.29, 1.284857142857143)","(15.0, 44.0, 41.73913043478261)","(10.0, 17.0, 16.333333333333332)","(81.0, 650.0, 560.0)","(31.0, 90.0, 89.16666666666667)","(11.0, 24.0, 23.2)"
10-01-2023 19:23:34.904283,"(6.5, 12.5, 12.157894736842104)","(1.22, 1.29, 1.284857142857143)","(15.0, 44.0, 41.73913043478261)","(10.0, 17.0, 16.333333333333332)","(81.0, 650.0, 735.0)","(31.0, 90.0, 89.16666666666667)","(11.0, 24.0, 22.625)"
10-01-2023 19:23:35.988862,"(6.5, 12.5, 12.157894736842104)","(1.22, 1.29, 1.2842500000000001)","(15.0, 44.0, 40.94117647058823)","(10.0, 17.0, 16.333333333333332)","(81.0, 1000.0, 735.0)","(31.0, 90.0, 88.33333333333333)","(11.0, 23.0, 22.5)"
10-01-2023 19:23:37.175361,"(6.5, 12.5, 11.934782608695652)","(1.22, 1.29, 1.284857142857143)","(15.0, 44.0, 40.94117647058823)","(10.0, 17.0, 16.333333333333332)","(81.0, 1000.0, 735.0)","(31.0, 90.0, 88.125)","(11.0, 24.0, 22.5)"
10-01-2023 19:23:38.360642,"(6.5, 12.5, 11.934782608695652)","(1.2, 1.29, 1.2885135135135135)","(16.0, 44.0, 40.94117647058823)","(10.0, 17.0, 16.375)","(71.0, 1000.0, 735.0)","(31.0, 90.0, 88.125)","(12.0, 24.0, 22.428571428571427)"
10-01-2023 19:23:39.498498,"(6.5, 12.5, 11.934782608695652)","(1.2, 1.29, 1.2885135135135135)","(16.0, 44.0, 41.111111111111114)","(10.0, 17.0, 16.375)","(71.0, 1000.0, 750.0)","(31.0, 90.0, 89.0)","(12.0, 24.0, 22.058823529411764)"
10-01-2023 19:23:40.571558,"(6.5, 12.5, 12.130434782608695)","(1.2, 1.29, 1.2885526315789475)","(16.0, 44.0, 42.55555555555556)","(10.0, 17.0, 16.333333333333332)","(71.0, 1000.0, 750.0)","(31.0, 90.0, 89.0)","(12.0, 24.0, 22.058823529411764)"
10-01-2023 19:23:41.534876,"(6.5, 12.5, 12.142857142857142)","(1.2, 1.29, 1.2885526315789475)","(16.0, 44.0, 42.55555555555556)","(10.0, 17.0, 16.333333333333332)","(71.0, 1000.0, 545.0)","(31.0, 90.0, 73.18181818181819)","(12.0, 24.0, 22.058823529411764)"
10-01-2023 19:23:42.479630,"(6.5, 12.5, 12.142857142857142)","(1.2, 1.29, 1.2891780821917809)","(16.0, 44.0, 42.55555555555556)","(10.0, 17.0, 16.333333333333332)","(71.0, 590.0, 545.0)","(31.0, 75.0, 69.72972972972973)","(12.0, 24.0, 22.058823529411764)"
10-01-2023 19:23:43.567766,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2982608695652174)","(16.0, 44.0, 42.470588235294116)","(10.0, 17.0, 16.333333333333332)","(71.0, 590.0, 585.0)","(31.0, 75.0, 70.125)","(12.0, 24.0, 21.9)"
10-01-2023 19:23:44.645419,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2942857142857143)","(16.0, 44.0, 40.0)","(10.0, 17.0, 16.333333333333332)","(71.0, 670.0, 490.0)","(31.0, 75.0, 66.875)","(12.0, 24.0, 21.9)"
10-01-2023 19:23:45.745942,"(6.5, 12.5, 11.934782608695652)","(1.2, 1.3, 1.2981818181818183)","(16.0, 42.0, 39.65217391304348)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 535.7142857142858)","(31.0, 75.0, 67.77777777777777)","(12.0, 24.0, 21.857142857142858)"
10-01-2023 19:23:46.874965,"(6.5, 12.5, 11.87037037037037)","(1.2, 1.3, 1.2981818181818183)","(16.0, 42.0, 40.857142857142854)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 490.0)","(31.0, 75.0, 73.46153846153847)","(12.0, 24.0, 22.2)"
10-01-2023 19:23:47.986577,"(6.5, 12.5, 11.87037037037037)","(1.2, 1.3, 1.2982608695652174)","(16.0, 42.0, 39.92307692307692)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 505.0)","(31.0, 100.0, 77.6923076923077)","(12.0, 24.0, 22.2)"
10-01-2023 19:23:49.127220,"(6.5, 12.5, 12.130434782608695)","(1.2, 1.3, 1.2976470588235294)","(16.0, 42.0, 40.0)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 505.0)","(31.0, 95.0, 80.41666666666667)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:50.257304,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2976470588235294)","(16.0, 42.0, 40.76923076923077)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 505.0)","(31.0, 95.0, 78.52941176470588)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:51.252911,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2976470588235294)","(16.0, 42.0, 40.76923076923077)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 505.0)","(31.0, 95.0, 78.52941176470588)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:52.277430,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2976470588235294)","(16.0, 42.0, 40.0)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 526.6666666666666)","(31.0, 95.0, 77.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:53.238561,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2966666666666666)","(16.0, 42.0, 40.76923076923077)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 526.6666666666666)","(31.0, 95.0, 77.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:54.294328,"(6.5, 12.5, 11.934782608695652)","(1.2, 1.3, 1.2980952380952382)","(16.0, 42.0, 39.0)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 510.0)","(31.0, 95.0, 77.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:55.318654,"(6.5, 12.5, 11.87037037037037)","(1.2, 1.3, 1.2980952380952382)","(16.0, 42.0, 39.714285714285715)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 535.7142857142858)","(31.0, 95.0, 77.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:56.431485,"(6.5, 12.5, 11.87037037037037)","(1.2, 1.3, 1.2980952380952382)","(16.0, 42.0, 39.714285714285715)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 535.7142857142858)","(31.0, 95.0, 77.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:57.528162,"(6.5, 12.5, 12.130434782608695)","(1.2, 1.3, 1.2955555555555556)","(16.0, 42.0, 40.588235294117645)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 510.0)","(31.0, 70.0, 66.5)","(12.0, 24.0, 22.5)"
10-01-2023 19:23:58.705222,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.296923076923077)","(16.0, 42.0, 39.2)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 510.0)","(31.0, 70.0, 67.3076923076923)","(12.0, 24.0, 22.875)"
10-01-2023 19:23:59.823267,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2985185185185186)","(16.0, 40.0, 39.2)","(10.0, 17.0, 16.333333333333332)","(71.0, 570.0, 560.0)","(31.0, 70.0, 68.05555555555556)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:00.815934,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2985185185185186)","(16.0, 40.0, 39.38461538461539)","(10.0, 17.0, 16.333333333333332)","(71.0, 670.0, 560.0)","(31.0, 70.0, 68.05555555555556)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:01.822397,"(6.5, 12.5, 12.157894736842104)","(1.2, 1.3, 1.2985185185185186)","(16.0, 40.0, 38.44444444444444)","(10.0, 17.0, 16.333333333333332)","(71.0, 670.0, 560.0)","(31.0, 70.0, 67.08333333333333)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:02.866197,"(6.5, 12.5, 11.958333333333334)","(1.2, 1.3, 1.29875)","(16.0, 40.0, 38.31578947368421)","(10.0, 17.0, 16.375)","(71.0, 670.0, 560.0)","(31.0, 70.0, 67.16666666666667)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:03.899084,"(6.5, 12.5, 11.892857142857142)","(1.2, 1.31, 1.2962809917355371)","(16.0, 40.0, 38.54545454545455)","(10.0, 17.0, 16.375)","(71.0, 670.0, 560.0)","(31.0, 70.0, 67.16666666666667)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:04.869067,"(6.5, 12.5, 11.892857142857142)","(1.2, 1.31, 1.2962809917355371)","(16.0, 40.0, 38.54545454545455)","(10.0, 17.0, 16.375)","(71.0, 660.0, 555.0)","(31.0, 70.0, 67.16666666666667)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:06.017553,"(6.5, 12.5, 12.130434782608695)","(1.2, 1.3, 1.2988372093023257)","(16.0, 40.0, 38.24)","(10.0, 17.0, 16.375)","(71.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(12.0, 23.0, 22.875)"
10-01-2023 19:24:07.288264,"(6.5, 12.5, 12.15)","(1.2, 1.3, 1.2988372093023257)","(16.0, 40.0, 38.24)","(10.0, 17.0, 16.375)","(71.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(12.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:08.551575,"(6.5, 12.5, 12.15)","(1.2, 1.3, 1.2967857142857144)","(16.0, 40.0, 38.24)","(10.0, 17.0, 16.375)","(71.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(12.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:09.750430,"(7.5, 12.0, 11.923076923076923)","(1.14, 1.31, 1.301864406779661)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.2)"
10-01-2023 19:24:10.913853,"(7.5, 12.0, 11.821428571428571)","(1.14, 1.31, 1.301864406779661)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:12.105951,"(7.5, 12.0, 11.725)","(1.14, 1.31, 1.301864406779661)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 660.0, 555.0)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:13.231024,"(7.5, 12.0, 11.725)","(1.14, 1.31, 1.301864406779661)","(20.0, 40.0, 38.24)","(12.0, 17.0, 16.375)","(101.0, 660.0, 5224.5)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:14.338082,"(7.5, 12.0, 11.725)","(1.14, 1.31, 1.300212765957447)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 5224.5)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:15.442880,"(7.5, 12.0, 11.788461538461538)","(1.14, 1.31, 1.300212765957447)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 5224.5)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:16.555384,"(7.5, 12.0, 11.788461538461538)","(1.14, 1.31, 1.300212765957447)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 5224.5)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:17.651898,"(7.5, 12.0, 11.676470588235293)","(1.14, 1.31, 1.300212765957447)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 5224.5)","(31.0, 70.0, 63.63636363636364)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:18.701433,"(7.5, 12.0, 11.676470588235293)","(1.14, 1.31, 1.3001818181818183)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 5224.5)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:19.795877,"(7.5, 12.0, 11.676470588235293)","(1.14, 1.31, 1.3002325581395349)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 99998, 500.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:20.987259,"(7.5, 12.0, 11.538461538461538)","(1.14, 1.31, 1.304935064935065)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 640.0, 490.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.363636363636363)"
10-01-2023 19:24:22.031716,"(7.5, 12.0, 11.53125)","(1.14, 1.31, 1.304935064935065)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 640.0, 525.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:23.041736,"(7.5, 12.0, 11.696428571428571)","(1.14, 1.31, 1.3045070422535212)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 640.0, 515.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:24.179905,"(7.5, 12.0, 11.696428571428571)","(1.14, 1.31, 1.3050632911392406)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 620.0, 515.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:25.250523,"(7.5, 12.0, 11.703703703703704)","(1.14, 1.31, 1.3084883720930234)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 620.0, 515.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:26.326238,"(7.5, 12.0, 11.703703703703704)","(1.14, 1.31, 1.3084883720930234)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 620.0, 520.0)","(31.0, 70.0, 62.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:27.367510,"(7.5, 12.0, 11.586206896551724)","(1.14, 1.31, 1.3084883720930234)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.375)","(101.0, 620.0, 520.0)","(31.0, 70.0, 61.76470588235294)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:28.494307,"(7.5, 12.0, 11.633333333333333)","(1.14, 1.31, 1.3084883720930234)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 61.76470588235294)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:29.601618,"(7.5, 12.0, 11.625)","(1.14, 1.31, 1.3084883720930234)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 61.76470588235294)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:30.553660,"(7.5, 12.0, 11.605263157894736)","(1.14, 1.31, 1.3084274193548389)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.363636363636363)","(101.0, 99998, 5209.5)","(31.0, 70.0, 61.76470588235294)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:31.567053,"(7.5, 12.0, 11.692307692307692)","(1.14, 1.31, 1.3083884297520663)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 61.76470588235294)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:32.606155,"(7.5, 12.0, 11.692307692307692)","(1.14, 1.31, 1.308650519031142)","(20.0, 40.0, 38.15384615384615)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 60.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:33.682053,"(7.5, 12.0, 11.619047619047619)","(1.14, 1.32, 1.3153012048192771)","(20.0, 40.0, 38.074074074074076)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 65.0)","(14.0, 23.0, 22.391304347826086)"
10-01-2023 19:24:34.689260,"(7.5, 12.0, 11.619047619047619)","(1.14, 1.32, 1.3190697674418606)","(20.0, 40.0, 37.523809523809526)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 65.0)","(14.0, 23.0, 21.23404255319149)"
10-01-2023 19:24:35.723731,"(7.5, 12.0, 11.619047619047619)","(1.14, 1.33, 1.3244927536231885)","(20.0, 38.0, 37.0)","(12.0, 17.0, 16.363636363636363)","(101.0, 620.0, 520.0)","(31.0, 70.0, 65.0)","(14.0, 22.0, 21.12)"
10-01-2023 19:24:36.747325,"(7.5, 12.0, 11.619047619047619)","(1.14, 1.33, 1.3235135135135137)","(20.0, 40.0, 33.333333333333336)","(12.0, 17.0, 16.5)","(101.0, 620.0, 522.0)","(31.0, 70.0, 60.76923076923077)","(14.0, 22.0, 21.11764705882353)"
10-01-2023 19:24:37.781516,"(7.5, 12.0, 11.91304347826087)","(1.14, 1.3, 1.2912710566615622)","(20.0, 40.0, 36.5)","(12.0, 17.0, 17.0)","(101.0, 930.0, 522.0)","(31.0, 70.0, 66.33333333333333)","(14.0, 22.0, 22.75)"
10-01-2023 19:24:38.729333,"(7.5, 12.5, 12.25)","(1.14, 1.3, 1.2927619047619048)","(20.0, 38.0, 37.5)","(12.0, 18.5, 18.071428571428573)","(101.0, 930.0, 522.0)","(31.0, 70.0, 67.91666666666667)","(14.0, 23.0, 23.555555555555557)"
10-01-2023 19:24:39.887546,"(7.5, 13.0, 12.5)","(1.14, 1.28, 1.2843944636678202)","(20.0, 40.0, 37.666666666666664)","(12.0, 18.5, 18.363636363636363)","(101.0, 930.0, 610.0)","(31.0, 70.0, 67.05882352941177)","(14.0, 24.0, 23.272727272727273)"
10-01-2023 19:24:40.940524,"(7.5, 13.0, 12.761904761904763)","(1.14, 1.29, 1.2834677419354839)","(20.0, 38.0, 37.666666666666664)","(12.0, 18.5, 18.5)","(101.0, 930.0, 554.0)","(31.0, 70.0, 67.05882352941177)","(14.0, 24.0, 23.272727272727273)"
10-01-2023 19:24:41.963923,"(7.5, 13.0, 12.545454545454545)","(1.14, 1.29, 1.283076923076923)","(20.0, 38.0, 37.0)","(12.0, 19.0, 19.0)","(101.0, 930.0, 554.0)","(31.0, 70.0, 67.05882352941177)","(14.0, 24.0, 23.272727272727273)"
10-01-2023 19:24:42.985105,"(7.5, 13.0, 12.578947368421053)","(1.14, 1.28, 1.2784615384615385)","(20.0, 38.0, 36.46153846153846)","(12.0, 19.5, 19.88235294117647)","(101.0, 930.0, 554.0)","(31.0, 70.0, 67.91666666666667)","(14.0, 24.0, 23.304347826086957)"
10-01-2023 19:24:43.990550,"(7.5, 12.5, 12.428571428571429)","(1.14, 1.28, 1.279090909090909)","(20.0, 38.0, 35.5)","(12.0, 20.0, 19.88235294117647)","(101.0, 930.0, 554.0)","(31.0, 70.0, 67.91666666666667)","(14.0, 24.0, 23.25)"
10-01-2023 19:24:45.069615,"(7.5, 12.5, 12.428571428571429)","(1.14, 1.28, 1.2792441860465116)","(20.0, 38.0, 37.0)","(12.0, 20.0, 19.333333333333332)","(101.0, 930.0, 540.0)","(31.0, 70.0, 67.91666666666667)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:46.099426,"(7.5, 12.5, 12.4)","(1.14, 1.29, 1.2823420074349443)","(19.0, 38.0, 37.6)","(12.0, 20.0, 19.5)","(101.0, 620.0, 583.75)","(31.0, 70.0, 67.91666666666667)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:47.062024,"(7.5, 12.5, 12.447368421052632)","(1.14, 1.29, 1.284255319148936)","(19.0, 38.0, 37.55555555555556)","(12.0, 18.5, 18.291666666666668)","(101.0, 620.0, 562.0)","(31.0, 70.0, 67.05882352941177)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:48.118309,"(7.5, 12.5, 12.26)","(1.14, 1.29, 1.2834677419354839)","(19.0, 38.0, 37.714285714285715)","(12.0, 18.5, 18.291666666666668)","(101.0, 620.0, 475.0)","(31.0, 70.0, 67.22222222222223)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:49.125153,"(7.5, 13.0, 12.3125)","(1.14, 1.29, 1.2834146341463415)","(19.0, 38.0, 37.75)","(12.0, 19.0, 18.65909090909091)","(101.0, 930.0, 458.0)","(31.0, 70.0, 67.22222222222223)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:50.125213,"(7.5, 12.5, 12.416666666666666)","(1.14, 1.29, 1.283135593220339)","(19.0, 38.0, 37.333333333333336)","(12.0, 19.0, 18.65909090909091)","(101.0, 930.0, 466.0)","(31.0, 70.0, 66.66666666666667)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:51.079837,"(7.5, 12.5, 12.065217391304348)","(1.14, 1.29, 1.2842957746478874)","(19.0, 40.0, 36.72727272727273)","(12.0, 19.0, 18.625)","(101.0, 930.0, 587.5)","(31.0, 70.0, 66.66666666666667)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:52.043666,"(7.5, 12.5, 12.222222222222221)","(1.14, 1.29, 1.2848076923076923)","(19.0, 40.0, 37.333333333333336)","(12.0, 19.0, 18.642857142857142)","(101.0, 620.0, 495.0)","(31.0, 70.0, 66.66666666666667)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:53.091184,"(7.5, 12.5, 12.1)","(1.14, 1.29, 1.2848076923076923)","(19.0, 40.0, 35.84)","(12.0, 19.0, 18.75)","(101.0, 620.0, 676.6666666666667)","(31.0, 70.0, 67.5)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:54.034442,"(7.5, 12.5, 12.25)","(1.14, 1.29, 1.2848076923076923)","(19.0, 40.0, 35.84)","(12.0, 19.0, 18.75)","(101.0, 930.0, 676.6666666666667)","(31.0, 70.0, 67.5)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:55.037632,"(7.5, 12.5, 12.25)","(1.14, 1.29, 1.288641975308642)","(19.0, 40.0, 39.55555555555556)","(12.0, 19.0, 18.59090909090909)","(101.0, 930.0, 482.0)","(31.0, 70.0, 67.5)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:56.026548,"(7.5, 12.5, 12.236842105263158)","(1.14, 1.29, 1.288139534883721)","(19.0, 38.0, 37.57142857142857)","(12.0, 19.0, 18.59090909090909)","(101.0, 930.0, 482.0)","(31.0, 70.0, 68.07692307692308)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:57.078791,"(7.5, 12.5, 12.1)","(1.14, 1.29, 1.2846666666666666)","(19.0, 38.0, 36.588235294117645)","(12.0, 19.0, 18.375)","(101.0, 930.0, 517.5)","(31.0, 70.0, 67.22222222222223)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:24:58.082201,"(7.5, 12.5, 12.205882352941176)","(1.14, 1.29, 1.2833846153846153)","(19.0, 38.0, 37.75)","(12.0, 19.0, 18.375)","(101.0, 930.0, 517.5)","(31.0, 70.0, 63.333333333333336)","(14.0, 24.0, 23.05263157894737)"
10-01-2023 19:24:59.036368,"(7.5, 12.5, 12.291666666666666)","(1.14, 1.29, 1.2825862068965517)","(19.0, 38.0, 37.63636363636364)","(12.0, 19.0, 18.375)","(101.0, 930.0, 465.0)","(31.0, 70.0, 65.0)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:25:00.099520,"(7.5, 13.0, 12.868421052631579)","(1.14, 1.29, 1.282)","(19.0, 38.0, 37.733333333333334)","(12.0, 19.0, 18.615384615384617)","(101.0, 930.0, 466.0)","(31.0, 70.0, 66.875)","(14.0, 24.0, 23.181818181818183)"
10-01-2023 19:25:01.144242,"(7.5, 13.5, 13.4)","(1.14, 1.28, 1.2785209003215434)","(19.0, 38.0, 37.733333333333334)","(12.0, 19.0, 18.615384615384617)","(101.0, 930.0, 682.0)","(31.0, 70.0, 68.0)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:25:02.172877,"(7.5, 13.0, 12.9375)","(1.14, 1.28, 1.2784563758389262)","(19.0, 38.0, 37.733333333333334)","(12.0, 19.0, 18.615384615384617)","(101.0, 930.0, 832.8571428571429)","(31.0, 85.0, 69.5)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:25:03.107788,"(7.5, 13.0, 12.833333333333334)","(1.14, 1.28, 1.2792682926829269)","(19.0, 38.0, 37.733333333333334)","(12.0, 19.0, 18.545454545454547)","(101.0, 920.0, 832.8571428571429)","(31.0, 80.0, 68.21428571428571)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:25:04.108731,"(7.5, 13.0, 12.8)","(1.14, 1.28, 1.2789940828402366)","(19.0, 38.0, 37.63636363636364)","(12.0, 19.0, 18.545454545454547)","(101.0, 920.0, 832.8571428571429)","(31.0, 80.0, 69.6875)","(14.0, 24.0, 23.181818181818183)"
10-01-2023 19:25:05.142221,"(7.5, 13.0, 12.8)","(1.14, 1.28, 1.2768055555555555)","(19.0, 38.0, 36.857142857142854)","(12.0, 19.0, 18.75)","(101.0, 920.0, 832.8571428571429)","(31.0, 80.0, 69.6875)","(14.0, 24.0, 23.217391304347828)"
10-01-2023 19:25:06.128733,"(7.5, 12.5, 12.4)","(1.14, 1.28, 1.2758247422680413)","(19.0, 38.0, 36.666666666666664)","(12.0, 19.0, 18.9)","(101.0, 920.0, 620.0)","(31.0, 80.0, 69.6875)","(14.0, 24.0, 22.4)"
10-01-2023 19:25:07.103002,"(7.5, 13.0, 12.538461538461538)","(1.14, 1.28, 1.2760679611650485)","(19.0, 38.0, 36.75)","(12.0, 19.0, 18.9)","(101.0, 920.0, 620.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 22.025641025641026)"
10-01-2023 19:25:08.118436,"(7.5, 12.5, 12.357142857142858)","(1.14, 1.29, 1.2818139534883721)","(19.0, 40.0, 36.0)","(12.0, 19.0, 18.833333333333332)","(101.0, 920.0, 620.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 22.025641025641026)"
10-01-2023 19:25:09.154086,"(7.5, 12.5, 12.131578947368421)","(1.14, 1.29, 1.2851037344398342)","(19.0, 40.0, 37.0)","(12.0, 19.0, 18.8)","(101.0, 920.0, 620.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 22.025641025641026)"
10-01-2023 19:25:10.202243,"(7.5, 12.5, 12.205882352941176)","(1.14, 1.29, 1.284537037037037)","(19.0, 40.0, 36.53846153846154)","(12.0, 19.0, 18.75)","(101.0, 920.0, 515.0)","(31.0, 80.0, 69.6875)","(14.0, 23.0, 22.05)"
