,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:18:47.042188,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.88, 2.4657142857142857)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.431578947368422)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.5, 5.242857142857143)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:48.164262,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.4866666666666664)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.5, 4.930769230769231)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:49.288544,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.4866666666666664)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.075)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:50.338859,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.4866666666666664)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.075)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:51.385869,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.4866666666666664)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.075)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:52.552134,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.431764705882353)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:53.783285,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.401818181818182)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:54.881868,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.524)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:55.883170,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.524)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 9.0, 8.466666666666667)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.161538461538462)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:57.039274,"(31.0, 70.0, 62.38095238095238)","(2.15, 2.86, 2.524)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.161538461538462)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:58.025062,"(31.0, 70.0, 51.25)","(2.15, 2.86, 2.524)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.075)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:18:59.129058,"(31.0, 70.0, 56.0)","(2.15, 2.86, 2.4768421052631577)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:00.264667,"(31.0, 70.0, 56.0)","(2.15, 2.86, 2.4768421052631577)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:01.482039,"(31.0, 70.0, 60.66666666666667)","(2.15, 2.86, 2.4768421052631577)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.1125)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:02.513574,"(31.0, 70.0, 61.76470588235294)","(2.15, 2.86, 2.796181818181818)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.8, 8.270588235294117)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:03.546201,"(31.0, 70.0, 62.22222222222222)","(2.15, 2.86, 2.800273037542662)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.6, 8.270588235294117)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:04.578075,"(31.0, 70.0, 62.22222222222222)","(2.15, 2.86, 2.405945945945946)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 35.6)","(5.5, 8.6, 8.270588235294117)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:05.667938,"(31.0, 70.0, 62.22222222222222)","(2.15, 2.86, 2.816123076923077)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 36.32258064516129)","(5.5, 8.6, 8.270588235294117)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:06.731111,"(31.0, 70.0, 62.22222222222222)","(2.15, 2.86, 2.453125)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 36.32258064516129)","(5.5, 8.6, 8.270588235294117)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:07.797722,"(31.0, 70.0, 61.76470588235294)","(2.15, 2.86, 2.6802898550724636)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 36.32258064516129)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 87.27272727272728)","(3.7, 5.3, 5.184615384615385)","(11.0, 14.5, 12.020833333333334)"
15-12-2022 14:19:08.881056,"(31.0, 70.0, 61.76470588235294)","(2.1, 2.82, 2.7573913043478258)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.32258064516129)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 87.27272727272728)","(3.8, 5.3, 5.15)","(11.0, 14.5, 11.6125)"
15-12-2022 14:19:09.900582,"(31.0, 70.0, 57.0)","(2.1, 2.82, 2.6688888888888886)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 87.27272727272728)","(3.8, 5.3, 5.15)","(11.0, 14.5, 11.6125)"
15-12-2022 14:19:10.919767,"(31.0, 70.0, 61.333333333333336)","(2.1, 2.82, 2.6688888888888886)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 87.27272727272728)","(3.8, 5.3, 5.15)","(11.0, 14.5, 11.91304347826087)"
15-12-2022 14:19:11.865079,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.82, 2.6688888888888886)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.505882352941176)","(41.0, 120.0, 87.27272727272728)","(3.8, 5.3, 5.15)","(11.0, 14.0, 11.375)"
15-12-2022 14:19:12.872051,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.84, 2.6799999999999997)","(6.0, 8.0, 7.769230769230769)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 87.27272727272728)","(3.8, 5.3, 5.1875)","(11.0, 14.0, 11.375)"
15-12-2022 14:19:14.012896,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.82, 2.6107692307692307)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.1875)","(11.0, 14.0, 10.85897435897436)"
15-12-2022 14:19:15.209762,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.82, 2.6107692307692307)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 36.06666666666666)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.1875)","(11.0, 14.0, 10.85897435897436)"
15-12-2022 14:19:16.315247,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.82, 2.5933333333333333)","(6.0, 8.0, 7.555555555555555)","(21.0, 44.0, 38.666666666666664)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.1875)","(11.0, 14.0, 10.35)"
15-12-2022 14:19:17.508924,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.660869565217391)","(6.0, 8.0, 7.769230769230769)","(21.0, 40.0, 38.666666666666664)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.207692307692308)","(11.0, 13.5, 12.015384615384615)"
15-12-2022 14:19:19.034955,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.6719999999999997)","(6.0, 8.0, 7.555555555555555)","(21.0, 40.0, 38.666666666666664)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.1875)","(11.0, 13.0, 12.015384615384615)"
15-12-2022 14:19:20.438648,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.6719999999999997)","(6.0, 8.0, 7.555555555555555)","(21.0, 40.0, 40.4)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.1875)","(11.0, 13.0, 12.015384615384615)"
15-12-2022 14:19:21.692498,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.6719999999999997)","(6.0, 8.0, 7.555555555555555)","(21.0, 42.0, 38.666666666666664)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.15)","(11.0, 13.0, 12.015384615384615)"
15-12-2022 14:19:22.865772,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.617142857142857)","(6.0, 8.0, 7.769230769230769)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.230769230769231)","(11.0, 13.0, 11.200000000000001)"
15-12-2022 14:19:23.970819,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.8, 2.617142857142857)","(6.0, 8.0, 7.555555555555555)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.363636363636363)"
15-12-2022 14:19:24.988592,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.74, 2.6425)","(6.0, 8.0, 7.555555555555555)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.363636363636363)"
15-12-2022 14:19:26.035366,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.74, 2.682926829268293)","(6.0, 8.0, 7.555555555555555)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.363636363636363)"
15-12-2022 14:19:27.169722,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.74, 2.682926829268293)","(6.0, 8.0, 7.769230769230769)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.230769230769231)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:28.275112,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.6184615384615384)","(6.0, 8.0, 7.625)","(21.0, 42.0, 36.78260869565217)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:29.384688,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.6289655172413795)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.38461538461539)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:30.514966,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.6289655172413795)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.38461538461539)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:31.673986,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.6289655172413795)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:32.793697,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.6289655172413795)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.230769230769231)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:33.928966,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.54)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:35.049671,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.5742857142857143)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.431578947368422)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:36.188940,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.431578947368422)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:37.368025,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.431578947368422)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:38.542117,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.230769230769231)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:39.690963,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.355555555555556)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.225)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:40.898332,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.253846153846154)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:42.000461,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.266666666666667)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:43.127728,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.72, 2.56)","(6.0, 8.0, 7.384615384615385)","(21.0, 42.0, 37.55555555555556)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.253846153846154)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:44.233286,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.5533333333333332)","(6.0, 8.0, 7.625)","(21.0, 42.0, 37.55555555555556)","(5.5, 8.8, 8.355555555555556)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.253846153846154)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:45.280189,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.5726315789473686)","(6.0, 8.0, 7.6571428571428575)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 120.0, 68.57142857142857)","(3.8, 5.3, 5.2625)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:46.354865,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.5726315789473686)","(6.0, 8.0, 7.6571428571428575)","(21.0, 40.0, 38.095238095238095)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 79.0)","(3.8, 5.3, 5.2625)","(10.0, 13.0, 12.764705882352942)"
15-12-2022 14:19:47.469874,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.5726315789473686)","(6.0, 8.0, 7.6571428571428575)","(21.0, 40.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 79.0)","(3.8, 5.3, 5.25)","(10.0, 13.0, 12.84)"
15-12-2022 14:19:48.627995,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.5638095238095238)","(6.0, 8.0, 7.6571428571428575)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 79.0)","(3.8, 5.3, 5.233333333333333)","(10.0, 13.0, 12.846153846153847)"
15-12-2022 14:19:49.787841,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.7, 2.493333333333333)","(6.0, 8.0, 6.822222222222222)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.283333333333333)","(10.0, 13.0, 13.068965517241379)"
15-12-2022 14:19:50.989373,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.68, 2.493333333333333)","(6.0, 7.0, 6.822222222222222)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.29375)","(10.0, 13.5, 13.068965517241379)"
15-12-2022 14:19:52.157570,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.66, 2.44)","(6.0, 7.0, 6.822222222222222)","(21.0, 42.0, 38.36363636363636)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.29375)","(10.0, 13.5, 13.068965517241379)"
15-12-2022 14:19:53.319751,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.66, 2.5911764705882354)","(6.0, 7.0, 7.016666666666667)","(21.0, 42.0, 38.36363636363636)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.290909090909091)","(10.0, 13.5, 12.538461538461538)"
15-12-2022 14:19:54.428133,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.64, 2.553913043478261)","(6.0, 7.6, 7.016666666666667)","(21.0, 42.0, 38.36363636363636)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.290909090909091)","(10.0, 13.5, 12.538461538461538)"
15-12-2022 14:19:55.588432,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.64, 2.553913043478261)","(6.0, 7.8, 7.6)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.3, 5.375)","(10.0, 13.5, 12.538461538461538)"
15-12-2022 14:19:56.712000,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.62, 2.5443243243243243)","(6.0, 7.8, 6.6000000000000005)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 99.66666666666667)","(3.9, 5.5, 5.0)","(10.0, 13.5, 12.538461538461538)"
15-12-2022 14:19:57.887938,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.62, 2.5443243243243243)","(6.0, 7.8, 7.1)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.0)","(10.0, 13.5, 11.9375)"
15-12-2022 14:19:59.001173,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.62, 2.529677419354839)","(6.0, 7.8, 7.24)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.0)","(10.0, 13.5, 11.9375)"
15-12-2022 14:20:00.160743,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.62, 2.529677419354839)","(6.0, 7.8, 7.56)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.25)","(10.0, 13.5, 12.8)"
15-12-2022 14:20:01.302572,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.5424)","(6.0, 7.8, 7.56)","(21.0, 42.0, 34.72727272727273)","(5.5, 9.0, 8.89090909090909)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.2727272727272725)","(10.0, 13.0, 12.777777777777779)"
15-12-2022 14:20:02.368836,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.515625)","(6.0, 7.8, 7.56)","(21.0, 42.0, 37.55555555555556)","(5.5, 9.8, 9.133333333333333)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.2727272727272725)","(10.0, 13.0, 12.777777777777779)"
15-12-2022 14:20:03.485507,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.515625)","(6.0, 7.8, 7.56)","(21.0, 42.0, 35.333333333333336)","(5.5, 9.8, 9.133333333333333)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.083333333333333)","(10.0, 13.0, 12.777777777777779)"
15-12-2022 14:20:04.615220,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.515625)","(6.0, 7.8, 7.56)","(21.0, 42.0, 35.333333333333336)","(5.5, 9.6, 8.74736842105263)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.083333333333333)","(10.0, 13.0, 12.777777777777779)"
15-12-2022 14:20:05.816739,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.5205882352941176)","(6.0, 7.8, 7.56)","(21.0, 42.0, 35.333333333333336)","(5.5, 9.6, 8.74736842105263)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.1875)","(10.0, 13.0, 12.777777777777779)"
15-12-2022 14:20:06.980544,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.5205882352941176)","(6.0, 7.8, 6.771428571428571)","(21.0, 42.0, 35.333333333333336)","(5.5, 9.6, 8.74736842105263)","(41.0, 110.0, 102.14285714285714)","(3.7, 5.5, 5.363636363636363)","(10.0, 13.0, 12.8)"
15-12-2022 14:20:08.119519,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.6, 2.5303225806451612)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 35.333333333333336)","(6.0, 9.6, 8.74736842105263)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.363636363636363)","(10.0, 13.0, 12.636363636363637)"
15-12-2022 14:20:09.254330,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.58, 2.5)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 35.333333333333336)","(6.0, 9.6, 8.925)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.3125)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:10.369777,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.58, 2.5)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 35.333333333333336)","(6.0, 9.6, 8.925)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.4)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:11.463005,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.56, 2.488205128205128)","(5.5, 7.8, 6.771428571428571)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.6, 8.925)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.4)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:12.532115,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.48, 2.4766666666666666)","(5.5, 7.8, 7.199999999999999)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.6, 8.925)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.4)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:13.620802,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.48, 2.4766666666666666)","(5.5, 7.8, 7.199999999999999)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.6, 8.925)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.3125)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:14.750925,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.4387499999999998)","(5.5, 7.8, 7.199999999999999)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.6, 8.76969696969697)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.3125)","(10.0, 13.0, 12.692307692307693)"
15-12-2022 14:20:15.914689,"(31.0, 70.0, 62.35294117647059)","(2.1, 2.44, 2.43125)","(5.5, 7.8, 7.199999999999999)","(21.0, 42.0, 33.666666666666664)","(6.0, 9.4, 8.674999999999999)","(41.0, 110.0, 102.14285714285714)","(3.9, 5.5, 5.416666666666667)","(10.0, 13.0, 12.692307692307693)"
