,Tiger Magic,Row Keeping,Polygon Monelli,Jumpy Keeping,Sudden Rain,Dark Light,Westdale Anarchy,Churro
07-01-2023 21:36:27.671612,"(6.0, 7.0, 6.858823529411764)","(21.0, 32.0, 26.75)","(17.0, 27.0, 24.6)","(4.4, 5.1, 5.04)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 105.0)"
07-01-2023 21:36:28.917489,"(6.0, 7.0, 6.8)","(21.0, 32.0, 26.94736842105263)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 5.04)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 105.0)"
07-01-2023 21:36:30.063266,"(6.0, 7.0, 6.8)","(21.0, 32.0, 26.94736842105263)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 5.064705882352941)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 105.0)"
07-01-2023 21:36:31.243186,"(6.0, 7.0, 6.75)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 5.064705882352941)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 105.0)"
07-01-2023 21:36:32.413834,"(6.0, 7.0, 6.8)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.993333333333333)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 105.0)"
07-01-2023 21:36:33.595692,"(6.0, 7.0, 6.8)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 5.003703703703704)","(1.75, 2.64, 2.6036363636363635)","(6.0, 6.4, 6.156521739130435)","(31.0, 70.0, 60.0)","(26.0, 120.0, 92.0)"
07-01-2023 21:36:34.779687,"(6.0, 7.0, 6.692307692307692)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 5.050000000000001)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.18)","(31.0, 70.0, 60.0)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:35.889485,"(6.0, 7.0, 6.571428571428572)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.2, 5.007142857142857)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.18)","(31.0, 70.0, 65.71428571428571)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:37.187165,"(6.0, 7.0, 6.571428571428572)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.2, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.18)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:38.271324,"(6.0, 7.0, 6.764705882352941)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.18)","(31.0, 70.0, 64.54545454545455)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:39.319299,"(6.0, 7.0, 6.815384615384615)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.156521739130435)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:40.455103,"(6.0, 7.0, 6.76)","(21.0, 32.0, 27.894736842105264)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.156521739130435)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:41.574394,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 27.894736842105264)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.156521739130435)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:42.607513,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 27.894736842105264)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.156521739130435)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 95.0)"
07-01-2023 21:36:43.716092,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 27.894736842105264)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 95.0)"
07-01-2023 21:36:44.760955,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 27.894736842105264)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 92.72727272727273)"
07-01-2023 21:36:45.771782,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 28.4)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 67.14285714285714)","(26.0, 120.0, 92.72727272727273)"
07-01-2023 21:36:46.779179,"(6.0, 7.0, 6.714285714285714)","(21.0, 32.0, 26.8)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.59)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 92.72727272727273)"
07-01-2023 21:36:47.781873,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.88888888888889)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.64, 2.590909090909091)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 92.72727272727273)"
07-01-2023 21:36:48.756775,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 27.6)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.590909090909091)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 84.0)"
07-01-2023 21:36:49.788135,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 27.6)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 88.18181818181819)"
07-01-2023 21:36:50.855732,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 27.6)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.1066666666666665)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 90.0)"
07-01-2023 21:36:51.838257,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.1066666666666665)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 90.0)"
07-01-2023 21:36:52.808495,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.176470588235293)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 102.5)"
07-01-2023 21:36:53.789469,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.333333333333332)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:54.808040,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.333333333333332)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 90.83333333333333)"
07-01-2023 21:36:55.811695,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.333333333333332)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.088888888888889)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 102.5)"
07-01-2023 21:36:56.956901,"(6.0, 7.0, 6.714285714285714)","(21.0, 30.0, 26.5)","(17.0, 27.0, 24.333333333333332)","(4.4, 5.1, 4.9714285714285715)","(1.75, 2.62, 2.575)","(6.0, 6.4, 6.1066666666666665)","(31.0, 70.0, 68.33333333333333)","(26.0, 120.0, 90.83333333333333)"
