,Wiradjuri Queen,Little Burrito,Gothika,Rupurt Keen,Jeanie Cargo,Greek Flame,Tralee Jay
12-01-2023 15:04:35.865495,"(3.4, 4.8, 4.628571428571428)","(5.5, 9.4, 8.733333333333333)","(91.0, 340.0, 290.0)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.25, 3.17)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.318181818181817)"
12-01-2023 15:04:37.026647,"(3.5, 4.8, 4.45925925925926)","(5.5, 9.4, 8.866666666666667)","(91.0, 330.0, 242.0)","(3.2, 3.65, 3.543150684931507)","(2.7, 3.25, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.318181818181817)"
12-01-2023 15:04:38.171877,"(3.5, 4.8, 4.635714285714285)","(5.5, 9.4, 9.2)","(91.0, 330.0, 242.0)","(3.2, 3.65, 3.543150684931507)","(2.7, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.318181818181817)"
12-01-2023 15:04:39.348126,"(3.5, 4.8, 4.635714285714285)","(5.5, 9.4, 9.133333333333333)","(91.0, 330.0, 251.42857142857142)","(3.2, 3.65, 3.543150684931507)","(2.7, 3.15, 3.0875)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.19047619047619)"
12-01-2023 15:04:40.479834,"(3.5, 4.8, 4.635714285714285)","(5.5, 9.4, 9.133333333333333)","(91.0, 330.0, 251.42857142857142)","(3.2, 3.65, 3.5445945945945945)","(2.7, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.096774193548388)"
12-01-2023 15:04:41.750768,"(3.5, 4.7, 4.683333333333334)","(5.5, 9.4, 9.2)","(91.0, 330.0, 251.42857142857142)","(3.2, 3.65, 3.5445945945945945)","(2.7, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 22.54794520547945)"
12-01-2023 15:04:42.983777,"(3.5, 4.7, 4.6875)","(5.5, 9.4, 9.066666666666666)","(91.0, 330.0, 273.6363636363636)","(3.2, 3.65, 3.55)","(2.7, 3.15, 3.2)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 22.54794520547945)"
12-01-2023 15:04:44.251355,"(3.5, 4.7, 4.5636363636363635)","(5.5, 9.4, 8.866666666666667)","(91.0, 310.0, 238.57142857142858)","(3.2, 3.65, 3.55)","(2.7, 3.25, 3.211904761904762)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 25.333333333333332)"
12-01-2023 15:04:45.521822,"(3.5, 4.6, 4.571428571428571)","(5.5, 9.4, 9.0)","(91.0, 310.0, 238.57142857142858)","(3.2, 3.65, 3.55)","(2.7, 3.25, 3.218)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.5)"
12-01-2023 15:04:46.857539,"(3.6, 4.6, 4.466666666666667)","(6.0, 9.4, 9.2)","(81.0, 310.0, 238.57142857142858)","(3.1, 3.65, 3.5042857142857144)","(2.7, 3.25, 3.1333333333333333)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.666666666666668)"
12-01-2023 15:04:48.230026,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 9.133333333333333)","(81.0, 310.0, 238.57142857142858)","(3.1, 3.65, 3.5048387096774194)","(2.7, 3.15, 3.1333333333333333)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.714285714285715)"
12-01-2023 15:04:49.395275,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 9.133333333333333)","(81.0, 310.0, 230.0)","(3.1, 3.65, 3.551449275362319)","(2.7, 3.15, 3.231818181818182)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.75)"
12-01-2023 15:04:50.625225,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 9.036363636363637)","(81.0, 300.0, 218.0)","(3.1, 3.65, 3.55)","(2.7, 3.25, 3.231818181818182)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.75)"
12-01-2023 15:04:51.990884,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 8.866666666666667)","(81.0, 290.0, 218.0)","(3.1, 3.65, 3.55)","(2.7, 3.25, 3.231818181818182)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.77777777777778)"
12-01-2023 15:04:53.261141,"(3.6, 4.6, 4.44)","(6.0, 9.4, 8.866666666666667)","(81.0, 290.0, 218.0)","(3.1, 3.65, 3.556060606060606)","(2.7, 3.25, 3.231818181818182)","(21.0, 32.0, 30.304347826086957)","(13.0, 26.0, 25.77777777777778)"
12-01-2023 15:04:54.429300,"(3.6, 4.6, 4.466666666666667)","(6.0, 9.4, 8.866666666666667)","(81.0, 290.0, 135.71428571428572)","(3.1, 3.65, 3.556060606060606)","(2.7, 3.25, 3.2086206896551723)","(21.0, 32.0, 30.375)","(13.0, 26.0, 25.75)"
12-01-2023 15:04:55.612061,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 9.2)","(81.0, 290.0, 197.27272727272728)","(3.1, 3.65, 3.55)","(2.7, 3.25, 3.210526315789474)","(21.0, 32.0, 30.375)","(13.0, 26.0, 25.77777777777778)"
12-01-2023 15:04:56.838989,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 9.2)","(81.0, 290.0, 227.14285714285714)","(3.1, 3.65, 3.554109589041096)","(2.7, 3.25, 3.210526315789474)","(21.0, 32.0, 30.375)","(13.0, 26.0, 24.875)"
12-01-2023 15:04:58.053918,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.4, 8.457142857142857)","(81.0, 270.0, 195.0)","(3.1, 3.65, 3.5602564102564105)","(2.7, 3.25, 3.22)","(21.0, 32.0, 30.375)","(13.0, 25.0, 25.0)"
12-01-2023 15:04:59.285893,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.0, 8.484)","(81.0, 270.0, 195.0)","(3.1, 3.65, 3.5614285714285714)","(2.7, 3.25, 3.242857142857143)","(21.0, 32.0, 30.375)","(13.0, 26.0, 25.0)"
12-01-2023 15:05:00.605811,"(3.6, 4.6, 4.533333333333333)","(6.0, 9.0, 8.507142857142858)","(81.0, 270.0, 195.0)","(3.1, 3.65, 3.554109589041096)","(2.7, 3.25, 3.226923076923077)","(21.0, 32.0, 30.44)","(13.0, 26.0, 24.833333333333332)"
12-01-2023 15:05:01.830510,"(3.6, 4.8, 4.783050847457627)","(6.0, 9.0, 8.425)","(81.0, 270.0, 161.66666666666666)","(3.1, 3.65, 3.548550724637681)","(2.7, 3.25, 3.226923076923077)","(21.0, 32.0, 30.44)","(13.0, 25.0, 23.375)"
12-01-2023 15:05:03.002670,"(3.6, 4.8, 4.783333333333333)","(6.0, 9.0, 8.524137931034483)","(81.0, 270.0, 195.0)","(3.1, 3.65, 3.580769230769231)","(2.7, 3.25, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 26.0, 24.5)"
12-01-2023 15:05:04.271401,"(3.6, 4.8, 4.7846153846153845)","(6.0, 9.0, 8.682758620689654)","(81.0, 250.0, 158.33333333333334)","(3.1, 3.6, 3.565909090909091)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 26.0, 24.173076923076923)"
12-01-2023 15:05:05.450328,"(3.6, 4.8, 4.7846153846153845)","(6.0, 9.0, 8.682758620689654)","(81.0, 250.0, 184.54545454545453)","(3.1, 3.6, 3.577272727272727)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 27.0, 25.04)"
12-01-2023 15:05:06.704449,"(3.6, 4.8, 4.775)","(6.0, 9.0, 8.682758620689654)","(81.0, 250.0, 153.0769230769231)","(3.1, 3.6, 3.577272727272727)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 27.0, 25.21818181818182)"
12-01-2023 15:05:07.998540,"(3.6, 4.8, 4.775)","(6.0, 9.0, 8.616666666666667)","(81.0, 250.0, 187.0)","(3.1, 3.6, 3.560526315789474)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 27.0, 25.07843137254902)"
12-01-2023 15:05:09.195778,"(3.6, 4.8, 4.771428571428571)","(6.0, 9.0, 8.616666666666667)","(81.0, 250.0, 200.58823529411762)","(3.1, 3.6, 3.5625)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 27.0, 25.07843137254902)"
12-01-2023 15:05:10.280938,"(3.6, 4.8, 4.781818181818181)","(6.0, 9.0, 8.258064516129032)","(81.0, 250.0, 200.58823529411762)","(3.1, 3.6, 3.5625)","(2.7, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(13.0, 27.0, 25.07843137254902)"
12-01-2023 15:05:11.465176,"(3.7, 4.8, 4.781818181818181)","(6.5, 9.0, 8.36111111111111)","(91.0, 250.0, 200.58823529411762)","(3.0, 3.6, 3.5625)","(2.6, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.07843137254902)"
12-01-2023 15:05:12.671393,"(3.7, 4.8, 4.7875)","(6.5, 9.0, 8.507142857142858)","(91.0, 250.0, 200.58823529411762)","(3.0, 3.6, 3.5625)","(2.6, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(15.0, 27.0, 24.27777777777778)"
12-01-2023 15:05:13.741951,"(3.7, 4.8, 4.7875)","(6.5, 9.0, 8.507142857142858)","(91.0, 250.0, 200.58823529411762)","(3.0, 3.6, 3.5785714285714287)","(2.6, 3.2, 3.190909090909091)","(21.0, 32.0, 30.44)","(15.0, 27.0, 24.83823529411765)"
12-01-2023 15:05:14.938460,"(3.7, 4.8, 4.7875)","(6.5, 9.0, 8.427272727272728)","(91.0, 250.0, 200.58823529411762)","(3.0, 3.6, 3.5653846153846156)","(2.6, 3.2, 3.2285714285714286)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.04)"
12-01-2023 15:05:16.355807,"(3.7, 4.9, 4.8130434782608695)","(6.5, 9.0, 8.4)","(91.0, 250.0, 200.58823529411762)","(3.0, 3.6, 3.5522727272727272)","(2.6, 3.25, 3.2285714285714286)","(21.0, 32.0, 30.44)","(15.0, 27.0, 26.02)"
12-01-2023 15:05:17.695202,"(3.7, 4.9, 4.8130434782608695)","(6.5, 9.0, 8.4)","(91.0, 250.0, 229.16666666666669)","(3.0, 3.6, 3.5546511627906976)","(2.6, 3.25, 3.2285714285714286)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:18.986589,"(3.7, 4.9, 4.788888888888889)","(6.5, 9.0, 8.4)","(91.0, 240.0, 141.66666666666666)","(3.0, 3.6, 3.515625)","(2.6, 3.25, 3.2285714285714286)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:20.319808,"(3.7, 4.9, 4.757142857142857)","(6.5, 8.8, 8.64)","(91.0, 250.0, 180.0)","(3.0, 3.6, 3.515625)","(2.6, 3.25, 3.175)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:21.636313,"(3.7, 4.8, 4.6125)","(6.5, 9.0, 9.022222222222222)","(91.0, 240.0, 175.0)","(3.0, 3.6, 3.515625)","(2.6, 3.25, 3.238888888888889)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:22.956768,"(3.7, 4.8, 4.6125)","(6.5, 9.2, 8.95)","(91.0, 230.0, 175.0)","(3.0, 3.6, 3.515625)","(2.6, 3.25, 3.2369565217391303)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.04)"
12-01-2023 15:05:24.269880,"(3.7, 4.8, 4.6125)","(6.5, 9.2, 9.066666666666666)","(91.0, 230.0, 175.0)","(3.0, 3.6, 3.5205882352941176)","(2.6, 3.25, 3.216666666666667)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.21818181818182)"
12-01-2023 15:05:25.703070,"(3.7, 4.7, 4.583333333333333)","(6.5, 9.4, 9.019047619047619)","(91.0, 230.0, 175.0)","(3.0, 3.6, 3.5068965517241377)","(2.6, 3.25, 3.2285714285714286)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:26.961625,"(3.7, 4.7, 4.572727272727273)","(6.5, 9.4, 9.019047619047619)","(91.0, 230.0, 175.0)","(3.0, 3.6, 3.51)","(2.6, 3.25, 3.23125)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:28.296588,"(3.7, 4.7, 4.572727272727273)","(6.5, 9.4, 9.2)","(91.0, 230.0, 175.0)","(3.0, 3.6, 3.51)","(2.6, 3.25, 3.23125)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:29.492977,"(3.7, 4.7, 4.641666666666667)","(6.5, 9.4, 9.2)","(91.0, 230.0, 170.0)","(3.0, 3.6, 3.55625)","(2.6, 3.25, 3.126666666666667)","(21.0, 32.0, 30.44)","(15.0, 27.0, 25.185185185185187)"
12-01-2023 15:05:30.726297,"(3.7, 4.7, 4.641666666666667)","(6.5, 9.4, 8.907692307692308)","(91.0, 220.0, 170.0)","(3.0, 3.6, 3.6566666666666667)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.44)","(15.0, 27.0, 24.166666666666668)"
12-01-2023 15:05:32.010835,"(3.7, 4.7, 4.63125)","(6.5, 9.0, 8.9)","(91.0, 220.0, 210.83333333333331)","(3.0, 3.75, 3.675)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.44)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:33.193967,"(3.7, 4.8, 4.668965517241379)","(6.5, 9.0, 8.9)","(91.0, 220.0, 160.0)","(3.0, 3.75, 3.671875)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.44)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:34.343307,"(3.7, 4.8, 4.668965517241379)","(6.5, 9.0, 8.8)","(91.0, 210.0, 165.0)","(3.0, 3.75, 3.607142857142857)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.384615384615383)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:35.538429,"(3.7, 4.8, 4.664285714285714)","(6.5, 9.0, 8.96)","(91.0, 210.0, 180.0)","(3.0, 3.65, 3.6304347826086953)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.384615384615383)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:36.748050,"(3.7, 4.8, 4.675)","(6.5, 9.0, 8.96)","(91.0, 240.0, 180.0)","(3.0, 3.65, 3.607142857142857)","(2.6, 3.2, 3.126666666666667)","(21.0, 32.0, 30.384615384615383)","(15.0, 27.0, 24.155172413793103)"
12-01-2023 15:05:37.916278,"(3.7, 4.8, 4.675)","(6.5, 9.0, 8.955555555555556)","(91.0, 240.0, 220.0)","(3.0, 3.65, 3.5952380952380953)","(2.6, 3.2, 3.1227272727272726)","(21.0, 32.0, 29.523809523809526)","(15.0, 27.0, 24.362068965517242)"
12-01-2023 15:05:39.161905,"(3.7, 4.8, 4.733333333333333)","(6.5, 9.4, 9.08421052631579)","(91.0, 240.0, 221.66666666666666)","(3.0, 3.6, 3.6166666666666667)","(2.6, 3.15, 3.1166666666666667)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.491803278688526)"
12-01-2023 15:05:40.456388,"(3.7, 4.8, 4.733333333333333)","(6.5, 9.4, 9.08421052631579)","(91.0, 240.0, 229.0)","(3.0, 3.65, 3.6214285714285714)","(2.6, 3.15, 3.0615384615384613)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.491803278688526)"
12-01-2023 15:05:41.696947,"(3.7, 4.8, 4.733333333333333)","(6.5, 9.4, 9.100000000000001)","(91.0, 240.0, 229.0)","(3.0, 3.65, 3.6333333333333333)","(2.6, 3.1, 3.0444444444444443)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.491803278688526)"
12-01-2023 15:05:42.899852,"(3.7, 4.8, 4.75)","(6.5, 9.4, 9.066666666666666)","(91.0, 240.0, 202.0)","(3.0, 3.65, 3.666666666666667)","(2.6, 3.1, 3.0565217391304347)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.491803278688526)"
12-01-2023 15:05:44.090894,"(3.7, 4.8, 4.733333333333333)","(6.5, 9.4, 8.971428571428572)","(91.0, 210.0, 202.0)","(3.0, 3.7, 3.68421052631579)","(2.6, 3.1, 3.0565217391304347)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.491803278688526)"
12-01-2023 15:05:45.308743,"(3.7, 4.8, 4.75)","(6.5, 9.4, 9.066666666666666)","(91.0, 210.0, 202.0)","(3.0, 3.7, 3.666666666666667)","(2.6, 3.1, 3.025)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.21818181818182)"
12-01-2023 15:05:46.495937,"(3.7, 4.9, 4.890000000000001)","(6.5, 9.4, 9.114285714285714)","(91.0, 210.0, 202.0)","(3.0, 3.7, 3.666666666666667)","(2.6, 3.05, 3.0266666666666664)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:47.650027,"(3.7, 4.9, 4.890361445783133)","(6.5, 9.4, 9.2)","(91.0, 210.0, 229.0)","(3.0, 3.7, 3.68421052631579)","(2.6, 3.05, 3.0266666666666664)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:48.769240,"(3.7, 4.9, 4.8896103896103895)","(6.5, 9.4, 9.2)","(91.0, 240.0, 229.0)","(3.0, 3.7, 3.68421052631579)","(2.6, 3.05, 2.986315789473684)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.053571428571427)"
12-01-2023 15:05:49.903100,"(3.7, 4.9, 4.888888888888889)","(6.5, 9.4, 9.266666666666666)","(91.0, 240.0, 229.0)","(3.0, 3.7, 3.6333333333333333)","(2.6, 3.1, 3.019047619047619)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.46153846153846)"
12-01-2023 15:05:51.026140,"(3.7, 4.9, 4.876470588235295)","(6.5, 9.4, 9.3)","(91.0, 240.0, 229.0)","(3.0, 3.65, 3.6636363636363636)","(2.6, 3.1, 3.0529411764705885)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.66176470588235)"
12-01-2023 15:05:52.152976,"(3.7, 4.9, 4.773684210526316)","(6.5, 9.4, 9.290909090909091)","(91.0, 240.0, 229.0)","(3.0, 3.7, 3.6636363636363636)","(2.6, 3.1, 3.011111111111111)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 23.75)"
12-01-2023 15:05:53.183297,"(3.7, 4.9, 4.807317073170732)","(6.5, 9.4, 9.20952380952381)","(91.0, 240.0, 190.0)","(3.0, 3.7, 3.6692307692307695)","(2.6, 3.1, 3.025)","(21.0, 30.0, 29.523809523809526)","(15.0, 24.0, 23.8125)"
12-01-2023 15:05:54.360842,"(3.7, 4.9, 4.807317073170732)","(6.5, 9.4, 9.20952380952381)","(91.0, 240.0, 190.0)","(3.0, 3.7, 3.6531249999999997)","(2.6, 3.1, 3.0084615384615385)","(21.0, 30.0, 29.523809523809526)","(15.0, 24.0, 24.055555555555557)"
12-01-2023 15:05:55.623363,"(3.7, 4.9, 4.8277777777777775)","(6.5, 9.4, 9.549999999999999)","(91.0, 240.0, 190.0)","(3.0, 3.7, 3.6307692307692307)","(2.6, 3.05, 3.012758620689655)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:05:56.813302,"(3.7, 4.9, 4.820833333333333)","(6.5, 9.6, 9.549999999999999)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.6285714285714286)","(2.6, 3.05, 3.000344827586207)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:05:57.980321,"(3.7, 4.9, 4.820833333333333)","(6.5, 9.6, 9.383333333333333)","(91.0, 240.0, 190.0)","(3.0, 3.7, 3.6266666666666665)","(2.6, 3.05, 3.0067999999999997)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:05:59.210474,"(3.7, 4.9, 4.848)","(6.5, 9.4, 9.48)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.64)","(2.6, 3.05, 3.01)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:00.451783,"(3.7, 4.9, 4.848)","(6.5, 9.6, 9.3)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.64)","(2.6, 3.05, 3.015)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:01.562557,"(3.7, 4.9, 4.807317073170732)","(6.5, 9.4, 9.3)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.6266666666666665)","(2.6, 3.05, 3.020833333333333)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:02.658604,"(3.7, 4.9, 4.807317073170732)","(6.5, 9.6, 9.472727272727273)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.64)","(2.6, 3.05, 3.011111111111111)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:03.755430,"(3.7, 4.9, 4.820833333333333)","(6.5, 9.6, 9.390476190476189)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.64)","(2.6, 3.05, 3.009090909090909)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:04.911142,"(3.7, 4.9, 4.820833333333333)","(6.5, 10.0, 9.755555555555556)","(91.0, 240.0, 190.0)","(3.0, 3.65, 3.6266666666666665)","(2.6, 3.05, 3.009090909090909)","(21.0, 30.0, 29.523809523809526)","(15.0, 27.0, 24.05263157894737)"
12-01-2023 15:06:06.047377,"(3.7, 4.9, 4.820833333333333)","(6.5, 9.8, 9.777777777777779)","(91.0, 240.0, 228.88888888888889)","(3.0, 3.65, 3.6266666666666665)","(2.6, 3.05, 3.014)","(21.0, 30.0, 29.615384615384617)","(15.0, 27.0, 25.10169491525424)"
12-01-2023 15:06:07.138620,"(3.7, 4.9, 4.81219512195122)","(6.5, 9.6, 9.4125)","(91.0, 240.0, 231.11111111111111)","(3.0, 3.65, 3.606666666666667)","(2.6, 3.05, 3.017857142857143)","(21.0, 30.0, 31.885714285714286)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:08.209654,"(3.7, 4.7, 4.652)","(6.5, 9.6, 9.285714285714285)","(91.0, 240.0, 226.66666666666669)","(3.0, 3.65, 3.606666666666667)","(2.6, 3.05, 3.05)","(21.0, 36.0, 32.93333333333333)","(15.0, 27.0, 25.38095238095238)"
12-01-2023 15:06:09.320232,"(3.7, 4.7, 4.63)","(6.5, 9.6, 9.285714285714285)","(91.0, 240.0, 232.0)","(3.0, 3.65, 3.5416666666666665)","(2.6, 3.1, 3.0928571428571425)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:10.462808,"(3.7, 4.7, 4.695833333333334)","(6.5, 9.8, 9.733333333333334)","(91.0, 240.0, 226.0)","(3.0, 3.55, 3.53125)","(2.6, 3.15, 3.1136363636363633)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:11.632562,"(3.7, 4.8, 4.715)","(6.5, 9.8, 9.52)","(91.0, 240.0, 256.0)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.1192307692307693)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:12.790369,"(3.7, 4.8, 4.699999999999999)","(6.5, 10.0, 9.52)","(91.0, 260.0, 253.33333333333334)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.13)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:13.865749,"(3.7, 4.8, 4.699999999999999)","(6.5, 9.8, 9.666666666666668)","(91.0, 260.0, 228.23529411764707)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.1045454545454545)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:15.023747,"(3.7, 4.8, 4.699999999999999)","(6.5, 9.8, 9.666666666666668)","(91.0, 260.0, 228.23529411764707)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.1222222222222222)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:16.214806,"(3.7, 4.8, 4.699999999999999)","(6.5, 10.0, 9.50909090909091)","(91.0, 260.0, 228.23529411764707)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.13)","(21.0, 34.0, 32.31578947368421)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:17.240474,"(3.7, 4.8, 4.699999999999999)","(6.5, 10.0, 9.75)","(91.0, 260.0, 220.0)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.13)","(21.0, 34.0, 32.888888888888886)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:18.393423,"(3.7, 4.8, 4.702222222222222)","(6.5, 10.0, 9.647058823529411)","(91.0, 260.0, 244.0)","(3.0, 3.55, 3.513157894736842)","(2.6, 3.15, 3.13)","(21.0, 34.0, 33.2)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:19.603293,"(3.7, 4.8, 4.702222222222222)","(6.5, 10.0, 9.75)","(91.0, 260.0, 207.5)","(3.0, 3.55, 3.489130434782609)","(2.6, 3.15, 3.13)","(21.0, 34.0, 33.2)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:20.753075,"(3.7, 4.8, 4.702222222222222)","(6.5, 10.0, 9.75)","(91.0, 260.0, 207.5)","(3.0, 3.55, 3.474)","(2.6, 3.15, 3.1214285714285714)","(21.0, 34.0, 33.2)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:21.945973,"(3.7, 4.8, 4.702222222222222)","(6.5, 10.0, 9.871428571428572)","(91.0, 260.0, 207.5)","(3.0, 3.55, 3.474)","(2.6, 3.15, 3.1214285714285714)","(21.0, 34.0, 33.2)","(15.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:23.098063,"(3.7, 4.8, 4.702222222222222)","(6.5, 10.0, 9.742857142857142)","(91.0, 260.0, 207.5)","(3.0, 3.55, 3.4384615384615382)","(2.6, 3.15, 3.125)","(21.0, 34.0, 33.2)","(15.0, 27.0, 25.38095238095238)"
12-01-2023 15:06:24.220604,"(3.8, 4.8, 4.717391304347826)","(7.0, 10.0, 9.927272727272728)","(101.0, 260.0, 207.5)","(3.0, 3.5, 3.4384615384615382)","(2.6, 3.15, 3.1285714285714286)","(21.0, 34.0, 33.2)","(17.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:25.294815,"(3.8, 4.8, 4.710204081632653)","(7.0, 10.0, 9.822222222222223)","(101.0, 260.0, 207.5)","(3.0, 3.5, 3.4384615384615382)","(2.6, 3.15, 3.1285714285714286)","(21.0, 34.0, 33.36)","(17.0, 27.0, 25.363636363636363)"
12-01-2023 15:06:26.455328,"(3.8, 4.8, 4.708333333333333)","(7.0, 10.0, 9.688888888888888)","(101.0, 260.0, 207.5)","(3.0, 3.5, 3.436)","(2.6, 3.15, 3.1285714285714286)","(21.0, 34.0, 33.36)","(17.0, 27.0, 25.363636363636363)"
