,Clase Azul,Spearhead Joe,Izuku Bale,Earn The Fizz,Elite Patty,Miss Belle,Milski,Dr Carlson
07-12-2022 14:12:38.122060,"(21.0, 55.0, 48.25)","(5.0, 7.6, 7.266666666666667)","(26.0, 44.0, 40.21052631578947)","(6.5, 9.8, 9.503703703703705)","(61.0, 130.0, 104.0)","(6.0, 7.8, 7.545454545454546)","(21.0, 36.0, 32.73170731707317)","(1.7, 1.89, 1.8685714285714285)"
07-12-2022 14:12:39.287225,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.15)","(26.0, 44.0, 40.21052631578947)","(6.5, 9.8, 9.503703703703705)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.568421052631579)","(21.0, 38.0, 32.61538461538461)","(1.7, 1.89, 1.865)"
07-12-2022 14:12:40.529751,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.130769230769231)","(26.0, 44.0, 40.21052631578947)","(6.5, 9.8, 9.485714285714286)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.568421052631579)","(21.0, 38.0, 33.2)","(1.7, 1.89, 1.865)"
07-12-2022 14:12:41.802508,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.130769230769231)","(26.0, 44.0, 40.21052631578947)","(6.5, 9.8, 9.485714285714286)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.628571428571429)","(21.0, 38.0, 32.58536585365854)","(1.7, 1.89, 1.8685714285714285)"
07-12-2022 14:12:42.971511,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.130769230769231)","(26.0, 44.0, 40.21052631578947)","(6.5, 9.8, 9.485714285714286)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.683333333333334)","(21.0, 38.0, 32.58536585365854)","(1.7, 1.89, 1.865)"
07-12-2022 14:12:44.365377,"(21.0, 55.0, 48.25)","(5.5, 7.2, 7.130769230769231)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.8, 9.485714285714286)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.683333333333334)","(21.0, 38.0, 33.17391304347826)","(1.7, 1.89, 1.8666666666666667)"
07-12-2022 14:12:45.672135,"(21.0, 55.0, 50.84615384615385)","(5.5, 7.2, 7.118181818181818)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.8, 9.5625)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.626666666666667)","(21.0, 38.0, 32.58536585365854)","(1.7, 1.88, 1.9092857142857143)"
07-12-2022 14:12:47.094729,"(21.0, 55.0, 48.25)","(5.5, 7.2, 7.109090909090909)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.6, 9.371428571428572)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.8, 7.418181818181818)","(21.0, 38.0, 32.58536585365854)","(1.7, 1.91, 1.9159872611464968)"
07-12-2022 14:12:48.582569,"(21.0, 55.0, 47.285714285714285)","(5.5, 7.2, 7.23)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.4, 8.808)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.377777777777777)","(21.0, 38.0, 32.1578947368421)","(1.7, 1.92, 1.9049999999999998)"
07-12-2022 14:12:49.929705,"(21.0, 55.0, 47.285714285714285)","(5.5, 7.4, 7.181818181818182)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.0, 8.752380952380951)","(61.0, 130.0, 110.21739130434783)","(6.0, 7.6, 7.377777777777777)","(21.0, 38.0, 32.146341463414636)","(1.7, 1.91, 1.9142857142857141)"
07-12-2022 14:12:51.506073,"(21.0, 55.0, 47.285714285714285)","(5.5, 7.2, 6.754838709677419)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.0, 8.68)","(61.0, 130.0, 110.21739130434783)","(6.0, 7.6, 7.377777777777777)","(21.0, 38.0, 32.146341463414636)","(1.7, 1.94, 1.9223529411764706)"
07-12-2022 14:12:52.845418,"(21.0, 55.0, 47.285714285714285)","(5.5, 7.2, 6.754838709677419)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.0, 8.68)","(61.0, 130.0, 110.21739130434783)","(6.0, 7.6, 7.475862068965517)","(21.0, 38.0, 32.146341463414636)","(1.7, 1.94, 1.94)"
07-12-2022 14:12:54.134098,"(21.0, 55.0, 48.25)","(5.5, 7.0, 6.933333333333334)","(26.0, 44.0, 40.21052631578947)","(7.0, 9.0, 8.760000000000002)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.475862068965517)","(21.0, 38.0, 32.146341463414636)","(1.7, 1.95, 1.9216666666666666)"
07-12-2022 14:12:55.341742,"(21.0, 55.0, 50.84615384615385)","(5.5, 7.0, 6.933333333333334)","(26.0, 44.0, 40.21052631578947)","(7.0, 8.8, 8.52)","(61.0, 130.0, 99.66666666666667)","(6.0, 7.6, 7.531034482758621)","(21.0, 38.0, 32.142857142857146)","(1.7, 1.94, 1.9333333333333333)"
07-12-2022 14:12:56.514384,"(21.0, 55.0, 53.61538461538461)","(5.5, 7.2, 6.851162790697674)","(26.0, 44.0, 40.0)","(7.0, 8.6, 8.533333333333333)","(61.0, 130.0, 91.0)","(6.0, 7.6, 7.52)","(21.0, 38.0, 32.142857142857146)","(1.7, 1.94, 1.920909090909091)"
07-12-2022 14:12:57.723118,"(21.0, 65.0, 49.30769230769231)","(5.5, 7.2, 6.947368421052632)","(26.0, 44.0, 40.0)","(7.0, 8.6, 8.533333333333333)","(61.0, 130.0, 103.4090909090909)","(6.0, 7.6, 7.52)","(21.0, 38.0, 32.142857142857146)","(1.7, 1.94, 1.9333333333333333)"
07-12-2022 14:12:58.863178,"(21.0, 65.0, 55.08695652173913)","(5.5, 7.2, 6.947368421052632)","(26.0, 44.0, 40.0)","(7.0, 8.6, 8.533333333333333)","(61.0, 130.0, 100.75)","(6.0, 7.6, 7.52)","(21.0, 38.0, 32.142857142857146)","(1.7, 1.94, 1.92)"
07-12-2022 14:13:00.072758,"(21.0, 65.0, 49.30769230769231)","(5.5, 7.2, 6.947368421052632)","(26.0, 44.0, 40.0)","(7.0, 8.6, 8.64)","(61.0, 130.0, 91.0)","(6.0, 7.6, 7.52)","(21.0, 38.0, 32.130434782608695)","(1.7, 1.93, 1.914)"
07-12-2022 14:13:01.376222,"(21.0, 65.0, 49.30769230769231)","(5.5, 7.2, 6.872727272727273)","(26.0, 44.0, 40.0)","(7.0, 8.8, 8.64)","(61.0, 130.0, 93.18181818181819)","(6.0, 7.6, 7.4799999999999995)","(21.0, 38.0, 31.051724137931036)","(1.7, 1.93, 1.9242857142857142)"
07-12-2022 14:13:02.748661,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.2, 6.993548387096774)","(26.0, 44.0, 41.4)","(7.0, 8.8, 8.566666666666666)","(61.0, 130.0, 89.5)","(6.0, 7.6, 7.487179487179487)","(21.0, 36.0, 33.72222222222222)","(1.7, 1.93, 1.9205263157894736)"
07-12-2022 14:13:04.052541,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.2, 6.993548387096774)","(26.0, 42.0, 41.4)","(7.0, 8.6, 8.533333333333333)","(61.0, 130.0, 99.21052631578948)","(6.0, 7.6, 7.495238095238095)","(21.0, 34.0, 33.75)","(1.7, 1.93, 1.9157142857142857)"
07-12-2022 14:13:05.393581,"(21.0, 65.0, 56.81818181818182)","(5.5, 7.2, 7.081818181818182)","(26.0, 42.0, 41.14285714285714)","(7.0, 8.8, 8.533333333333333)","(61.0, 130.0, 88.21428571428571)","(6.0, 7.6, 7.533333333333333)","(21.0, 34.0, 33.75)","(1.7, 1.92, 1.918)"
07-12-2022 14:13:06.732103,"(21.0, 65.0, 54.411764705882355)","(5.5, 7.2, 7.057142857142857)","(26.0, 42.0, 41.5)","(7.0, 8.8, 8.566666666666666)","(61.0, 130.0, 97.5)","(6.0, 7.6, 7.4526315789473685)","(21.0, 34.0, 30.638297872340427)","(1.7, 1.92, 1.9175384615384614)"
07-12-2022 14:13:08.067191,"(21.0, 65.0, 54.411764705882355)","(5.5, 7.2, 6.990909090909091)","(26.0, 42.0, 41.5)","(7.0, 8.6, 8.566666666666666)","(61.0, 130.0, 108.63636363636364)","(6.0, 7.6, 7.463414634146341)","(21.0, 36.0, 30.75)","(1.7, 1.93, 1.9162857142857141)"
07-12-2022 14:13:09.404134,"(21.0, 65.0, 55.0)","(5.5, 7.2, 6.976923076923077)","(26.0, 42.0, 41.5)","(7.0, 8.6, 8.52)","(61.0, 120.0, 88.88888888888889)","(6.0, 7.6, 7.463414634146341)","(21.0, 36.0, 32.0)","(1.7, 1.93, 1.9177777777777778)"
07-12-2022 14:13:10.650031,"(21.0, 65.0, 55.0)","(5.5, 7.0, 6.864)","(26.0, 42.0, 41.5)","(7.0, 8.8, 8.55)","(61.0, 120.0, 100.0)","(6.0, 7.6, 7.463414634146341)","(21.0, 34.0, 32.0)","(1.7, 1.92, 1.9267567567567567)"
07-12-2022 14:13:11.790622,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.0, 6.861538461538461)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.564705882352941)","(61.0, 120.0, 100.55555555555556)","(6.0, 7.6, 7.47)","(21.0, 34.0, 32.0)","(1.7, 1.93, 1.9289795918367347)"
07-12-2022 14:13:13.048094,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.0, 6.810526315789473)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.564705882352941)","(61.0, 120.0, 100.55555555555556)","(6.0, 7.6, 7.47)","(21.0, 34.0, 32.0)","(1.7, 1.94, 1.9289795918367347)"
07-12-2022 14:13:14.337557,"(21.0, 65.0, 56.81818181818182)","(5.5, 7.0, 6.791304347826086)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.564705882352941)","(61.0, 120.0, 100.55555555555556)","(6.0, 7.6, 7.47906976744186)","(21.0, 34.0, 32.0)","(1.7, 1.94, 1.9289795918367347)"
07-12-2022 14:13:15.515518,"(21.0, 65.0, 56.81818181818182)","(5.5, 7.0, 6.791304347826086)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.564705882352941)","(61.0, 120.0, 100.55555555555556)","(6.0, 7.6, 7.47906976744186)","(21.0, 34.0, 32.0)","(1.7, 1.94, 1.9322)"
07-12-2022 14:13:16.787124,"(21.0, 65.0, 55.0)","(5.5, 7.0, 6.772307692307692)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.533333333333333)","(61.0, 120.0, 100.55555555555556)","(6.0, 7.6, 7.47906976744186)","(21.0, 34.0, 32.0)","(1.7, 1.94, 1.9301818181818182)"
07-12-2022 14:13:18.120094,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.0, 6.7970149253731345)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.547368421052632)","(61.0, 120.0, 91.76470588235294)","(6.0, 7.6, 7.476190476190476)","(21.0, 34.0, 32.0)","(1.7, 1.94, 1.9301818181818182)"
07-12-2022 14:13:19.384257,"(21.0, 65.0, 51.666666666666664)","(5.5, 7.0, 6.81639344262295)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.533333333333333)","(61.0, 120.0, 91.76470588235294)","(6.0, 7.6, 7.47)","(21.0, 34.0, 33.76470588235294)","(1.7, 1.94, 1.9294594594594594)"
07-12-2022 14:13:20.621153,"(21.0, 65.0, 56.42857142857143)","(5.5, 7.0, 6.8133333333333335)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.533333333333333)","(61.0, 120.0, 91.76470588235294)","(6.0, 7.6, 7.445454545454545)","(21.0, 34.0, 33.76470588235294)","(1.7, 1.94, 1.9297368421052632)"
07-12-2022 14:13:22.024603,"(21.0, 65.0, 51.666666666666664)","(5.5, 7.0, 6.803174603174603)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.8, 8.471428571428572)","(61.0, 120.0, 95.0)","(6.0, 7.6, 7.434782608695652)","(21.0, 34.0, 33.76470588235294)","(1.7, 1.94, 1.943125)"
07-12-2022 14:13:23.338596,"(21.0, 65.0, 51.666666666666664)","(5.5, 7.0, 6.761111111111111)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.51)","(61.0, 120.0, 95.0)","(6.0, 7.6, 7.434782608695652)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9427777777777777)"
07-12-2022 14:13:24.584665,"(21.0, 65.0, 51.15384615384615)","(5.5, 7.0, 6.761111111111111)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.51)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.434782608695652)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9457142857142857)"
07-12-2022 14:13:25.843472,"(21.0, 65.0, 54.411764705882355)","(5.5, 7.0, 6.757377049180327)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.51)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.475409836065573)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.948)"
07-12-2022 14:13:27.108676,"(26.0, 65.0, 50.42857142857143)","(5.5, 7.0, 6.757377049180327)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.51)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.475409836065573)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.948)"
07-12-2022 14:13:28.424771,"(26.0, 55.0, 51.5)","(5.5, 7.0, 6.76551724137931)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.51)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.475409836065573)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.9417021276595745)"
07-12-2022 14:13:29.708384,"(26.0, 65.0, 57.8421052631579)","(5.5, 7.0, 6.820408163265306)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.45)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.475409836065573)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9528358208955223)"
07-12-2022 14:13:30.908383,"(26.0, 65.0, 56.5)","(5.5, 7.0, 6.820408163265306)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.45)","(61.0, 120.0, 105.0)","(6.0, 7.6, 7.458461538461538)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9523809523809523)"
07-12-2022 14:13:32.163400,"(26.0, 65.0, 57.714285714285715)","(5.5, 7.0, 6.820408163265306)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.07407407407408)","(6.0, 7.6, 7.458461538461538)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9433333333333334)"
07-12-2022 14:13:33.471309,"(26.0, 65.0, 59.769230769230774)","(5.5, 7.0, 6.820408163265306)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.07407407407408)","(6.0, 7.6, 7.4624999999999995)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.945625)"
07-12-2022 14:13:34.781388,"(26.0, 65.0, 58.2)","(5.5, 7.0, 6.812765957446809)","(26.0, 42.0, 41.733333333333334)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.07407407407408)","(6.0, 7.6, 7.4624999999999995)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.942)"
07-12-2022 14:13:36.061482,"(26.0, 65.0, 54.8)","(5.5, 7.0, 6.812765957446809)","(26.0, 42.0, 41.714285714285715)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.19354838709677)","(6.0, 7.6, 7.4799999999999995)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.94)"
07-12-2022 14:13:37.298332,"(26.0, 65.0, 58.523809523809526)","(5.5, 7.0, 6.757142857142857)","(26.0, 42.0, 40.0)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.21875)","(6.0, 7.6, 7.490196078431373)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.942)"
07-12-2022 14:13:38.497045,"(26.0, 65.0, 58.523809523809526)","(5.5, 7.0, 6.757142857142857)","(26.0, 42.0, 40.0)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.10714285714286)","(6.0, 7.6, 7.498181818181818)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.942)"
07-12-2022 14:13:39.700648,"(26.0, 65.0, 52.25)","(5.5, 7.0, 6.757142857142857)","(26.0, 42.0, 40.0)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.10714285714286)","(6.0, 7.6, 7.498181818181818)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.9407272727272726)"
07-12-2022 14:13:40.859773,"(26.0, 65.0, 55.285714285714285)","(5.5, 7.0, 6.757142857142857)","(26.0, 42.0, 40.0)","(7.0, 8.6, 8.45)","(61.0, 120.0, 119.03846153846155)","(6.0, 7.6, 7.506666666666667)","(21.0, 34.0, 32.0)","(1.7, 1.95, 1.9215384615384614)"
07-12-2022 14:13:41.986862,"(26.0, 65.0, 55.285714285714285)","(5.5, 7.0, 6.757142857142857)","(26.0, 42.0, 40.0)","(7.0, 8.6, 8.466666666666667)","(61.0, 120.0, 119.03846153846155)","(6.0, 7.6, 7.6)","(21.0, 34.0, 32.0)","(1.7, 1.93, 1.924375)"
07-12-2022 14:13:43.269821,"(26.0, 65.0, 53.23076923076923)","(5.5, 7.0, 6.743396226415094)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.461538461538462)","(61.0, 120.0, 128.75)","(6.0, 7.8, 7.804166666666666)","(21.0, 34.0, 30.12)","(1.7, 1.93, 1.9136363636363636)"
07-12-2022 14:13:44.565046,"(26.0, 65.0, 54.44827586206897)","(5.5, 7.0, 6.743396226415094)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.461538461538462)","(61.0, 140.0, 132.30769230769232)","(6.0, 8.0, 7.8)","(21.0, 36.0, 32.0)","(1.7, 1.93, 1.9142857142857141)"
07-12-2022 14:13:45.846833,"(26.0, 65.0, 56.25714285714285)","(5.5, 7.0, 6.701333333333333)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.461538461538462)","(61.0, 140.0, 132.30769230769232)","(6.0, 8.0, 7.9399999999999995)","(21.0, 34.0, 32.0)","(1.7, 1.93, 1.9142857142857141)"
07-12-2022 14:13:47.112844,"(26.0, 65.0, 56.25714285714285)","(5.5, 7.0, 6.693150684931506)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.410526315789474)","(61.0, 140.0, 122.5)","(6.0, 8.0, 7.876315789473684)","(21.0, 34.0, 31.0)","(1.7, 1.93, 1.9221739130434783)"
07-12-2022 14:13:48.410700,"(26.0, 60.0, 53.714285714285715)","(5.5, 7.0, 6.689473684210526)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.388235294117646)","(61.0, 130.0, 114.44444444444444)","(6.0, 8.2, 7.878688524590164)","(21.0, 32.0, 30.5)","(1.7, 1.93, 1.9424087591240875)"
07-12-2022 14:13:49.761378,"(26.0, 60.0, 52.857142857142854)","(5.5, 7.0, 6.615384615384615)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.411764705882353)","(61.0, 130.0, 126.66666666666667)","(6.0, 8.2, 7.8307692307692305)","(21.0, 34.0, 31.0)","(1.7, 1.95, 1.9266666666666665)"
07-12-2022 14:13:51.087136,"(26.0, 60.0, 52.857142857142854)","(5.5, 6.8, 6.615384615384615)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.411764705882353)","(61.0, 130.0, 126.0)","(6.0, 8.2, 7.837735849056603)","(21.0, 32.0, 30.666666666666668)","(1.7, 1.93, 1.9293670886075949)"
07-12-2022 14:13:52.344012,"(26.0, 60.0, 52.5)","(5.5, 6.8, 6.615384615384615)","(26.0, 42.0, 41.25)","(7.0, 8.6, 8.547368421052632)","(61.0, 130.0, 124.54545454545455)","(6.0, 8.2, 7.866666666666666)","(21.0, 34.0, 30.666666666666668)","(1.7, 1.94, 1.938222222222222)"
07-12-2022 14:13:53.680159,"(26.0, 60.0, 52.94117647058823)","(5.5, 7.0, 6.827906976744186)","(26.0, 42.0, 36.666666666666664)","(7.0, 8.8, 8.452830188679245)","(61.0, 130.0, 123.33333333333333)","(6.0, 8.0, 7.8538461538461535)","(21.0, 34.0, 30.666666666666668)","(1.7, 1.95, 1.935813953488372)"
07-12-2022 14:13:54.913297,"(26.0, 60.0, 52.94117647058823)","(5.5, 7.0, 6.827906976744186)","(26.0, 40.0, 36.666666666666664)","(7.0, 8.8, 8.533333333333333)","(61.0, 130.0, 123.84615384615384)","(6.0, 8.0, 7.76)","(21.0, 34.0, 29.416666666666668)","(1.7, 1.94, 1.935151515151515)"
07-12-2022 14:13:56.144637,"(26.0, 60.0, 53.125)","(5.5, 7.0, 6.811428571428571)","(26.0, 38.0, 35.148936170212764)","(7.0, 8.6, 8.307692307692308)","(61.0, 130.0, 123.84615384615384)","(6.0, 8.0, 7.793548387096774)","(21.0, 32.0, 29.166666666666668)","(1.7, 1.95, 1.9153488372093022)"
07-12-2022 14:13:57.390598,"(26.0, 60.0, 55.714285714285715)","(5.5, 7.0, 6.811428571428571)","(26.0, 40.0, 35.148936170212764)","(7.0, 8.4, 8.346153846153847)","(61.0, 130.0, 123.84615384615384)","(6.0, 8.0, 7.793548387096774)","(21.0, 32.0, 29.384615384615383)","(1.7, 1.92, 1.906060606060606)"
07-12-2022 14:13:58.830292,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.0, 6.85)","(26.0, 38.0, 37.6)","(7.0, 8.4, 8.52258064516129)","(61.0, 130.0, 123.84615384615384)","(6.0, 8.0, 7.7802816901408445)","(21.0, 32.0, 29.384615384615383)","(1.7, 1.92, 1.915151515151515)"
07-12-2022 14:14:00.181713,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.0, 6.858333333333333)","(26.0, 38.0, 35.2)","(7.0, 8.6, 8.43)","(61.0, 130.0, 123.84615384615384)","(6.0, 8.0, 7.8265060240963855)","(21.0, 32.0, 29.384615384615383)","(1.7, 1.92, 1.9086206896551723)"
07-12-2022 14:14:01.618033,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.0, 6.906666666666666)","(26.0, 38.0, 35.05882352941177)","(7.0, 8.8, 8.430769230769231)","(61.0, 130.0, 134.0)","(6.0, 8.0, 7.8)","(21.0, 32.0, 29.285714285714285)","(1.7, 1.91, 1.8984090909090907)"
07-12-2022 14:14:02.957435,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.0, 6.91764705882353)","(26.0, 38.0, 36.30508474576271)","(7.0, 8.8, 8.433333333333334)","(61.0, 140.0, 130.0)","(6.0, 8.0, 7.805405405405406)","(21.0, 30.0, 29.285714285714285)","(1.7, 1.9, 1.8937988826815642)"
07-12-2022 14:14:04.339109,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.0, 7.133333333333334)","(26.0, 38.0, 36.30508474576271)","(7.0, 8.8, 8.43)","(61.0, 140.0, 130.0)","(6.0, 8.0, 7.824390243902439)","(21.0, 30.0, 29.130434782608695)","(1.7, 1.9, 1.9052127659574467)"
07-12-2022 14:14:05.731799,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.2, 7.15)","(26.0, 38.0, 36.833333333333336)","(7.0, 8.8, 8.427906976744186)","(61.0, 140.0, 125.0)","(6.0, 8.0, 7.768181818181818)","(21.0, 30.0, 28.4)","(1.7, 1.91, 1.9071653543307086)"
07-12-2022 14:14:07.009719,"(26.0, 60.0, 52.5)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.61538461538461)","(7.0, 8.8, 8.536)","(61.0, 130.0, 125.0)","(6.0, 8.0, 7.777777777777778)","(21.0, 30.0, 28.0)","(1.7, 1.91, 1.9281481481481482)"
07-12-2022 14:14:08.269508,"(26.0, 60.0, 52.5)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.15873015873016)","(7.0, 8.6, 8.483333333333333)","(61.0, 130.0, 126.25)","(6.0, 7.8, 7.75)","(21.0, 29.0, 28.75)","(1.7, 1.94, 1.9185714285714286)"
07-12-2022 14:14:09.416021,"(26.0, 60.0, 54.54545454545455)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.30508474576271)","(7.0, 8.6, 8.483333333333333)","(61.0, 130.0, 126.25)","(6.0, 7.8, 7.745)","(21.0, 29.0, 27.77777777777778)","(1.7, 1.93, 1.9185714285714286)"
07-12-2022 14:14:10.867806,"(26.0, 60.0, 54.0)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.18181818181818)","(7.0, 8.6, 8.483333333333333)","(61.0, 130.0, 127.33333333333333)","(6.0, 8.0, 7.71578947368421)","(21.0, 29.0, 27.608695652173914)","(1.7, 1.93, 1.9185714285714286)"
07-12-2022 14:14:12.094989,"(26.0, 60.0, 54.0)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.18181818181818)","(7.0, 8.6, 8.527272727272727)","(61.0, 130.0, 127.33333333333333)","(6.0, 7.8, 7.523529411764706)","(21.0, 29.0, 27.608695652173914)","(1.7, 1.93, 1.9205714285714286)"
07-12-2022 14:14:13.323248,"(26.0, 60.0, 55.714285714285715)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.5)","(7.0, 8.6, 8.488)","(61.0, 130.0, 131.66666666666666)","(6.0, 7.8, 7.518032786885246)","(21.0, 29.0, 27.608695652173914)","(1.7, 1.93, 1.9205714285714286)"
07-12-2022 14:14:14.536996,"(26.0, 60.0, 55.714285714285715)","(5.5, 7.2, 7.1)","(26.0, 38.0, 36.608695652173914)","(7.0, 8.6, 8.244444444444444)","(61.0, 140.0, 131.66666666666666)","(6.0, 7.8, 7.941379310344828)","(21.0, 29.0, 29.033333333333335)","(1.7, 1.93, 1.913469387755102)"
07-12-2022 14:14:15.864254,"(26.0, 50.0, 47.6)","(5.5, 7.2, 7.104918032786886)","(26.0, 38.0, 36.264150943396224)","(7.0, 8.6, 8.244444444444444)","(61.0, 140.0, 133.1818181818182)","(6.0, 8.0, 7.918072289156626)","(21.0, 30.0, 29.033333333333335)","(1.7, 1.93, 1.9070588235294117)"
07-12-2022 14:14:17.452683,"(26.0, 50.0, 49.5)","(5.5, 7.2, 7.104918032786886)","(26.0, 38.0, 36.264150943396224)","(7.0, 8.6, 8.225531914893617)","(61.0, 140.0, 127.89473684210526)","(6.0, 8.0, 7.898507462686567)","(21.0, 30.0, 29.09375)","(1.7, 1.92, 1.9024390243902438)"
07-12-2022 14:14:18.927035,"(26.0, 60.0, 51.0)","(5.5, 7.2, 7.104918032786886)","(26.0, 38.0, 36.608695652173914)","(7.0, 8.6, 8.225531914893617)","(61.0, 130.0, 127.89473684210526)","(6.0, 8.0, 7.88076923076923)","(21.0, 30.0, 29.17142857142857)","(1.7, 1.92, 1.9052727272727272)"
07-12-2022 14:14:20.422487,"(26.0, 60.0, 49.714285714285715)","(5.5, 7.2, 7.1066666666666665)","(26.0, 38.0, 36.608695652173914)","(7.0, 8.6, 8.225531914893617)","(61.0, 130.0, 127.89473684210526)","(6.0, 8.0, 7.868085106382979)","(21.0, 30.0, 29.17142857142857)","(1.7, 1.91, 1.8939024390243901)"
07-12-2022 14:14:21.882491,"(26.0, 60.0, 57.25714285714285)","(5.5, 7.2, 7.138983050847457)","(26.0, 38.0, 36.0)","(7.0, 8.6, 8.980246913580247)","(61.0, 130.0, 126.0)","(6.0, 8.0, 7.873469387755102)","(21.0, 30.0, 29.294117647058822)","(1.7, 1.9, 1.8907999999999998)"
07-12-2022 14:14:23.252869,"(26.0, 60.0, 48.0)","(5.5, 7.2, 7.0)","(26.0, 38.0, 36.07692307692308)","(7.0, 9.0, 9.3)","(61.0, 130.0, 140.0)","(6.0, 8.0, 7.6258064516129025)","(21.0, 30.0, 29.36111111111111)","(1.7, 1.91, 1.8832258064516127)"
