,Goldstar Larson,Homebush Archie,Trousseau,Off Grid,Young Romeo,Made The Cut,Diamond Harmony
05-01-2023 13:41:29.605658,"(3.8, 4.9, 4.846153846153847)","(31.0, 220.0, 87.63636363636364)","(5.0, 8.8, 8.126086956521739)","(4.8, 6.4, 5.566666666666666)","(3.9, 4.7, 4.25)","(6.5, 8.8, 8.17)","(7.0, 9.0, 8.485714285714286)"
05-01-2023 13:41:30.667225,"(3.8, 4.9, 4.679310344827586)","(31.0, 220.0, 87.63636363636364)","(5.5, 8.8, 8.126086956521739)","(4.8, 6.4, 5.566666666666666)","(3.9, 4.7, 4.25)","(6.5, 8.8, 7.936)","(7.0, 9.0, 8.485714285714286)"
05-01-2023 13:41:31.718635,"(3.8, 4.9, 4.679310344827586)","(31.0, 220.0, 106.76923076923077)","(5.5, 8.8, 8.126086956521739)","(4.8, 6.4, 5.566666666666666)","(3.9, 4.7, 4.359459459459459)","(6.5, 8.8, 7.78)","(7.0, 9.0, 8.485714285714286)"
05-01-2023 13:41:32.724726,"(3.8, 4.9, 4.679310344827586)","(31.0, 220.0, 106.76923076923077)","(5.5, 8.8, 8.126086956521739)","(4.8, 6.4, 5.566666666666666)","(3.9, 4.7, 4.359459459459459)","(6.5, 8.8, 8.418181818181818)","(7.0, 9.0, 8.485714285714286)"
05-01-2023 13:41:33.690320,"(3.8, 4.9, 4.679310344827586)","(31.0, 220.0, 87.63636363636364)","(5.5, 8.8, 8.126086956521739)","(4.8, 6.4, 5.566666666666666)","(3.9, 4.7, 4.359459459459459)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:34.617438,"(3.8, 4.9, 4.277777777777778)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 6.072727272727272)","(4.8, 6.4, 5.586046511627907)","(3.9, 4.7, 4.3769230769230765)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:35.504243,"(3.8, 4.9, 4.277777777777778)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 6.072727272727272)","(4.8, 6.4, 5.586046511627907)","(3.9, 4.7, 4.3769230769230765)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:36.364329,"(3.8, 4.9, 4.277777777777778)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 6.072727272727272)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:37.263710,"(3.8, 4.9, 4.277777777777778)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 6.072727272727272)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:38.206383,"(3.8, 4.9, 4.277777777777778)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 6.072727272727272)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 8.158620689655173)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:39.264299,"(3.8, 4.9, 4.258333333333334)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.832258064516129)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:40.220443,"(3.8, 4.8, 4.3)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.832258064516129)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:41.348051,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:42.273429,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.1499999999999995)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:43.251524,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.693478260869565)","(3.9, 4.7, 4.222727272727273)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:44.312432,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.693478260869565)","(3.9, 4.7, 4.45)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:45.363437,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.693478260869565)","(3.9, 4.7, 4.318181818181818)","(6.5, 8.6, 7.96)","(7.0, 9.0, 8.0625)"
05-01-2023 13:41:46.324392,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.693478260869565)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.61090909090909)","(7.0, 9.0, 8.423076923076923)"
05-01-2023 13:41:47.396041,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.58918918918919)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.61090909090909)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:48.418472,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.58918918918919)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.61090909090909)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:49.371564,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.58918918918919)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.61090909090909)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:50.355890,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.58918918918919)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.61090909090909)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:51.302898,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 5.58918918918919)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.24)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:52.243979,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.4, 4.93448275862069)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.241176470588235)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:53.154097,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.0, 5.35)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.241176470588235)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:54.076347,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.273684210526317)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.241176470588235)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:54.979559,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.764285714285714)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.25)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:55.889080,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.764285714285714)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.25)","(7.0, 9.0, 8.583333333333334)"
05-01-2023 13:41:56.763416,"(3.8, 4.8, 4.285714285714286)","(31.0, 220.0, 98.66666666666666)","(5.5, 8.8, 7.764285714285714)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.233333333333333)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:41:57.695924,"(3.8, 4.8, 4.222222222222222)","(31.0, 220.0, 58.22222222222222)","(5.5, 8.8, 7.050000000000001)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.233333333333333)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:41:58.578435,"(3.8, 4.8, 4.2214285714285715)","(31.0, 220.0, 58.22222222222222)","(5.5, 8.8, 7.050000000000001)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.319047619047619)","(6.5, 8.6, 7.233333333333333)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:41:59.514539,"(3.8, 4.8, 4.2214285714285715)","(31.0, 210.0, 81.0)","(5.5, 8.8, 7.050000000000001)","(4.8, 6.0, 5.311764705882353)","(3.9, 4.7, 4.441935483870967)","(6.5, 8.6, 7.233333333333333)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:42:00.449941,"(3.8, 4.7, 4.2625)","(31.0, 180.0, 46.35294117647059)","(5.5, 8.8, 7.050000000000001)","(4.8, 5.9, 5.851111111111111)","(3.9, 4.7, 4.504878048780488)","(6.5, 8.6, 7.553191489361702)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:42:01.918733,"(3.8, 4.7, 4.429166666666667)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 6.866666666666667)","(4.8, 5.8, 5.806382978723405)","(3.9, 4.7, 4.504878048780488)","(6.5, 8.6, 7.553191489361702)","(7.0, 9.0, 8.67741935483871)"
05-01-2023 13:42:03.055647,"(3.8, 4.7, 4.429166666666667)","(31.0, 180.0, 45.888888888888886)","(5.5, 9.0, 6.866666666666667)","(4.8, 5.9, 5.733333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.6716981132075475)","(7.0, 9.0, 8.5)"
05-01-2023 13:42:04.003811,"(3.8, 4.7, 4.503030303030303)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 7.647058823529412)","(4.8, 5.9, 5.733333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.6716981132075475)","(7.0, 9.0, 8.5)"
05-01-2023 13:42:04.999630,"(3.8, 4.7, 4.503030303030303)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 7.647058823529412)","(4.8, 5.9, 5.733333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.6716981132075475)","(7.0, 9.0, 8.5)"
05-01-2023 13:42:06.019901,"(3.8, 4.7, 4.503030303030303)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 7.647058823529412)","(4.8, 5.9, 5.733333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.688888888888889)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:07.115502,"(3.8, 4.7, 4.503030303030303)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 7.647058823529412)","(4.8, 5.9, 5.733333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.688888888888889)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:08.072887,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 45.888888888888886)","(5.5, 8.8, 7.647058823529412)","(4.8, 5.9, 5.506060606060607)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.88)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:09.054436,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 83.44)","(5.5, 8.8, 7.4)","(4.8, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:10.121621,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 61.0)","(5.5, 8.6, 8.476190476190476)","(4.8, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:11.071477,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 61.0)","(5.5, 8.6, 8.476190476190476)","(4.8, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:12.012789,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 48.23529411764706)","(5.5, 8.6, 8.476190476190476)","(4.8, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:12.966254,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 60.421052631578945)","(5.5, 8.6, 8.476190476190476)","(4.6, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:13.864427,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 95.85185185185185)","(5.5, 8.6, 8.476190476190476)","(4.6, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 7.627027027027027)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:14.827808,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 95.85185185185185)","(5.5, 8.6, 8.476190476190476)","(4.6, 5.9, 5.611111111111112)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.6, 8.092307692307692)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:15.789345,"(3.8, 4.7, 4.496875)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 8.064705882352941)","(4.6, 5.8, 5.423529411764706)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.4, 8.133333333333333)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:16.748903,"(3.8, 4.7, 4.358333333333333)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 8.104761904761904)","(4.6, 5.8, 5.484210526315789)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.4, 8.133333333333333)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:17.751502,"(3.8, 4.7, 4.382692307692308)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 7.0)","(4.6, 5.8, 5.4111111111111105)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.4, 8.192592592592593)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:18.823823,"(3.8, 4.7, 4.382692307692308)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 7.670967741935484)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.485714285714286)","(6.5, 8.4, 8.192592592592593)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:19.796023,"(3.8, 4.7, 4.382692307692308)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 7.670967741935484)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.575)","(6.5, 8.4, 8.192592592592593)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:20.751906,"(3.8, 4.7, 4.382692307692308)","(31.0, 180.0, 98.85714285714286)","(5.5, 8.6, 7.905263157894737)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.575)","(6.5, 8.4, 8.192592592592593)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:21.748913,"(3.8, 4.7, 4.382692307692308)","(31.0, 170.0, 131.1764705882353)","(5.5, 8.6, 7.336842105263157)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.575)","(6.5, 8.4, 8.057142857142857)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:22.723150,"(3.8, 4.7, 4.382692307692308)","(31.0, 160.0, 92.22222222222221)","(5.5, 8.6, 7.336842105263157)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.575)","(6.5, 8.4, 8.057142857142857)","(7.0, 9.0, 8.652173913043478)"
05-01-2023 13:42:23.640393,"(3.8, 4.7, 4.382692307692308)","(31.0, 160.0, 92.22222222222221)","(5.5, 8.6, 7.872727272727272)","(4.6, 5.8, 5.530769230769231)","(3.9, 4.7, 4.575)","(6.5, 8.4, 8.057142857142857)","(7.0, 9.0, 9.066666666666666)"
05-01-2023 13:42:24.578695,"(3.8, 4.7, 4.382692307692308)","(31.0, 160.0, 92.22222222222221)","(5.5, 8.6, 7.872727272727272)","(4.6, 5.8, 5.5)","(3.9, 4.7, 4.6230769230769235)","(6.5, 8.4, 8.047058823529412)","(7.0, 9.8, 9.066666666666666)"
05-01-2023 13:42:25.579252,"(3.8, 4.7, 4.382692307692308)","(31.0, 160.0, 92.22222222222221)","(5.5, 8.6, 7.872727272727272)","(4.6, 5.8, 5.5)","(3.9, 4.7, 4.6230769230769235)","(6.5, 8.4, 8.047058823529412)","(7.0, 9.8, 9.066666666666666)"
05-01-2023 13:42:26.557339,"(3.8, 4.7, 4.348936170212766)","(31.0, 160.0, 47.5)","(5.5, 8.6, 7.8352941176470585)","(4.6, 5.8, 5.476923076923077)","(3.9, 4.7, 4.654545454545454)","(6.5, 8.4, 8.047058823529412)","(7.0, 9.8, 8.961904761904762)"
05-01-2023 13:42:27.499541,"(3.8, 4.7, 4.352173913043479)","(31.0, 160.0, 47.5)","(5.5, 8.6, 7.8352941176470585)","(4.6, 5.8, 5.476923076923077)","(3.9, 4.7, 4.654545454545454)","(6.5, 8.4, 8.047058823529412)","(7.0, 9.8, 8.961904761904762)"
05-01-2023 13:42:28.431227,"(3.8, 4.7, 4.352173913043479)","(31.0, 160.0, 47.5)","(5.5, 8.6, 8.173770491803278)","(4.6, 5.8, 5.476923076923077)","(3.9, 4.7, 4.654545454545454)","(6.5, 8.4, 8.047058823529412)","(7.0, 9.8, 8.961904761904762)"
05-01-2023 13:42:29.355895,"(3.8, 4.7, 4.31864406779661)","(31.0, 160.0, 54.11764705882353)","(5.5, 8.6, 7.625)","(4.6, 5.8, 5.483333333333333)","(3.9, 4.7, 4.662962962962963)","(6.5, 8.4, 8.092307692307692)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:30.401340,"(3.8, 4.7, 4.31864406779661)","(31.0, 160.0, 52.35294117647059)","(5.5, 8.6, 7.890909090909091)","(4.6, 5.8, 5.307407407407407)","(3.9, 4.7, 4.67872340425532)","(6.5, 8.4, 8.092307692307692)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:31.392709,"(3.8, 4.7, 4.31864406779661)","(31.0, 160.0, 90.25)","(5.5, 8.6, 7.114285714285714)","(4.6, 5.8, 5.307407407407407)","(3.9, 4.7, 4.680769230769231)","(6.5, 8.4, 8.092307692307692)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:32.371432,"(3.8, 4.7, 4.360377358490566)","(31.0, 150.0, 129.88235294117646)","(5.5, 8.6, 8.052631578947368)","(4.6, 5.8, 5.449999999999999)","(3.9, 4.7, 4.680769230769231)","(6.5, 8.4, 8.092307692307692)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:33.329996,"(3.8, 4.7, 4.360377358490566)","(31.0, 140.0, 80.12121212121212)","(5.5, 8.6, 7.588888888888889)","(4.6, 5.8, 5.591044776119403)","(3.9, 4.7, 4.683870967741935)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:34.264125,"(3.8, 4.7, 4.275471698113208)","(31.0, 140.0, 70.66666666666667)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.3625)","(3.9, 4.9, 4.881818181818182)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:35.245853,"(3.8, 4.7, 4.353846153846154)","(31.0, 120.0, 81.23076923076923)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.3)","(3.9, 4.9, 4.889473684210527)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:36.160312,"(3.8, 4.7, 4.353846153846154)","(31.0, 110.0, 71.72413793103448)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.3)","(3.9, 4.9, 4.889473684210527)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:37.133618,"(3.8, 4.7, 4.353846153846154)","(31.0, 110.0, 71.72413793103448)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.3)","(3.9, 4.9, 4.889473684210527)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:38.043666,"(3.8, 4.7, 4.353846153846154)","(31.0, 110.0, 71.72413793103448)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.207407407407407)","(3.9, 5.0, 4.961290322580645)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:38.965332,"(3.8, 4.7, 4.353846153846154)","(31.0, 110.0, 71.72413793103448)","(5.5, 8.6, 7.841666666666667)","(4.6, 5.8, 5.378947368421053)","(3.9, 5.0, 4.994736842105263)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.895652173913044)"
05-01-2023 13:42:39.932970,"(3.8, 4.7, 4.353846153846154)","(31.0, 110.0, 71.72413793103448)","(5.5, 8.6, 8.064705882352941)","(4.6, 5.8, 5.378947368421053)","(3.9, 5.0, 4.994736842105263)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:40.968485,"(3.8, 4.7, 4.308695652173913)","(31.0, 95.0, 87.625)","(5.5, 8.6, 8.306451612903226)","(4.6, 5.8, 5.378947368421053)","(3.9, 5.1, 4.988888888888889)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:41.967801,"(3.8, 4.7, 4.360377358490566)","(31.0, 95.0, 84.27272727272727)","(5.5, 8.6, 8.306451612903226)","(4.6, 5.8, 5.378947368421053)","(3.9, 5.1, 5.0285714285714285)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:42.977889,"(3.8, 4.7, 4.360377358490566)","(31.0, 95.0, 73.92857142857143)","(5.5, 8.6, 7.95)","(4.6, 5.8, 5.367567567567567)","(3.9, 5.1, 5.0260869565217385)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:43.969003,"(3.8, 4.7, 4.446478873239436)","(31.0, 85.0, 53.666666666666664)","(5.5, 8.6, 7.976)","(4.6, 5.8, 5.367567567567567)","(3.9, 5.1, 5.045454545454545)","(6.5, 8.4, 8.08421052631579)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:44.959889,"(3.7, 4.6, 4.514285714285714)","(31.0, 85.0, 53.666666666666664)","(5.5, 8.6, 7.976)","(4.6, 5.8, 5.367567567567567)","(3.9, 5.1, 5.0625)","(6.5, 8.4, 8.066666666666666)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:45.930676,"(3.7, 4.6, 4.4875)","(31.0, 85.0, 53.666666666666664)","(5.5, 8.6, 7.921739130434783)","(4.6, 5.8, 5.367567567567567)","(3.9, 5.1, 5.0625)","(6.5, 8.4, 8.066666666666666)","(7.0, 9.8, 8.933333333333334)"
05-01-2023 13:42:46.990196,"(3.7, 4.6, 4.45625)","(31.0, 85.0, 53.666666666666664)","(5.5, 8.6, 8.294117647058822)","(4.6, 5.8, 5.367567567567567)","(3.9, 5.1, 5.066666666666666)","(6.5, 8.4, 8.11875)","(7.0, 9.8, 8.965217391304348)"
05-01-2023 13:42:47.963934,"(3.7, 4.6, 4.45625)","(31.0, 85.0, 45.833333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.7, 5.322222222222222)","(3.9, 5.1, 4.9828947368421055)","(6.5, 8.4, 8.11875)","(7.0, 9.8, 9.085714285714285)"
05-01-2023 13:42:48.911885,"(3.7, 4.5, 4.296428571428572)","(31.0, 85.0, 45.833333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.402325581395348)","(3.9, 5.2, 4.9828947368421055)","(6.5, 8.4, 8.11875)","(7.0, 9.6, 8.933333333333334)"
05-01-2023 13:42:49.862168,"(3.7, 4.5, 4.296428571428572)","(31.0, 85.0, 45.833333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.119230769230769)","(3.9, 5.2, 5.003571428571429)","(6.5, 8.4, 8.11875)","(7.0, 9.6, 9.18125)"
05-01-2023 13:42:50.768263,"(3.7, 4.5, 4.296428571428572)","(31.0, 80.0, 48.5)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.221212121212121)","(3.9, 5.2, 5.003571428571429)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.135294117647058)"
05-01-2023 13:42:51.741576,"(3.7, 4.5, 4.327272727272727)","(31.0, 75.0, 50.333333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.232352941176471)","(3.9, 5.2, 5.003571428571429)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.135294117647058)"
05-01-2023 13:42:52.700036,"(3.7, 4.5, 4.327272727272727)","(31.0, 75.0, 50.333333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.232352941176471)","(3.9, 5.2, 5.010126582278481)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.057894736842105)"
05-01-2023 13:42:53.643460,"(3.7, 4.5, 4.335483870967742)","(31.0, 75.0, 50.333333333333336)","(5.5, 8.6, 8.058333333333334)","(4.6, 5.6, 5.232352941176471)","(3.9, 5.2, 5.010126582278481)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.031578947368422)"
05-01-2023 13:42:54.529321,"(3.7, 4.5, 4.327272727272727)","(31.0, 70.0, 48.666666666666664)","(5.5, 8.6, 8.013333333333334)","(4.6, 5.6, 5.236363636363636)","(3.9, 5.2, 5.012987012987013)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.031578947368422)"
05-01-2023 13:42:55.471735,"(3.7, 4.4, 4.3500000000000005)","(31.0, 70.0, 61.5)","(5.5, 8.6, 7.9230769230769225)","(4.6, 5.6, 5.3999999999999995)","(3.9, 5.2, 5.102325581395349)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.075675675675676)"
05-01-2023 13:42:56.454202,"(3.7, 4.4, 4.314285714285714)","(31.0, 70.0, 54.54545454545455)","(5.5, 8.6, 8.013333333333334)","(4.6, 5.6, 5.326190476190476)","(3.9, 5.2, 5.102325581395349)","(6.5, 8.4, 8.11875)","(7.0, 9.4, 9.075675675675676)"
