,Exit Parking,Gemma Brann,Invest Wisely,Magpie Miss,Back Moo Moo,Cash Ability,Kulu Zac
10-01-2023 18:44:34.101848,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.0)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 11.0, 10.0)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:35.009837,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.0)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.0)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:36.032928,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.0)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.021739130434783)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:37.001156,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 13.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.025)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:38.018880,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 13.928571428571429)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.045454545454545)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:39.065331,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.045454545454545)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:40.078130,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.045454545454545)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:41.154292,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.045454545454545)","(1.9, 2.22, 2.1575)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:42.153101,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.142857142857142)","(7.5, 10.5, 10.045454545454545)","(1.9, 2.24, 2.1566666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:43.158011,"(31.0, 75.0, 72.92857142857143)","(5.5, 14.5, 14.166666666666666)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.766666666666667)","(1.9, 2.24, 2.17)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:44.354355,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.772727272727273)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.9)","(1.9, 2.22, 2.17)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:45.460954,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.285714285714286)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.9)","(1.9, 2.22, 2.17)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:46.534767,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.11111111111111)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.9)","(1.9, 2.22, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:47.761966,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.454545454545455)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.0)","(1.9, 2.14, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:49.073753,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.0)","(1.9, 2.14, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:50.233724,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 10.033333333333333)","(1.9, 2.14, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:51.295039,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.8125)","(1.9, 2.14, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:52.281620,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 13.5)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.830434782608696)","(1.9, 2.14, 2.126666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:53.328674,"(31.0, 75.0, 72.92857142857143)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.830434782608696)","(1.9, 2.14, 2.13)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:54.320281,"(31.0, 75.0, 68.75)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.830434782608696)","(1.9, 2.18, 2.1145454545454547)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:55.288881,"(31.0, 75.0, 72.91666666666667)","(5.5, 15.0, 14.25)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.830434782608696)","(1.9, 2.18, 2.1145454545454547)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:56.393061,"(31.0, 75.0, 72.91666666666667)","(5.5, 15.0, 15.083333333333334)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.830434782608696)","(1.9, 2.18, 2.0217241379310344)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:57.460796,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.083333333333334)","(9.0, 13.0, 12.71875)","(3.4, 4.7, 4.146153846153846)","(7.5, 10.5, 9.921052631578947)","(1.9, 2.12, 1.964)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:58.490455,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.222222222222221)","(9.0, 14.0, 12.222222222222221)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.02)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:44:59.547727,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.222222222222221)","(9.0, 14.0, 12.166666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.058)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:00.693474,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.222222222222221)","(9.0, 14.0, 12.166666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:01.725198,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.222222222222221)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:02.710483,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 15.222222222222221)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:03.779384,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.88888888888889)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:04.887104,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.88888888888889)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:06.009198,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.833333333333334)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.037777777777778)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:07.118885,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.75)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.026666666666667)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:08.176695,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.75)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.366666666666666)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 1.9849999999999999)","(21.0, 50.0, 48.705882352941174)"
10-01-2023 18:45:09.220436,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.88888888888889)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.366666666666666)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0412500000000002)","(21.0, 50.0, 50.73684210526316)"
10-01-2023 18:45:10.289298,"(31.0, 75.0, 73.61111111111111)","(5.5, 14.0, 13.88888888888889)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.366666666666666)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0451851851851854)","(21.0, 55.0, 32.25)"
10-01-2023 18:45:11.319300,"(31.0, 75.0, 73.61111111111111)","(5.5, 15.5, 13.722222222222221)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0451851851851854)","(21.0, 55.0, 40.41666666666667)"
10-01-2023 18:45:12.407254,"(31.0, 75.0, 72.0)","(5.5, 15.5, 13.722222222222221)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0330769230769232)","(21.0, 55.0, 41.583333333333336)"
10-01-2023 18:45:13.493577,"(31.0, 75.0, 73.125)","(5.5, 15.5, 13.722222222222221)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0366666666666666)","(21.0, 55.0, 48.0)"
10-01-2023 18:45:14.600885,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.06)","(21.0, 55.0, 46.85714285714286)"
10-01-2023 18:45:15.676025,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.05)","(21.0, 55.0, 43.1)"
10-01-2023 18:45:16.804490,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.307692307692308)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.05)","(21.0, 55.0, 43.0)"
10-01-2023 18:45:17.922337,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.05)","(21.0, 55.0, 43.0)"
10-01-2023 18:45:19.044992,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.05)","(21.0, 55.0, 49.0)"
10-01-2023 18:45:20.168154,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.05)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:21.197015,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.166666666666666)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.1)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:22.308254,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.1123076923076924)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:23.395378,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.727272727272727)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.199999999999999)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.1123076923076924)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:24.475268,"(31.0, 75.0, 72.5)","(5.5, 16.0, 14.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.7, 4.266666666666667)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.1123076923076924)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:25.508694,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.266666666666667)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.1123076923076924)","(21.0, 55.0, 52.1875)"
10-01-2023 18:45:26.680382,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.0831578947368423)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:27.746369,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.082222222222222)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:28.836630,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.0885714285714285)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:29.965675,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.0885714285714285)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:31.092941,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.0893333333333333)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:32.176508,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.0893333333333333)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:33.261852,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 12.666666666666666)","(3.4, 4.6, 4.225)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.048888888888889)","(21.0, 55.0, 52.35294117647059)"
10-01-2023 18:45:34.349204,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 14.0, 13.0)","(3.4, 4.6, 4.475)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.048235294117647)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:35.496151,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 15.0, 12.75)","(3.4, 4.6, 4.333333333333333)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0171428571428573)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:36.585586,"(31.0, 75.0, 72.5)","(5.5, 16.0, 13.75)","(9.0, 15.0, 12.75)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0366666666666666)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:37.628457,"(31.0, 75.0, 72.0)","(5.5, 16.0, 13.75)","(9.0, 15.0, 12.75)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0366666666666666)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:38.715443,"(31.0, 75.0, 73.33333333333333)","(5.5, 16.0, 13.75)","(9.0, 15.0, 13.5)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0281818181818183)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:39.658047,"(31.0, 75.0, 73.33333333333333)","(5.5, 16.0, 13.75)","(9.0, 15.0, 13.5)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.06, 2.0294117647058822)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:40.657505,"(31.0, 75.0, 74.28571428571429)","(5.5, 16.0, 13.75)","(9.0, 15.0, 14.117647058823529)","(3.4, 4.6, 4.5)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.12, 2.026666666666667)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:41.694226,"(31.0, 75.0, 74.28571428571429)","(5.5, 16.0, 13.75)","(9.0, 15.0, 14.117647058823529)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.00375)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:42.721903,"(31.0, 75.0, 74.28571428571429)","(5.5, 16.0, 13.75)","(9.0, 15.0, 14.117647058823529)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.00375)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:43.988659,"(31.0, 75.0, 74.28571428571429)","(5.5, 16.0, 14.2)","(9.0, 15.0, 14.117647058823529)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.00375)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:45.280113,"(31.0, 75.0, 74.28571428571429)","(5.5, 14.5, 14.333333333333334)","(9.0, 15.0, 14.117647058823529)","(3.4, 4.6, 4.4)","(7.5, 10.5, 10.161538461538461)","(1.9, 2.1, 2.00375)","(21.0, 55.0, 53.125)"
10-01-2023 18:45:46.452187,"(31.0, 75.0, 74.28571428571429)","(5.5, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.4, 4.6, 4.5)","(7.5, 10.5, 11.405555555555555)","(1.9, 2.1, 2.00125)","(21.0, 55.0, 68.23529411764706)"
10-01-2023 18:45:47.587334,"(31.0, 75.0, 74.5)","(5.5, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.4, 4.6, 4.5)","(7.5, 11.5, 11.405555555555555)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 48.22222222222222)"
10-01-2023 18:45:48.809398,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 11.458333333333334)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 47.25)"
10-01-2023 18:45:49.858960,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.583333333333334)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 58.85714285714286)"
10-01-2023 18:45:50.930287,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.564516129032258)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:52.075351,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.564516129032258)","(1.9, 2.02, 2.0015384615384617)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:53.036469,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.564516129032258)","(1.9, 2.12, 2.0015384615384617)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:53.978206,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:54.944486,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:55.994884,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:57.066561,"(31.0, 75.0, 74.5)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:58.096923,"(31.0, 110.0, 91.17647058823529)","(6.0, 14.5, 14.333333333333334)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9914285714285713)","(21.0, 70.0, 57.0)"
10-01-2023 18:45:59.098083,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 13.666666666666666)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.0015384615384617)","(21.0, 70.0, 57.0)"
10-01-2023 18:46:00.157300,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 13.666666666666666)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.12, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:01.262600,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 13.346153846153847)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:02.344207,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 13.346153846153847)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:03.444730,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.314285714285714)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:04.558431,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:05.641772,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 2.006666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:06.639453,"(31.0, 100.0, 94.54545454545455)","(6.0, 14.5, 14.125)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.02, 1.9866666666666666)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:07.555789,"(31.0, 100.0, 94.54545454545455)","(6.0, 13.0, 10.75)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 1.99, 1.9883333333333333)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:08.507957,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 12.2)","(9.0, 15.0, 14.25)","(3.5, 4.6, 4.4399999999999995)","(7.5, 12.5, 10.875)","(1.9, 1.99, 2.065714285714286)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:09.505248,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 11.253846153846155)","(9.0, 15.0, 14.76923076923077)","(3.5, 4.6, 4.4)","(7.5, 12.5, 10.875)","(1.9, 2.08, 2.065714285714286)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:10.546921,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 11.25)","(9.0, 15.0, 14.76923076923077)","(3.5, 4.6, 4.4)","(7.5, 12.5, 11.833333333333334)","(1.9, 2.08, 2.046666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:11.564013,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 11.09375)","(9.0, 15.0, 14.76923076923077)","(3.5, 4.6, 4.4)","(7.5, 12.5, 11.115384615384615)","(1.9, 2.08, 2.046666666666667)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:12.592456,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 11.09375)","(9.0, 15.0, 14.76923076923077)","(3.5, 4.6, 4.4)","(7.5, 12.5, 11.552631578947368)","(1.9, 2.08, 2.0175)","(21.0, 70.0, 60.714285714285715)"
10-01-2023 18:46:13.624696,"(31.0, 100.0, 94.54545454545455)","(6.0, 12.5, 11.09375)","(9.0, 15.0, 14.76923076923077)","(3.5, 4.6, 4.4)","(7.5, 12.5, 11.552631578947368)","(1.9, 2.08, 2.0175)","(21.0, 70.0, 60.714285714285715)"
