,Fascinate Donald,Farmor Rowdy,Wishing,Ambrosia Tux,Cosmic Billy,Bodacious Star
08-01-2023 19:11:24.846425,"(1.4, 1.57, 1.5614285714285714)","(17.0, 28.0, 27.692307692307693)","(19.0, 27.0, 26.125)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:25.787489,"(1.4, 1.57, 1.5615789473684212)","(17.0, 28.0, 27.23076923076923)","(19.0, 32.0, 31.705882352941178)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.928571428571427)","(4.8, 6.4, 6.233333333333333)"
08-01-2023 19:11:27.000900,"(1.4, 1.57, 1.5615789473684212)","(17.0, 28.0, 27.23076923076923)","(19.0, 32.0, 31.705882352941178)","(8.5, 14.0, 12.958333333333334)","(13.0, 20.0, 19.928571428571427)","(4.8, 6.4, 6.233333333333333)"
08-01-2023 19:11:28.126497,"(1.4, 1.58, 1.5736363636363637)","(17.0, 28.0, 26.8)","(19.0, 32.0, 31.705882352941178)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.4, 6.207407407407407)"
08-01-2023 19:11:29.115624,"(1.4, 1.59, 1.5750000000000002)","(17.0, 27.0, 26.8)","(19.0, 32.0, 31.705882352941178)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.4, 6.207407407407407)"
08-01-2023 19:11:30.100406,"(1.4, 1.59, 1.5750000000000002)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.705882352941178)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.4, 6.207407407407407)"
08-01-2023 19:11:31.044336,"(1.4, 1.59, 1.5750000000000002)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 30.857142857142858)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.4, 6.266666666666667)"
08-01-2023 19:11:31.911883,"(1.4, 1.59, 1.5733333333333335)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 30.857142857142858)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:32.917160,"(1.4, 1.59, 1.58375)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.333333333333332)","(8.5, 13.0, 12.958333333333334)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:34.001961,"(1.4, 1.59, 1.58375)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.636363636363637)","(8.5, 13.0, 12.41304347826087)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:34.964086,"(1.4, 1.59, 1.58375)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.636363636363637)","(8.5, 12.5, 12.41304347826087)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:35.991491,"(1.4, 1.6, 1.594)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.636363636363637)","(8.5, 12.5, 12.357142857142858)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:36.970438,"(1.4, 1.6, 1.5933333333333335)","(17.0, 27.0, 26.545454545454547)","(19.0, 32.0, 31.636363636363637)","(8.5, 12.5, 12.277777777777779)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 6.243478260869566)"
08-01-2023 19:11:37.861351,"(1.4, 1.6, 1.592857142857143)","(17.0, 27.0, 26.333333333333332)","(19.0, 32.0, 31.636363636363637)","(8.5, 12.5, 12.277777777777779)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.4, 5.979166666666667)"
08-01-2023 19:11:38.716762,"(1.4, 1.6, 1.592857142857143)","(17.0, 27.0, 26.333333333333332)","(19.0, 32.0, 31.636363636363637)","(8.5, 12.5, 12.357142857142858)","(13.0, 20.0, 19.666666666666668)","(4.8, 6.0, 5.979166666666667)"
08-01-2023 19:11:39.691146,"(1.4, 1.6, 1.592857142857143)","(17.0, 28.0, 24.764705882352942)","(19.0, 32.0, 30.5)","(8.5, 12.5, 12.416666666666666)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.0, 6.015384615384615)"
08-01-2023 19:11:40.631050,"(1.4, 1.6, 1.5971604938271606)","(17.0, 28.0, 25.1875)","(20.0, 32.0, 30.5)","(8.5, 12.5, 12.416666666666666)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.2, 6.056)"
08-01-2023 19:11:41.599647,"(1.4, 1.6, 1.5971604938271606)","(17.0, 28.0, 25.1875)","(20.0, 34.0, 32.84615384615385)","(8.5, 12.5, 12.416666666666666)","(13.0, 20.0, 19.88888888888889)","(4.8, 6.2, 6.056)"
08-01-2023 19:11:42.575507,"(1.4, 1.6, 1.5971604938271606)","(17.0, 27.0, 25.333333333333332)","(20.0, 34.0, 33.55882352941177)","(8.5, 12.5, 12.090909090909092)","(13.0, 20.0, 17.25)","(4.8, 6.2, 6.056)"
08-01-2023 19:11:43.507559,"(1.4, 1.61, 1.6001923076923077)","(17.0, 27.0, 25.58823529411765)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 17.5, 17.25)","(4.8, 6.2, 6.03)"
08-01-2023 19:11:44.407356,"(1.4, 1.61, 1.6017127071823205)","(17.0, 27.0, 25.58823529411765)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 19.0, 17.714285714285715)","(4.8, 6.2, 5.822222222222223)"
08-01-2023 19:11:45.274296,"(1.4, 1.63, 1.62089552238806)","(17.0, 27.0, 25.58823529411765)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 19.0, 17.714285714285715)","(4.8, 5.9, 5.822222222222223)"
08-01-2023 19:11:46.445434,"(1.4, 1.63, 1.6203333333333334)","(17.0, 27.0, 25.315789473684212)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 19.0, 17.666666666666668)","(4.8, 5.9, 5.822222222222223)"
08-01-2023 19:11:47.590554,"(1.4, 1.63, 1.6212727272727272)","(17.0, 27.0, 25.315789473684212)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 19.0, 17.75)","(4.8, 5.9, 5.822222222222223)"
08-01-2023 19:11:48.718246,"(1.4, 1.63, 1.6226530612244898)","(17.0, 27.0, 25.315789473684212)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 17.75)","(4.8, 5.9, 5.822222222222223)"
08-01-2023 19:11:49.817209,"(1.4, 1.63, 1.6255)","(17.0, 27.0, 25.315789473684212)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 17.75)","(4.8, 5.9, 5.822222222222223)"
08-01-2023 19:11:50.766584,"(1.4, 1.63, 1.6255)","(17.0, 27.0, 25.5)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 17.75)","(4.8, 5.9, 5.722727272727273)"
08-01-2023 19:11:51.855592,"(1.4, 1.63, 1.6247058823529412)","(17.0, 27.0, 24.571428571428573)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 17.75)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:52.977089,"(1.4, 1.63, 1.6247058823529412)","(17.0, 27.0, 24.571428571428573)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 17.75)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:53.960694,"(1.4, 1.64, 1.629268292682927)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:54.962791,"(1.4, 1.64, 1.629268292682927)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:56.011774,"(1.4, 1.64, 1.633888888888889)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:56.959254,"(1.4, 1.64, 1.6344927536231884)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.5945945945946)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:57.813861,"(1.4, 1.64, 1.6345714285714286)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.2)","(8.5, 12.5, 12.090909090909092)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:58.772032,"(1.4, 1.64, 1.6345714285714286)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.294117647058826)","(8.5, 12.5, 12.066666666666666)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:11:59.790022,"(1.4, 1.64, 1.6336)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.294117647058826)","(8.5, 12.5, 12.066666666666666)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:12:00.817163,"(1.4, 1.64, 1.6336)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.294117647058826)","(8.5, 12.5, 12.066666666666666)","(13.0, 18.5, 18.25)","(4.8, 5.9, 5.76875)"
08-01-2023 19:12:02.074090,"(1.4, 1.64, 1.6336)","(17.0, 27.0, 23.666666666666668)","(20.0, 34.0, 33.0)","(8.5, 12.5, 12.066666666666666)","(13.0, 18.5, 17.833333333333332)","(4.8, 5.9, 5.76875)"
08-01-2023 19:12:03.229701,"(1.4, 1.64, 1.6336)","(17.0, 27.0, 24.142857142857142)","(20.0, 34.0, 33.0)","(8.5, 12.5, 12.204545454545455)","(13.0, 18.5, 18.058823529411764)","(4.8, 5.9, 5.76875)"
08-01-2023 19:12:04.199219,"(1.4, 1.64, 1.6345714285714286)","(17.0, 27.0, 24.142857142857142)","(20.0, 34.0, 33.0)","(8.5, 12.5, 12.204545454545455)","(13.0, 18.5, 18.058823529411764)","(4.8, 5.9, 5.76875)"
08-01-2023 19:12:05.162689,"(1.4, 1.64, 1.6345714285714286)","(17.0, 26.0, 24.714285714285715)","(20.0, 34.0, 33.0)","(8.5, 12.5, 12.204545454545455)","(13.0, 18.5, 18.058823529411764)","(4.8, 5.9, 5.7125)"
08-01-2023 19:12:06.161509,"(1.4, 1.64, 1.6336666666666666)","(17.0, 26.0, 23.807692307692307)","(20.0, 34.0, 33.333333333333336)","(8.5, 12.5, 12.267857142857142)","(13.0, 18.5, 18.384615384615383)","(4.8, 5.7, 5.545454545454546)"
08-01-2023 19:12:07.239319,"(1.4, 1.64, 1.6351898734177215)","(17.0, 26.0, 23.84)","(20.0, 34.0, 33.57142857142857)","(8.5, 12.5, 12.375)","(13.0, 18.5, 17.75)","(4.8, 5.7, 5.6)"
08-01-2023 19:12:08.408935,"(1.4, 1.64, 1.6342857142857143)","(17.0, 26.0, 23.923076923076923)","(20.0, 34.0, 33.57142857142857)","(8.5, 12.5, 12.576923076923077)","(13.0, 18.5, 16.625)","(4.8, 5.7, 5.6)"
08-01-2023 19:12:09.574816,"(1.4, 1.64, 1.6342857142857143)","(17.0, 26.0, 23.923076923076923)","(20.0, 34.0, 33.4)","(8.5, 13.0, 12.1875)","(13.0, 18.5, 16.625)","(4.8, 5.7, 5.516666666666667)"
08-01-2023 19:12:10.663398,"(1.4, 1.65, 1.644375)","(17.0, 26.0, 24.125)","(20.0, 34.0, 33.6)","(8.5, 12.5, 12.25)","(13.0, 18.5, 18.25)","(4.8, 5.6, 5.474418604651163)"
08-01-2023 19:12:11.609258,"(1.4, 1.65, 1.6388235294117646)","(17.0, 26.0, 24.125)","(21.0, 34.0, 33.6)","(8.5, 12.5, 12.25)","(13.0, 18.5, 18.25)","(4.8, 5.6, 5.486486486486487)"
08-01-2023 19:12:12.572667,"(1.4, 1.65, 1.6444444444444444)","(17.0, 26.0, 24.125)","(21.0, 34.0, 32.8)","(8.5, 12.5, 12.307692307692308)","(13.0, 18.5, 17.423076923076923)","(4.8, 5.6, 5.464516129032258)"
08-01-2023 19:12:13.590086,"(1.4, 1.66, 1.6473333333333333)","(17.0, 26.0, 24.125)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.351851851851851)","(13.0, 18.5, 17.227272727272727)","(4.8, 5.6, 5.438461538461539)"
08-01-2023 19:12:14.669321,"(1.4, 1.65, 1.6429999999999998)","(17.0, 26.0, 24.125)","(21.0, 34.0, 32.8)","(8.5, 12.5, 12.351851851851851)","(13.0, 18.5, 17.625)","(4.8, 5.6, 5.438461538461539)"
08-01-2023 19:12:15.664865,"(1.4, 1.65, 1.6429999999999998)","(17.0, 26.0, 24.125)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.351851851851851)","(13.0, 18.5, 17.0)","(4.8, 5.6, 5.464516129032258)"
08-01-2023 19:12:16.669444,"(1.4, 1.66, 1.6521917808219178)","(17.0, 26.0, 24.125)","(21.0, 34.0, 32.8)","(8.5, 12.5, 12.357142857142858)","(13.0, 18.5, 17.0)","(4.8, 5.6, 5.505263157894737)"
08-01-2023 19:12:17.653761,"(1.4, 1.66, 1.6526923076923077)","(17.0, 25.0, 24.41176470588235)","(21.0, 34.0, 32.8)","(8.5, 13.0, 12.523809523809524)","(13.0, 18.5, 17.5)","(4.8, 5.6, 5.4875)"
08-01-2023 19:12:18.693159,"(1.4, 1.66, 1.6526923076923077)","(17.0, 25.0, 24.41176470588235)","(21.0, 34.0, 32.8)","(8.5, 13.0, 12.5)","(13.0, 18.5, 17.7)","(4.8, 5.6, 5.525)"
08-01-2023 19:12:19.653780,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.5)","(21.0, 34.0, 32.8)","(8.5, 13.0, 12.5)","(13.0, 18.0, 17.833333333333332)","(4.8, 5.6, 5.525)"
08-01-2023 19:12:20.678628,"(1.4, 1.65, 1.6461643835616437)","(17.0, 25.0, 24.5)","(21.0, 34.0, 33.25)","(8.5, 13.0, 12.5)","(13.0, 18.0, 17.7)","(4.8, 5.6, 5.55)"
08-01-2023 19:12:21.672475,"(1.4, 1.65, 1.6487301587301586)","(17.0, 25.0, 24.5)","(21.0, 34.0, 33.4)","(8.5, 13.0, 12.090909090909092)","(13.0, 18.0, 17.4)","(4.8, 5.6, 5.514285714285714)"
08-01-2023 19:12:22.657297,"(1.4, 1.65, 1.6461643835616437)","(17.0, 25.0, 24.5)","(21.0, 34.0, 33.23809523809524)","(8.5, 13.0, 12.307692307692308)","(13.0, 18.0, 17.7)","(4.8, 5.6, 5.553846153846154)"
08-01-2023 19:12:23.692151,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.263157894736842)","(21.0, 34.0, 33.23809523809524)","(8.5, 12.5, 12.293103448275861)","(13.0, 18.0, 17.5)","(4.8, 5.6, 5.514285714285714)"
08-01-2023 19:12:24.776669,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.263157894736842)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 18.0, 17.5)","(4.8, 5.6, 5.525)"
08-01-2023 19:12:25.760219,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.384615384615383)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 18.0, 17.7)","(4.8, 5.6, 5.55)"
08-01-2023 19:12:26.790347,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 18.0, 17.4)","(4.8, 5.6, 5.514285714285714)"
08-01-2023 19:12:27.886799,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 18.0, 17.727272727272727)","(4.8, 5.6, 5.553846153846154)"
08-01-2023 19:12:28.934400,"(1.4, 1.66, 1.650581395348837)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.23809523809524)","(8.5, 12.5, 12.176470588235293)","(13.0, 18.0, 17.166666666666668)","(4.8, 5.6, 5.514285714285714)"
08-01-2023 19:12:29.953405,"(1.4, 1.66, 1.648)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.42857142857143)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 16.5)","(4.8, 5.6, 5.514285714285714)"
08-01-2023 19:12:31.224889,"(1.4, 1.66, 1.6494117647058824)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.111111111111114)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 17.41176470588235)","(4.8, 5.6, 5.55)"
08-01-2023 19:12:32.249003,"(1.4, 1.66, 1.6494117647058824)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 33.111111111111114)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 17.41176470588235)","(4.8, 5.6, 5.572727272727273)"
08-01-2023 19:12:33.274078,"(1.4, 1.66, 1.6520588235294116)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 32.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 17.0)","(4.8, 5.7, 5.63)"
08-01-2023 19:12:34.363180,"(1.4, 1.66, 1.6535714285714285)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 32.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 16.5)","(4.8, 5.7, 5.63)"
08-01-2023 19:12:35.378839,"(1.4, 1.66, 1.6539325842696628)","(17.0, 25.0, 24.555555555555557)","(21.0, 34.0, 32.4)","(8.5, 12.5, 12.176470588235293)","(13.0, 17.5, 16.75)","(4.8, 5.7, 5.63)"
08-01-2023 19:12:36.550186,"(1.45, 1.66, 1.6539325842696628)","(18.0, 25.0, 24.555555555555557)","(21.0, 34.0, 32.4)","(9.0, 12.5, 12.176470588235293)","(13.0, 17.5, 16.75)","(4.8, 5.7, 5.63)"
08-01-2023 19:12:37.714930,"(1.45, 1.66, 1.6539325842696628)","(18.0, 25.0, 24.5)","(21.0, 34.0, 33.2)","(9.0, 12.5, 12.15625)","(13.0, 17.5, 16.892857142857142)","(4.8, 5.7, 5.622222222222222)"
08-01-2023 19:12:38.712382,"(1.45, 1.66, 1.6538636363636363)","(18.0, 25.0, 24.5)","(21.0, 34.0, 33.2)","(9.0, 12.5, 12.15625)","(13.0, 17.0, 16.892857142857142)","(4.8, 5.7, 5.66)"
08-01-2023 19:12:39.851404,"(1.45, 1.67, 1.6656666666666666)","(18.0, 25.0, 24.5)","(21.0, 34.0, 31.583333333333332)","(9.0, 12.5, 12.120689655172415)","(13.0, 17.0, 16.428571428571427)","(4.8, 5.7, 5.68)"
08-01-2023 19:12:40.827200,"(1.45, 1.66, 1.656111111111111)","(18.0, 25.0, 24.272727272727273)","(21.0, 32.0, 31.583333333333332)","(9.0, 12.5, 12.120689655172415)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.7, 5.65)"
08-01-2023 19:12:42.048901,"(1.45, 1.66, 1.6546987951807228)","(18.0, 25.0, 24.272727272727273)","(21.0, 32.0, 31.583333333333332)","(9.0, 12.5, 12.1875)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.7, 5.741666666666667)"
08-01-2023 19:12:43.058498,"(1.45, 1.66, 1.6554430379746834)","(18.0, 25.0, 23.857142857142858)","(21.0, 32.0, 31.727272727272727)","(9.0, 12.5, 12.1875)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.8, 5.741666666666667)"
08-01-2023 19:12:44.080575,"(1.45, 1.65, 1.6489285714285713)","(18.0, 25.0, 24.272727272727273)","(21.0, 32.0, 31.727272727272727)","(9.0, 12.5, 12.147058823529411)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.855555555555556)"
08-01-2023 19:12:45.080072,"(1.45, 1.65, 1.6475757575757575)","(18.0, 25.0, 24.272727272727273)","(21.0, 32.0, 31.647058823529413)","(9.0, 12.5, 12.147058823529411)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.855555555555556)"
08-01-2023 19:12:46.124703,"(1.45, 1.65, 1.647894736842105)","(18.0, 25.0, 23.857142857142858)","(21.0, 32.0, 31.647058823529413)","(9.0, 12.5, 12.147058823529411)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.855555555555556)"
08-01-2023 19:12:47.173905,"(1.45, 1.66, 1.6553061224489796)","(18.0, 25.0, 24.272727272727273)","(21.0, 32.0, 31.647058823529413)","(9.0, 12.5, 12.147058823529411)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.855555555555556)"
08-01-2023 19:12:48.561924,"(1.45, 1.66, 1.654390243902439)","(18.0, 25.0, 23.857142857142858)","(21.0, 32.0, 31.647058823529413)","(9.0, 12.5, 12.1875)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.855555555555556)"
08-01-2023 19:12:49.862644,"(1.45, 1.66, 1.6333962264150943)","(18.0, 25.0, 23.857142857142858)","(21.0, 32.0, 35.69230769230769)","(9.0, 12.5, 12.1875)","(13.0, 16.5, 16.428571428571427)","(4.8, 5.9, 5.880952380952381)"
08-01-2023 19:12:51.002132,"(1.45, 1.63, 1.6266037735849055)","(18.0, 25.0, 23.857142857142858)","(21.0, 36.0, 33.6)","(9.0, 12.5, 12.196969696969697)","(13.0, 16.5, 16.333333333333332)","(4.8, 5.9, 6.029090909090909)"
08-01-2023 19:12:52.242091,"(1.45, 1.62, 1.6142857142857143)","(18.0, 25.0, 24.142857142857142)","(21.0, 34.0, 33.6)","(9.0, 12.5, 12.241935483870968)","(13.0, 16.5, 16.4375)","(4.8, 6.4, 6.057142857142857)"
08-01-2023 19:12:53.292897,"(1.45, 1.61, 1.6053846153846154)","(18.0, 25.0, 24.142857142857142)","(21.0, 34.0, 30.666666666666668)","(9.0, 12.5, 12.264705882352942)","(13.0, 16.5, 16.458333333333332)","(4.8, 6.2, 6.047272727272727)"
08-01-2023 19:12:54.243801,"(1.45, 1.61, 1.6052112676056338)","(18.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.666666666666668)","(9.0, 12.5, 12.368421052631579)","(13.0, 16.5, 16.458333333333332)","(4.8, 6.2, 6.035294117647059)"
08-01-2023 19:12:55.280568,"(1.45, 1.61, 1.6064285714285715)","(18.0, 25.0, 24.5)","(21.0, 32.0, 30.25)","(9.0, 13.0, 12.368421052631579)","(13.0, 16.5, 16.458333333333332)","(4.8, 6.2, 6.025)"
08-01-2023 19:12:56.608391,"(1.45, 1.62, 1.6024)","(18.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.666666666666668)","(9.0, 13.0, 12.35593220338983)","(13.0, 16.5, 17.03125)","(4.8, 6.2, 5.988888888888889)"
08-01-2023 19:12:57.820888,"(1.45, 1.61, 1.6018750000000002)","(18.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.666666666666668)","(9.0, 13.0, 12.291666666666666)","(13.0, 17.5, 16.923076923076923)","(4.8, 6.2, 6.1625000000000005)"
08-01-2023 19:12:59.005834,"(1.45, 1.61, 1.6016666666666668)","(18.0, 25.0, 24.142857142857142)","(21.0, 32.0, 31.294117647058822)","(9.0, 13.0, 11.485294117647058)","(13.0, 17.0, 17.25)","(4.8, 6.2, 6.216216216216217)"
08-01-2023 19:13:00.121142,"(1.45, 1.61, 1.6045945945945947)","(18.0, 25.0, 24.5)","(21.0, 32.0, 31.294117647058822)","(9.0, 12.0, 11.448717948717949)","(13.0, 17.5, 17.357142857142858)","(4.8, 6.4, 6.216216216216217)"
08-01-2023 19:13:01.156240,"(1.45, 1.61, 1.604857142857143)","(18.0, 25.0, 24.142857142857142)","(21.0, 32.0, 31.294117647058822)","(9.0, 12.0, 11.448717948717949)","(13.0, 17.5, 17.357142857142858)","(4.8, 6.4, 6.296774193548387)"
08-01-2023 19:13:02.187032,"(1.45, 1.61, 1.6036842105263158)","(18.0, 25.0, 24.142857142857142)","(21.0, 34.0, 33.38461538461539)","(9.0, 12.0, 11.519607843137255)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.273684210526316)"
08-01-2023 19:13:03.231114,"(1.45, 1.61, 1.6046428571428573)","(18.0, 25.0, 24.5)","(21.0, 34.0, 32.93333333333333)","(9.0, 12.0, 11.564516129032258)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.290909090909091)"
08-01-2023 19:13:04.178776,"(1.45, 1.61, 1.6046428571428573)","(18.0, 25.0, 24.142857142857142)","(21.0, 34.0, 33.2)","(9.0, 12.0, 11.70754716981132)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.28)"
08-01-2023 19:13:05.405045,"(1.45, 1.61, 1.6046428571428573)","(18.0, 26.0, 25.285714285714285)","(21.0, 34.0, 33.2)","(9.0, 12.0, 11.458333333333334)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.263636363636364)"
08-01-2023 19:13:06.371677,"(1.45, 1.61, 1.6064285714285715)","(18.0, 27.0, 25.285714285714285)","(21.0, 34.0, 33.2)","(9.0, 12.0, 11.526315789473685)","(13.0, 17.5, 16.5)","(4.8, 6.4, 6.344827586206897)"
08-01-2023 19:13:07.408416,"(1.45, 1.61, 1.608910891089109)","(18.0, 27.0, 25.285714285714285)","(21.0, 34.0, 33.60655737704918)","(9.0, 12.0, 11.483870967741936)","(13.0, 17.5, 17.3)","(4.8, 6.4, 6.309677419354839)"
08-01-2023 19:13:08.476055,"(1.45, 1.6, 1.5971875)","(18.0, 27.0, 25.285714285714285)","(21.0, 34.0, 33.57142857142857)","(9.0, 11.5, 11.652173913043478)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.363636363636364)"
08-01-2023 19:13:09.785901,"(1.45, 1.6, 1.5934736842105264)","(18.0, 27.0, 25.2)","(21.0, 34.0, 33.63636363636363)","(9.0, 12.0, 11.652173913043478)","(13.0, 17.5, 17.366666666666667)","(4.8, 6.4, 6.363636363636364)"
08-01-2023 19:13:10.845749,"(1.45, 1.6, 1.5907462686567164)","(18.0, 27.0, 25.2)","(21.0, 34.0, 33.63636363636363)","(9.0, 12.0, 11.921875)","(13.0, 17.5, 17.38888888888889)","(4.8, 6.4, 6.363636363636364)"
08-01-2023 19:13:11.928579,"(1.45, 1.59, 1.583611111111111)","(18.0, 26.0, 25.875)","(21.0, 34.0, 33.56363636363636)","(9.0, 12.0, 12.12)","(13.0, 17.5, 16.833333333333332)","(4.8, 6.4, 6.266666666666667)"
08-01-2023 19:13:13.156403,"(1.45, 1.61, 1.6029577464788733)","(18.0, 27.0, 25.9375)","(21.0, 34.0, 33.43859649122807)","(9.0, 12.5, 12.12)","(13.0, 17.5, 16.9375)","(4.8, 6.4, 6.2785714285714285)"
08-01-2023 19:13:14.435472,"(1.45, 1.6, 1.5985106382978724)","(18.0, 27.0, 25.40625)","(21.0, 34.0, 33.56363636363636)","(9.0, 12.5, 12.25)","(13.0, 17.5, 16.681818181818183)","(4.8, 6.4, 6.373684210526316)"
