,Hot Milo,Homebush Altena,Homebush Noah,Homebush Reta,Senior Project,Goldstar Rio,Tane Mahuta,Know Beast
09-01-2023 11:13:29.737453,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:31.145879,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:32.327163,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:33.477095,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:34.691225,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:36.091993,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:37.414378,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:38.660148,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:39.943887,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:41.197302,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:42.477817,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:43.734912,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:45.024028,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:46.318472,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:47.644706,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:48.941513,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:50.221390,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:51.660455,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:52.862773,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:54.240505,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:55.490701,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:56.637401,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:57.839808,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:13:58.986119,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:00.183191,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:01.394969,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:02.620757,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:03.884552,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:05.158087,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:06.396919,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:07.606041,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:08.865548,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:10.065218,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:11.234908,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:12.387112,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:13.459656,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:14.538818,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:15.667684,"(3.0, 8.4, 5.161111111111111)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:16.830303,"(3.0, 9.2, 5.472222222222221)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:18.029623,"(3.0, 9.2, 5.472222222222221)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:19.266272,"(3.0, 9.2, 5.472222222222221)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:20.487659,"(3.0, 9.2, 4.681481481481482)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:21.725594,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:22.953426,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:24.130172,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:25.472029,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:26.734399,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:28.016833,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:29.429539,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:30.803305,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:32.040058,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:33.232862,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:34.492702,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:35.659405,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:36.738234,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:37.855035,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:38.966042,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:40.139781,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:41.385205,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:42.741900,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:44.063938,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:45.375600,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:46.641794,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:47.923472,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:49.221213,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:50.488565,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:51.778020,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:53.090483,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:54.326291,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:55.552267,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:56.787706,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:58.015932,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:14:59.220823,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:00.461401,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:01.632733,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:02.769583,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:03.851692,"(3.0, 9.0, 4.62962962962963)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:04.822564,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:05.913216,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:07.002221,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:08.155299,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:09.322206,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
09-01-2023 11:15:10.493812,"(3.0, 8.6, 4.525925925925926)","(5.0, 19.5, 10.4375)","(21.0, 130.0, 52.11538461538461)","(8.5, 36.0, 27.0625)","(2.2, 3.55, 3.0495)","(21.0, 130.0, 52.80769230769231)","(20.0, 130.0, 66.94444444444444)","(13.0, 70.0, 62.6875)"
