,Titanium Power,Constant Flight,Snippy Fox,Much Much Better,Niffler,Munitions,Pizarro,Noble Soldier,Van Giz
07-01-2023 16:42:44.121128,"(8.5, 10.5, 9.860869565217392)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.56)","(11.0, 15.5, 14.962264150943396)","(9.0, 11.5, 11.26923076923077)","(16.0, 17.0, 16.527027027027028)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.77450980392157)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:45.432463,"(8.5, 10.5, 9.860869565217392)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.56)","(11.0, 15.5, 14.962264150943396)","(9.0, 11.5, 11.26923076923077)","(16.0, 17.0, 16.527027027027028)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.77450980392157)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:46.692991,"(8.5, 10.5, 9.860869565217392)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.56)","(11.0, 15.5, 14.962264150943396)","(9.0, 11.5, 11.291666666666666)","(16.0, 17.0, 16.527027027027028)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.77450980392157)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:47.807368,"(8.5, 10.5, 9.860869565217392)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.535211267605634)","(11.0, 14.0, 13.527777777777779)","(9.0, 11.5, 11.291666666666666)","(16.0, 17.0, 16.527027027027028)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.77450980392157)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:49.026316,"(8.5, 10.5, 9.96219512195122)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.535211267605634)","(11.0, 15.5, 14.55)","(9.0, 11.5, 11.291666666666666)","(16.0, 17.0, 16.583333333333332)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:50.271938,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.535211267605634)","(11.0, 15.5, 14.55)","(9.0, 11.5, 11.291666666666666)","(16.0, 17.0, 16.583333333333332)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:51.611876,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.535211267605634)","(11.0, 15.5, 14.72972972972973)","(9.0, 11.5, 11.245762711864407)","(16.0, 17.0, 16.583333333333332)","(2.05, 2.48, 2.4405263157894734)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.91)"
07-01-2023 16:42:52.886840,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.507462686567164)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.245762711864407)","(16.0, 17.0, 17.28787878787879)","(2.05, 2.48, 2.4405263157894734)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.828)"
07-01-2023 16:42:54.030856,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.507462686567164)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.245762711864407)","(16.0, 17.5, 17.414634146341463)","(2.05, 2.48, 2.4405263157894734)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.828)"
07-01-2023 16:42:55.223295,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.305263157894737)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.245762711864407)","(16.0, 17.5, 17.414634146341463)","(2.05, 2.48, 2.4425)","(9.0, 11.0, 10.817460317460318)","(9.0, 12.0, 11.828)"
07-01-2023 16:42:56.398813,"(8.5, 10.5, 9.952873563218391)","(41.0, 80.0, 78.33333333333333)","(9.0, 12.0, 11.305263157894737)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.26271186440678)","(16.0, 17.5, 17.3855421686747)","(2.05, 2.48, 2.4383333333333335)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.829365079365079)"
07-01-2023 16:42:57.590745,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.5875)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.297101449275363)","(16.0, 18.0, 17.58606557377049)","(2.05, 2.48, 2.4353846153846153)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.829365079365079)"
07-01-2023 16:42:58.787057,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.5875)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.22)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.44, 2.468235294117647)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.829365079365079)"
07-01-2023 16:42:59.993161,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.22)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.468235294117647)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.829365079365079)"
07-01-2023 16:43:01.209039,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.22)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.468235294117647)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.814655172413794)"
07-01-2023 16:43:02.454418,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.22)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.468235294117647)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.814655172413794)"
07-01-2023 16:43:03.741423,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.22)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.43625)","(9.0, 11.0, 10.801724137931034)","(9.0, 12.0, 11.814655172413794)"
07-01-2023 16:43:05.005712,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.15)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.43625)","(9.0, 11.0, 10.818181818181818)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:06.322968,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.15)","(16.0, 18.0, 17.692073170731707)","(2.05, 2.48, 2.4426666666666668)","(9.0, 11.0, 10.818181818181818)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:07.626457,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.528571428571428)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.5, 11.15)","(16.0, 18.0, 17.64864864864865)","(2.05, 2.48, 2.4426666666666668)","(9.0, 11.0, 10.963898916967509)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:08.901409,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.297101449275363)","(16.0, 18.0, 18.6)","(2.05, 2.48, 2.4725)","(9.0, 11.0, 10.963898916967509)","(9.0, 12.0, 11.768817204301076)"
07-01-2023 16:43:10.204713,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.305555555555555)","(16.0, 20.0, 18.133333333333333)","(2.05, 2.48, 2.4727272727272727)","(9.0, 11.0, 10.963898916967509)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:11.480009,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 10.676470588235293)","(16.0, 20.0, 18.133333333333333)","(2.05, 2.48, 2.4363636363636365)","(9.0, 11.0, 11.316326530612244)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:12.744828,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.08)","(16.0, 20.0, 18.133333333333333)","(2.05, 2.46, 2.4188372093023256)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:13.966522,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.08)","(16.0, 20.0, 18.133333333333333)","(2.05, 2.46, 2.403403361344538)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.797169811320755)"
07-01-2023 16:43:15.270354,"(8.5, 10.0, 9.889655172413793)","(41.0, 80.0, 78.4375)","(9.0, 12.0, 11.31958762886598)","(11.0, 15.5, 14.403846153846153)","(9.0, 11.5, 11.121621621621621)","(16.0, 20.0, 18.47826086956522)","(2.05, 2.46, 2.401050328227571)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.804545454545455)"
07-01-2023 16:43:16.539175,"(8.5, 10.0, 9.9)","(41.0, 80.0, 75.0)","(9.0, 12.0, 11.868421052631579)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.5, 11.121621621621621)","(16.0, 20.0, 17.95762711864407)","(2.05, 2.46, 2.3896907216494845)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.57843137254902)"
07-01-2023 16:43:17.848470,"(8.5, 10.0, 9.9)","(41.0, 80.0, 75.0)","(9.0, 12.5, 11.868421052631579)","(11.0, 15.5, 14.685714285714285)","(9.0, 11.5, 11.121621621621621)","(16.0, 19.0, 17.95762711864407)","(2.05, 2.4, 2.3896907216494845)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.328125)"
07-01-2023 16:43:19.145987,"(8.5, 10.0, 9.9)","(41.0, 80.0, 75.0)","(9.0, 12.5, 11.868421052631579)","(11.0, 15.5, 14.685714285714285)","(9.0, 11.5, 11.121621621621621)","(16.0, 19.0, 17.95762711864407)","(2.05, 2.4, 2.3896907216494845)","(9.0, 11.5, 11.316326530612244)","(9.0, 12.0, 11.3875)"
07-01-2023 16:43:20.416990,"(8.5, 10.0, 9.9)","(41.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(16.0, 19.0, 18.08888888888889)","(2.05, 2.4, 2.4177358490566037)","(9.0, 11.5, 11.342105263157894)","(9.0, 11.5, 11.402173913043478)"
07-01-2023 16:43:21.712043,"(8.5, 10.0, 9.923809523809524)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.08888888888889)","(2.1, 2.42, 2.3885836909871245)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.395348837209303)"
07-01-2023 16:43:23.113482,"(8.5, 10.0, 9.923809523809524)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.08888888888889)","(2.1, 2.46, 2.3885836909871245)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.395348837209303)"
07-01-2023 16:43:24.409473,"(8.5, 10.0, 9.923809523809524)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.08888888888889)","(2.1, 2.46, 2.3885836909871245)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.395348837209303)"
07-01-2023 16:43:25.723632,"(8.5, 10.0, 9.864705882352942)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.08888888888889)","(2.1, 2.46, 2.390954356846473)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.395348837209303)"
07-01-2023 16:43:27.232713,"(8.5, 10.0, 9.864705882352942)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 15.025)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.08888888888889)","(2.1, 2.46, 2.390954356846473)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.395348837209303)"
07-01-2023 16:43:28.540199,"(8.5, 10.0, 9.832727272727274)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 14.565573770491802)","(9.0, 11.5, 11.15)","(15.0, 19.0, 18.22222222222222)","(2.1, 2.46, 2.402883295194508)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.392857142857142)"
07-01-2023 16:43:30.048943,"(8.5, 10.0, 9.832727272727274)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.5, 11.15)","(15.0, 18.5, 18.22222222222222)","(2.1, 2.46, 2.408)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.1875)"
07-01-2023 16:43:31.485089,"(8.5, 10.0, 9.832727272727274)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.5, 11.15)","(15.0, 18.5, 18.142857142857142)","(2.1, 2.46, 2.408)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:32.809419,"(8.5, 10.0, 9.832727272727274)","(51.0, 80.0, 75.0)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.5, 11.15)","(15.0, 18.5, 18.142857142857142)","(2.1, 2.46, 2.402883295194508)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:34.245522,"(8.5, 10.0, 10.328947368421053)","(51.0, 80.0, 75.55555555555556)","(9.0, 12.5, 12.071428571428571)","(11.0, 15.5, 14.539325842696629)","(9.0, 11.5, 10.845238095238095)","(15.0, 18.5, 18.142857142857142)","(2.1, 2.46, 2.402883295194508)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:35.604752,"(8.5, 10.5, 10.328947368421053)","(51.0, 80.0, 75.55555555555556)","(9.0, 12.5, 12.054054054054054)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.0, 10.91025641025641)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.4031818181818183)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:36.957937,"(8.5, 10.5, 10.328947368421053)","(51.0, 80.0, 75.55555555555556)","(9.0, 12.5, 12.0)","(11.0, 15.5, 14.685714285714285)","(9.0, 11.0, 10.815217391304348)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.405388349514563)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:38.158150,"(8.5, 10.5, 10.35)","(51.0, 80.0, 75.55555555555556)","(9.0, 12.0, 11.505208333333334)","(11.0, 15.5, 14.636363636363637)","(9.0, 11.0, 10.815217391304348)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.4231249999999998)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:39.317679,"(8.5, 11.0, 10.756410256410255)","(51.0, 80.0, 75.55555555555556)","(9.0, 12.0, 11.505208333333334)","(11.0, 15.5, 14.539325842696629)","(9.0, 11.0, 10.815217391304348)","(15.0, 18.5, 18.0)","(2.1, 2.46, 2.4418867924528302)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:40.597471,"(8.5, 11.0, 10.756410256410255)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.505208333333334)","(11.0, 15.5, 14.539325842696629)","(9.0, 11.0, 10.815217391304348)","(15.0, 18.5, 18.0)","(2.1, 2.46, 2.4418867924528302)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:41.823899,"(8.5, 11.0, 10.756410256410255)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.505208333333334)","(11.0, 15.5, 14.539325842696629)","(9.0, 11.0, 10.815217391304348)","(15.0, 18.5, 17.666666666666668)","(2.1, 2.46, 2.4452307692307693)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:43.229463,"(8.5, 11.0, 10.756410256410255)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.2578125)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.7875)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.437894736842105)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:44.608309,"(8.5, 11.0, 10.756410256410255)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.26923076923077)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.7875)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.448)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.115384615384615)"
07-01-2023 16:43:45.977897,"(8.5, 12.0, 11.766666666666666)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.26923076923077)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.76388888888889)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.4042857142857144)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.1)"
07-01-2023 16:43:47.698817,"(8.5, 12.0, 11.794117647058824)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.26923076923077)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.7875)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.46, 2.3840983606557375)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.1)"
07-01-2023 16:43:49.040465,"(8.5, 12.0, 11.81081081081081)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.26923076923077)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.80232558139535)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.3884033613445377)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:50.349225,"(8.5, 12.0, 11.218978102189782)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.26923076923077)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.716666666666667)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.388780487804878)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:51.644808,"(8.5, 12.0, 11.170542635658915)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.529702970297029)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.679245283018869)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.381095890410959)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:53.057674,"(8.5, 12.0, 11.137096774193548)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.529702970297029)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.673076923076923)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.381095890410959)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:54.338397,"(8.5, 12.0, 11.100840336134453)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.529702970297029)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.673076923076923)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.381095890410959)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:55.684711,"(8.5, 12.0, 11.794117647058824)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.523809523809524)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.613636363636363)","(15.0, 18.5, 18.083333333333332)","(2.1, 2.4, 2.381095890410959)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:57.003346,"(8.5, 12.0, 10.96875)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.55)","(9.0, 11.0, 10.613636363636363)","(15.0, 18.5, 18.1875)","(2.1, 2.4, 2.391238095238095)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:43:58.305451,"(8.5, 11.0, 10.96875)","(51.0, 80.0, 76.66666666666667)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.673913043478262)","(9.0, 11.0, 11.131578947368421)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.391238095238095)","(9.0, 11.5, 11.363636363636363)","(9.0, 11.5, 11.109756097560975)"
07-01-2023 16:43:59.627440,"(8.5, 11.0, 11.289473684210526)","(51.0, 80.0, 77.27272727272727)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.623076923076923)","(9.0, 11.5, 10.975)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.390943396226415)","(9.0, 11.5, 11.339285714285714)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:44:00.927297,"(8.5, 11.5, 11.289473684210526)","(51.0, 80.0, 77.27272727272727)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.623076923076923)","(9.0, 11.5, 10.975)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.390943396226415)","(9.0, 11.5, 11.339285714285714)","(9.0, 11.5, 11.078947368421053)"
07-01-2023 16:44:02.333539,"(8.5, 11.0, 10.884615384615385)","(51.0, 80.0, 77.27272727272727)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.623076923076923)","(9.0, 11.5, 10.722222222222221)","(15.0, 18.5, 17.944444444444443)","(2.1, 2.4, 2.390943396226415)","(9.0, 11.5, 11.339285714285714)","(9.0, 11.5, 11.109756097560975)"
07-01-2023 16:44:03.671473,"(8.5, 11.0, 10.884615384615385)","(51.0, 80.0, 77.27272727272727)","(9.0, 12.0, 11.527559055118111)","(11.0, 15.5, 14.55)","(9.0, 11.5, 10.916666666666666)","(15.0, 18.5, 17.9)","(2.1, 2.4, 2.390828025477707)","(9.0, 11.5, 11.339285714285714)","(9.0, 11.5, 11.109756097560975)"
07-01-2023 16:44:05.133419,"(8.5, 11.0, 10.884615384615385)","(51.0, 80.0, 78.84615384615384)","(9.0, 12.0, 11.502659574468085)","(11.0, 15.5, 14.55)","(9.0, 11.5, 11.36)","(15.0, 18.0, 17.4468085106383)","(2.1, 2.4, 2.390828025477707)","(9.0, 11.5, 11.208791208791208)","(9.0, 11.5, 11.74025974025974)"
07-01-2023 16:44:06.616565,"(8.5, 11.0, 10.884615384615385)","(51.0, 80.0, 78.84615384615384)","(9.0, 12.0, 11.502659574468085)","(11.0, 15.5, 14.55)","(9.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.48)","(2.1, 2.4, 2.390828025477707)","(9.0, 11.5, 11.180722891566266)","(9.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:08.227735,"(8.5, 11.0, 10.90625)","(51.0, 80.0, 79.11764705882354)","(9.0, 12.0, 11.502659574468085)","(11.0, 15.5, 14.55)","(9.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.4468085106383)","(2.1, 2.4, 2.390828025477707)","(9.0, 11.5, 11.180722891566266)","(9.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:09.811053,"(9.0, 11.0, 10.90625)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.502659574468085)","(12.0, 15.5, 14.55)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.4468085106383)","(2.1, 2.4, 2.391025641025641)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:11.474252,"(9.0, 11.0, 10.90625)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.168888888888889)","(12.0, 15.5, 14.55)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.4468085106383)","(2.1, 2.4, 2.391025641025641)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:12.934523,"(9.0, 11.0, 11.304878048780488)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.168888888888889)","(12.0, 15.5, 14.55)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.4468085106383)","(2.1, 2.4, 2.391025641025641)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:14.327402,"(9.0, 11.5, 11.304878048780488)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.168888888888889)","(12.0, 15.5, 14.580645161290322)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.31578947368421)","(2.1, 2.4, 2.391025641025641)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:15.675402,"(9.0, 11.5, 11.304878048780488)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.168888888888889)","(12.0, 15.5, 14.580645161290322)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.31578947368421)","(2.1, 2.4, 2.4373162939297126)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:16.974223,"(9.0, 11.5, 11.304878048780488)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.168888888888889)","(12.0, 15.5, 14.539325842696629)","(10.0, 11.5, 11.428571428571429)","(15.0, 18.0, 17.31578947368421)","(2.1, 2.46, 2.4373162939297126)","(10.0, 11.5, 11.180722891566266)","(10.0, 12.0, 11.74025974025974)"
07-01-2023 16:44:18.127956,"(9.0, 11.5, 11.264705882352942)","(51.0, 80.0, 79.11764705882354)","(10.0, 12.0, 11.157657657657658)","(12.0, 15.5, 14.51063829787234)","(10.0, 11.5, 11.443396226415095)","(15.0, 18.0, 17.31578947368421)","(2.1, 2.46, 2.428733153638814)","(10.0, 12.0, 11.257352941176471)","(10.0, 12.0, 11.74025974025974)"
