,Kingscroft,Elegantly Wasted,Craigs Cruisin,Borneo Brave,Diesel Flyer,Black Elegance,Lornas Creek
11-01-2023 14:05:14.030370,"(2.0, 2.76, 2.67)","(21.0, 120.0, 90.4)","(91.0, 650.0, 395.0)","(1.65, 1.96, 1.825)","(15.0, 60.0, 54.95454545454545)","(51.0, 360.0, 184.0)","(31.0, 280.0, 200.0)"
11-01-2023 14:05:15.095823,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 395.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 54.95454545454545)","(51.0, 360.0, 184.0)","(31.0, 280.0, 156.66666666666666)"
11-01-2023 14:05:16.124760,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 52.29166666666667)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:17.193600,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 52.29166666666667)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:18.150729,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 52.29166666666667)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:19.307184,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 52.29166666666667)","(51.0, 360.0, 195.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:20.524951,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 52.29166666666667)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:21.532388,"(2.0, 2.76, 2.5866666666666664)","(21.0, 120.0, 90.4)","(101.0, 550.0, 400.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 49.03703703703704)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:22.620125,"(2.0, 2.76, 2.669090909090909)","(21.0, 120.0, 62.4)","(101.0, 550.0, 410.0)","(1.65, 1.96, 1.825)","(16.0, 60.0, 49.03703703703704)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:23.800004,"(2.0, 2.76, 2.44)","(21.0, 120.0, 96.0)","(101.0, 550.0, 410.0)","(1.65, 1.96, 1.9375)","(16.0, 60.0, 49.03703703703704)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:24.948759,"(2.0, 2.76, 2.44)","(21.0, 120.0, 96.0)","(101.0, 550.0, 410.0)","(1.65, 1.96, 1.9375)","(16.0, 60.0, 28.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:26.009991,"(2.0, 2.76, 2.44)","(21.0, 120.0, 85.0)","(101.0, 550.0, 410.0)","(1.65, 1.96, 1.9184615384615384)","(16.0, 60.0, 28.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:27.146633,"(2.0, 2.76, 2.44)","(21.0, 120.0, 85.0)","(101.0, 550.0, 410.0)","(1.65, 1.96, 1.7957692307692308)","(16.0, 60.0, 33.81818181818182)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:28.199954,"(2.0, 2.76, 2.44)","(21.0, 120.0, 85.0)","(101.0, 550.0, 410.0)","(1.65, 1.94, 1.9028571428571428)","(16.0, 60.0, 42.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:29.234638,"(2.0, 2.72, 2.5244444444444443)","(21.0, 120.0, 85.0)","(101.0, 550.0, 460.0)","(1.65, 1.92, 1.9028571428571428)","(16.0, 60.0, 53.25)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:30.201700,"(2.0, 2.72, 2.6273684210526316)","(21.0, 120.0, 85.0)","(101.0, 650.0, 460.0)","(1.65, 1.92, 1.9028571428571428)","(16.0, 60.0, 48.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:31.305112,"(2.0, 2.7, 2.5231578947368423)","(21.0, 120.0, 85.0)","(101.0, 650.0, 460.0)","(1.65, 1.94, 1.872258064516129)","(16.0, 60.0, 48.33333333333333)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:32.340648,"(2.0, 2.7, 2.5231578947368423)","(21.0, 120.0, 85.0)","(101.0, 650.0, 460.0)","(1.65, 1.94, 1.872258064516129)","(16.0, 60.0, 43.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:33.333694,"(2.0, 2.7, 2.5)","(21.0, 120.0, 108.33333333333333)","(101.0, 650.0, 396.6666666666667)","(1.65, 1.94, 1.872258064516129)","(16.0, 60.0, 48.666666666666664)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:34.375832,"(2.0, 2.7, 2.5)","(21.0, 120.0, 108.33333333333333)","(101.0, 990.0, 510.0)","(1.65, 1.94, 1.9178947368421053)","(16.0, 60.0, 43.5)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:35.391805,"(2.0, 2.68, 2.511578947368421)","(21.0, 120.0, 108.33333333333333)","(101.0, 990.0, 625.0)","(1.65, 1.94, 1.9454545454545453)","(16.0, 60.0, 43.5)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:36.371802,"(2.0, 2.68, 2.538823529411765)","(21.0, 120.0, 108.33333333333333)","(101.0, 980.0, 625.0)","(1.65, 1.96, 1.9454545454545453)","(16.0, 60.0, 43.5)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:37.435372,"(2.0, 2.68, 2.538823529411765)","(21.0, 120.0, 108.33333333333333)","(101.0, 980.0, 620.0)","(1.65, 1.97, 1.9214285714285715)","(16.0, 60.0, 44.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:38.398730,"(2.0, 2.66, 2.36)","(21.0, 130.0, 94.44444444444444)","(101.0, 980.0, 620.0)","(1.65, 1.97, 1.9118181818181819)","(16.0, 60.0, 44.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:39.380381,"(2.0, 2.66, 2.36)","(21.0, 120.0, 108.33333333333333)","(101.0, 610.0, 435.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 44.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:40.430493,"(2.0, 2.66, 2.36)","(21.0, 120.0, 108.33333333333333)","(101.0, 610.0, 435.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 53.6)","(51.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:05:41.405761,"(2.0, 2.66, 2.36)","(21.0, 120.0, 85.0)","(101.0, 610.0, 435.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 53.6)","(51.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:05:42.393315,"(2.0, 2.64, 2.3566666666666665)","(21.0, 120.0, 87.5)","(101.0, 610.0, 440.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 53.6)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:43.588317,"(2.0, 2.64, 2.3566666666666665)","(21.0, 120.0, 87.5)","(101.0, 510.0, 395.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 52.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:44.733975,"(2.0, 2.64, 2.53375)","(21.0, 120.0, 87.5)","(101.0, 510.0, 395.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 52.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:45.709194,"(2.0, 2.64, 2.53375)","(21.0, 120.0, 87.5)","(101.0, 510.0, 395.0)","(1.65, 1.97, 1.9166666666666667)","(16.0, 60.0, 52.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:46.737582,"(2.0, 2.64, 2.4699999999999998)","(21.0, 120.0, 87.5)","(101.0, 510.0, 395.0)","(1.65, 1.97, 1.940909090909091)","(16.0, 60.0, 52.0)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:48.170572,"(2.0, 2.64, 2.52)","(21.0, 120.0, 87.5)","(101.0, 510.0, 340.0)","(1.65, 1.97, 1.9154545454545455)","(16.0, 60.0, 55.63636363636364)","(51.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:49.361171,"(2.0, 2.62, 2.52)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.9154545454545455)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:50.567886,"(2.0, 2.62, 2.52)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.9154545454545455)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:51.656431,"(2.0, 2.62, 2.52)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.9154545454545455)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:53.036232,"(2.0, 2.62, 2.46)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.9414285714285715)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:54.224000,"(2.0, 2.62, 2.46)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.9414285714285715)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:55.286144,"(2.0, 2.62, 2.46)","(26.0, 120.0, 87.5)","(81.0, 510.0, 400.0)","(1.65, 1.97, 1.971111111111111)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:56.677223,"(2.0, 2.62, 2.50625)","(26.0, 120.0, 87.5)","(81.0, 510.0, 523.3333333333334)","(1.65, 1.98, 1.935)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:05:57.654860,"(2.0, 2.6, 2.50625)","(26.0, 120.0, 87.5)","(81.0, 990.0, 523.3333333333334)","(1.65, 1.98, 1.935)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:05:58.754541,"(2.0, 2.6, 2.4941176470588236)","(26.0, 120.0, 87.5)","(81.0, 990.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:05:59.829008,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:06:00.814187,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:06:01.850474,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:06:02.883188,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:03.868196,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:04.917408,"(2.0, 2.6, 2.45)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9585714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:06.008873,"(2.0, 2.58, 2.4925)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.97, 1.8813636363636363)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:07.208714,"(2.0, 2.58, 2.4925)","(26.0, 120.0, 87.5)","(81.0, 480.0, 385.0)","(1.65, 1.97, 1.8813636363636363)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:08.257440,"(2.0, 2.58, 2.4925)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.8781818181818182)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:09.574091,"(2.0, 2.54, 2.52)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.8885714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:10.532611,"(2.0, 2.54, 2.52)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.8885714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:11.522913,"(2.0, 2.54, 2.52)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.8885714285714286)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:12.602899,"(2.0, 2.54, 2.52)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.8781818181818182)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:13.595146,"(2.0, 2.54, 2.5290909090909093)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.9171428571428573)","(18.0, 60.0, 55.63636363636364)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:14.607016,"(2.0, 2.54, 2.3419999999999996)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.96, 1.9625906735751295)","(18.0, 60.0, 57.0)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:15.616041,"(2.0, 2.54, 2.4299999999999997)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9625906735751295)","(18.0, 60.0, 60.515151515151516)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:16.583488,"(2.0, 2.54, 2.4299999999999997)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9629556650246305)","(18.0, 65.0, 59.714285714285715)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:17.574541,"(2.0, 2.54, 2.4299999999999997)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9629556650246305)","(18.0, 65.0, 59.714285714285715)","(41.0, 360.0, 184.0)","(31.0, 290.0, 156.66666666666666)"
11-01-2023 14:06:18.576669,"(2.0, 2.54, 2.4299999999999997)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9629556650246305)","(18.0, 65.0, 37.77777777777778)","(41.0, 360.0, 184.0)","(31.0, 290.0, 147.77777777777777)"
11-01-2023 14:06:19.614676,"(2.0, 2.52, 2.415652173913043)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9694240837696335)","(18.0, 65.0, 37.77777777777778)","(41.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:06:20.592474,"(2.0, 2.52, 2.4472727272727273)","(26.0, 120.0, 87.5)","(81.0, 480.0, 390.0)","(1.65, 1.97, 1.9614563106796117)","(18.0, 65.0, 37.77777777777778)","(41.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:06:21.676777,"(2.0, 2.52, 2.4472727272727273)","(26.0, 120.0, 87.5)","(81.0, 480.0, 435.0)","(1.65, 1.98, 1.977090909090909)","(18.0, 65.0, 54.0625)","(41.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:06:22.756610,"(2.0, 2.52, 2.4648275862068965)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.98, 1.9375308641975308)","(18.0, 65.0, 58.269230769230774)","(41.0, 360.0, 184.0)","(31.0, 290.0, 154.0)"
11-01-2023 14:06:23.937515,"(2.0, 2.52, 2.4815384615384617)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9361212121212121)","(18.0, 65.0, 53.0)","(41.0, 360.0, 159.0909090909091)","(31.0, 290.0, 144.28571428571428)"
11-01-2023 14:06:25.138242,"(2.0, 2.52, 2.376)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9361212121212121)","(18.0, 60.0, 53.0)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 144.28571428571428)"
11-01-2023 14:06:26.306427,"(2.0, 2.52, 2.376)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9361212121212121)","(18.0, 60.0, 53.0)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 144.28571428571428)"
11-01-2023 14:06:27.376016,"(2.0, 2.52, 2.376)","(26.0, 120.0, 87.5)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9361212121212121)","(18.0, 60.0, 57.66666666666667)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 144.28571428571428)"
11-01-2023 14:06:28.444867,"(2.0, 2.52, 2.4335999999999998)","(26.0, 130.0, 58.94736842105263)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9361212121212121)","(18.0, 60.0, 57.66666666666667)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 144.28571428571428)"
11-01-2023 14:06:29.640355,"(2.0, 2.52, 2.458285714285714)","(26.0, 130.0, 58.94736842105263)","(81.0, 580.0, 435.0)","(1.65, 1.94, 1.9084567901234568)","(18.0, 60.0, 57.66666666666667)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 133.07692307692307)"
11-01-2023 14:06:30.751666,"(2.0, 2.52, 2.458285714285714)","(26.0, 130.0, 58.94736842105263)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9084567901234568)","(18.0, 60.0, 51.33333333333333)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 133.07692307692307)"
11-01-2023 14:06:31.799307,"(2.0, 2.5, 2.4466666666666668)","(26.0, 130.0, 58.94736842105263)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9084567901234568)","(18.0, 60.0, 57.63636363636364)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:06:32.898688,"(2.0, 2.5, 2.4466666666666668)","(26.0, 130.0, 59.6875)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9084567901234568)","(18.0, 60.0, 56.75)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 138.88888888888889)"
11-01-2023 14:06:33.925635,"(2.0, 2.5, 2.4466666666666668)","(26.0, 130.0, 59.6875)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9084567901234568)","(18.0, 60.0, 56.75)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:34.944181,"(2.0, 2.5, 2.4329032258064514)","(26.0, 130.0, 59.6875)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9087623762376238)","(18.0, 60.0, 56.75)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:35.917054,"(2.0, 2.5, 2.4329032258064514)","(26.0, 130.0, 59.6875)","(81.0, 580.0, 435.0)","(1.65, 1.91, 1.9087623762376238)","(18.0, 60.0, 54.8)","(41.0, 350.0, 159.0909090909091)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:36.968080,"(2.05, 2.5, 2.4329032258064514)","(31.0, 130.0, 59.6875)","(71.0, 580.0, 435.0)","(1.6, 1.95, 1.8401408450704226)","(20.0, 60.0, 45.55555555555556)","(51.0, 350.0, 159.0909090909091)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:38.022286,"(2.05, 2.5, 2.4817142857142858)","(31.0, 130.0, 59.6875)","(71.0, 580.0, 435.0)","(1.6, 1.86, 1.7742567567567569)","(20.0, 60.0, 45.55555555555556)","(51.0, 350.0, 170.0)","(31.0, 290.0, 146.0)"
11-01-2023 14:06:39.226697,"(2.05, 2.5, 2.4817142857142858)","(31.0, 130.0, 55.0)","(71.0, 580.0, 435.0)","(1.6, 1.86, 1.7724137931034483)","(20.0, 60.0, 45.55555555555556)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:40.379541,"(2.05, 2.62, 2.5983333333333336)","(31.0, 130.0, 55.0)","(71.0, 580.0, 435.0)","(1.6, 1.85, 1.8)","(20.0, 60.0, 45.55555555555556)","(51.0, 350.0, 177.27272727272728)","(31.0, 290.0, 130.0)"
11-01-2023 14:06:41.492472,"(2.05, 2.62, 2.5983333333333336)","(31.0, 130.0, 55.0)","(71.0, 580.0, 435.0)","(1.6, 1.85, 1.733)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 177.27272727272728)","(31.0, 290.0, 151.8181818181818)"
11-01-2023 14:06:42.644322,"(2.05, 2.62, 2.6)","(31.0, 130.0, 55.0)","(71.0, 580.0, 435.0)","(1.6, 1.85, 1.728125)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 177.27272727272728)","(31.0, 290.0, 152.91666666666666)"
11-01-2023 14:06:43.939435,"(2.05, 2.62, 2.4956521739130433)","(31.0, 130.0, 55.0)","(71.0, 580.0, 435.0)","(1.6, 1.85, 1.7895454545454546)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 177.27272727272728)","(31.0, 290.0, 88.75)"
11-01-2023 14:06:45.177436,"(2.05, 2.62, 2.4699999999999998)","(31.0, 130.0, 55.0)","(71.0, 580.0, 537.7777777777778)","(1.6, 1.81, 1.7885714285714287)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 123.75)"
11-01-2023 14:06:46.369365,"(2.05, 2.62, 2.4699999999999998)","(31.0, 130.0, 55.0)","(71.0, 580.0, 537.7777777777778)","(1.6, 1.81, 1.7885714285714287)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 123.75)"
11-01-2023 14:06:47.523967,"(2.05, 2.62, 2.4699999999999998)","(31.0, 130.0, 55.0)","(71.0, 580.0, 542.0)","(1.6, 1.81, 1.7885714285714287)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 123.75)"
11-01-2023 14:06:48.815292,"(2.05, 2.62, 2.4699999999999998)","(31.0, 130.0, 118.14814814814814)","(71.0, 580.0, 542.0)","(1.6, 1.81, 1.7885714285714287)","(20.0, 60.0, 48.85714285714286)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 123.75)"
11-01-2023 14:06:50.083202,"(2.05, 2.62, 2.4699999999999998)","(31.0, 130.0, 118.14814814814814)","(71.0, 580.0, 542.0)","(1.6, 1.81, 1.8072727272727274)","(20.0, 60.0, 42.0)","(51.0, 350.0, 187.14285714285714)","(31.0, 290.0, 132.5)"
11-01-2023 14:06:51.216050,"(2.05, 2.6, 2.446153846153846)","(31.0, 130.0, 87.14285714285714)","(71.0, 580.0, 390.0)","(1.6, 1.83, 1.8075)","(20.0, 60.0, 52.0)","(51.0, 350.0, 200.0)","(31.0, 290.0, 170.0)"
11-01-2023 14:06:52.418452,"(2.05, 2.6, 2.45)","(31.0, 120.0, 111.0)","(71.0, 580.0, 445.0)","(1.6, 1.83, 1.7914285714285714)","(20.0, 60.0, 54.666666666666664)","(51.0, 350.0, 215.0)","(31.0, 290.0, 215.0)"
11-01-2023 14:06:53.443812,"(2.05, 2.6, 2.48)","(31.0, 120.0, 111.0)","(71.0, 580.0, 445.0)","(1.6, 1.83, 1.7870967741935484)","(20.0, 60.0, 58.666666666666664)","(51.0, 350.0, 266.9230769230769)","(31.0, 290.0, 258.75)"
11-01-2023 14:06:54.557285,"(2.05, 2.58, 2.5028571428571427)","(31.0, 120.0, 111.0)","(71.0, 580.0, 445.0)","(1.6, 1.83, 1.7938709677419356)","(20.0, 60.0, 58.666666666666664)","(51.0, 350.0, 266.9230769230769)","(31.0, 280.0, 194.0)"
11-01-2023 14:06:55.536120,"(2.05, 2.58, 2.49)","(31.0, 120.0, 111.0)","(71.0, 580.0, 445.0)","(1.6, 1.83, 1.7938709677419356)","(20.0, 60.0, 58.666666666666664)","(51.0, 350.0, 221.42857142857144)","(31.0, 290.0, 170.0)"
11-01-2023 14:06:56.570960,"(2.05, 2.56, 2.485)","(31.0, 120.0, 103.75)","(71.0, 580.0, 537.7777777777778)","(1.6, 1.8, 1.79)","(20.0, 60.0, 58.0)","(51.0, 350.0, 221.42857142857144)","(31.0, 290.0, 170.0)"
11-01-2023 14:06:57.737121,"(2.05, 2.56, 2.485)","(31.0, 120.0, 111.875)","(71.0, 580.0, 537.7777777777778)","(1.6, 1.8, 1.7916666666666667)","(20.0, 60.0, 58.0)","(51.0, 350.0, 221.42857142857144)","(31.0, 290.0, 170.0)"
