,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:55:57.268218,"(2.5, 3.2, 3.109677419354839)","(31.0, 480.0, 254.0)","(26.0, 530.0, 134.8)","(21.0, 910.0, 332.0)","(10.0, 46.0, 25.333333333333336)","(18.0, 46.0, 31.333333333333332)","(6.5, 8.2, 7.466666666666667)","(14.0, 34.0, 30.0)","(2.1, 2.48, 2.464)","(21.0, 230.0, 129.5)"
16-12-2022 10:55:58.551900,"(2.5, 3.2, 3.109677419354839)","(31.0, 470.0, 204.8)","(26.0, 530.0, 134.8)","(21.0, 900.0, 332.0)","(10.0, 46.0, 25.333333333333336)","(18.0, 46.0, 31.333333333333332)","(6.5, 8.0, 7.466666666666667)","(14.0, 34.0, 30.0)","(2.1, 2.48, 2.464)","(21.0, 230.0, 129.5)"
16-12-2022 10:55:59.800942,"(2.5, 3.2, 3.109677419354839)","(31.0, 460.0, 244.0)","(26.0, 530.0, 134.8)","(21.0, 900.0, 330.6666666666667)","(10.0, 46.0, 26.666666666666664)","(18.0, 46.0, 31.333333333333332)","(6.5, 8.0, 7.36)","(14.0, 34.0, 28.4)","(2.1, 2.48, 2.4657142857142857)","(21.0, 230.0, 129.5)"
16-12-2022 10:56:00.984086,"(2.5, 3.2, 3.109677419354839)","(31.0, 460.0, 244.0)","(26.0, 530.0, 134.8)","(21.0, 900.0, 330.6666666666667)","(10.0, 50.0, 32.25)","(18.0, 46.0, 30.666666666666668)","(6.5, 8.0, 7.36)","(14.0, 34.0, 27.6)","(2.1, 2.48, 2.4633333333333334)","(21.0, 230.0, 96.0)"
16-12-2022 10:56:02.189631,"(2.5, 3.2, 3.103448275862069)","(31.0, 470.0, 316.0)","(26.0, 530.0, 278.0)","(21.0, 900.0, 468.0)","(10.0, 50.0, 20.416666666666668)","(18.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.733333333333333)","(14.0, 34.0, 27.6)","(2.1, 2.48, 2.4657142857142857)","(21.0, 230.0, 124.5)"
16-12-2022 10:56:03.365238,"(2.5, 3.15, 3.108064516129032)","(31.0, 460.0, 316.0)","(26.0, 520.0, 278.0)","(21.0, 890.0, 327.3333333333333)","(10.0, 50.0, 31.25)","(18.0, 44.0, 33.0)","(6.5, 8.0, 7.85)","(14.0, 34.0, 27.6)","(2.1, 2.48, 2.4576470588235293)","(21.0, 220.0, 60.83333333333333)"
16-12-2022 10:56:04.570768,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.0)","(26.0, 520.0, 197.33333333333334)","(21.0, 890.0, 327.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 42.0, 33.0)","(6.5, 8.0, 7.8)","(14.0, 34.0, 31.23076923076923)","(2.1, 2.5, 2.441090909090909)","(21.0, 220.0, 60.83333333333333)"
16-12-2022 10:56:05.756817,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.0)","(26.0, 520.0, 197.33333333333334)","(21.0, 890.0, 324.0)","(10.0, 48.0, 31.25)","(18.0, 42.0, 29.333333333333332)","(6.5, 8.0, 7.885714285714285)","(14.0, 34.0, 31.23076923076923)","(2.1, 2.5, 2.45)","(21.0, 220.0, 89.33333333333334)"
16-12-2022 10:56:06.989469,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.0)","(26.0, 500.0, 128.8)","(21.0, 880.0, 458.0)","(10.0, 48.0, 31.25)","(18.0, 40.0, 28.0)","(6.5, 8.0, 7.885714285714285)","(14.0, 34.0, 31.23076923076923)","(2.1, 2.48, 2.45)","(21.0, 210.0, 114.5)"
16-12-2022 10:56:08.257398,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.5)","(26.0, 450.0, 118.8)","(21.0, 870.0, 458.0)","(10.0, 48.0, 31.25)","(18.0, 40.0, 27.2)","(6.5, 8.0, 7.885714285714285)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.48, 2.46)","(21.0, 200.0, 114.5)"
16-12-2022 10:56:09.499425,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.0)","(26.0, 450.0, 170.66666666666666)","(21.0, 870.0, 320.6666666666667)","(10.0, 48.0, 31.25)","(18.0, 40.0, 31.0)","(6.5, 8.0, 7.885714285714285)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.48, 2.518666666666667)","(21.0, 200.0, 86.0)"
16-12-2022 10:56:10.708199,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 870.0, 320.6666666666667)","(10.0, 48.0, 31.25)","(18.0, 38.0, 31.0)","(6.5, 8.0, 7.742857142857143)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.54, 2.549655172413793)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:11.877848,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 243.5)","(26.0, 440.0, 170.66666666666666)","(21.0, 870.0, 320.6666666666667)","(10.0, 48.0, 31.25)","(18.0, 38.0, 31.0)","(6.5, 7.8, 7.742857142857143)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.56, 2.7927272727272725)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:13.043167,"(2.5, 3.15, 3.1441176470588235)","(31.0, 460.0, 243.5)","(26.0, 440.0, 170.66666666666666)","(21.0, 870.0, 320.6666666666667)","(10.0, 48.0, 31.25)","(18.0, 38.0, 31.0)","(6.5, 7.8, 7.742857142857143)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.88, 2.796521739130435)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:14.292304,"(2.5, 3.2, 3.1138297872340424)","(31.0, 460.0, 315.3333333333333)","(26.0, 440.0, 170.66666666666666)","(21.0, 870.0, 317.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 38.0, 27.333333333333332)","(6.5, 7.8, 7.742857142857143)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.88, 2.64)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:15.548927,"(2.5, 3.15, 3.0785714285714283)","(31.0, 460.0, 381.09090909090907)","(26.0, 440.0, 170.66666666666666)","(21.0, 860.0, 448.0)","(10.0, 48.0, 31.25)","(18.0, 34.0, 27.333333333333332)","(6.5, 7.8, 7.742857142857143)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.88, 2.64)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:16.750500,"(2.5, 3.15, 3.0785714285714283)","(31.0, 460.0, 286.79999999999995)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 448.0)","(10.0, 48.0, 31.25)","(18.0, 34.0, 27.333333333333332)","(6.5, 7.8, 7.699999999999999)","(14.0, 34.0, 28.666666666666668)","(2.1, 2.88, 2.832)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:17.889330,"(2.5, 3.15, 3.0785714285714283)","(31.0, 460.0, 286.79999999999995)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 448.0)","(10.0, 48.0, 31.25)","(18.0, 34.0, 28.0)","(6.5, 7.8, 7.699999999999999)","(14.0, 34.0, 30.0)","(2.1, 2.88, 3.215)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:19.134839,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 286.79999999999995)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 314.0)","(10.0, 48.0, 31.25)","(18.0, 32.0, 26.0)","(6.5, 7.8, 7.699999999999999)","(14.0, 32.0, 30.0)","(2.1, 3.25, 2.7656)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:20.371758,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 314.0)","(10.0, 48.0, 31.25)","(18.0, 30.0, 26.0)","(6.5, 7.8, 7.699999999999999)","(14.0, 32.0, 31.125)","(2.1, 2.88, 2.7656)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:21.566579,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 314.0)","(10.0, 48.0, 31.25)","(18.0, 30.0, 25.2)","(6.5, 7.8, 7.699999999999999)","(14.0, 32.0, 31.125)","(2.1, 2.88, 2.8674285714285714)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:22.791796,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 314.0)","(10.0, 48.0, 31.25)","(18.0, 30.0, 24.857142857142858)","(6.5, 7.8, 7.699999999999999)","(14.0, 32.0, 31.125)","(2.1, 2.88, 3.040857142857143)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:24.029719,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 850.0, 310.6666666666667)","(10.0, 48.0, 31.25)","(18.0, 30.0, 24.857142857142858)","(6.5, 7.8, 7.699999999999999)","(14.0, 32.0, 28.88888888888889)","(2.1, 3.25, 3.1364705882352943)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:25.215778,"(2.5, 3.15, 3.063333333333333)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 840.0, 438.0)","(10.0, 48.0, 31.25)","(18.0, 30.0, 24.857142857142858)","(7.0, 7.8, 7.699999999999999)","(14.0, 30.0, 28.88888888888889)","(2.15, 3.2, 3.14)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:26.445009,"(2.45, 3.15, 3.0318181818181817)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 307.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 30.0, 25.2)","(7.0, 7.8, 7.699999999999999)","(14.0, 30.0, 29.09090909090909)","(2.15, 3.2, 3.1350000000000002)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:27.631654,"(2.45, 3.15, 3.0342857142857143)","(31.0, 460.0, 244.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 307.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 30.0, 25.333333333333332)","(7.0, 7.8, 7.699999999999999)","(14.0, 30.0, 27.5)","(2.15, 3.2, 2.8066666666666666)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:28.915041,"(2.45, 3.15, 3.0342857142857143)","(31.0, 460.0, 336.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 307.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 28.0, 25.333333333333332)","(7.0, 7.8, 7.699999999999999)","(14.0, 29.0, 27.5)","(2.15, 2.88, 2.814814814814815)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:30.225600,"(2.45, 3.15, 3.0342857142857143)","(31.0, 390.0, 253.5)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 307.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 28.0, 25.333333333333332)","(7.0, 7.8, 7.699999999999999)","(14.0, 29.0, 27.5)","(2.15, 2.88, 2.7333333333333334)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:31.436513,"(2.45, 3.15, 3.0342857142857143)","(31.0, 380.0, 321.0)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 307.3333333333333)","(10.0, 48.0, 31.25)","(18.0, 28.0, 25.333333333333332)","(7.0, 7.8, 7.699999999999999)","(14.0, 29.0, 27.5)","(2.15, 2.88, 2.778461538461538)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:32.609646,"(2.45, 3.15, 3.043421052631579)","(31.0, 380.0, 278.85714285714283)","(26.0, 440.0, 170.66666666666666)","(21.0, 830.0, 428.0)","(10.0, 48.0, 31.25)","(18.0, 28.0, 24.8)","(7.0, 7.8, 7.699999999999999)","(14.0, 29.0, 27.0)","(2.15, 2.88, 2.9355555555555557)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:33.785061,"(2.45, 3.15, 3.04875)","(31.0, 380.0, 278.85714285714283)","(26.0, 440.0, 170.66666666666666)","(21.0, 810.0, 428.0)","(10.0, 48.0, 31.25)","(18.0, 28.0, 24.8)","(7.0, 7.8, 7.699999999999999)","(14.0, 28.0, 27.454545454545453)","(2.15, 3.2, 2.9415384615384617)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:34.966681,"(2.45, 3.15, 3.04875)","(31.0, 380.0, 278.85714285714283)","(26.0, 440.0, 170.66666666666666)","(21.0, 810.0, 300.66666666666663)","(10.0, 48.0, 31.25)","(18.0, 28.0, 25.5)","(7.0, 7.8, 7.699999999999999)","(14.0, 28.0, 26.8)","(2.15, 3.2, 2.933846153846154)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:36.159310,"(2.45, 3.15, 3.04875)","(31.0, 380.0, 278.85714285714283)","(26.0, 440.0, 170.66666666666666)","(21.0, 810.0, 300.66666666666663)","(10.0, 48.0, 31.25)","(18.0, 27.0, 24.666666666666668)","(7.0, 7.8, 7.699999999999999)","(14.0, 27.0, 26.8)","(2.15, 3.1, 2.933846153846154)","(21.0, 200.0, 57.5)"
16-12-2022 10:56:37.434873,"(2.45, 3.05, 3.019354838709677)","(31.0, 380.0, 278.85714285714283)","(26.0, 440.0, 170.66666666666666)","(21.0, 810.0, 297.33333333333337)","(10.0, 48.0, 25.0)","(18.0, 26.0, 24.666666666666668)","(7.0, 7.8, 7.699999999999999)","(14.0, 27.0, 32.0)","(2.15, 3.1, 2.9459999999999997)","(21.0, 200.0, 66.75)"
16-12-2022 10:56:38.707288,"(2.45, 3.05, 3.0083333333333333)","(31.0, 370.0, 304.3333333333333)","(26.0, 430.0, 228.0)","(21.0, 800.0, 418.0)","(10.0, 46.0, 25.0)","(18.0, 26.0, 24.666666666666668)","(7.0, 7.8, 7.699999999999999)","(14.0, 38.0, 32.0)","(2.15, 3.05, 2.9266666666666667)","(21.0, 180.0, 99.5)"
16-12-2022 10:56:39.922697,"(2.45, 3.1, 3.0944444444444446)","(31.0, 360.0, 304.3333333333333)","(26.0, 420.0, 228.0)","(21.0, 790.0, 290.66666666666663)","(10.0, 46.0, 25.0)","(18.0, 26.0, 25.5)","(7.0, 7.8, 7.699999999999999)","(14.0, 38.0, 31.5)","(2.15, 3.0, 2.766086956521739)","(21.0, 170.0, 99.5)"
16-12-2022 10:56:41.133775,"(2.45, 3.1, 3.0944444444444446)","(31.0, 360.0, 304.3333333333333)","(26.0, 420.0, 164.0)","(21.0, 780.0, 287.33333333333337)","(10.0, 46.0, 29.25)","(18.0, 27.0, 25.5)","(7.0, 7.8, 7.699999999999999)","(14.0, 36.0, 31.5)","(2.15, 2.8, 2.766086956521739)","(21.0, 170.0, 76.0)"
16-12-2022 10:56:42.323493,"(2.45, 3.1, 3.09375)","(31.0, 360.0, 264.57142857142856)","(26.0, 420.0, 164.0)","(21.0, 770.0, 287.33333333333337)","(10.0, 44.0, 29.25)","(18.0, 27.0, 25.5)","(7.0, 7.8, 7.699999999999999)","(14.0, 36.0, 31.5)","(2.15, 2.8, 2.864)","(21.0, 170.0, 61.75)"
16-12-2022 10:56:43.516231,"(2.45, 3.1, 3.08)","(31.0, 360.0, 264.57142857142856)","(26.0, 420.0, 164.0)","(21.0, 770.0, 287.33333333333337)","(10.0, 44.0, 29.25)","(18.0, 27.0, 25.5)","(7.0, 7.8, 7.699999999999999)","(14.0, 36.0, 31.5)","(2.15, 3.0, 2.8666666666666667)","(21.0, 160.0, 89.5)"
16-12-2022 10:56:44.718025,"(2.45, 3.1, 3.0045454545454544)","(31.0, 360.0, 264.57142857142856)","(26.0, 420.0, 164.0)","(21.0, 770.0, 284.0)","(10.0, 44.0, 29.25)","(18.0, 27.0, 24.666666666666668)","(7.0, 7.8, 7.933333333333333)","(14.0, 36.0, 30.5)","(2.15, 3.0, 2.9304347826086956)","(21.0, 150.0, 89.5)"
16-12-2022 10:56:45.945009,"(2.45, 3.1, 3.0357142857142856)","(31.0, 360.0, 264.57142857142856)","(26.0, 420.0, 164.0)","(21.0, 760.0, 398.0)","(10.0, 44.0, 29.25)","(18.0, 26.0, 24.666666666666668)","(7.0, 8.2, 7.706666666666666)","(14.0, 34.0, 30.5)","(2.15, 3.0, 2.922162162162162)","(21.0, 150.0, 119.75)"
16-12-2022 10:56:47.246446,"(2.45, 3.1, 3.0357142857142856)","(31.0, 360.0, 276.5)","(26.0, 420.0, 164.0)","(21.0, 750.0, 280.66666666666663)","(10.0, 44.0, 36.75)","(18.0, 26.0, 24.666666666666668)","(7.0, 8.0, 7.5826086956521745)","(14.0, 34.0, 30.444444444444443)","(2.15, 3.0, 2.945)","(21.0, 150.0, 101.6)"
16-12-2022 10:56:48.476383,"(2.45, 3.05, 3.036363636363636)","(31.0, 360.0, 193.0)","(26.0, 420.0, 164.0)","(21.0, 750.0, 280.66666666666663)","(10.0, 44.0, 38.54545454545455)","(18.0, 26.0, 25.5)","(7.0, 8.0, 7.5826086956521745)","(14.0, 32.0, 28.76923076923077)","(2.15, 3.0, 2.96)","(21.0, 150.0, 95.6)"
16-12-2022 10:56:49.668960,"(2.45, 3.05, 3.036363636363636)","(31.0, 360.0, 193.5)","(26.0, 420.0, 164.0)","(21.0, 750.0, 280.66666666666663)","(10.0, 44.0, 38.54545454545455)","(18.0, 27.0, 25.5)","(7.0, 8.0, 7.555555555555556)","(14.0, 32.0, 27.5)","(2.15, 3.0, 2.96)","(21.0, 140.0, 104.75)"
16-12-2022 10:56:50.865468,"(2.45, 3.05, 3.036363636363636)","(31.0, 360.0, 139.33333333333331)","(26.0, 420.0, 48.0)","(21.0, 750.0, 222.0)","(10.0, 44.0, 20.75)","(18.0, 27.0, 25.5)","(7.0, 8.0, 7.555555555555556)","(14.0, 32.0, 27.5)","(2.15, 3.0, 2.9299999999999997)","(21.0, 130.0, 39.0)"
16-12-2022 10:56:52.061364,"(2.45, 3.05, 3.0374999999999996)","(31.0, 48.0, 38.5)","(26.0, 60.0, 48.0)","(21.0, 750.0, 92.0)","(10.0, 23.0, 20.81818181818182)","(18.0, 27.0, 24.666666666666668)","(7.0, 8.0, 7.676190476190476)","(14.0, 32.0, 28.0)","(2.15, 3.0, 2.95)","(21.0, 48.0, 38.0)"
16-12-2022 10:56:53.295162,"(2.45, 3.1, 3.0576923076923075)","(31.0, 48.0, 35.333333333333336)","(26.0, 60.0, 59.0)","(21.0, 180.0, 109.0)","(10.0, 23.0, 20.555555555555557)","(18.0, 26.0, 24.666666666666668)","(7.0, 8.0, 7.977777777777778)","(14.0, 30.0, 28.5)","(2.2, 2.98, 2.921818181818182)","(21.0, 46.0, 38.0)"
16-12-2022 10:56:54.534683,"(2.45, 3.1, 3.0545454545454542)","(31.0, 48.0, 35.333333333333336)","(26.0, 80.0, 59.0)","(21.0, 170.0, 109.0)","(10.0, 22.0, 19.6)","(18.0, 26.0, 27.5)","(7.0, 8.0, 8.028571428571428)","(14.0, 30.0, 29.0)","(2.2, 2.98, 2.9047058823529412)","(21.0, 46.0, 38.0)"
16-12-2022 10:56:55.709871,"(2.45, 3.1, 3.0318181818181817)","(31.0, 48.0, 35.333333333333336)","(26.0, 110.0, 86.0)","(21.0, 170.0, 104.0)","(10.0, 22.0, 19.6)","(18.0, 38.0, 27.5)","(7.0, 8.2, 8.028571428571428)","(14.0, 30.0, 28.0)","(2.2, 2.98, 2.9047058823529412)","(21.0, 46.0, 38.0)"
16-12-2022 10:56:56.937988,"(2.45, 3.1, 3.0318181818181817)","(31.0, 46.0, 37.5)","(26.0, 110.0, 86.0)","(20.0, 160.0, 94.0)","(10.0, 22.0, 19.6)","(17.0, 38.0, 28.0)","(7.0, 8.2, 8.028571428571428)","(14.0, 29.0, 28.0)","(2.2, 2.98, 2.9047058823529412)","(21.0, 46.0, 38.0)"
16-12-2022 10:56:58.153925,"(2.45, 3.1, 3.0318181818181817)","(31.0, 46.0, 37.5)","(26.0, 110.0, 86.0)","(20.0, 140.0, 94.0)","(10.0, 22.0, 20.8)","(17.0, 36.0, 27.0)","(7.0, 8.2, 8.028571428571428)","(14.0, 29.0, 28.0)","(2.2, 2.98, 2.9153846153846152)","(21.0, 46.0, 38.0)"
16-12-2022 10:56:59.428096,"(2.45, 3.1, 3.025)","(31.0, 46.0, 37.5)","(26.0, 110.0, 86.0)","(20.0, 140.0, 94.0)","(10.0, 22.0, 19.555555555555557)","(18.0, 36.0, 27.0)","(7.0, 8.2, 8.028571428571428)","(14.0, 29.0, 31.0)","(2.2, 3.1, 3.0)","(21.0, 46.0, 38.0)"
16-12-2022 10:57:00.681042,"(2.45, 3.1, 3.025)","(31.0, 46.0, 37.5)","(26.0, 110.0, 86.0)","(20.0, 140.0, 94.0)","(10.0, 20.0, 19.125)","(18.0, 36.0, 26.0)","(7.0, 8.2, 8.046153846153846)","(14.0, 36.0, 30.0)","(2.2, 3.1, 3.083333333333333)","(21.0, 46.0, 38.0)"
16-12-2022 10:57:01.912029,"(2.45, 3.1, 3.033333333333333)","(31.0, 46.0, 36.5)","(26.0, 100.0, 79.33333333333334)","(20.0, 140.0, 78.66666666666667)","(10.0, 20.0, 20.375)","(18.0, 34.0, 28.0)","(7.0, 8.2, 7.866666666666666)","(14.0, 34.0, 30.0)","(2.2, 3.15, 3.04)","(21.0, 46.0, 37.0)"
16-12-2022 10:57:03.133983,"(2.45, 3.1, 3.025)","(31.0, 44.0, 36.5)","(26.0, 100.0, 69.0)","(20.0, 140.0, 78.66666666666667)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 26.0)","(7.0, 8.2, 7.949999999999999)","(14.0, 34.0, 30.0)","(2.2, 3.25, 3.04)","(21.0, 44.0, 35.6)"
16-12-2022 10:57:04.293545,"(2.45, 3.0, 2.933333333333333)","(31.0, 44.0, 36.5)","(26.0, 100.0, 69.0)","(20.0, 140.0, 78.66666666666667)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 28.0)","(7.0, 8.2, 7.949999999999999)","(14.0, 34.0, 28.857142857142858)","(2.2, 3.25, 3.208666666666667)","(21.0, 44.0, 40.666666666666664)"
16-12-2022 10:57:05.489957,"(2.45, 3.0, 2.926153846153846)","(31.0, 46.0, 37.5)","(26.0, 100.0, 69.0)","(20.0, 140.0, 78.66666666666667)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 28.0)","(7.0, 8.2, 8.018181818181818)","(14.0, 30.0, 28.5)","(2.2, 3.25, 3.208666666666667)","(21.0, 46.0, 38.0)"
16-12-2022 10:57:06.720331,"(2.45, 3.0, 2.926153846153846)","(31.0, 46.0, 37.5)","(26.0, 100.0, 69.0)","(20.0, 140.0, 78.66666666666667)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 28.0)","(7.0, 8.2, 8.018181818181818)","(14.0, 30.0, 28.5)","(2.2, 3.25, 3.2158823529411764)","(21.0, 46.0, 38.0)"
16-12-2022 10:57:07.987015,"(2.45, 3.0, 2.88)","(31.0, 46.0, 37.5)","(26.0, 100.0, 79.33333333333334)","(20.0, 140.0, 121.42857142857143)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 26.0)","(7.0, 8.2, 8.018181818181818)","(14.0, 30.0, 28.0)","(2.2, 3.25, 3.2254545454545456)","(21.0, 46.0, 31.333333333333332)"
16-12-2022 10:57:09.233580,"(2.45, 3.0, 2.897560975609756)","(31.0, 46.0, 37.5)","(26.0, 100.0, 69.0)","(20.0, 140.0, 120.83333333333333)","(10.0, 23.0, 21.363636363636363)","(18.0, 32.0, 26.0)","(7.0, 8.2, 8.018181818181818)","(14.0, 29.0, 29.5)","(2.2, 3.25, 3.3041379310344827)","(21.0, 38.0, 32.4)"
16-12-2022 10:57:10.404287,"(2.45, 3.0, 2.897560975609756)","(31.0, 46.0, 37.5)","(26.0, 100.0, 69.0)","(20.0, 130.0, 114.28571428571428)","(10.0, 23.0, 21.285714285714285)","(18.0, 32.0, 27.0)","(7.0, 8.2, 8.0)","(14.0, 32.0, 29.5)","(2.2, 3.45, 3.2399999999999998)","(21.0, 36.0, 32.4)"
16-12-2022 10:57:11.565648,"(2.45, 2.98, 2.9376470588235293)","(31.0, 44.0, 36.5)","(26.0, 100.0, 79.33333333333334)","(20.0, 130.0, 120.83333333333333)","(10.0, 22.0, 21.285714285714285)","(18.0, 30.0, 27.0)","(7.0, 8.2, 7.644444444444445)","(14.0, 32.0, 30.333333333333332)","(2.2, 3.4, 3.4272727272727272)","(21.0, 36.0, 34.36363636363636)"
16-12-2022 10:57:12.830185,"(2.35, 2.98, 2.9510344827586206)","(31.0, 44.0, 36.5)","(26.0, 100.0, 79.33333333333334)","(20.0, 130.0, 120.83333333333333)","(10.0, 22.0, 20.2)","(18.0, 30.0, 27.0)","(7.0, 7.8, 7.644444444444445)","(14.0, 32.0, 29.0)","(2.2, 3.55, 3.4743589743589745)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:14.067126,"(2.35, 2.98, 2.9510344827586206)","(31.0, 44.0, 36.5)","(26.0, 100.0, 69.0)","(20.0, 130.0, 120.83333333333333)","(10.0, 22.0, 20.125)","(18.0, 30.0, 26.0)","(7.0, 7.8, 7.644444444444445)","(14.0, 30.0, 28.857142857142858)","(2.2, 3.7, 3.3071428571428574)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:15.253479,"(2.35, 2.98, 2.9510344827586206)","(31.0, 44.0, 36.5)","(26.0, 100.0, 69.0)","(26.0, 130.0, 120.83333333333333)","(10.0, 21.0, 20.125)","(18.0, 30.0, 26.0)","(7.0, 7.8, 7.644444444444445)","(14.0, 30.0, 28.857142857142858)","(2.2, 3.7, 3.5472222222222225)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:16.442652,"(2.35, 2.98, 2.9510344827586206)","(31.0, 44.0, 36.5)","(26.0, 100.0, 69.0)","(26.0, 130.0, 120.83333333333333)","(10.0, 21.0, 20.125)","(18.0, 30.0, 26.0)","(7.0, 7.8, 7.644444444444445)","(14.0, 30.0, 28.857142857142858)","(2.2, 3.7, 3.4884615384615385)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:17.691894,"(2.35, 2.98, 2.933333333333333)","(31.0, 44.0, 36.5)","(26.0, 100.0, 84.5)","(26.0, 130.0, 129.16666666666669)","(10.0, 21.0, 19.6)","(18.0, 30.0, 26.0)","(7.0, 7.8, 7.688)","(14.0, 30.0, 28.142857142857142)","(2.2, 3.7, 3.597058823529412)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:18.922886,"(2.35, 2.98, 2.91)","(31.0, 44.0, 36.5)","(26.0, 100.0, 75.2)","(26.0, 140.0, 129.16666666666669)","(10.0, 21.0, 19.6)","(18.0, 30.0, 26.0)","(7.0, 7.8, 8.0)","(14.0, 29.0, 28.142857142857142)","(2.2, 3.65, 3.597058823529412)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:20.163890,"(2.35, 2.98, 2.91)","(31.0, 44.0, 36.5)","(26.0, 100.0, 75.2)","(26.0, 140.0, 129.16666666666669)","(10.0, 21.0, 20.25)","(18.0, 30.0, 26.0)","(7.0, 8.2, 7.869565217391305)","(14.0, 29.0, 28.142857142857142)","(2.2, 3.65, 3.515789473684211)","(21.0, 36.0, 35.333333333333336)"
16-12-2022 10:57:21.444050,"(2.35, 2.96, 2.9)","(31.0, 44.0, 36.5)","(26.0, 100.0, 75.2)","(26.0, 140.0, 120.83333333333333)","(10.0, 23.0, 20.75)","(18.0, 30.0, 26.0)","(7.0, 8.0, 7.869565217391305)","(14.0, 29.0, 33.5)","(2.2, 3.6, 3.5166666666666666)","(21.0, 36.0, 35.333333333333336)"
