,Hello Tiger,Blue Blazer,Sante Fe Trail,Swift Choice,Dough To Go,Raining Vodka
10-01-2023 19:44:15.974624,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.86842105263158)","(7.5, 9.4, 8.96)","(4.4, 6.2, 5.96)"
10-01-2023 19:44:16.813452,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:17.712341,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:18.572586,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:19.459255,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:20.337245,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:21.163104,"(5.5, 11.5, 10.772727272727273)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:22.023073,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.114285714285715)"
10-01-2023 19:44:22.916260,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.345454545454546)","(4.4, 5.4, 5.28)","(4.2, 4.9, 4.839130434782609)","(7.5, 9.4, 8.96)","(4.4, 6.2, 6.25)"
10-01-2023 19:44:23.781189,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.318518518518519)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.78)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.25)"
10-01-2023 19:44:24.609643,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.318518518518519)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.757142857142857)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:25.505830,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.318518518518519)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.757142857142857)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:26.594418,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.318518518518519)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:27.518666,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.318518518518519)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:28.445956,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:29.284697,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.218181818181819)"
10-01-2023 19:44:30.200340,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:31.340535,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.74)","(7.5, 9.4, 8.96)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:32.303427,"(5.5, 11.5, 10.8)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.28)","(4.2, 4.8, 4.814285714285715)","(7.5, 9.4, 9.066666666666666)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:33.171440,"(5.5, 9.8, 9.685714285714285)","(3.9, 4.4, 4.300000000000001)","(4.4, 5.4, 5.297560975609756)","(4.2, 4.9, 4.814285714285715)","(7.5, 9.2, 9.066666666666666)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:34.114751,"(5.5, 9.4, 9.181818181818182)","(3.9, 4.5, 4.453846153846154)","(4.4, 5.4, 5.325)","(4.2, 4.9, 4.86)","(7.5, 9.2, 9.046153846153846)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:35.047422,"(5.5, 9.4, 9.28)","(3.9, 4.7, 4.5344827586206895)","(4.4, 5.4, 5.318518518518519)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.552380952380952)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:36.037147,"(5.5, 9.8, 9.618181818181819)","(3.9, 4.7, 4.54)","(4.4, 5.4, 5.292857142857143)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.8, 8.49090909090909)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:36.865148,"(5.5, 9.8, 9.585714285714285)","(3.9, 4.7, 4.54)","(4.4, 5.4, 5.292857142857143)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.49090909090909)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:37.782982,"(5.5, 9.8, 9.585714285714285)","(3.9, 4.7, 4.54)","(4.4, 5.4, 5.292857142857143)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.49090909090909)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:38.644543,"(5.5, 9.8, 9.585714285714285)","(3.9, 4.7, 4.54)","(4.4, 5.4, 5.292857142857143)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.49090909090909)","(4.4, 6.4, 6.246153846153846)"
10-01-2023 19:44:39.579417,"(5.5, 9.8, 9.585714285714285)","(3.9, 4.7, 4.54)","(4.4, 5.4, 5.292857142857143)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.36)","(4.4, 6.4, 6.283333333333333)"
10-01-2023 19:44:40.538954,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.36)","(4.4, 6.4, 6.283333333333333)"
10-01-2023 19:44:41.411061,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.36)","(4.4, 6.4, 6.283333333333333)"
10-01-2023 19:44:42.421455,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.36)","(4.4, 6.4, 6.283333333333333)"
10-01-2023 19:44:43.387865,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.36)","(4.4, 6.4, 6.2444444444444445)"
10-01-2023 19:44:44.251626,"(5.5, 9.2, 8.955555555555556)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:45.091036,"(5.5, 9.2, 8.955555555555556)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:45.979173,"(5.5, 9.2, 8.955555555555556)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:46.939203,"(5.5, 9.2, 8.955555555555556)","(3.9, 4.7, 4.642857142857143)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:47.855157,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.655555555555556)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:48.741656,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.655555555555556)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:49.615779,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.655555555555556)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:50.456689,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.655555555555556)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.278260869565218)"
10-01-2023 19:44:51.358093,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.7, 4.655555555555556)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.2444444444444445)"
10-01-2023 19:44:52.227916,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.877777777777778)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.329411764705883)"
10-01-2023 19:44:53.119772,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.877777777777778)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.314285714285715)"
10-01-2023 19:44:54.244516,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.884615384615385)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.314285714285715)"
10-01-2023 19:44:55.366222,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.884615384615385)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.314285714285715)"
10-01-2023 19:44:56.410065,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.884615384615385)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.314285714285715)"
10-01-2023 19:44:57.320090,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.884615384615385)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.314285714285715)"
10-01-2023 19:44:58.401672,"(5.5, 9.2, 8.959999999999999)","(3.9, 4.9, 4.884615384615385)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.4, 6.414285714285715)"
10-01-2023 19:44:59.373519,"(5.5, 8.6, 8.504347826086956)","(3.9, 5.0, 4.85)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.6, 6.411111111111111)"
10-01-2023 19:45:00.306853,"(5.5, 8.6, 8.48421052631579)","(3.9, 5.0, 4.85)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.6, 6.411111111111111)"
10-01-2023 19:45:01.193039,"(5.5, 8.6, 8.48421052631579)","(3.9, 5.0, 4.85)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.826315789473685)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.6, 6.411111111111111)"
10-01-2023 19:45:02.201296,"(5.5, 8.6, 8.48421052631579)","(3.9, 5.0, 4.85)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.4, 6.6, 6.40952380952381)"
10-01-2023 19:45:03.191538,"(6.0, 8.6, 8.48421052631579)","(3.8, 5.0, 4.808)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.2, 6.6, 6.411111111111111)"
10-01-2023 19:45:04.068357,"(6.0, 8.6, 8.248)","(3.8, 5.0, 4.808)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.2, 6.6, 6.40952380952381)"
10-01-2023 19:45:05.003426,"(6.0, 8.6, 8.248)","(3.8, 5.0, 4.808)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.6, 8.413333333333332)","(4.2, 6.6, 6.40952380952381)"
10-01-2023 19:45:06.040743,"(6.0, 8.6, 8.306666666666667)","(3.8, 5.0, 4.808)","(4.4, 5.3, 5.295999999999999)","(4.2, 4.9, 4.86)","(7.5, 8.8, 8.836363636363638)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:07.082195,"(6.0, 9.2, 8.335294117647058)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.826315789473685)","(7.5, 9.2, 8.861538461538462)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:08.110447,"(6.0, 9.2, 8.24)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.806666666666667)","(7.5, 9.2, 8.59047619047619)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:09.129210,"(6.0, 9.2, 8.366666666666665)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.826315789473685)","(7.5, 9.2, 8.59047619047619)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:10.157460,"(6.0, 9.2, 8.366666666666665)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.2, 8.9)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:11.083989,"(6.0, 9.2, 8.366666666666665)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.9)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:12.023757,"(6.0, 9.2, 8.399999999999999)","(3.8, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:13.006714,"(6.0, 9.2, 8.658333333333333)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:13.953121,"(6.0, 9.2, 8.55)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:14.883096,"(6.0, 9.2, 8.727272727272727)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:15.830509,"(6.0, 9.2, 8.727272727272727)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:16.727494,"(6.0, 9.2, 8.727272727272727)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:17.650400,"(6.0, 9.2, 8.85)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.3, 5.2606557377049175)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.345454545454546)"
10-01-2023 19:45:18.630707,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.833333333333334)","(4.4, 5.1, 5.0729729729729724)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:19.569294,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.105263157894737)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:20.554721,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.076190476190476)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:21.516494,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.076190476190476)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:22.514822,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.076190476190476)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:23.494205,"(6.0, 9.2, 8.92)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.0440000000000005)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:24.522738,"(6.0, 9.2, 8.945454545454545)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.014285714285714)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:25.434390,"(6.0, 9.2, 8.945454545454545)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.014285714285714)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:26.365876,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.014285714285714)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:27.356535,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.014285714285714)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:28.390373,"(6.0, 9.2, 9.028571428571428)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.014285714285714)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:29.288652,"(6.0, 9.2, 9.028571428571428)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:30.195080,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.7)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:31.192659,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:32.220429,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:33.183221,"(6.0, 9.2, 9.066666666666666)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:34.057020,"(6.0, 9.2, 9.0)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:34.967184,"(6.0, 9.2, 9.0)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:35.994822,"(6.0, 9.2, 9.0)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:36.937856,"(6.0, 9.2, 9.0)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:37.976352,"(6.0, 9.2, 9.08)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:38.941740,"(6.0, 9.2, 9.08)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.2, 6.6, 6.377777777777777)"
10-01-2023 19:45:39.987073,"(6.0, 9.2, 9.08)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:40.994033,"(6.0, 9.2, 9.08)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:41.872899,"(6.0, 9.2, 9.09090909090909)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:42.794937,"(6.0, 9.2, 9.09090909090909)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:43.768581,"(6.0, 9.2, 9.16)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.9, 4.86)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:44.765614,"(6.0, 9.8, 8.866666666666667)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.723076923076923)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:45.684539,"(6.0, 9.6, 9.4)","(3.9, 4.9, 4.86)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.68)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:46.606946,"(6.0, 9.8, 9.0)","(3.9, 5.0, 4.816129032258065)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.644444444444444)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:47.593928,"(6.0, 9.8, 9.0)","(3.9, 5.0, 4.816129032258065)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.644444444444444)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:48.531724,"(6.0, 9.8, 9.0)","(3.9, 5.0, 4.816129032258065)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.644444444444444)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.377777777777777)"
10-01-2023 19:45:49.504706,"(6.0, 9.8, 9.0)","(3.9, 5.0, 4.816129032258065)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.8, 4.644444444444444)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:50.452707,"(6.0, 9.8, 9.2)","(3.9, 5.0, 4.888888888888888)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.633333333333334)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:51.463788,"(6.0, 9.8, 9.2)","(3.9, 5.0, 4.888888888888888)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.633333333333334)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:52.532654,"(6.0, 9.8, 9.2)","(3.9, 5.0, 4.888888888888888)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.571428571428571)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:53.408398,"(6.0, 9.8, 9.2)","(3.9, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.571428571428571)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:54.324872,"(6.0, 9.8, 9.2)","(3.9, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.571428571428571)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:55.327857,"(6.0, 9.8, 9.442857142857143)","(3.9, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.52)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
10-01-2023 19:45:56.311722,"(6.0, 9.8, 9.505882352941176)","(3.9, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.050000000000001)","(4.2, 4.7, 4.6)","(7.5, 9.0, 8.614285714285714)","(4.4, 6.6, 6.328)"
