,Hot Return,Lost Cause,Bow Down,Yarramundi Bee,Springvale Bray,Like A Tiger,Faster Than Slow,Sophia Palms
14-12-2022 13:02:42.096572,"(21.0, 95.0, 50.0)","(10.0, 19.0, 13.666666666666668)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 44.578947368421055)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:43.180368,"(21.0, 95.0, 50.0)","(10.0, 19.0, 13.666666666666668)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 44.578947368421055)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:44.621108,"(21.0, 95.0, 50.0)","(10.0, 19.0, 13.666666666666668)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 44.578947368421055)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:45.868971,"(21.0, 95.0, 50.0)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 49.84375)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:47.030595,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 49.84375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:02:48.344449,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 49.84375)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:49.763729,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 49.84375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:02:51.118159,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 49.84375)","(4.6, 7.4, 5.066666666666666)"
14-12-2022 13:02:52.461280,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:53.761485,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:02:55.025370,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:02:56.237205,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:57.337704,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.0)"
14-12-2022 13:02:58.480183,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:02:59.652987,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:01.192482,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:02.334209,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:03.497244,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:04.547926,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:05.600941,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.066666666666666)"
14-12-2022 13:03:06.667173,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:07.797020,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:08.952121,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:10.022117,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:11.049789,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.0)"
14-12-2022 13:03:12.064049,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:13.156661,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.0)"
14-12-2022 13:03:14.254929,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:15.455837,"(21.0, 95.0, 58.5)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.730769230769231)","(3.2, 4.5, 3.857142857142857)","(5.5, 99999, 99990)","(18.0, 65.0, 43.40909090909091)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:16.571631,"(21.0, 95.0, 73.88888888888889)","(10.0, 19.0, 15.8)","(15.0, 42.0, 30.75)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.5714285714285716)","(5.5, 99999, 99990)","(18.0, 65.0, 35.625)","(4.6, 7.4, 5.955555555555556)"
14-12-2022 13:03:17.757164,"(21.0, 95.0, 53.05555555555556)","(10.0, 19.0, 15.866666666666667)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.5384615384615383)","(5.5, 99999, 99990)","(18.0, 65.0, 35.625)","(4.6, 7.4, 5.8375)"
14-12-2022 13:03:18.831679,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.32)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.5384615384615383)","(5.5, 99999, 99990)","(18.0, 65.0, 35.625)","(4.6, 7.4, 5.8375)"
14-12-2022 13:03:19.849850,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.32)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.3846153846153846)","(5.5, 99999, 99990)","(18.0, 65.0, 35.625)","(4.6, 7.4, 5.8375)"
14-12-2022 13:03:21.009156,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 42.0, 27.27777777777778)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.9821428571428568)","(5.5, 99999, 99990)","(18.0, 65.0, 35.625)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:22.151758,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 42.0, 37.16666666666667)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.5)","(5.5, 99999, 99990)","(18.0, 65.0, 39.375)","(4.6, 7.4, 6.011111111111111)"
14-12-2022 13:03:23.356256,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.866666666666667)","(15.0, 48.0, 37.16666666666667)","(3.0, 4.9, 3.6666666666666665)","(3.2, 4.5, 3.5)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 6.011111111111111)"
14-12-2022 13:03:24.504306,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.32)","(15.0, 48.0, 37.16666666666667)","(3.0, 4.9, 3.4605263157894735)","(3.2, 4.5, 3.4615384615384617)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.9)"
14-12-2022 13:03:25.595862,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.32)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 3.4615384615384617)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.9)"
14-12-2022 13:03:26.602605,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 3.94)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:27.591602,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 3.4615384615384617)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:28.642360,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 3.9821428571428568)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.066666666666666)"
14-12-2022 13:03:29.677760,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 3.9821428571428568)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:30.876996,"(21.0, 95.0, 41.42857142857143)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.5, 4.035135135135135)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:32.056590,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 4.035135135135135)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:33.224970,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 4.035135135135135)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:34.374273,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 39.375)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:35.507560,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:36.761217,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:37.906230,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.32)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:39.344547,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.32)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.066666666666666)"
14-12-2022 13:03:40.653267,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:41.986549,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:43.448169,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 41.5)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:44.892744,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 15.8)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.066666666666666)"
14-12-2022 13:03:46.426200,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 37.16666666666667)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:48.283806,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 3.5923076923076924)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:49.687101,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:51.117315,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:53.185766,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 5.0, 3.4605263157894735)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 56.0)","(4.6, 7.4, 6.435714285714286)"
14-12-2022 13:03:54.690757,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 5.0, 3.127551020408163)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 57.1875)","(4.6, 7.4, 5.775)"
14-12-2022 13:03:55.846295,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 4.0, 3.3269230769230766)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 57.1875)","(4.6, 7.4, 6.65)"
14-12-2022 13:03:57.229984,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.3392857142857144)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 57.1875)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:03:58.318949,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.3392857142857144)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 57.1875)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:03:59.426016,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.3392857142857144)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 57.1875)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:00.527569,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 12.733333333333333)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.3392857142857144)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 54.82142857142857)","(4.6, 7.4, 5.955555555555556)"
14-12-2022 13:04:01.754700,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.65)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.3135714285714286)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 54.82142857142857)","(4.6, 7.4, 5.8375)"
14-12-2022 13:04:02.894230,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 13.0)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.756595744680851)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 54.82142857142857)","(4.6, 7.4, 5.8375)"
14-12-2022 13:04:03.964669,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 13.0)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.756595744680851)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 54.82142857142857)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:05.037757,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 13.0)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.756595744680851)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 54.82142857142857)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:06.132972,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 13.0)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.756595744680851)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 39.6875)","(4.6, 7.4, 5.955555555555556)"
14-12-2022 13:04:07.248887,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 5.955555555555556)"
14-12-2022 13:04:08.355596,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 5.955555555555556)"
14-12-2022 13:04:09.443786,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 5.7125)"
14-12-2022 13:04:10.619135,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:11.751537,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:12.814292,"(21.0, 140.0, 54.285714285714285)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:13.877065,"(21.0, 140.0, 78.75)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:14.959080,"(21.0, 140.0, 78.75)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:16.112776,"(21.0, 140.0, 78.75)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:17.294702,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:18.350993,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:19.462143,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:20.505435,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:21.639873,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:22.755657,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
14-12-2022 13:04:23.854942,"(21.0, 90.0, 77.91666666666667)","(10.0, 19.0, 16.75)","(15.0, 48.0, 38.714285714285715)","(3.0, 3.95, 3.2646153846153845)","(3.2, 4.4, 4.025)","(5.5, 99999, 99990)","(18.0, 75.0, 40.0)","(4.6, 7.4, 6.172727272727273)"
