,Caveman,Paradiso Havana,Maniac Moo,Invictus Sharon,Fire Up Jazz,Lifes A Riot,Deeming Rate,Seriously Fly
09-01-2023 18:42:55.243185,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.51756345177665)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:42:56.371750,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.517916666666667)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:42:57.469756,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.517916666666667)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:42:58.629921,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.5181065088757397)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:42:59.899276,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.5181065088757397)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:01.102537,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.5181065088757397)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:02.305970,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.5104)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.448)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:03.682107,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:05.030478,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.25)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:06.265221,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 57.5)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:07.375789,"(41.0, 75.0, 67.85714285714286)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.875)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 74.0)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:08.514097,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.875)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:09.694944,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.875)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:10.805927,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.875)","(1.65, 2.52, 2.493333333333333)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:11.898761,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.875)","(1.65, 2.52, 2.48)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:12.999861,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.15384615384615)","(1.65, 2.52, 2.5194871794871796)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:14.342878,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.15384615384615)","(1.65, 2.52, 2.5194871794871796)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:15.652481,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.15384615384615)","(1.65, 2.52, 2.5194871794871796)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:16.937654,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.15384615384615)","(1.65, 2.52, 2.5194871794871796)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:18.273150,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 61.15384615384615)","(1.65, 2.52, 2.55)","(10.0, 13.5, 12.195652173913043)","(2.4, 2.56, 2.44)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:19.515935,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 12.108695652173914)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:20.755739,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:21.918500,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:23.086464,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:24.346543,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.09090909090909)"
09-01-2023 18:43:25.587270,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 60.833333333333336)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.442105263157895)","(41.0, 80.0, 73.6)","(31.0, 60.0, 49.0)"
09-01-2023 18:43:26.810505,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 55.625)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.56, 2.4527272727272726)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:27.979165,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 51.36363636363637)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.54, 2.4371428571428573)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:29.140264,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.54, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:30.332102,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:31.500216,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:32.693529,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:33.903365,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:35.093825,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 50.869565217391305)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:36.277954,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 52.16666666666667)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:37.426890,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 52.16666666666667)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:38.616232,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 52.16666666666667)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:39.817455,"(41.0, 75.0, 70.0)","(19.0, 32.0, 25.8125)","(31.0, 65.0, 52.16666666666667)","(1.7, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.3, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:40.973832,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 54.5)","(1.75, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.52, 2.4336363636363636)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:42.124968,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 54.5)","(1.75, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.52, 2.4295238095238094)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:43.249908,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 54.5)","(1.75, 2.6, 2.58)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.52, 2.4295238095238094)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:44.416810,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 54.5)","(1.75, 2.6, 2.5285714285714285)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.52, 2.3833333333333333)","(41.0, 80.0, 73.6)","(31.0, 60.0, 47.5)"
09-01-2023 18:43:45.494113,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.5285714285714285)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.5, 2.3739999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:46.592040,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.5285714285714285)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.5, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:47.648012,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.5285714285714285)","(10.0, 13.5, 11.847826086956522)","(2.25, 2.48, 2.3659999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:48.746924,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.45)","(10.0, 13.5, 12.205882352941176)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:49.796327,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.4233333333333333)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:50.863206,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 56.833333333333336)","(1.75, 2.6, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:51.950751,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 61.769230769230774)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:53.055910,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 61.769230769230774)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:54.151238,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 61.769230769230774)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:55.262844,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 55.5)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:56.365912,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 55.5)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:57.479333,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 53.666666666666664)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:58.614665,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 53.666666666666664)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:43:59.781560,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 53.666666666666664)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:00.935344,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 65.0, 62.22222222222222)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:02.116702,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.8125)","(31.0, 80.0, 57.77777777777778)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:03.320735,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.4446153846153846)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:04.493710,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.4446153846153846)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:05.728444,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.4446153846153846)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:06.924218,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.4446153846153846)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:08.051857,"(41.0, 75.0, 70.0)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.4446153846153846)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:09.345411,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 25.0)","(31.0, 80.0, 57.84615384615385)","(1.75, 2.58, 2.46)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:10.492607,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 25.0)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.449090909090909)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:11.741298,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 25.0)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.449090909090909)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:13.050660,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 25.0)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.449090909090909)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 73.6)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:14.242519,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 25.0)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.449090909090909)","(10.0, 13.5, 12.25)","(2.25, 2.48, 2.3674999999999997)","(41.0, 80.0, 72.0)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:15.682696,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.5285714285714285)","(10.0, 13.5, 12.2)","(2.25, 2.48, 2.3659999999999997)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:16.970923,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.5285714285714285)","(10.0, 13.5, 12.2)","(2.25, 2.48, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:18.246386,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.5285714285714285)","(10.0, 13.5, 12.2)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:19.370072,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.666666666666664)","(1.75, 2.58, 2.51)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:20.689661,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.666666666666664)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:21.791140,"(41.0, 75.0, 72.14285714285714)","(17.0, 32.0, 26.96)","(31.0, 80.0, 58.666666666666664)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:23.079849,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:24.211182,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:25.377314,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:26.628297,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.481818181818182)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 72.61538461538461)","(31.0, 60.0, 48.888888888888886)"
09-01-2023 18:44:27.847064,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.4741176470588235)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.35294117647058)","(31.0, 60.0, 47.5)"
09-01-2023 18:44:29.061859,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.484)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.35294117647058)","(31.0, 60.0, 47.5)"
09-01-2023 18:44:30.246816,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 59.885714285714286)","(1.75, 2.58, 2.571304347826087)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.66666666666666)","(31.0, 60.0, 47.5)"
09-01-2023 18:44:31.530212,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 58.666666666666664)","(1.75, 2.58, 2.5729411764705885)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.66666666666666)","(31.0, 60.0, 47.5)"
09-01-2023 18:44:32.891141,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 58.666666666666664)","(1.75, 2.58, 2.573717277486911)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.66666666666666)","(31.0, 60.0, 47.5)"
09-01-2023 18:44:34.099047,"(41.0, 75.0, 72.14285714285714)","(16.0, 32.0, 25.0)","(31.0, 80.0, 58.10526315789474)","(1.75, 2.58, 2.56)","(10.0, 13.5, 12.772727272727273)","(2.25, 2.46, 2.3655555555555554)","(41.0, 80.0, 74.66666666666666)","(31.0, 60.0, 47.5)"
