,Lady Adele,Middle Child,Miss Illuminate,Pants On Fire,Sockastar,Bella Tesoro,Cannoli,Harper Rae,Hear Me Out,Lady Shalaa,Thida,Two Gets You Five
10-01-2023 13:19:01.915208,"(101.0, 210.0, 163.33333333333334)","(14.0, 22.0, 20.714285714285715)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 34.142857142857146)","(21.0, 36.0, 34.0)","(101.0, 270.0, 244.28571428571428)","(2.7, 3.4, 3.369047619047619)","(4.0, 4.9, 4.737426900584795)","(13.0, 46.0, 44.44444444444444)","(12.0, 14.0, 13.416666666666666)","(5.0, 7.0, 6.8)","(101.0, 180.0, 160.0)"
10-01-2023 13:19:03.632142,"(101.0, 210.0, 163.33333333333334)","(14.0, 21.0, 20.714285714285715)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 34.142857142857146)","(21.0, 36.0, 34.0)","(101.0, 270.0, 244.28571428571428)","(2.7, 3.4, 3.369047619047619)","(4.0, 4.9, 4.737426900584795)","(13.0, 46.0, 44.44444444444444)","(12.0, 14.0, 13.416666666666666)","(5.0, 7.0, 6.8)","(101.0, 180.0, 160.0)"
10-01-2023 13:19:05.377836,"(101.0, 210.0, 163.33333333333334)","(14.0, 21.0, 20.27777777777778)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 36.0, 37.06666666666666)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.4, 3.261764705882353)","(4.0, 4.9, 4.8470817120622565)","(13.0, 46.0, 44.33333333333333)","(12.0, 14.0, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 180.0, 175.0)"
10-01-2023 13:19:07.264574,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.5)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.407407407407405)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.3, 3.2314814814814814)","(4.0, 4.9, 4.8470817120622565)","(13.0, 46.0, 44.33333333333333)","(12.0, 13.5, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 190.0, 175.0)"
10-01-2023 13:19:08.960639,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.5)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.407407407407405)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.25, 3.242916666666667)","(4.0, 4.9, 4.941935483870968)","(13.0, 46.0, 43.82608695652174)","(12.0, 13.5, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:10.670265,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.5)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.25, 3.2429752066115705)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.82608695652174)","(12.0, 13.5, 12.766666666666667)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:12.320836,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.535714285714285)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.766666666666667)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:13.888998,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.535714285714285)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 231.42857142857144)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.766666666666667)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:15.592651,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.535714285714285)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 244.28571428571428)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:17.256970,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.433333333333334)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 244.28571428571428)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:19.000109,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.433333333333334)","(7.5, 8.4, 8.283870967741937)","(31.0, 38.0, 36.875)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 244.28571428571428)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.865384615384615)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:20.682384,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.433333333333334)","(7.5, 8.4, 8.261538461538462)","(31.0, 38.0, 37.333333333333336)","(21.0, 38.0, 37.06666666666666)","(101.0, 270.0, 288.33333333333337)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.944827586206896)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.845454545454546)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:22.361320,"(101.0, 210.0, 180.52631578947367)","(14.0, 23.0, 22.829787234042552)","(7.5, 8.4, 8.057142857142857)","(31.0, 38.0, 37.5)","(21.0, 38.0, 37.06666666666666)","(101.0, 310.0, 288.33333333333337)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.987234042553191)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.845454545454546)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:24.682037,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.80952380952381)","(7.5, 8.2, 8.175609756097561)","(31.0, 42.0, 39.42857142857143)","(21.0, 38.0, 37.06666666666666)","(101.0, 310.0, 288.33333333333337)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.961194029850747)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.845454545454546)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:26.915324,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.80952380952381)","(7.5, 8.2, 8.175609756097561)","(31.0, 42.0, 39.2)","(21.0, 38.0, 37.06666666666666)","(101.0, 310.0, 288.33333333333337)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.961194029850747)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.75)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:28.624462,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.80952380952381)","(7.5, 8.2, 8.275555555555556)","(31.0, 40.0, 39.2)","(21.0, 38.0, 36.72727272727273)","(101.0, 310.0, 288.33333333333337)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.961194029850747)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.9)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:30.313363,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.80952380952381)","(7.5, 8.4, 8.275555555555556)","(31.0, 40.0, 39.77358490566038)","(21.0, 38.0, 37.0)","(101.0, 310.0, 265.7142857142857)","(2.7, 3.25, 3.2458333333333336)","(4.0, 5.0, 4.961194029850747)","(13.0, 46.0, 43.5)","(12.0, 13.5, 12.9)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:32.143144,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.80952380952381)","(7.5, 8.4, 8.253061224489796)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 36.72727272727273)","(101.0, 300.0, 251.42857142857144)","(2.7, 3.25, 3.2727941176470585)","(4.0, 5.0, 5.03015873015873)","(13.0, 46.0, 42.666666666666664)","(12.0, 13.5, 13.444444444444445)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:33.935853,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.24)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 36.72727272727273)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.3, 3.2727941176470585)","(4.0, 5.1, 5.03015873015873)","(13.0, 46.0, 42.666666666666664)","(12.0, 14.0, 13.782608695652174)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:35.757897,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.24)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 36.72727272727273)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.3, 3.2434210526315788)","(4.0, 5.1, 5.03015873015873)","(13.0, 46.0, 42.666666666666664)","(12.0, 14.0, 13.825)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:37.691332,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.24)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 36.72727272727273)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.2, 3.1652173913043478)","(4.0, 5.1, 5.054716981132075)","(13.0, 46.0, 42.666666666666664)","(12.0, 14.0, 13.533333333333333)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:39.693032,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 37.0)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.2, 3.1652173913043478)","(4.0, 5.1, 5.0625)","(13.0, 46.0, 42.666666666666664)","(12.0, 14.0, 13.533333333333333)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:41.463156,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 37.0)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.2, 3.1652173913043478)","(4.0, 5.1, 5.1)","(13.0, 46.0, 42.0)","(12.0, 14.0, 13.533333333333333)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:43.166122,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 37.0)","(101.0, 280.0, 251.42857142857144)","(2.7, 3.2, 3.213013698630137)","(4.0, 5.2, 5.112280701754386)","(13.0, 44.0, 42.0)","(12.0, 14.0, 13.533333333333333)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:45.002654,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.24)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 36.72727272727273)","(101.0, 280.0, 225.0)","(2.7, 3.25, 3.2105263157894735)","(4.0, 5.2, 5.112280701754386)","(13.0, 44.0, 42.0)","(12.0, 14.5, 13.6)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:46.725487,"(101.0, 210.0, 180.52631578947367)","(14.0, 22.0, 21.764705882352942)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 37.0)","(101.0, 270.0, 225.0)","(2.7, 3.25, 3.213013698630137)","(4.0, 5.2, 5.112280701754386)","(13.0, 44.0, 42.0)","(12.0, 14.0, 13.444444444444445)","(5.0, 7.0, 6.8)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 13:19:48.741933,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.384615384615383)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 35.0)","(101.0, 270.0, 210.0)","(2.7, 3.25, 3.217073170731707)","(4.0, 5.2, 5.148837209302326)","(13.0, 44.0, 38.857142857142854)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:50.756600,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.384615384615383)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 35.2)","(101.0, 270.0, 210.0)","(2.7, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(13.0, 44.0, 38.857142857142854)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:52.491812,"(101.0, 210.0, 163.33333333333334)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 34.18181818181818)","(101.0, 270.0, 210.0)","(2.7, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(13.0, 44.0, 38.857142857142854)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:54.157738,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 34.18181818181818)","(101.0, 270.0, 210.0)","(2.8, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(14.0, 44.0, 37.714285714285715)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:55.892814,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.263414634146342)","(31.0, 40.0, 37.42857142857143)","(21.0, 38.0, 34.18181818181818)","(101.0, 270.0, 210.0)","(2.8, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(14.0, 42.0, 37.714285714285715)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:57.603605,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.176)","(31.0, 40.0, 39.5)","(21.0, 38.0, 34.18181818181818)","(101.0, 270.0, 210.0)","(2.8, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(14.0, 42.0, 37.714285714285715)","(12.0, 14.0, 13.307692307692308)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:19:59.262464,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.176)","(31.0, 40.0, 39.5)","(21.0, 38.0, 36.89473684210526)","(101.0, 270.0, 210.0)","(2.8, 3.25, 3.214935064935065)","(4.0, 5.2, 5.148837209302326)","(14.0, 42.0, 37.714285714285715)","(12.0, 14.0, 13.25)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:20:00.894008,"(101.0, 210.0, 172.66666666666666)","(14.0, 22.0, 21.238095238095237)","(7.5, 8.4, 8.176)","(31.0, 40.0, 39.5)","(21.0, 38.0, 36.89473684210526)","(101.0, 270.0, 223.33333333333334)","(2.8, 3.25, 3.214935064935065)","(4.0, 5.2, 5.188235294117647)","(14.0, 42.0, 37.714285714285715)","(12.0, 14.0, 13.25)","(5.0, 7.0, 6.8)","(101.0, 190.0, 165.0)"
10-01-2023 13:20:02.658137,"(101.0, 210.0, 190.0)","(14.0, 22.0, 20.692307692307693)","(7.5, 8.4, 8.272)","(31.0, 40.0, 39.714285714285715)","(21.0, 38.0, 37.125)","(101.0, 310.0, 206.0)","(2.8, 3.25, 3.2142857142857144)","(4.0, 5.2, 5.295)","(14.0, 42.0, 36.44444444444444)","(12.0, 14.0, 13.25)","(5.0, 7.0, 6.573333333333333)","(101.0, 190.0, 156.66666666666666)"
10-01-2023 13:20:04.307835,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.325925925925926)","(31.0, 40.0, 39.75)","(21.0, 38.0, 37.125)","(101.0, 310.0, 220.0)","(2.8, 3.25, 3.2261904761904763)","(4.0, 5.4, 5.362962962962963)","(14.0, 42.0, 36.0)","(12.0, 14.0, 13.25)","(5.0, 6.8, 6.517073170731708)","(101.0, 160.0, 150.0)"
10-01-2023 13:20:05.984767,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.325925925925926)","(31.0, 40.0, 39.75)","(21.0, 38.0, 37.125)","(101.0, 300.0, 220.0)","(2.8, 3.25, 3.2261904761904763)","(4.0, 5.4, 5.435294117647059)","(14.0, 42.0, 34.666666666666664)","(12.0, 14.0, 13.635135135135135)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 150.0)"
10-01-2023 13:20:07.629778,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.325925925925926)","(31.0, 40.0, 39.75)","(21.0, 38.0, 37.46666666666667)","(101.0, 300.0, 220.0)","(2.8, 3.25, 3.2235632183908045)","(4.0, 5.5, 5.435294117647059)","(14.0, 40.0, 34.666666666666664)","(12.0, 13.5, 13.34)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 150.0)"
10-01-2023 13:20:09.260782,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.304761904761905)","(31.0, 40.0, 39.75)","(21.0, 38.0, 37.5)","(101.0, 300.0, 289.0)","(2.8, 3.25, 3.2235632183908045)","(4.0, 5.5, 5.586666666666666)","(14.0, 40.0, 34.666666666666664)","(12.0, 13.5, 13.34)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 150.0)"
10-01-2023 13:20:10.816268,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.304761904761905)","(31.0, 40.0, 39.75)","(21.0, 38.0, 37.5)","(101.0, 300.0, 260.0)","(2.8, 3.25, 3.2235632183908045)","(4.0, 5.6, 5.586666666666666)","(14.0, 40.0, 34.666666666666664)","(12.0, 13.5, 13.224137931034482)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 150.0)"
10-01-2023 13:20:12.406288,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 20.692307692307693)","(7.5, 8.4, 8.304761904761905)","(31.0, 40.0, 39.75)","(21.0, 38.0, 35.714285714285715)","(101.0, 300.0, 269.1666666666667)","(2.8, 3.25, 3.220886075949367)","(4.0, 5.6, 5.55)","(14.0, 40.0, 37.333333333333336)","(12.0, 13.5, 13.307692307692308)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 13:20:14.016354,"(101.0, 200.0, 186.66666666666666)","(14.0, 21.0, 18.833333333333332)","(7.5, 8.4, 8.304761904761905)","(31.0, 40.0, 39.75)","(21.0, 38.0, 36.0)","(101.0, 290.0, 267.72727272727275)","(2.8, 3.25, 3.220886075949367)","(4.0, 5.6, 5.508771929824562)","(14.0, 38.0, 37.333333333333336)","(12.0, 14.0, 13.470588235294118)","(5.0, 6.8, 6.494736842105263)","(101.0, 160.0, 133.33333333333334)"
10-01-2023 13:20:15.473025,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.5, 18.9)","(7.5, 8.4, 8.342857142857143)","(31.0, 40.0, 39.75)","(21.0, 38.0, 36.0)","(101.0, 280.0, 262.3809523809524)","(2.8, 3.25, 3.220886075949367)","(4.0, 5.6, 5.508771929824562)","(14.0, 38.0, 37.333333333333336)","(12.0, 14.0, 13.470588235294118)","(5.0, 6.8, 6.538461538461538)","(101.0, 160.0, 146.66666666666666)"
10-01-2023 13:20:16.920517,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.5, 18.97826086956522)","(7.5, 8.4, 8.342857142857143)","(31.0, 40.0, 39.75)","(21.0, 38.0, 36.93333333333333)","(101.0, 270.0, 262.3809523809524)","(2.8, 3.25, 3.235064935064935)","(4.0, 5.6, 5.508771929824562)","(14.0, 38.0, 37.333333333333336)","(12.0, 14.0, 13.571428571428571)","(5.0, 6.6, 6.477777777777778)","(101.0, 160.0, 131.42857142857142)"
10-01-2023 13:20:18.457954,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.5, 18.97826086956522)","(7.5, 8.4, 8.342857142857143)","(31.0, 40.0, 39.75)","(21.0, 38.0, 36.93333333333333)","(101.0, 270.0, 262.3809523809524)","(2.8, 3.25, 3.2359756097560974)","(4.0, 5.6, 5.508771929824562)","(14.0, 38.0, 37.333333333333336)","(12.0, 14.0, 13.470588235294118)","(5.0, 6.6, 6.477777777777778)","(101.0, 160.0, 140.0)"
10-01-2023 13:20:19.948761,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.5, 18.75)","(7.5, 8.4, 8.32)","(31.0, 40.0, 40.5)","(21.0, 38.0, 36.93333333333333)","(101.0, 270.0, 262.3809523809524)","(2.8, 3.25, 3.263265306122449)","(4.0, 5.6, 5.505454545454546)","(14.0, 38.0, 36.8)","(12.0, 14.0, 13.470588235294118)","(5.0, 6.6, 6.2615384615384615)","(101.0, 150.0, 162.85714285714286)"
10-01-2023 13:20:21.416544,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.362264150943396)","(31.0, 42.0, 40.73684210526316)","(21.0, 38.0, 36.93333333333333)","(101.0, 270.0, 262.3809523809524)","(2.8, 3.3, 3.2717948717948717)","(4.0, 5.6, 5.505454545454546)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.571428571428571)","(5.0, 6.4, 6.113043478260869)","(101.0, 170.0, 153.33333333333334)"
10-01-2023 13:20:22.837056,"(101.0, 200.0, 186.66666666666666)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.293333333333333)","(31.0, 42.0, 40.73684210526316)","(21.0, 38.0, 36.93333333333333)","(101.0, 270.0, 262.3809523809524)","(2.8, 3.3, 3.2733333333333334)","(4.0, 5.6, 5.505454545454546)","(14.0, 38.0, 36.666666666666664)","(12.0, 14.0, 13.571428571428571)","(5.0, 6.2, 6.113043478260869)","(101.0, 170.0, 153.33333333333334)"
10-01-2023 13:20:24.353256,"(101.0, 200.0, 185.2941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.35625)","(31.0, 42.0, 41.31428571428572)","(21.0, 38.0, 37.2)","(101.0, 270.0, 235.0)","(2.8, 3.3, 3.3105263157894735)","(4.0, 5.6, 5.505454545454546)","(14.0, 38.0, 36.666666666666664)","(12.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.088888888888889)","(101.0, 190.0, 140.0)"
10-01-2023 13:20:25.893066,"(101.0, 210.0, 185.2941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.347058823529412)","(31.0, 42.0, 41.31428571428572)","(21.0, 38.0, 37.38461538461539)","(101.0, 270.0, 235.0)","(2.8, 3.35, 3.3105263157894735)","(4.0, 5.6, 5.505454545454546)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.875)","(5.0, 6.2, 6.088888888888889)","(101.0, 190.0, 155.0)"
10-01-2023 13:20:27.402827,"(101.0, 210.0, 185.2941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.333333333333334)","(31.0, 42.0, 41.31428571428572)","(21.0, 38.0, 37.38461538461539)","(101.0, 270.0, 235.0)","(2.8, 3.35, 3.3105263157894735)","(4.0, 5.6, 5.504477611940298)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.875)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 171.42857142857144)"
10-01-2023 13:20:28.905628,"(101.0, 210.0, 185.2941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.372413793103448)","(31.0, 42.0, 41.31428571428572)","(21.0, 38.0, 37.38461538461539)","(101.0, 270.0, 235.0)","(2.8, 3.35, 3.3071428571428574)","(4.0, 5.6, 5.504477611940298)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.875)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 171.42857142857144)"
10-01-2023 13:20:30.416536,"(101.0, 210.0, 185.2941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.372413793103448)","(31.0, 42.0, 41.31428571428572)","(21.0, 38.0, 37.38461538461539)","(101.0, 270.0, 235.0)","(2.8, 3.35, 3.316666666666667)","(4.0, 5.6, 5.504477611940298)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.875)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 171.42857142857144)"
10-01-2023 13:20:32.092563,"(101.0, 210.0, 192.5)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.285714285714285)","(31.0, 42.0, 41.38461538461539)","(21.0, 38.0, 37.483870967741936)","(101.0, 270.0, 230.0)","(2.8, 3.35, 3.316666666666667)","(4.0, 5.6, 5.504477611940298)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.821428571428571)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 160.0)"
10-01-2023 13:20:33.783158,"(101.0, 210.0, 193.52941176470588)","(14.0, 19.0, 18.75)","(7.5, 8.4, 8.285714285714285)","(31.0, 42.0, 41.14285714285714)","(21.0, 38.0, 37.111111111111114)","(101.0, 270.0, 230.0)","(2.8, 3.35, 3.311224489795918)","(4.0, 5.6, 5.504477611940298)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.821428571428571)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 160.0)"
10-01-2023 13:20:35.528733,"(101.0, 210.0, 193.52941176470588)","(14.0, 19.0, 19.166666666666668)","(7.5, 8.4, 8.285714285714285)","(31.0, 42.0, 40.4)","(21.0, 38.0, 40.7027027027027)","(101.0, 270.0, 230.0)","(2.8, 3.35, 3.241964285714286)","(4.0, 5.6, 5.5353535353535355)","(14.0, 38.0, 35.81818181818182)","(12.0, 14.0, 13.891304347826086)","(5.0, 6.2, 6.066666666666666)","(101.0, 180.0, 160.0)"
