,Impress Scarlett,Impress Patch,Vans Turbo,Inga Lenny,Chanko Girl,Inga Bluey,King Of All,Funky Felix
09-01-2023 16:14:49.869893,"(7.5, 9.2, 8.7)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 20.0, 17.25)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:51.398346,"(7.5, 9.2, 8.844444444444445)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 19.5, 18.833333333333332)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:52.971603,"(7.5, 9.2, 8.844444444444445)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 19.5, 18.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:54.513416,"(7.5, 9.2, 8.864)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 20.0, 18.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:56.228443,"(7.5, 9.2, 8.864)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 20.0, 18.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:57.856417,"(7.5, 9.2, 8.906666666666666)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 20.0, 18.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:14:59.189315,"(7.5, 9.2, 9.0625)","(4.2, 5.0, 4.941666666666666)","(4.8, 7.2, 6.975)","(9.0, 20.0, 17.5)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.136363636363637)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:00.503191,"(7.5, 9.2, 9.0625)","(4.2, 5.0, 4.9363636363636365)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 17.5)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.5, 9.285714285714286)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:01.764344,"(7.5, 9.2, 9.0625)","(4.2, 5.0, 4.9363636363636365)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 17.5)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.0, 9.285714285714286)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:03.053980,"(7.5, 9.2, 9.0625)","(4.2, 5.0, 4.9363636363636365)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 17.5)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 10.226666666666667)","(8.0, 10.0, 9.076923076923077)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:04.325387,"(7.5, 9.2, 9.0625)","(4.2, 5.0, 4.9363636363636365)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 17.5)","(21.0, 36.0, 30.857142857142858)","(9.0, 13.0, 11.11111111111111)","(8.0, 10.0, 8.848)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:05.583061,"(7.5, 9.2, 8.353846153846153)","(4.2, 5.0, 4.523076923076923)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 19.166666666666668)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 11.11111111111111)","(8.0, 10.0, 8.848)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:06.896842,"(7.5, 9.2, 8.7875)","(4.2, 4.9, 4.523076923076923)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 19.166666666666668)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 11.11111111111111)","(8.0, 10.0, 9.232)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:08.281051,"(7.5, 9.2, 8.7875)","(4.2, 4.9, 4.523076923076923)","(4.8, 7.2, 6.933333333333334)","(9.0, 20.0, 19.166666666666668)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 11.11111111111111)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:09.703594,"(7.5, 9.2, 8.7875)","(4.2, 4.9, 4.720000000000001)","(4.8, 7.2, 6.875)","(9.0, 20.0, 19.285714285714285)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.6, 4.1125)"
09-01-2023 16:15:11.078079,"(7.5, 9.2, 8.7875)","(4.2, 4.9, 4.720000000000001)","(4.8, 7.0, 6.875)","(9.0, 20.0, 19.285714285714285)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.6, 4.0600000000000005)"
09-01-2023 16:15:12.482449,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.383333333333333)","(4.8, 7.0, 6.863636363636363)","(9.0, 20.0, 18.18181818181818)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.5, 4.019230769230769)"
09-01-2023 16:15:13.840741,"(7.5, 9.2, 8.71111111111111)","(4.2, 4.8, 4.345454545454546)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.75)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.0625)"
09-01-2023 16:15:15.154928,"(7.5, 9.2, 8.8)","(4.2, 4.8, 4.345454545454546)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.75)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:16.377674,"(7.5, 9.2, 8.71111111111111)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.75)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:17.658153,"(7.5, 9.2, 8.71111111111111)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.75)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:18.948042,"(7.5, 9.2, 8.71111111111111)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.333333333333334)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:20.190369,"(7.5, 9.2, 8.523076923076923)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:21.443625,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:22.729483,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:24.046360,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.384615384615385)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:25.532116,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.37037037037037)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:26.871305,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.5, 10.37037037037037)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:28.204139,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.0, 11.6)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:29.690715,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.321739130434782)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.0, 11.6)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:30.941912,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.326315789473684)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.0, 11.6)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:32.512762,"(7.5, 9.2, 8.7875)","(4.2, 4.8, 4.326315789473684)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 30.857142857142858)","(9.0, 12.0, 11.75)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:33.780088,"(7.5, 9.2, 8.523076923076923)","(4.2, 4.8, 4.326315789473684)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 11.75)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:35.101011,"(7.5, 9.2, 8.523076923076923)","(4.2, 4.8, 4.326315789473684)","(4.8, 7.0, 6.851851851851852)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 11.75)","(8.0, 10.0, 9.416666666666666)","(3.0, 4.4, 4.133333333333334)"
09-01-2023 16:15:36.410065,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.326315789473684)","(4.8, 7.0, 6.542857142857143)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 11.75)","(8.0, 10.0, 9.533333333333333)","(3.0, 4.4, 4.061538461538461)"
09-01-2023 16:15:37.749284,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.407142857142857)","(4.8, 7.0, 6.84)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.933333333333334)","(8.0, 10.0, 9.533333333333333)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:39.114120,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.425)","(4.8, 7.0, 6.84)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 11.272727272727273)","(8.0, 10.0, 9.377777777777776)","(3.0, 4.4, 4.046428571428572)"
09-01-2023 16:15:40.510409,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.425)","(4.8, 7.0, 6.84)","(9.0, 18.5, 16.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 11.272727272727273)","(8.0, 10.0, 9.377777777777776)","(3.0, 4.4, 4.046428571428572)"
09-01-2023 16:15:41.753713,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.466666666666667)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.377777777777776)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:42.963699,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.466666666666667)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:44.225597,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.430434782608695)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:45.410536,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.430434782608695)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:46.648610,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.430434782608695)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.076923076923077)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:47.848384,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.430434782608695)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.076923076923077)","(3.0, 4.4, 3.9875000000000003)"
09-01-2023 16:15:49.142284,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.430434782608695)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:50.428064,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.407692307692308)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:51.780231,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:53.016610,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:54.264347,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:55.545089,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:56.905417,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:58.215922,"(7.5, 9.2, 8.68235294117647)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.353846153846154)","(3.0, 4.4, 4.04)"
09-01-2023 16:15:59.589776,"(7.5, 9.2, 8.925)","(4.2, 4.8, 4.386206896551724)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.3)","(3.0, 4.4, 4.04)"
09-01-2023 16:16:01.069513,"(7.5, 9.2, 8.925)","(4.2, 4.8, 4.447058823529412)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.066666666666666)","(3.0, 4.4, 4.04)"
09-01-2023 16:16:02.423758,"(7.5, 9.2, 8.925)","(4.2, 4.8, 4.447058823529412)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.236363636363636)","(3.0, 4.4, 4.04)"
09-01-2023 16:16:04.250079,"(7.5, 9.2, 8.925)","(4.2, 4.8, 4.457142857142857)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.066666666666666)","(3.1, 4.4, 4.04)"
09-01-2023 16:16:05.688528,"(7.5, 9.2, 8.925)","(4.2, 4.8, 4.66875)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.04)"
09-01-2023 16:16:06.944867,"(7.5, 9.2, 8.925)","(4.2, 4.7, 4.66875)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:08.153287,"(7.5, 9.2, 8.925)","(4.2, 4.7, 4.594736842105263)","(4.8, 7.0, 6.890909090909091)","(9.0, 18.0, 15.857142857142858)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.066666666666666)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:09.410752,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:10.657024,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:11.815625,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:13.079672,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:14.213747,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:15.295105,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.538461538461538)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:16.384515,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:17.477803,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:18.959258,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:20.130551,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:21.395448,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:22.573605,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.907692307692308)","(9.0, 18.0, 16.2)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:23.821881,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 18.0, 18.375)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.0)"
09-01-2023 16:16:25.139175,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 19.5, 18.375)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.16)"
09-01-2023 16:16:26.367426,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 19.5, 18.375)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:27.455787,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 19.5, 18.375)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:28.566240,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 19.5, 17.57142857142857)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:29.574508,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.895652173913043)","(9.0, 18.0, 17.57142857142857)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:30.564808,"(7.5, 9.2, 8.613333333333333)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.895652173913043)","(9.0, 18.0, 17.57142857142857)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:31.555501,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 18.0, 17.642857142857142)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:32.548667,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.911111111111111)","(9.0, 18.0, 17.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.08)"
09-01-2023 16:16:33.558283,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.895652173913043)","(9.0, 18.0, 17.0)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.133333333333334)"
09-01-2023 16:16:34.636383,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.895652173913043)","(9.0, 20.0, 17.75)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.133333333333334)"
09-01-2023 16:16:35.680018,"(7.5, 9.2, 8.925)","(4.2, 4.6, 4.574999999999999)","(4.8, 7.0, 6.895652173913043)","(9.0, 19.5, 17.75)","(21.0, 36.0, 31.2)","(9.0, 12.0, 10.347826086956522)","(8.0, 10.0, 9.222222222222221)","(3.1, 4.4, 4.133333333333334)"
