,Golden Oak,Pear Lemonade,Big Falcon Rocket,Trevilion,Saint Scotty,Joyride,Get Hammered,Rys Revenge
15-12-2022 12:54:38.316091,"(18.0, 46.0, 26.0)","(31.0, 85.0, 52.0)","(3.7, 4.8, 4.602439024390244)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.75)","(7.0, 9.0, 8.6)","(1.85, 2.28, 2.2345945945945944)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:39.658457,"(18.0, 46.0, 26.0)","(31.0, 80.0, 49.5)","(3.7, 4.8, 4.602439024390244)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.28, 2.2345945945945944)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:40.893973,"(18.0, 46.0, 26.0)","(31.0, 80.0, 49.5)","(3.7, 4.8, 4.602439024390244)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.28, 2.2345945945945944)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:42.133471,"(18.0, 46.0, 26.0)","(31.0, 80.0, 49.5)","(3.7, 4.8, 4.602439024390244)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.28, 2.2345945945945944)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:43.439002,"(18.0, 46.0, 26.0)","(31.0, 80.0, 49.5)","(3.7, 4.8, 4.602439024390244)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.28, 2.247027027027027)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:44.733180,"(18.0, 46.0, 26.0)","(26.0, 80.0, 49.5)","(3.7, 4.8, 4.6866666666666665)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.3, 2.293548387096774)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:45.982119,"(18.0, 44.0, 25.333333333333336)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.34, 2.293548387096774)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:47.199068,"(18.0, 44.0, 25.333333333333336)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.34, 2.2594594594594595)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:48.400665,"(18.0, 44.0, 25.333333333333336)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.32, 2.2594594594594595)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:49.510593,"(18.0, 44.0, 25.333333333333336)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.6)","(1.85, 2.32, 2.292)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:50.588572,"(18.0, 44.0, 25.333333333333336)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6875)","(21.0, 180.0, 55.875)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.428571428571429)","(1.85, 2.32, 2.292)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:51.729840,"(18.0, 34.0, 22.0)","(26.0, 75.0, 37.66666666666667)","(3.7, 4.7, 4.6875)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.0)","(7.0, 9.0, 8.428571428571429)","(1.85, 2.32, 2.2908333333333335)","(16.0, 26.0, 18.0)"
15-12-2022 12:54:52.908024,"(18.0, 34.0, 22.0)","(26.0, 30.0, 21.75)","(3.7, 4.7, 4.6875)","(21.0, 180.0, 38.14285714285714)","(13.0, 22.0, 20.2)","(7.0, 9.0, 8.428571428571429)","(1.85, 2.32, 2.293913043478261)","(16.0, 26.0, 21.6)"
15-12-2022 12:54:54.064032,"(18.0, 34.0, 26.25)","(26.0, 30.0, 22.125)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.428571428571429)","(1.85, 2.32, 2.294153846153846)","(16.0, 26.0, 21.6)"
15-12-2022 12:54:55.280646,"(18.0, 34.0, 26.25)","(21.0, 30.0, 22.125)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 42.08333333333333)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.352941176470589)","(1.85, 2.32, 2.2442105263157894)","(16.0, 26.0, 21.6)"
15-12-2022 12:54:56.505105,"(18.0, 34.0, 26.25)","(21.0, 30.0, 21.75)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 38.14285714285714)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.352941176470589)","(1.85, 2.32, 2.2442105263157894)","(16.0, 26.0, 21.6)"
15-12-2022 12:54:57.735032,"(18.0, 34.0, 26.25)","(21.0, 30.0, 22.333333333333332)","(3.7, 4.7, 4.6866666666666665)","(21.0, 180.0, 66.33333333333334)","(13.0, 22.0, 20.2)","(7.0, 9.0, 8.352941176470589)","(1.85, 2.32, 2.2442105263157894)","(16.0, 26.0, 23.25)"
15-12-2022 12:54:58.934903,"(18.0, 34.0, 28.833333333333336)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.7, 4.692)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.666666666666666)","(1.85, 2.32, 2.2442105263157894)","(16.0, 26.0, 23.25)"
15-12-2022 12:55:00.121123,"(18.0, 34.0, 28.833333333333336)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.7, 4.692)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.666666666666666)","(1.9, 2.32, 2.2442105263157894)","(15.0, 26.0, 23.25)"
15-12-2022 12:55:01.214316,"(17.0, 34.0, 28.833333333333336)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.7, 4.692)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.666666666666666)","(1.9, 2.32, 2.25)","(15.0, 26.0, 23.25)"
15-12-2022 12:55:02.295305,"(17.0, 34.0, 28.833333333333336)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.6375)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.88888888888889)","(1.9, 2.32, 2.2287179487179487)","(15.0, 26.0, 23.25)"
15-12-2022 12:55:03.382088,"(17.0, 34.0, 29.571428571428573)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 91.75)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2287179487179487)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:04.506971,"(17.0, 34.0, 29.571428571428573)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 91.75)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2287179487179487)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:05.768524,"(17.0, 34.0, 29.571428571428573)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 92.0)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2287179487179487)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:06.994105,"(17.0, 34.0, 29.571428571428573)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 125.42857142857142)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2287179487179487)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:08.243820,"(17.0, 34.0, 30.555555555555557)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 125.42857142857142)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2287179487179487)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:09.454371,"(17.0, 34.0, 30.555555555555557)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 125.42857142857142)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2123529411764706)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:10.672554,"(17.0, 34.0, 30.555555555555557)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 125.42857142857142)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.928571428571429)","(1.9, 2.34, 2.2123529411764706)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:11.908112,"(17.0, 34.0, 30.555555555555557)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.634042553191489)","(21.0, 170.0, 125.42857142857142)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.95)","(1.9, 2.34, 2.1411764705882352)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:13.102098,"(17.0, 34.0, 30.555555555555557)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.3, 2.1371428571428575)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:14.307163,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.666666666666668)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0428571428571427)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:15.504021,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0428571428571427)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:16.537542,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0214285714285714)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:17.632767,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0214285714285714)","(15.0, 26.0, 19.0)"
15-12-2022 12:55:18.732506,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0214285714285714)","(15.0, 26.0, 19.666666666666668)"
15-12-2022 12:55:19.911894,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0214285714285714)","(15.0, 26.0, 20.0)"
15-12-2022 12:55:21.149098,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0352941176470587)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:22.349415,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0352941176470587)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:23.534591,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.660714285714286)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0782608695652174)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:24.739091,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.663157894736842)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0833333333333335)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:25.975986,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.663157894736842)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0833333333333335)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:27.239296,"(17.0, 34.0, 24.0)","(21.0, 29.0, 22.333333333333332)","(3.7, 4.8, 4.663157894736842)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0833333333333335)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:28.681530,"(17.0, 34.0, 24.0)","(21.0, 29.0, 24.0)","(3.7, 4.8, 4.663157894736842)","(21.0, 170.0, 92.25)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.0833333333333335)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:30.141033,"(17.0, 34.0, 24.0)","(21.0, 29.0, 24.0)","(3.7, 4.8, 5.0)","(21.0, 170.0, 76.7)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.1222222222222222)","(15.0, 26.0, 21.8)"
15-12-2022 12:55:31.425257,"(17.0, 34.0, 28.0)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 76.7)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.1222222222222222)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:32.720915,"(17.0, 34.0, 28.0)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 76.7)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:34.073557,"(17.0, 34.0, 28.0)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:35.479469,"(17.0, 34.0, 28.0)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:37.001799,"(17.0, 34.0, 28.0)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:38.324814,"(17.0, 34.0, 26.5)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:39.846893,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 20.5)","(7.0, 9.0, 8.95)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:41.222708,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.0, 9.085714285714285)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:42.884255,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.2, 9.085714285714285)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:44.164789,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 76.7)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.2, 9.085714285714285)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:45.392174,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.2, 8.985185185185186)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:46.792748,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.7, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.4, 8.985185185185186)","(1.9, 2.2, 2.128205128205128)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:48.160595,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.8, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.4, 8.985185185185186)","(1.9, 2.2, 2.148421052631579)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:49.513232,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.8, 5.1, 5.0)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.4, 9.085714285714285)","(1.9, 2.2, 2.148421052631579)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:51.012566,"(17.0, 34.0, 24.333333333333332)","(21.0, 29.0, 24.0)","(3.9, 5.1, 5.2)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.2, 9.085714285714285)","(1.9, 2.2, 1.9333333333333333)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:52.461724,"(17.0, 34.0, 24.333333333333332)","(21.0, 30.0, 21.75)","(3.9, 5.7, 5.25)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.2, 9.085714285714285)","(1.9, 2.2, 1.9333333333333333)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:53.701711,"(17.0, 34.0, 26.5)","(21.0, 34.0, 26.5)","(3.9, 5.7, 5.55)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.75)","(7.0, 9.2, 9.085714285714285)","(1.9, 2.2, 2.117777777777778)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:54.910339,"(17.0, 34.0, 24.333333333333332)","(21.0, 34.0, 26.75)","(3.9, 5.7, 5.442857142857143)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.75)","(7.0, 9.2, 9.266666666666667)","(1.9, 2.18, 1.9292857142857143)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:56.194042,"(17.0, 34.0, 26.5)","(21.0, 34.0, 26.5)","(3.9, 5.6, 5.3999999999999995)","(21.0, 170.0, 76.7)","(13.0, 22.0, 19.333333333333332)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.18, 2.0204545454545455)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:57.459979,"(17.0, 34.0, 26.5)","(21.0, 34.0, 26.75)","(3.9, 5.6, 5.3999999999999995)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.75)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.18, 2.0204545454545455)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:58.635651,"(17.0, 34.0, 24.333333333333332)","(21.0, 34.0, 26.75)","(3.9, 5.6, 5.3999999999999995)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.75)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.18, 2.0204545454545455)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:55:59.741477,"(17.0, 34.0, 24.333333333333332)","(21.0, 42.0, 27.0)","(3.9, 5.6, 5.3999999999999995)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 19.75)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.18, 2.1365625)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:56:00.853487,"(17.0, 34.0, 26.5)","(21.0, 42.0, 26.666666666666668)","(3.9, 5.8, 5.514285714285714)","(21.0, 170.0, 76.7)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.16, 2.1365625)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:56:02.164924,"(17.0, 34.0, 26.5)","(21.0, 42.0, 26.666666666666668)","(3.9, 5.8, 5.564705882352941)","(21.0, 170.0, 66.33333333333334)","(13.0, 22.0, 20.2)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.16, 2.1365625)","(15.0, 26.0, 19.333333333333332)"
15-12-2022 12:56:03.464592,"(17.0, 34.0, 24.333333333333332)","(21.0, 42.0, 27.0)","(3.9, 5.8, 5.285714285714286)","(21.0, 170.0, 53.75)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.16, 2.1365625)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:04.742071,"(17.0, 34.0, 24.333333333333332)","(21.0, 42.0, 27.0)","(3.9, 5.8, 5.285714285714286)","(21.0, 170.0, 54.125)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.266666666666667)","(1.9, 2.16, 2.0610416666666667)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:05.987248,"(17.0, 34.0, 24.333333333333332)","(21.0, 42.0, 26.333333333333332)","(3.9, 5.8, 5.35)","(21.0, 170.0, 46.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.057142857142857)","(1.9, 2.16, 2.0610416666666667)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:07.173034,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.7, 5.35)","(21.0, 170.0, 46.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.215384615384616)","(1.9, 2.16, 2.0312727272727273)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:08.281983,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.3)","(21.0, 170.0, 46.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.215384615384616)","(1.9, 2.14, 2.0312727272727273)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:09.374472,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.359999999999999)","(21.0, 170.0, 53.75)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.215384615384616)","(1.9, 2.14, 1.955483870967742)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:10.411252,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.2875)","(21.0, 160.0, 63.333333333333336)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.200000000000001)","(1.9, 2.12, 2.0093617021276597)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:11.475776,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.35)","(21.0, 160.0, 63.666666666666664)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.200000000000001)","(1.9, 2.12, 2.0093617021276597)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:12.601361,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.1625)","(21.0, 160.0, 63.333333333333336)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.200000000000001)","(1.9, 2.12, 2.0093617021276597)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:13.705799,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.1625)","(21.0, 160.0, 63.666666666666664)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.233333333333334)","(1.9, 2.12, 2.0093617021276597)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:14.872206,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.6, 5.32)","(21.0, 160.0, 63.666666666666664)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 1.9864864864864864)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:15.935728,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.5, 5.26)","(21.0, 160.0, 63.666666666666664)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 2.026792452830189)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:17.221161,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.4, 5.2)","(21.0, 160.0, 102.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 1.9995121951219512)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:18.443085,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.4, 5.2)","(21.0, 160.0, 102.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 1.9995121951219512)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:19.547135,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.4, 5.2)","(21.0, 160.0, 102.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 1.9995121951219512)","(15.0, 26.0, 21.0)"
15-12-2022 12:56:20.877019,"(17.0, 34.0, 24.333333333333332)","(21.0, 40.0, 26.333333333333332)","(3.9, 5.4, 5.2)","(21.0, 160.0, 102.0)","(13.0, 22.0, 20.5)","(7.0, 9.4, 9.0)","(1.9, 2.12, 1.952258064516129)","(15.0, 26.0, 21.0)"
