,Dr Zeppelin,Old Stables,Vitality Blast,Dr Valor,Ozzies Risk,Sapphire Speed,Akina Lad,Mileena
11-01-2023 18:09:15.591271,"(19.0, 29.0, 26.05263157894737)","(1.28, 1.44, 1.4318181818181817)","(6.0, 8.8, 8.2)","(19.0, 28.0, 24.64864864864865)","(17.0, 40.0, 36.25)","(31.0, 42.0, 39.03225806451613)","(10.0, 17.0, 16.09090909090909)","(91.0, 520.0, 250.71428571428572)"
11-01-2023 18:09:16.681109,"(19.0, 29.0, 26.176470588235293)","(1.28, 1.44, 1.423050847457627)","(6.0, 8.8, 8.2)","(19.0, 28.0, 24.64864864864865)","(17.0, 40.0, 36.25)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 16.09090909090909)","(91.0, 520.0, 250.71428571428572)"
11-01-2023 18:09:17.777874,"(19.0, 29.0, 26.40909090909091)","(1.28, 1.44, 1.4238235294117647)","(6.0, 8.8, 8.2)","(19.0, 28.0, 24.585365853658537)","(17.0, 40.0, 36.25)","(31.0, 42.0, 39.03225806451613)","(10.0, 17.0, 16.09090909090909)","(91.0, 520.0, 250.71428571428572)"
11-01-2023 18:09:18.934261,"(19.0, 29.0, 26.625)","(1.28, 1.44, 1.426842105263158)","(6.0, 8.8, 8.23529411764706)","(19.0, 28.0, 24.64864864864865)","(17.0, 40.0, 36.25)","(31.0, 42.0, 39.03225806451613)","(10.0, 17.0, 16.09090909090909)","(91.0, 520.0, 250.71428571428572)"
11-01-2023 18:09:20.164344,"(19.0, 29.0, 26.696969696969695)","(1.28, 1.44, 1.4304999999999999)","(6.0, 8.8, 8.32)","(19.0, 28.0, 24.64864864864865)","(17.0, 40.0, 36.25)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 16.09090909090909)","(91.0, 520.0, 250.71428571428572)"
11-01-2023 18:09:21.320269,"(19.0, 29.0, 26.696969696969695)","(1.28, 1.44, 1.4311627906976743)","(6.0, 8.8, 8.32)","(19.0, 28.0, 24.64864864864865)","(18.0, 40.0, 36.25)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 16.09090909090909)","(101.0, 520.0, 282.94117647058823)"
11-01-2023 18:09:22.418234,"(19.0, 29.0, 26.696969696969695)","(1.24, 1.44, 1.431219512195122)","(6.0, 8.8, 8.3875)","(19.0, 28.0, 24.216216216216218)","(18.0, 40.0, 36.25)","(31.0, 42.0, 38.93333333333333)","(10.0, 17.0, 16.09090909090909)","(101.0, 520.0, 282.94117647058823)"
11-01-2023 18:09:23.502974,"(19.0, 29.0, 26.696969696969695)","(1.24, 1.44, 1.4323076923076923)","(6.0, 8.8, 8.433333333333334)","(19.0, 28.0, 24.216216216216218)","(18.0, 40.0, 36.05714285714286)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 16.5)","(101.0, 520.0, 268.125)"
11-01-2023 18:09:24.679665,"(19.0, 29.0, 26.696969696969695)","(1.24, 1.45, 1.4346666666666665)","(6.0, 8.8, 8.555555555555555)","(19.0, 28.0, 24.216216216216218)","(18.0, 40.0, 36.25)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 15.666666666666666)","(101.0, 520.0, 268.125)"
11-01-2023 18:09:25.774540,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.45, 1.4346666666666665)","(6.0, 8.8, 8.555555555555555)","(19.0, 28.0, 24.216216216216218)","(18.0, 40.0, 36.25)","(31.0, 42.0, 38.93333333333333)","(10.0, 17.0, 15.666666666666666)","(101.0, 520.0, 268.125)"
11-01-2023 18:09:26.978411,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.45, 1.4423333333333332)","(6.0, 8.8, 8.452631578947368)","(19.0, 28.0, 24.585365853658537)","(18.0, 40.0, 36.25)","(31.0, 42.0, 38.46153846153846)","(10.0, 17.0, 15.666666666666666)","(101.0, 520.0, 268.125)"
11-01-2023 18:09:28.159217,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.45, 1.4423333333333332)","(6.0, 8.8, 8.452631578947368)","(19.0, 28.0, 26.46153846153846)","(18.0, 40.0, 36.25)","(31.0, 42.0, 39.294117647058826)","(10.0, 17.0, 16.586206896551722)","(101.0, 520.0, 268.125)"
11-01-2023 18:09:29.395046,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.45, 1.4339024390243902)","(6.0, 8.8, 8.452631578947368)","(19.0, 28.0, 26.46153846153846)","(18.0, 40.0, 36.05714285714286)","(31.0, 42.0, 39.294117647058826)","(10.0, 17.0, 16.586206896551722)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:30.693031,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.45, 1.4341666666666666)","(6.0, 8.8, 8.755555555555556)","(19.0, 28.0, 26.46153846153846)","(18.0, 40.0, 36.05714285714286)","(31.0, 42.0, 39.294117647058826)","(10.0, 17.0, 16.586206896551722)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:31.912236,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.44, 1.4341666666666666)","(6.0, 8.8, 8.742857142857144)","(19.0, 28.0, 26.46153846153846)","(18.0, 40.0, 36.25)","(31.0, 42.0, 39.294117647058826)","(10.0, 17.0, 16.586206896551722)","(91.0, 520.0, 262.22222222222223)"
11-01-2023 18:09:33.213076,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.44, 1.4336666666666666)","(6.0, 8.8, 8.733333333333334)","(19.0, 28.0, 26.333333333333332)","(18.0, 40.0, 34.666666666666664)","(31.0, 42.0, 38.592592592592595)","(10.0, 17.0, 16.4)","(91.0, 520.0, 262.22222222222223)"
11-01-2023 18:09:34.549318,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.44, 1.4336666666666666)","(6.0, 8.8, 8.700000000000001)","(19.0, 27.0, 26.5)","(18.0, 40.0, 34.48)","(31.0, 42.0, 38.93333333333333)","(10.0, 17.0, 16.4)","(101.0, 520.0, 262.22222222222223)"
11-01-2023 18:09:35.748297,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.44, 1.436875)","(6.0, 9.4, 8.57857142857143)","(19.0, 27.0, 26.5)","(18.0, 40.0, 35.81818181818182)","(31.0, 42.0, 38.93333333333333)","(10.0, 17.0, 16.4)","(101.0, 520.0, 259.0)"
11-01-2023 18:09:36.816745,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.45, 1.4363829787234041)","(6.0, 9.4, 8.57857142857143)","(19.0, 27.0, 24.75)","(18.0, 40.0, 35.81818181818182)","(31.0, 42.0, 39.0)","(10.0, 17.0, 16.4)","(101.0, 520.0, 259.0)"
11-01-2023 18:09:37.860836,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.43, 1.4163809523809523)","(6.0, 9.4, 8.91063829787234)","(19.0, 25.0, 24.75)","(18.0, 40.0, 35.81818181818182)","(31.0, 42.0, 39.0)","(10.0, 17.0, 16.4)","(101.0, 520.0, 259.0)"
11-01-2023 18:09:39.073881,"(19.0, 29.0, 27.272727272727273)","(1.24, 1.43, 1.4138620689655172)","(6.0, 9.4, 8.84)","(19.0, 25.0, 24.75)","(18.0, 40.0, 35.81818181818182)","(31.0, 42.0, 39.0)","(10.0, 17.0, 16.4)","(101.0, 520.0, 277.0)"
11-01-2023 18:09:40.325696,"(19.0, 29.0, 27.59259259259259)","(1.24, 1.43, 1.42025)","(6.0, 9.4, 8.933333333333334)","(19.0, 25.0, 22.333333333333332)","(18.0, 40.0, 35.935483870967744)","(31.0, 42.0, 40.34782608695652)","(10.0, 17.0, 16.833333333333332)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:41.565926,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.43, 1.4258064516129032)","(6.0, 9.4, 8.933333333333334)","(19.0, 23.0, 22.333333333333332)","(18.0, 40.0, 35.935483870967744)","(31.0, 42.0, 40.34782608695652)","(10.0, 17.0, 17.25)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:42.741729,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.44, 1.4306382978723404)","(6.0, 9.6, 9.411764705882353)","(19.0, 24.0, 23.0625)","(18.0, 40.0, 36.22222222222222)","(31.0, 42.0, 39.333333333333336)","(10.0, 18.5, 16.9375)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:43.843459,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.44, 1.4316279069767441)","(6.0, 9.6, 9.046153846153846)","(19.0, 24.0, 22.48)","(18.0, 40.0, 36.22222222222222)","(31.0, 40.0, 39.333333333333336)","(10.0, 17.0, 17.125)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:44.932343,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.44, 1.4303448275862067)","(6.0, 9.6, 9.046153846153846)","(19.0, 23.0, 22.428571428571427)","(18.0, 40.0, 36.22222222222222)","(31.0, 40.0, 39.333333333333336)","(10.0, 18.5, 17.452380952380953)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:46.044673,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.44, 1.4303448275862067)","(6.0, 9.6, 9.046153846153846)","(19.0, 23.0, 22.272727272727273)","(18.0, 40.0, 36.22222222222222)","(31.0, 40.0, 39.333333333333336)","(10.0, 18.5, 17.5)","(101.0, 520.0, 287.5)"
11-01-2023 18:09:47.169402,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.44, 1.4303448275862067)","(6.0, 9.6, 9.046153846153846)","(19.0, 23.0, 22.142857142857142)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 39.333333333333336)","(10.0, 18.5, 17.5)","(91.0, 520.0, 287.5)"
11-01-2023 18:09:48.331158,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.44, 1.4301694915254237)","(6.0, 9.6, 9.2)","(19.0, 23.0, 23.714285714285715)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 38.15384615384615)","(10.0, 18.5, 17.5)","(91.0, 520.0, 287.5)"
11-01-2023 18:09:49.659589,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.44, 1.4323728813559322)","(6.0, 9.6, 9.22857142857143)","(19.0, 24.0, 25.6)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 38.285714285714285)","(10.0, 18.5, 17.5)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:50.858656,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.44, 1.4276842105263157)","(6.0, 9.4, 9.17142857142857)","(19.0, 28.0, 26.57894736842105)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 38.285714285714285)","(10.0, 18.5, 17.727272727272727)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:52.060233,"(19.0, 29.0, 27.666666666666668)","(1.24, 1.43, 1.4326666666666665)","(6.0, 9.4, 9.293333333333333)","(19.0, 27.0, 25.857142857142858)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 38.15384615384615)","(10.0, 18.0, 17.464285714285715)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:53.185621,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.44, 1.4326666666666665)","(6.0, 9.4, 9.293333333333333)","(19.0, 27.0, 24.818181818181817)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 37.6)","(10.0, 18.0, 17.464285714285715)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:54.383583,"(19.0, 29.0, 27.31578947368421)","(1.24, 1.44, 1.4236363636363636)","(6.0, 9.4, 9.066666666666666)","(19.0, 27.0, 25.736842105263158)","(18.0, 40.0, 36.357142857142854)","(31.0, 40.0, 36.8)","(10.0, 18.0, 17.464285714285715)","(91.0, 520.0, 294.54545454545456)"
11-01-2023 18:09:55.641621,"(19.0, 34.0, 32.666666666666664)","(1.24, 1.44, 1.4266666666666665)","(6.0, 9.0, 8.92)","(19.0, 27.0, 25.42105263157895)","(18.0, 40.0, 35.8)","(31.0, 40.0, 37.5)","(10.0, 18.0, 17.43103448275862)","(91.0, 520.0, 244.44444444444446)"
11-01-2023 18:09:56.824571,"(19.0, 34.0, 32.0)","(1.24, 1.43, 1.4266666666666665)","(6.0, 9.2, 8.857142857142856)","(19.0, 27.0, 25.42105263157895)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 37.5)","(11.0, 18.0, 17.410714285714285)","(101.0, 520.0, 244.44444444444446)"
11-01-2023 18:09:58.041192,"(19.0, 34.0, 33.6)","(1.24, 1.43, 1.4266666666666665)","(6.0, 9.2, 8.799999999999999)","(19.0, 27.0, 25.42105263157895)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 36.77777777777778)","(11.0, 18.0, 17.410714285714285)","(101.0, 520.0, 272.0)"
11-01-2023 18:09:59.341034,"(19.0, 34.0, 33.2)","(1.24, 1.43, 1.426551724137931)","(6.0, 9.2, 8.799999999999999)","(19.0, 27.0, 25.42105263157895)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 36.77777777777778)","(11.0, 18.0, 17.410714285714285)","(101.0, 520.0, 272.0)"
11-01-2023 18:10:00.690548,"(19.0, 34.0, 31.8)","(1.24, 1.43, 1.4216129032258065)","(6.0, 9.2, 9.0)","(19.0, 27.0, 25.75)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 36.77777777777778)","(11.0, 18.0, 17.43103448275862)","(101.0, 520.0, 272.0)"
11-01-2023 18:10:01.973629,"(19.0, 32.0, 31.8)","(1.24, 1.43, 1.4163157894736842)","(6.0, 9.4, 9.200000000000001)","(19.0, 27.0, 25.666666666666668)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 36.77777777777778)","(11.0, 18.0, 17.464285714285715)","(101.0, 520.0, 365.0)"
11-01-2023 18:10:03.091228,"(20.0, 32.0, 31.6)","(1.24, 1.42, 1.4157142857142857)","(6.0, 9.4, 9.200000000000001)","(19.0, 27.0, 25.666666666666668)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 36.73684210526316)","(11.0, 18.0, 17.464285714285715)","(101.0, 510.0, 365.0)"
11-01-2023 18:10:04.097516,"(20.0, 32.0, 30.4)","(1.24, 1.42, 1.4133333333333333)","(6.0, 9.6, 9.2)","(19.0, 27.0, 25.666666666666668)","(19.0, 40.0, 35.935483870967744)","(31.0, 38.0, 37.0)","(11.0, 18.0, 17.53125)","(101.0, 510.0, 461.6666666666667)"
11-01-2023 18:10:05.183703,"(20.0, 32.0, 31.333333333333332)","(1.24, 1.43, 1.4217391304347826)","(6.0, 9.4, 9.258823529411766)","(19.0, 27.0, 25.46153846153846)","(19.0, 40.0, 36.68421052631579)","(31.0, 38.0, 37.0)","(11.0, 18.0, 17.53125)","(101.0, 510.0, 365.0)"
11-01-2023 18:10:06.353855,"(20.0, 34.0, 33.75)","(1.24, 1.42, 1.419642857142857)","(6.0, 9.6, 9.252173913043478)","(19.0, 27.0, 25.46153846153846)","(19.0, 40.0, 36.68421052631579)","(31.0, 38.0, 37.04347826086956)","(11.0, 18.0, 17.53125)","(101.0, 510.0, 436.6666666666667)"
11-01-2023 18:10:07.483605,"(20.0, 34.0, 33.80952380952381)","(1.24, 1.42, 1.4188888888888889)","(6.0, 9.4, 9.258823529411766)","(19.0, 27.0, 25.46153846153846)","(19.0, 40.0, 36.68421052631579)","(31.0, 38.0, 37.04347826086956)","(11.0, 18.0, 17.53125)","(101.0, 480.0, 436.6666666666667)"
11-01-2023 18:10:08.644382,"(20.0, 34.0, 33.80952380952381)","(1.24, 1.42, 1.4188888888888889)","(6.0, 9.4, 9.258823529411766)","(19.0, 27.0, 26.09090909090909)","(19.0, 40.0, 36.68421052631579)","(31.0, 38.0, 48.6)","(11.0, 18.0, 17.23076923076923)","(101.0, 480.0, 397.5)"
11-01-2023 18:10:09.717595,"(20.0, 34.0, 33.80952380952381)","(1.24, 1.41, 1.407894736842105)","(6.0, 9.4, 8.92)","(19.0, 27.0, 26.09090909090909)","(19.0, 40.0, 36.68421052631579)","(31.0, 50.0, 48.6)","(11.0, 18.0, 17.23076923076923)","(101.0, 480.0, 397.5)"
11-01-2023 18:10:10.855384,"(20.0, 34.0, 33.80952380952381)","(1.24, 1.41, 1.407894736842105)","(6.0, 9.4, 8.92)","(19.0, 27.0, 26.09090909090909)","(19.0, 40.0, 36.68421052631579)","(31.0, 50.0, 48.6)","(11.0, 18.0, 17.23076923076923)","(101.0, 480.0, 397.5)"
11-01-2023 18:10:12.035576,"(20.0, 34.0, 32.608695652173914)","(1.24, 1.43, 1.428586956521739)","(6.0, 9.2, 8.899999999999999)","(19.0, 27.0, 26.642857142857142)","(19.0, 40.0, 37.529411764705884)","(31.0, 48.0, 47.25)","(11.0, 18.0, 17.677419354838708)","(101.0, 520.0, 196.0)"
11-01-2023 18:10:13.245402,"(20.0, 34.0, 32.666666666666664)","(1.24, 1.43, 1.4291443850267378)","(6.0, 9.2, 8.899999999999999)","(19.0, 27.0, 26.1)","(19.0, 40.0, 36.70967741935484)","(31.0, 48.0, 44.57142857142857)","(11.0, 18.0, 17.56)","(101.0, 520.0, 196.0)"
11-01-2023 18:10:14.488853,"(20.0, 34.0, 32.666666666666664)","(1.24, 1.43, 1.4291443850267378)","(6.0, 9.2, 8.7875)","(19.0, 27.0, 26.1)","(19.0, 40.0, 37.2)","(31.0, 48.0, 43.5)","(11.0, 18.0, 17.56)","(101.0, 520.0, 196.0)"
11-01-2023 18:10:15.821382,"(20.0, 34.0, 32.666666666666664)","(1.24, 1.43, 1.4291443850267378)","(6.0, 9.2, 8.7875)","(19.0, 27.0, 26.1)","(19.0, 40.0, 35.8)","(31.0, 48.0, 42.206896551724135)","(11.0, 18.0, 17.56)","(101.0, 520.0, 196.0)"
11-01-2023 18:10:17.114324,"(20.0, 34.0, 32.666666666666664)","(1.24, 1.43, 1.4339591836734693)","(6.0, 9.2, 8.885714285714284)","(19.0, 27.0, 26.1)","(19.0, 40.0, 36.0625)","(31.0, 48.0, 42.4)","(11.0, 18.0, 17.56)","(101.0, 520.0, 310.0)"
11-01-2023 18:10:18.307141,"(20.0, 34.0, 32.666666666666664)","(1.24, 1.44, 1.4339837398373982)","(6.0, 9.2, 9.0)","(19.0, 27.0, 26.363636363636363)","(19.0, 40.0, 35.5)","(31.0, 48.0, 41.82608695652174)","(11.0, 18.0, 17.45)","(101.0, 460.0, 310.0)"
11-01-2023 18:10:19.563846,"(20.0, 34.0, 32.0)","(1.24, 1.41, 1.4086486486486485)","(6.0, 9.2, 9.057142857142857)","(19.0, 27.0, 26.6)","(19.0, 40.0, 36.0625)","(31.0, 46.0, 41.142857142857146)","(11.0, 18.0, 17.555555555555557)","(101.0, 460.0, 305.0)"
11-01-2023 18:10:20.729887,"(20.0, 34.0, 31.09090909090909)","(1.24, 1.41, 1.4086486486486485)","(6.0, 9.2, 9.057142857142857)","(19.0, 27.0, 26.6)","(19.0, 40.0, 36.0625)","(31.0, 46.0, 40.93333333333333)","(11.0, 18.0, 17.714285714285715)","(101.0, 450.0, 305.0)"
11-01-2023 18:10:21.883237,"(20.0, 34.0, 31.09090909090909)","(1.24, 1.42, 1.4085333333333332)","(6.0, 9.6, 9.371428571428572)","(19.0, 27.0, 26.6)","(19.0, 40.0, 36.0625)","(31.0, 46.0, 40.93333333333333)","(11.0, 18.0, 17.714285714285715)","(101.0, 450.0, 305.0)"
11-01-2023 18:10:23.218215,"(20.0, 34.0, 32.0)","(1.24, 1.41, 1.400657894736842)","(6.0, 9.6, 9.1125)","(19.0, 27.0, 26.82608695652174)","(19.0, 40.0, 36.0625)","(31.0, 46.0, 43.5)","(11.0, 18.0, 17.714285714285715)","(101.0, 450.0, 305.0)"
11-01-2023 18:10:24.523708,"(20.0, 34.0, 31.09090909090909)","(1.24, 1.41, 1.400657894736842)","(6.0, 9.6, 9.08)","(19.0, 27.0, 29.666666666666668)","(19.0, 40.0, 36.0625)","(31.0, 44.0, 41.0)","(11.0, 18.0, 17.714285714285715)","(101.0, 450.0, 285.0)"
11-01-2023 18:10:26.041403,"(20.0, 34.0, 31.333333333333332)","(1.24, 1.41, 1.4007142857142856)","(6.0, 9.6, 9.16)","(19.0, 30.0, 29.75)","(19.0, 40.0, 36.0625)","(31.0, 44.0, 41.0)","(11.0, 18.0, 17.714285714285715)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:27.573722,"(20.0, 34.0, 32.11764705882353)","(1.24, 1.41, 1.400625)","(6.0, 9.4, 9.266666666666667)","(19.0, 30.0, 28.666666666666668)","(19.0, 40.0, 36.357142857142854)","(31.0, 44.0, 40.0)","(11.0, 18.0, 17.789473684210527)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:28.905582,"(20.0, 34.0, 32.0)","(1.24, 1.41, 1.4)","(7.0, 9.4, 9.181818181818182)","(19.0, 30.0, 28.666666666666668)","(21.0, 40.0, 36.0625)","(26.0, 44.0, 39.666666666666664)","(12.0, 18.0, 18.214285714285715)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:30.287779,"(20.0, 34.0, 32.11764705882353)","(1.24, 1.4, 1.3984057971014492)","(7.0, 9.4, 9.215384615384616)","(19.0, 30.0, 28.666666666666668)","(21.0, 40.0, 36.0625)","(26.0, 44.0, 40.75)","(12.0, 18.5, 18.233333333333334)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:31.733526,"(20.0, 34.0, 32.31578947368421)","(1.24, 1.41, 1.3995081967213114)","(7.0, 9.4, 9.04)","(19.0, 30.0, 28.77777777777778)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 38.75)","(12.0, 18.5, 18.1)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:33.055563,"(20.0, 34.0, 32.56)","(1.24, 1.41, 1.3995081967213114)","(7.0, 9.4, 9.0)","(19.0, 29.0, 28.8)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 38.75)","(12.0, 18.5, 18.055555555555557)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:34.381915,"(21.0, 34.0, 31.23076923076923)","(1.24, 1.41, 1.3992957746478871)","(7.0, 9.2, 9.05)","(20.0, 29.0, 28.6)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.8)","(12.0, 18.5, 18.0)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:35.671786,"(21.0, 34.0, 30.666666666666668)","(1.24, 1.41, 1.3989189189189188)","(7.0, 9.4, 9.15294117647059)","(20.0, 29.0, 28.6)","(21.0, 40.0, 36.357142857142854)","(26.0, 44.0, 42.95)","(12.0, 18.5, 18.227272727272727)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:36.948550,"(21.0, 34.0, 31.142857142857142)","(1.24, 1.41, 1.3989189189189188)","(7.0, 9.4, 9.072727272727274)","(20.0, 29.0, 28.4)","(21.0, 40.0, 36.357142857142854)","(26.0, 44.0, 42.95)","(12.0, 18.5, 18.125)","(101.0, 410.0, 285.0)"
11-01-2023 18:10:38.129376,"(21.0, 34.0, 31.142857142857142)","(1.24, 1.41, 1.3989189189189188)","(7.0, 9.4, 8.976470588235294)","(20.0, 30.0, 28.375)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 18.125)","(101.0, 410.0, 326.66666666666663)"
11-01-2023 18:10:39.166823,"(21.0, 34.0, 31.142857142857142)","(1.24, 1.41, 1.3979411764705882)","(7.0, 9.4, 8.976470588235294)","(20.0, 30.0, 28.375)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 18.125)","(101.0, 410.0, 326.66666666666663)"
11-01-2023 18:10:40.346406,"(21.0, 34.0, 32.0)","(1.24, 1.41, 1.3979411764705882)","(7.0, 9.2, 9.066666666666666)","(20.0, 30.0, 28.761904761904763)","(21.0, 40.0, 36.357142857142854)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 17.954545454545453)","(101.0, 410.0, 380.0)"
11-01-2023 18:10:41.611403,"(21.0, 34.0, 32.10526315789474)","(1.24, 1.41, 1.3979411764705882)","(7.0, 9.0, 8.91304347826087)","(20.0, 30.0, 28.545454545454547)","(21.0, 40.0, 36.357142857142854)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 17.954545454545453)","(101.0, 410.0, 221.66666666666666)"
11-01-2023 18:10:42.855003,"(21.0, 34.0, 32.10526315789474)","(1.24, 1.41, 1.3914102564102564)","(7.0, 9.0, 8.65)","(20.0, 30.0, 29.238095238095237)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 18.0)","(101.0, 430.0, 218.33333333333334)"
11-01-2023 18:10:44.203559,"(21.0, 34.0, 32.10526315789474)","(1.24, 1.4, 1.3914102564102564)","(7.0, 9.0, 8.65)","(20.0, 30.0, 29.181818181818183)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 18.0)","(101.0, 410.0, 204.44444444444446)"
11-01-2023 18:10:45.447721,"(21.0, 34.0, 32.10526315789474)","(1.24, 1.4, 1.3914102564102564)","(7.0, 9.0, 8.8)","(20.0, 30.0, 29.238095238095237)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 18.2)","(101.0, 400.0, 246.66666666666669)"
11-01-2023 18:10:46.756631,"(21.0, 34.0, 32.2)","(1.24, 1.4, 1.3911842105263157)","(7.0, 9.0, 8.714285714285714)","(20.0, 30.0, 29.238095238095237)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 18.5, 19.93877551020408)","(101.0, 380.0, 275.0)"
11-01-2023 18:10:48.049520,"(21.0, 34.0, 32.2)","(1.24, 1.4, 1.3911842105263157)","(7.0, 9.0, 8.714285714285714)","(20.0, 30.0, 29.238095238095237)","(21.0, 40.0, 36.8125)","(26.0, 44.0, 42.38461538461539)","(12.0, 20.0, 20.759615384615383)","(101.0, 370.0, 275.0)"
11-01-2023 18:10:49.204576,"(21.0, 34.0, 32.2)","(1.24, 1.39, 1.3874747474747473)","(7.0, 9.0, 8.742857142857144)","(20.0, 32.0, 31.857142857142858)","(21.0, 40.0, 37.38461538461539)","(26.0, 44.0, 42.38461538461539)","(12.0, 21.0, 20.318181818181817)","(101.0, 370.0, 265.0)"
11-01-2023 18:10:50.779784,"(21.0, 34.0, 32.2)","(1.24, 1.39, 1.3871590909090907)","(7.0, 8.8, 8.76923076923077)","(20.0, 32.0, 33.833333333333336)","(21.0, 40.0, 36.6)","(26.0, 44.0, 42.38461538461539)","(12.0, 21.0, 20.296875)","(101.0, 350.0, 265.0)"
11-01-2023 18:10:52.016104,"(21.0, 34.0, 32.2)","(1.24, 1.39, 1.3871590909090907)","(7.0, 8.8, 8.76923076923077)","(20.0, 34.0, 35.07692307692308)","(21.0, 40.0, 36.6)","(26.0, 44.0, 42.38461538461539)","(12.0, 21.0, 20.296875)","(101.0, 350.0, 250.0)"
11-01-2023 18:10:53.210626,"(21.0, 34.0, 32.2)","(1.24, 1.39, 1.3871590909090907)","(7.0, 8.8, 8.76923076923077)","(20.0, 36.0, 35.07692307692308)","(21.0, 40.0, 36.6)","(26.0, 44.0, 42.38461538461539)","(12.0, 21.0, 20.34375)","(101.0, 320.0, 245.0)"
11-01-2023 18:10:54.440848,"(21.0, 34.0, 31.36842105263158)","(1.24, 1.4, 1.3856756756756756)","(7.0, 8.8, 8.684615384615386)","(20.0, 36.0, 35.46666666666667)","(21.0, 40.0, 36.294117647058826)","(26.0, 44.0, 42.38461538461539)","(12.0, 21.0, 20.34375)","(101.0, 310.0, 240.0)"
