,Hes A Battler,Papa Surf,Walkinthepark,The Witch,Explosive Lass,Pegau,Zivjeli,Rushann,Boasting,Lucikhan,Keve
12-01-2023 11:25:48.999893,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.381818181818182)","(21.0, 32.0, 30.838709677419352)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:50.383612,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.838709677419352)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:51.760468,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.838709677419352)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:53.118569,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.857142857142858)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:54.510064,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.857142857142858)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:55.859894,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.857142857142858)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:57.260151,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:58.582003,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:25:59.963813,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:01.379883,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:02.755410,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 9.35)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:04.179361,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:05.559370,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:06.912868,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:08.213552,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:09.637737,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:11.129607,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 7.9111111111111105)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 194.0)"
12-01-2023 11:26:12.523512,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.9111111111111105)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 194.0)"
12-01-2023 11:26:13.842651,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.9111111111111105)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 194.0)"
12-01-2023 11:26:15.204124,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.9111111111111105)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 30.86206896551724)","(41.0, 220.0, 194.0)"
12-01-2023 11:26:16.585874,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.9111111111111105)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:18.044460,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.6000000000000005)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:19.461949,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.6000000000000005)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:20.750533,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.6000000000000005)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:22.121723,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.949999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:23.431471,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 6.949999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:24.836260,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.828571428571427)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:26.404612,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:28.003189,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:29.737485,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:31.301511,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:32.747457,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:34.263461,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:35.682291,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 7.828571428571427)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:37.024892,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:38.385533,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:39.721192,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:41.086536,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:42.603445,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.0)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:43.973885,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.542857142857143)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:45.316130,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.542857142857143)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 204.83333333333331)"
12-01-2023 11:26:46.601391,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.233333333333333)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.06)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:47.946187,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.233333333333333)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 12.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:49.336484,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.828571428571427)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:50.721502,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:52.038646,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:53.231163,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:54.428946,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.5, 10.66)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:55.656044,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:57.152780,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:58.596622,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:26:59.923339,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:01.230433,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:02.471634,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.828571428571427)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 10.916666666666666)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:03.783088,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 14.0625)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:04.964085,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:06.136736,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:07.396468,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.2, 7.199999999999999)","(5.0, 8.8, 8.314285714285715)","(5.0, 8.8, 7.300000000000001)","(5.5, 13.0, 10.36)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.57)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:08.632941,"(9.0, 15.5, 11.566666666666666)","(5.5, 8.4, 6.666666666666667)","(5.0, 8.8, 7.857142857142858)","(5.0, 8.8, 6.04)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:09.902287,"(9.0, 15.5, 13.814285714285713)","(5.5, 8.4, 7.454545454545455)","(5.0, 8.8, 7.857142857142858)","(5.0, 6.4, 6.04)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:11.367889,"(9.0, 15.5, 13.814285714285713)","(5.5, 8.4, 7.454545454545455)","(5.0, 8.8, 7.857142857142858)","(5.0, 6.4, 6.04)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:12.634068,"(9.0, 15.5, 13.814285714285713)","(5.5, 8.4, 7.454545454545455)","(5.0, 8.8, 7.857142857142858)","(5.0, 6.4, 6.025)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:13.889016,"(9.0, 15.5, 13.814285714285713)","(5.5, 8.4, 7.454545454545455)","(5.0, 8.8, 7.857142857142858)","(5.0, 6.4, 6.025)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
12-01-2023 11:27:15.160236,"(9.0, 15.5, 12.65)","(5.5, 8.2, 7.514285714285714)","(5.0, 8.8, 7.2)","(5.0, 6.4, 6.284615384615385)","(5.5, 13.0, 11.533333333333333)","(10.0, 17.5, 15.535714285714285)","(41.0, 190.0, 138.0)","(17.0, 75.0, 56.0)","(5.0, 7.8, 7.433333333333334)","(21.0, 32.0, 28.25)","(41.0, 220.0, 130.0)"
